Gene	KEGG_pathwayID	Annotation
V1047177	map00500	Starch and sucrose metabolism
V1032641	map03440	Homologous recombination
V1032821	map03010	Ribosome
V1033414	map00250	Alanine, aspartate and glutamate metabolism
V1033034	map03010	Ribosome
V1796841	map00030	Pentose phosphate pathway
V1032809	map03010	Ribosome
V1032824	map03010	Ribosome
V1032415	map00983	Drug metabolism - other enzymes
V1884560	map03010	Ribosome
V1032558	map00520	Amino sugar and nucleotide sugar metabolism
V1684093	map04112	Cell cycle - Caulobacter
V1032315	map00970	Aminoacyl-tRNA biosynthesis
V1046990	map00900	Terpenoid backbone biosynthesis
V1216924	map00240	Pyrimidine metabolism
V1033276	map00970	Aminoacyl-tRNA biosynthesis
V1033565	map03020	RNA polymerase
V1032979	map03010	Ribosome
V1032713	map03010	Ribosome
V1033099	map00240	Pyrimidine metabolism
V1033707	map00520	Amino sugar and nucleotide sugar metabolism
V1033427	map02060	Phosphotransferase system (PTS)
V1047061	map00970	Aminoacyl-tRNA biosynthesis
V1032330	map04122	Sulfur relay system
V1684156	map00970	Aminoacyl-tRNA biosynthesis
V1033213	map00900	Terpenoid backbone biosynthesis
V1819389	map00750	Vitamin B6 metabolism
V1882359	map03010	Ribosome
V1032804	map00480	Glutathione metabolism
V1047007	map00970	Aminoacyl-tRNA biosynthesis
V1204779	map02010	ABC transporters
V1755580	map00640	Propanoate metabolism
V1462044	map04626	Plant-pathogen interaction
V1552781	map03440	Homologous recombination
V1033614	map00970	Aminoacyl-tRNA biosynthesis
V1692640	map03018	RNA degradation
V1796878	map02010	ABC transporters
V1806578	map04112	Cell cycle - Caulobacter
V1032563	map00710	Carbon fixation in photosynthetic organisms
V1032792	map00520	Amino sugar and nucleotide sugar metabolism
V1032218	map02010	ABC transporters
V1883385	map00240	Pyrimidine metabolism
V1684077	map04112	Cell cycle - Caulobacter
V1684153	map03010	Ribosome
V1033416	map00230	Purine metabolism
V1033682	map00053	Ascorbate and aldarate metabolism
V1032817	map03010	Ribosome
V1033168	map00520	Amino sugar and nucleotide sugar metabolism
V1610069	map03010	Ribosome
V1033200	map00970	Aminoacyl-tRNA biosynthesis
V1033033	map00970	Aminoacyl-tRNA biosynthesis
V1423402	map04930	Type II diabetes mellitus
V1032752	map00240	Pyrimidine metabolism
V1033101	map00240	Pyrimidine metabolism
V1032406	map00564	Glycerophospholipid metabolism
V1034262	map03018	RNA degradation
V1032333	map03010	Ribosome
V1033045	map00500	Starch and sucrose metabolism
V1101399	map00983	Drug metabolism - other enzymes
V1552701	map03070	Bacterial secretion system
V1032731	map00680	Methane metabolism
V1101372	map02010	ABC transporters
V1032381	map00720	Carbon fixation pathways in prokaryotes
V1163762	map00480	Glutathione metabolism
V1032373	map05150	Staphylococcus aureus infection
V1886198	map04724	Glutamatergic synapse
V1882372	map03010	Ribosome
V1033667	map00270	Cysteine and methionine metabolism
V1034221	map00521	Streptomycin biosynthesis
V1033497	map00970	Aminoacyl-tRNA biosynthesis
V1552798	map03020	RNA polymerase
V1033052	map02020	Two-component system
V1033030	map00230	Purine metabolism
V1033120	map00040	Pentose and glucuronate interconversions
V1806654	map00624	Polycyclic aromatic hydrocarbon degradation
V1032714	map03010	Ribosome
V1047240	map02060	Phosphotransferase system (PTS)
V1032936	map00680	Methane metabolism
V1796838	map05211	Renal cell carcinoma
V1033100	map00250	Alanine, aspartate and glutamate metabolism
V1047152	map00910	Nitrogen metabolism
V1163598	map00520	Amino sugar and nucleotide sugar metabolism
V1032983	map03010	Ribosome
V1807973	map00061	Fatty acid biosynthesis
V1033069	map00970	Aminoacyl-tRNA biosynthesis
V1047210	map00190	Oxidative phosphorylation
V1032434	map00970	Aminoacyl-tRNA biosynthesis
V1032811	map03010	Ribosome
V1032292	map00760	Nicotinate and nicotinamide metabolism
V1034187	map03440	Homologous recombination
V1033560	map03070	Bacterial secretion system
V1199409	map02010	ABC transporters
V1033215	map03430	Mismatch repair
V1891109	map02020	Two-component system
V1032571	map02020	Two-component system
V1608693	map00300	Lysine biosynthesis
V1034284	map03013	RNA transport
V1150763	map04626	Plant-pathogen interaction
V1552723	map00010	Glycolysis / Gluconeogenesis
V1204586	map04112	Cell cycle - Caulobacter
V1882328	map00680	Methane metabolism
V1884575	map03010	Ribosome
V1032679	map03420	Nucleotide excision repair
V1032813	map03010	Ribosome
V1755579	map03018	RNA degradation
V1047070	map00550	Peptidoglycan biosynthesis
V1300816	map05152	Tuberculosis
V1796839	map02020	Two-component system
V1047159	map00650	Butanoate metabolism
V1891385	map03010	Ribosome
V1769429	map03010	Ribosome
V1032514	map03010	Ribosome
V1034244	map03018	RNA degradation
V1552752	map04112	Cell cycle - Caulobacter
V1891105	map00030	Pentose phosphate pathway
V1033340	map03440	Homologous recombination
V1032228	map00550	Peptidoglycan biosynthesis
V1163714	map05150	Staphylococcus aureus infection
V1032575	map00670	One carbon pool by folate
V1032459	map00650	Butanoate metabolism
V1032626	map00720	Carbon fixation pathways in prokaryotes
V1032410	map00240	Pyrimidine metabolism
V1032555	map00550	Peptidoglycan biosynthesis
V1032633	map02010	ABC transporters
V1033032	map00970	Aminoacyl-tRNA biosynthesis
V1796834	map03430	Mismatch repair
V1033127	map04112	Cell cycle - Caulobacter
V1034247	map00480	Glutathione metabolism
V1032989	map00330	Arginine and proline metabolism
V1032800	map03010	Ribosome
V1032881	map03440	Homologous recombination
V1203404	map00970	Aminoacyl-tRNA biosynthesis
V1032523	map03440	Homologous recombination
V1032914	map03440	Homologous recombination
V1046992	map00195	Photosynthesis
V1886180	map00520	Amino sugar and nucleotide sugar metabolism
V1033408	map00230	Purine metabolism
V1033333	map00740	Riboflavin metabolism
V1891308	map02010	ABC transporters
V1424786	map00520	Amino sugar and nucleotide sugar metabolism
V1032812	map03010	Ribosome
V1424383	map00970	Aminoacyl-tRNA biosynthesis
V1032728	map00550	Peptidoglycan biosynthesis
V1806595	map02060	Phosphotransferase system (PTS)
V1032603	map02060	Phosphotransferase system (PTS)
V1032665	map03430	Mismatch repair
V1032642	map04070	Phosphatidylinositol signaling system
V1033009	map00500	Starch and sucrose metabolism
V1481432	map04930	Type II diabetes mellitus
V1032649	map02020	Two-component system
V1033128	map03010	Ribosome
V1032318	map03430	Mismatch repair
V1032823	map03010	Ribosome
V1032978	map03010	Ribosome
V1819373	map00650	Butanoate metabolism
V1034207	map00564	Glycerophospholipid metabolism
V1880135	map04626	Plant-pathogen interaction
V1693896	map03010	Ribosome
V1047198	map00250	Alanine, aspartate and glutamate metabolism
V1032312	map03440	Homologous recombination
V1033253	map04122	Sulfur relay system
V1101427	map02010	ABC transporters
V1033163	map00520	Amino sugar and nucleotide sugar metabolism
V1033090	map03010	Ribosome
V1032882	map03440	Homologous recombination
V1032552	map00720	Carbon fixation pathways in prokaryotes
V1033514	map03010	Ribosome
V1035061	map00330	Arginine and proline metabolism
V1503149	map03018	RNA degradation
V1884526	map00680	Methane metabolism
V1032217	map02010	ABC transporters
V1032551	map05340	Primary immunodeficiency
V1047055	map02060	Phosphotransferase system (PTS)
V1101424	map00550	Peptidoglycan biosynthesis
V1046998	map04112	Cell cycle - Caulobacter
V1033361	map03018	RNA degradation
V1032519	map03440	Homologous recombination
V1202852	map02010	ABC transporters
V1032521	map00240	Pyrimidine metabolism
V1884634	map00620	Pyruvate metabolism
V1033278	map00230	Purine metabolism
V1032314	map03018	RNA degradation
V1883238	map02060	Phosphotransferase system (PTS)
V1552804	map05152	Tuberculosis
V1884554	map00970	Aminoacyl-tRNA biosynthesis
V1032627	map00500	Starch and sucrose metabolism
V1764180	map03010	Ribosome
V1034199	map00240	Pyrimidine metabolism
V1796843	map00710	Carbon fixation in photosynthetic organisms
V1047058	map03070	Bacterial secretion system
V1033256	map03440	Homologous recombination
V1033903	map03010	Ribosome
V1033472	map00051	Fructose and mannose metabolism
V1885167	map02060	Phosphotransferase system (PTS)
V1032476	map00630	Glyoxylate and dicarboxylate metabolism
V1033463	map00910	Nitrogen metabolism
V1150392	map00500	Starch and sucrose metabolism
V1032592	map00983	Drug metabolism - other enzymes
V1424385	map00970	Aminoacyl-tRNA biosynthesis
V1032402	map03070	Bacterial secretion system
V1891247	map00680	Methane metabolism
V1032351	map00970	Aminoacyl-tRNA biosynthesis
V1032830	map00240	Pyrimidine metabolism
V1032331	map04122	Sulfur relay system
V1033882	map04626	Plant-pathogen interaction
V1032931	map00051	Fructose and mannose metabolism
V1032816	map03010	Ribosome
V1032356	map00650	Butanoate metabolism
V1796884	map03020	RNA polymerase
V1032322	map00471	D-Glutamine and D-glutamate metabolism
V1033084	map00680	Methane metabolism
V1032232	map00230	Purine metabolism
V1033588	map00970	Aminoacyl-tRNA biosynthesis
V1032293	map00910	Nitrogen metabolism
V1033130	map00550	Peptidoglycan biosynthesis
V1034242	map02010	ABC transporters
V1033324	map00970	Aminoacyl-tRNA biosynthesis
V1033848	map00230	Purine metabolism
V1032635	map00740	Riboflavin metabolism
V1035062	map00910	Nitrogen metabolism
V1492438	map03010	Ribosome
V1032883	map04112	Cell cycle - Caulobacter
V1033257	map00903	Limonene and pinene degradation
V1033330	map00720	Carbon fixation pathways in prokaryotes
V1884601	map00240	Pyrimidine metabolism
V1033314	map00550	Peptidoglycan biosynthesis
V1890844	map03010	Ribosome
V1047172	map00670	One carbon pool by folate
V1204734	map00650	Butanoate metabolism
V1891194	map02010	ABC transporters
V1033051	map02020	Two-component system
V1237175	map00670	One carbon pool by folate
V1882325	map03010	Ribosome
V1808252	map04626	Plant-pathogen interaction
V1883153	map00970	Aminoacyl-tRNA biosynthesis
V1034319	map03010	Ribosome
V1033490	map03010	Ribosome
V1552696	map03420	Nucleotide excision repair
V1163634	map02010	ABC transporters
V1764178	map03070	Bacterial secretion system
V1552707	map03018	RNA degradation
V1033813	map03010	Ribosome
V1796925	map00030	Pentose phosphate pathway
V1883158	map03440	Homologous recombination
V1883050	map00240	Pyrimidine metabolism
V1032990	map02010	ABC transporters
V1143683	map03020	RNA polymerase
V1001201	map00710	Carbon fixation in photosynthetic organisms
V1891193	map03010	Ribosome
V1884561	map03010	Ribosome
V1032922	map00760	Nicotinate and nicotinamide metabolism
V1101403	map00500	Starch and sucrose metabolism
V1032216	map02010	ABC transporters
V1143768	map00710	Carbon fixation in photosynthetic organisms
V1033179	map00230	Purine metabolism
V1033095	map03010	Ribosome
V1033595	map00550	Peptidoglycan biosynthesis
V1033267	map00561	Glycerolipid metabolism
V1101426	map02010	ABC transporters
V1035063	map00330	Arginine and proline metabolism
V1047215	map00480	Glutathione metabolism
V1034230	map00640	Propanoate metabolism
V1884616	map02010	ABC transporters
V1033078	map03440	Homologous recombination
V1033462	map00908	Zeatin biosynthesis
V1032839	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1032394	map01040	Biosynthesis of unsaturated fatty acids
V1032913	map03410	Base excision repair
V1880092	map02010	ABC transporters
V1032594	map00710	Carbon fixation in photosynthetic organisms
V1101414	map00121	Secondary bile acid biosynthesis
V1047160	map03013	RNA transport
V1764086	map00680	Methane metabolism
V1032313	map03070	Bacterial secretion system
V1032517	map03440	Homologous recombination
V1684170	map04112	Cell cycle - Caulobacter
V1032698	map00970	Aminoacyl-tRNA biosynthesis
V1819375	map00910	Nitrogen metabolism
V1033757	map00970	Aminoacyl-tRNA biosynthesis
V1034809	map00500	Starch and sucrose metabolism
V1000378	map03010	Ribosome
V1882316	map03010	Ribosome
V1032310	map03430	Mismatch repair
V1032396	map00564	Glycerophospholipid metabolism
V1033170	map00900	Terpenoid backbone biosynthesis
V1796916	map00720	Carbon fixation pathways in prokaryotes
V1033501	map03010	Ribosome
V1033499	map00970	Aminoacyl-tRNA biosynthesis
V1101406	map00240	Pyrimidine metabolism
V1033123	map00983	Drug metabolism - other enzymes
V1034862	map02060	Phosphotransferase system (PTS)
V1047286	map03440	Homologous recombination
V1143270	map02030	Bacterial chemotaxis
V1047214	map00240	Pyrimidine metabolism
V1424934	map03020	RNA polymerase
V1047142	map03420	Nucleotide excision repair
V1883278	map02010	ABC transporters
V1034452	map02060	Phosphotransferase system (PTS)
V1884268	map00500	Starch and sucrose metabolism
V1886371	map00473	D-Alanine metabolism
V1684152	map03010	Ribosome
V1033700	map00970	Aminoacyl-tRNA biosynthesis
V1033035	map03010	Ribosome
V1883249	map00230	Purine metabolism
V1032923	map00627	Aminobenzoate degradation
V1886310	map00983	Drug metabolism - other enzymes
V1101435	map00051	Fructose and mannose metabolism
V1755583	map00620	Pyruvate metabolism
V1033262	map00300	Lysine biosynthesis
V1032474	map00250	Alanine, aspartate and glutamate metabolism
V1828827	map03010	Ribosome
V1101375	map03070	Bacterial secretion system
V1101503	map00190	Oxidative phosphorylation
V1046999	map00270	Cysteine and methionine metabolism
V1884529	map03010	Ribosome
V1883383	map02010	ABC transporters
V1033132	map00550	Peptidoglycan biosynthesis
V1338881	map03010	Ribosome
V1149114	map02010	ABC transporters
V1033562	map02010	ABC transporters
V1684078	map04112	Cell cycle - Caulobacter
V1033025	map00624	Polycyclic aromatic hydrocarbon degradation
V1047209	map00300	Lysine biosynthesis
V1032684	map00240	Pyrimidine metabolism
V1033214	map03430	Mismatch repair
V1033581	map00230	Purine metabolism
V1883115	map03070	Bacterial secretion system
V1883274	map00720	Carbon fixation pathways in prokaryotes
V1047077	map00970	Aminoacyl-tRNA biosynthesis
V1034183	map00760	Nicotinate and nicotinamide metabolism
V1204768	map03430	Mismatch repair
V1884636	map00450	Selenocompound metabolism
V1033515	map05152	Tuberculosis
V1032733	map00630	Glyoxylate and dicarboxylate metabolism
V1033733	map04112	Cell cycle - Caulobacter
V1033012	map02020	Two-component system
V1755584	map00620	Pyruvate metabolism
V1552717	map03430	Mismatch repair
V1032765	map00300	Lysine biosynthesis
V1033469	map00240	Pyrimidine metabolism
V1828851	map03020	RNA polymerase
V1886319	map04930	Type II diabetes mellitus
V1796918	map00300	Lysine biosynthesis
V1684114	map00660	C5-Branched dibasic acid metabolism
V1033402	map02020	Two-component system
V1033146	map03013	RNA transport
V1796919	map00770	Pantothenate and CoA biosynthesis
V1491723	map00330	Arginine and proline metabolism
V1884244	map03018	RNA degradation
V1032574	map00790	Folate biosynthesis
V1163750	map00680	Methane metabolism
V1032471	map02020	Two-component system
V1882300	map03020	RNA polymerase
V1204887	map00520	Amino sugar and nucleotide sugar metabolism
V1163654	map00970	Aminoacyl-tRNA biosynthesis
V1204519	map03420	Nucleotide excision repair
V1033094	map02010	ABC transporters
V1032651	map03013	RNA transport
V1101412	map00550	Peptidoglycan biosynthesis
V1883149	map02010	ABC transporters
V1033439	map02010	ABC transporters
V1366244	map00770	Pantothenate and CoA biosynthesis
V1886332	map03010	Ribosome
V1552755	map00561	Glycerolipid metabolism
V1880900	map00473	D-Alanine metabolism
V1143195	map00195	Photosynthesis
V1886895	map03010	Ribosome
V1150389	map00900	Terpenoid backbone biosynthesis
V1033493	map03010	Ribosome
V1032419	map00760	Nicotinate and nicotinamide metabolism
V1883213	map03010	Ribosome
V1032886	map00770	Pantothenate and CoA biosynthesis
V1885079	map02010	ABC transporters
V1828770	map00720	Carbon fixation pathways in prokaryotes
V1046996	map00790	Folate biosynthesis
V1808108	map03010	Ribosome
V1034266	map04122	Sulfur relay system
V1032703	map02010	ABC transporters
V1033440	map02010	ABC transporters
V1101444	map00680	Methane metabolism
V1458569	map05152	Tuberculosis
V1032302	map00970	Aminoacyl-tRNA biosynthesis
V1032426	map03070	Bacterial secretion system
V1033037	map00760	Nicotinate and nicotinamide metabolism
V1887262	map00270	Cysteine and methionine metabolism
V1891192	map03010	Ribosome
V1828789	map00520	Amino sugar and nucleotide sugar metabolism
V1884806	map00500	Starch and sucrose metabolism
V1033121	map02060	Phosphotransferase system (PTS)
V1885173	map00240	Pyrimidine metabolism
V1887156	map02020	Two-component system
V1755572	map02020	Two-component system
V1032779	map00550	Peptidoglycan biosynthesis
V1156922	map02060	Phosphotransferase system (PTS)
V1032701	map02010	ABC transporters
V1891170	map00730	Thiamine metabolism
V1033007	map00230	Purine metabolism
V1829441	map00620	Pyruvate metabolism
V1033254	map00680	Methane metabolism
V1883175	map05340	Primary immunodeficiency
V1884715	map03430	Mismatch repair
V1034787	map00680	Methane metabolism
V1101540	map00230	Purine metabolism
V1034332	map00240	Pyrimidine metabolism
V1034276	map00300	Lysine biosynthesis
V1880912	map00710	Carbon fixation in photosynthetic organisms
V1032707	map00900	Terpenoid backbone biosynthesis
V1032745	map02010	ABC transporters
V1047157	map02010	ABC transporters
V1163740	map00520	Amino sugar and nucleotide sugar metabolism
V1032673	map00520	Amino sugar and nucleotide sugar metabolism
V1882184	map04724	Glutamatergic synapse
V1143767	map00710	Carbon fixation in photosynthetic organisms
V1033327	map00250	Alanine, aspartate and glutamate metabolism
V1033646	map03020	RNA polymerase
V1033119	map00053	Ascorbate and aldarate metabolism
V1035318	map00620	Pyruvate metabolism
V1033568	map02010	ABC transporters
V1034382	map02060	Phosphotransferase system (PTS)
V1891250	map02010	ABC transporters
V1891073	map05010	Alzheimer's disease
V1884499	map02010	ABC transporters
V1047059	map03070	Bacterial secretion system
V1163115	map00970	Aminoacyl-tRNA biosynthesis
V1047039	map03070	Bacterial secretion system
V1033548	map00270	Cysteine and methionine metabolism
V1035362	map00680	Methane metabolism
V1764352	map00970	Aminoacyl-tRNA biosynthesis
V1883269	map00300	Lysine biosynthesis
V1032586	map02010	ABC transporters
V1033531	map00030	Pentose phosphate pathway
V1237105	map00195	Photosynthesis
V1032660	map00770	Pantothenate and CoA biosynthesis
V1047238	map00300	Lysine biosynthesis
V1199395	map00190	Oxidative phosphorylation
V1163046	map04112	Cell cycle - Caulobacter
V1032223	map00240	Pyrimidine metabolism
V1000383	map03010	Ribosome
V1101410	map00900	Terpenoid backbone biosynthesis
V1033117	map00710	Carbon fixation in photosynthetic organisms
V1033304	map00330	Arginine and proline metabolism
V1692725	map00680	Methane metabolism
V1032702	map02010	ABC transporters
V1891160	map03018	RNA degradation
V1143245	map03010	Ribosome
V1162950	map00450	Selenocompound metabolism
V1035466	map00240	Pyrimidine metabolism
V1163706	map00230	Purine metabolism
V1225501	map03070	Bacterial secretion system
V1032291	map00051	Fructose and mannose metabolism
V1033111	map05111	Vibrio cholerae pathogenic cycle
V1163769	map04122	Sulfur relay system
V1237151	map00520	Amino sugar and nucleotide sugar metabolism
V1237103	map02060	Phosphotransferase system (PTS)
V1032584	map02010	ABC transporters
V1047267	map03018	RNA degradation
V1033611	map00983	Drug metabolism - other enzymes
V1034240	map02060	Phosphotransferase system (PTS)
V1204412	map00230	Purine metabolism
V1033131	map00550	Peptidoglycan biosynthesis
V1032981	map00621	Dioxin degradation
V1204778	map02010	ABC transporters
V1032710	map00624	Polycyclic aromatic hydrocarbon degradation
V1891128	map02010	ABC transporters
V1033679	map00750	Vitamin B6 metabolism
V1034257	map00710	Carbon fixation in photosynthetic organisms
V1424285	map00195	Photosynthesis
V1806580	map00550	Peptidoglycan biosynthesis
V1032212	map00910	Nitrogen metabolism
V1034750	map00195	Photosynthesis
V1886288	map02020	Two-component system
V1297356	map04626	Plant-pathogen interaction
V1884648	map00970	Aminoacyl-tRNA biosynthesis
V1764225	map03010	Ribosome
V1034255	map00906	Carotenoid biosynthesis
V1886195	map03440	Homologous recombination
V1032912	map00770	Pantothenate and CoA biosynthesis
V1755677	map03020	RNA polymerase
V1836634	map02020	Two-component system
V1033569	map02010	ABC transporters
V1034812	map02010	ABC transporters
V1000950	map00680	Methane metabolism
V1046974	map03440	Homologous recombination
V1883203	map03020	RNA polymerase
V1163202	map00010	Glycolysis / Gluconeogenesis
V1034203	map00680	Methane metabolism
V1163822	map03070	Bacterial secretion system
V1034865	map00520	Amino sugar and nucleotide sugar metabolism
V1884579	map03020	RNA polymerase
V1199359	map02060	Phosphotransferase system (PTS)
V1143676	map00195	Photosynthesis
V1033169	map02020	Two-component system
V1541236	map04626	Plant-pathogen interaction
V1886373	map02060	Phosphotransferase system (PTS)
V1035082	map03430	Mismatch repair
V1598199	map00680	Methane metabolism
V1143362	map02010	ABC transporters
V1693871	map03020	RNA polymerase
V1047239	map00300	Lysine biosynthesis
V1032926	map00450	Selenocompound metabolism
V1000816	map05010	Alzheimer's disease
V1157115	map03018	RNA degradation
V1880862	map00520	Amino sugar and nucleotide sugar metabolism
V1000639	map05010	Alzheimer's disease
V1143704	map00240	Pyrimidine metabolism
V1034849	map00720	Carbon fixation pathways in prokaryotes
V1035353	map05152	Tuberculosis
V1202803	map00230	Purine metabolism
V1034229	map00603	Glycosphingolipid biosynthesis - globo series
V1693441	map00480	Glutathione metabolism
V1237161	map02010	ABC transporters
V1032708	map00900	Terpenoid backbone biosynthesis
V1366239	map03440	Homologous recombination
V1764722	map04930	Type II diabetes mellitus
V1032311	map03440	Homologous recombination
V1032999	map03030	DNA replication
V1035198	map02010	ABC transporters
V1237098	map02010	ABC transporters
V1035359	map02020	Two-component system
V1886211	map04070	Phosphatidylinositol signaling system
V1064939	map03070	Bacterial secretion system
V1032735	map00190	Oxidative phosphorylation
V1206519	map00240	Pyrimidine metabolism
V1424058	map03010	Ribosome
V1032717	map00240	Pyrimidine metabolism
V1032323	map00730	Thiamine metabolism
V1033329	map03060	Protein export
V1047203	map00564	Glycerophospholipid metabolism
V1101373	map02010	ABC transporters
V1692510	map03440	Homologous recombination
V1033459	map00300	Lysine biosynthesis
V1033093	map02010	ABC transporters
V1034749	map00195	Photosynthesis
V1032358	map02020	Two-component system
V1000734	map03010	Ribosome
V1136272	map00620	Pyruvate metabolism
V1034269	map00900	Terpenoid backbone biosynthesis
V1883390	map00330	Arginine and proline metabolism
V1032666	map00680	Methane metabolism
V1880283	map00680	Methane metabolism
V1692978	map05152	Tuberculosis
V1302571	map03010	Ribosome
V1764562	map00195	Photosynthesis
V1884651	map00250	Alanine, aspartate and glutamate metabolism
V1032585	map02010	ABC transporters
V1033118	map00630	Glyoxylate and dicarboxylate metabolism
V1819367	map00970	Aminoacyl-tRNA biosynthesis
V1765237	map00970	Aminoacyl-tRNA biosynthesis
V1204704	map02060	Phosphotransferase system (PTS)
V1032794	map00051	Fructose and mannose metabolism
V1882378	map03020	RNA polymerase
V1032846	map00520	Amino sugar and nucleotide sugar metabolism
V1033362	map02060	Phosphotransferase system (PTS)
V1035487	map00561	Glycerolipid metabolism
V1101407	map03440	Homologous recombination
V1034866	map00520	Amino sugar and nucleotide sugar metabolism
V1033539	map00520	Amino sugar and nucleotide sugar metabolism
V1101423	map00903	Limonene and pinene degradation
V1899801	map00520	Amino sugar and nucleotide sugar metabolism
V1033102	map00500	Starch and sucrose metabolism
V1684159	map02010	ABC transporters
V1033720	map03060	Protein export
V1035361	map02020	Two-component system
V1101396	map00650	Butanoate metabolism
V1552703	map03410	Base excision repair
V1755676	map03010	Ribosome
V1035018	map00970	Aminoacyl-tRNA biosynthesis
V1034789	map05211	Renal cell carcinoma
V1034324	map00480	Glutathione metabolism
V1204827	map00720	Carbon fixation pathways in prokaryotes
V1033013	map02020	Two-component system
V1000407	map03440	Homologous recombination
