Gene	KEGG_pathwayID	Annotation
V1010209	map00970	Aminoacyl-tRNA biosynthesis
V1464610	map02030	Bacterial chemotaxis
V1000534	map00680	Methane metabolism
V1175121	map05152	Tuberculosis
V1852084	map03010	Ribosome
V1306539	map03010	Ribosome
V1101641	map00500	Starch and sucrose metabolism
V1175828	map00770	Pantothenate and CoA biosynthesis
V1000013	map03010	Ribosome
V1491714	map03010	Ribosome
V1000003	map03010	Ribosome
V1144133	map02010	ABC transporters
V1014074	map00650	Butanoate metabolism
V1384350	map03010	Ribosome
V1000011	map03010	Ribosome
V1295196	map04112	Cell cycle - Caulobacter
V1266125	map00650	Butanoate metabolism
V1000168	map00970	Aminoacyl-tRNA biosynthesis
V1430573	map02010	ABC transporters
V1852083	map03010	Ribosome
V1541236	map04626	Plant-pathogen interaction
V1339929	map00640	Propanoate metabolism
V1183570	map00195	Photosynthesis
V1465978	map02010	ABC transporters
V1010605	map05152	Tuberculosis
V1375437	map00450	Selenocompound metabolism
V1014932	map02010	ABC transporters
V1016891	map03440	Homologous recombination
V1239784	map03010	Ribosome
V1015867	map03010	Ribosome
V1000005	map03010	Ribosome
V1462056	map02010	ABC transporters
V1836804	map00970	Aminoacyl-tRNA biosynthesis
V1592992	map00970	Aminoacyl-tRNA biosynthesis
V1006727	map03010	Ribosome
V1237835	map02010	ABC transporters
V1481366	map03010	Ribosome
V1420702	map00500	Starch and sucrose metabolism
V1012925	map00720	Carbon fixation pathways in prokaryotes
V1886409	map03070	Bacterial secretion system
V1042049	map00760	Nicotinate and nicotinamide metabolism
V1364433	map00650	Butanoate metabolism
V1000944	map03010	Ribosome
V1469282	map02010	ABC transporters
V1064534	map03020	RNA polymerase
V1042143	map00982	Drug metabolism - cytochrome P450
V1297356	map04626	Plant-pathogen interaction
V1521364	map02010	ABC transporters
V1440287	map05152	Tuberculosis
V1000845	map00520	Amino sugar and nucleotide sugar metabolism
V1581223	map03440	Homologous recombination
V1073455	map00710	Carbon fixation in photosynthetic organisms
V1000641	map00710	Carbon fixation in photosynthetic organisms
V1043350	map02010	ABC transporters
V1095854	map03010	Ribosome
V1182770	map00195	Photosynthesis
V1367057	map03020	RNA polymerase
V1340131	map00520	Amino sugar and nucleotide sugar metabolism
V1033803	map00195	Photosynthesis
V1000564	map04112	Cell cycle - Caulobacter
V1884213	map00720	Carbon fixation pathways in prokaryotes
V1000528	map03010	Ribosome
V1559864	map00650	Butanoate metabolism
V1436641	map00650	Butanoate metabolism
V1481324	map00970	Aminoacyl-tRNA biosynthesis
V1000326	map00970	Aminoacyl-tRNA biosynthesis
V1574584	map04910	Insulin signaling pathway
V1036980	map00643	Styrene degradation
V1012602	map00720	Carbon fixation pathways in prokaryotes
V1176250	map04930	Type II diabetes mellitus
V1039764	map03010	Ribosome
V1409395	map02010	ABC transporters
V1879882	map03010	Ribosome
V1381099	map00195	Photosynthesis
V1143984	map03018	RNA degradation
V1033302	map03070	Bacterial secretion system
V1547329	map02010	ABC transporters
V1297375	map03010	Ribosome
V1886416	map04930	Type II diabetes mellitus
V1886605	map02010	ABC transporters
V1000630	map03070	Bacterial secretion system
V1291657	map00195	Photosynthesis
V1175173	map00230	Purine metabolism
V1067144	map05152	Tuberculosis
V1190991	map05010	Alzheimer's disease
V1074069	map05152	Tuberculosis
V1176640	map00195	Photosynthesis
V1552772	map04930	Type II diabetes mellitus
V1356383	map02010	ABC transporters
V1339706	map02060	Phosphotransferase system (PTS)
V1175065	map00250	Alanine, aspartate and glutamate metabolism
V1093074	map02030	Bacterial chemotaxis
V1017544	map04626	Plant-pathogen interaction
V1171078	map00240	Pyrimidine metabolism
V1000014	map03010	Ribosome
V1239690	map02010	ABC transporters
V1041601	map00720	Carbon fixation pathways in prokaryotes
V1011016	map00195	Photosynthesis
V1190448	map04621	NOD-like receptor signaling pathway
V1000010	map03010	Ribosome
V1018464	map03010	Ribosome
V1345412	map04920	Adipocytokine signaling pathway
V1464441	map00970	Aminoacyl-tRNA biosynthesis
V1541135	map00500	Starch and sucrose metabolism
V1059001	map02060	Phosphotransferase system (PTS)
V1001468	map00970	Aminoacyl-tRNA biosynthesis
V1015868	map03010	Ribosome
V1000835	map00550	Peptidoglycan biosynthesis
V1000499	map00970	Aminoacyl-tRNA biosynthesis
V1000325	map03010	Ribosome
V1044382	map04141	Protein processing in endoplasmic reticulum
V1011014	map00195	Photosynthesis
V1016290	map00970	Aminoacyl-tRNA biosynthesis
V1000012	map03010	Ribosome
V1880077	map00970	Aminoacyl-tRNA biosynthesis
V1039802	map00650	Butanoate metabolism
V1033902	map05010	Alzheimer's disease
V1389769	map00500	Starch and sucrose metabolism
V1000318	map00970	Aminoacyl-tRNA biosynthesis
V1006021	map03010	Ribosome
V1343276	map03020	RNA polymerase
V1519450	map00710	Carbon fixation in photosynthetic organisms
V1043480	map03440	Homologous recombination
V1299127	map00550	Peptidoglycan biosynthesis
V1175166	map00230	Purine metabolism
V1191426	map00195	Photosynthesis
V1012820	map00362	Benzoate degradation
V1176013	map02010	ABC transporters
V1162881	map00521	Streptomycin biosynthesis
V1175618	map00970	Aminoacyl-tRNA biosynthesis
V1879985	map00500	Starch and sucrose metabolism
V1000144	map03010	Ribosome
V1886464	map03010	Ribosome
V1076330	map03440	Homologous recombination
V1181403	map00970	Aminoacyl-tRNA biosynthesis
V1033474	map04626	Plant-pathogen interaction
V1175524	map00520	Amino sugar and nucleotide sugar metabolism
V1041800	map00240	Pyrimidine metabolism
V1376276	map02010	ABC transporters
V1153964	map00626	Naphthalene degradation
V1033560	map03070	Bacterial secretion system
V1886582	map00710	Carbon fixation in photosynthetic organisms
V1392272	map00710	Carbon fixation in photosynthetic organisms
V1000093	map05150	Staphylococcus aureus infection
V1265582	map04626	Plant-pathogen interaction
V1000596	map05152	Tuberculosis
V1000166	map00230	Purine metabolism
V1238012	map00630	Glyoxylate and dicarboxylate metabolism
V1000601	map00970	Aminoacyl-tRNA biosynthesis
V1000040	map00240	Pyrimidine metabolism
V1879847	map02010	ABC transporters
V1017590	map00300	Lysine biosynthesis
V1176862	map03010	Ribosome
V1482495	map00770	Pantothenate and CoA biosynthesis
V1000009	map03010	Ribosome
V1012852	map03020	RNA polymerase
V1000001	map03010	Ribosome
V1879918	map03010	Ribosome
V1067673	map04626	Plant-pathogen interaction
V1886558	map00710	Carbon fixation in photosynthetic organisms
V1879928	map02060	Phosphotransferase system (PTS)
V1183908	map03010	Ribosome
V1013990	map03010	Ribosome
V1886965	map00520	Amino sugar and nucleotide sugar metabolism
V1000172	map02010	ABC transporters
V1000300	map00970	Aminoacyl-tRNA biosynthesis
V1577140	map03020	RNA polymerase
V1000015	map03010	Ribosome
V1175172	map00230	Purine metabolism
V1724688	map03070	Bacterial secretion system
V1038361	map04626	Plant-pathogen interaction
V1886517	map00640	Propanoate metabolism
V1403556	map02010	ABC transporters
V1594655	map02010	ABC transporters
V1092088	map00500	Starch and sucrose metabolism
V1143377	map02060	Phosphotransferase system (PTS)
V1355234	map00240	Pyrimidine metabolism
V1530442	map04626	Plant-pathogen interaction
V1576738	map00720	Carbon fixation pathways in prokaryotes
V1375279	map00500	Starch and sucrose metabolism
V1592800	map03010	Ribosome
V1144304	map03010	Ribosome
V1011012	map00195	Photosynthesis
V1389384	map03018	RNA degradation
V1000020	map03010	Ribosome
V1013406	map00900	Terpenoid backbone biosynthesis
V1580786	map02060	Phosphotransferase system (PTS)
V1138803	map05152	Tuberculosis
V1016890	map03010	Ribosome
V1578813	map04626	Plant-pathogen interaction
V1011015	map00195	Photosynthesis
V1200366	map00900	Terpenoid backbone biosynthesis
V1164543	map00900	Terpenoid backbone biosynthesis
V1011011	map00195	Photosynthesis
V1594076	map00970	Aminoacyl-tRNA biosynthesis
V1074742	map03010	Ribosome
V1000892	map00520	Amino sugar and nucleotide sugar metabolism
V1553618	map03070	Bacterial secretion system
V1519910	map00195	Photosynthesis
V1340164	map00195	Photosynthesis
V1340709	map03018	RNA degradation
V1380652	map03010	Ribosome
V1078022	map03010	Ribosome
V1491685	map03018	RNA degradation
V1000082	map04112	Cell cycle - Caulobacter
V1012850	map03010	Ribosome
V1180500	map00970	Aminoacyl-tRNA biosynthesis
V1886584	map02010	ABC transporters
V1366656	map02060	Phosphotransferase system (PTS)
V1852094	map00250	Alanine, aspartate and glutamate metabolism
V1010371	map00190	Oxidative phosphorylation
V1886399	map03010	Ribosome
V1500439	map04626	Plant-pathogen interaction
V1356068	map03018	RNA degradation
V1000044	map00910	Nitrogen metabolism
V1879848	map02010	ABC transporters
V1517484	map03010	Ribosome
V1394393	map03018	RNA degradation
V1000140	map00970	Aminoacyl-tRNA biosynthesis
V1400939	map03020	RNA polymerase
V1381169	map03020	RNA polymerase
V1000502	map00983	Drug metabolism - other enzymes
V1553580	map00230	Purine metabolism
V1583797	map05152	Tuberculosis
V1852039	map03020	RNA polymerase
V1392216	map05152	Tuberculosis
V1574450	map04724	Glutamatergic synapse
V1553674	map03010	Ribosome
V1012601	map00630	Glyoxylate and dicarboxylate metabolism
V1358917	map03010	Ribosome
V1889488	map05010	Alzheimer's disease
V1553605	map00770	Pantothenate and CoA biosynthesis
V1175445	map00520	Amino sugar and nucleotide sugar metabolism
V1011950	map03070	Bacterial secretion system
V1364188	map00195	Photosynthesis
V1171904	map00550	Peptidoglycan biosynthesis
V1000019	map03010	Ribosome
V1075033	map05010	Alzheimer's disease
V1000121	map04112	Cell cycle - Caulobacter
V1000301	map00230	Purine metabolism
V1399043	map02060	Phosphotransferase system (PTS)
V1176363	map00710	Carbon fixation in photosynthetic organisms
V1000176	map02010	ABC transporters
V1820497	map00970	Aminoacyl-tRNA biosynthesis
V1167440	map00500	Starch and sucrose metabolism
V1852140	map00970	Aminoacyl-tRNA biosynthesis
V1001475	map02010	ABC transporters
V1012819	map00903	Limonene and pinene degradation
V1836820	map00550	Peptidoglycan biosynthesis
V1541210	map02010	ABC transporters
V1552713	map00520	Amino sugar and nucleotide sugar metabolism
V1000295	map00970	Aminoacyl-tRNA biosynthesis
V1010170	map00480	Glutathione metabolism
V1364877	map00195	Photosynthesis
V1000023	map00230	Purine metabolism
V1886712	map00520	Amino sugar and nucleotide sugar metabolism
V1191444	map00720	Carbon fixation pathways in prokaryotes
V1580955	map05152	Tuberculosis
V1522026	map04112	Cell cycle - Caulobacter
V1213480	map03440	Homologous recombination
V1175118	map00230	Purine metabolism
V1175979	map04112	Cell cycle - Caulobacter
V1724651	map00195	Photosynthesis
V1015123	map00970	Aminoacyl-tRNA biosynthesis
V1879856	map02060	Phosphotransferase system (PTS)
V1181163	map00970	Aminoacyl-tRNA biosynthesis
V1000142	map00240	Pyrimidine metabolism
V1012782	map03018	RNA degradation
V1485691	map04626	Plant-pathogen interaction
V1000834	map03018	RNA degradation
V1181001	map00970	Aminoacyl-tRNA biosynthesis
V1181416	map02010	ABC transporters
V1058821	map03440	Homologous recombination
V1080812	map05215	Prostate cancer
V1042531	map03010	Ribosome
V1042408	map03010	Ribosome
V1037377	map00680	Methane metabolism
V1440314	map00970	Aminoacyl-tRNA biosynthesis
V1175406	map00970	Aminoacyl-tRNA biosynthesis
V1375811	map00240	Pyrimidine metabolism
V1175780	map03018	RNA degradation
V1875176	map00362	Benzoate degradation
V1724698	map02010	ABC transporters
V1464969	map00740	Riboflavin metabolism
V1564264	map05152	Tuberculosis
V1011013	map00195	Photosynthesis
V1375479	map02010	ABC transporters
V1194354	map03010	Ribosome
V1010898	map00270	Cysteine and methionine metabolism
V1394549	map00650	Butanoate metabolism
V1881261	map04626	Plant-pathogen interaction
V1572527	map03020	RNA polymerase
V1013797	map03420	Nucleotide excision repair
V1000022	map03010	Ribosome
V1000533	map00240	Pyrimidine metabolism
V1463704	map00520	Amino sugar and nucleotide sugar metabolism
V1144281	map02060	Phosphotransferase system (PTS)
V1006022	map00270	Cysteine and methionine metabolism
V1069215	map05152	Tuberculosis
V1852138	map00010	Glycolysis / Gluconeogenesis
V1091760	map00790	Folate biosynthesis
V1172567	map00760	Nicotinate and nicotinamide metabolism
V1400436	map00480	Glutathione metabolism
V1191139	map00970	Aminoacyl-tRNA biosynthesis
V1000323	map00051	Fructose and mannose metabolism
V1501870	map05152	Tuberculosis
V1000611	map00480	Glutathione metabolism
V1000294	map03030	DNA replication
V1000526	map03430	Mismatch repair
V1553587	map04112	Cell cycle - Caulobacter
V1152427	map00720	Carbon fixation pathways in prokaryotes
V1879849	map02010	ABC transporters
V1076036	map00760	Nicotinate and nicotinamide metabolism
V1464388	map03020	RNA polymerase
V1320051	map03010	Ribosome
V1068836	map05215	Prostate cancer
V1159013	map04112	Cell cycle - Caulobacter
V1594229	map00480	Glutathione metabolism
V1176354	map02010	ABC transporters
V1012921	map00590	Arachidonic acid metabolism
V1548238	map04974	Protein digestion and absorption
V1046767	map03440	Homologous recombination
V1420560	map00550	Peptidoglycan biosynthesis
V1072266	map03018	RNA degradation
V1006819	map02010	ABC transporters
V1201514	map00240	Pyrimidine metabolism
V1553746	map03018	RNA degradation
V1724667	map02010	ABC transporters
V1160507	map00270	Cysteine and methionine metabolism
V1200413	map00195	Photosynthesis
V1268242	map03070	Bacterial secretion system
V1175343	map03010	Ribosome
V1439186	map03010	Ribosome
V1412814	map00550	Peptidoglycan biosynthesis
V1353182	map05152	Tuberculosis
V1175018	map00720	Carbon fixation pathways in prokaryotes
V1000117	map03013	RNA transport
V1181180	map00520	Amino sugar and nucleotide sugar metabolism
V1552718	map03430	Mismatch repair
V1420576	map04112	Cell cycle - Caulobacter
V1081813	map00195	Photosynthesis
V1144023	map02060	Phosphotransferase system (PTS)
V1374340	map03070	Bacterial secretion system
V1463662	map00720	Carbon fixation pathways in prokaryotes
V1181596	map00970	Aminoacyl-tRNA biosynthesis
V1040664	map02020	Two-component system
V1000016	map03010	Ribosome
V1000643	map03018	RNA degradation
V1469304	map00970	Aminoacyl-tRNA biosynthesis
V1020418	map00250	Alanine, aspartate and glutamate metabolism
V1851983	map03430	Mismatch repair
V1014182	map03440	Homologous recombination
V1239646	map03010	Ribosome
V1180989	map00500	Starch and sucrose metabolism
V1469298	map02060	Phosphotransferase system (PTS)
V1820421	map00190	Oxidative phosphorylation
V1000500	map03430	Mismatch repair
V1576098	map00564	Glycerophospholipid metabolism
V1564708	map02010	ABC transporters
V1311179	map00250	Alanine, aspartate and glutamate metabolism
V1852132	map00760	Nicotinate and nicotinamide metabolism
V1875154	map00550	Peptidoglycan biosynthesis
V1820405	map03070	Bacterial secretion system
V1341295	map00970	Aminoacyl-tRNA biosynthesis
V1491718	map04112	Cell cycle - Caulobacter
V1081021	map00970	Aminoacyl-tRNA biosynthesis
V1440366	map00720	Carbon fixation pathways in prokaryotes
V1000092	map05150	Staphylococcus aureus infection
V1852121	map00450	Selenocompound metabolism
V1374264	map00650	Butanoate metabolism
V1015609	map00780	Biotin metabolism
V1177266	map00640	Propanoate metabolism
V1181287	map00190	Oxidative phosphorylation
V1000132	map03440	Homologous recombination
V1482551	map00520	Amino sugar and nucleotide sugar metabolism
V1836807	map03010	Ribosome
V1412765	map04724	Glutamatergic synapse
V1520185	map00195	Photosynthesis
V1164544	map03440	Homologous recombination
V1175096	map03440	Homologous recombination
V1038297	map00770	Pantothenate and CoA biosynthesis
V1000106	map00720	Carbon fixation pathways in prokaryotes
V1175826	map00730	Thiamine metabolism
V1010860	map03010	Ribosome
V1382281	map03010	Ribosome
V1879999	map02010	ABC transporters
V1069833	map02010	ABC transporters
V1009869	map03010	Ribosome
V1175369	map03070	Bacterial secretion system
V1593022	map03020	RNA polymerase
V1180499	map03018	RNA degradation
V1498930	map03010	Ribosome
V1015734	map00970	Aminoacyl-tRNA biosynthesis
V1181272	map00480	Glutathione metabolism
V1079141	map00720	Carbon fixation pathways in prokaryotes
V1469296	map03010	Ribosome
V1607575	map03440	Homologous recombination
V1009870	map03010	Ribosome
V1464361	map04920	Adipocytokine signaling pathway
V1013326	map00300	Lysine biosynthesis
V1553673	map03010	Ribosome
V1000632	map00564	Glycerophospholipid metabolism
V1886737	map04621	NOD-like receptor signaling pathway
V1506464	map04626	Plant-pathogen interaction
V1000155	map00900	Terpenoid backbone biosynthesis
V1373952	map03020	RNA polymerase
V1609073	map00710	Carbon fixation in photosynthetic organisms
V1464033	map04122	Sulfur relay system
V1499048	map03020	RNA polymerase
V1431657	map03010	Ribosome
V1373951	map03010	Ribosome
V1414237	map04626	Plant-pathogen interaction
V1328066	map04910	Insulin signaling pathway
V1011765	map00720	Carbon fixation pathways in prokaryotes
V1011960	map00051	Fructose and mannose metabolism
V1553606	map03010	Ribosome
V1000519	map02060	Phosphotransferase system (PTS)
V1181900	map00710	Carbon fixation in photosynthetic organisms
V1175907	map00983	Drug metabolism - other enzymes
V1458543	map00970	Aminoacyl-tRNA biosynthesis
V1064200	map00564	Glycerophospholipid metabolism
V1292575	map04626	Plant-pathogen interaction
V1552729	map03010	Ribosome
V1175438	map00710	Carbon fixation in photosynthetic organisms
V1886303	map00970	Aminoacyl-tRNA biosynthesis
V1468407	map00195	Photosynthesis
V1466356	map02010	ABC transporters
V1000141	map04070	Phosphatidylinositol signaling system
V1000076	map03010	Ribosome
V1000152	map03070	Bacterial secretion system
V1503139	map03440	Homologous recombination
V1399193	map03010	Ribosome
V1440373	map00550	Peptidoglycan biosynthesis
V1033715	map02010	ABC transporters
V1462045	map03018	RNA degradation
V1175325	map00550	Peptidoglycan biosynthesis
V1617969	map03010	Ribosome
V1042447	map00250	Alanine, aspartate and glutamate metabolism
V1073738	map03010	Ribosome
V1033129	map02060	Phosphotransferase system (PTS)
V1077152	map03010	Ribosome
V1175803	map02010	ABC transporters
V1067936	map00650	Butanoate metabolism
V1820483	map00730	Thiamine metabolism
V1033881	map03018	RNA degradation
V1851957	map00270	Cysteine and methionine metabolism
V1152674	map05152	Tuberculosis
V1175640	map03020	RNA polymerase
V1137029	map00190	Oxidative phosphorylation
V1014819	map00970	Aminoacyl-tRNA biosynthesis
V1553602	map00061	Fatty acid biosynthesis
V1013988	map03010	Ribosome
V1138842	map03010	Ribosome
V1139649	map03020	RNA polymerase
V1879897	map00640	Propanoate metabolism
V1820490	map04112	Cell cycle - Caulobacter
V1724583	map03008	Ribosome biogenesis in eukaryotes
V1430382	map02010	ABC transporters
V1014514	map03008	Ribosome biogenesis in eukaryotes
V1042265	map00330	Arginine and proline metabolism
V1481348	map00970	Aminoacyl-tRNA biosynthesis
V1295084	map02010	ABC transporters
V1724594	map00970	Aminoacyl-tRNA biosynthesis
V1373915	map00970	Aminoacyl-tRNA biosynthesis
V1176172	map02020	Two-component system
V1270765	map03010	Ribosome
V1363297	map00680	Methane metabolism
V1272241	map03010	Ribosome
V1158726	map00970	Aminoacyl-tRNA biosynthesis
V1175312	map00780	Biotin metabolism
V1464284	map00052	Galactose metabolism
V1190763	map00240	Pyrimidine metabolism
V1000177	map02010	ABC transporters
V1000069	map02020	Two-component system
V1463036	map00760	Nicotinate and nicotinamide metabolism
V1033924	map03010	Ribosome
V1181434	map00770	Pantothenate and CoA biosynthesis
V1000139	map03440	Homologous recombination
V1581212	map00195	Photosynthesis
V1010331	map03430	Mismatch repair
V1014250	map00720	Carbon fixation pathways in prokaryotes
V1291094	map00970	Aminoacyl-tRNA biosynthesis
V1008596	map05152	Tuberculosis
V1076687	map00860	Porphyrin and chlorophyll metabolism
V1459186	map04626	Plant-pathogen interaction
V1012114	map00910	Nitrogen metabolism
V1200824	map00230	Purine metabolism
V1237505	map00970	Aminoacyl-tRNA biosynthesis
V1144017	map00970	Aminoacyl-tRNA biosynthesis
V1175565	map00550	Peptidoglycan biosynthesis
V1503145	map00240	Pyrimidine metabolism
V1144196	map02010	ABC transporters
V1188019	map03010	Ribosome
V1037511	map03013	RNA transport
V1291194	map00970	Aminoacyl-tRNA biosynthesis
V1082885	map02010	ABC transporters
V1236942	map02010	ABC transporters
V1175227	map00562	Inositol phosphate metabolism
V1394389	map02030	Bacterial chemotaxis
V1594748	map02010	ABC transporters
V1136911	map00970	Aminoacyl-tRNA biosynthesis
V1012846	map03010	Ribosome
V1879950	map00052	Galactose metabolism
V1374605	map03070	Bacterial secretion system
V1445186	map04112	Cell cycle - Caulobacter
V1000565	map00550	Peptidoglycan biosynthesis
V1033925	map00195	Photosynthesis
V1374743	map03018	RNA degradation
V1193588	map03010	Ribosome
V1010901	map03018	RNA degradation
V1015285	map00630	Glyoxylate and dicarboxylate metabolism
V1014275	map00710	Carbon fixation in photosynthetic organisms
V1013149	map03440	Homologous recombination
V1000836	map03010	Ribosome
V1191575	map00983	Drug metabolism - other enzymes
V1191216	map00680	Methane metabolism
V1036256	map02010	ABC transporters
V1000118	map00903	Limonene and pinene degradation
V1467230	map03010	Ribosome
V1886440	map03010	Ribosome
V1553653	map03070	Bacterial secretion system
V1040139	map00240	Pyrimidine metabolism
V1886609	map00195	Photosynthesis
V1152905	map00195	Photosynthesis
V1464152	map00624	Polycyclic aromatic hydrocarbon degradation
V1886512	map00450	Selenocompound metabolism
V1040663	map02020	Two-component system
V1500383	map05152	Tuberculosis
V1339861	map03010	Ribosome
V1468026	map04973	Carbohydrate digestion and absorption
V1375198	map02010	ABC transporters
V1239740	map03440	Homologous recombination
V1324413	map00500	Starch and sucrose metabolism
V1175069	map00970	Aminoacyl-tRNA biosynthesis
V1000296	map03440	Homologous recombination
V1175367	map00760	Nicotinate and nicotinamide metabolism
V1440378	map03010	Ribosome
V1266177	map02010	ABC transporters
V1191182	map02010	ABC transporters
V1009864	map03010	Ribosome
V1010593	map00550	Peptidoglycan biosynthesis
V1042441	map03010	Ribosome
V1373836	map00770	Pantothenate and CoA biosynthesis
V1265185	map00540	Lipopolysaccharide biosynthesis
V1886153	map03020	RNA polymerase
V1557302	map00860	Porphyrin and chlorophyll metabolism
V1581661	map02010	ABC transporters
V1038350	map00650	Butanoate metabolism
V1553729	map02010	ABC transporters
V1398959	map00230	Purine metabolism
V1000146	map02010	ABC transporters
V1421760	map03010	Ribosome
V1000563	map00230	Purine metabolism
V1112931	map05416	Viral myocarditis
V1176471	map00230	Purine metabolism
V1481441	map03018	RNA degradation
V1000307	map04724	Glutamatergic synapse
V1014995	map00780	Biotin metabolism
V1175342	map02010	ABC transporters
V1067311	map00710	Carbon fixation in photosynthetic organisms
V1265052	map03018	RNA degradation
V1175641	map00240	Pyrimidine metabolism
V1176182	map00730	Thiamine metabolism
V1191411	map00770	Pantothenate and CoA biosynthesis
V1040015	map03030	DNA replication
V1000938	map00970	Aminoacyl-tRNA biosynthesis
V1067672	map03010	Ribosome
V1144065	map00500	Starch and sucrose metabolism
V1175804	map00520	Amino sugar and nucleotide sugar metabolism
V1237403	map00030	Pentose phosphate pathway
V1519499	map04930	Type II diabetes mellitus
V1175368	map00970	Aminoacyl-tRNA biosynthesis
V1374999	map02010	ABC transporters
V1191972	map02010	ABC transporters
V1265657	map00730	Thiamine metabolism
V1000162	map00790	Folate biosynthesis
V1469363	map00760	Nicotinate and nicotinamide metabolism
V1200468	map04141	Protein processing in endoplasmic reticulum
V1561626	map03018	RNA degradation
V1820375	map00983	Drug metabolism - other enzymes
V1107839	map02010	ABC transporters
V1200397	map03010	Ribosome
V1176181	map00910	Nitrogen metabolism
V1177018	map00195	Photosynthesis
V1038255	map00970	Aminoacyl-tRNA biosynthesis
V1181069	map04112	Cell cycle - Caulobacter
V1200247	map04112	Cell cycle - Caulobacter
V1035129	map04122	Sulfur relay system
V1175090	map03018	RNA degradation
V1581271	map00680	Methane metabolism
V1392006	map03010	Ribosome
V1175685	map04112	Cell cycle - Caulobacter
V1011409	map00970	Aminoacyl-tRNA biosynthesis
V1376706	map03070	Bacterial secretion system
V1603901	map03010	Ribosome
V1240249	map00270	Cysteine and methionine metabolism
V1000151	map03010	Ribosome
V1375318	map05152	Tuberculosis
V1458783	map00270	Cysteine and methionine metabolism
V1010325	map02010	ABC transporters
V1009500	map00564	Glycerophospholipid metabolism
V1072900	map03018	RNA degradation
V1000634	map03420	Nucleotide excision repair
V1086903	map05152	Tuberculosis
V1000057	map00230	Purine metabolism
V1553612	map00550	Peptidoglycan biosynthesis
V1574211	map00061	Fatty acid biosynthesis
V1015737	map00230	Purine metabolism
V1392302	map00970	Aminoacyl-tRNA biosynthesis
V1175594	map03070	Bacterial secretion system
V1104333	map00330	Arginine and proline metabolism
V1012853	map03010	Ribosome
V1000566	map00550	Peptidoglycan biosynthesis
V1080826	map03010	Ribosome
V1190680	map00300	Lysine biosynthesis
V1851963	map05152	Tuberculosis
V1106644	map00650	Butanoate metabolism
V1366629	map00500	Starch and sucrose metabolism
V1009501	map00260	Glycine, serine and threonine metabolism
V1140098	map00195	Photosynthesis
V1138616	map04910	Insulin signaling pathway
V1820401	map03070	Bacterial secretion system
V1010705	map00520	Amino sugar and nucleotide sugar metabolism
V1886654	map03070	Bacterial secretion system
V1469322	map03030	DNA replication
V1458358	map00970	Aminoacyl-tRNA biosynthesis
V1420575	map03410	Base excision repair
V1175094	map03070	Bacterial secretion system
V1012778	map04112	Cell cycle - Caulobacter
V1175497	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1578774	map04626	Plant-pathogen interaction
V1032060	map00030	Pentose phosphate pathway
V1175528	map00670	One carbon pool by folate
V1239754	map02010	ABC transporters
V1852111	map00561	Glycerolipid metabolism
V1138974	map05152	Tuberculosis
V1375214	map02010	ABC transporters
V1145548	map03010	Ribosome
