Gene	KEGG_pathwayID	Annotation
V1640334	map03020	RNA polymerase
V1012424	map03010	Ribosome
V1148079	map04626	Plant-pathogen interaction
V1559772	map03018	RNA degradation
V1197020	map00650	Butanoate metabolism
V1362479	map05152	Tuberculosis
V1039790	map03010	Ribosome
V1041426	map00061	Fatty acid biosynthesis
V1068418	map00550	Peptidoglycan biosynthesis
V1884213	map00720	Carbon fixation pathways in prokaryotes
V1603838	map03020	RNA polymerase
V1041961	map03010	Ribosome
V1041071	map03010	Ribosome
V1066640	map04626	Plant-pathogen interaction
V1349964	map05010	Alzheimer's disease
V1013127	map00330	Arginine and proline metabolism
V1567358	map04626	Plant-pathogen interaction
V1152387	map03018	RNA degradation
V1012417	map03010	Ribosome
V1044382	map04141	Protein processing in endoplasmic reticulum
V1012030	map03010	Ribosome
V1012414	map03010	Ribosome
V1358470	map00650	Butanoate metabolism
V1564264	map05152	Tuberculosis
V1012672	map00680	Methane metabolism
V1579247	map04626	Plant-pathogen interaction
V1016891	map03440	Homologous recombination
V1040122	map03018	RNA degradation
V1039764	map03010	Ribosome
V1012032	map03020	RNA polymerase
V1231595	map05010	Alzheimer's disease
V1331626	map03010	Ribosome
V1043227	map03010	Ribosome
V1549656	map02030	Bacterial chemotaxis
V1012419	map03010	Ribosome
V1041962	map03010	Ribosome
V1010661	map00195	Photosynthesis
V1069949	map00710	Carbon fixation in photosynthetic organisms
V1068208	map03010	Ribosome
V1231130	map05152	Tuberculosis
V1012422	map03010	Ribosome
V1014869	map02060	Phosphotransferase system (PTS)
V1012420	map03010	Ribosome
V1007054	map03020	RNA polymerase
V1041490	map03010	Ribosome
V1585936	map03010	Ribosome
V1010659	map00195	Photosynthesis
V1014136	map00860	Porphyrin and chlorophyll metabolism
V1011651	map02060	Phosphotransferase system (PTS)
V1010068	map00195	Photosynthesis
V1018135	map03440	Homologous recombination
V1041068	map03010	Ribosome
V1271577	map00195	Photosynthesis
V1011087	map05152	Tuberculosis
V1041707	map00860	Porphyrin and chlorophyll metabolism
V1067671	map03020	RNA polymerase
V1313717	map00720	Carbon fixation pathways in prokaryotes
V1041070	map03010	Ribosome
V1042267	map00680	Methane metabolism
V1039794	map03010	Ribosome
V1069596	map03010	Ribosome
V1071534	map00720	Carbon fixation pathways in prokaryotes
V1375650	map03070	Bacterial secretion system
V1388020	map03010	Ribosome
V1040696	map00970	Aminoacyl-tRNA biosynthesis
V1368386	map03010	Ribosome
V1007070	map00970	Aminoacyl-tRNA biosynthesis
V1014359	map00680	Methane metabolism
V1013129	map00910	Nitrogen metabolism
V1039717	map00720	Carbon fixation pathways in prokaryotes
V1039789	map03070	Bacterial secretion system
V1103826	map03010	Ribosome
V1068201	map03010	Ribosome
V1104099	map03020	RNA polymerase
V1017017	map03010	Ribosome
V1007073	map02010	ABC transporters
V1012031	map03010	Ribosome
V1016738	map03010	Ribosome
V1039879	map00520	Amino sugar and nucleotide sugar metabolism
V1042990	map03010	Ribosome
V1585624	map03018	RNA degradation
V1015375	map05152	Tuberculosis
V1067559	map00710	Carbon fixation in photosynthetic organisms
V1067529	map04112	Cell cycle - Caulobacter
V1039343	map03010	Ribosome
V1066130	map00520	Amino sugar and nucleotide sugar metabolism
V1154539	map05010	Alzheimer's disease
V1583797	map05152	Tuberculosis
V1201618	map00650	Butanoate metabolism
V1516671	map03010	Ribosome
V1039832	map00970	Aminoacyl-tRNA biosynthesis
V1042614	map03010	Ribosome
V1118483	map02030	Bacterial chemotaxis
V1553939	map03010	Ribosome
V1506181	map00030	Pentose phosphate pathway
V1015276	map03010	Ribosome
V1563832	map03010	Ribosome
V1042530	map03010	Ribosome
V1067190	map00970	Aminoacyl-tRNA biosynthesis
V1082019	map04141	Protein processing in endoplasmic reticulum
V1343896	map00030	Pentose phosphate pathway
V1421438	map05010	Alzheimer's disease
V1394860	map04141	Protein processing in endoplasmic reticulum
V1440841	map00710	Carbon fixation in photosynthetic organisms
V1071524	map00710	Carbon fixation in photosynthetic organisms
V1201556	map03020	RNA polymerase
V1557734	map03018	RNA degradation
V1013128	map00330	Arginine and proline metabolism
V1588398	map00650	Butanoate metabolism
V1067735	map03070	Bacterial secretion system
V1043900	map03010	Ribosome
V1367057	map03020	RNA polymerase
V1068363	map00710	Carbon fixation in photosynthetic organisms
V1066925	map02010	ABC transporters
V1375131	map03010	Ribosome
V1066990	map03010	Ribosome
V1074383	map05010	Alzheimer's disease
V1332011	map00650	Butanoate metabolism
V1167808	map00720	Carbon fixation pathways in prokaryotes
V1553877	map02060	Phosphotransferase system (PTS)
V1362605	map03070	Bacterial secretion system
V1010946	map03010	Ribosome
V1231237	map00643	Styrene degradation
V1363264	map04621	NOD-like receptor signaling pathway
V1010660	map00195	Photosynthesis
V1011337	map03010	Ribosome
V1368493	map03010	Ribosome
V1010605	map05152	Tuberculosis
V1082297	map03010	Ribosome
V1066648	map03020	RNA polymerase
V1440929	map04626	Plant-pathogen interaction
V1430515	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1068288	map00650	Butanoate metabolism
V1039793	map03010	Ribosome
V1241092	map00511	Other glycan degradation
V1040552	map00195	Photosynthesis
V1041073	map03010	Ribosome
V1535169	map03010	Ribosome
V1014360	map00680	Methane metabolism
V1069493	map03010	Ribosome
V1015868	map03010	Ribosome
V1012766	map03010	Ribosome
V1362731	map03020	RNA polymerase
V1041929	map03008	Ribosome biogenesis in eukaryotes
V1039396	map00970	Aminoacyl-tRNA biosynthesis
V1266145	map00270	Cysteine and methionine metabolism
V1007161	map00650	Butanoate metabolism
V1104643	map00500	Starch and sucrose metabolism
V1230228	map03010	Ribosome
V1377757	map00680	Methane metabolism
V1014074	map00650	Butanoate metabolism
V1195784	map03010	Ribosome
V1068175	map03010	Ribosome
V1041890	map00250	Alanine, aspartate and glutamate metabolism
V1013967	map00620	Pyruvate metabolism
V1557783	map00195	Photosynthesis
V1585543	map03010	Ribosome
V1014868	map02060	Phosphotransferase system (PTS)
V1069215	map05152	Tuberculosis
V1576655	map00903	Limonene and pinene degradation
V1368480	map00785	Lipoic acid metabolism
V1231937	map03020	RNA polymerase
V1594831	map04626	Plant-pathogen interaction
V1295456	map00910	Nitrogen metabolism
V1562803	map03010	Ribosome
V1068836	map05215	Prostate cancer
V1374364	map00195	Photosynthesis
V1013969	map00650	Butanoate metabolism
V1068636	map03070	Bacterial secretion system
V1557302	map00860	Porphyrin and chlorophyll metabolism
V1013890	map03010	Ribosome
V1068141	map03018	RNA degradation
V1230866	map03010	Ribosome
V1344560	map03010	Ribosome
V1018464	map03010	Ribosome
V1067736	map00240	Pyrimidine metabolism
V1316561	map00650	Butanoate metabolism
V1067558	map05010	Alzheimer's disease
V1640306	map00230	Purine metabolism
V1016740	map02020	Two-component system
V1016237	map04910	Insulin signaling pathway
V1041963	map03010	Ribosome
V1013304	map00450	Selenocompound metabolism
V1528520	map03010	Ribosome
V1295134	map03020	RNA polymerase
V1527518	map00520	Amino sugar and nucleotide sugar metabolism
V1039791	map03010	Ribosome
V1069593	map03010	Ribosome
V1069833	map02010	ABC transporters
V1012421	map03010	Ribosome
V1294607	map04626	Plant-pathogen interaction
V1068813	map00511	Other glycan degradation
V1173942	map03010	Ribosome
V1761899	map04626	Plant-pathogen interaction
V1229971	map03010	Ribosome
V1374300	map03020	RNA polymerase
V1072924	map03010	Ribosome
V1040761	map04112	Cell cycle - Caulobacter
V1040562	map00710	Carbon fixation in photosynthetic organisms
V1523254	map00680	Methane metabolism
V1362602	map00051	Fructose and mannose metabolism
V1066718	map00520	Amino sugar and nucleotide sugar metabolism
V1761897	map03010	Ribosome
V1498433	map00620	Pyruvate metabolism
V1067134	map03010	Ribosome
V1235913	map00195	Photosynthesis
V1139410	map00650	Butanoate metabolism
V1039344	map03020	RNA polymerase
V1068197	map03020	RNA polymerase
V1560688	map00190	Oxidative phosphorylation
V1603920	map03010	Ribosome
V1071732	map03010	Ribosome
V1010943	map03020	RNA polymerase
V1013968	map00620	Pyruvate metabolism
V1048488	map03440	Homologous recombination
V1012033	map03010	Ribosome
V1640305	map03070	Bacterial secretion system
V1066642	map03010	Ribosome
V1068793	map00760	Nicotinate and nicotinamide metabolism
V1013311	map00630	Glyoxylate and dicarboxylate metabolism
V1010070	map00195	Photosynthesis
V1010180	map00061	Fatty acid biosynthesis
V1341867	map03010	Ribosome
V1465010	map02060	Phosphotransferase system (PTS)
V1041072	map03010	Ribosome
V1047979	map00520	Amino sugar and nucleotide sugar metabolism
V1548529	map00680	Methane metabolism
V1122767	map03018	RNA degradation
V1230655	map00720	Carbon fixation pathways in prokaryotes
V1012416	map03010	Ribosome
V1012677	map00680	Methane metabolism
V1069719	map00970	Aminoacyl-tRNA biosynthesis
V1231757	map00710	Carbon fixation in photosynthetic organisms
V1081244	map03018	RNA degradation
V1640303	map03010	Ribosome
V1068206	map03010	Ribosome
V1041173	map00240	Pyrimidine metabolism
V1367867	map00480	Glutathione metabolism
V1068831	map03010	Ribosome
V1043632	map00520	Amino sugar and nucleotide sugar metabolism
V1070346	map00620	Pyruvate metabolism
V1015282	map03010	Ribosome
V1039872	map05111	Vibrio cholerae pathogenic cycle
V1016828	map03070	Bacterial secretion system
V1557736	map03010	Ribosome
V1069594	map03010	Ribosome
V1013433	map00362	Benzoate degradation
V1066339	map00750	Vitamin B6 metabolism
V1069488	map00970	Aminoacyl-tRNA biosynthesis
V1752997	map03010	Ribosome
V1068203	map03010	Ribosome
V1566472	map03010	Ribosome
V1577512	map00195	Photosynthesis
V1141150	map03018	RNA degradation
V1230869	map03010	Ribosome
V1594932	map00195	Photosynthesis
V1068537	map00710	Carbon fixation in photosynthetic organisms
V1068634	map00720	Carbon fixation pathways in prokaryotes
V1135091	map02030	Bacterial chemotaxis
V1011014	map00195	Photosynthesis
V1050760	map03030	DNA replication
V1011714	map01051	Biosynthesis of ansamycins
V1500334	map03010	Ribosome
V1066970	map00710	Carbon fixation in photosynthetic organisms
V1232405	map03010	Ribosome
V1041182	map00770	Pantothenate and CoA biosynthesis
V1067670	map03020	RNA polymerase
V1075065	map00982	Drug metabolism - cytochrome P450
V1067193	map00970	Aminoacyl-tRNA biosynthesis
V1182737	map00910	Nitrogen metabolism
V1589915	map00650	Butanoate metabolism
V1015277	map03010	Ribosome
V1011658	map00970	Aminoacyl-tRNA biosynthesis
V1245924	map00710	Carbon fixation in photosynthetic organisms
V1200321	map00195	Photosynthesis
V1046203	map00650	Butanoate metabolism
V1147769	map03010	Ribosome
V1585622	map04930	Type II diabetes mellitus
V1232718	map05152	Tuberculosis
V1041109	map05215	Prostate cancer
V1070985	map03010	Ribosome
V1065923	map00195	Photosynthesis
V1514891	map00970	Aminoacyl-tRNA biosynthesis
V1290810	map00061	Fatty acid biosynthesis
V1069670	map00680	Methane metabolism
V1013892	map03010	Ribosome
V1168447	map03010	Ribosome
V1367059	map00710	Carbon fixation in photosynthetic organisms
V1265582	map04626	Plant-pathogen interaction
V1007078	map03010	Ribosome
V1374312	map00061	Fatty acid biosynthesis
V1139691	map03070	Bacterial secretion system
V1327667	map05152	Tuberculosis
V1040524	map00626	Naphthalene degradation
V1068198	map03010	Ribosome
V1066338	map00680	Methane metabolism
V1066658	map02040	Flagellar assembly
V1007075	map02010	ABC transporters
V1367058	map03020	RNA polymerase
V1070282	map05152	Tuberculosis
V1296517	map00650	Butanoate metabolism
V1168418	map03010	Ribosome
V1068196	map03010	Ribosome
V1067830	map00500	Starch and sucrose metabolism
V1071120	map04930	Type II diabetes mellitus
V1069597	map03010	Ribosome
V1012345	map04112	Cell cycle - Caulobacter
V1507114	map03010	Ribosome
V1012820	map00362	Benzoate degradation
V1013891	map03010	Ribosome
V1039787	map03010	Ribosome
V1578774	map04626	Plant-pathogen interaction
V1380987	map03010	Ribosome
V1067197	map02040	Flagellar assembly
V1068556	map03440	Homologous recombination
V1230964	map04112	Cell cycle - Caulobacter
V1017115	map00710	Carbon fixation in photosynthetic organisms
V1356036	map03010	Ribosome
V1012925	map00720	Carbon fixation pathways in prokaryotes
V1436794	map02030	Bacterial chemotaxis
V1011016	map00195	Photosynthesis
V1012625	map00511	Other glycan degradation
V1043745	map03010	Ribosome
V1012344	map04112	Cell cycle - Caulobacter
V1070984	map03010	Ribosome
V1231069	map00520	Amino sugar and nucleotide sugar metabolism
V1442456	map03010	Ribosome
V1039274	map00970	Aminoacyl-tRNA biosynthesis
V1295435	map00680	Methane metabolism
V1067159	map00903	Limonene and pinene degradation
V1106664	map00650	Butanoate metabolism
V1039566	map04920	Adipocytokine signaling pathway
V1007013	map00626	Naphthalene degradation
V1068200	map03010	Ribosome
V1194990	map00710	Carbon fixation in photosynthetic organisms
V1023996	map04626	Plant-pathogen interaction
V1235912	map04626	Plant-pathogen interaction
V1183841	map04626	Plant-pathogen interaction
V1230385	map03018	RNA degradation
V1013894	map03010	Ribosome
V1065438	map05152	Tuberculosis
V1039718	map00720	Carbon fixation pathways in prokaryotes
V1104746	map00600	Sphingolipid metabolism
V1066845	map00260	Glycine, serine and threonine metabolism
V1043514	map03010	Ribosome
V1042475	map00910	Nitrogen metabolism
V1068792	map00760	Nicotinate and nicotinamide metabolism
V1007056	map03010	Ribosome
V1012602	map00720	Carbon fixation pathways in prokaryotes
V1563630	map00190	Oxidative phosphorylation
V1043838	map03010	Ribosome
V1158244	map03010	Ribosome
V1185257	map05010	Alzheimer's disease
V1360888	map04626	Plant-pathogen interaction
V1016297	map00520	Amino sugar and nucleotide sugar metabolism
V1068164	map00720	Carbon fixation pathways in prokaryotes
V1595332	map00195	Photosynthesis
V1068204	map03010	Ribosome
V1068210	map03010	Ribosome
V1068227	map00970	Aminoacyl-tRNA biosynthesis
V1012852	map03020	RNA polymerase
V1560186	map00270	Cysteine and methionine metabolism
V1067099	map00680	Methane metabolism
V1197432	map00330	Arginine and proline metabolism
V1065536	map04930	Type II diabetes mellitus
V1230862	map03020	RNA polymerase
V1230263	map00720	Carbon fixation pathways in prokaryotes
V1432161	map03010	Ribosome
V1588933	map00710	Carbon fixation in photosynthetic organisms
V1151398	map00680	Methane metabolism
V1230406	map03070	Bacterial secretion system
V1524944	map04626	Plant-pathogen interaction
V1011879	map03018	RNA degradation
V1348090	map04112	Cell cycle - Caulobacter
V1069274	map00195	Photosynthesis
V1036980	map00643	Styrene degradation
V1068666	map04112	Cell cycle - Caulobacter
V1039004	map00511	Other glycan degradation
V1012413	map03010	Ribosome
V1007053	map00230	Purine metabolism
V1070545	map03010	Ribosome
V1408649	map04626	Plant-pathogen interaction
V1056297	map04626	Plant-pathogen interaction
V1404036	map00680	Methane metabolism
V1066356	map00970	Aminoacyl-tRNA biosynthesis
V1230865	map03010	Ribosome
V1231332	map03018	RNA degradation
V1010346	map03010	Ribosome
V1366895	map00330	Arginine and proline metabolism
V1011015	map00195	Photosynthesis
V1190938	map03020	RNA polymerase
V1230875	map03010	Ribosome
V1087726	map00910	Nitrogen metabolism
V1016182	map03018	RNA degradation
V1067742	map00190	Oxidative phosphorylation
V1640373	map03010	Ribosome
V1195966	map03018	RNA degradation
V1346636	map03010	Ribosome
V1013990	map03010	Ribosome
V1231006	map00710	Carbon fixation in photosynthetic organisms
V1760600	map00720	Carbon fixation pathways in prokaryotes
V1012850	map03010	Ribosome
V1380123	map00195	Photosynthesis
V1040399	map00195	Photosynthesis
V1070652	map00720	Carbon fixation pathways in prokaryotes
V1007913	map00970	Aminoacyl-tRNA biosynthesis
V1012676	map00680	Methane metabolism
V1015386	map00970	Aminoacyl-tRNA biosynthesis
V1068202	map03010	Ribosome
V1015278	map03010	Ribosome
V1375437	map00450	Selenocompound metabolism
V1374814	map03010	Ribosome
V1640304	map03010	Ribosome
V1146447	map03010	Ribosome
V1007067	map00970	Aminoacyl-tRNA biosynthesis
V1594918	map00195	Photosynthesis
V1007168	map03010	Ribosome
V1075430	map03010	Ribosome
V1010209	map00970	Aminoacyl-tRNA biosynthesis
V1140670	map00195	Photosynthesis
V1549414	map00620	Pyruvate metabolism
V1043189	map03020	RNA polymerase
V1067088	map00710	Carbon fixation in photosynthetic organisms
V1181112	map04626	Plant-pathogen interaction
V1576446	map00520	Amino sugar and nucleotide sugar metabolism
V1010320	map00630	Glyoxylate and dicarboxylate metabolism
V1603735	map03070	Bacterial secretion system
V1087103	map04626	Plant-pathogen interaction
V1010664	map00195	Photosynthesis
V1065326	map02030	Bacterial chemotaxis
V1528097	map00710	Carbon fixation in photosynthetic organisms
V1359103	map03010	Ribosome
V1012335	map00970	Aminoacyl-tRNA biosynthesis
V1012015	map00720	Carbon fixation pathways in prokaryotes
V1074027	map00590	Arachidonic acid metabolism
V1014483	map00230	Purine metabolism
V1548593	map04910	Insulin signaling pathway
V1357430	map00680	Methane metabolism
V1102734	map00970	Aminoacyl-tRNA biosynthesis
V1067297	map03070	Bacterial secretion system
V1231650	map00970	Aminoacyl-tRNA biosynthesis
V1007074	map02010	ABC transporters
V1014482	map04112	Cell cycle - Caulobacter
V1197943	map00710	Carbon fixation in photosynthetic organisms
V1051250	map02060	Phosphotransferase system (PTS)
V1082309	map00190	Oxidative phosphorylation
V1530442	map04626	Plant-pathogen interaction
V1437633	map00195	Photosynthesis
V1297297	map02030	Bacterial chemotaxis
V1071731	map03010	Ribosome
V1068659	map00550	Peptidoglycan biosynthesis
V1066917	map00970	Aminoacyl-tRNA biosynthesis
V1013856	map05120	Epithelial cell signaling in Helicobacter pylori infection
V1041488	map00010	Glycolysis / Gluconeogenesis
V1012332	map00970	Aminoacyl-tRNA biosynthesis
V1380793	map04940	Type I diabetes mellitus
V1012674	map00680	Methane metabolism
V1356603	map04626	Plant-pathogen interaction
V1066652	map03010	Ribosome
V1071489	map03020	RNA polymerase
V1067450	map03010	Ribosome
V1397614	map03010	Ribosome
V1268441	map03010	Ribosome
V1069974	map00230	Purine metabolism
V1367155	map04930	Type II diabetes mellitus
V1849462	map00480	Glutathione metabolism
V1014267	map00250	Alanine, aspartate and glutamate metabolism
V1065874	map00540	Lipopolysaccharide biosynthesis
V1067180	map03070	Bacterial secretion system
V1513632	map04930	Type II diabetes mellitus
V1048491	map03018	RNA degradation
V1374299	map03010	Ribosome
V1433692	map00650	Butanoate metabolism
V1068975	map03440	Homologous recombination
V1006849	map00650	Butanoate metabolism
V1231600	map04910	Insulin signaling pathway
V1006864	map04112	Cell cycle - Caulobacter
V1011950	map03070	Bacterial secretion system
V1621855	map03010	Ribosome
V1153298	map00780	Biotin metabolism
V1065580	map03020	RNA polymerase
V1069845	map00520	Amino sugar and nucleotide sugar metabolism
V1561686	map00710	Carbon fixation in photosynthetic organisms
V1008490	map00300	Lysine biosynthesis
V1067114	map00450	Selenocompound metabolism
V1069656	map00624	Polycyclic aromatic hydrocarbon degradation
V1343362	map04910	Insulin signaling pathway
V1367995	map03070	Bacterial secretion system
V1588168	map00650	Butanoate metabolism
V1067061	map00970	Aminoacyl-tRNA biosynthesis
V1172123	map00680	Methane metabolism
V1201776	map00511	Other glycan degradation
V1013434	map04011	MAPK signaling pathway - yeast
V1371757	map03010	Ribosome
V1007071	map00500	Starch and sucrose metabolism
V1040750	map00970	Aminoacyl-tRNA biosynthesis
V1013925	map02020	Two-component system
V1042409	map03010	Ribosome
V1190195	map04626	Plant-pathogen interaction
V1235967	map02040	Flagellar assembly
V1013651	map00240	Pyrimidine metabolism
V1102521	map03010	Ribosome
V1009088	map00650	Butanoate metabolism
V1010185	map00970	Aminoacyl-tRNA biosynthesis
V1011609	map00250	Alanine, aspartate and glutamate metabolism
V1010317	map00720	Carbon fixation pathways in prokaryotes
V1006828	map00190	Oxidative phosphorylation
V1011715	map01051	Biosynthesis of ansamycins
V1576431	map00680	Methane metabolism
V1273194	map04626	Plant-pathogen interaction
V1139904	map00982	Drug metabolism - cytochrome P450
V1006830	map00970	Aminoacyl-tRNA biosynthesis
V1761841	map03010	Ribosome
V1440767	map03010	Ribosome
V1016890	map03010	Ribosome
V1010662	map00195	Photosynthesis
V1134808	map03010	Ribosome
V1169858	map00240	Pyrimidine metabolism
V1563586	map00720	Carbon fixation pathways in prokaryotes
V1109394	map04626	Plant-pathogen interaction
V1231886	map00550	Peptidoglycan biosynthesis
V1068217	map04112	Cell cycle - Caulobacter
V1013895	map03010	Ribosome
V1585105	map00650	Butanoate metabolism
V1104190	map03020	RNA polymerase
V1169536	map03010	Ribosome
V1011618	map03430	Mismatch repair
V1013123	map00520	Amino sugar and nucleotide sugar metabolism
V1010658	map00195	Photosynthesis
V1066613	map02060	Phosphotransferase system (PTS)
V1231080	map00195	Photosynthesis
V1007055	map03010	Ribosome
V1410313	map04626	Plant-pathogen interaction
V1009783	map04112	Cell cycle - Caulobacter
V1230873	map03010	Ribosome
V1567448	map03010	Ribosome
V1584680	map00680	Methane metabolism
V1245503	map04621	NOD-like receptor signaling pathway
V1011938	map00900	Terpenoid backbone biosynthesis
V1068211	map03010	Ribosome
V1564165	map02010	ABC transporters
V1040857	map03440	Homologous recombination
V1067200	map04142	Lysosome
V1067415	map00550	Peptidoglycan biosynthesis
V1012819	map00903	Limonene and pinene degradation
V1576542	map00720	Carbon fixation pathways in prokaryotes
V1640351	map03008	Ribosome biogenesis in eukaryotes
V1374095	map00720	Carbon fixation pathways in prokaryotes
V1527001	map04910	Insulin signaling pathway
V1374516	map03010	Ribosome
V1363346	map00230	Purine metabolism
V1407339	map03010	Ribosome
V1576738	map00720	Carbon fixation pathways in prokaryotes
V1066643	map03010	Ribosome
V1014025	map00550	Peptidoglycan biosynthesis
V1232400	map03010	Ribosome
V1007063	map03018	RNA degradation
V1331002	map03010	Ribosome
V1357153	map04626	Plant-pathogen interaction
V1139605	map03010	Ribosome
V1011012	map00195	Photosynthesis
V1243484	map00970	Aminoacyl-tRNA biosynthesis
V1374517	map03070	Bacterial secretion system
V1140341	map00710	Carbon fixation in photosynthetic organisms
V1170102	map03020	RNA polymerase
V1230510	map00190	Oxidative phosphorylation
V1394716	map00720	Carbon fixation pathways in prokaryotes
V1016228	map03020	RNA polymerase
V1564708	map02010	ABC transporters
V1191804	map03018	RNA degradation
V1526386	map00650	Butanoate metabolism
V1761843	map03010	Ribosome
V1106097	map05152	Tuberculosis
V1362444	map04810	Regulation of actin cytoskeleton
V1066777	map00970	Aminoacyl-tRNA biosynthesis
V1007051	map00630	Glyoxylate and dicarboxylate metabolism
V1068033	map00910	Nitrogen metabolism
V1074059	map03070	Bacterial secretion system
V1381642	map00300	Lysine biosynthesis
V1065579	map03010	Ribosome
V1401903	map05152	Tuberculosis
V1761840	map03010	Ribosome
V1068964	map04112	Cell cycle - Caulobacter
V1146002	map00330	Arginine and proline metabolism
V1138974	map05152	Tuberculosis
V1008512	map03440	Homologous recombination
V1202447	map03440	Homologous recombination
V1230881	map03010	Ribosome
V1044527	map03010	Ribosome
V1067194	map01051	Biosynthesis of ansamycins
V1103405	map03015	mRNA surveillance pathway
V1550325	map03010	Ribosome
V1576685	map00230	Purine metabolism
V1200311	map03010	Ribosome
V1180288	map05152	Tuberculosis
V1268218	map04626	Plant-pathogen interaction
V1400258	map04930	Type II diabetes mellitus
V1153964	map00626	Naphthalene degradation
V1126736	map00650	Butanoate metabolism
V1593464	map00500	Starch and sucrose metabolism
V1067683	map00720	Carbon fixation pathways in prokaryotes
V1168173	map03010	Ribosome
V1420994	map04626	Plant-pathogen interaction
V1875176	map00362	Benzoate degradation
V1104142	map03020	RNA polymerase
V1067037	map00982	Drug metabolism - cytochrome P450
V1358035	map03010	Ribosome
V1012951	map00250	Alanine, aspartate and glutamate metabolism
V1051795	map03070	Bacterial secretion system
V1011308	map03010	Ribosome
V1065572	map03010	Ribosome
V1069668	map00195	Photosynthesis
V1233016	map04626	Plant-pathogen interaction
V1039802	map00650	Butanoate metabolism
V1039901	map00600	Sphingolipid metabolism
V1157323	map03010	Ribosome
V1230230	map03010	Ribosome
V1924152	map03018	RNA degradation
V1012679	map00300	Lysine biosynthesis
V1230863	map03010	Ribosome
V1294697	map02020	Two-component system
V1040842	map00061	Fatty acid biosynthesis
V1290752	map00300	Lysine biosynthesis
V1068665	map00550	Peptidoglycan biosynthesis
V1640320	map03070	Bacterial secretion system
V1067165	map00970	Aminoacyl-tRNA biosynthesis
V1230874	map03010	Ribosome
V1006848	map00190	Oxidative phosphorylation
