Gene	KEGG_module_number	Annotation
V1010988	M00082	Fatty acid biosynthesis, initiation
V1374410	M00376	3-Hydroxypropionate bi-cycle
V1820494	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1139989	M00035	Methionine degradation
V1200563	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1015053	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1010698	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1009872	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1013210	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
V1460757	M00179	Ribosome, archaea
V1553661	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1012845	M00179	Ribosome, archaea
V1010164	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1010824	M00178	Ribosome, bacteria
V1266179	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1014934	M00239	Peptides/nickel transport system
V1553641	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1374862	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1010207	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1010365	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1366763	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012702	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1039080	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1327069	M00179	Ribosome, archaea
V1009488	M00260	DNA polymerase III complex, bacteria
V1553629	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1014198	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1010591	M00210	Phospholipid transport system
V1010906	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1013326	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1102007	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1014995	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin
V1013323	M00033	Ectoine biosynthesis, aspartate => ectoine
V1012823	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
V1012701	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1039773	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1014605	M00040	Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine
V1012380	M00064	ADP-L-glycero-D-manno-heptose biosynthesis
V1875203	M00260	DNA polymerase III complex, bacteria
V1458713	M00183	RNA polymerase, bacteria
V1011326	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1240249	M00368	Ethylene biosynthesis, methionine => ethylene
V1019565	M00228	Putative glutamine transport system
V1013876	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
V1011008	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1016035	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1012851	M00179	Ribosome, archaea
V1482496	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
V1010597	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1553642	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1374483	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1553651	M00040	Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine
V1014607	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1015205	M00246	Nickel transport system
V1522146	M00179	Ribosome, archaea
V1077778	M00164	ATP synthase
V1039257	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1266407	M00335	Sec (secretion) system
V1012784	M00242	Zinc transport system
V1012848	M00179	Ribosome, archaea
V1236030	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1011967	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1012780	M00178	Ribosome, bacteria
V1015322	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1820469	M00260	DNA polymerase III complex, bacteria
V1820470	M00083	Fatty acid biosynthesis, elongation
V1009693	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1820406	M00179	Ribosome, archaea
V1011961	M00133	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine
V1268286	M00012	Glyoxylate cycle
V1013322	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1460494	M00368	Ethylene biosynthesis, methionine => ethylene
V1374595	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012368	M00236	Putative polar amino acid transport system
V1557736	M00179	Ribosome, archaea
V1265815	M00228	Putative glutamine transport system
V1010994	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1883736	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1010991	M00320	Lipopolysaccharide export system
V1009691	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1557302	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1482593	M00122	Cobalamin biosynthesis, cobinamide => cobalamin
V1009876	M00133	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine
V1035957	M00197	Putative fructooligosaccharide transport system
V1039772	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1016169	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1820432	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1015525	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1820453	M00190	Iron(III) transport system
V1010995	M00063	CMP-KDO biosynthesis
V1442477	M00238	D-Methionine transport system
V1013577	M00015	Proline biosynthesis, glutamate => proline
V1010858	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1011413	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1459224	M00239	Peptides/nickel transport system
V1016170	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1363505	M00083	Fatty acid biosynthesis, elongation
V1015171	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1463799	M00175	Nitrogen fixation, nitrogen => ammonia
V1459476	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1373864	M00164	ATP synthase
V1010859	M00179	Ribosome, archaea
V1374450	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1037235	M00260	DNA polymerase III complex, bacteria
V1364335	M00246	Nickel transport system
V1820417	M00242	Zinc transport system
V1010702	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1013405	M00089	Triacylglycerol biosynthesis
V1011406	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin
V1374512	M00240	Iron complex transport system
V1553613	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1037643	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1015855	M00240	Iron complex transport system
V1102150	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1011414	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1017589	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1553652	M00122	Cobalamin biosynthesis, cobinamide => cobalamin
V1553776	M00002	Glycolysis, core module involving three-carbon compounds
V1010326	M00246	Nickel transport system
V1011482	M00010	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate
V1037120	M00236	Putative polar amino acid transport system
V1238155	M00133	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine
V1037571	M00175	Nitrogen fixation, nitrogen => ammonia
V1036805	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1458645	M00164	ATP synthase
V1820454	M00210	Phospholipid transport system
V1012857	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1557189	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1553637	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
V1881333	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1884152	M00239	Peptides/nickel transport system
V1436338	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1200666	M00239	Peptides/nickel transport system
V1019564	M00236	Putative polar amino acid transport system
V1037350	M00238	D-Methionine transport system
V1009487	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1014933	M00239	Peptides/nickel transport system
V1011410	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1013407	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1037068	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1010997	M00063	CMP-KDO biosynthesis
V1017422	M00064	ADP-L-glycero-D-manno-heptose biosynthesis
V1011000	M00080	Lipopolysaccharide biosynthesis, inner core => outer core => O-antigen
V1012817	M00375	Hydroxypropionate-hydroxybutylate cycle
V1013576	M00015	Proline biosynthesis, glutamate => proline
V1820461	M00256	Cell division transport system
V1013730	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1013575	M00115	NAD biosynthesis, aspartate => NAD
V1014931	M00239	Peptides/nickel transport system
V1040180	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1010862	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1239491	M00178	Ribosome, bacteria
V1013211	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
V1039372	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1373808	M00175	Nitrogen fixation, nitrogen => ammonia
V1011002	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1014848	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1009692	M00025	Tyrosine biosynthesis, chorismate => tyrosine
V1011412	M00124	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P
V1017185	M00335	Sec (secretion) system
V1820364	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1014994	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin
V1200879	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1364629	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1820455	M00210	Phospholipid transport system
V1037563	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1010992	M00320	Lipopolysaccharide export system
V1486065	M00035	Methionine degradation
V1010168	M00227	Glutamine transport system
V1563313	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1458676	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
V1266117	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1272082	M00035	Methionine degradation
V1458981	M00335	Sec (secretion) system
V1553604	M00089	Triacylglycerol biosynthesis
V1384327	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1037523	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1036735	M00183	RNA polymerase, bacteria
V1374742	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1464526	M00239	Peptides/nickel transport system
V1266109	M00366	C10-C20 isoprenoid biosynthesis, plants
V1017495	M00035	Methionine degradation
V1459730	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1102383	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1011408	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1566825	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1015608	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1463663	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1576248	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1009694	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1010853	M00035	Methionine degradation
V1461336	M00183	RNA polymerase, bacteria
V1015287	M00376	3-Hydroxypropionate bi-cycle
V1463877	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1363504	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1072283	M00376	3-Hydroxypropionate bi-cycle
V1042443	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1820376	M00178	Ribosome, bacteria
V1040869	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1010999	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1820506	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1012369	M00236	Putative polar amino acid transport system
V1558883	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1503532	M00179	Ribosome, archaea
V1464442	M00175	Nitrogen fixation, nitrogen => ammonia
V1849462	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1384798	M00179	Ribosome, archaea
V1238578	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1012598	M00240	Iron complex transport system
V1391882	M00089	Triacylglycerol biosynthesis
V1238385	M00029	Urea cycle
V1012597	M00240	Iron complex transport system
V1016824	M00256	Cell division transport system
V1102541	M00115	NAD biosynthesis, aspartate => NAD
V1881237	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1384840	M00335	Sec (secretion) system
V1445189	M00122	Cobalamin biosynthesis, cobinamide => cobalamin
V1200836	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
V1013251	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1038386	M00240	Iron complex transport system
V1236097	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1374474	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1317169	M00179	Ribosome, archaea
V1236969	M00179	Ribosome, archaea
V1015206	M00246	Nickel transport system
V1038313	M00025	Tyrosine biosynthesis, chorismate => tyrosine
V1550058	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1883786	M00246	Nickel transport system
V1010998	M00063	CMP-KDO biosynthesis
V1013732	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1384831	M00374	Dicarboxylate-hydroxybutyrate cycle
V1015586	M00178	Ribosome, bacteria
V1373837	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1374471	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1553708	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1499435	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1515163	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1012923	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1576937	M00376	3-Hydroxypropionate bi-cycle
V1237270	M00179	Ribosome, archaea
V1159425	M00179	Ribosome, archaea
V1036477	M00183	RNA polymerase, bacteria
V1465337	M00197	Putative fructooligosaccharide transport system
V1018516	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1010393	M00346	Formaldehyde assimilation, serine pathway
V1015170	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1557190	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1574477	M00035	Methionine degradation
V1175264	M00183	RNA polymerase, bacteria
V1236764	M00335	Sec (secretion) system
V1575263	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1820377	M00178	Ribosome, bacteria
V1010328	M00336	Twin-arginine translocation (Tat) system
V1237030	M00029	Urea cycle
V1200195	M00375	Hydroxypropionate-hydroxybutylate cycle
V1011577	M00178	Ribosome, bacteria
V1486381	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1041014	M00015	Proline biosynthesis, glutamate => proline
V1013731	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1240099	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1443330	M00179	Ribosome, archaea
V1101125	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1013799	M00020	Serine biosynthesis, glycerate-3P => serine
V1020434	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1036042	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1458644	M00164	ATP synthase
V1384482	M00183	RNA polymerase, bacteria
V1881338	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1010595	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1461224	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1011571	M00014	Glucuronate pathway (uronate pathway)
V1430275	M00164	ATP synthase
V1460855	M00133	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine
V1013733	M00025	Tyrosine biosynthesis, chorismate => tyrosine
V1440406	M00239	Peptides/nickel transport system
V1463680	M00015	Proline biosynthesis, glutamate => proline
V1899904	M00276	PTS system, mannose-specific II component
V1159766	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1000546	M00197	Putative fructooligosaccharide transport system
V1445188	M00023	Tryptophan biosynthesis, chorismate => tryptophan
V1016547	M00179	Ribosome, archaea
V1011320	M00258	Putative ABC transport system
V1055412	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1855808	M00179	Ribosome, archaea
V1381417	M00335	Sec (secretion) system
V1000886	M00207	Putative multiple sugar transport system
V1123988	M00178	Ribosome, bacteria
V1460771	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1176644	M00178	Ribosome, bacteria
V1175163	M00376	3-Hydroxypropionate bi-cycle
V1035955	M00207	Putative multiple sugar transport system
V1883821	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1363836	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1487178	M00374	Dicarboxylate-hydroxybutyrate cycle
V1500409	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1374580	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin
V1000004	M00183	RNA polymerase, bacteria
V1070133	M00179	Ribosome, archaea
V1120082	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1576630	M00023	Tryptophan biosynthesis, chorismate => tryptophan
V1265674	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1460100	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1041505	M00376	3-Hydroxypropionate bi-cycle
V1196518	M00276	PTS system, mannose-specific II component
V1238790	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1465093	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1382071	M00183	RNA polymerase, bacteria
V1849569	M00183	RNA polymerase, bacteria
V1015580	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553610	M00188	NitT/TauT family transport system
V1137315	M00197	Putative fructooligosaccharide transport system
V1182927	M00179	Ribosome, archaea
V1306539	M00179	Ribosome, archaea
V1010693	M00086	beta-Oxidation, acyl-CoA synthesis
V1036476	M00178	Ribosome, bacteria
V1237802	M00246	Nickel transport system
V1459037	M00015	Proline biosynthesis, glutamate => proline
V1200743	M00188	NitT/TauT family transport system
V1579780	M00276	PTS system, mannose-specific II component
V1459266	M00063	CMP-KDO biosynthesis
V1239333	M00020	Serine biosynthesis, glycerate-3P => serine
V1377189	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1380793	M00027	GABA (gamma-Aminobutyrate) shunt
