Gene	KEGG_module_number	Annotation
V1769429	M00179	Ribosome, archaea
V1884575	M00179	Ribosome, archaea
V1033426	M00276	PTS system, mannose-specific II component
V1032811	M00179	Ribosome, archaea
V1033560	M00335	Sec (secretion) system
V1033902	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033782	M00002	Glycolysis, core module involving three-carbon compounds
V1032823	M00179	Ribosome, archaea
V1033098	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1032315	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034179	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1552701	M00335	Sec (secretion) system
V1032218	M00223	Phosphonate transport system
V1032563	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1033213	M00366	C10-C20 isoprenoid biosynthesis, plants
V1033168	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1684156	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032813	M00179	Ribosome, archaea
V1033200	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1884563	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1032615	M00222	Phosphate transport system
V1032978	M00178	Ribosome, bacteria
V1033033	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1206514	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1032381	M00374	Dicarboxylate-hydroxybutyrate cycle
V1032407	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1032812	M00179	Ribosome, archaea
V1032434	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032614	M00222	Phosphate transport system
V1552781	M00260	DNA polymerase III complex, bacteria
V1796878	M00223	Phosphonate transport system
V1047061	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1885167	M00275	PTS system, cellobiose-specific II component
V1032410	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1033416	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1891385	M00179	Ribosome, archaea
V1033427	M00276	PTS system, mannose-specific II component
V1032571	M00376	3-Hydroxypropionate bi-cycle
V1216924	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1033135	M00244	Putative zinc/manganese transport system
V1693896	M00179	Ribosome, archaea
V1796838	M00376	3-Hydroxypropionate bi-cycle
V1204779	M00239	Peptides/nickel transport system
V1033514	M00179	Ribosome, archaea
V1203404	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033136	M00244	Putative zinc/manganese transport system
V1034200	M00258	Putative ABC transport system
V1101399	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1032601	M00268	PTS system, alpha-glucoside-specific II component
V1101372	M00239	Peptides/nickel transport system
V1033032	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033090	M00179	Ribosome, archaea
V1032800	M00178	Ribosome, bacteria
V1692640	M00346	Formaldehyde assimilation, serine pathway
V1034247	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1033413	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1883385	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1032626	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1032804	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1423402	M00002	Glycolysis, core module involving three-carbon compounds
V1033099	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1047240	M00283	PTS system, ascorbate-specific II component
V1882325	M00179	Ribosome, archaea
V1032816	M00179	Ribosome, archaea
V1033324	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032402	M00335	Sec (secretion) system
V1047198	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1764180	M00179	Ribosome, archaea
V1032642	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1033490	M00178	Ribosome, bacteria
V1033903	M00179	Ribosome, archaea
V1338897	M00258	Putative ABC transport system
V1034319	M00179	Ribosome, archaea
V1032351	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1891193	M00179	Ribosome, archaea
V1033095	M00178	Ribosome, bacteria
V1163598	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1764178	M00335	Sec (secretion) system
V1032633	M00197	Putative fructooligosaccharide transport system
V1032936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033414	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1032731	M00346	Formaldehyde assimilation, serine pathway
V1032217	M00223	Phosphonate transport system
V1033501	M00178	Ribosome, bacteria
V1034207	M00089	Triacylglycerol biosynthesis
V1884561	M00179	Ribosome, archaea
V1033813	M00179	Ribosome, archaea
V1034262	M00346	Formaldehyde assimilation, serine pathway
V1684152	M00179	Ribosome, archaea
V1032523	M00260	DNA polymerase III complex, bacteria
V1890844	M00179	Ribosome, archaea
V1046992	M00164	ATP synthase
V1882316	M00179	Ribosome, archaea
V1032517	M00260	DNA polymerase III complex, bacteria
V1882328	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1828827	M00178	Ribosome, bacteria
V1033588	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033035	M00178	Ribosome, bacteria
V1034199	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1887262	M00368	Ethylene biosynthesis, methionine => ethylene
V1891308	M00239	Peptides/nickel transport system
V1033494	M00258	Putative ABC transport system
V1032313	M00335	Sec (secretion) system
V1884529	M00179	Ribosome, archaea
V1033499	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033069	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1202852	M00239	Peptides/nickel transport system
V1032955	M00275	PTS system, cellobiose-specific II component
V1424934	M00183	RNA polymerase, bacteria
V1047268	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1796884	M00183	RNA polymerase, bacteria
V1032216	M00223	Phosphonate transport system
V1806595	M00283	PTS system, ascorbate-specific II component
V1032882	M00260	DNA polymerase III complex, bacteria
V1047058	M00335	Sec (secretion) system
V1033100	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1032361	M00207	Putative multiple sugar transport system
V1886332	M00179	Ribosome, archaea
V1101427	M00248	Antibiotic transport system
V1883153	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1796864	M00207	Putative multiple sugar transport system
V1883213	M00178	Ribosome, bacteria
V1883278	M00248	Antibiotic transport system
V1032394	M00083	Fatty acid biosynthesis, elongation
V1872748	M00254	ABC-2 type transport system
V1032830	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1032521	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1032698	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1883115	M00335	Sec (secretion) system
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033493	M00178	Ribosome, bacteria
V1101426	M00248	Antibiotic transport system
V1033568	M00222	Phosphate transport system
V1033700	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1884526	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033330	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1032575	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000378	M00179	Ribosome, archaea
V1032635	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1891156	M00258	Putative ABC transport system
V1101375	M00335	Sec (secretion) system
V1033463	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1033078	M00260	DNA polymerase III complex, bacteria
V1033084	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032293	M00115	NAD biosynthesis, aspartate => NAD
V1149114	M00299	Spermidine/putrescine transport system
V1033055	M00221	Putative simple sugar transport system
V1033128	M00178	Ribosome, bacteria
V1764225	M00178	Ribosome, bacteria
V1032415	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1338881	M00178	Ribosome, bacteria
V1033515	M00222	Phosphate transport system
V1883274	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1891194	M00246	Nickel transport system
V1887156	M00375	Hydroxypropionate-hydroxybutylate cycle
V1225501	M00335	Sec (secretion) system
V1046999	M00034	Methionine salvage pathway
V1032603	M00303	PTS system, N-acetylmuramic acid-specific II component
V1882361	M00178	Ribosome, bacteria
V1034183	M00115	NAD biosynthesis, aspartate => NAD
V1884616	M00197	Putative fructooligosaccharide transport system
V1033163	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1163634	M00197	Putative fructooligosaccharide transport system
V1891192	M00179	Ribosome, archaea
V1033569	M00222	Phosphate transport system
V1163762	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1884554	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1047286	M00260	DNA polymerase III complex, bacteria
V1032703	M00239	Peptides/nickel transport system
V1032231	M00236	Putative polar amino acid transport system
V1884597	M00178	Ribosome, bacteria
V1032426	M00335	Sec (secretion) system
V1891247	M00346	Formaldehyde assimilation, serine pathway
V1828851	M00183	RNA polymerase, bacteria
V1883238	M00269	PTS system, sucrose-specific II component
V1032419	M00115	NAD biosynthesis, aspartate => NAD
V1032232	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1163654	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1884601	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1047055	M00280	PTS system, glucitol/sorbitol-specific II component
V1101444	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033332	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1206511	M00254	ABC-2 type transport system
V1882300	M00183	RNA polymerase, bacteria
V1886180	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1033037	M00115	NAD biosynthesis, aspartate => NAD
V1891109	M00376	3-Hydroxypropionate bi-cycle
V1880092	M00248	Antibiotic transport system
V1047077	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033126	M00223	Phosphonate transport system
V1047059	M00335	Sec (secretion) system
V1032684	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000004	M00183	RNA polymerase, bacteria
V1237151	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1047214	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1032552	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1032592	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1032701	M00239	Peptides/nickel transport system
V1033169	M00375	Hydroxypropionate-hydroxybutylate cycle
V1000639	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1828770	M00374	Dicarboxylate-hydroxybutyrate cycle
V1032707	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1033646	M00183	RNA polymerase, bacteria
V1150389	M00366	C10-C20 isoprenoid biosynthesis, plants
V1032886	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1032362	M00207	Putative multiple sugar transport system
V1684165	M00236	Putative polar amino acid transport system
V1033327	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1046996	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1806608	M00221	Putative simple sugar transport system
V1033094	M00246	Nickel transport system
V1883050	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1808108	M00178	Ribosome, bacteria
V1883149	M00223	Phosphonate transport system
V1047172	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1032702	M00239	Peptides/nickel transport system
V1806575	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1163822	M00335	Sec (secretion) system
V1692725	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1237105	M00164	ATP synthase
V1237175	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1300816	M00222	Phosphate transport system
V1891250	M00239	Peptides/nickel transport system
V1424058	M00179	Ribosome, archaea
V1755551	M00178	Ribosome, bacteria
V1033331	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1033439	M00239	Peptides/nickel transport system
V1033562	M00246	Nickel transport system
V1886195	M00260	DNA polymerase III complex, bacteria
V1034332	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1764086	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1143683	M00183	RNA polymerase, bacteria
V1101414	M00106	Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate
V1033440	M00239	Peptides/nickel transport system
V1424930	M00335	Sec (secretion) system
V1237098	M00299	Spermidine/putrescine transport system
V1883203	M00183	RNA polymerase, bacteria
V1034257	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1032356	M00027	GABA (gamma-Aminobutyrate) shunt
V1032586	M00228	Putative glutamine transport system
V1884499	M00246	Nickel transport system
V1032584	M00228	Putative glutamine transport system
V1033262	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1199359	M00275	PTS system, cellobiose-specific II component
V1891128	M00239	Peptides/nickel transport system
V1885079	M00239	Peptides/nickel transport system
V1047238	M00033	Ectoine biosynthesis, aspartate => ectoine
V1424071	M00178	Ribosome, bacteria
V1576144	M00335	Sec (secretion) system
V1143186	M00223	Phosphonate transport system
V1000116	M00002	Glycolysis, core module involving three-carbon compounds
V1884579	M00183	RNA polymerase, bacteria
V1204778	M00239	Peptides/nickel transport system
V1693902	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1033121	M00283	PTS system, ascorbate-specific II component
V1143195	M00164	ATP synthase
V1808174	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032708	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1034382	M00283	PTS system, ascorbate-specific II component
V1033531	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1043485	M00179	Ribosome, archaea
V1886319	M00002	Glycolysis, core module involving three-carbon compounds
V1047239	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1033054	M00221	Putative simple sugar transport system
V1032581	M00207	Putative multiple sugar transport system
V1886211	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1033362	M00275	PTS system, cellobiose-specific II component
V1237161	M00239	Peptides/nickel transport system
V1033467	M00248	Antibiotic transport system
V1163115	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886310	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1162949	M00178	Ribosome, bacteria
V1764217	M00179	Ribosome, archaea
V1693871	M00183	RNA polymerase, bacteria
V1882378	M00183	RNA polymerase, bacteria
V1033093	M00246	Nickel transport system
V1000018	M00179	Ribosome, archaea
V1034269	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1796919	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1884577	M00183	RNA polymerase, bacteria
V1163706	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1033625	M00378	F420 biosynthesis
V1032773	M00236	Putative polar amino acid transport system
V1163750	M00346	Formaldehyde assimilation, serine pathway
V1000487	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1032666	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1424285	M00164	ATP synthase
V1034272	M00254	ABC-2 type transport system
V1000886	M00207	Putative multiple sugar transport system
V1032594	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1000546	M00197	Putative fructooligosaccharide transport system
V1000943	M00179	Ribosome, archaea
V1032585	M00228	Putative glutamine transport system
V1032660	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1796916	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1431607	M00178	Ribosome, bacteria
V1033679	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1047144	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1199409	M00223	Phosphonate transport system
V1836065	M00179	Ribosome, archaea
V1163124	M00275	PTS system, cellobiose-specific II component
V1237100	M00183	RNA polymerase, bacteria
V1886090	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033502	M00179	Ribosome, archaea
V1912442	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1033254	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032717	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1884587	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1430275	M00164	ATP synthase
V1819367	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1684159	M00239	Peptides/nickel transport system
V1033374	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1882180	M00248	Antibiotic transport system
V1000640	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1796926	M00178	Ribosome, bacteria
V1073967	M00179	Ribosome, archaea
V1149291	M00248	Antibiotic transport system
V1032574	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1883390	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1163740	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1237103	M00271	PTS system, beta-glucoside-specific II component
V1033352	M00089	Triacylglycerol biosynthesis
V1884518	M00221	Putative simple sugar transport system
V1765237	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1764562	M00164	ATP synthase
V1886895	M00179	Ribosome, archaea
V1157115	M00346	Formaldehyde assimilation, serine pathway
V1032664	M00236	Putative polar amino acid transport system
V1000017	M00178	Ribosome, bacteria
V1693899	M00179	Ribosome, archaea
V1886305	M00183	RNA polymerase, bacteria
V1598199	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033186	M00254	ABC-2 type transport system
V1464170	M00164	ATP synthase
V1882979	M00222	Phosphate transport system
V1032700	M00239	Peptides/nickel transport system
V1302571	M00179	Ribosome, archaea
V1684116	M00335	Sec (secretion) system
V1598279	M00179	Ribosome, archaea
V1424925	M00179	Ribosome, archaea
V1000008	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1164548	M00183	RNA polymerase, bacteria
V1764224	M00179	Ribosome, archaea
V1032348	M00164	ATP synthase
V1692731	M00178	Ribosome, bacteria
V1306539	M00179	Ribosome, archaea
V1692996	M00179	Ribosome, archaea
V1213504	M00179	Ribosome, archaea
V1204704	M00273	PTS system, fructose-specific II component
V1000021	M00179	Ribosome, archaea
V1764722	M00002	Glycolysis, core module involving three-carbon compounds
V1032606	M00258	Putative ABC transport system
V1163776	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034346	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1482595	M00178	Ribosome, bacteria
V1884610	M00244	Putative zinc/manganese transport system
V1000950	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033275	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1163261	M00183	RNA polymerase, bacteria
V1195882	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1000534	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1302970	M00183	RNA polymerase, bacteria
V1143334	M00193	Putative spermidine/putrescine transport system
V1032912	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1034307	M00236	Putative polar amino acid transport system
V1033390	M00254	ABC-2 type transport system
V1880283	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1204306	M00222	Phosphate transport system
V1884415	M00207	Putative multiple sugar transport system
V1000305	M00346	Formaldehyde assimilation, serine pathway
V1886373	M00273	PTS system, fructose-specific II component
V1032556	M00299	Spermidine/putrescine transport system
V1237108	M00164	ATP synthase
V1000080	M00178	Ribosome, bacteria
V1000842	M00164	ATP synthase
V1886282	M00335	Sec (secretion) system
V1891218	M00366	C10-C20 isoprenoid biosynthesis, plants
V1163037	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1424921	M00183	RNA polymerase, bacteria
V1580898	M00179	Ribosome, archaea
V1034350	M00178	Ribosome, bacteria
V1047272	M00275	PTS system, cellobiose-specific II component
V1204594	M00115	NAD biosynthesis, aspartate => NAD
V1764600	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1884245	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886124	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033638	M00116	Menaquinone biosynthesis, chorismate => menaquinone
V1144210	M00179	Ribosome, archaea
V1006020	M00179	Ribosome, archaea
V1257298	M00178	Ribosome, bacteria
V1033459	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1764732	M00178	Ribosome, bacteria
V1033526	M00335	Sec (secretion) system
V1000841	M00164	ATP synthase
V1033417	M00183	RNA polymerase, bacteria
V1000545	M00197	Putative fructooligosaccharide transport system
V1200536	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1891154	M00260	DNA polymerase III complex, bacteria
V1033482	M00197	Putative fructooligosaccharide transport system
V1684176	M00275	PTS system, cellobiose-specific II component
V1808054	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1000840	M00164	ATP synthase
V1163005	M00207	Putative multiple sugar transport system
V1884654	M00239	Peptides/nickel transport system
V1036606	M00164	ATP synthase
V1796837	M00238	D-Methionine transport system
V1000005	M00179	Ribosome, archaea
V1458760	M00211	Putative ABC transport system
V1033333	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1034242	M00223	Phosphonate transport system
V1424929	M00179	Ribosome, archaea
V1852084	M00179	Ribosome, archaea
V1033786	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1157421	M00178	Ribosome, bacteria
V1694432	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1032380	M00258	Putative ABC transport system
V1033460	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1204660	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1032706	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1033195	M00344	Formaldehyde assimilation, xylulose monophosphate pathway
V1047237	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1883309	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1033142	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033450	M00020	Serine biosynthesis, glycerate-3P => serine
V1000642	M00346	Formaldehyde assimilation, serine pathway
V1034203	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1034375	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000944	M00179	Ribosome, archaea
V1424689	M00335	Sec (secretion) system
