Gene	KEGG_pathwayID	Annotation
V1076687	map00860	Porphyrin and chlorophyll metabolism
V1085061	map00480	Glutathione metabolism
V1073798	map00750	Vitamin B6 metabolism
V1065552	map00330	Arginine and proline metabolism
V1375318	map05152	Tuberculosis
V1594831	map04626	Plant-pathogen interaction
V1553939	map03010	Ribosome
V1295007	map00970	Aminoacyl-tRNA biosynthesis
V1577002	map03010	Ribosome
V1067454	map05152	Tuberculosis
V1073737	map03010	Ribosome
V1066927	map00710	Carbon fixation in photosynthetic organisms
V1065536	map04930	Type II diabetes mellitus
V1366716	map04626	Plant-pathogen interaction
V1560688	map00190	Oxidative phosphorylation
V1138616	map04910	Insulin signaling pathway
V1295112	map04626	Plant-pathogen interaction
V1375370	map04626	Plant-pathogen interaction
V1464364	map05010	Alzheimer's disease
V1066614	map02060	Phosphotransferase system (PTS)
V1085162	map00680	Methane metabolism
V1190192	map02030	Bacterial chemotaxis
V1146847	map04626	Plant-pathogen interaction
V1065916	map04626	Plant-pathogen interaction
V1080826	map03010	Ribosome
V1368958	map05010	Alzheimer's disease
V1075480	map00520	Amino sugar and nucleotide sugar metabolism
V1109127	map00982	Drug metabolism - cytochrome P450
V1374204	map00500	Starch and sucrose metabolism
V1250356	map05152	Tuberculosis
V1277310	map03070	Bacterial secretion system
V1087127	map00051	Fructose and mannose metabolism
V1368901	map02030	Bacterial chemotaxis
V1376919	map04626	Plant-pathogen interaction
V1249839	map05152	Tuberculosis
V1140098	map00195	Photosynthesis
V1067063	map00620	Pyruvate metabolism
V1076810	map03010	Ribosome
V1236409	map04626	Plant-pathogen interaction
V1083710	map00970	Aminoacyl-tRNA biosynthesis
V1613141	map03010	Ribosome
V1295099	map04626	Plant-pathogen interaction
V1082180	map00720	Carbon fixation pathways in prokaryotes
V1083207	map00010	Glycolysis / Gluconeogenesis
V1235967	map02040	Flagellar assembly
V1066917	map00970	Aminoacyl-tRNA biosynthesis
V1273194	map04626	Plant-pathogen interaction
V1076928	map03010	Ribosome
V1082561	map03010	Ribosome
V1065558	map02060	Phosphotransferase system (PTS)
V1138253	map00720	Carbon fixation pathways in prokaryotes
V1067560	map00710	Carbon fixation in photosynthetic organisms
V1073923	map03020	RNA polymerase
V1139283	map00524	Butirosin and neomycin biosynthesis
V1065326	map02030	Bacterial chemotaxis
V1065317	map02040	Flagellar assembly
V1075073	map03010	Ribosome
V1229971	map03010	Ribosome
V1341867	map03010	Ribosome
V1386220	map04724	Glutamatergic synapse
V1066636	map00511	Other glycan degradation
V1185761	map04626	Plant-pathogen interaction
V1584957	map04626	Plant-pathogen interaction
V1066643	map03010	Ribosome
V1203298	map02010	ABC transporters
V1139917	map00970	Aminoacyl-tRNA biosynthesis
V1037687	map05152	Tuberculosis
V1076102	map03010	Ribosome
V1040877	map00710	Carbon fixation in photosynthetic organisms
V1884207	map02010	ABC transporters
V1500737	map00680	Methane metabolism
V1083488	map03010	Ribosome
V1065926	map00195	Photosynthesis
V1373601	map02040	Flagellar assembly
V1394389	map02030	Bacterial chemotaxis
V1066662	map02040	Flagellar assembly
V1073219	map00620	Pyruvate metabolism
V1073427	map00500	Starch and sucrose metabolism
V1612264	map03010	Ribosome
V1089092	map03010	Ribosome
V1079230	map00970	Aminoacyl-tRNA biosynthesis
V1067581	map02040	Flagellar assembly
V1584490	map04626	Plant-pathogen interaction
V1617409	map03010	Ribosome
V1065553	map00330	Arginine and proline metabolism
V1154539	map05010	Alzheimer's disease
V1554095	map04626	Plant-pathogen interaction
V1440841	map00710	Carbon fixation in photosynthetic organisms
V1065580	map03020	RNA polymerase
V1195014	map04626	Plant-pathogen interaction
V1066642	map03010	Ribosome
V1353182	map05152	Tuberculosis
V1080012	map04930	Type II diabetes mellitus
V1237635	map04626	Plant-pathogen interaction
V1070888	map04621	NOD-like receptor signaling pathway
V1380944	map02020	Two-component system
V1440527	map00250	Alanine, aspartate and glutamate metabolism
V1841419	map00720	Carbon fixation pathways in prokaryotes
V1245732	map03018	RNA degradation
V1190680	map00300	Lysine biosynthesis
V1066664	map02040	Flagellar assembly
V1190195	map04626	Plant-pathogen interaction
V1074700	map00710	Carbon fixation in photosynthetic organisms
V1065313	map02040	Flagellar assembly
V1578522	map04626	Plant-pathogen interaction
V1468345	map00511	Other glycan degradation
V1042479	map05010	Alzheimer's disease
V1269313	map03010	Ribosome
V1327984	map00720	Carbon fixation pathways in prokaryotes
V1432853	map03010	Ribosome
V1366835	map03010	Ribosome
V1498389	map01053	Biosynthesis of siderophore group nonribosomal peptides
V1083372	map05152	Tuberculosis
V1070304	map00500	Starch and sucrose metabolism
V1076929	map03010	Ribosome
V1068964	map04112	Cell cycle - Caulobacter
V1341888	map02040	Flagellar assembly
V1067579	map02040	Flagellar assembly
V1065924	map00195	Photosynthesis
V1036259	map00500	Starch and sucrose metabolism
V1884213	map00720	Carbon fixation pathways in prokaryotes
V1037377	map00680	Methane metabolism
V1080488	map00710	Carbon fixation in photosynthetic organisms
V1070302	map02010	ABC transporters
V1065517	map02040	Flagellar assembly
V1066663	map02040	Flagellar assembly
V1236161	map00710	Carbon fixation in photosynthetic organisms
V1081970	map00626	Naphthalene degradation
V1066652	map03010	Ribosome
V1073922	map03010	Ribosome
V1065550	map00680	Methane metabolism
V1083487	map03010	Ribosome
V1201618	map00650	Butanoate metabolism
V1073414	map00195	Photosynthesis
V1364027	map02010	ABC transporters
V1084373	map00710	Carbon fixation in photosynthetic organisms
V1083489	map03070	Bacterial secretion system
V1080015	map01051	Biosynthesis of ansamycins
V1394807	map04626	Plant-pathogen interaction
V1065325	map02030	Bacterial chemotaxis
V1138661	map00970	Aminoacyl-tRNA biosynthesis
V1392083	map00760	Nicotinate and nicotinamide metabolism
V1138844	map00970	Aminoacyl-tRNA biosynthesis
V1166924	map05152	Tuberculosis
V1507021	map04626	Plant-pathogen interaction
V1362785	map02010	ABC transporters
V1554961	map04626	Plant-pathogen interaction
V1074886	map03010	Ribosome
V1065579	map03010	Ribosome
V1103405	map03015	mRNA surveillance pathway
V1066655	map02040	Flagellar assembly
V1066160	map00053	Ascorbate and aldarate metabolism
V1500012	map00710	Carbon fixation in photosynthetic organisms
V1138323	map00500	Starch and sucrose metabolism
V1420994	map04626	Plant-pathogen interaction
V1080489	map00970	Aminoacyl-tRNA biosynthesis
V1073413	map00195	Photosynthesis
V1083902	map00240	Pyrimidine metabolism
V1070305	map00500	Starch and sucrose metabolism
V1239646	map03010	Ribosome
V1081779	map00500	Starch and sucrose metabolism
V1500790	map02040	Flagellar assembly
V1081266	map00240	Pyrimidine metabolism
V1177532	map03010	Ribosome
V1367838	map00500	Starch and sucrose metabolism
V1180252	map04973	Carbohydrate digestion and absorption
V1421169	map02010	ABC transporters
V1083554	map00061	Fatty acid biosynthesis
V1067076	map00520	Amino sugar and nucleotide sugar metabolism
V1572728	map05152	Tuberculosis
V1177863	map00061	Fatty acid biosynthesis
V1082262	map00480	Glutathione metabolism
V1138310	map02020	Two-component system
V1036256	map02010	ABC transporters
V1065316	map02040	Flagellar assembly
V1065925	map00195	Photosynthesis
V1594594	map04626	Plant-pathogen interaction
V1067441	map00903	Limonene and pinene degradation
V1295411	map00900	Terpenoid backbone biosynthesis
V1238067	map03010	Ribosome
V1295076	map00710	Carbon fixation in photosynthetic organisms
V1066658	map02040	Flagellar assembly
V1421010	map03010	Ribosome
V1139151	map03440	Homologous recombination
V1276149	map05152	Tuberculosis
V1172803	map00710	Carbon fixation in photosynthetic organisms
V1065938	map03440	Homologous recombination
V1073415	map00195	Photosynthesis
V1013092	map00650	Butanoate metabolism
V1065437	map00250	Alanine, aspartate and glutamate metabolism
V1036164	map05152	Tuberculosis
V1138261	map00780	Biotin metabolism
V1152674	map05152	Tuberculosis
V1138617	map00760	Nicotinate and nicotinamide metabolism
V1146231	map05215	Prostate cancer
V1065314	map02040	Flagellar assembly
V1068939	map00500	Starch and sucrose metabolism
V1074885	map03010	Ribosome
V1067102	map00970	Aminoacyl-tRNA biosynthesis
V1272524	map00720	Carbon fixation pathways in prokaryotes
V1065576	map00230	Purine metabolism
V1138614	map03010	Ribosome
V1081878	map00680	Methane metabolism
V1075971	map03010	Ribosome
V1010605	map05152	Tuberculosis
V1066651	map03010	Ribosome
V1066657	map02040	Flagellar assembly
V1613200	map00590	Arachidonic acid metabolism
V1081088	map00720	Carbon fixation pathways in prokaryotes
V1079167	map03020	RNA polymerase
V1440864	map00680	Methane metabolism
V1075539	map01040	Biosynthesis of unsaturated fatty acids
V1085507	map04910	Insulin signaling pathway
V1068294	map00240	Pyrimidine metabolism
V1076103	map03010	Ribosome
V1079324	map04112	Cell cycle - Caulobacter
V1074401	map00520	Amino sugar and nucleotide sugar metabolism
V1463925	map03030	DNA replication
V1463687	map04626	Plant-pathogen interaction
V1554041	map03010	Ribosome
V1084672	map03070	Bacterial secretion system
V1291747	map00720	Carbon fixation pathways in prokaryotes
V1073739	map03010	Ribosome
V1074475	map00190	Oxidative phosphorylation
V1190854	map02030	Bacterial chemotaxis
V1082647	map00310	Lysine degradation
V1080997	map00970	Aminoacyl-tRNA biosynthesis
V1073993	map00520	Amino sugar and nucleotide sugar metabolism
V1394860	map04141	Protein processing in endoplasmic reticulum
V1200373	map02010	ABC transporters
V1065456	map02030	Bacterial chemotaxis
V1038361	map04626	Plant-pathogen interaction
V1138974	map05152	Tuberculosis
V1500210	map00970	Aminoacyl-tRNA biosynthesis
V1269402	map05010	Alzheimer's disease
V1039802	map00650	Butanoate metabolism
V1065575	map03070	Bacterial secretion system
V1201506	map04626	Plant-pathogen interaction
V1249122	map03010	Ribosome
V1067188	map03010	Ribosome
V1139904	map00982	Drug metabolism - cytochrome P450
V1081232	map00650	Butanoate metabolism
V1042478	map03018	RNA degradation
V1562112	map03015	mRNA surveillance pathway
V1076586	map04724	Glutamatergic synapse
V1337573	map04621	NOD-like receptor signaling pathway
V1369387	map04626	Plant-pathogen interaction
V1201875	map02030	Bacterial chemotaxis
V1074141	map03070	Bacterial secretion system
V1070014	map04626	Plant-pathogen interaction
V1111384	map00195	Photosynthesis
V1065527	map00523	Polyketide sugar unit biosynthesis
V1392533	map00750	Vitamin B6 metabolism
V1067905	map00720	Carbon fixation pathways in prokaryotes
V1069093	map00903	Limonene and pinene degradation
V1558287	map00250	Alanine, aspartate and glutamate metabolism
V1441127	map03010	Ribosome
V1082084	map04112	Cell cycle - Caulobacter
V1067466	map03070	Bacterial secretion system
V1065554	map00910	Nitrogen metabolism
V1082181	map00720	Carbon fixation pathways in prokaryotes
V1381908	map00230	Purine metabolism
V1067072	map00970	Aminoacyl-tRNA biosynthesis
V1400481	map02040	Flagellar assembly
V1080456	map00970	Aminoacyl-tRNA biosynthesis
V1072215	map00190	Oxidative phosphorylation
V1180160	map00240	Pyrimidine metabolism
V1385920	map00550	Peptidoglycan biosynthesis
V1139144	map03010	Ribosome
V1501870	map05152	Tuberculosis
V1238645	map00330	Arginine and proline metabolism
V1347308	map04626	Plant-pathogen interaction
V1368877	map02030	Bacterial chemotaxis
V1071521	map02020	Two-component system
V1152318	map00550	Peptidoglycan biosynthesis
V1065466	map00970	Aminoacyl-tRNA biosynthesis
V1484064	map02030	Bacterial chemotaxis
V1375540	map00520	Amino sugar and nucleotide sugar metabolism
V1368681	map03020	RNA polymerase
V1200647	map00330	Arginine and proline metabolism
V1079145	map00190	Oxidative phosphorylation
V1139821	map00680	Methane metabolism
V1141150	map03018	RNA degradation
V1249468	map03010	Ribosome
V1067574	map02040	Flagellar assembly
V1357316	map04626	Plant-pathogen interaction
V1081781	map00500	Starch and sucrose metabolism
V1077624	map03010	Ribosome
V1436794	map02030	Bacterial chemotaxis
V1070303	map02010	ABC transporters
V1068292	map00720	Carbon fixation pathways in prokaryotes
V1081148	map00250	Alanine, aspartate and glutamate metabolism
V1014074	map00650	Butanoate metabolism
V1075213	map03010	Ribosome
V1039342	map03010	Ribosome
V1074548	map03010	Ribosome
V1065569	map03010	Ribosome
V1499268	map00780	Biotin metabolism
V1082087	map04112	Cell cycle - Caulobacter
V1081814	map00195	Photosynthesis
V1074528	map00061	Fatty acid biosynthesis
V1583003	map04626	Plant-pathogen interaction
V1357847	map00195	Photosynthesis
V1065574	map03010	Ribosome
V1039201	map04122	Sulfur relay system
V1174424	map03010	Ribosome
V1066919	map00760	Nicotinate and nicotinamide metabolism
V1065463	map00970	Aminoacyl-tRNA biosynthesis
V1576731	map03010	Ribosome
V1500586	map00970	Aminoacyl-tRNA biosynthesis
V1037518	map03010	Ribosome
V1086332	map00520	Amino sugar and nucleotide sugar metabolism
V1038252	map00195	Photosynthesis
V1075204	map00760	Nicotinate and nicotinamide metabolism
V1082074	map00680	Methane metabolism
V1074547	map03010	Ribosome
V1080858	map03070	Bacterial secretion system
V1012548	map00650	Butanoate metabolism
V1065922	map00195	Photosynthesis
V1066151	map03070	Bacterial secretion system
V1190263	map00240	Pyrimidine metabolism
V1140670	map00195	Photosynthesis
V1082083	map04112	Cell cycle - Caulobacter
V1081145	map00520	Amino sugar and nucleotide sugar metabolism
V1421344	map00650	Butanoate metabolism
V1083359	map00970	Aminoacyl-tRNA biosynthesis
V1386354	map02040	Flagellar assembly
V1065515	map03070	Bacterial secretion system
V1082237	map00500	Starch and sucrose metabolism
V1275127	map03018	RNA degradation
V1399582	map04974	Protein digestion and absorption
V1012818	map00650	Butanoate metabolism
V1065572	map03010	Ribosome
V1065571	map03010	Ribosome
V1010320	map00630	Glyoxylate and dicarboxylate metabolism
V1084983	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis
V1138429	map00720	Carbon fixation pathways in prokaryotes
V1067043	map02010	ABC transporters
V1806808	map00710	Carbon fixation in photosynthetic organisms
V1236601	map00195	Photosynthesis
V1139033	map00970	Aminoacyl-tRNA biosynthesis
V1554133	map00910	Nitrogen metabolism
V1138734	map00970	Aminoacyl-tRNA biosynthesis
V1421101	map00520	Amino sugar and nucleotide sugar metabolism
V1082697	map00500	Starch and sucrose metabolism
V1082075	map00230	Purine metabolism
V1108928	map00195	Photosynthesis
V1074108	map00720	Carbon fixation pathways in prokaryotes
V1463686	map02010	ABC transporters
V1138351	map00230	Purine metabolism
V1499291	map03440	Homologous recombination
V1268572	map03010	Ribosome
V1065363	map02030	Bacterial chemotaxis
V1484106	map05152	Tuberculosis
V1440590	map03010	Ribosome
V1067955	map03010	Ribosome
V1192001	map00061	Fatty acid biosynthesis
V1036261	map02010	ABC transporters
V1072282	map00190	Oxidative phosphorylation
V1076239	map05152	Tuberculosis
V1138320	map00970	Aminoacyl-tRNA biosynthesis
V1065434	map00330	Arginine and proline metabolism
V1065562	map03010	Ribosome
V1068934	map00983	Drug metabolism - other enzymes
V1066147	map00860	Porphyrin and chlorophyll metabolism
V1367827	map03015	mRNA surveillance pathway
V1110483	map03010	Ribosome
V1194946	map02040	Flagellar assembly
V1192968	map04626	Plant-pathogen interaction
V1500897	map03020	RNA polymerase
V1065567	map03010	Ribosome
V1081811	map04920	Adipocytokine signaling pathway
V1374087	map00970	Aminoacyl-tRNA biosynthesis
V1185257	map05010	Alzheimer's disease
V1265052	map03018	RNA degradation
V1081809	map04724	Glutamatergic synapse
V1162245	map04910	Insulin signaling pathway
V1138642	map00520	Amino sugar and nucleotide sugar metabolism
V1082510	map00720	Carbon fixation pathways in prokaryotes
V1576647	map03018	RNA degradation
V1081290	map00970	Aminoacyl-tRNA biosynthesis
V1075074	map03010	Ribosome
V1294043	map03010	Ribosome
V1067906	map00240	Pyrimidine metabolism
V1358089	map00710	Carbon fixation in photosynthetic organisms
V1067576	map02040	Flagellar assembly
V1067921	map00970	Aminoacyl-tRNA biosynthesis
V1073412	map00195	Photosynthesis
V1593144	map00511	Other glycan degradation
V1067673	map04626	Plant-pathogen interaction
V1152196	map00710	Carbon fixation in photosynthetic organisms
V1081596	map00910	Nitrogen metabolism
V1065526	map01055	Biosynthesis of vancomycin group antibiotics
V1012547	map00650	Butanoate metabolism
V1087223	map04724	Glutamatergic synapse
V1266125	map00650	Butanoate metabolism
V1358011	map00983	Drug metabolism - other enzymes
V1084579	map01055	Biosynthesis of vancomycin group antibiotics
V1138984	map03010	Ribosome
V1362577	map00550	Peptidoglycan biosynthesis
V1083029	map00270	Cysteine and methionine metabolism
V1553999	map03010	Ribosome
V1139110	map04914	Progesterone-mediated oocyte maturation
V1065435	map00330	Arginine and proline metabolism
V1065327	map02030	Bacterial chemotaxis
V1065329	map02030	Bacterial chemotaxis
V1182814	map00910	Nitrogen metabolism
V1074549	map03010	Ribosome
V1558925	map00970	Aminoacyl-tRNA biosynthesis
V1200638	map02030	Bacterial chemotaxis
V1530889	map03010	Ribosome
V1421912	map00910	Nitrogen metabolism
V1200285	map02030	Bacterial chemotaxis
V1016999	map04626	Plant-pathogen interaction
V1392259	map03020	RNA polymerase
V1422134	map02010	ABC transporters
V1066647	map02030	Bacterial chemotaxis
V1066615	map02030	Bacterial chemotaxis
V1138288	map00520	Amino sugar and nucleotide sugar metabolism
V1181657	map03015	mRNA surveillance pathway
V1080688	map00900	Terpenoid backbone biosynthesis
V1086607	map00983	Drug metabolism - other enzymes
V1068449	map02030	Bacterial chemotaxis
V1081694	map00260	Glycine, serine and threonine metabolism
V1068443	map01051	Biosynthesis of ansamycins
V1066154	map01051	Biosynthesis of ansamycins
V1100248	map04626	Plant-pathogen interaction
V1138549	map00600	Sphingolipid metabolism
V1084062	map00190	Oxidative phosphorylation
V1380987	map03010	Ribosome
V1139691	map03070	Bacterial secretion system
V1256108	map03010	Ribosome
V1375366	map00190	Oxidative phosphorylation
V1067902	map00970	Aminoacyl-tRNA biosynthesis
V1501378	map03010	Ribosome
V1081292	map03060	Protein export
V1138545	map00650	Butanoate metabolism
V1065565	map03010	Ribosome
V1526141	map00970	Aminoacyl-tRNA biosynthesis
V1500057	map03010	Ribosome
V1073924	map03010	Ribosome
V1146313	map00195	Photosynthesis
V1079801	map00190	Oxidative phosphorylation
V1250750	map00195	Photosynthesis
V1073077	map05111	Vibrio cholerae pathogenic cycle
V1253512	map00195	Photosynthesis
V1138417	map04112	Cell cycle - Caulobacter
V1425811	map05152	Tuberculosis
V1138245	map00970	Aminoacyl-tRNA biosynthesis
V1079387	map02040	Flagellar assembly
V1042496	map03010	Ribosome
V1081780	map00500	Starch and sucrose metabolism
V1238174	map03010	Ribosome
V1042555	map00720	Carbon fixation pathways in prokaryotes
V1502200	map00970	Aminoacyl-tRNA biosynthesis
V1065568	map03010	Ribosome
V1088090	map03070	Bacterial secretion system
V1279374	map00710	Carbon fixation in photosynthetic organisms
V1074266	map00970	Aminoacyl-tRNA biosynthesis
V1139789	map00550	Peptidoglycan biosynthesis
V1152387	map03018	RNA degradation
V1109395	map04626	Plant-pathogen interaction
V1074550	map03010	Ribosome
V1042495	map03010	Ribosome
V1236810	map03018	RNA degradation
V1154707	map00680	Methane metabolism
V1040402	map00195	Photosynthesis
V1065358	map03018	RNA degradation
V1421776	map00330	Arginine and proline metabolism
V1374846	map03010	Ribosome
V1432035	map03010	Ribosome
V1237834	map05152	Tuberculosis
V1553956	map03010	Ribosome
V1374419	map00520	Amino sugar and nucleotide sugar metabolism
V1073609	map04070	Phosphatidylinositol signaling system
V1236089	map00910	Nitrogen metabolism
V1358470	map00650	Butanoate metabolism
V1074237	map00010	Glycolysis / Gluconeogenesis
V1069595	map03010	Ribosome
V1182975	map00970	Aminoacyl-tRNA biosynthesis
V1065328	map02030	Bacterial chemotaxis
V1140341	map00710	Carbon fixation in photosynthetic organisms
V1236312	map00710	Carbon fixation in photosynthetic organisms
V1039004	map00511	Other glycan degradation
V1068446	map00790	Folate biosynthesis
V1181710	map00860	Porphyrin and chlorophyll metabolism
V1440877	map03010	Ribosome
V1066650	map03010	Ribosome
V1499937	map00520	Amino sugar and nucleotide sugar metabolism
V1553941	map03010	Ribosome
V1066150	map00970	Aminoacyl-tRNA biosynthesis
V1236049	map00195	Photosynthesis
V1368264	map02010	ABC transporters
V1400258	map04930	Type II diabetes mellitus
V1080465	map00720	Carbon fixation pathways in prokaryotes
V1577158	map03070	Bacterial secretion system
V1065578	map03010	Ribosome
V1083138	map00300	Lysine biosynthesis
V1074321	map00550	Peptidoglycan biosynthesis
V1065564	map03010	Ribosome
V1152092	map00061	Fatty acid biosynthesis
V1073244	map00750	Vitamin B6 metabolism
V1362479	map05152	Tuberculosis
V1248992	map03010	Ribosome
V1087726	map00910	Nitrogen metabolism
V1558995	map03070	Bacterial secretion system
V1066631	map00240	Pyrimidine metabolism
V1086461	map00760	Nicotinate and nicotinamide metabolism
V1067144	map05152	Tuberculosis
V1065338	map00240	Pyrimidine metabolism
V1138629	map00550	Peptidoglycan biosynthesis
V1082432	map00970	Aminoacyl-tRNA biosynthesis
V1067450	map03010	Ribosome
V1074292	map00760	Nicotinate and nicotinamide metabolism
V1081293	map00300	Lysine biosynthesis
V1084463	map00230	Purine metabolism
V1282227	map03010	Ribosome
V1441364	map00520	Amino sugar and nucleotide sugar metabolism
V1065559	map00630	Glyoxylate and dicarboxylate metabolism
V1276627	map00710	Carbon fixation in photosynthetic organisms
V1463655	map02030	Bacterial chemotaxis
V1585178	map04626	Plant-pathogen interaction
V1357062	map03010	Ribosome
V1275019	map03020	RNA polymerase
V1067462	map03018	RNA degradation
V1395203	map04626	Plant-pathogen interaction
V1500100	map03010	Ribosome
V1268220	map00983	Drug metabolism - other enzymes
V1037423	map00195	Photosynthesis
V1180729	map00540	Lipopolysaccharide biosynthesis
V1440676	map04626	Plant-pathogen interaction
V1065331	map05111	Vibrio cholerae pathogenic cycle
V1266145	map00270	Cysteine and methionine metabolism
V1067444	map00300	Lysine biosynthesis
V1006055	map04621	NOD-like receptor signaling pathway
V1139410	map00650	Butanoate metabolism
V1068284	map00450	Selenocompound metabolism
V1068922	map00520	Amino sugar and nucleotide sugar metabolism
V1182396	map03020	RNA polymerase
V1040177	map04910	Insulin signaling pathway
V1084673	map00720	Carbon fixation pathways in prokaryotes
V1841294	map03440	Homologous recombination
V1360888	map04626	Plant-pathogen interaction
V1037422	map00195	Photosynthesis
V1841335	map00473	D-Alanine metabolism
V1067106	map02060	Phosphotransferase system (PTS)
V1138291	map00540	Lipopolysaccharide biosynthesis
V1074070	map03030	DNA replication
V1139112	map04112	Cell cycle - Caulobacter
V1066923	map02010	ABC transporters
V1066136	map00730	Thiamine metabolism
V1145194	map00624	Polycyclic aromatic hydrocarbon degradation
V1066159	map02060	Phosphotransferase system (PTS)
V1841399	map00190	Oxidative phosphorylation
V1083252	map00240	Pyrimidine metabolism
V1153964	map00626	Naphthalene degradation
V1442456	map03010	Ribosome
V1066932	map00970	Aminoacyl-tRNA biosynthesis
V1036839	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1463656	map02040	Flagellar assembly
V1433963	map00520	Amino sugar and nucleotide sugar metabolism
V1068958	map00720	Carbon fixation pathways in prokaryotes
V1065920	map00480	Glutathione metabolism
V1065442	map00564	Glycerophospholipid metabolism
V1421640	map00250	Alanine, aspartate and glutamate metabolism
V1083874	map00540	Lipopolysaccharide biosynthesis
V1383974	map03010	Ribosome
V1039702	map03070	Bacterial secretion system
V1081712	map03430	Mismatch repair
V1065882	map02060	Phosphotransferase system (PTS)
V1065430	map00970	Aminoacyl-tRNA biosynthesis
V1559958	map03010	Ribosome
V1082904	map00550	Peptidoglycan biosynthesis
V1081288	map05120	Epithelial cell signaling in Helicobacter pylori infection
V1108782	map00760	Nicotinate and nicotinamide metabolism
V1881261	map04626	Plant-pathogen interaction
V1065561	map03010	Ribosome
V1067810	map00910	Nitrogen metabolism
V1075948	map04626	Plant-pathogen interaction
V1066158	map00040	Pentose and glucuronate interconversions
V1268814	map03010	Ribosome
V1066207	map00910	Nitrogen metabolism
V1185071	map03020	RNA polymerase
V1501626	map00500	Starch and sucrose metabolism
V1041590	map03010	Ribosome
V1039343	map03010	Ribosome
V1041703	map03020	RNA polymerase
V1068296	map04112	Cell cycle - Caulobacter
V1272240	map03010	Ribosome
V1065322	map02040	Flagellar assembly
V1037345	map00650	Butanoate metabolism
V1502554	map03010	Ribosome
V1066649	map03010	Ribosome
V1268839	map00970	Aminoacyl-tRNA biosynthesis
V1295205	map00970	Aminoacyl-tRNA biosynthesis
V1553898	map00520	Amino sugar and nucleotide sugar metabolism
V1138260	map03420	Nucleotide excision repair
V1158532	map00040	Pentose and glucuronate interconversions
V1357387	map00970	Aminoacyl-tRNA biosynthesis
V1074080	map03440	Homologous recombination
V1075026	map03440	Homologous recombination
V1079235	map00710	Carbon fixation in photosynthetic organisms
V1042531	map03010	Ribosome
V1082793	map00550	Peptidoglycan biosynthesis
V1039792	map03010	Ribosome
V1081730	map00564	Glycerophospholipid metabolism
V1043560	map05152	Tuberculosis
V1083491	map00650	Butanoate metabolism
V1065530	map02010	ABC transporters
V1041962	map03010	Ribosome
V1083636	map04210	Apoptosis
