Gene	KEGG_module_number	Annotation
V1143377	M00273	PTS system, fructose-specific II component
V1852039	M00183	RNA polymerase, bacteria
V1297375	M00179	Ribosome, archaea
V1394176	M00279	PTS system, galactitol-specific II component
V1592800	M00179	Ribosome, archaea
V1491685	M00346	Formaldehyde assimilation, serine pathway
V1851963	M00222	Phosphate transport system
V1265052	M00346	Formaldehyde assimilation, serine pathway
V1000015	M00179	Ribosome, archaea
V1033560	M00335	Sec (secretion) system
V1001468	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1464441	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1884207	M00197	Putative fructooligosaccharide transport system
V1439186	M00178	Ribosome, bacteria
V1469327	M00207	Putative multiple sugar transport system
V1074742	M00179	Ribosome, archaea
V1000171	M00239	Peptides/nickel transport system
V1239646	M00178	Ribosome, bacteria
V1000022	M00179	Ribosome, archaea
V1000844	M00254	ABC-2 type transport system
V1000300	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1389384	M00346	Formaldehyde assimilation, serine pathway
V1339706	M00276	PTS system, mannose-specific II component
V1880077	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000533	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1000318	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000019	M00179	Ribosome, archaea
V1517484	M00179	Ribosome, archaea
V1594655	M00239	Peptides/nickel transport system
V1431657	M00179	Ribosome, archaea
V1340164	M00164	ATP synthase
V1000325	M00178	Ribosome, bacteria
V1237835	M00239	Peptides/nickel transport system
V1364877	M00164	ATP synthase
V1340709	M00346	Formaldehyde assimilation, serine pathway
V1000140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1469282	M00239	Peptides/nickel transport system
V1519450	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1399193	M00179	Ribosome, archaea
V1607575	M00260	DNA polymerase III complex, bacteria
V1547329	M00239	Peptides/nickel transport system
V1012925	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1886153	M00183	RNA polymerase, bacteria
V1000502	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1879847	M00197	Putative fructooligosaccharide transport system
V1519910	M00164	ATP synthase
V1000023	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1572527	M00183	RNA polymerase, bacteria
V1879848	M00197	Putative fructooligosaccharide transport system
V1000295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1001475	M00248	Antibiotic transport system
V1464388	M00183	RNA polymerase, bacteria
V1526141	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1381895	M00207	Putative multiple sugar transport system
V1366835	M00179	Ribosome, archaea
V1195096	M00179	Ribosome, archaea
V1440555	M00164	ATP synthase
V1879928	M00276	PTS system, mannose-specific II component
V1552729	M00179	Ribosome, archaea
V1520185	M00164	ATP synthase
V1469296	M00179	Ribosome, archaea
V1164544	M00260	DNA polymerase III complex, bacteria
V1430655	M00276	PTS system, mannose-specific II component
V1078022	M00179	Ribosome, archaea
V1339861	M00179	Ribosome, archaea
V1000076	M00178	Ribosome, bacteria
V1879849	M00197	Putative fructooligosaccharide transport system
V1006819	M00228	Putative glutamine transport system
V1392006	M00178	Ribosome, bacteria
V1000836	M00178	Ribosome, bacteria
V1484064	M00197	Putative fructooligosaccharide transport system
V1852140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000155	M00366	C10-C20 isoprenoid biosynthesis, plants
V1482551	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000141	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1609073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1382281	M00178	Ribosome, bacteria
V1553772	M00279	PTS system, galactitol-specific II component
V1091760	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1383824	M00239	Peptides/nickel transport system
V1012602	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000139	M00260	DNA polymerase III complex, bacteria
V1395005	M00164	ATP synthase
V1000016	M00179	Ribosome, archaea
V1594229	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1006125	M00346	Formaldehyde assimilation, serine pathway
V1383841	M00179	Ribosome, archaea
V1608313	M00002	Glycolysis, core module involving three-carbon compounds
V1015867	M00179	Ribosome, archaea
V1038252	M00164	ATP synthase
V1836815	M00221	Putative simple sugar transport system
V1000176	M00228	Putative glutamine transport system
V1069749	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1019516	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1000593	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1266145	M00368	Ethylene biosynthesis, methionine => ethylene
V1000172	M00239	Peptides/nickel transport system
V1367057	M00183	RNA polymerase, bacteria
V1006063	M00179	Ribosome, archaea
V1015868	M00179	Ribosome, archaea
V1464618	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1580786	M00276	PTS system, mannose-specific II component
V1852132	M00115	NAD biosynthesis, aspartate => NAD
V1466243	M00188	NitT/TauT family transport system
V1806795	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1037518	M00178	Ribosome, bacteria
V1000563	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1581212	M00164	ATP synthase
V1139467	M00178	Ribosome, bacteria
V1000152	M00335	Sec (secretion) system
V1036407	M00188	NitT/TauT family transport system
V1595063	M00207	Putative multiple sugar transport system
V1036256	M00197	Putative fructooligosaccharide transport system
V1886558	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1042441	M00179	Ribosome, archaea
V1704984	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1886410	M00335	Sec (secretion) system
V1886303	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000106	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000525	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1550952	M00002	Glycolysis, core module involving three-carbon compounds
V1836807	M00179	Ribosome, archaea
V1886595	M00222	Phosphate transport system
V1581271	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1399511	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1006022	M00034	Methionine salvage pathway
V1886440	M00179	Ribosome, archaea
V1237403	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1384350	M00179	Ribosome, archaea
V1033925	M00164	ATP synthase
V1201514	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1875146	M00254	ABC-2 type transport system
V1705007	M00335	Sec (secretion) system
V1519499	M00002	Glycolysis, core module involving three-carbon compounds
V1705038	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1011011	M00164	ATP synthase
V1011016	M00164	ATP synthase
V1000519	M00268	PTS system, alpha-glucoside-specific II component
V1430382	M00197	Putative fructooligosaccharide transport system
V1036249	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1090580	M00242	Zinc transport system
V1045334	M00207	Putative multiple sugar transport system
V1144017	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000024	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1399043	M00276	PTS system, mannose-specific II component
V1389989	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000938	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000151	M00178	Ribosome, bacteria
V1237432	M00164	ATP synthase
V1238560	M00178	Ribosome, bacteria
V1158372	M00164	ATP synthase
V1266170	M00374	Dicarboxylate-hydroxybutyrate cycle
V1000592	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1164541	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1136911	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886116	M00164	ATP synthase
V1037423	M00164	ATP synthase
V1889488	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1158726	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1852087	M00276	PTS system, mannose-specific II component
V1481348	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000057	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1237481	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1149256	M00222	Phosphate transport system
V1576738	M00376	3-Hydroxypropionate bi-cycle
V1238915	M00276	PTS system, mannose-specific II component
V1340027	M00276	PTS system, mannose-specific II component
V1034684	M00276	PTS system, mannose-specific II component
V1886673	M00260	DNA polymerase III complex, bacteria
V1038255	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000884	M00207	Putative multiple sugar transport system
V1144281	M00276	PTS system, mannose-specific II component
V1001467	M00368	Ethylene biosynthesis, methionine => ethylene
V1011014	M00164	ATP synthase
V1000895	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1886557	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1164542	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033646	M00183	RNA polymerase, bacteria
V1035061	M00029	Urea cycle
V1362785	M00197	Putative fructooligosaccharide transport system
V1145315	M00183	RNA polymerase, bacteria
V1172076	M00206	Cellobiose transport system
V1018464	M00179	Ribosome, archaea
V1705042	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1364316	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1099394	M00197	Putative fructooligosaccharide transport system
V1522031	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1886072	M00179	Ribosome, archaea
V1886570	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1886654	M00335	Sec (secretion) system
V1820421	M00144	NADH:quinone oxidoreductase, prokaryotes
V1267333	M00239	Peptides/nickel transport system
V1356484	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1238100	M00346	Formaldehyde assimilation, serine pathway
V1886609	M00164	ATP synthase
V1484175	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1043350	M00239	Peptides/nickel transport system
V1886602	M00179	Ribosome, archaea
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1033924	M00178	Ribosome, bacteria
V1011015	M00164	ATP synthase
V1011012	M00164	ATP synthase
V1100534	M00179	Ribosome, archaea
V1098956	M00178	Ribosome, bacteria
V1879966	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1016890	M00178	Ribosome, bacteria
V1196712	M00206	Cellobiose transport system
V1145239	M00179	Ribosome, archaea
V1553653	M00335	Sec (secretion) system
V1036227	M00239	Peptides/nickel transport system
V1884198	M00375	Hydroxypropionate-hydroxybutylate cycle
V1886073	M00179	Ribosome, archaea
V1039764	M00178	Ribosome, bacteria
V1852017	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1012852	M00183	RNA polymerase, bacteria
V1553707	M00276	PTS system, mannose-specific II component
V1036261	M00197	Putative fructooligosaccharide transport system
V1295628	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1015869	M00178	Ribosome, bacteria
V1013406	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1160507	M00034	Methionine salvage pathway
V1033715	M00239	Peptides/nickel transport system
V1000514	M00222	Phosphate transport system
V1403556	M00239	Peptides/nickel transport system
V1036422	M00086	beta-Oxidation, acyl-CoA synthesis
V1266129	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1594239	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886382	M00346	Formaldehyde assimilation, serine pathway
V1886535	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1013990	M00178	Ribosome, bacteria
V1365279	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1237649	M00244	Putative zinc/manganese transport system
V1000328	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1033867	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000077	M00260	DNA polymerase III complex, bacteria
V1000937	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1239564	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1469368	M00222	Phosphate transport system
V1000099	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1381260	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1042408	M00179	Ribosome, archaea
V1008959	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1036812	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1200366	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1608875	M00178	Ribosome, bacteria
V1011013	M00164	ATP synthase
V1420559	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1036776	M00260	DNA polymerase III complex, bacteria
V1430829	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1038268	M00222	Phosphate transport system
V1000162	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1007408	M00260	DNA polymerase III complex, bacteria
V1017590	M00033	Ectoine biosynthesis, aspartate => ectoine
V1158555	M00222	Phosphate transport system
V1239604	M00183	RNA polymerase, bacteria
V1364027	M00197	Putative fructooligosaccharide transport system
V1038267	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1198530	M00279	PTS system, galactitol-specific II component
V1144196	M00239	Peptides/nickel transport system
V1000161	M00248	Antibiotic transport system
V1074483	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1101963	M00164	ATP synthase
V1032060	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1266138	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1448171	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1879856	M00276	PTS system, mannose-specific II component
V1144023	M00276	PTS system, mannose-specific II component
V1469318	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1036111	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1581530	M00183	RNA polymerase, bacteria
V1000587	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1395763	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1043762	M00228	Putative glutamine transport system
V1395415	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1366656	M00276	PTS system, mannose-specific II component
V1313229	M00178	Ribosome, bacteria
V1469328	M00207	Putative multiple sugar transport system
V1498827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1484087	M00335	Sec (secretion) system
V1492438	M00179	Ribosome, archaea
V1368877	M00197	Putative fructooligosaccharide transport system
V1000824	M00244	Putative zinc/manganese transport system
V1296100	M00236	Putative polar amino acid transport system
V1295074	M00207	Putative multiple sugar transport system
V1010209	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1092573	M00179	Ribosome, archaea
V1000848	M00258	Putative ABC transport system
V1000087	M00221	Putative simple sugar transport system
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000488	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006626	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1194354	M00179	Ribosome, archaea
V1397554	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1445419	M00002	Glycolysis, core module involving three-carbon compounds
V1044896	M00178	Ribosome, bacteria
V1000588	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1705008	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1044037	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1445801	M00239	Peptides/nickel transport system
V1200583	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1518760	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1463821	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1521364	M00239	Peptides/nickel transport system
V1883469	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1463112	M00260	DNA polymerase III complex, bacteria
V1445176	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1020418	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1431322	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1580963	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1000572	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1036090	M00374	Dicarboxylate-hydroxybutyrate cycle
V1238151	M00178	Ribosome, bacteria
V1541161	M00236	Putative polar amino acid transport system
V1006017	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1553605	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1015255	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1014934	M00239	Peptides/nickel transport system
V1000481	M00254	ABC-2 type transport system
V1042629	M00248	Antibiotic transport system
V1200931	M00178	Ribosome, bacteria
V1464522	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1151363	M00254	ABC-2 type transport system
V1070407	M00197	Putative fructooligosaccharide transport system
V1037884	M00179	Ribosome, archaea
V1886638	M00279	PTS system, galactitol-specific II component
V1162256	M00179	Ribosome, archaea
V1373952	M00183	RNA polymerase, bacteria
V1237322	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1000471	M00276	PTS system, mannose-specific II component
V1820405	M00335	Sec (secretion) system
V1232468	M00164	ATP synthase
V1484171	M00086	beta-Oxidation, acyl-CoA synthesis
V1037878	M00375	Hydroxypropionate-hydroxybutylate cycle
V1001392	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1084588	M00164	ATP synthase
V1553674	M00179	Ribosome, archaea
V1000936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1168094	M00179	Ribosome, archaea
V1016290	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1295084	M00239	Peptides/nickel transport system
V1368901	M00197	Putative fructooligosaccharide transport system
V1000320	M00335	Sec (secretion) system
V1851957	M00035	Methionine degradation
V1541210	M00239	Peptides/nickel transport system
V1581644	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1143683	M00183	RNA polymerase, bacteria
V1059571	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1181333	M00002	Glycolysis, core module involving three-carbon compounds
V1268334	M00279	PTS system, galactitol-specific II component
V1526309	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1036345	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1013667	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1256954	M00239	Peptides/nickel transport system
V1072900	M00346	Formaldehyde assimilation, serine pathway
V1383899	M00188	NitT/TauT family transport system
V1076392	M00179	Ribosome, archaea
V1552739	M00244	Putative zinc/manganese transport system
V1886585	M00268	PTS system, alpha-glucoside-specific II component
V1012850	M00179	Ribosome, archaea
V1463114	M00260	DNA polymerase III complex, bacteria
V1144147	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1006729	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1553602	M00083	Fatty acid biosynthesis, elongation
V1886618	M00335	Sec (secretion) system
V1239768	M00244	Putative zinc/manganese transport system
V1886377	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1552776	M00221	Putative simple sugar transport system
V1344061	M00239	Peptides/nickel transport system
V1036872	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1042632	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1440639	M00335	Sec (secretion) system
V1581482	M00164	ATP synthase
V1469287	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1430317	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone
V1886651	M00346	Formaldehyde assimilation, serine pathway
V1383974	M00178	Ribosome, bacteria
V1484295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1458477	M00178	Ribosome, bacteria
V1617969	M00178	Ribosome, bacteria
V1316394	M00164	ATP synthase
V1576098	M00089	Triacylglycerol biosynthesis
V1036527	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1390210	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886639	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000061	M00236	Putative polar amino acid transport system
V1033881	M00346	Formaldehyde assimilation, serine pathway
V1886525	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1374340	M00335	Sec (secretion) system
V1157461	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1200413	M00164	ATP synthase
V1886569	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1574858	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1267288	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1580709	M00178	Ribosome, bacteria
V1161047	M00276	PTS system, mannose-specific II component
V1576798	M00089	Triacylglycerol biosynthesis
V1362787	M00179	Ribosome, archaea
V1198633	M00179	Ribosome, archaea
V1011950	M00335	Sec (secretion) system
V1237423	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1886664	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1429839	M00083	Fatty acid biosynthesis, elongation
V1044917	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553669	M00183	RNA polymerase, bacteria
V1013149	M00260	DNA polymerase III complex, bacteria
V1000513	M00222	Phosphate transport system
V1365218	M00178	Ribosome, bacteria
V1360328	M00178	Ribosome, bacteria
V1036364	M00233	Glutamate transport system
V1040729	M00239	Peptides/nickel transport system
V1580822	M00346	Formaldehyde assimilation, serine pathway
V1364113	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1420584	M00279	PTS system, galactitol-specific II component
V1014134	M00183	RNA polymerase, bacteria
V1006815	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1491723	M00029	Urea cycle
V1723757	M00178	Ribosome, bacteria
