Gene	KEGG_module_number	Annotation
V1006017	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1001468	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553618	M00335	Sec (secretion) system
V1000533	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1000010	M00179	Ribosome, archaea
V1594229	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1389384	M00346	Formaldehyde assimilation, serine pathway
V1000001	M00179	Ribosome, archaea
V1000023	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1001475	M00248	Antibiotic transport system
V1000140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1381169	M00183	RNA polymerase, bacteria
V1391945	M00276	PTS system, mannose-specific II component
V1886464	M00179	Ribosome, archaea
V1879847	M00197	Putative fructooligosaccharide transport system
V1852140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1340709	M00346	Formaldehyde assimilation, serine pathway
V1420559	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1439186	M00178	Ribosome, bacteria
V1074742	M00179	Ribosome, archaea
V1879918	M00179	Ribosome, archaea
V1592800	M00179	Ribosome, archaea
V1144304	M00179	Ribosome, archaea
V1879928	M00276	PTS system, mannose-specific II component
V1033560	M00335	Sec (secretion) system
V1889488	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000519	M00268	PTS system, alpha-glucoside-specific II component
V1852039	M00183	RNA polymerase, bacteria
V1000020	M00179	Ribosome, archaea
V1000162	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000593	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1577140	M00183	RNA polymerase, bacteria
V1364877	M00164	ATP synthase
V1033079	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1000015	M00179	Ribosome, archaea
V1000295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1398674	M00164	ATP synthase
V1338863	M00002	Glycolysis, core module involving three-carbon compounds
V1000141	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1609073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1519910	M00164	ATP synthase
V1000139	M00260	DNA polymerase III complex, bacteria
V1608313	M00002	Glycolysis, core module involving three-carbon compounds
V1032631	M00197	Putative fructooligosaccharide transport system
V1364188	M00164	ATP synthase
V1000563	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1150427	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1000022	M00179	Ribosome, archaea
V1879848	M00197	Putative fructooligosaccharide transport system
V1000155	M00366	C10-C20 isoprenoid biosynthesis, plants
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000325	M00178	Ribosome, bacteria
V1547329	M00239	Peptides/nickel transport system
V1000318	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1851978	M00207	Putative multiple sugar transport system
V1482551	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000019	M00179	Ribosome, archaea
V1033096	M00183	RNA polymerase, bacteria
V1431657	M00179	Ribosome, archaea
V1464388	M00183	RNA polymerase, bacteria
V1000572	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1520185	M00164	ATP synthase
V1078022	M00179	Ribosome, archaea
V1000836	M00178	Ribosome, bacteria
V1095854	M00179	Ribosome, archaea
V1164544	M00260	DNA polymerase III complex, bacteria
V1581807	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1879882	M00179	Ribosome, archaea
V1594655	M00239	Peptides/nickel transport system
V1339706	M00276	PTS system, mannose-specific II component
V1033549	M00346	Formaldehyde assimilation, serine pathway
V1519499	M00002	Glycolysis, core module involving three-carbon compounds
V1001467	M00368	Ethylene biosynthesis, methionine => ethylene
V1399511	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1581271	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1392006	M00178	Ribosome, bacteria
V1852132	M00115	NAD biosynthesis, aspartate => NAD
V1572527	M00183	RNA polymerase, bacteria
V1552729	M00179	Ribosome, archaea
V1381895	M00207	Putative multiple sugar transport system
V1043350	M00239	Peptides/nickel transport system
V1000152	M00335	Sec (secretion) system
V1872766	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1144210	M00179	Ribosome, archaea
V1000172	M00239	Peptides/nickel transport system
V1000076	M00178	Ribosome, bacteria
V1000525	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1100534	M00179	Ribosome, archaea
V1158726	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032513	M00179	Ribosome, archaea
V1581212	M00164	ATP synthase
V1000077	M00260	DNA polymerase III complex, bacteria
V1851977	M00254	ABC-2 type transport system
V1886377	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1879849	M00197	Putative fructooligosaccharide transport system
V1836815	M00221	Putative simple sugar transport system
V1000592	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033925	M00164	ATP synthase
V1339861	M00179	Ribosome, archaea
V1469296	M00179	Ribosome, archaea
V1032825	M00335	Sec (secretion) system
V1036199	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000938	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006022	M00034	Methionine salvage pathway
V1000057	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1399043	M00276	PTS system, mannose-specific II component
V1032815	M00178	Ribosome, bacteria
V1886303	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886153	M00183	RNA polymerase, bacteria
V1382281	M00178	Ribosome, bacteria
V1091760	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1851960	M00276	PTS system, mannose-specific II component
V1886673	M00260	DNA polymerase III complex, bacteria
V1295628	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1448171	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000016	M00179	Ribosome, archaea
V1032814	M00179	Ribosome, archaea
V1397554	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1469327	M00207	Putative multiple sugar transport system
V1381260	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1430382	M00197	Putative fructooligosaccharide transport system
V1006819	M00228	Putative glutamine transport system
V1399193	M00179	Ribosome, archaea
V1875146	M00254	ABC-2 type transport system
V1574080	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1164542	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1047240	M00283	PTS system, ascorbate-specific II component
V1136911	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032826	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1553655	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1204502	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1012053	M00276	PTS system, mannose-specific II component
V1000328	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1144017	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1580786	M00276	PTS system, mannose-specific II component
V1836807	M00179	Ribosome, archaea
V1595063	M00207	Putative multiple sugar transport system
V1851984	M00115	NAD biosynthesis, aspartate => NAD
V1886653	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000176	M00228	Putative glutamine transport system
V1237574	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1498827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1033881	M00346	Formaldehyde assimilation, serine pathway
V1033091	M00179	Ribosome, archaea
V1136929	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1872734	M00179	Ribosome, archaea
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1143377	M00273	PTS system, fructose-specific II component
V1463821	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1886116	M00164	ATP synthase
V1885172	M00164	ATP synthase
V1886585	M00268	PTS system, alpha-glucoside-specific II component
V1886609	M00164	ATP synthase
V1000099	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1886570	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1464618	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1042441	M00179	Ribosome, archaea
V1885167	M00275	PTS system, cellobiose-specific II component
V1038255	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000151	M00178	Ribosome, bacteria
V1256954	M00239	Peptides/nickel transport system
V1594919	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033646	M00183	RNA polymerase, bacteria
V1033558	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1032630	M00197	Putative fructooligosaccharide transport system
V1032601	M00268	PTS system, alpha-glucoside-specific II component
V1033428	M00276	PTS system, mannose-specific II component
V1000844	M00254	ABC-2 type transport system
V1852017	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1042629	M00248	Antibiotic transport system
V1000882	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000024	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1046995	M00164	ATP synthase
V1365279	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1000824	M00244	Putative zinc/manganese transport system
V1481348	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1517484	M00179	Ribosome, archaea
V1033924	M00178	Ribosome, bacteria
V1160507	M00034	Methionine salvage pathway
V1886079	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1045334	M00207	Putative multiple sugar transport system
V1594239	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1398959	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1886382	M00346	Formaldehyde assimilation, serine pathway
V1886440	M00179	Ribosome, archaea
V1806595	M00283	PTS system, ascorbate-specific II component
V1006626	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1389989	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1886535	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1037450	M00035	Methionine degradation
V1295524	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1886654	M00335	Sec (secretion) system
V1851957	M00035	Methionine degradation
V1000587	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032750	M00179	Ribosome, archaea
V1000164	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000161	M00248	Antibiotic transport system
V1008959	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1886410	M00335	Sec (secretion) system
V1044037	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1042632	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1886072	M00179	Ribosome, archaea
V1046993	M00164	ATP synthase
V1356484	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000588	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000937	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1431322	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033715	M00239	Peptides/nickel transport system
V1394176	M00279	PTS system, galactitol-specific II component
V1522031	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1094593	M00164	ATP synthase
V1144281	M00276	PTS system, mannose-specific II component
V1886602	M00179	Ribosome, archaea
V1430829	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1032341	M00164	ATP synthase
V1077936	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1886619	M00260	DNA polymerase III complex, bacteria
V1553653	M00335	Sec (secretion) system
V1036345	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1033789	M00303	PTS system, N-acetylmuramic acid-specific II component
V1463114	M00260	DNA polymerase III complex, bacteria
V1144147	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1580709	M00178	Ribosome, bacteria
V1012054	M00276	PTS system, mannose-specific II component
V1882160	M00197	Putative fructooligosaccharide transport system
V1032818	M00179	Ribosome, archaea
V1006815	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1491800	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000884	M00207	Putative multiple sugar transport system
V1032563	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1364316	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1076023	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1059571	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1143929	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032984	M00179	Ribosome, archaea
V1044896	M00178	Ribosome, bacteria
V1046991	M00164	ATP synthase
V1491695	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1886623	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033931	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1755587	M00179	Ribosome, archaea
V1886618	M00335	Sec (secretion) system
V1481432	M00002	Glycolysis, core module involving three-carbon compounds
V1469287	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1416302	M00197	Putative fructooligosaccharide transport system
V1033867	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032807	M00179	Ribosome, archaea
V1006729	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1032808	M00178	Ribosome, bacteria
V1144334	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1882237	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1886664	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886073	M00179	Ribosome, archaea
V1144023	M00276	PTS system, mannose-specific II component
V1503149	M00346	Formaldehyde assimilation, serine pathway
V1032820	M00179	Ribosome, archaea
V1884616	M00197	Putative fructooligosaccharide transport system
V1366656	M00276	PTS system, mannose-specific II component
V1341295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1879856	M00276	PTS system, mannose-specific II component
V1000488	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1424927	M00179	Ribosome, archaea
V1884576	M00164	ATP synthase
V1001392	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1581530	M00183	RNA polymerase, bacteria
V1000087	M00221	Putative simple sugar transport system
V1886651	M00346	Formaldehyde assimilation, serine pathway
V1032829	M00178	Ribosome, bacteria
V1580822	M00346	Formaldehyde assimilation, serine pathway
V1032342	M00164	ATP synthase
V1469318	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1608875	M00178	Ribosome, bacteria
V1000320	M00335	Sec (secretion) system
V1492438	M00179	Ribosome, archaea
V1430317	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone
V1000100	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1143683	M00183	RNA polymerase, bacteria
V1886593	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886639	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1552739	M00244	Putative zinc/manganese transport system
V1886569	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1157461	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1360328	M00178	Ribosome, bacteria
V1392405	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1883121	M00164	ATP synthase
V1335956	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1198530	M00279	PTS system, galactitol-specific II component
V1033346	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1035061	M00029	Urea cycle
V1552800	M00178	Ribosome, bacteria
V1581482	M00164	ATP synthase
V1392051	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1886584	M00239	Peptides/nickel transport system
V1883097	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1886402	M00246	Nickel transport system
V1032819	M00179	Ribosome, archaea
V1430689	M00260	DNA polymerase III complex, bacteria
V1000895	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1491765	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033426	M00276	PTS system, mannose-specific II component
V1239235	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1595790	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1044917	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1464522	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1101963	M00164	ATP synthase
V1144196	M00239	Peptides/nickel transport system
V1420584	M00279	PTS system, galactitol-specific II component
V1552776	M00221	Putative simple sugar transport system
V1886184	M00164	ATP synthase
V1553707	M00276	PTS system, mannose-specific II component
V1000848	M00258	Putative ABC transport system
V1431931	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1042408	M00179	Ribosome, archaea
V1295172	M00246	Nickel transport system
V1340633	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000589	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1684153	M00179	Ribosome, archaea
V1592899	M00164	ATP synthase
V1886503	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1851963	M00222	Phosphate transport system
V1469328	M00207	Putative multiple sugar transport system
V1000481	M00254	ABC-2 type transport system
V1576955	M00254	ABC-2 type transport system
V1684154	M00183	RNA polymerase, bacteria
V1092573	M00179	Ribosome, archaea
V1256156	M00276	PTS system, mannose-specific II component
V1541210	M00239	Peptides/nickel transport system
V1608857	M00178	Ribosome, bacteria
V1046252	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1033796	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1541138	M00280	PTS system, glucitol/sorbitol-specific II component
V1576585	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1046994	M00164	ATP synthase
V1143270	M00197	Putative fructooligosaccharide transport system
V1143938	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1032822	M00179	Ribosome, archaea
V1269184	M00244	Putative zinc/manganese transport system
V1608726	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1101125	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1573648	M00178	Ribosome, bacteria
V1000461	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1034213	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1390210	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033559	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032824	M00179	Ribosome, archaea
V1596272	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1076392	M00179	Ribosome, archaea
V1000890	M00299	Spermidine/putrescine transport system
V1043762	M00228	Putative glutamine transport system
V1301125	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1383023	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1144225	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1568306	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1295084	M00239	Peptides/nickel transport system
V1463112	M00260	DNA polymerase III complex, bacteria
V1032809	M00179	Ribosome, archaea
V1158936	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033034	M00178	Ribosome, bacteria
V1136931	M00260	DNA polymerase III complex, bacteria
V1521548	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1339538	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1469278	M00115	NAD biosynthesis, aspartate => NAD
V1097805	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1882359	M00179	Ribosome, archaea
V1580963	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1075661	M00335	Sec (secretion) system
V1684155	M00183	RNA polymerase, bacteria
V1886554	M00178	Ribosome, bacteria
V1033764	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1047061	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1518385	M00183	RNA polymerase, bacteria
V1033033	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1547321	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1356077	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1553772	M00279	PTS system, galactitol-specific II component
V1033929	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1879966	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1469295	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000177	M00228	Putative glutamine transport system
V1882862	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032821	M00179	Ribosome, archaea
V1338860	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1090580	M00242	Zinc transport system
V1886557	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1463315	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000061	M00236	Putative polar amino acid transport system
V1381001	M00115	NAD biosynthesis, aspartate => NAD
V1430517	M00279	PTS system, galactitol-specific II component
V1000315	M00276	PTS system, mannose-specific II component
V1000591	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1034464	M00179	Ribosome, archaea
V1012055	M00276	PTS system, mannose-specific II component
V1521364	M00239	Peptides/nickel transport system
V1044111	M00268	PTS system, alpha-glucoside-specific II component
V1575952	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1296100	M00236	Putative polar amino acid transport system
V1392504	M00179	Ribosome, archaea
V1891385	M00179	Ribosome, archaea
V1033097	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033276	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1581661	M00239	Peptides/nickel transport system
V1884560	M00178	Ribosome, bacteria
