Gene	KEGG_module_number	Annotation
V1039832	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1042614	M00179	Ribosome, archaea
V1118483	M00197	Putative fructooligosaccharide transport system
V1553939	M00178	Ribosome, bacteria
V1015276	M00179	Ribosome, archaea
V1563832	M00179	Ribosome, archaea
V1042530	M00179	Ribosome, archaea
V1067190	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1421438	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1440841	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1071524	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1201556	M00183	RNA polymerase, bacteria
V1557734	M00346	Formaldehyde assimilation, serine pathway
V1013128	M00029	Urea cycle
V1067735	M00335	Sec (secretion) system
V1043900	M00178	Ribosome, bacteria
V1367057	M00183	RNA polymerase, bacteria
V1068363	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1066925	M00239	Peptides/nickel transport system
V1375131	M00179	Ribosome, archaea
V1066990	M00178	Ribosome, bacteria
V1074383	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1167808	M00374	Dicarboxylate-hydroxybutyrate cycle
V1553877	M00276	PTS system, mannose-specific II component
V1362605	M00335	Sec (secretion) system
V1010946	M00179	Ribosome, archaea
V1010660	M00164	ATP synthase
V1011337	M00178	Ribosome, bacteria
V1368493	M00179	Ribosome, archaea
V1082297	M00178	Ribosome, bacteria
V1066648	M00183	RNA polymerase, bacteria
V1430515	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1039793	M00179	Ribosome, archaea
V1040552	M00164	ATP synthase
V1041073	M00179	Ribosome, archaea
V1535169	M00179	Ribosome, archaea
V1014360	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1069493	M00178	Ribosome, bacteria
V1015868	M00179	Ribosome, archaea
V1012766	M00178	Ribosome, bacteria
V1362731	M00183	RNA polymerase, bacteria
V1039396	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1266145	M00368	Ethylene biosynthesis, methionine => ethylene
V1230228	M00179	Ribosome, archaea
V1377757	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1195784	M00179	Ribosome, archaea
V1068175	M00179	Ribosome, archaea
V1041890	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1013967	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1557783	M00164	ATP synthase
V1585543	M00178	Ribosome, bacteria
V1014868	M00276	PTS system, mannose-specific II component
V1231937	M00183	RNA polymerase, bacteria
V1562803	M00178	Ribosome, bacteria
V1374364	M00164	ATP synthase
V1013969	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1068636	M00335	Sec (secretion) system
V1557302	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1013890	M00179	Ribosome, archaea
V1230866	M00179	Ribosome, archaea
V1344560	M00179	Ribosome, archaea
V1018464	M00179	Ribosome, archaea
V1067736	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1067558	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1640306	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1041963	M00179	Ribosome, archaea
V1528520	M00179	Ribosome, archaea
V1295134	M00183	RNA polymerase, bacteria
V1527518	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1039791	M00179	Ribosome, archaea
V1069593	M00178	Ribosome, bacteria
V1069833	M00239	Peptides/nickel transport system
V1012421	M00179	Ribosome, archaea
V1173942	M00178	Ribosome, bacteria
V1229971	M00179	Ribosome, archaea
V1374300	M00183	RNA polymerase, bacteria
V1072924	M00178	Ribosome, bacteria
V1040562	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1523254	M00159	V/A-type ATPase, prokaryotes
V1066718	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1761897	M00179	Ribosome, archaea
V1067134	M00178	Ribosome, bacteria
V1235913	M00164	ATP synthase
V1039344	M00183	RNA polymerase, bacteria
V1068197	M00183	RNA polymerase, bacteria
V1603920	M00178	Ribosome, bacteria
V1071732	M00179	Ribosome, archaea
V1010943	M00183	RNA polymerase, bacteria
V1013968	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1048488	M00260	DNA polymerase III complex, bacteria
V1012033	M00178	Ribosome, bacteria
V1640305	M00335	Sec (secretion) system
V1066642	M00179	Ribosome, archaea
V1010070	M00164	ATP synthase
V1010180	M00083	Fatty acid biosynthesis, elongation
V1341867	M00179	Ribosome, archaea
V1465010	M00266	PTS system, maltose/glucose-specific II component
V1041072	M00179	Ribosome, archaea
V1047979	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1548529	M00159	V/A-type ATPase, prokaryotes
V1122767	M00346	Formaldehyde assimilation, serine pathway
V1230655	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1012416	M00179	Ribosome, archaea
V1012677	M00159	V/A-type ATPase, prokaryotes
V1069719	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1231757	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1640303	M00179	Ribosome, archaea
V1068206	M00179	Ribosome, archaea
V1068831	M00178	Ribosome, bacteria
V1015282	M00178	Ribosome, bacteria
V1016828	M00335	Sec (secretion) system
V1557736	M00179	Ribosome, archaea
V1069594	M00179	Ribosome, archaea
V1066339	M00124	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P
V1069488	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1752997	M00178	Ribosome, bacteria
V1068203	M00179	Ribosome, archaea
V1566472	M00179	Ribosome, archaea
V1577512	M00164	ATP synthase
V1141150	M00346	Formaldehyde assimilation, serine pathway
V1230869	M00179	Ribosome, archaea
V1594932	M00164	ATP synthase
V1068537	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1068634	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1135091	M00197	Putative fructooligosaccharide transport system
V1011014	M00164	ATP synthase
V1011714	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1500334	M00179	Ribosome, archaea
V1066970	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1232405	M00179	Ribosome, archaea
V1041182	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1067670	M00183	RNA polymerase, bacteria
V1067193	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1015277	M00179	Ribosome, archaea
V1011658	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1245924	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1200321	M00164	ATP synthase
V1147769	M00179	Ribosome, archaea
V1585622	M00002	Glycolysis, core module involving three-carbon compounds
V1070985	M00178	Ribosome, bacteria
V1065923	M00164	ATP synthase
V1514891	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1290810	M00082	Fatty acid biosynthesis, initiation
V1069670	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1013892	M00179	Ribosome, archaea
V1168447	M00179	Ribosome, archaea
V1367059	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1007078	M00179	Ribosome, archaea
V1374312	M00083	Fatty acid biosynthesis, elongation
V1139691	M00335	Sec (secretion) system
V1068198	M00179	Ribosome, archaea
V1066338	M00020	Serine biosynthesis, glycerate-3P => serine
V1007075	M00197	Putative fructooligosaccharide transport system
V1367058	M00183	RNA polymerase, bacteria
V1168418	M00179	Ribosome, archaea
V1068196	M00178	Ribosome, bacteria
V1071120	M00002	Glycolysis, core module involving three-carbon compounds
V1069597	M00179	Ribosome, archaea
V1507114	M00179	Ribosome, archaea
V1013891	M00179	Ribosome, archaea
V1039787	M00179	Ribosome, archaea
V1380987	M00179	Ribosome, archaea
V1068556	M00260	DNA polymerase III complex, bacteria
V1017115	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1356036	M00179	Ribosome, archaea
V1012925	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1436794	M00197	Putative fructooligosaccharide transport system
V1011016	M00164	ATP synthase
V1043745	M00178	Ribosome, bacteria
V1070984	M00178	Ribosome, bacteria
V1231069	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1442456	M00179	Ribosome, archaea
V1039274	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1295435	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1039566	M00086	beta-Oxidation, acyl-CoA synthesis
V1068200	M00179	Ribosome, archaea
V1013894	M00179	Ribosome, archaea
V1039718	M00376	3-Hydroxypropionate bi-cycle
V1011473	M00221	Putative simple sugar transport system
V1043514	M00179	Ribosome, archaea
V1007056	M00179	Ribosome, archaea
V1012602	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1043838	M00179	Ribosome, archaea
V1158244	M00178	Ribosome, bacteria
V1185257	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1068164	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1595332	M00164	ATP synthase
V1068204	M00179	Ribosome, archaea
V1068210	M00179	Ribosome, archaea
V1068227	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012852	M00183	RNA polymerase, bacteria
V1560186	M00368	Ethylene biosynthesis, methionine => ethylene
V1067099	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1197432	M00029	Urea cycle
V1380920	M00221	Putative simple sugar transport system
V1065536	M00002	Glycolysis, core module involving three-carbon compounds
V1230862	M00183	RNA polymerase, bacteria
V1230263	M00376	3-Hydroxypropionate bi-cycle
V1432161	M00179	Ribosome, archaea
V1588933	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1151398	M00346	Formaldehyde assimilation, serine pathway
V1230406	M00335	Sec (secretion) system
V1069274	M00164	ATP synthase
V1012413	M00179	Ribosome, archaea
V1007053	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1070545	M00178	Ribosome, bacteria
V1404036	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1066356	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1230865	M00179	Ribosome, archaea
V1231332	M00346	Formaldehyde assimilation, serine pathway
V1010346	M00179	Ribosome, archaea
V1011015	M00164	ATP synthase
V1190938	M00183	RNA polymerase, bacteria
V1230875	M00179	Ribosome, archaea
V1067742	M00144	NADH:quinone oxidoreductase, prokaryotes
V1640373	M00178	Ribosome, bacteria
V1346636	M00178	Ribosome, bacteria
V1013990	M00178	Ribosome, bacteria
V1231006	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1760600	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1012850	M00179	Ribosome, archaea
V1380123	M00164	ATP synthase
V1040399	M00164	ATP synthase
V1070652	M00376	3-Hydroxypropionate bi-cycle
V1007913	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012676	M00159	V/A-type ATPase, prokaryotes
V1015386	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1068202	M00179	Ribosome, archaea
V1015278	M00179	Ribosome, archaea
V1374814	M00179	Ribosome, archaea
V1640304	M00179	Ribosome, archaea
V1146447	M00179	Ribosome, archaea
V1007067	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1594918	M00164	ATP synthase
V1007168	M00179	Ribosome, archaea
V1075430	M00179	Ribosome, archaea
V1010209	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1140670	M00164	ATP synthase
V1549414	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1067088	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1576446	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1603735	M00335	Sec (secretion) system
V1010664	M00164	ATP synthase
V1528097	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1359103	M00179	Ribosome, archaea
V1012335	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012015	M00374	Dicarboxylate-hydroxybutyrate cycle
V1014483	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1357430	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1102734	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1067297	M00335	Sec (secretion) system
V1231650	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1007074	M00197	Putative fructooligosaccharide transport system
V1197943	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1051250	M00303	PTS system, N-acetylmuramic acid-specific II component
V1082309	M00144	NADH:quinone oxidoreductase, prokaryotes
V1437633	M00164	ATP synthase
V1297297	M00197	Putative fructooligosaccharide transport system
V1071731	M00179	Ribosome, archaea
V1066917	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012332	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1380793	M00027	GABA (gamma-Aminobutyrate) shunt
V1012674	M00159	V/A-type ATPase, prokaryotes
V1066652	M00179	Ribosome, archaea
V1071489	M00183	RNA polymerase, bacteria
V1067450	M00178	Ribosome, bacteria
V1397614	M00178	Ribosome, bacteria
V1268441	M00179	Ribosome, archaea
V1367155	M00002	Glycolysis, core module involving three-carbon compounds
V1849462	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1014267	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1065874	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1067180	M00335	Sec (secretion) system
V1513632	M00002	Glycolysis, core module involving three-carbon compounds
V1374299	M00178	Ribosome, bacteria
V1068975	M00260	DNA polymerase III complex, bacteria
V1011950	M00335	Sec (secretion) system
V1621855	M00179	Ribosome, archaea
V1153298	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin
V1065580	M00183	RNA polymerase, bacteria
V1069845	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1561686	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1008490	M00033	Ectoine biosynthesis, aspartate => ectoine
V1367995	M00335	Sec (secretion) system
V1067061	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1172123	M00159	V/A-type ATPase, prokaryotes
V1371757	M00179	Ribosome, archaea
V1040750	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1042409	M00179	Ribosome, archaea
V1102521	M00179	Ribosome, archaea
V1010185	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1011609	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1010317	M00374	Dicarboxylate-hydroxybutyrate cycle
V1011715	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1576431	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1761841	M00179	Ribosome, archaea
V1440767	M00179	Ribosome, archaea
V1016890	M00178	Ribosome, bacteria
V1010662	M00164	ATP synthase
V1134808	M00179	Ribosome, archaea
V1169858	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1563586	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1013895	M00179	Ribosome, archaea
V1104190	M00183	RNA polymerase, bacteria
V1169536	M00179	Ribosome, archaea
V1013123	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1010658	M00164	ATP synthase
V1066613	M00276	PTS system, mannose-specific II component
V1231080	M00164	ATP synthase
V1007055	M00178	Ribosome, bacteria
V1230873	M00178	Ribosome, bacteria
V1567448	M00179	Ribosome, archaea
V1584680	M00159	V/A-type ATPase, prokaryotes
V1011938	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1068211	M00178	Ribosome, bacteria
V1564165	M00197	Putative fructooligosaccharide transport system
V1067200	M00079	Keratan sulfate degradation
V1576542	M00375	Hydroxypropionate-hydroxybutylate cycle
V1374095	M00376	3-Hydroxypropionate bi-cycle
V1374516	M00179	Ribosome, archaea
V1363346	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1407339	M00179	Ribosome, archaea
V1576738	M00376	3-Hydroxypropionate bi-cycle
V1066643	M00179	Ribosome, archaea
V1232400	M00178	Ribosome, bacteria
V1331002	M00178	Ribosome, bacteria
V1139605	M00179	Ribosome, archaea
V1011012	M00164	ATP synthase
V1243484	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1374517	M00335	Sec (secretion) system
V1140341	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1170102	M00183	RNA polymerase, bacteria
V1230510	M00144	NADH:quinone oxidoreductase, prokaryotes
V1394716	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1564708	M00242	Zinc transport system
V1526386	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1761843	M00179	Ribosome, archaea
V1362444	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4
V1066777	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1074059	M00335	Sec (secretion) system
V1381642	M00033	Ectoine biosynthesis, aspartate => ectoine
V1065579	M00179	Ribosome, archaea
V1761840	M00178	Ribosome, bacteria
V1146002	M00029	Urea cycle
V1008512	M00260	DNA polymerase III complex, bacteria
V1230881	M00179	Ribosome, archaea
V1044527	M00179	Ribosome, archaea
V1067194	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1550325	M00179	Ribosome, archaea
V1576685	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1200311	M00178	Ribosome, bacteria
V1400258	M00002	Glycolysis, core module involving three-carbon compounds
V1067683	M00374	Dicarboxylate-hydroxybutyrate cycle
V1168173	M00178	Ribosome, bacteria
V1104142	M00183	RNA polymerase, bacteria
V1358035	M00179	Ribosome, archaea
V1012951	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1051795	M00335	Sec (secretion) system
V1011308	M00178	Ribosome, bacteria
V1065572	M00179	Ribosome, archaea
V1069668	M00164	ATP synthase
V1157323	M00179	Ribosome, archaea
V1230230	M00179	Ribosome, archaea
V1012679	M00033	Ectoine biosynthesis, aspartate => ectoine
V1230863	M00179	Ribosome, archaea
V1040842	M00083	Fatty acid biosynthesis, elongation
V1290752	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1640320	M00335	Sec (secretion) system
V1067165	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1230874	M00179	Ribosome, archaea
V1006848	M00144	NADH:quinone oxidoreductase, prokaryotes
V1014845	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1010344	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1084425	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1102727	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1564191	M00335	Sec (secretion) system
V1065576	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1640361	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1559952	M00183	RNA polymerase, bacteria
V1010302	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1442877	M00164	ATP synthase
V1525026	M00179	Ribosome, archaea
V1069195	M00222	Phosphate transport system
V1369674	M00179	Ribosome, archaea
V1321005	M00179	Ribosome, archaea
V1231976	M00335	Sec (secretion) system
V1231074	M00164	ATP synthase
V1412788	M00368	Ethylene biosynthesis, methionine => ethylene
V1010066	M00164	ATP synthase
V1009402	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1230878	M00179	Ribosome, archaea
V1011886	M00242	Zinc transport system
V1072349	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1007068	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1042470	M00179	Ribosome, archaea
V1197177	M00164	ATP synthase
V1108928	M00164	ATP synthase
V1549064	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1295007	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1167651	M00179	Ribosome, archaea
V1394205	M00376	3-Hydroxypropionate bi-cycle
V1553674	M00179	Ribosome, archaea
V1043206	M00179	Ribosome, archaea
V1070540	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1071364	M00083	Fatty acid biosynthesis, elongation
V1406593	M00179	Ribosome, archaea
V1010059	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1009870	M00179	Ribosome, archaea
V1145455	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1268505	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1071495	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1049827	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1431193	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1014733	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1013889	M00179	Ribosome, archaea
V1141925	M00179	Ribosome, archaea
V1015263	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1585217	M00183	RNA polymerase, bacteria
V1042829	M00144	NADH:quinone oxidoreductase, prokaryotes
V1820421	M00144	NADH:quinone oxidoreductase, prokaryotes
V1018032	M00179	Ribosome, archaea
V1043301	M00179	Ribosome, archaea
V1042889	M00178	Ribosome, bacteria
V1230864	M00179	Ribosome, archaea
V1042872	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1018136	M00178	Ribosome, bacteria
V1147086	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
