Gene	KEGG_module_number	Annotation
V1469318	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1095854	M00179	Ribosome, archaea
V1491714	M00178	Ribosome, bacteria
V1000601	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033902	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886409	M00335	Sec (secretion) system
V1000012	M00179	Ribosome, archaea
V1000845	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1886605	M00197	Putative fructooligosaccharide transport system
V1519450	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1381169	M00183	RNA polymerase, bacteria
V1000013	M00179	Ribosome, archaea
V1592992	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1799342	M00183	RNA polymerase, bacteria
V1033302	M00335	Sec (secretion) system
V1000630	M00335	Sec (secretion) system
V1157115	M00346	Formaldehyde assimilation, serine pathway
V1481366	M00178	Ribosome, bacteria
V1000840	M00164	ATP synthase
V1000642	M00346	Formaldehyde assimilation, serine pathway
V1213485	M00197	Putative fructooligosaccharide transport system
V1469282	M00239	Peptides/nickel transport system
V1143984	M00346	Formaldehyde assimilation, serine pathway
V1880077	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006727	M00178	Ribosome, bacteria
V1872766	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000587	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000144	M00179	Ribosome, archaea
V1000168	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886387	M00183	RNA polymerase, bacteria
V1211229	M00164	ATP synthase
V1448327	M00164	ATP synthase
V1164541	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1553618	M00335	Sec (secretion) system
V1042355	M00276	PTS system, mannose-specific II component
V1889488	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000525	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1136440	M00178	Ribosome, bacteria
V1136510	M00179	Ribosome, archaea
V1577140	M00183	RNA polymerase, bacteria
V1000162	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1006021	M00179	Ribosome, archaea
V1000588	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1136388	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1597389	M00179	Ribosome, archaea
V1000010	M00179	Ribosome, archaea
V1000594	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1851978	M00207	Putative multiple sugar transport system
V1852094	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1211201	M00335	Sec (secretion) system
V1136163	M00179	Ribosome, archaea
V1211184	M00183	RNA polymerase, bacteria
V1464441	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136304	M00197	Putative fructooligosaccharide transport system
V1594919	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1213705	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1448519	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1074742	M00179	Ribosome, archaea
V1464388	M00183	RNA polymerase, bacteria
V1852039	M00183	RNA polymerase, bacteria
V1389384	M00346	Formaldehyde assimilation, serine pathway
V1340709	M00346	Formaldehyde assimilation, serine pathway
V1886399	M00178	Ribosome, bacteria
V1000009	M00179	Ribosome, archaea
V1000589	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1036199	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1879849	M00197	Putative fructooligosaccharide transport system
V1886653	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000001	M00179	Ribosome, archaea
V1430317	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone
V1000155	M00366	C10-C20 isoprenoid biosynthesis, plants
V1000140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1594229	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1879848	M00197	Putative fructooligosaccharide transport system
V1879847	M00197	Putative fructooligosaccharide transport system
V1033560	M00335	Sec (secretion) system
V1607575	M00260	DNA polymerase III complex, bacteria
V1000300	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1879918	M00179	Ribosome, archaea
V1136049	M00179	Ribosome, archaea
V1594655	M00239	Peptides/nickel transport system
V1000020	M00179	Ribosome, archaea
V1297375	M00179	Ribosome, archaea
V1136465	M00179	Ribosome, archaea
V1439186	M00178	Ribosome, bacteria
V1599266	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000502	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1519910	M00164	ATP synthase
V1078022	M00179	Ribosome, archaea
V1380652	M00179	Ribosome, archaea
V1136121	M00178	Ribosome, bacteria
V1144304	M00179	Ribosome, archaea
V1295070	M00212	Ribose transport system
V1203478	M00276	PTS system, mannose-specific II component
V1211345	M00164	ATP synthase
V1000139	M00260	DNA polymerase III complex, bacteria
V1158332	M00002	Glycolysis, core module involving three-carbon compounds
V1000152	M00335	Sec (secretion) system
V1033881	M00346	Formaldehyde assimilation, serine pathway
V1000161	M00248	Antibiotic transport system
V1001468	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006017	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000015	M00179	Ribosome, archaea
V1211334	M00346	Formaldehyde assimilation, serine pathway
V1886153	M00183	RNA polymerase, bacteria
V1000022	M00179	Ribosome, archaea
V1237698	M00179	Ribosome, archaea
V1000076	M00178	Ribosome, bacteria
V1156179	M00178	Ribosome, bacteria
V1164544	M00260	DNA polymerase III complex, bacteria
V1609073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1339706	M00276	PTS system, mannose-specific II component
V1547329	M00239	Peptides/nickel transport system
V1836815	M00221	Putative simple sugar transport system
V1879882	M00179	Ribosome, archaea
V1886585	M00268	PTS system, alpha-glucoside-specific II component
V1519499	M00002	Glycolysis, core module involving three-carbon compounds
V1000295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000023	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1592800	M00179	Ribosome, archaea
V1364877	M00164	ATP synthase
V1581271	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1136418	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1154974	M00178	Ribosome, bacteria
V1000325	M00178	Ribosome, bacteria
V1608313	M00002	Glycolysis, core module involving three-carbon compounds
V1042408	M00179	Ribosome, archaea
V1000141	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1203570	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000593	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1237574	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000172	M00239	Peptides/nickel transport system
V1000019	M00179	Ribosome, archaea
V1491765	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1886547	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1340164	M00164	ATP synthase
V1364188	M00164	ATP synthase
V1572527	M00183	RNA polymerase, bacteria
V1430382	M00197	Putative fructooligosaccharide transport system
V1430689	M00260	DNA polymerase III complex, bacteria
V1000836	M00178	Ribosome, bacteria
V1000563	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1886464	M00179	Ribosome, archaea
V1000572	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1136118	M00276	PTS system, mannose-specific II component
V1154972	M00179	Ribosome, archaea
V1852140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1520185	M00164	ATP synthase
V1852132	M00115	NAD biosynthesis, aspartate => NAD
V1154969	M00179	Ribosome, archaea
V1431657	M00179	Ribosome, archaea
V1000164	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1136462	M00179	Ribosome, archaea
V1521364	M00239	Peptides/nickel transport system
V1886555	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1482551	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1552729	M00179	Ribosome, archaea
V1399511	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1033646	M00183	RNA polymerase, bacteria
V1597118	M00164	ATP synthase
V1001467	M00368	Ethylene biosynthesis, methionine => ethylene
V1581212	M00164	ATP synthase
V1799340	M00179	Ribosome, archaea
V1392006	M00178	Ribosome, bacteria
V1091760	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1136448	M00276	PTS system, mannose-specific II component
V1000318	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1423938	M00346	Formaldehyde assimilation, serine pathway
V1136297	M00153	Cytochrome d ubiquinol oxidase
V1203419	M00153	Cytochrome d ubiquinol oxidase
V1879928	M00276	PTS system, mannose-specific II component
V1000016	M00179	Ribosome, archaea
V1156008	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1044037	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1136438	M00179	Ribosome, archaea
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1498827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1213499	M00164	ATP synthase
V1541210	M00239	Peptides/nickel transport system
V1399193	M00179	Ribosome, archaea
V1213486	M00197	Putative fructooligosaccharide transport system
V1000592	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1339861	M00179	Ribosome, archaea
V1295628	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1469327	M00207	Putative multiple sugar transport system
V1463120	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1100534	M00179	Ribosome, archaea
V1886721	M00002	Glycolysis, core module involving three-carbon compounds
V1136382	M00178	Ribosome, bacteria
V1381260	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1553653	M00335	Sec (secretion) system
V1469296	M00179	Ribosome, archaea
V1392405	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000057	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1136437	M00179	Ribosome, archaea
V1136463	M00179	Ribosome, archaea
V1381895	M00207	Putative multiple sugar transport system
V1382281	M00178	Ribosome, bacteria
V1038255	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006022	M00034	Methionine salvage pathway
V1606560	M00276	PTS system, mannose-specific II component
V1006819	M00228	Putative glutamine transport system
V1136387	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1581807	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1212427	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1006729	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1851957	M00035	Methionine degradation
V1366656	M00276	PTS system, mannose-specific II component
V1211182	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886410	M00335	Sec (secretion) system
V1879999	M00239	Peptides/nickel transport system
V1000937	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1599309	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1448171	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1580786	M00276	PTS system, mannose-specific II component
V1136573	M00179	Ribosome, archaea
V1158726	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1008959	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000938	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1595063	M00207	Putative multiple sugar transport system
V1886651	M00346	Formaldehyde assimilation, serine pathway
V1136076	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1211371	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136681	M00164	ATP synthase
V1000824	M00244	Putative zinc/manganese transport system
V1574080	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1886205	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1144281	M00276	PTS system, mannose-specific II component
V1033571	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1600206	M00335	Sec (secretion) system
V1033789	M00303	PTS system, N-acetylmuramic acid-specific II component
V1416302	M00197	Putative fructooligosaccharide transport system
V1000176	M00228	Putative glutamine transport system
V1553655	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1463821	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1581637	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1880284	M00179	Ribosome, archaea
V1879856	M00276	PTS system, mannose-specific II component
V1836807	M00179	Ribosome, archaea
V1160507	M00034	Methionine salvage pathway
V1469451	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1365279	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1203477	M00276	PTS system, mannose-specific II component
V1398959	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1886184	M00164	ATP synthase
V1000151	M00178	Ribosome, bacteria
V1886440	M00179	Ribosome, archaea
V1143377	M00273	PTS system, fructose-specific II component
V1144196	M00239	Peptides/nickel transport system
V1852017	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1886654	M00335	Sec (secretion) system
V1000077	M00260	DNA polymerase III complex, bacteria
V1481349	M00248	Antibiotic transport system
V1714616	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1381001	M00115	NAD biosynthesis, aspartate => NAD
V1000024	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1448368	M00239	Peptides/nickel transport system
V1521548	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1886382	M00346	Formaldehyde assimilation, serine pathway
V1599149	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1799323	M00276	PTS system, mannose-specific II component
V1886609	M00164	ATP synthase
V1006815	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1203409	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1227353	M00002	Glycolysis, core module involving three-carbon compounds
V1042441	M00179	Ribosome, archaea
V1164542	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886570	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1595790	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1045334	M00207	Putative multiple sugar transport system
V1136075	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886377	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1136115	M00335	Sec (secretion) system
V1000936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000087	M00221	Putative simple sugar transport system
V1886072	M00179	Ribosome, archaea
V1000099	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1000882	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1044896	M00178	Ribosome, bacteria
V1136324	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1389989	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000328	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1464618	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1213492	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1430690	M00115	NAD biosynthesis, aspartate => NAD
V1580709	M00178	Ribosome, bacteria
V1136048	M00246	Nickel transport system
V1136389	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1464522	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1880132	M00276	PTS system, mannose-specific II component
V1335956	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1097503	M00183	RNA polymerase, bacteria
V1144023	M00276	PTS system, mannose-specific II component
V1033925	M00164	ATP synthase
V1000481	M00254	ABC-2 type transport system
V1101155	M00346	Formaldehyde assimilation, serine pathway
V1599322	M00179	Ribosome, archaea
V1238011	M00178	Ribosome, bacteria
V1032620	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1886073	M00179	Ribosome, archaea
V1077936	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1481348	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1211176	M00273	PTS system, fructose-specific II component
V1136045	M00179	Ribosome, archaea
V1431322	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1101963	M00164	ATP synthase
V1136127	M00223	Phosphonate transport system
V1599150	M00260	DNA polymerase III complex, bacteria
V1364316	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1886116	M00164	ATP synthase
V1211294	M00376	3-Hydroxypropionate bi-cycle
V1886584	M00239	Peptides/nickel transport system
V1213504	M00179	Ribosome, archaea
V1000848	M00258	Putative ABC transport system
V1448858	M00164	ATP synthase
V1886602	M00179	Ribosome, archaea
V1692640	M00346	Formaldehyde assimilation, serine pathway
V1136344	M00269	PTS system, sucrose-specific II component
V1033549	M00346	Formaldehyde assimilation, serine pathway
V1136556	M00178	Ribosome, bacteria
V1033924	M00178	Ribosome, bacteria
V1594239	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1044111	M00268	PTS system, alpha-glucoside-specific II component
V1043350	M00239	Peptides/nickel transport system
V1144334	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000895	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1001392	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1158936	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1006626	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1154970	M00179	Ribosome, archaea
V1599276	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1596272	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1463114	M00260	DNA polymerase III complex, bacteria
V1463112	M00260	DNA polymerase III complex, bacteria
V1431931	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1851984	M00115	NAD biosynthesis, aspartate => NAD
V1469307	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1886619	M00260	DNA polymerase III complex, bacteria
V1076023	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1046252	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1033715	M00239	Peptides/nickel transport system
V1136235	M00276	PTS system, mannose-specific II component
V1886466	M00179	Ribosome, archaea
V1237789	M00179	Ribosome, archaea
V1159480	M00179	Ribosome, archaea
V1092573	M00179	Ribosome, archaea
V1576585	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1154976	M00179	Ribosome, archaea
V1036345	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1202638	M00183	RNA polymerase, bacteria
V1059571	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1216924	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1356077	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1136423	M00164	ATP synthase
V1599268	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1212989	M00178	Ribosome, bacteria
V1599267	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1891385	M00179	Ribosome, archaea
V1581530	M00183	RNA polymerase, bacteria
V1136274	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1295524	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1576798	M00089	Triacylglycerol biosynthesis
V1899717	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000884	M00207	Putative multiple sugar transport system
V1430829	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1886303	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136546	M00239	Peptides/nickel transport system
V1886618	M00335	Sec (secretion) system
V1136439	M00179	Ribosome, archaea
V1522031	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1136081	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1425581	M00179	Ribosome, archaea
V1239235	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886673	M00260	DNA polymerase III complex, bacteria
V1491800	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1144017	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136066	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1341295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1211235	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1399043	M00276	PTS system, mannose-specific II component
V1000320	M00335	Sec (secretion) system
V1885612	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1886554	M00178	Ribosome, bacteria
V1044917	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1885246	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1211402	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1552739	M00244	Putative zinc/manganese transport system
V1553669	M00183	RNA polymerase, bacteria
V1213559	M00239	Peptides/nickel transport system
V1608875	M00178	Ribosome, bacteria
V1136050	M00179	Ribosome, archaea
V1136380	M00179	Ribosome, archaea
V1136484	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1136911	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1203599	M00223	Phosphonate transport system
V1491695	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1155989	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886535	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1143964	M00221	Putative simple sugar transport system
V1211358	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1880211	M00179	Ribosome, archaea
V1469278	M00115	NAD biosynthesis, aspartate => NAD
V1356484	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136464	M00179	Ribosome, archaea
V1597160	M00179	Ribosome, archaea
V1580822	M00346	Formaldehyde assimilation, serine pathway
V1600693	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886569	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1237406	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1912377	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1136386	M00376	3-Hydroxypropionate bi-cycle
V1136606	M00178	Ribosome, bacteria
V1097805	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000175	M00178	Ribosome, bacteria
V1136929	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1214488	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1608726	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1517484	M00179	Ribosome, archaea
V1211250	M00239	Peptides/nickel transport system
V1000127	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1886639	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1033796	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1075661	M00335	Sec (secretion) system
V1136290	M00183	RNA polymerase, bacteria
V1608789	M00228	Putative glutamine transport system
V1000461	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1469287	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136511	M00179	Ribosome, archaea
V1851977	M00254	ABC-2 type transport system
V1136259	M00275	PTS system, cellobiose-specific II component
V1599233	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
