Gene	KEGG_module_number	Annotation
V1069749	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1820497	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1265568	M00164	ATP synthase
V1000326	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1433553	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1394176	M00279	PTS system, galactitol-specific II component
V1594918	M00164	ATP synthase
V1577158	M00335	Sec (secretion) system
V1367806	M00178	Ribosome, bacteria
V1200931	M00178	Ribosome, bacteria
V1075213	M00179	Ribosome, archaea
V1381908	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1084588	M00164	ATP synthase
V1081811	M00086	beta-Oxidation, acyl-CoA synthesis
V1079294	M00083	Fatty acid biosynthesis, elongation
V1011013	M00164	ATP synthase
V1704981	M00207	Putative multiple sugar transport system
V1373951	M00179	Ribosome, archaea
V1357117	M00183	RNA polymerase, bacteria
V1139467	M00178	Ribosome, bacteria
V1074742	M00179	Ribosome, archaea
V1502200	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1007247	M00207	Putative multiple sugar transport system
V1036423	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1286513	M00335	Sec (secretion) system
V1154408	M00183	RNA polymerase, bacteria
V1836804	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1440877	M00179	Ribosome, archaea
V1360042	M00179	Ribosome, archaea
V1364188	M00164	ATP synthase
V1042470	M00179	Ribosome, archaea
V1036776	M00260	DNA polymerase III complex, bacteria
V1086461	M00115	NAD biosynthesis, aspartate => NAD
V1014250	M00374	Dicarboxylate-hydroxybutyrate cycle
V1036090	M00374	Dicarboxylate-hydroxybutyrate cycle
V1177863	M00082	Fatty acid biosynthesis, initiation
V1357062	M00178	Ribosome, bacteria
V1000014	M00179	Ribosome, archaea
V1012850	M00179	Ribosome, archaea
V1886605	M00197	Putative fructooligosaccharide transport system
V1194354	M00179	Ribosome, archaea
V1373952	M00183	RNA polymerase, bacteria
V1074483	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1501533	M00178	Ribosome, bacteria
V1879848	M00197	Putative fructooligosaccharide transport system
V1084062	M00153	Cytochrome d ubiquinol oxidase
V1442456	M00179	Ribosome, archaea
V1143984	M00346	Formaldehyde assimilation, serine pathway
V1109371	M00178	Ribosome, bacteria
V1010898	M00035	Methionine degradation
V1084673	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1043514	M00179	Ribosome, archaea
V1238100	M00346	Formaldehyde assimilation, serine pathway
V1559050	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1042252	M00276	PTS system, mannose-specific II component
V1806816	M00335	Sec (secretion) system
V1613442	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1141613	M00179	Ribosome, archaea
V1268242	M00335	Sec (secretion) system
V1109182	M00179	Ribosome, archaea
V1267333	M00239	Peptides/nickel transport system
V1000010	M00179	Ribosome, archaea
V1015734	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1528392	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1013988	M00178	Ribosome, bacteria
V1014275	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1152196	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1200824	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1157323	M00179	Ribosome, archaea
V1373773	M00029	Urea cycle
V1014820	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1421856	M00179	Ribosome, archaea
V1254179	M00179	Ribosome, archaea
V1806864	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036839	M00026	Histidine biosynthesis, PRPP => histidine
V1358089	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1075971	M00179	Ribosome, archaea
V1016060	M00374	Dicarboxylate-hydroxybutyrate cycle
V1000325	M00178	Ribosome, bacteria
V1082510	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1268814	M00179	Ribosome, archaea
V1446708	M00206	Cellobiose transport system
V1201514	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1108291	M00164	ATP synthase
V1042613	M00179	Ribosome, archaea
V1445347	M00183	RNA polymerase, bacteria
V1567626	M00178	Ribosome, bacteria
V1154540	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1553605	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1000630	M00335	Sec (secretion) system
V1369096	M00179	Ribosome, archaea
V1074546	M00179	Ribosome, archaea
V1000001	M00179	Ribosome, archaea
V1070068	M00335	Sec (secretion) system
V1083874	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1364877	M00164	ATP synthase
V1201637	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1256108	M00178	Ribosome, bacteria
V1038295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1233209	M00061	D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P
V1481366	M00178	Ribosome, bacteria
V1014819	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1487566	M00207	Putative multiple sugar transport system
V1095854	M00179	Ribosome, archaea
V1141925	M00179	Ribosome, archaea
V1841313	M00080	Lipopolysaccharide biosynthesis, inner core => outer core => O-antigen
V1554020	M00197	Putative fructooligosaccharide transport system
V1098956	M00178	Ribosome, bacteria
V1010860	M00179	Ribosome, archaea
V1174424	M00178	Ribosome, bacteria
V1328280	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1013751	M00179	Ribosome, archaea
V1083029	M00368	Ethylene biosynthesis, methionine => ethylene
V1100534	M00179	Ribosome, archaea
V1373864	M00164	ATP synthase
V1073807	M00083	Fatty acid biosynthesis, elongation
V1079148	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1172703	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1014780	M00178	Ribosome, bacteria
V1036527	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1107455	M00221	Putative simple sugar transport system
V1553673	M00179	Ribosome, archaea
V1152387	M00346	Formaldehyde assimilation, serine pathway
V1091753	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1139047	M00083	Fatty acid biosynthesis, elongation
V1445191	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1464441	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1513839	M00197	Putative fructooligosaccharide transport system
V1432035	M00179	Ribosome, archaea
V1138245	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1246976	M00002	Glycolysis, core module involving three-carbon compounds
V1617550	M00159	V/A-type ATPase, prokaryotes
V1549656	M00197	Putative fructooligosaccharide transport system
V1036988	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1879849	M00197	Putative fructooligosaccharide transport system
V1392929	M00179	Ribosome, archaea
V1180160	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1109370	M00179	Ribosome, archaea
V1157324	M00178	Ribosome, bacteria
V1151601	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1875571	M00179	Ribosome, archaea
V1072283	M00376	3-Hydroxypropionate bi-cycle
V1009868	M00179	Ribosome, archaea
V1083875	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1042447	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1498873	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1362787	M00179	Ribosome, archaea
V1000015	M00179	Ribosome, archaea
V1074885	M00178	Ribosome, bacteria
V1011765	M00376	3-Hydroxypropionate bi-cycle
V1013208	M00017	Methionine biosynthesis, apartate => homoserine => methionine
V1084634	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1075095	M00178	Ribosome, bacteria
V1553602	M00083	Fatty acid biosynthesis, elongation
V1592992	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1143377	M00273	PTS system, fructose-specific II component
V1879928	M00276	PTS system, mannose-specific II component
V1268839	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1440864	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1500100	M00178	Ribosome, bacteria
V1442877	M00164	ATP synthase
V1519450	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1009512	M00188	NitT/TauT family transport system
V1255880	M00179	Ribosome, archaea
V1580786	M00276	PTS system, mannose-specific II component
V1040139	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1110458	M00179	Ribosome, archaea
V1036523	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1076190	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000601	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
