Gene	KEGG_pathwayID	Annotation
V1211334	map03018	RNA degradation
V1032620	map00240	Pyrimidine metabolism
V1600643	map00500	Starch and sucrose metabolism
V1136133	map05152	Tuberculosis
V1599309	map00970	Aminoacyl-tRNA biosynthesis
V1211176	map02060	Phosphotransferase system (PTS)
V1216924	map00240	Pyrimidine metabolism
V1158332	map04930	Type II diabetes mellitus
V1597118	map00195	Photosynthesis
V1237789	map03010	Ribosome
V1136511	map03010	Ribosome
V1136324	map00970	Aminoacyl-tRNA biosynthesis
V1339870	map04112	Cell cycle - Caulobacter
V1136439	map03010	Ribosome
V1213504	map03010	Ribosome
V1136386	map02020	Two-component system
V1136464	map03010	Ribosome
V1425581	map03010	Ribosome
V1136556	map03010	Ribosome
V1211182	map00970	Aminoacyl-tRNA biosynthesis
V1891385	map03010	Ribosome
V1136382	map03010	Ribosome
V1600206	map03070	Bacterial secretion system
V1211322	map00520	Amino sugar and nucleotide sugar metabolism
V1599154	map05152	Tuberculosis
V1237406	map00970	Aminoacyl-tRNA biosynthesis
V1600693	map00970	Aminoacyl-tRNA biosynthesis
V1599324	map00240	Pyrimidine metabolism
V1880211	map03010	Ribosome
V1213499	map00195	Photosynthesis
V1157421	map03010	Ribosome
V1136606	map03010	Ribosome
V1159480	map03010	Ribosome
V1213486	map02010	ABC transporters
V1136248	map03440	Homologous recombination
V1136385	map00640	Propanoate metabolism
V1899671	map03030	DNA replication
V1136335	map00910	Nitrogen metabolism
V1136448	map02060	Phosphotransferase system (PTS)
V1136546	map02010	ABC transporters
V1154976	map03010	Ribosome
V1136076	map00520	Amino sugar and nucleotide sugar metabolism
V1156008	map00680	Methane metabolism
V1136380	map03010	Ribosome
V1885246	map00970	Aminoacyl-tRNA biosynthesis
V1885438	map00051	Fructose and mannose metabolism
V1883385	map00240	Pyrimidine metabolism
V1136303	map00970	Aminoacyl-tRNA biosynthesis
V1799323	map02060	Phosphotransferase system (PTS)
V1599167	map00230	Purine metabolism
V1136164	map03010	Ribosome
V1448368	map02010	ABC transporters
V1211371	map00970	Aminoacyl-tRNA biosynthesis
V1211402	map00970	Aminoacyl-tRNA biosynthesis
V1597160	map03010	Ribosome
V1136272	map00620	Pyruvate metabolism
V1599174	map00903	Limonene and pinene degradation
V1214488	map00710	Carbon fixation in photosynthetic organisms
V1136504	map02060	Phosphotransferase system (PTS)
V1211279	map00480	Glutathione metabolism
V1599276	map00970	Aminoacyl-tRNA biosynthesis
V1136359	map04724	Glutamatergic synapse
V1211358	map00520	Amino sugar and nucleotide sugar metabolism
V1136387	map00710	Carbon fixation in photosynthetic organisms
V1600193	map03440	Homologous recombination
V1599311	map04112	Cell cycle - Caulobacter
V1136115	map03070	Bacterial secretion system
V1599163	map05211	Renal cell carcinoma
V1136050	map03010	Ribosome
V1885234	map00640	Propanoate metabolism
V1601177	map00650	Butanoate metabolism
V1136518	map00520	Amino sugar and nucleotide sugar metabolism
V1136681	map00195	Photosynthesis
V1203690	map00010	Glycolysis / Gluconeogenesis
V1213423	map04112	Cell cycle - Caulobacter
V1136123	map03010	Ribosome
V1203477	map02060	Phosphotransferase system (PTS)
V1154973	map03010	Ribosome
V1136259	map02060	Phosphotransferase system (PTS)
V1599233	map00720	Carbon fixation pathways in prokaryotes
V1203647	map00550	Peptidoglycan biosynthesis
V1600196	map00970	Aminoacyl-tRNA biosynthesis
V1203506	map00561	Glycerolipid metabolism
V1136046	map03010	Ribosome
V1886721	map04930	Type II diabetes mellitus
V1211250	map02010	ABC transporters
V1238011	map03010	Ribosome
V1596869	map00520	Amino sugar and nucleotide sugar metabolism
V1599148	map04112	Cell cycle - Caulobacter
V1599275	map03020	RNA polymerase
V1799364	map03018	RNA degradation
V1136081	map00970	Aminoacyl-tRNA biosynthesis
V1211168	map04112	Cell cycle - Caulobacter
V1136423	map00195	Photosynthesis
V1136484	map00520	Amino sugar and nucleotide sugar metabolism
V1606124	map02060	Phosphotransferase system (PTS)
V1448344	map03018	RNA degradation
V1600614	map02060	Phosphotransferase system (PTS)
V1213492	map00480	Glutathione metabolism
V1136485	map00450	Selenocompound metabolism
V1885690	map05150	Staphylococcus aureus infection
V1340013	map00970	Aminoacyl-tRNA biosynthesis
V1599319	map04122	Sulfur relay system
V1136234	map02060	Phosphotransferase system (PTS)
V1599306	map03440	Homologous recombination
V1599142	map03070	Bacterial secretion system
V1213556	map00500	Starch and sucrose metabolism
V1819419	map00520	Amino sugar and nucleotide sugar metabolism
V1136235	map02060	Phosphotransferase system (PTS)
V1615081	map04112	Cell cycle - Caulobacter
V1448858	map00195	Photosynthesis
V1150071	map03010	Ribosome
V1600991	map03430	Mismatch repair
V1599358	map00550	Peptidoglycan biosynthesis
V1211286	map00564	Glycerophospholipid metabolism
V1227353	map04930	Type II diabetes mellitus
V1886542	map03010	Ribosome
V1899717	map00240	Pyrimidine metabolism
V1136579	map04070	Phosphatidylinositol signaling system
V1885612	map00230	Purine metabolism
V1211230	map00240	Pyrimidine metabolism
V1213495	map03440	Homologous recombination
V1599226	map00190	Oxidative phosphorylation
V1154971	map03010	Ribosome
V1605662	map00520	Amino sugar and nucleotide sugar metabolism
V1799376	map00550	Peptidoglycan biosynthesis
V1819557	map05150	Staphylococcus aureus infection
V1034259	map04626	Plant-pathogen interaction
V1136254	map03440	Homologous recombination
V1136630	map02010	ABC transporters
V1448291	map02010	ABC transporters
V1799363	map00550	Peptidoglycan biosynthesis
V1599057	map02060	Phosphotransferase system (PTS)
V1599069	map00520	Amino sugar and nucleotide sugar metabolism
V1157136	map02060	Phosphotransferase system (PTS)
V1714616	map00680	Methane metabolism
V1136491	map03013	RNA transport
V1885262	map00650	Butanoate metabolism
V1203454	map00970	Aminoacyl-tRNA biosynthesis
V1605696	map04112	Cell cycle - Caulobacter
V1819475	map00500	Starch and sucrose metabolism
V1136290	map03020	RNA polymerase
V1615339	map00195	Photosynthesis
V1156922	map02060	Phosphotransferase system (PTS)
V1136302	map00970	Aminoacyl-tRNA biosynthesis
V1448294	map00550	Peptidoglycan biosynthesis
V1136233	map00520	Amino sugar and nucleotide sugar metabolism
V1136416	map00520	Amino sugar and nucleotide sugar metabolism
V1692640	map03018	RNA degradation
V1136125	map03010	Ribosome
V1448315	map00900	Terpenoid backbone biosynthesis
V1599996	map05150	Staphylococcus aureus infection
V1136348	map00550	Peptidoglycan biosynthesis
V1912357	map00052	Galactose metabolism
V1136342	map00480	Glutathione metabolism
V1211294	map02020	Two-component system
V1136048	map02010	ABC transporters
V1884601	map00240	Pyrimidine metabolism
V1136274	map00983	Drug metabolism - other enzymes
V1136483	map02060	Phosphotransferase system (PTS)
V1033549	map03018	RNA degradation
V1448504	map00970	Aminoacyl-tRNA biosynthesis
V1599335	map00520	Amino sugar and nucleotide sugar metabolism
V1599158	map00670	One carbon pool by folate
V1136217	map00760	Nicotinate and nicotinamide metabolism
V1136075	map00230	Purine metabolism
V1136584	map03013	RNA transport
V1599302	map04112	Cell cycle - Caulobacter
V1599133	map03430	Mismatch repair
V1203451	map05150	Staphylococcus aureus infection
V1158337	map00195	Photosynthesis
V1599143	map03070	Bacterial secretion system
V1599315	map00550	Peptidoglycan biosynthesis
V1155989	map05010	Alzheimer's disease
V1799385	map00550	Peptidoglycan biosynthesis
V1819439	map00900	Terpenoid backbone biosynthesis
V1237788	map03020	RNA polymerase
V1599342	map03420	Nucleotide excision repair
V1212989	map03010	Ribosome
V1899639	map00650	Butanoate metabolism
V1203419	map00190	Oxidative phosphorylation
V1819513	map00240	Pyrimidine metabolism
V1136141	map00520	Amino sugar and nucleotide sugar metabolism
V1136346	map00650	Butanoate metabolism
V1203342	map03440	Homologous recombination
V1599178	map03440	Homologous recombination
V1136297	map00190	Oxidative phosphorylation
V1203571	map04112	Cell cycle - Caulobacter
V1203664	map02060	Phosphotransferase system (PTS)
V1601155	map02010	ABC transporters
V1599230	map00250	Alanine, aspartate and glutamate metabolism
V1136612	map03410	Base excision repair
V1203646	map00270	Cysteine and methionine metabolism
V1599334	map03420	Nucleotide excision repair
V1136222	map04141	Protein processing in endoplasmic reticulum
V1599314	map00550	Peptidoglycan biosynthesis
V1136555	map03010	Ribosome
V1338881	map03010	Ribosome
V1799344	map03018	RNA degradation
V1226913	map00520	Amino sugar and nucleotide sugar metabolism
V1136553	map00900	Terpenoid backbone biosynthesis
V1136446	map00970	Aminoacyl-tRNA biosynthesis
V1136111	map03070	Bacterial secretion system
V1599339	map00010	Glycolysis / Gluconeogenesis
V1819442	map00550	Peptidoglycan biosynthesis
V1136271	map00910	Nitrogen metabolism
V1213539	map00010	Glycolysis / Gluconeogenesis
V1047247	map02060	Phosphotransferase system (PTS)
V1212593	map00903	Limonene and pinene degradation
V1211373	map00720	Carbon fixation pathways in prokaryotes
V1211521	map00230	Purine metabolism
V1882317	map04626	Plant-pathogen interaction
V1899754	map00230	Purine metabolism
V1136312	map04112	Cell cycle - Caulobacter
V1448309	map00630	Glyoxylate and dicarboxylate metabolism
V1615067	map00550	Peptidoglycan biosynthesis
V1448293	map00230	Purine metabolism
V1899636	map05150	Staphylococcus aureus infection
V1211249	map00564	Glycerophospholipid metabolism
V1211293	map02010	ABC transporters
V1448413	map00970	Aminoacyl-tRNA biosynthesis
V1886433	map00270	Cysteine and methionine metabolism
V1599260	map00300	Lysine biosynthesis
V1156119	map03020	RNA polymerase
V1211718	map03060	Protein export
V1599132	map00720	Carbon fixation pathways in prokaryotes
V1885604	map00970	Aminoacyl-tRNA biosynthesis
V1799339	map03010	Ribosome
V1221300	map03010	Ribosome
V1599980	map00500	Starch and sucrose metabolism
V1599291	map00051	Fructose and mannose metabolism
V1136066	map00770	Pantothenate and CoA biosynthesis
V1606172	map00500	Starch and sucrose metabolism
V1448308	map00564	Glycerophospholipid metabolism
V1211431	map00970	Aminoacyl-tRNA biosynthesis
V1203409	map00240	Pyrimidine metabolism
V1203722	map03440	Homologous recombination
V1136117	map04112	Cell cycle - Caulobacter
V1885577	map05150	Staphylococcus aureus infection
V1136135	map00983	Drug metabolism - other enzymes
V1211281	map00010	Glycolysis / Gluconeogenesis
V1599313	map00550	Peptidoglycan biosynthesis
V1136110	map03440	Homologous recombination
V1136074	map00550	Peptidoglycan biosynthesis
V1136300	map00230	Purine metabolism
V1136370	map00520	Amino sugar and nucleotide sugar metabolism
V1203408	map00624	Polycyclic aromatic hydrocarbon degradation
V1912377	map00480	Glutathione metabolism
V1209667	map03070	Bacterial secretion system
V1136519	map00720	Carbon fixation pathways in prokaryotes
V1136112	map00480	Glutathione metabolism
V1885233	map00550	Peptidoglycan biosynthesis
V1339690	map00564	Glycerophospholipid metabolism
V1213497	map00970	Aminoacyl-tRNA biosynthesis
V1136589	map03010	Ribosome
V1223012	map05152	Tuberculosis
V1339706	map02060	Phosphotransferase system (PTS)
V1481310	map03070	Bacterial secretion system
V1203386	map02020	Two-component system
V1599136	map03440	Homologous recombination
V1799322	map00970	Aminoacyl-tRNA biosynthesis
V1136318	map02060	Phosphotransferase system (PTS)
V1599354	map03430	Mismatch repair
V1599147	map00900	Terpenoid backbone biosynthesis
V1136567	map00330	Arginine and proline metabolism
V1218793	map00270	Cysteine and methionine metabolism
V1136454	map00760	Nicotinate and nicotinamide metabolism
V1599152	map00740	Riboflavin metabolism
V1601058	map03430	Mismatch repair
V1211472	map02020	Two-component system
V1883050	map00240	Pyrimidine metabolism
V1212918	map00500	Starch and sucrose metabolism
V1601111	map03440	Homologous recombination
V1211301	map00720	Carbon fixation pathways in prokaryotes
V1605846	map00970	Aminoacyl-tRNA biosynthesis
V1158338	map00240	Pyrimidine metabolism
V1203361	map00650	Butanoate metabolism
V1819530	map02060	Phosphotransferase system (PTS)
V1600640	map02010	ABC transporters
V1819514	map00760	Nicotinate and nicotinamide metabolism
V1136455	map00760	Nicotinate and nicotinamide metabolism
V1213560	map02010	ABC transporters
V1339855	map00010	Glycolysis / Gluconeogenesis
V1599327	map02020	Two-component system
V1211273	map02060	Phosphotransferase system (PTS)
V1599145	map02010	ABC transporters
V1203402	map02060	Phosphotransferase system (PTS)
V1599308	map00270	Cysteine and methionine metabolism
V1136403	map00052	Galactose metabolism
V1136480	map00790	Folate biosynthesis
V1448404	map00710	Carbon fixation in photosynthetic organisms
V1599312	map04112	Cell cycle - Caulobacter
V1899670	map00051	Fructose and mannose metabolism
V1599243	map00900	Terpenoid backbone biosynthesis
V1416302	map02030	Bacterial chemotaxis
V1047246	map02060	Phosphotransferase system (PTS)
V1600707	map02010	ABC transporters
V1899694	map03018	RNA degradation
V1880277	map00195	Photosynthesis
V1899644	map00910	Nitrogen metabolism
V1136251	map00010	Glycolysis / Gluconeogenesis
V1597060	map03020	RNA polymerase
V1606074	map00500	Starch and sucrose metabolism
V1448384	map02010	ABC transporters
V1203678	map03440	Homologous recombination
V1211211	map00624	Polycyclic aromatic hydrocarbon degradation
V1221247	map03020	RNA polymerase
V1880689	map00710	Carbon fixation in photosynthetic organisms
V1203584	map00970	Aminoacyl-tRNA biosynthesis
V1599156	map03440	Homologous recombination
V1211365	map00561	Glycerolipid metabolism
V1600642	map00250	Alanine, aspartate and glutamate metabolism
V1220400	map00710	Carbon fixation in photosynthetic organisms
V1599159	map00790	Folate biosynthesis
V1600695	map00970	Aminoacyl-tRNA biosynthesis
V1819521	map02020	Two-component system
V1211215	map03430	Mismatch repair
V1599307	map04122	Sulfur relay system
V1136146	map00051	Fructose and mannose metabolism
V1155382	map00970	Aminoacyl-tRNA biosynthesis
V1899695	map00760	Nicotinate and nicotinamide metabolism
V1203285	map02060	Phosphotransferase system (PTS)
V1597161	map03010	Ribosome
V1885446	map05150	Staphylococcus aureus infection
V1211222	map03430	Mismatch repair
V1136118	map02060	Phosphotransferase system (PTS)
V1034262	map03018	RNA degradation
V1136119	map02020	Two-component system
V1600616	map02010	ABC transporters
V1136108	map03430	Mismatch repair
V1237762	map02010	ABC transporters
V1880301	map03010	Ribosome
V1136127	map02010	ABC transporters
V1211257	map00051	Fructose and mannose metabolism
V1211233	map03420	Nucleotide excision repair
V1211377	map00240	Pyrimidine metabolism
V1912084	map00680	Methane metabolism
V1885202	map05340	Primary immunodeficiency
V1899763	map02060	Phosphotransferase system (PTS)
V1136047	map02010	ABC transporters
V1211274	map00030	Pentose phosphate pathway
V1154968	map03070	Bacterial secretion system
V1203580	map03440	Homologous recombination
V1511780	map04626	Plant-pathogen interaction
V1819467	map02020	Two-component system
V1203332	map00330	Arginine and proline metabolism
V1203311	map00473	D-Alanine metabolism
V1599231	map00250	Alanine, aspartate and glutamate metabolism
V1448314	map03070	Bacterial secretion system
V1599326	map00561	Glycerolipid metabolism
V1159230	map00195	Photosynthesis
V1136168	map00330	Arginine and proline metabolism
V1211409	map00052	Galactose metabolism
V1155988	map00710	Carbon fixation in photosynthetic organisms
V1136520	map00300	Lysine biosynthesis
V1211328	map00230	Purine metabolism
V1203356	map00680	Methane metabolism
V1203333	map00121	Secondary bile acid biosynthesis
V1203387	map00040	Pentose and glucuronate interconversions
V1880330	map00970	Aminoacyl-tRNA biosynthesis
V1213588	map00970	Aminoacyl-tRNA biosynthesis
V1203787	map03060	Protein export
V1899631	map00240	Pyrimidine metabolism
V1340941	map00520	Amino sugar and nucleotide sugar metabolism
V1600205	map01040	Biosynthesis of unsaturated fatty acids
V1203627	map04122	Sulfur relay system
V1203543	map03008	Ribosome biogenesis in eukaryotes
V1136100	map02020	Two-component system
V1225501	map03070	Bacterial secretion system
V1599259	map00750	Vitamin B6 metabolism
V1211246	map00052	Galactose metabolism
V1155226	map03010	Ribosome
V1154852	map02060	Phosphotransferase system (PTS)
V1599359	map00564	Glycerophospholipid metabolism
V1211205	map03030	DNA replication
V1399240	map00520	Amino sugar and nucleotide sugar metabolism
V1399520	map03020	RNA polymerase
V1912383	map02060	Phosphotransferase system (PTS)
V1203737	map02060	Phosphotransferase system (PTS)
V1462044	map04626	Plant-pathogen interaction
V1600613	map00500	Starch and sucrose metabolism
V1203651	map00770	Pantothenate and CoA biosynthesis
V1150763	map04626	Plant-pathogen interaction
V1136249	map00627	Aminobenzoate degradation
V1223853	map02020	Two-component system
V1155683	map03010	Ribosome
V1136545	map02010	ABC transporters
V1155827	map00620	Pyruvate metabolism
V1203286	map00520	Amino sugar and nucleotide sugar metabolism
V1600701	map02060	Phosphotransferase system (PTS)
V1203370	map04974	Protein digestion and absorption
V1211520	map00564	Glycerophospholipid metabolism
V1599294	map00051	Fructose and mannose metabolism
V1221866	map02010	ABC transporters
V1601053	map00550	Peptidoglycan biosynthesis
V1238693	map04930	Type II diabetes mellitus
V1599164	map00910	Nitrogen metabolism
V1149316	map03013	RNA transport
V1819562	map02060	Phosphotransferase system (PTS)
V1136362	map00983	Drug metabolism - other enzymes
V1799313	map02020	Two-component system
V1212870	map00230	Purine metabolism
V1808358	map03020	RNA polymerase
V1600641	map02020	Two-component system
V1448347	map00970	Aminoacyl-tRNA biosynthesis
V1599329	map00770	Pantothenate and CoA biosynthesis
V1157463	map03440	Homologous recombination
V1047248	map02060	Phosphotransferase system (PTS)
V1599130	map00750	Vitamin B6 metabolism
V1136140	map02060	Phosphotransferase system (PTS)
V1009516	map03018	RNA degradation
V1599318	map00564	Glycerophospholipid metabolism
V1136379	map00010	Glycolysis / Gluconeogenesis
V1158083	map00520	Amino sugar and nucleotide sugar metabolism
V1339906	map00471	D-Glutamine and D-glutamate metabolism
V1211234	map00900	Terpenoid backbone biosynthesis
V1203710	map00760	Nicotinate and nicotinamide metabolism
V1136057	map05150	Staphylococcus aureus infection
V1136061	map03410	Base excision repair
V1599065	map02060	Phosphotransferase system (PTS)
V1600703	map00500	Starch and sucrose metabolism
V1154364	map03070	Bacterial secretion system
V1799336	map04112	Cell cycle - Caulobacter
V1203339	map00983	Drug metabolism - other enzymes
V1136109	map03440	Homologous recombination
V1211406	map02010	ABC transporters
V1212586	map03440	Homologous recombination
V1136393	map02010	ABC transporters
V1610571	map02060	Phosphotransferase system (PTS)
V1714931	map03440	Homologous recombination
V1599271	map00624	Polycyclic aromatic hydrocarbon degradation
V1203669	map03010	Ribosome
V1237882	map00970	Aminoacyl-tRNA biosynthesis
V1599278	map00300	Lysine biosynthesis
V1211408	map02020	Two-component system
V1136493	map00770	Pantothenate and CoA biosynthesis
V1012496	map05152	Tuberculosis
V1448570	map02010	ABC transporters
V1211189	map02020	Two-component system
V1598199	map00680	Methane metabolism
V1340475	map00052	Galactose metabolism
V1885193	map00240	Pyrimidine metabolism
V1136241	map02010	ABC transporters
V1614093	map02020	Two-component system
V1213559	map02010	ABC transporters
V1136120	map02020	Two-component system
V1599320	map04122	Sulfur relay system
V1136347	map03010	Ribosome
V1599244	map00900	Terpenoid backbone biosynthesis
V1136492	map02010	ABC transporters
V1448396	map02060	Phosphotransferase system (PTS)
V1032820	map03010	Ribosome
V1599282	map00523	Polyketide sugar unit biosynthesis
V1158003	map03010	Ribosome
V1599172	map00760	Nicotinate and nicotinamide metabolism
V1885600	map03010	Ribosome
V1157375	map00520	Amino sugar and nucleotide sugar metabolism
V1599160	map00190	Oxidative phosphorylation
V1601051	map03410	Base excision repair
V1157137	map02060	Phosphotransferase system (PTS)
V1888160	map00940	Phenylpropanoid biosynthesis
V1301930	map03010	Ribosome
V1211206	map00564	Glycerophospholipid metabolism
V1880658	map03440	Homologous recombination
V1599066	map00520	Amino sugar and nucleotide sugar metabolism
V1149983	map00520	Amino sugar and nucleotide sugar metabolism
V1136242	map02060	Phosphotransferase system (PTS)
V1448358	map02060	Phosphotransferase system (PTS)
V1155275	map02030	Bacterial chemotaxis
V1599128	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1238084	map00983	Drug metabolism - other enzymes
V1599144	map03060	Protein export
V1136068	map02060	Phosphotransferase system (PTS)
V1880338	map03020	RNA polymerase
V1599173	map03420	Nucleotide excision repair
V1601154	map03420	Nucleotide excision repair
V1340035	map00010	Glycolysis / Gluconeogenesis
V1212585	map02010	ABC transporters
V1599256	map00760	Nicotinate and nicotinamide metabolism
V1884531	map00240	Pyrimidine metabolism
V1149947	map03010	Ribosome
V1606560	map02060	Phosphotransferase system (PTS)
V1136084	map03030	DNA replication
V1136506	map03410	Base excision repair
V1154853	map00051	Fructose and mannose metabolism
V1885565	map03440	Homologous recombination
V1136486	map02010	ABC transporters
V1203599	map02010	ABC transporters
V1606175	map00240	Pyrimidine metabolism
V1399468	map02010	ABC transporters
V1297356	map04626	Plant-pathogen interaction
V1212278	map00362	Benzoate degradation
V1136472	map02010	ABC transporters
V1340020	map02060	Phosphotransferase system (PTS)
V1806611	map00620	Pyruvate metabolism
V1136408	map00730	Thiamine metabolism
V1606347	map02020	Two-component system
V1203554	map02010	ABC transporters
V1136593	map00983	Drug metabolism - other enzymes
V1203464	map00030	Pentose phosphate pathway
V1013253	map04626	Plant-pathogen interaction
V1880444	map03440	Homologous recombination
V1899756	map00330	Arginine and proline metabolism
V1429840	map05152	Tuberculosis
V1157499	map05152	Tuberculosis
V1334911	map03010	Ribosome
V1136552	map03430	Mismatch repair
V1155986	map03070	Bacterial secretion system
V1011374	map00520	Amino sugar and nucleotide sugar metabolism
V1212549	map02020	Two-component system
V1167759	map04930	Type II diabetes mellitus
V1912524	map00550	Peptidoglycan biosynthesis
V1599350	map00500	Starch and sucrose metabolism
V1599281	map00523	Polyketide sugar unit biosynthesis
V1606204	map00480	Glutathione metabolism
V1203553	map02010	ABC transporters
V1600629	map00680	Methane metabolism
V1806188	map03010	Ribosome
V1599355	map00730	Thiamine metabolism
V1764722	map04930	Type II diabetes mellitus
V1605766	map00970	Aminoacyl-tRNA biosynthesis
V1606169	map00520	Amino sugar and nucleotide sugar metabolism
V1599266	map00250	Alanine, aspartate and glutamate metabolism
V1599127	map00520	Amino sugar and nucleotide sugar metabolism
V1136286	map00680	Methane metabolism
V1143683	map03020	RNA polymerase
V1448879	map00970	Aminoacyl-tRNA biosynthesis
V1136425	map00670	One carbon pool by folate
V1600619	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis
V1203578	map00520	Amino sugar and nucleotide sugar metabolism
V1615028	map02060	Phosphotransferase system (PTS)
V1010451	map02030	Bacterial chemotaxis
V1211302	map05340	Primary immunodeficiency
V1448578	map05152	Tuberculosis
V1599331	map02010	ABC transporters
V1237714	map00650	Butanoate metabolism
V1600704	map00500	Starch and sucrose metabolism
V1912362	map00550	Peptidoglycan biosynthesis
V1599162	map02010	ABC transporters
V1600630	map00680	Methane metabolism
V1203665	map03020	RNA polymerase
V1136469	map00240	Pyrimidine metabolism
V1203630	map00300	Lysine biosynthesis
V1150427	map00710	Carbon fixation in photosynthetic organisms
V1599985	map00623	Toluene degradation
V1008216	map05152	Tuberculosis
V1136424	map03010	Ribosome
V1203637	map00680	Methane metabolism
V1615054	map01055	Biosynthesis of vancomycin group antibiotics
V1136410	map00051	Fructose and mannose metabolism
V1297375	map03010	Ribosome
V1600988	map02010	ABC transporters
V1136495	map03440	Homologous recombination
V1912382	map00520	Amino sugar and nucleotide sugar metabolism
V1606301	map03430	Mismatch repair
V1011906	map05152	Tuberculosis
V1806183	map03070	Bacterial secretion system
V1599305	map03440	Homologous recombination
V1136561	map02010	ABC transporters
V1912082	map00970	Aminoacyl-tRNA biosynthesis
V1227395	map00480	Glutathione metabolism
V1599157	map00564	Glycerophospholipid metabolism
V1015704	map00650	Butanoate metabolism
V1606278	map00903	Limonene and pinene degradation
V1606376	map03030	DNA replication
V1293819	map03440	Homologous recombination
V1799293	map02010	ABC transporters
V1155497	map03020	RNA polymerase
V1237927	map02010	ABC transporters
V1881261	map04626	Plant-pathogen interaction
V1136389	map00250	Alanine, aspartate and glutamate metabolism
V1203362	map00480	Glutathione metabolism
V1203629	map00621	Dioxin degradation
V1600997	map00903	Limonene and pinene degradation
V1211415	map00903	Limonene and pinene degradation
V1136139	map00051	Fructose and mannose metabolism
V1384044	map02030	Bacterial chemotaxis
V1341100	map02020	Two-component system
V1448480	map00770	Pantothenate and CoA biosynthesis
V1599257	map02020	Two-component system
V1203357	map00603	Glycosphingolipid biosynthesis - globo series
V1211198	map00010	Glycolysis / Gluconeogenesis
V1899633	map00550	Peptidoglycan biosynthesis
V1033557	map05010	Alzheimer's disease
V1600622	map00564	Glycerophospholipid metabolism
V1156207	map00520	Amino sugar and nucleotide sugar metabolism
V1212834	map02010	ABC transporters
V1819529	map00564	Glycerophospholipid metabolism
V1211185	map02060	Phosphotransferase system (PTS)
V1891370	map00620	Pyruvate metabolism
V1899704	map00900	Terpenoid backbone biosynthesis
V1136428	map02010	ABC transporters
V1580961	map03010	Ribosome
V1883611	map05152	Tuberculosis
V1203415	map00010	Glycolysis / Gluconeogenesis
V1323087	map04940	Type I diabetes mellitus
V1600989	map02010	ABC transporters
V1012818	map00650	Butanoate metabolism
V1723757	map03010	Ribosome
V1599242	map04146	Peroxisome
V1239069	map03440	Homologous recombination
V1449168	map00480	Glutathione metabolism
V1599253	map02010	ABC transporters
V1606179	map00983	Drug metabolism - other enzymes
V1140472	map03010	Ribosome
V1136431	map03020	RNA polymerase
V1605869	map03440	Homologous recombination
V1211240	map00550	Peptidoglycan biosynthesis
V1315998	map00650	Butanoate metabolism
