Gene	KEGG_pathwayID	Annotation
V1162881	map00521	Streptomycin biosynthesis
V1000005	map03010	Ribosome
V1213484	map02030	Bacterial chemotaxis
V1852083	map03010	Ribosome
V1144133	map02010	ABC transporters
V1836804	map00970	Aminoacyl-tRNA biosynthesis
V1381099	map00195	Photosynthesis
V1000080	map03010	Ribosome
V1000533	map00240	Pyrimidine metabolism
V1356383	map02010	ABC transporters
V1000326	map00970	Aminoacyl-tRNA biosynthesis
V1000011	map03010	Ribosome
V1000171	map02010	ABC transporters
V1430573	map02010	ABC transporters
V1420559	map00250	Alanine, aspartate and glutamate metabolism
V1000003	map03010	Ribosome
V1000944	map03010	Ribosome
V1064534	map03020	RNA polymerase
V1033803	map00195	Photosynthesis
V1000014	map03010	Ribosome
V1000040	map00240	Pyrimidine metabolism
V1469318	map00240	Pyrimidine metabolism
V1886582	map00710	Carbon fixation in photosynthetic organisms
V1886517	map00640	Propanoate metabolism
V1095854	map03010	Ribosome
V1491714	map03010	Ribosome
V1552718	map03430	Mismatch repair
V1297356	map04626	Plant-pathogen interaction
V1101641	map00500	Starch and sucrose metabolism
V1000601	map00970	Aminoacyl-tRNA biosynthesis
V1033902	map05010	Alzheimer's disease
V1886409	map03070	Bacterial secretion system
V1000012	map03010	Ribosome
V1000845	map00520	Amino sugar and nucleotide sugar metabolism
V1136133	map05152	Tuberculosis
V1886605	map02010	ABC transporters
V1519450	map00710	Carbon fixation in photosynthetic organisms
V1213513	map00500	Starch and sucrose metabolism
V1381169	map03020	RNA polymerase
V1000835	map00550	Peptidoglycan biosynthesis
V1000013	map03010	Ribosome
V1592992	map00970	Aminoacyl-tRNA biosynthesis
V1000499	map00970	Aminoacyl-tRNA biosynthesis
V1799342	map03020	RNA polymerase
V1033302	map03070	Bacterial secretion system
V1000630	map03070	Bacterial secretion system
V1157115	map03018	RNA degradation
V1481366	map03010	Ribosome
V1000840	map00195	Photosynthesis
V1000642	map03018	RNA degradation
V1213485	map02010	ABC transporters
V1469282	map02010	ABC transporters
V1143984	map03018	RNA degradation
V1171078	map00240	Pyrimidine metabolism
V1580921	map05152	Tuberculosis
V1000044	map00910	Nitrogen metabolism
V1836820	map00550	Peptidoglycan biosynthesis
V1155228	map04626	Plant-pathogen interaction
V1880077	map00970	Aminoacyl-tRNA biosynthesis
V1006727	map03010	Ribosome
V1872766	map00240	Pyrimidine metabolism
V1000587	map00680	Methane metabolism
V1000132	map03440	Homologous recombination
V1000144	map03010	Ribosome
V1299127	map00550	Peptidoglycan biosynthesis
V1000168	map00970	Aminoacyl-tRNA biosynthesis
V1886387	map03020	RNA polymerase
V1211229	map00195	Photosynthesis
V1448327	map00195	Photosynthesis
V1136305	map00500	Starch and sucrose metabolism
V1880135	map04626	Plant-pathogen interaction
V1164541	map00240	Pyrimidine metabolism
V1553618	map03070	Bacterial secretion system
V1042355	map02060	Phosphotransferase system (PTS)
V1000892	map00520	Amino sugar and nucleotide sugar metabolism
V1889488	map05010	Alzheimer's disease
V1000525	map00770	Pantothenate and CoA biosynthesis
V1541135	map00500	Starch and sucrose metabolism
V1136440	map03010	Ribosome
V1136510	map03010	Ribosome
V1577140	map03020	RNA polymerase
V1000162	map00790	Folate biosynthesis
V1006021	map03010	Ribosome
V1000142	map00240	Pyrimidine metabolism
V1879897	map00640	Propanoate metabolism
V1000588	map00240	Pyrimidine metabolism
V1164543	map00900	Terpenoid backbone biosynthesis
V1136388	map00710	Carbon fixation in photosynthetic organisms
V1597389	map03010	Ribosome
V1203556	map00061	Fatty acid biosynthesis
V1000010	map03010	Ribosome
V1000594	map00250	Alanine, aspartate and glutamate metabolism
V1301126	map00520	Amino sugar and nucleotide sugar metabolism
V1852094	map00250	Alanine, aspartate and glutamate metabolism
V1136222	map04141	Protein processing in endoplasmic reticulum
V1211201	map03070	Bacterial secretion system
V1136163	map03010	Ribosome
V1886965	map00520	Amino sugar and nucleotide sugar metabolism
V1211184	map03020	RNA polymerase
V1464441	map00970	Aminoacyl-tRNA biosynthesis
V1136304	map02010	ABC transporters
V1594919	map00250	Alanine, aspartate and glutamate metabolism
V1000500	map03430	Mismatch repair
V1213705	map00710	Carbon fixation in photosynthetic organisms
V1448519	map05010	Alzheimer's disease
V1074742	map03010	Ribosome
V1852121	map00450	Selenocompound metabolism
V1886635	map00500	Starch and sucrose metabolism
V1000082	map04112	Cell cycle - Caulobacter
V1389769	map00500	Starch and sucrose metabolism
V1464388	map03020	RNA polymerase
V1420560	map00550	Peptidoglycan biosynthesis
V1481441	map03018	RNA degradation
V1852039	map03020	RNA polymerase
V1581223	map03440	Homologous recombination
V1389384	map03018	RNA degradation
V1340709	map03018	RNA degradation
V1886399	map03010	Ribosome
V1000009	map03010	Ribosome
V1059001	map02060	Phosphotransferase system (PTS)
V1000589	map00240	Pyrimidine metabolism
V1036199	map00250	Alanine, aspartate and glutamate metabolism
V1879849	map02010	ABC transporters
V1886653	map00250	Alanine, aspartate and glutamate metabolism
V1000093	map05150	Staphylococcus aureus infection
V1356068	map03018	RNA degradation
V1058821	map03440	Homologous recombination
V1000834	map03018	RNA degradation
V1000001	map03010	Ribosome
V1430317	map00130	Ubiquinone and other terpenoid-quinone biosynthesis
V1000155	map00900	Terpenoid backbone biosynthesis
V1000504	map00760	Nicotinate and nicotinamide metabolism
V1213480	map03440	Homologous recombination
V1879985	map00500	Starch and sucrose metabolism
V1000140	map00970	Aminoacyl-tRNA biosynthesis
V1594229	map00480	Glutathione metabolism
V1503139	map03440	Homologous recombination
V1879848	map02010	ABC transporters
V1879847	map02010	ABC transporters
V1000092	map05150	Staphylococcus aureus infection
V1033560	map03070	Bacterial secretion system
V1607575	map03440	Homologous recombination
V1000300	map00970	Aminoacyl-tRNA biosynthesis
V1879918	map03010	Ribosome
V1136049	map03010	Ribosome
V1599154	map05152	Tuberculosis
V1046767	map03440	Homologous recombination
V1594655	map02010	ABC transporters
V1000020	map03010	Ribosome
V1297375	map03010	Ribosome
V1136465	map03010	Ribosome
V1439186	map03010	Ribosome
V1469304	map00970	Aminoacyl-tRNA biosynthesis
V1136359	map04724	Glutamatergic synapse
V1599266	map00250	Alanine, aspartate and glutamate metabolism
V1033474	map04626	Plant-pathogen interaction
V1000502	map00983	Drug metabolism - other enzymes
V1000307	map04724	Glutamatergic synapse
V1519910	map00195	Photosynthesis
V1078022	map03010	Ribosome
V1000117	map03013	RNA transport
V1380652	map03010	Ribosome
V1136121	map03010	Ribosome
V1144304	map03010	Ribosome
V1000634	map03420	Nucleotide excision repair
V1295070	map02010	ABC transporters
V1203478	map02060	Phosphotransferase system (PTS)
V1420576	map04112	Cell cycle - Caulobacter
V1000643	map03018	RNA degradation
V1211345	map00195	Photosynthesis
V1000069	map02020	Two-component system
V1000526	map03430	Mismatch repair
V1000139	map03440	Homologous recombination
V1136119	map02020	Two-component system
V1000107	map03060	Protein export
V1158332	map04930	Type II diabetes mellitus
V1912376	map00620	Pyruvate metabolism
V1000152	map03070	Bacterial secretion system
V1033881	map03018	RNA degradation
V1000632	map00564	Glycerophospholipid metabolism
V1000161	map02010	ABC transporters
V1001468	map00970	Aminoacyl-tRNA biosynthesis
V1006017	map00240	Pyrimidine metabolism
V1886512	map00450	Selenocompound metabolism
V1000015	map03010	Ribosome
V1211334	map03018	RNA degradation
V1137029	map00190	Oxidative phosphorylation
V1886153	map03020	RNA polymerase
V1000022	map03010	Ribosome
V1339870	map04112	Cell cycle - Caulobacter
V1076330	map03440	Homologous recombination
V1362252	map00643	Styrene degradation
V1851983	map03430	Mismatch repair
V1552713	map00520	Amino sugar and nucleotide sugar metabolism
V1237698	map03010	Ribosome
V1000076	map03010	Ribosome
V1156179	map03010	Ribosome
V1164544	map03440	Homologous recombination
V1609073	map00710	Carbon fixation in photosynthetic organisms
V1339706	map02060	Phosphotransferase system (PTS)
V1547329	map02010	ABC transporters
V1879882	map03010	Ribosome
V1886585	map02060	Phosphotransferase system (PTS)
V1212665	map00620	Pyruvate metabolism
V1519499	map04930	Type II diabetes mellitus
V1000295	map00970	Aminoacyl-tRNA biosynthesis
V1000023	map00230	Purine metabolism
V1852138	map00010	Glycolysis / Gluconeogenesis
V1592800	map03010	Ribosome
V1092088	map00500	Starch and sucrose metabolism
V1364877	map00195	Photosynthesis
V1581271	map00680	Methane metabolism
V1886712	map00520	Amino sugar and nucleotide sugar metabolism
V1136418	map00710	Carbon fixation in photosynthetic organisms
V1154974	map03010	Ribosome
V1136272	map00620	Pyruvate metabolism
V1000325	map03010	Ribosome
V1608313	map04930	Type II diabetes mellitus
V1042408	map03010	Ribosome
V1000141	map04070	Phosphatidylinositol signaling system
V1000637	map04112	Cell cycle - Caulobacter
V1203570	map00520	Amino sugar and nucleotide sugar metabolism
V1000593	map00250	Alanine, aspartate and glutamate metabolism
V1237574	map00790	Folate biosynthesis
V1000605	map03430	Mismatch repair
V1000172	map02010	ABC transporters
V1000019	map03010	Ribosome
V1491718	map04112	Cell cycle - Caulobacter
V1491765	map00250	Alanine, aspartate and glutamate metabolism
V1886547	map05010	Alzheimer's disease
V1159013	map04112	Cell cycle - Caulobacter
V1340164	map00195	Photosynthesis
V1203286	map00520	Amino sugar and nucleotide sugar metabolism
V1364188	map00195	Photosynthesis
V1572527	map03020	RNA polymerase
V1430382	map02010	ABC transporters
V1077866	map00640	Propanoate metabolism
V1430689	map03440	Homologous recombination
V1000836	map03010	Ribosome
V1000563	map00230	Purine metabolism
V1886464	map03010	Ribosome
V1000572	map00790	Folate biosynthesis
V1000301	map00230	Purine metabolism
V1136118	map02060	Phosphotransferase system (PTS)
V1154972	map03010	Ribosome
V1852140	map00970	Aminoacyl-tRNA biosynthesis
V1000166	map00230	Purine metabolism
V1447216	map05152	Tuberculosis
V1520185	map00195	Photosynthesis
V1852132	map00760	Nicotinate and nicotinamide metabolism
V1154969	map03010	Ribosome
V1000565	map00550	Peptidoglycan biosynthesis
V1431657	map03010	Ribosome
V1000164	map00790	Folate biosynthesis
V1136462	map03010	Ribosome
V1521364	map02010	ABC transporters
V1886555	map00720	Carbon fixation pathways in prokaryotes
V1482551	map00520	Amino sugar and nucleotide sugar metabolism
V1886439	map05150	Staphylococcus aureus infection
V1552729	map03010	Ribosome
V1399511	map00680	Methane metabolism
V1852080	map00550	Peptidoglycan biosynthesis
V1076036	map00760	Nicotinate and nicotinamide metabolism
V1033646	map03020	RNA polymerase
V1597118	map00195	Photosynthesis
V1000505	map00051	Fructose and mannose metabolism
V1001467	map00270	Cysteine and methionine metabolism
V1599324	map00240	Pyrimidine metabolism
V1581212	map00195	Photosynthesis
V1000296	map03440	Homologous recombination
V1799340	map03010	Ribosome
V1392006	map03010	Ribosome
V1000833	map00473	D-Alanine metabolism
V1091760	map00790	Folate biosynthesis
V1136448	map02060	Phosphotransferase system (PTS)
V1000318	map00970	Aminoacyl-tRNA biosynthesis
V1518180	map03440	Homologous recombination
V1423938	map03018	RNA degradation
V1136297	map00190	Oxidative phosphorylation
V1035129	map04122	Sulfur relay system
V1203419	map00190	Oxidative phosphorylation
V1879928	map02060	Phosphotransferase system (PTS)
V1000622	map00760	Nicotinate and nicotinamide metabolism
V1136120	map02020	Two-component system
V1445186	map04112	Cell cycle - Caulobacter
V1000016	map03010	Ribosome
V1615058	map00760	Nicotinate and nicotinamide metabolism
V1156008	map00680	Methane metabolism
V1469298	map02060	Phosphotransferase system (PTS)
V1044037	map00240	Pyrimidine metabolism
V1000088	map00230	Purine metabolism
V1136438	map03010	Ribosome
V1594437	map00240	Pyrimidine metabolism
V1339798	map00270	Cysteine and methionine metabolism
V1000294	map03030	DNA replication
V1096225	map05152	Tuberculosis
V1420575	map03410	Base excision repair
V1498827	map00720	Carbon fixation pathways in prokaryotes
V1295109	map04621	NOD-like receptor signaling pathway
V1213499	map00195	Photosynthesis
V1541210	map02010	ABC transporters
V1885690	map05150	Staphylococcus aureus infection
V1852111	map00561	Glycerolipid metabolism
V1000118	map00903	Limonene and pinene degradation
V1000633	map03420	Nucleotide excision repair
V1399193	map03010	Ribosome
V1213486	map02010	ABC transporters
V1000592	map00240	Pyrimidine metabolism
V1339861	map03010	Ribosome
V1295628	map00970	Aminoacyl-tRNA biosynthesis
V1000590	map00240	Pyrimidine metabolism
V1000597	map03430	Mismatch repair
V1033129	map02060	Phosphotransferase system (PTS)
V1852100	map00730	Thiamine metabolism
V1339886	map00520	Amino sugar and nucleotide sugar metabolism
V1464033	map04122	Sulfur relay system
V1046120	map05152	Tuberculosis
V1463120	map00250	Alanine, aspartate and glutamate metabolism
V1100534	map03010	Ribosome
V1886721	map04930	Type II diabetes mellitus
V1136382	map03010	Ribosome
V1381260	map00250	Alanine, aspartate and glutamate metabolism
V1553653	map03070	Bacterial secretion system
V1469296	map03010	Ribosome
V1595138	map00520	Amino sugar and nucleotide sugar metabolism
V1392405	map00250	Alanine, aspartate and glutamate metabolism
V1339618	map00500	Starch and sucrose metabolism
V1000057	map00230	Purine metabolism
V1136437	map03010	Ribosome
V1364363	map04112	Cell cycle - Caulobacter
V1392302	map00970	Aminoacyl-tRNA biosynthesis
V1136463	map03010	Ribosome
V1430852	map00030	Pentose phosphate pathway
V1382281	map03010	Ribosome
V1038255	map00970	Aminoacyl-tRNA biosynthesis
V1885234	map00640	Propanoate metabolism
V1006022	map00270	Cysteine and methionine metabolism
V1606560	map02060	Phosphotransferase system (PTS)
V1006819	map02010	ABC transporters
V1136265	map03440	Homologous recombination
V1136387	map00710	Carbon fixation in photosynthetic organisms
V1886502	map04112	Cell cycle - Caulobacter
V1000121	map04112	Cell cycle - Caulobacter
V1886498	map00550	Peptidoglycan biosynthesis
V1339577	map05150	Staphylococcus aureus infection
V1144117	map00520	Amino sugar and nucleotide sugar metabolism
V1581807	map00710	Carbon fixation in photosynthetic organisms
V1212427	map00230	Purine metabolism
V1448286	map00051	Fructose and mannose metabolism
V1006729	map00670	One carbon pool by folate
V1469322	map03030	DNA replication
V1851957	map00270	Cysteine and methionine metabolism
V1366656	map02060	Phosphotransferase system (PTS)
V1211182	map00970	Aminoacyl-tRNA biosynthesis
V1886410	map03070	Bacterial secretion system
V1499765	map05152	Tuberculosis
V1599069	map00520	Amino sugar and nucleotide sugar metabolism
V1879999	map02010	ABC transporters
V1576392	map03440	Homologous recombination
V1000937	map00680	Methane metabolism
V1136335	map00910	Nitrogen metabolism
V1599309	map00970	Aminoacyl-tRNA biosynthesis
V1448171	map00680	Methane metabolism
V1580786	map02060	Phosphotransferase system (PTS)
V1136573	map03010	Ribosome
V1852074	map05150	Staphylococcus aureus infection
V1158726	map00970	Aminoacyl-tRNA biosynthesis
V1552725	map00550	Peptidoglycan biosynthesis
V1008959	map00720	Carbon fixation pathways in prokaryotes
V1000831	map03420	Nucleotide excision repair
V1594712	map03020	RNA polymerase
V1886283	map00550	Peptidoglycan biosynthesis
V1000938	map00970	Aminoacyl-tRNA biosynthesis
V1886579	map03430	Mismatch repair
V1268292	map03420	Nucleotide excision repair
V1886651	map03018	RNA degradation
V1136076	map00520	Amino sugar and nucleotide sugar metabolism
V1339962	map00240	Pyrimidine metabolism
V1136252	map00521	Streptomycin biosynthesis
V1211279	map00480	Glutathione metabolism
V1211371	map00970	Aminoacyl-tRNA biosynthesis
V1136681	map00195	Photosynthesis
V1574080	map00900	Terpenoid backbone biosynthesis
V1136303	map00970	Aminoacyl-tRNA biosynthesis
V1852101	map04112	Cell cycle - Caulobacter
V1886205	map00250	Alanine, aspartate and glutamate metabolism
V1167421	map04112	Cell cycle - Caulobacter
V1144281	map02060	Phosphotransferase system (PTS)
V1211322	map00520	Amino sugar and nucleotide sugar metabolism
V1033571	map00710	Carbon fixation in photosynthetic organisms
V1886684	map04122	Sulfur relay system
V1600206	map03070	Bacterial secretion system
V1033789	map02060	Phosphotransferase system (PTS)
V1416302	map02030	Bacterial chemotaxis
V1339995	map04122	Sulfur relay system
V1000176	map02010	ABC transporters
V1553706	map00500	Starch and sucrose metabolism
V1553655	map00790	Folate biosynthesis
V1463821	map00480	Glutathione metabolism
V1581637	map05010	Alzheimer's disease
V1880284	map03010	Ribosome
V1006029	map00550	Peptidoglycan biosynthesis
V1879856	map02060	Phosphotransferase system (PTS)
V1836807	map03010	Ribosome
V1160507	map00270	Cysteine and methionine metabolism
V1469451	map00240	Pyrimidine metabolism
V1000566	map00550	Peptidoglycan biosynthesis
V1469580	map00983	Drug metabolism - other enzymes
V1365279	map00710	Carbon fixation in photosynthetic organisms
V1203477	map02060	Phosphotransferase system (PTS)
V1136122	map03440	Homologous recombination
V1599332	map03018	RNA degradation
V1000560	map00970	Aminoacyl-tRNA biosynthesis
V1357707	map02020	Two-component system
V1398959	map00230	Purine metabolism
V1886184	map00195	Photosynthesis
V1000151	map03010	Ribosome
V1886440	map03010	Ribosome
V1552737	map05150	Staphylococcus aureus infection
V1875154	map00550	Peptidoglycan biosynthesis
V1143377	map02060	Phosphotransferase system (PTS)
V1033942	map00970	Aminoacyl-tRNA biosynthesis
V1144196	map02010	ABC transporters
V1852017	map00240	Pyrimidine metabolism
V1886654	map03070	Bacterial secretion system
V1000077	map03440	Homologous recombination
V1000173	map03440	Homologous recombination
V1594751	map00550	Peptidoglycan biosynthesis
V1581154	map05150	Staphylococcus aureus infection
V1481349	map02010	ABC transporters
V1000506	map00051	Fructose and mannose metabolism
V1000316	map00550	Peptidoglycan biosynthesis
V1324413	map00500	Starch and sucrose metabolism
V1064859	map04112	Cell cycle - Caulobacter
V1714616	map00680	Methane metabolism
V1481295	map00550	Peptidoglycan biosynthesis
V1381001	map00910	Nitrogen metabolism
V1000024	map00520	Amino sugar and nucleotide sugar metabolism
V1000455	map02020	Two-component system
V1448368	map02010	ABC transporters
V1415807	map03440	Homologous recombination
V1521548	map00790	Folate biosynthesis
V1580761	map05150	Staphylococcus aureus infection
V1599985	map00623	Toluene degradation
V1886382	map03018	RNA degradation
V1599149	map00970	Aminoacyl-tRNA biosynthesis
V1144065	map00500	Starch and sucrose metabolism
V1799323	map02060	Phosphotransferase system (PTS)
V1886609	map00195	Photosynthesis
V1006815	map00720	Carbon fixation pathways in prokaryotes
V1203409	map00240	Pyrimidine metabolism
V1000486	map00550	Peptidoglycan biosynthesis
V1227353	map04930	Type II diabetes mellitus
V1006820	map02010	ABC transporters
V1042441	map03010	Ribosome
V1164542	map00970	Aminoacyl-tRNA biosynthesis
V1886570	map00250	Alanine, aspartate and glutamate metabolism
V1595790	map00720	Carbon fixation pathways in prokaryotes
V1136075	map00230	Purine metabolism
V1420574	map02020	Two-component system
V1001488	map00561	Glycerolipid metabolism
V1033757	map00970	Aminoacyl-tRNA biosynthesis
V1886377	map00770	Pantothenate and CoA biosynthesis
V1136115	map03070	Bacterial secretion system
V1000936	map00680	Methane metabolism
V1101798	map05152	Tuberculosis
V1000156	map03430	Mismatch repair
V1886614	map03440	Homologous recombination
V1355689	map03020	RNA polymerase
V1886715	map00300	Lysine biosynthesis
V1886072	map03010	Ribosome
V1000099	map00900	Terpenoid backbone biosynthesis
V1000882	map00720	Carbon fixation pathways in prokaryotes
V1044896	map03010	Ribosome
V1136324	map00970	Aminoacyl-tRNA biosynthesis
V1389989	map00520	Amino sugar and nucleotide sugar metabolism
V1000328	map00770	Pantothenate and CoA biosynthesis
V1366629	map00500	Starch and sucrose metabolism
V1104333	map00330	Arginine and proline metabolism
V1339704	map02010	ABC transporters
V1464618	map00250	Alanine, aspartate and glutamate metabolism
V1213492	map00480	Glutathione metabolism
V1430690	map00910	Nitrogen metabolism
V1580709	map03010	Ribosome
V1033701	map00760	Nicotinate and nicotinamide metabolism
V1136048	map02010	ABC transporters
V1600193	map03440	Homologous recombination
V1136389	map00250	Alanine, aspartate and glutamate metabolism
V1000611	map00480	Glutathione metabolism
V1464522	map00983	Drug metabolism - other enzymes
V1203451	map05150	Staphylococcus aureus infection
V1136248	map03440	Homologous recombination
V1098081	map00500	Starch and sucrose metabolism
V1886613	map00730	Thiamine metabolism
V1203690	map00010	Glycolysis / Gluconeogenesis
V1592383	map05150	Staphylococcus aureus infection
V1880132	map02060	Phosphotransferase system (PTS)
V1886438	map05150	Staphylococcus aureus infection
V1886713	map00520	Amino sugar and nucleotide sugar metabolism
V1335956	map00790	Folate biosynthesis
V1203647	map00550	Peptidoglycan biosynthesis
V1097503	map03020	RNA polymerase
V1144023	map02060	Phosphotransferase system (PTS)
V1599167	map00230	Purine metabolism
V1033925	map00195	Photosynthesis
V1101155	map03018	RNA degradation
V1295329	map00770	Pantothenate and CoA biosynthesis
V1599322	map03010	Ribosome
V1238011	map03010	Ribosome
V1032620	map00240	Pyrimidine metabolism
V1886073	map03010	Ribosome
V1077936	map00720	Carbon fixation pathways in prokaryotes
V1000059	map00051	Fructose and mannose metabolism
V1481348	map00970	Aminoacyl-tRNA biosynthesis
V1211176	map02060	Phosphotransferase system (PTS)
V1000089	map00230	Purine metabolism
V1136045	map03010	Ribosome
V1464152	map00624	Polycyclic aromatic hydrocarbon degradation
V1431322	map00970	Aminoacyl-tRNA biosynthesis
V1101963	map00195	Photosynthesis
V1000458	map00061	Fatty acid biosynthesis
V1520249	map03030	DNA replication
V1885262	map00650	Butanoate metabolism
V1239603	map00550	Peptidoglycan biosynthesis
V1000454	map00250	Alanine, aspartate and glutamate metabolism
V1886725	map04122	Sulfur relay system
V1136127	map02010	ABC transporters
V1599150	map03440	Homologous recombination
V1364316	map00250	Alanine, aspartate and glutamate metabolism
V1886116	map00195	Photosynthesis
V1491762	map00520	Amino sugar and nucleotide sugar metabolism
V1886477	map02020	Two-component system
V1886694	map00230	Purine metabolism
V1211294	map02020	Two-component system
V1008515	map00983	Drug metabolism - other enzymes
V1355192	map00500	Starch and sucrose metabolism
V1886584	map02010	ABC transporters
V1034593	map04112	Cell cycle - Caulobacter
V1213504	map03010	Ribosome
V1448858	map00195	Photosynthesis
V1886602	map03010	Ribosome
V1692640	map03018	RNA degradation
V1879934	map04112	Cell cycle - Caulobacter
V1136344	map02060	Phosphotransferase system (PTS)
V1033549	map03018	RNA degradation
V1136556	map03010	Ribosome
V1033924	map03010	Ribosome
V1594239	map00970	Aminoacyl-tRNA biosynthesis
V1034259	map04626	Plant-pathogen interaction
V1000067	map03013	RNA transport
V1044111	map02060	Phosphotransferase system (PTS)
V1430479	map00500	Starch and sucrose metabolism
V1043350	map02010	ABC transporters
V1297360	map04112	Cell cycle - Caulobacter
V1268026	map05150	Staphylococcus aureus infection
V1552763	map00730	Thiamine metabolism
V1541150	map00240	Pyrimidine metabolism
V1503145	map00240	Pyrimidine metabolism
V1144334	map00240	Pyrimidine metabolism
V1819511	map05416	Viral myocarditis
V1442333	map04122	Sulfur relay system
V1482504	map00550	Peptidoglycan biosynthesis
V1576136	map00640	Propanoate metabolism
V1144166	map04724	Glutamatergic synapse
V1000163	map00730	Thiamine metabolism
V1000895	map00330	Arginine and proline metabolism
V1001392	map00720	Carbon fixation pathways in prokaryotes
V1158936	map00250	Alanine, aspartate and glutamate metabolism
V1899671	map03030	DNA replication
V1006626	map00970	Aminoacyl-tRNA biosynthesis
V1448284	map00710	Carbon fixation in photosynthetic organisms
V1203531	map00650	Butanoate metabolism
V1469285	map00983	Drug metabolism - other enzymes
V1599311	map04112	Cell cycle - Caulobacter
V1154970	map03010	Ribosome
V1599276	map00970	Aminoacyl-tRNA biosynthesis
V1000103	map03410	Base excision repair
V1596272	map00720	Carbon fixation pathways in prokaryotes
V1463114	map03440	Homologous recombination
V1463112	map03440	Homologous recombination
V1431931	map00480	Glutathione metabolism
V1851984	map00910	Nitrogen metabolism
V1553535	map00550	Peptidoglycan biosynthesis
V1469307	map00240	Pyrimidine metabolism
V1886619	map03440	Homologous recombination
V1268318	map05340	Primary immunodeficiency
V1000573	map04122	Sulfur relay system
V1076023	map00480	Glutathione metabolism
V1046252	map00230	Purine metabolism
V1033715	map02010	ABC transporters
V1136235	map02060	Phosphotransferase system (PTS)
V1886466	map03010	Ribosome
V1237789	map03010	Ribosome
V1159480	map03010	Ribosome
V1469363	map00760	Nicotinate and nicotinamide metabolism
V1886679	map03440	Homologous recombination
V1092573	map03010	Ribosome
V1576585	map00680	Methane metabolism
V1154976	map03010	Ribosome
V1036345	map00710	Carbon fixation in photosynthetic organisms
V1799364	map03018	RNA degradation
V1886508	map00520	Amino sugar and nucleotide sugar metabolism
V1202638	map03020	RNA polymerase
V1448344	map03018	RNA degradation
V1059571	map00970	Aminoacyl-tRNA biosynthesis
V1216924	map00240	Pyrimidine metabolism
V1599174	map00903	Limonene and pinene degradation
V1356077	map00770	Pantothenate and CoA biosynthesis
V1594750	map00983	Drug metabolism - other enzymes
V1136423	map00195	Photosynthesis
V1599268	map00240	Pyrimidine metabolism
V1212989	map03010	Ribosome
V1074688	map00550	Peptidoglycan biosynthesis
V1599267	map00250	Alanine, aspartate and glutamate metabolism
V1891385	map03010	Ribosome
V1581530	map03020	RNA polymerase
V1339690	map00564	Glycerophospholipid metabolism
V1136274	map00983	Drug metabolism - other enzymes
V1000614	map00627	Aminobenzoate degradation
V1223012	map05152	Tuberculosis
V1295524	map00480	Glutathione metabolism
V1390099	map00561	Glycerolipid metabolism
