Gene	KEGG_pathwayID	Annotation
V1576661	map00910	Nitrogen metabolism
V1101641	map00500	Starch and sucrose metabolism
V1295109	map04621	NOD-like receptor signaling pathway
V1541236	map04626	Plant-pathogen interaction
V1138616	map04910	Insulin signaling pathway
V1012818	map00650	Butanoate metabolism
V1000845	map00520	Amino sugar and nucleotide sugar metabolism
V1006020	map03010	Ribosome
V1201618	map00650	Butanoate metabolism
V1144133	map02010	ABC transporters
V1000080	map03010	Ribosome
V1073738	map03010	Ribosome
V1139649	map03020	RNA polymerase
V1033803	map00195	Photosynthesis
V1852083	map03010	Ribosome
V1081813	map00195	Photosynthesis
V1000005	map03010	Ribosome
V1394807	map04626	Plant-pathogen interaction
V1295196	map04112	Cell cycle - Caulobacter
V1519910	map00195	Photosynthesis
V1000528	map03010	Ribosome
V1481366	map03010	Ribosome
V1143377	map02060	Phosphotransferase system (PTS)
V1064534	map03020	RNA polymerase
V1000534	map00680	Methane metabolism
V1000630	map03070	Bacterial secretion system
V1430573	map02010	ABC transporters
V1082561	map03010	Ribosome
V1852084	map03010	Ribosome
V1577002	map03010	Ribosome
V1095854	map03010	Ribosome
V1039802	map00650	Butanoate metabolism
V1886605	map02010	ABC transporters
V1000564	map04112	Cell cycle - Caulobacter
V1481324	map00970	Aminoacyl-tRNA biosynthesis
V1042355	map02060	Phosphotransferase system (PTS)
V1436794	map02030	Bacterial chemotaxis
V1076102	map03010	Ribosome
V1080826	map03010	Ribosome
V1374743	map03018	RNA degradation
V1552772	map04930	Type II diabetes mellitus
V1013092	map00650	Butanoate metabolism
V1272241	map03010	Ribosome
V1083489	map03070	Bacterial secretion system
V1297356	map04626	Plant-pathogen interaction
V1237835	map02010	ABC transporters
V1070888	map04621	NOD-like receptor signaling pathway
V1389769	map00500	Starch and sucrose metabolism
V1152427	map00720	Carbon fixation pathways in prokaryotes
V1080453	map03070	Bacterial secretion system
V1469282	map02010	ABC transporters
V1138803	map05152	Tuberculosis
V1340131	map00520	Amino sugar and nucleotide sugar metabolism
V1173647	map04626	Plant-pathogen interaction
V1879849	map02010	ABC transporters
V1277310	map03070	Bacterial secretion system
V1073737	map03010	Ribosome
V1592992	map00970	Aminoacyl-tRNA biosynthesis
V1150295	map02010	ABC transporters
V1033902	map05010	Alzheimer's disease
V1152905	map00195	Photosynthesis
V1313344	map02030	Bacterial chemotaxis
V1070407	map02010	ABC transporters
V1043485	map03010	Ribosome
V1000596	map05152	Tuberculosis
V1081021	map00970	Aminoacyl-tRNA biosynthesis
V1000013	map03010	Ribosome
V1886416	map04930	Type II diabetes mellitus
V1879928	map02060	Phosphotransferase system (PTS)
V1079141	map00720	Carbon fixation pathways in prokaryotes
V1083488	map03010	Ribosome
V1879882	map03010	Ribosome
V1087127	map00051	Fructose and mannose metabolism
V1541135	map00500	Starch and sucrose metabolism
V1886409	map03070	Bacterial secretion system
V1000011	map03010	Ribosome
V1491685	map03018	RNA degradation
V1836804	map00970	Aminoacyl-tRNA biosynthesis
V1000642	map03018	RNA degradation
V1299127	map00550	Peptidoglycan biosynthesis
V1154539	map05010	Alzheimer's disease
V1366656	map02060	Phosphotransferase system (PTS)
V1576462	map00650	Butanoate metabolism
V1038350	map00650	Butanoate metabolism
V1238174	map03010	Ribosome
V1153964	map00626	Naphthalene degradation
V1085061	map00480	Glutathione metabolism
V1033302	map03070	Bacterial secretion system
V1000835	map00550	Peptidoglycan biosynthesis
V1190680	map00300	Lysine biosynthesis
V1000168	map00970	Aminoacyl-tRNA biosynthesis
V1075073	map03010	Ribosome
V1886517	map00640	Propanoate metabolism
V1392216	map05152	Tuberculosis
V1364188	map00195	Photosynthesis
V1014074	map00650	Butanoate metabolism
V1138247	map00564	Glycerophospholipid metabolism
V1000641	map00710	Carbon fixation in photosynthetic organisms
V1073923	map03020	RNA polymerase
V1000012	map03010	Ribosome
V1081970	map00626	Naphthalene degradation
V1000014	map03010	Ribosome
V1141150	map03018	RNA degradation
V1140098	map00195	Photosynthesis
V1076928	map03010	Ribosome
V1886464	map03010	Ribosome
V1879918	map03010	Ribosome
V1880077	map00970	Aminoacyl-tRNA biosynthesis
V1613141	map03010	Ribosome
V1177532	map03010	Ribosome
V1171078	map00240	Pyrimidine metabolism
V1521364	map02010	ABC transporters
V1037687	map05152	Tuberculosis
V1547329	map02010	ABC transporters
V1139917	map00970	Aminoacyl-tRNA biosynthesis
V1266145	map00270	Cysteine and methionine metabolism
V1073219	map00620	Pyruvate metabolism
V1000499	map00970	Aminoacyl-tRNA biosynthesis
V1581223	map03440	Homologous recombination
V1076810	map03010	Ribosome
V1617409	map03010	Ribosome
V1082180	map00720	Carbon fixation pathways in prokaryotes
V1150296	map02010	ABC transporters
V1238012	map00630	Glyoxylate and dicarboxylate metabolism
V1080488	map00710	Carbon fixation in photosynthetic organisms
V1000944	map03010	Ribosome
V1016891	map03440	Homologous recombination
V1074700	map00710	Carbon fixation in photosynthetic organisms
V1043350	map02010	ABC transporters
V1083710	map00970	Aminoacyl-tRNA biosynthesis
V1138253	map00720	Carbon fixation pathways in prokaryotes
V1000144	map03010	Ribosome
V1167440	map00500	Starch and sucrose metabolism
V1384350	map03010	Ribosome
V1143984	map03018	RNA degradation
V1381169	map03020	RNA polymerase
V1139283	map00524	Butirosin and neomycin biosynthesis
V1381099	map00195	Photosynthesis
V1000093	map05150	Staphylococcus aureus infection
V1073922	map03010	Ribosome
V1415812	map02010	ABC transporters
V1080812	map05215	Prostate cancer
V1594655	map02010	ABC transporters
V1059001	map02060	Phosphotransferase system (PTS)
V1501870	map05152	Tuberculosis
V1389384	map03018	RNA degradation
V1612264	map03010	Ribosome
V1297375	map03010	Ribosome
V1340164	map00195	Photosynthesis
V1078022	map03010	Ribosome
V1015867	map03010	Ribosome
V1375437	map00450	Selenocompound metabolism
V1089092	map03010	Ribosome
V1879985	map00500	Starch and sucrose metabolism
V1380987	map03010	Ribosome
V1073427	map00500	Starch and sucrose metabolism
V1464441	map00970	Aminoacyl-tRNA biosynthesis
V1353182	map05152	Tuberculosis
V1434355	map00910	Nitrogen metabolism
V1080489	map00970	Aminoacyl-tRNA biosynthesis
V1000323	map00051	Fructose and mannose metabolism
V1266125	map00650	Butanoate metabolism
V1000519	map02060	Phosphotransferase system (PTS)
V1075480	map00520	Amino sugar and nucleotide sugar metabolism
V1339706	map02060	Phosphotransferase system (PTS)
V1162881	map00521	Streptomycin biosynthesis
V1000326	map00970	Aminoacyl-tRNA biosynthesis
V1000121	map04112	Cell cycle - Caulobacter
V1139821	map00680	Methane metabolism
V1884213	map00720	Carbon fixation pathways in prokaryotes
V1553618	map03070	Bacterial secretion system
V1083487	map03010	Ribosome
V1139410	map00650	Butanoate metabolism
V1085162	map00680	Methane metabolism
V1399043	map02060	Phosphotransferase system (PTS)
V1580955	map05152	Tuberculosis
V1000172	map02010	ABC transporters
V1432853	map03010	Ribosome
V1000010	map03010	Ribosome
V1001468	map00970	Aminoacyl-tRNA biosynthesis
V1080997	map00970	Aminoacyl-tRNA biosynthesis
V1327984	map00720	Carbon fixation pathways in prokaryotes
V1039764	map03010	Ribosome
V1139605	map03010	Ribosome
V1360888	map04626	Plant-pathogen interaction
V1033560	map03070	Bacterial secretion system
V1889488	map05010	Alzheimer's disease
V1185257	map05010	Alzheimer's disease
V1138313	map00520	Amino sugar and nucleotide sugar metabolism
V1000082	map04112	Cell cycle - Caulobacter
V1394176	map02060	Phosphotransferase system (PTS)
V1356068	map03018	RNA degradation
V1000009	map03010	Ribosome
V1564708	map02010	ABC transporters
V1033474	map04626	Plant-pathogen interaction
V1836820	map00550	Peptidoglycan biosynthesis
V1000892	map00520	Amino sugar and nucleotide sugar metabolism
V1000003	map03010	Ribosome
V1852039	map03020	RNA polymerase
V1000318	map00970	Aminoacyl-tRNA biosynthesis
V1879847	map02010	ABC transporters
V1884198	map02020	Two-component system
V1469298	map02060	Phosphotransferase system (PTS)
V1000601	map00970	Aminoacyl-tRNA biosynthesis
V1000301	map00230	Purine metabolism
V1269313	map03010	Ribosome
V1077624	map03010	Ribosome
V1075971	map03010	Ribosome
V1073798	map00750	Vitamin B6 metabolism
V1440841	map00710	Carbon fixation in photosynthetic organisms
V1000022	map03010	Ribosome
V1580786	map02060	Phosphotransferase system (PTS)
V1441127	map03010	Ribosome
V1073739	map03010	Ribosome
V1140670	map00195	Photosynthesis
V1074886	map03010	Ribosome
V1085507	map04910	Insulin signaling pathway
V1368958	map05010	Alzheimer's disease
V1380652	map03010	Ribosome
V1000015	map03010	Ribosome
V1879897	map00640	Propanoate metabolism
V1017544	map04626	Plant-pathogen interaction
V1006021	map03010	Ribosome
V1164543	map00900	Terpenoid backbone biosynthesis
V1400258	map04930	Type II diabetes mellitus
V1552713	map00520	Amino sugar and nucleotide sugar metabolism
V1000307	map04724	Glutamatergic synapse
V1138661	map00970	Aminoacyl-tRNA biosynthesis
V1108928	map00195	Photosynthesis
V1886399	map03010	Ribosome
V1000502	map00983	Drug metabolism - other enzymes
V1886558	map00710	Carbon fixation in photosynthetic organisms
V1313345	map02010	ABC transporters
V1000044	map00910	Nitrogen metabolism
V1175000	map00480	Glutathione metabolism
V1500012	map00710	Carbon fixation in photosynthetic organisms
V1000526	map03430	Mismatch repair
V1852101	map04112	Cell cycle - Caulobacter
V1033129	map02060	Phosphotransferase system (PTS)
V1139691	map03070	Bacterial secretion system
V1852140	map00970	Aminoacyl-tRNA biosynthesis
V1177863	map00061	Fatty acid biosynthesis
V1140341	map00710	Carbon fixation in photosynthetic organisms
V1001475	map02010	ABC transporters
V1079324	map04112	Cell cycle - Caulobacter
V1139904	map00982	Drug metabolism - cytochrome P450
V1138614	map03010	Ribosome
V1076330	map03440	Homologous recombination
V1559864	map00650	Butanoate metabolism
V1081266	map00240	Pyrimidine metabolism
V1138844	map00970	Aminoacyl-tRNA biosynthesis
V1852121	map00450	Selenocompound metabolism
V1000643	map03018	RNA degradation
V1046767	map03440	Homologous recombination
V1013990	map03010	Ribosome
V1109182	map03010	Ribosome
V1886965	map00520	Amino sugar and nucleotide sugar metabolism
V1581271	map00680	Methane metabolism
V1154707	map00680	Methane metabolism
V1500737	map00680	Methane metabolism
V1577140	map03020	RNA polymerase
V1553772	map02060	Phosphotransferase system (PTS)
V1144281	map02060	Phosphotransferase system (PTS)
V1073924	map03010	Ribosome
V1083207	map00010	Glycolysis / Gluconeogenesis
V1000140	map00970	Aminoacyl-tRNA biosynthesis
V1000533	map00240	Pyrimidine metabolism
V1519499	map04930	Type II diabetes mellitus
V1841419	map00720	Carbon fixation pathways in prokaryotes
V1879848	map02010	ABC transporters
V1000176	map02010	ABC transporters
V1152674	map05152	Tuberculosis
V1367057	map03020	RNA polymerase
V1000142	map00240	Pyrimidine metabolism
V1886609	map00195	Photosynthesis
V1037878	map00720	Carbon fixation pathways in prokaryotes
V1000019	map03010	Ribosome
V1381908	map00230	Purine metabolism
V1852138	map00010	Glycolysis / Gluconeogenesis
V1000166	map00230	Purine metabolism
V1000294	map03030	DNA replication
V1886712	map00520	Amino sugar and nucleotide sugar metabolism
V1301126	map00520	Amino sugar and nucleotide sugar metabolism
V1074885	map03010	Ribosome
V1265582	map04626	Plant-pathogen interaction
V1594229	map00480	Glutathione metabolism
V1036980	map00643	Styrene degradation
V1000132	map03440	Homologous recombination
V1073415	map00195	Photosynthesis
V1500210	map00970	Aminoacyl-tRNA biosynthesis
V1366835	map03010	Ribosome
V1291933	map00903	Limonene and pinene degradation
V1074742	map03010	Ribosome
V1080858	map03070	Bacterial secretion system
V1138642	map00520	Amino sugar and nucleotide sugar metabolism
V1340709	map03018	RNA degradation
V1000300	map00970	Aminoacyl-tRNA biosynthesis
V1000023	map00230	Purine metabolism
V1249122	map03010	Ribosome
V1213480	map03440	Homologous recombination
V1015868	map03010	Ribosome
V1018464	map03010	Ribosome
V1000117	map03013	RNA transport
V1014932	map02010	ABC transporters
V1399511	map00680	Methane metabolism
V1073414	map00195	Photosynthesis
V1330982	map02030	Bacterial chemotaxis
V1076036	map00760	Nicotinate and nicotinamide metabolism
V1375318	map05152	Tuberculosis
V1000834	map03018	RNA degradation
V1498595	map00624	Polycyclic aromatic hydrocarbon degradation
V1886654	map03070	Bacterial secretion system
V1517484	map03010	Ribosome
V1000295	map00970	Aminoacyl-tRNA biosynthesis
V1079145	map00190	Oxidative phosphorylation
V1292788	map03010	Ribosome
V1159013	map04112	Cell cycle - Caulobacter
V1500383	map05152	Tuberculosis
V1139144	map03010	Ribosome
V1091760	map00790	Folate biosynthesis
V1464388	map03020	RNA polymerase
V1000001	map03010	Ribosome
V1042252	map02060	Phosphotransferase system (PTS)
V1000088	map00230	Purine metabolism
V1139033	map00970	Aminoacyl-tRNA biosynthesis
V1079294	map00061	Fatty acid biosynthesis
V1074548	map03010	Ribosome
V1082647	map00310	Lysine degradation
V1440527	map00250	Alanine, aspartate and glutamate metabolism
V1080015	map01051	Biosynthesis of ansamycins
V1430377	map02010	ABC transporters
V1375366	map00190	Oxidative phosphorylation
V1012925	map00720	Carbon fixation pathways in prokaryotes
V1043301	map03010	Ribosome
V1852094	map00250	Alanine, aspartate and glutamate metabolism
V1033646	map03020	RNA polymerase
V1430382	map02010	ABC transporters
V1086903	map05152	Tuberculosis
V1000092	map05150	Staphylococcus aureus infection
V1079230	map00970	Aminoacyl-tRNA biosynthesis
V1183841	map04626	Plant-pathogen interaction
V1012602	map00720	Carbon fixation pathways in prokaryotes
V1042097	map04626	Plant-pathogen interaction
V1373773	map00330	Arginine and proline metabolism
V1368681	map03020	RNA polymerase
V1074401	map00520	Amino sugar and nucleotide sugar metabolism
V1033924	map03010	Ribosome
V1084062	map00190	Oxidative phosphorylation
V1042470	map03010	Ribosome
V1144196	map02010	ABC transporters
V1157323	map03010	Ribosome
V1420560	map00550	Peptidoglycan biosynthesis
V1102799	map02010	ABC transporters
V1592800	map03010	Ribosome
V1138351	map00230	Purine metabolism
V1010209	map00970	Aminoacyl-tRNA biosynthesis
V1886584	map02010	ABC transporters
V1084373	map00710	Carbon fixation in photosynthetic organisms
V1042408	map03010	Ribosome
V1074547	map03010	Ribosome
V1010605	map05152	Tuberculosis
V1083554	map00061	Fatty acid biosynthesis
V1174424	map03010	Ribosome
V1164544	map03440	Homologous recombination
V1503139	map03440	Homologous recombination
V1886582	map00710	Carbon fixation in photosynthetic organisms
V1441364	map00520	Amino sugar and nucleotide sugar metabolism
V1139162	map00240	Pyrimidine metabolism
V1392083	map00760	Nicotinate and nicotinamide metabolism
V1139807	map00680	Methane metabolism
V1581212	map00195	Photosynthesis
V1012852	map03020	RNA polymerase
V1324413	map00500	Starch and sucrose metabolism
V1552718	map03430	Mismatch repair
V1180252	map04973	Carbohydrate digestion and absorption
V1000076	map03010	Ribosome
V1191783	map00270	Cysteine and methionine metabolism
V1552804	map05152	Tuberculosis
V1075214	map03010	Ribosome
V1107759	map02060	Phosphotransferase system (PTS)
V1073413	map00195	Photosynthesis
V1886702	map00650	Butanoate metabolism
V1076103	map03010	Ribosome
V1144304	map03010	Ribosome
V1151091	map04621	NOD-like receptor signaling pathway
V1567358	map04626	Plant-pathogen interaction
V1138323	map00500	Starch and sucrose metabolism
V1154407	map03020	RNA polymerase
V1000611	map00480	Glutathione metabolism
V1352844	map02010	ABC transporters
V1481297	map00480	Glutathione metabolism
V1431657	map03010	Ribosome
V1442456	map03010	Ribosome
V1075213	map03010	Ribosome
V1074475	map00190	Oxidative phosphorylation
V1074528	map00061	Fatty acid biosynthesis
V1013406	map00900	Terpenoid backbone biosynthesis
V1469304	map00970	Aminoacyl-tRNA biosynthesis
V1156648	map00195	Photosynthesis
V1109371	map03010	Ribosome
V1043514	map03010	Ribosome
V1851983	map03430	Mismatch repair
V1083359	map00970	Aminoacyl-tRNA biosynthesis
V1364877	map00195	Photosynthesis
V1072282	map00190	Oxidative phosphorylation
V1572527	map03020	RNA polymerase
V1037377	map00680	Methane metabolism
V1081809	map04724	Glutamatergic synapse
V1294043	map03010	Ribosome
V1541210	map02010	ABC transporters
V1082262	map00480	Glutathione metabolism
V1000016	map03010	Ribosome
V1580921	map05152	Tuberculosis
V1358470	map00650	Butanoate metabolism
V1081814	map00195	Photosynthesis
V1137029	map00190	Oxidative phosphorylation
V1558287	map00250	Alanine, aspartate and glutamate metabolism
V1076929	map03010	Ribosome
V1200366	map00900	Terpenoid backbone biosynthesis
V1380944	map02020	Two-component system
V1152318	map00550	Peptidoglycan biosynthesis
V1138261	map00780	Biotin metabolism
V1154408	map03020	RNA polymerase
V1006819	map02010	ABC transporters
V1525026	map03010	Ribosome
V1073993	map00520	Amino sugar and nucleotide sugar metabolism
V1110458	map03010	Ribosome
V1139078	map02010	ABC transporters
V1374087	map00970	Aminoacyl-tRNA biosynthesis
V1500057	map03010	Ribosome
V1000316	map00550	Peptidoglycan biosynthesis
V1000500	map03430	Mismatch repair
V1000938	map00970	Aminoacyl-tRNA biosynthesis
V1000020	map03010	Ribosome
V1886585	map02060	Phosphotransferase system (PTS)
V1141925	map03010	Ribosome
V1000152	map03070	Bacterial secretion system
V1886512	map00450	Selenocompound metabolism
V1440590	map03010	Ribosome
V1058821	map03440	Homologous recombination
V1886635	map00500	Starch and sucrose metabolism
V1138974	map05152	Tuberculosis
V1080012	map04930	Type II diabetes mellitus
V1886303	map00970	Aminoacyl-tRNA biosynthesis
V1341295	map00970	Aminoacyl-tRNA biosynthesis
V1154952	map03010	Ribosome
V1138617	map00760	Nicotinate and nicotinamide metabolism
V1886440	map03010	Ribosome
V1279374	map00710	Carbon fixation in photosynthetic organisms
V1138549	map00600	Sphingolipid metabolism
V1249468	map03010	Ribosome
V1482551	map00520	Amino sugar and nucleotide sugar metabolism
V1339870	map04112	Cell cycle - Caulobacter
V1519450	map00710	Carbon fixation in photosynthetic organisms
V1464524	map00710	Carbon fixation in photosynthetic organisms
V1000106	map00720	Carbon fixation pathways in prokaryotes
V1084672	map03070	Bacterial secretion system
V1139151	map03440	Homologous recombination
V1392929	map03010	Ribosome
V1420576	map04112	Cell cycle - Caulobacter
V1000565	map00550	Peptidoglycan biosynthesis
V1553729	map02010	ABC transporters
V1016290	map00970	Aminoacyl-tRNA biosynthesis
V1464284	map00052	Galactose metabolism
V1083335	map04621	NOD-like receptor signaling pathway
V1852132	map00760	Nicotinate and nicotinamide metabolism
V1329205	map02010	ABC transporters
V1144023	map02060	Phosphotransferase system (PTS)
V1364433	map00650	Butanoate metabolism
V1075074	map03010	Ribosome
V1152196	map00710	Carbon fixation in photosynthetic organisms
V1077866	map00640	Propanoate metabolism
V1070068	map03070	Bacterial secretion system
V1886610	map02060	Phosphotransferase system (PTS)
V1517024	map03010	Ribosome
V1168235	map04626	Plant-pathogen interaction
V1502554	map03010	Ribosome
V1000632	map00564	Glycerophospholipid metabolism
V1291747	map00720	Carbon fixation pathways in prokaryotes
V1410313	map04626	Plant-pathogen interaction
V1073807	map00061	Fatty acid biosynthesis
V1152092	map00061	Fatty acid biosynthesis
V1576731	map03010	Ribosome
V1141022	map03020	RNA polymerase
V1522031	map00300	Lysine biosynthesis
V1012820	map00362	Benzoate degradation
V1373951	map03010	Ribosome
V1469322	map03030	DNA replication
V1400436	map00480	Glutathione metabolism
V1530442	map04626	Plant-pathogen interaction
V1000296	map03440	Homologous recombination
V1392259	map03020	RNA polymerase
V1000141	map04070	Phosphatidylinositol signaling system
V1081232	map00650	Butanoate metabolism
V1082181	map00720	Carbon fixation pathways in prokaryotes
V1000836	map03010	Ribosome
V1164542	map00970	Aminoacyl-tRNA biosynthesis
V1275127	map03018	RNA degradation
V1370895	map05010	Alzheimer's disease
V1074546	map03010	Ribosome
V1886382	map03018	RNA degradation
V1074141	map03070	Bacterial secretion system
V1485407	map02010	ABC transporters
V1373952	map03020	RNA polymerase
V1081088	map00720	Carbon fixation pathways in prokaryotes
V1000069	map02020	Two-component system
V1080456	map00970	Aminoacyl-tRNA biosynthesis
V1520185	map00195	Photosynthesis
V1000118	map00903	Limonene and pinene degradation
V1083704	map04112	Cell cycle - Caulobacter
V1886153	map03020	RNA polymerase
V1339861	map03010	Ribosome
V1362252	map00643	Styrene degradation
V1081779	map00500	Starch and sucrose metabolism
V1275019	map03020	RNA polymerase
V1160507	map00270	Cysteine and methionine metabolism
V1269402	map05010	Alzheimer's disease
V1011016	map00195	Photosynthesis
V1437017	map00680	Methane metabolism
V1491718	map04112	Cell cycle - Caulobacter
V1585919	map02060	Phosphotransferase system (PTS)
V1000057	map00230	Purine metabolism
V1000325	map03010	Ribosome
V1581482	map00195	Photosynthesis
V1000468	map02060	Phosphotransferase system (PTS)
V1340988	map00051	Fructose and mannose metabolism
V1010371	map00190	Oxidative phosphorylation
V1881261	map04626	Plant-pathogen interaction
V1499291	map03440	Homologous recombination
V1083902	map00240	Pyrimidine metabolism
V1154077	map04910	Insulin signaling pathway
V1038361	map04626	Plant-pathogen interaction
V1074108	map00720	Carbon fixation pathways in prokaryotes
V1082084	map04112	Cell cycle - Caulobacter
V1886410	map03070	Bacterial secretion system
V1081878	map00680	Methane metabolism
V1033925	map00195	Photosynthesis
V1499268	map00780	Biotin metabolism
V1464152	map00624	Polycyclic aromatic hydrocarbon degradation
V1232960	map03010	Ribosome
V1879999	map02010	ABC transporters
V1553706	map00500	Starch and sucrose metabolism
V1558995	map03070	Bacterial secretion system
V1886184	map00195	Photosynthesis
V1000077	map03440	Homologous recombination
V1006022	map00270	Cysteine and methionine metabolism
V1357062	map03010	Ribosome
V1000155	map00900	Terpenoid backbone biosynthesis
V1172076	map02010	ABC transporters
V1035129	map04122	Sulfur relay system
V1083336	map04621	NOD-like receptor signaling pathway
V1013090	map00710	Carbon fixation in photosynthetic organisms
V1082432	map00970	Aminoacyl-tRNA biosynthesis
V1144065	map00500	Starch and sucrose metabolism
V1503145	map00240	Pyrimidine metabolism
V1230296	map00330	Arginine and proline metabolism
V1000486	map00550	Peptidoglycan biosynthesis
V1530889	map03010	Ribosome
V1146313	map00195	Photosynthesis
V1501378	map03010	Ribosome
V1000594	map00250	Alanine, aspartate and glutamate metabolism
V1000458	map00061	Fatty acid biosynthesis
V1432035	map03010	Ribosome
V1553707	map02060	Phosphotransferase system (PTS)
V1607575	map03440	Homologous recombination
V1138310	map02020	Two-component system
V1000467	map00052	Galactose metabolism
V1594437	map00240	Pyrimidine metabolism
V1176971	map03010	Ribosome
V1549656	map02030	Bacterial chemotaxis
V1000563	map00230	Purine metabolism
V1357096	map02030	Bacterial chemotaxis
V1440773	map03010	Ribosome
V1081148	map00250	Alanine, aspartate and glutamate metabolism
V1141223	map00680	Methane metabolism
V1886653	map00250	Alanine, aspartate and glutamate metabolism
V1083029	map00270	Cysteine and methionine metabolism
V1519612	map00650	Butanoate metabolism
V1178697	map00680	Methane metabolism
V1081145	map00520	Amino sugar and nucleotide sugar metabolism
V1081781	map00500	Starch and sucrose metabolism
V1526141	map00970	Aminoacyl-tRNA biosynthesis
V1613200	map00590	Arachidonic acid metabolism
V1250750	map00195	Photosynthesis
V1581637	map05010	Alzheimer's disease
V1138734	map00970	Aminoacyl-tRNA biosynthesis
V1033715	map02010	ABC transporters
V1000146	map02010	ABC transporters
V1357847	map00195	Photosynthesis
V1074266	map00970	Aminoacyl-tRNA biosynthesis
V1553580	map00230	Purine metabolism
V1851957	map00270	Cysteine and methionine metabolism
V1558925	map00970	Aminoacyl-tRNA biosynthesis
V1017590	map00300	Lysine biosynthesis
V1074321	map00550	Peptidoglycan biosynthesis
V1011014	map00195	Photosynthesis
V1092088	map00500	Starch and sucrose metabolism
V1152387	map03018	RNA degradation
V1157452	map02010	ABC transporters
V1886602	map03010	Ribosome
V1436771	map00970	Aminoacyl-tRNA biosynthesis
V1011960	map00051	Fructose and mannose metabolism
V1295139	map00561	Glycerolipid metabolism
V1594712	map03020	RNA polymerase
V1553653	map03070	Bacterial secretion system
V1439186	map03010	Ribosome
V1268334	map02060	Phosphotransferase system (PTS)
V1010860	map03010	Ribosome
V1072215	map00190	Oxidative phosphorylation
V1367155	map04930	Type II diabetes mellitus
V1081811	map04920	Adipocytokine signaling pathway
V1033571	map00710	Carbon fixation in photosynthetic organisms
V1016999	map04626	Plant-pathogen interaction
V1075539	map01040	Biosynthesis of unsaturated fatty acids
V1011950	map03070	Bacterial secretion system
V1020418	map00250	Alanine, aspartate and glutamate metabolism
V1082087	map04112	Cell cycle - Caulobacter
V1159777	map00051	Fructose and mannose metabolism
V1392302	map00970	Aminoacyl-tRNA biosynthesis
V1399193	map03010	Ribosome
V1173339	map03010	Ribosome
V1374846	map03010	Ribosome
V1339798	map00270	Cysteine and methionine metabolism
V1553674	map03010	Ribosome
V1000634	map03420	Nucleotide excision repair
V1042613	map03010	Ribosome
V1272240	map03010	Ribosome
V1043302	map03010	Ribosome
V1087223	map04724	Glutamatergic synapse
V1076687	map00860	Porphyrin and chlorophyll metabolism
V1082075	map00230	Purine metabolism
V1513559	map00650	Butanoate metabolism
V1820497	map00970	Aminoacyl-tRNA biosynthesis
V1852111	map00561	Glycerolipid metabolism
V1464033	map04122	Sulfur relay system
V1007076	map02030	Bacterial chemotaxis
V1033838	map02060	Phosphotransferase system (PTS)
V1083490	map00720	Carbon fixation pathways in prokaryotes
V1374264	map00650	Butanoate metabolism
V1250356	map05152	Tuberculosis
V1012671	map00680	Methane metabolism
V1086332	map00520	Amino sugar and nucleotide sugar metabolism
