Gene	KEGG_pathwayID	Annotation
V1211402	map00970	Aminoacyl-tRNA biosynthesis
V1600693	map00970	Aminoacyl-tRNA biosynthesis
V1238011	map03010	Ribosome
V1136387	map00710	Carbon fixation in photosynthetic organisms
V1599149	map00970	Aminoacyl-tRNA biosynthesis
V1203477	map02060	Phosphotransferase system (PTS)
V1211250	map02010	ABC transporters
V1013253	map04626	Plant-pathogen interaction
V1430373	map03010	Ribosome
V1136681	map00195	Photosynthesis
V1448284	map00710	Carbon fixation in photosynthetic organisms
V1136297	map00190	Oxidative phosphorylation
V1891385	map03010	Ribosome
V1136335	map00910	Nitrogen metabolism
V1203419	map00190	Oxidative phosphorylation
V1899671	map03030	DNA replication
V1136303	map00970	Aminoacyl-tRNA biosynthesis
V1136556	map03010	Ribosome
V1136115	map03070	Bacterial secretion system
V1154976	map03010	Ribosome
V1599276	map00970	Aminoacyl-tRNA biosynthesis
V1237789	map03010	Ribosome
V1211371	map00970	Aminoacyl-tRNA biosynthesis
V1104524	map00780	Biotin metabolism
V1198668	map00710	Carbon fixation in photosynthetic organisms
V1012496	map05152	Tuberculosis
V1237406	map00970	Aminoacyl-tRNA biosynthesis
V1136464	map03010	Ribosome
V1885246	map00970	Aminoacyl-tRNA biosynthesis
V1425581	map03010	Ribosome
V1883611	map05152	Tuberculosis
V1599324	map00240	Pyrimidine metabolism
V1011906	map05152	Tuberculosis
V1599133	map03430	Mismatch repair
V1213492	map00480	Glutathione metabolism
V1600206	map03070	Bacterial secretion system
V1880211	map03010	Ribosome
V1159480	map03010	Ribosome
V1167759	map04930	Type II diabetes mellitus
V1687741	map02010	ABC transporters
V1211322	map00520	Amino sugar and nucleotide sugar metabolism
V1448368	map02010	ABC transporters
V1203664	map02060	Phosphotransferase system (PTS)
V1136511	map03010	Ribosome
V1599150	map03440	Homologous recombination
V1599136	map03440	Homologous recombination
V1448858	map00195	Photosynthesis
V1036379	map00500	Starch and sucrose metabolism
V1136439	map03010	Ribosome
V1016650	map00195	Photosynthesis
V1600196	map00970	Aminoacyl-tRNA biosynthesis
V1599167	map00230	Purine metabolism
V1136081	map00970	Aminoacyl-tRNA biosynthesis
V1599159	map00790	Folate biosynthesis
V1445299	map02010	ABC transporters
V1448291	map02010	ABC transporters
V1714616	map00680	Methane metabolism
V1136418	map00710	Carbon fixation in photosynthetic organisms
V1227353	map04930	Type II diabetes mellitus
V1136553	map00900	Terpenoid backbone biosynthesis
V1136380	map03010	Ribosome
V1448504	map00970	Aminoacyl-tRNA biosynthesis
V1213486	map02010	ABC transporters
V1136606	map03010	Ribosome
V1211234	map00900	Terpenoid backbone biosynthesis
V1723757	map03010	Ribosome
V1448294	map00550	Peptidoglycan biosynthesis
V1599332	map03018	RNA degradation
V1019461	map00195	Photosynthesis
V1597160	map03010	Ribosome
V1136484	map00520	Amino sugar and nucleotide sugar metabolism
V1605662	map00520	Amino sugar and nucleotide sugar metabolism
V1211213	map02020	Two-component system
V1136123	map03010	Ribosome
V1265517	map02010	ABC transporters
V1136048	map02010	ABC transporters
V1885234	map00640	Propanoate metabolism
V1599311	map04112	Cell cycle - Caulobacter
V1136423	map00195	Photosynthesis
V1339870	map04112	Cell cycle - Caulobacter
V1203506	map00561	Glycerolipid metabolism
V1599132	map00720	Carbon fixation pathways in prokaryotes
V1011374	map00520	Amino sugar and nucleotide sugar metabolism
V1136046	map03010	Ribosome
V1136359	map04724	Glutamatergic synapse
V1032620	map00240	Pyrimidine metabolism
V1032060	map00030	Pentose phosphate pathway
V1211358	map00520	Amino sugar and nucleotide sugar metabolism
V1899717	map00240	Pyrimidine metabolism
V1136066	map00770	Pantothenate and CoA biosynthesis
V1912357	map00052	Galactose metabolism
V1136164	map03010	Ribosome
V1617198	map05152	Tuberculosis
V1212989	map03010	Ribosome
V1009512	map02010	ABC transporters
V1203647	map00550	Peptidoglycan biosynthesis
V1015427	map00720	Carbon fixation pathways in prokaryotes
V1226913	map00520	Amino sugar and nucleotide sugar metabolism
V1008596	map05152	Tuberculosis
V1203451	map05150	Staphylococcus aureus infection
V1154973	map03010	Ribosome
V1203705	map00900	Terpenoid backbone biosynthesis
V1409431	map03010	Ribosome
V1136050	map03010	Ribosome
V1136348	map00550	Peptidoglycan biosynthesis
V1340013	map00970	Aminoacyl-tRNA biosynthesis
V1136075	map00230	Purine metabolism
V1599266	map00250	Alanine, aspartate and glutamate metabolism
V1157421	map03010	Ribosome
V1158337	map00195	Photosynthesis
V1216924	map00240	Pyrimidine metabolism
V1136248	map03440	Homologous recombination
V1692640	map03018	RNA degradation
V1136271	map00910	Nitrogen metabolism
V1198623	map03020	RNA polymerase
V1014150	map04724	Glutamatergic synapse
V1036253	map04112	Cell cycle - Caulobacter
V1108326	map04910	Insulin signaling pathway
V1315998	map00650	Butanoate metabolism
V1615339	map00195	Photosynthesis
V1819513	map00240	Pyrimidine metabolism
V1704843	map05152	Tuberculosis
V1033549	map03018	RNA degradation
V1600991	map03430	Mismatch repair
V1881401	map00195	Photosynthesis
V1136446	map00970	Aminoacyl-tRNA biosynthesis
V1136518	map00520	Amino sugar and nucleotide sugar metabolism
V1151601	map05010	Alzheimer's disease
V1599275	map03020	RNA polymerase
V1136274	map00983	Drug metabolism - other enzymes
V1799344	map03018	RNA degradation
V1799323	map02060	Phosphotransferase system (PTS)
V1599174	map00903	Limonene and pinene degradation
V1036861	map00230	Purine metabolism
V1034259	map04626	Plant-pathogen interaction
V1009625	map03070	Bacterial secretion system
V1599306	map03440	Homologous recombination
V1211293	map02010	ABC transporters
V1203690	map00010	Glycolysis / Gluconeogenesis
V1136302	map00970	Aminoacyl-tRNA biosynthesis
V1301690	map03010	Ribosome
V1012446	map03010	Ribosome
V1448344	map03018	RNA degradation
V1687756	map03070	Bacterial secretion system
V1886542	map03010	Ribosome
V1599148	map04112	Cell cycle - Caulobacter
V1448413	map00970	Aminoacyl-tRNA biosynthesis
V1155989	map05010	Alzheimer's disease
V1599264	map00720	Carbon fixation pathways in prokaryotes
V1912376	map00620	Pyruvate metabolism
V1599302	map04112	Cell cycle - Caulobacter
V1344117	map03010	Ribosome
V1136318	map02060	Phosphotransferase system (PTS)
V1599342	map03420	Nucleotide excision repair
V1348573	map03010	Ribosome
V1009518	map00770	Pantothenate and CoA biosynthesis
V1032059	map01051	Biosynthesis of ansamycins
V1301829	map03010	Ribosome
V1203454	map00970	Aminoacyl-tRNA biosynthesis
V1154971	map03010	Ribosome
V1599142	map03070	Bacterial secretion system
V1403101	map00710	Carbon fixation in photosynthetic organisms
V1338881	map03010	Ribosome
V1009629	map00520	Amino sugar and nucleotide sugar metabolism
V1599319	map04122	Sulfur relay system
V1302665	map05152	Tuberculosis
V1293818	map02010	ABC transporters
V1136579	map04070	Phosphatidylinositol signaling system
V1799363	map00550	Peptidoglycan biosynthesis
V1136389	map00250	Alanine, aspartate and glutamate metabolism
V1036212	map02010	ABC transporters
V1212665	map00620	Pyruvate metabolism
V1211230	map00240	Pyrimidine metabolism
V1211521	map00230	Purine metabolism
V1291721	map00760	Nicotinate and nicotinamide metabolism
V1136254	map03440	Homologous recombination
V1687738	map00970	Aminoacyl-tRNA biosynthesis
V1615067	map00550	Peptidoglycan biosynthesis
V1136492	map02010	ABC transporters
V1339706	map02060	Phosphotransferase system (PTS)
V1211431	map00970	Aminoacyl-tRNA biosynthesis
V1136217	map00760	Nicotinate and nicotinamide metabolism
V1032287	map03010	Ribosome
V1298130	map03010	Ribosome
V1599226	map00190	Oxidative phosphorylation
V1883385	map00240	Pyrimidine metabolism
V1141462	map00970	Aminoacyl-tRNA biosynthesis
V1885612	map00230	Purine metabolism
V1679927	map02010	ABC transporters
V1723469	map03010	Ribosome
V1429840	map05152	Tuberculosis
V1136290	map03020	RNA polymerase
V1267333	map02010	ABC transporters
V1201722	map02010	ABC transporters
V1167486	map03018	RNA degradation
V1383841	map03010	Ribosome
V1034175	map02030	Bacterial chemotaxis
V1016652	map00195	Photosynthesis
V1136074	map00550	Peptidoglycan biosynthesis
V1885604	map00970	Aminoacyl-tRNA biosynthesis
V1368877	map02030	Bacterial chemotaxis
V1554020	map02030	Bacterial chemotaxis
V1599143	map03070	Bacterial secretion system
V1599233	map00720	Carbon fixation pathways in prokaryotes
V1265244	map05152	Tuberculosis
V1136342	map00480	Glutathione metabolism
V1136235	map02060	Phosphotransferase system (PTS)
V1212870	map00230	Purine metabolism
V1618909	map03010	Ribosome
V1600701	map02060	Phosphotransferase system (PTS)
V1211256	map00051	Fructose and mannose metabolism
V1600193	map03440	Homologous recombination
V1223012	map05152	Tuberculosis
V1599314	map00550	Peptidoglycan biosynthesis
V1036976	map00240	Pyrimidine metabolism
V1414237	map04626	Plant-pathogen interaction
V1599358	map00550	Peptidoglycan biosynthesis
V1136169	map05150	Staphylococcus aureus infection
V1136127	map02010	ABC transporters
V1211168	map04112	Cell cycle - Caulobacter
V1136111	map03070	Bacterial secretion system
V1599980	map00500	Starch and sucrose metabolism
V1020161	map03010	Ribosome
V1899754	map00230	Purine metabolism
V1799364	map03018	RNA degradation
V1383824	map02010	ABC transporters
V1448286	map00051	Fructose and mannose metabolism
V1203446	map02060	Phosphotransferase system (PTS)
V1413366	map00550	Peptidoglycan biosynthesis
V1599313	map00550	Peptidoglycan biosynthesis
V1599334	map03420	Nucleotide excision repair
V1213423	map04112	Cell cycle - Caulobacter
V1136300	map00230	Purine metabolism
V1211373	map00720	Carbon fixation pathways in prokaryotes
V1150071	map03010	Ribosome
V1203584	map00970	Aminoacyl-tRNA biosynthesis
V1203571	map04112	Cell cycle - Caulobacter
V1009641	map03020	RNA polymerase
V1213497	map00970	Aminoacyl-tRNA biosynthesis
V1301614	map03010	Ribosome
V1047247	map02060	Phosphotransferase system (PTS)
V1427184	map04930	Type II diabetes mellitus
V1723081	map00640	Propanoate metabolism
V1119368	map00970	Aminoacyl-tRNA biosynthesis
V1883469	map00970	Aminoacyl-tRNA biosynthesis
V1075934	map03010	Ribosome
V1394803	map05152	Tuberculosis
V1136386	map02020	Two-component system
V1203599	map02010	ABC transporters
V1211235	map00250	Alanine, aspartate and glutamate metabolism
V1104057	map00970	Aminoacyl-tRNA biosynthesis
V1213495	map03440	Homologous recombination
V1799385	map00550	Peptidoglycan biosynthesis
V1554285	map03010	Ribosome
V1194354	map03010	Ribosome
V1553829	map03010	Ribosome
V1527021	map04930	Type II diabetes mellitus
V1211286	map00564	Glycerophospholipid metabolism
V1136135	map00983	Drug metabolism - other enzymes
V1016649	map00195	Photosynthesis
V1885233	map00550	Peptidoglycan biosynthesis
V1687689	map03020	RNA polymerase
V1203646	map00270	Cysteine and methionine metabolism
V1723592	map03010	Ribosome
V1136485	map00450	Selenocompound metabolism
V1430683	map00983	Drug metabolism - other enzymes
V1376603	map03010	Ribosome
V1554160	map03010	Ribosome
V1291976	map02010	ABC transporters
V1136312	map04112	Cell cycle - Caulobacter
V1383863	map03010	Ribosome
V1599315	map00550	Peptidoglycan biosynthesis
V1265160	map03070	Bacterial secretion system
V1013972	map00983	Drug metabolism - other enzymes
V1368335	map03018	RNA degradation
V1221866	map02010	ABC transporters
V1136047	map02010	ABC transporters
V1156119	map03020	RNA polymerase
V1599069	map00520	Amino sugar and nucleotide sugar metabolism
V1459473	map03070	Bacterial secretion system
V1167457	map05152	Tuberculosis
V1234581	map03010	Ribosome
V1009687	map00770	Pantothenate and CoA biosynthesis
V1136416	map00520	Amino sugar and nucleotide sugar metabolism
V1099084	map05152	Tuberculosis
V1489453	map00970	Aminoacyl-tRNA biosynthesis
V1012219	map00640	Propanoate metabolism
V1445293	map04724	Glutamatergic synapse
V1136561	map02010	ABC transporters
V1425682	map02010	ABC transporters
V1448404	map00710	Carbon fixation in photosynthetic organisms
V1136234	map02060	Phosphotransferase system (PTS)
V1014147	map03018	RNA degradation
V1498668	map00250	Alanine, aspartate and glutamate metabolism
V1620747	map01051	Biosynthesis of ansamycins
V1799376	map00550	Peptidoglycan biosynthesis
V1724150	map03010	Ribosome
V1211222	map03430	Mismatch repair
V1605696	map04112	Cell cycle - Caulobacter
V1445419	map04930	Type II diabetes mellitus
V1912377	map00480	Glutathione metabolism
V1370867	map05152	Tuberculosis
V1448293	map00230	Purine metabolism
V1012447	map03010	Ribosome
V1445404	map00970	Aminoacyl-tRNA biosynthesis
V1011667	map03010	Ribosome
V1554270	map03010	Ribosome
V1038323	map02010	ABC transporters
V1365642	map03010	Ribosome
V1220400	map00710	Carbon fixation in photosynthetic organisms
V1136125	map03010	Ribosome
V1221300	map03010	Ribosome
V1882317	map04626	Plant-pathogen interaction
V1036755	map00970	Aminoacyl-tRNA biosynthesis
V1301559	map03010	Ribosome
V1448308	map00564	Glycerophospholipid metabolism
V1198712	map00195	Photosynthesis
V1599312	map04112	Cell cycle - Caulobacter
V1302071	map03010	Ribosome
V1615081	map04112	Cell cycle - Caulobacter
V1347762	map03010	Ribosome
V1009738	map00710	Carbon fixation in photosynthetic organisms
V1203409	map00240	Pyrimidine metabolism
V1048671	map05152	Tuberculosis
V1441535	map02030	Bacterial chemotaxis
V1009677	map05150	Staphylococcus aureus infection
V1604018	map03010	Ribosome
V1600704	map00500	Starch and sucrose metabolism
V1011909	map00562	Inositol phosphate metabolism
V1468004	map03010	Ribosome
V1203678	map03440	Homologous recombination
V1237788	map03020	RNA polymerase
V1302192	map02010	ABC transporters
V1617361	map05152	Tuberculosis
V1367476	map00550	Peptidoglycan biosynthesis
V1211249	map00564	Glycerophospholipid metabolism
V1211377	map00240	Pyrimidine metabolism
V1600695	map00970	Aminoacyl-tRNA biosynthesis
V1176242	map03010	Ribosome
V1009637	map00230	Purine metabolism
V1246962	map03010	Ribosome
V1016651	map00195	Photosynthesis
V1013641	map02010	ABC transporters
V1211328	map00230	Purine metabolism
V1136555	map03010	Ribosome
V1139489	map00480	Glutathione metabolism
V1605846	map00970	Aminoacyl-tRNA biosynthesis
V1009245	map00550	Peptidoglycan biosynthesis
V1334743	map02020	Two-component system
V1014914	map00970	Aminoacyl-tRNA biosynthesis
V1606172	map00500	Starch and sucrose metabolism
V1009590	map03440	Homologous recombination
V1159230	map00195	Photosynthesis
V1599354	map03430	Mismatch repair
V1203523	map02010	ABC transporters
V1448315	map00900	Terpenoid backbone biosynthesis
V1155988	map00710	Carbon fixation in photosynthetic organisms
V1136233	map00520	Amino sugar and nucleotide sugar metabolism
V1368840	map00640	Propanoate metabolism
V1482902	map00720	Carbon fixation pathways in prokaryotes
V1384043	map04626	Plant-pathogen interaction
V1012313	map00230	Purine metabolism
V1216162	map03008	Ribosome biogenesis in eukaryotes
V1819442	map00550	Peptidoglycan biosynthesis
V1003219	map00190	Oxidative phosphorylation
V1136630	map02010	ABC transporters
V1448384	map02010	ABC transporters
V1203332	map00330	Arginine and proline metabolism
V1841742	map05152	Tuberculosis
V1136346	map00650	Butanoate metabolism
V1211294	map02020	Two-component system
V1203387	map00040	Pentose and glucuronate interconversions
V1167777	map02010	ABC transporters
V1136642	map02060	Phosphotransferase system (PTS)
V1448347	map00970	Aminoacyl-tRNA biosynthesis
V1203531	map00650	Butanoate metabolism
V1330185	map01051	Biosynthesis of ansamycins
V1799339	map03010	Ribosome
V1009679	map00230	Purine metabolism
V1599308	map00270	Cysteine and methionine metabolism
V1213556	map00500	Starch and sucrose metabolism
V1410710	map00710	Carbon fixation in photosynthetic organisms
V1136073	map00250	Alanine, aspartate and glutamate metabolism
V1211281	map00010	Glycolysis / Gluconeogenesis
V1599335	map00520	Amino sugar and nucleotide sugar metabolism
V1464963	map00550	Peptidoglycan biosynthesis
V1158338	map00240	Pyrimidine metabolism
V1799322	map00970	Aminoacyl-tRNA biosynthesis
V1211176	map02060	Phosphotransferase system (PTS)
V1764722	map04930	Type II diabetes mellitus
V1203342	map03440	Homologous recombination
V1158083	map00520	Amino sugar and nucleotide sugar metabolism
V1238902	map00520	Amino sugar and nucleotide sugar metabolism
V1368171	map00640	Propanoate metabolism
V1136584	map03013	RNA transport
V1923947	map04141	Protein processing in endoplasmic reticulum
V1599163	map05211	Renal cell carcinoma
V1203311	map00473	D-Alanine metabolism
V1597529	map00640	Propanoate metabolism
V1213539	map00010	Glycolysis / Gluconeogenesis
V1136146	map00051	Fructose and mannose metabolism
V1606122	map03430	Mismatch repair
V1136110	map03440	Homologous recombination
V1211215	map03430	Mismatch repair
V1136552	map03430	Mismatch repair
V1154364	map03070	Bacterial secretion system
V1363716	map02030	Bacterial chemotaxis
V1156922	map02060	Phosphotransferase system (PTS)
V1221247	map03020	RNA polymerase
V1054279	map02010	ABC transporters
V1085691	map00561	Glycerolipid metabolism
V1301462	map00720	Carbon fixation pathways in prokaryotes
V1136567	map00330	Arginine and proline metabolism
V1010955	map04920	Adipocytokine signaling pathway
V1136403	map00052	Galactose metabolism
V1213560	map02010	ABC transporters
V1151796	map02020	Two-component system
V1201948	map00720	Carbon fixation pathways in prokaryotes
V1020162	map03010	Ribosome
V1036882	map00230	Purine metabolism
V1364793	map05152	Tuberculosis
V1006108	map03010	Ribosome
V1880277	map00195	Photosynthesis
V1211520	map00564	Glycerophospholipid metabolism
V1002465	map04626	Plant-pathogen interaction
V1104365	map00730	Thiamine metabolism
V1136589	map03010	Ribosome
V1016889	map00740	Riboflavin metabolism
V1136480	map00790	Folate biosynthesis
V1016006	map03010	Ribosome
V1238693	map04930	Type II diabetes mellitus
V1340020	map02060	Phosphotransferase system (PTS)
V1496169	map00970	Aminoacyl-tRNA biosynthesis
V1367704	map00760	Nicotinate and nicotinamide metabolism
V1880330	map00970	Aminoacyl-tRNA biosynthesis
V1498789	map03010	Ribosome
V1203361	map00650	Butanoate metabolism
V1198619	map04112	Cell cycle - Caulobacter
V1136612	map03410	Base excision repair
V1599147	map00900	Terpenoid backbone biosynthesis
V1298287	map00720	Carbon fixation pathways in prokaryotes
V1599230	map00250	Alanine, aspartate and glutamate metabolism
V1599243	map00900	Terpenoid backbone biosynthesis
V1155226	map03010	Ribosome
V1237882	map00970	Aminoacyl-tRNA biosynthesis
V1014148	map00520	Amino sugar and nucleotide sugar metabolism
V1448396	map02060	Phosphotransferase system (PTS)
V1704851	map03018	RNA degradation
V1724122	map03010	Ribosome
V1301883	map00520	Amino sugar and nucleotide sugar metabolism
V1899644	map00910	Nitrogen metabolism
V1013179	map00052	Galactose metabolism
V1052172	map00511	Other glycan degradation
V1221458	map04626	Plant-pathogen interaction
V1301798	map03010	Ribosome
V1819439	map00900	Terpenoid backbone biosynthesis
V1136505	map02020	Two-component system
V1211233	map03420	Nucleotide excision repair
V1203710	map00760	Nicotinate and nicotinamide metabolism
V1108195	map00270	Cysteine and methionine metabolism
V1107390	map00970	Aminoacyl-tRNA biosynthesis
V1885193	map00240	Pyrimidine metabolism
V1136385	map00640	Propanoate metabolism
V1009244	map04112	Cell cycle - Caulobacter
V1266020	map03070	Bacterial secretion system
V1052203	map03070	Bacterial secretion system
V1037336	map00650	Butanoate metabolism
V1445444	map03018	RNA degradation
V1011660	map03020	RNA polymerase
V1038361	map04626	Plant-pathogen interaction
V1034262	map03018	RNA degradation
V1885649	map03010	Ribosome
V1018177	map03010	Ribosome
V1445347	map03020	RNA polymerase
V1203408	map00624	Polycyclic aromatic hydrocarbon degradation
V1884601	map00240	Pyrimidine metabolism
V1912524	map00550	Peptidoglycan biosynthesis
V1203356	map00680	Methane metabolism
V1203722	map03440	Homologous recombination
V1448314	map03070	Bacterial secretion system
V1141483	map05010	Alzheimer's disease
V1032084	map03018	RNA degradation
V1048803	map04141	Protein processing in endoplasmic reticulum
V1392446	map00982	Drug metabolism - cytochrome P450
V1806611	map00620	Pyruvate metabolism
V1819514	map00760	Nicotinate and nicotinamide metabolism
V1136117	map04112	Cell cycle - Caulobacter
V1134967	map05152	Tuberculosis
V1599178	map03440	Homologous recombination
V1899694	map03018	RNA degradation
V1379987	map05152	Tuberculosis
V1445441	map05152	Tuberculosis
V1599156	map03440	Homologous recombination
V1714852	map02010	ABC transporters
V1204104	map02010	ABC transporters
V1211365	map00561	Glycerolipid metabolism
V1007271	map00550	Peptidoglycan biosynthesis
V1136068	map02060	Phosphotransferase system (PTS)
V1381511	map00720	Carbon fixation pathways in prokaryotes
V1074009	map02010	ABC transporters
V1006235	map00230	Purine metabolism
V1211257	map00051	Fructose and mannose metabolism
V1704867	map00970	Aminoacyl-tRNA biosynthesis
V1618260	map00970	Aminoacyl-tRNA biosynthesis
V1302299	map00770	Pantothenate and CoA biosynthesis
V1436825	map00983	Drug metabolism - other enzymes
V1012739	map00760	Nicotinate and nicotinamide metabolism
V1203386	map02020	Two-component system
V1203370	map04974	Protein digestion and absorption
V1214488	map00710	Carbon fixation in photosynthetic organisms
V1687745	map00970	Aminoacyl-tRNA biosynthesis
V1383974	map03010	Ribosome
V1596972	map03020	RNA polymerase
V1393333	map00982	Drug metabolism - cytochrome P450
V1013178	map00630	Glyoxylate and dicarboxylate metabolism
V1819423	map00030	Pentose phosphate pathway
V1020102	map03020	RNA polymerase
V1009240	map00550	Peptidoglycan biosynthesis
V1136370	map00520	Amino sugar and nucleotide sugar metabolism
V1599359	map00564	Glycerophospholipid metabolism
V1437466	map00770	Pantothenate and CoA biosynthesis
V1072870	map05152	Tuberculosis
V1136520	map00300	Lysine biosynthesis
V1163160	map00970	Aminoacyl-tRNA biosynthesis
V1912084	map00680	Methane metabolism
V1513968	map00970	Aminoacyl-tRNA biosynthesis
V1597704	map03010	Ribosome
V1483287	map00550	Peptidoglycan biosynthesis
V1365775	map02010	ABC transporters
V1736985	map04910	Insulin signaling pathway
V1203580	map03440	Homologous recombination
V1216112	map00780	Biotin metabolism
V1445168	map00195	Photosynthesis
V1339855	map00010	Glycolysis / Gluconeogenesis
V1136057	map05150	Staphylococcus aureus infection
V1203442	map02010	ABC transporters
V1599307	map04122	Sulfur relay system
V1211301	map00720	Carbon fixation pathways in prokaryotes
V1523251	map01055	Biosynthesis of vancomycin group antibiotics
V1136428	map02010	ABC transporters
V1849102	map03018	RNA degradation
V1912362	map00550	Peptidoglycan biosynthesis
V1211409	map00052	Galactose metabolism
V1448290	map00240	Pyrimidine metabolism
V1265566	map00970	Aminoacyl-tRNA biosynthesis
V1196712	map02010	ABC transporters
V1136493	map00770	Pantothenate and CoA biosynthesis
V1339690	map00564	Glycerophospholipid metabolism
V1597161	map03010	Ribosome
V1211189	map02020	Two-component system
V1136472	map02010	ABC transporters
V1211472	map02020	Two-component system
V1211718	map03060	Protein export
V1009243	map00550	Peptidoglycan biosynthesis
V1211335	map03440	Homologous recombination
V1448289	map00240	Pyrimidine metabolism
V1599152	map00740	Riboflavin metabolism
V1416302	map02030	Bacterial chemotaxis
V1012643	map04112	Cell cycle - Caulobacter
V1574725	map00195	Photosynthesis
V1010950	map00970	Aminoacyl-tRNA biosynthesis
V1211273	map02060	Phosphotransferase system (PTS)
V1154968	map03070	Bacterial secretion system
V1136362	map00983	Drug metabolism - other enzymes
V1606175	map00240	Pyrimidine metabolism
V1016668	map03010	Ribosome
V1211274	map00030	Pentose phosphate pathway
V1136112	map00480	Glutathione metabolism
V1136454	map00760	Nicotinate and nicotinamide metabolism
V1007256	map03018	RNA degradation
V1310776	map05152	Tuberculosis
V1364755	map03010	Ribosome
V1006251	map03010	Ribosome
V1462044	map04626	Plant-pathogen interaction
V1799328	map02060	Phosphotransferase system (PTS)
V1196453	map04910	Insulin signaling pathway
V1526569	map03020	RNA polymerase
V1619237	map03010	Ribosome
V1599326	map00561	Glycerolipid metabolism
V1047246	map02060	Phosphotransferase system (PTS)
V1136326	map02010	ABC transporters
V1363615	map00770	Pantothenate and CoA biosynthesis
V1009594	map00730	Thiamine metabolism
V1302530	map00640	Propanoate metabolism
V1436823	map04112	Cell cycle - Caulobacter
V1880301	map03010	Ribosome
V1599320	map04122	Sulfur relay system
V1151228	map05152	Tuberculosis
V1213588	map00970	Aminoacyl-tRNA biosynthesis
V1467946	map02030	Bacterial chemotaxis
V1218793	map00270	Cysteine and methionine metabolism
V1043061	map00195	Photosynthesis
V1225501	map03070	Bacterial secretion system
V1237783	map00051	Fructose and mannose metabolism
V1364862	map00970	Aminoacyl-tRNA biosynthesis
V1136192	map03420	Nucleotide excision repair
V1323049	map02010	ABC transporters
V1136211	map02010	ABC transporters
V1593466	map05152	Tuberculosis
V1599329	map00770	Pantothenate and CoA biosynthesis
V1136108	map03430	Mismatch repair
V1013205	map04920	Adipocytokine signaling pathway
V1009514	map03420	Nucleotide excision repair
V1014770	map00030	Pentose phosphate pathway
V1084745	map00970	Aminoacyl-tRNA biosynthesis
V1599145	map02010	ABC transporters
V1203402	map02060	Phosphotransferase system (PTS)
