Gene	KEGG_pathwayID	Annotation
V1000630	map03070	Bacterial secretion system
V1000326	map00970	Aminoacyl-tRNA biosynthesis
V1481324	map00970	Aminoacyl-tRNA biosynthesis
V1000040	map00240	Pyrimidine metabolism
V1070888	map04621	NOD-like receptor signaling pathway
V1144908	map05152	Tuberculosis
V1007199	map00910	Nitrogen metabolism
V1000168	map00970	Aminoacyl-tRNA biosynthesis
V1016738	map03010	Ribosome
V1000601	map00970	Aminoacyl-tRNA biosynthesis
V1143984	map03018	RNA degradation
V1033302	map03070	Bacterial secretion system
V1095854	map03010	Ribosome
V1010317	map00720	Carbon fixation pathways in prokaryotes
V1430573	map02010	ABC transporters
V1036379	map00500	Starch and sucrose metabolism
V1006828	map00190	Oxidative phosphorylation
V1886517	map00640	Propanoate metabolism
V1367838	map00500	Starch and sucrose metabolism
V1009402	map00983	Drug metabolism - other enzymes
V1036261	map02010	ABC transporters
V1080826	map03010	Ribosome
V1036227	map02010	ABC transporters
V1000144	map03010	Ribosome
V1000564	map04112	Cell cycle - Caulobacter
V1889488	map05010	Alzheimer's disease
V1145239	map03010	Ribosome
V1482769	map00500	Starch and sucrose metabolism
V1013433	map00362	Benzoate degradation
V1500737	map00680	Methane metabolism
V1879882	map03010	Ribosome
V1356383	map02010	ABC transporters
V1037422	map00195	Photosynthesis
V1042355	map02060	Phosphotransferase system (PTS)
V1037423	map00195	Photosynthesis
V1006996	map00730	Thiamine metabolism
V1299127	map00550	Peptidoglycan biosynthesis
V1640305	map03070	Bacterial secretion system
V1425811	map05152	Tuberculosis
V1198668	map00710	Carbon fixation in photosynthetic organisms
V1384044	map02030	Bacterial chemotaxis
V1301930	map03010	Ribosome
V1585543	map03010	Ribosome
V1337573	map04621	NOD-like receptor signaling pathway
V1014267	map00250	Alanine, aspartate and glutamate metabolism
V1016182	map03018	RNA degradation
V1008512	map03440	Homologous recombination
V1043350	map02010	ABC transporters
V1083710	map00970	Aminoacyl-tRNA biosynthesis
V1010313	map00970	Aminoacyl-tRNA biosynthesis
V1073737	map03010	Ribosome
V1603920	map03010	Ribosome
V1085061	map00480	Glutathione metabolism
V1009783	map04112	Cell cycle - Caulobacter
V1295109	map04621	NOD-like receptor signaling pathway
V1576462	map00650	Butanoate metabolism
V1587324	map00720	Carbon fixation pathways in prokaryotes
V1006864	map04112	Cell cycle - Caulobacter
V1083207	map00010	Glycolysis / Gluconeogenesis
V1357847	map00195	Photosynthesis
V1001468	map00970	Aminoacyl-tRNA biosynthesis
V1277310	map03070	Bacterial secretion system
V1008929	map05010	Alzheimer's disease
V1469282	map02010	ABC transporters
V1006859	map00550	Peptidoglycan biosynthesis
V1640373	map03010	Ribosome
V1613141	map03010	Ribosome
V1000014	map03010	Ribosome
V1327984	map00720	Carbon fixation pathways in prokaryotes
V1167440	map00500	Starch and sucrose metabolism
V1087127	map00051	Fructose and mannose metabolism
V1073219	map00620	Pyruvate metabolism
V1000012	map03010	Ribosome
V1079141	map00720	Carbon fixation pathways in prokaryotes
V1640306	map00230	Purine metabolism
V1015282	map03010	Ribosome
V1334911	map03010	Ribosome
V1015277	map03010	Ribosome
V1580955	map05152	Tuberculosis
V1009825	map00640	Propanoate metabolism
V1491685	map03018	RNA degradation
V1000499	map00970	Aminoacyl-tRNA biosynthesis
V1576285	map00970	Aminoacyl-tRNA biosynthesis
V1547329	map02010	ABC transporters
V1581223	map03440	Homologous recombination
V1067850	map00720	Carbon fixation pathways in prokaryotes
V1557736	map03010	Ribosome
V1404036	map00680	Methane metabolism
V1374743	map03018	RNA degradation
V1013890	map03010	Ribosome
V1015276	map03010	Ribosome
V1852094	map00250	Alanine, aspartate and glutamate metabolism
V1000835	map00550	Peptidoglycan biosynthesis
V1381169	map03020	RNA polymerase
V1015376	map00290	Valine, leucine and isoleucine biosynthesis
V1078360	map01051	Biosynthesis of ansamycins
V1392446	map00982	Drug metabolism - cytochrome P450
V1010946	map03010	Ribosome
V1013894	map03010	Ribosome
V1519910	map00195	Photosynthesis
V1521364	map02010	ABC transporters
V1006021	map03010	Ribosome
V1000010	map03010	Ribosome
V1012951	map00250	Alanine, aspartate and glutamate metabolism
V1500790	map02040	Flagellar assembly
V1075480	map00520	Amino sugar and nucleotide sugar metabolism
V1379987	map05152	Tuberculosis
V1009107	map03070	Bacterial secretion system
V1886605	map02010	ABC transporters
V1073414	map00195	Photosynthesis
V1171078	map00240	Pyrimidine metabolism
V1886464	map03010	Ribosome
V1011886	map02010	ABC transporters
V1481110	map00473	D-Alanine metabolism
V1010346	map03010	Ribosome
V1006125	map03018	RNA degradation
V1082180	map00720	Carbon fixation pathways in prokaryotes
V1481186	map03010	Ribosome
V1640361	map00720	Carbon fixation pathways in prokaryotes
V1541135	map00500	Starch and sucrose metabolism
V1080453	map03070	Bacterial secretion system
V1011636	map00550	Peptidoglycan biosynthesis
V1011131	map03018	RNA degradation
V1143377	map02060	Phosphotransferase system (PTS)
V1577002	map03010	Ribosome
V1080015	map01051	Biosynthesis of ansamycins
V1006946	map00970	Aminoacyl-tRNA biosynthesis
V1013253	map04626	Plant-pathogen interaction
V1879847	map02010	ABC transporters
V1037345	map00650	Butanoate metabolism
V1000009	map03010	Ribosome
V1139904	map00982	Drug metabolism - cytochrome P450
V1013892	map03010	Ribosome
V1016060	map00720	Carbon fixation pathways in prokaryotes
V1389384	map03018	RNA degradation
V1464441	map00970	Aminoacyl-tRNA biosynthesis
V1595231	map05152	Tuberculosis
V1076810	map03010	Ribosome
V1162881	map00521	Streptomycin biosynthesis
V1297375	map03010	Ribosome
V1617409	map03010	Ribosome
V1383824	map02010	ABC transporters
V1640351	map03008	Ribosome biogenesis in eukaryotes
V1064534	map03020	RNA polymerase
V1139917	map00970	Aminoacyl-tRNA biosynthesis
V1879918	map03010	Ribosome
V1093074	map02030	Bacterial chemotaxis
V1250356	map05152	Tuberculosis
V1081970	map00626	Naphthalene degradation
V1500012	map00710	Carbon fixation in photosynthetic organisms
V1440527	map00250	Alanine, aspartate and glutamate metabolism
V1073922	map03010	Ribosome
V1016650	map00195	Photosynthesis
V1269402	map05010	Alzheimer's disease
V1076102	map03010	Ribosome
V1033560	map03070	Bacterial secretion system
V1073427	map00500	Starch and sucrose metabolism
V1038267	map00970	Aminoacyl-tRNA biosynthesis
V1059001	map02060	Phosphotransferase system (PTS)
V1065874	map00540	Lipopolysaccharide biosynthesis
V1368264	map02010	ABC transporters
V1008490	map00300	Lysine biosynthesis
V1389769	map00500	Starch and sucrose metabolism
V1073993	map00520	Amino sugar and nucleotide sugar metabolism
V1010570	map00250	Alanine, aspartate and glutamate metabolism
V1010179	map00910	Nitrogen metabolism
V1010942	map00970	Aminoacyl-tRNA biosynthesis
V1007048	map00230	Purine metabolism
V1036378	map00240	Pyrimidine metabolism
V1880077	map00970	Aminoacyl-tRNA biosynthesis
V1082262	map00480	Glutathione metabolism
V1000519	map02060	Phosphotransferase system (PTS)
V1076928	map03010	Ribosome
V1012259	map04626	Plant-pathogen interaction
V1009782	map00520	Amino sugar and nucleotide sugar metabolism
V1010302	map00900	Terpenoid backbone biosynthesis
V1594570	map00550	Peptidoglycan biosynthesis
V1000325	map03010	Ribosome
V1006830	map00970	Aminoacyl-tRNA biosynthesis
V1432853	map03010	Ribosome
V1075399	map00860	Porphyrin and chlorophyll metabolism
V1008873	map00230	Purine metabolism
V1083488	map03010	Ribosome
V1640292	map00970	Aminoacyl-tRNA biosynthesis
V1075073	map03010	Ribosome
V1138253	map00720	Carbon fixation pathways in prokaryotes
V1886399	map03010	Ribosome
V1037518	map03010	Ribosome
V1038272	map00970	Aminoacyl-tRNA biosynthesis
V1000121	map04112	Cell cycle - Caulobacter
V1000082	map04112	Cell cycle - Caulobacter
V1139467	map03010	Ribosome
V1078532	map00230	Purine metabolism
V1012391	map03020	RNA polymerase
V1138310	map02020	Two-component system
V1558883	map00900	Terpenoid backbone biosynthesis
V1594655	map02010	ABC transporters
V1367869	map02010	ABC transporters
V1010185	map00970	Aminoacyl-tRNA biosynthesis
V1836820	map00550	Peptidoglycan biosynthesis
V1531057	map05152	Tuberculosis
V1000044	map00910	Nitrogen metabolism
V1031976	map00710	Carbon fixation in photosynthetic organisms
V1806795	map05010	Alzheimer's disease
V1000001	map03010	Ribosome
V1841419	map00720	Carbon fixation pathways in prokaryotes
V1407339	map03010	Ribosome
V1553618	map03070	Bacterial secretion system
V1073923	map03020	RNA polymerase
V1141566	map05215	Prostate cancer
V1339861	map03010	Ribosome
V1076929	map03010	Ribosome
V1011423	map00860	Porphyrin and chlorophyll metabolism
V1603735	map03070	Bacterial secretion system
V1089092	map03010	Ribosome
V1007051	map00630	Glyoxylate and dicarboxylate metabolism
V1000318	map00970	Aminoacyl-tRNA biosynthesis
V1011635	map00720	Carbon fixation pathways in prokaryotes
V1164543	map00900	Terpenoid backbone biosynthesis
V1380652	map03010	Ribosome
V1852039	map03020	RNA polymerase
V1487376	map05152	Tuberculosis
V1364877	map00195	Photosynthesis
V1190680	map00300	Lysine biosynthesis
V1359608	map02030	Bacterial chemotaxis
V1167759	map04930	Type II diabetes mellitus
V1072870	map05152	Tuberculosis
V1007168	map03010	Ribosome
V1265244	map05152	Tuberculosis
V1074742	map03010	Ribosome
V1500383	map05152	Tuberculosis
V1036121	map02060	Phosphotransferase system (PTS)
V1852121	map00450	Selenocompound metabolism
V1012257	map00564	Glycerophospholipid metabolism
V1007011	map00970	Aminoacyl-tRNA biosynthesis
V1609073	map00710	Carbon fixation in photosynthetic organisms
V1036186	map02020	Two-component system
V1294761	map00540	Lipopolysaccharide biosynthesis
V1881401	map00195	Photosynthesis
V1065596	map00640	Propanoate metabolism
V1380944	map02020	Two-component system
V1398674	map00195	Photosynthesis
V1559952	map03020	RNA polymerase
V1000172	map02010	ABC transporters
V1503145	map00240	Pyrimidine metabolism
V1886451	map02010	ABC transporters
V1036776	map03440	Homologous recombination
V1000166	map00230	Purine metabolism
V1073415	map00195	Photosynthesis
V1000015	map03010	Ribosome
V1640304	map03010	Ribosome
V1012394	map00710	Carbon fixation in photosynthetic organisms
V1010056	map03440	Homologous recombination
V1000023	map00230	Purine metabolism
V1010672	map00970	Aminoacyl-tRNA biosynthesis
V1879897	map00640	Propanoate metabolism
V1009781	map00520	Amino sugar and nucleotide sugar metabolism
V1016740	map02020	Two-component system
V1144304	map03010	Ribosome
V1006848	map00190	Oxidative phosphorylation
V1037074	map03018	RNA degradation
V1073924	map03010	Ribosome
V1066990	map03010	Ribosome
V1000142	map00240	Pyrimidine metabolism
V1072283	map00720	Carbon fixation pathways in prokaryotes
V1339706	map02060	Phosphotransferase system (PTS)
V1081290	map00970	Aminoacyl-tRNA biosynthesis
V1552804	map05152	Tuberculosis
V1013889	map03010	Ribosome
V1000117	map03013	RNA transport
V1010344	map00970	Aminoacyl-tRNA biosynthesis
V1000533	map00240	Pyrimidine metabolism
V1037420	map00970	Aminoacyl-tRNA biosynthesis
V1577140	map03020	RNA polymerase
V1340709	map03018	RNA degradation
V1000140	map00970	Aminoacyl-tRNA biosynthesis
V1092088	map00500	Starch and sucrose metabolism
V1517484	map03010	Ribosome
V1013891	map03010	Ribosome
V1406593	map03010	Ribosome
V1276149	map05152	Tuberculosis
V1592800	map03010	Ribosome
V1006680	map04112	Cell cycle - Caulobacter
V1006993	map00970	Aminoacyl-tRNA biosynthesis
V1007913	map00970	Aminoacyl-tRNA biosynthesis
V1302192	map02010	ABC transporters
V1239818	map00520	Amino sugar and nucleotide sugar metabolism
V1612264	map03010	Ribosome
V1011087	map05152	Tuberculosis
V1036253	map04112	Cell cycle - Caulobacter
V1000526	map03430	Mismatch repair
V1007044	map00250	Alanine, aspartate and glutamate metabolism
V1036282	map00520	Amino sugar and nucleotide sugar metabolism
V1883611	map05152	Tuberculosis
V1033474	map04626	Plant-pathogen interaction
V1009570	map00520	Amino sugar and nucleotide sugar metabolism
V1076330	map03440	Homologous recombination
V1138617	map00760	Nicotinate and nicotinamide metabolism
V1000020	map03010	Ribosome
V1011633	map00903	Limonene and pinene degradation
V1011875	map04112	Cell cycle - Caulobacter
V1073413	map00195	Photosynthesis
V1007189	map00550	Peptidoglycan biosynthesis
V1528357	map00650	Butanoate metabolism
V1011639	map03440	Homologous recombination
V1394176	map02060	Phosphotransferase system (PTS)
V1083902	map00240	Pyrimidine metabolism
V1036611	map00190	Oxidative phosphorylation
V1036839	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1009898	map03018	RNA degradation
V1527021	map04930	Type II diabetes mellitus
V1001475	map02010	ABC transporters
V1640303	map03010	Ribosome
V1154539	map05010	Alzheimer's disease
V1007161	map00650	Butanoate metabolism
V1058821	map03440	Homologous recombination
V1383863	map03010	Ribosome
V1392083	map00760	Nicotinate and nicotinamide metabolism
V1007900	map00970	Aminoacyl-tRNA biosynthesis
V1367330	map05152	Tuberculosis
V1301126	map00520	Amino sugar and nucleotide sugar metabolism
V1594229	map00480	Glutathione metabolism
V1036422	map04920	Adipocytokine signaling pathway
V1036527	map00710	Carbon fixation in photosynthetic organisms
V1580921	map05152	Tuberculosis
V1172076	map02010	ABC transporters
V1000643	map03018	RNA degradation
V1162254	map00970	Aminoacyl-tRNA biosynthesis
V1012256	map00260	Glycine, serine and threonine metabolism
V1138614	map03010	Ribosome
V1380518	map02010	ABC transporters
V1081266	map00240	Pyrimidine metabolism
V1291747	map00720	Carbon fixation pathways in prokaryotes
V1036961	map04112	Cell cycle - Caulobacter
V1879985	map00500	Starch and sucrose metabolism
V1140472	map03010	Ribosome
V1037884	map03010	Ribosome
V1238100	map03018	RNA degradation
V1294043	map03010	Ribosome
V1070068	map03070	Bacterial secretion system
V1369415	map04112	Cell cycle - Caulobacter
V1016079	map00910	Nitrogen metabolism
V1080489	map00970	Aminoacyl-tRNA biosynthesis
V1000834	map03018	RNA degradation
V1000632	map00564	Glycerophospholipid metabolism
V1006957	map00270	Cysteine and methionine metabolism
V1037548	map00970	Aminoacyl-tRNA biosynthesis
V1356068	map03018	RNA degradation
V1011072	map00730	Thiamine metabolism
V1046767	map03440	Homologous recombination
V1007034	map03430	Mismatch repair
V1000323	map00051	Fructose and mannose metabolism
V1054684	map00473	D-Alanine metabolism
V1080997	map00970	Aminoacyl-tRNA biosynthesis
V1006876	map00970	Aminoacyl-tRNA biosynthesis
V1080488	map00710	Carbon fixation in photosynthetic organisms
V1010654	map00643	Styrene degradation
V1013741	map03010	Ribosome
V1138661	map00970	Aminoacyl-tRNA biosynthesis
V1576169	map00540	Lipopolysaccharide biosynthesis
V1000594	map00250	Alanine, aspartate and glutamate metabolism
V1000295	map00970	Aminoacyl-tRNA biosynthesis
V1181936	map00650	Butanoate metabolism
V1563611	map00770	Pantothenate and CoA biosynthesis
V1313683	map00195	Photosynthesis
V1420560	map00550	Peptidoglycan biosynthesis
V1445352	map00624	Polycyclic aromatic hydrocarbon degradation
V1000300	map00970	Aminoacyl-tRNA biosynthesis
V1000093	map05150	Staphylococcus aureus infection
V1010177	map00061	Fatty acid biosynthesis
V1011839	map03010	Ribosome
V1162252	map03020	RNA polymerase
V1042408	map03010	Ribosome
V1013751	map03010	Ribosome
V1552737	map05150	Staphylococcus aureus infection
V1436794	map02030	Bacterial chemotaxis
V1549502	map00520	Amino sugar and nucleotide sugar metabolism
V1607575	map03440	Homologous recombination
V1157569	map00195	Photosynthesis
V1138642	map00520	Amino sugar and nucleotide sugar metabolism
V1394807	map04626	Plant-pathogen interaction
V1431657	map03010	Ribosome
V1603872	map03010	Ribosome
V1010305	map00770	Pantothenate and CoA biosynthesis
V1180252	map04973	Carbohydrate digestion and absorption
V1886582	map00710	Carbon fixation in photosynthetic organisms
V1011071	map00730	Thiamine metabolism
V1431344	map00680	Methane metabolism
V1010178	map01040	Biosynthesis of unsaturated fatty acids
V1107292	map00450	Selenocompound metabolism
V1464388	map03020	RNA polymerase
V1806864	map00970	Aminoacyl-tRNA biosynthesis
V1383974	map03010	Ribosome
V1000019	map03010	Ribosome
V1066995	map00970	Aminoacyl-tRNA biosynthesis
V1081779	map00500	Starch and sucrose metabolism
V1526826	map03018	RNA degradation
V1036988	map00240	Pyrimidine metabolism
V1007035	map03430	Mismatch repair
V1138734	map00970	Aminoacyl-tRNA biosynthesis
V1239069	map03440	Homologous recombination
V1074885	map03010	Ribosome
V1265568	map00195	Photosynthesis
V1153062	map00910	Nitrogen metabolism
V1439186	map03010	Ribosome
V1589266	map00630	Glyoxylate and dicarboxylate metabolism
V1267333	map02010	ABC transporters
V1541210	map02010	ABC transporters
V1009726	map00730	Thiamine metabolism
V1000076	map03010	Ribosome
V1076239	map05152	Tuberculosis
V1502200	map00970	Aminoacyl-tRNA biosynthesis
V1067256	map00770	Pantothenate and CoA biosynthesis
V1267044	map00520	Amino sugar and nucleotide sugar metabolism
V1158372	map00195	Photosynthesis
V1093702	map05152	Tuberculosis
V1082074	map00680	Methane metabolism
V1083487	map03010	Ribosome
V1445347	map03020	RNA polymerase
V1576202	map03430	Mismatch repair
V1852140	map00970	Aminoacyl-tRNA biosynthesis
V1500100	map03010	Ribosome
V1572527	map03020	RNA polymerase
V1013090	map00710	Carbon fixation in photosynthetic organisms
V1036118	map00550	Peptidoglycan biosynthesis
V1190424	map00970	Aminoacyl-tRNA biosynthesis
V1482551	map00520	Amino sugar and nucleotide sugar metabolism
V1162256	map03010	Ribosome
V1185257	map05010	Alzheimer's disease
V1403556	map02010	ABC transporters
V1010059	map00970	Aminoacyl-tRNA biosynthesis
V1138844	map00970	Aminoacyl-tRNA biosynthesis
V1073412	map00195	Photosynthesis
V1012496	map05152	Tuberculosis
V1000022	map03010	Ribosome
V1000092	map05150	Staphylococcus aureus infection
V1369096	map03010	Ribosome
V1074483	map00230	Purine metabolism
V1074886	map03010	Ribosome
V1013127	map00330	Arginine and proline metabolism
V1414237	map04626	Plant-pathogen interaction
V1084373	map00710	Carbon fixation in photosynthetic organisms
V1237403	map00030	Pentose phosphate pathway
V1370956	map02010	ABC transporters
V1640342	map00760	Nicotinate and nicotinamide metabolism
V1006999	map03440	Homologous recombination
V1441127	map03010	Ribosome
V1010176	map00564	Glycerophospholipid metabolism
V1552718	map03430	Mismatch repair
V1006819	map02010	ABC transporters
V1294716	map00240	Pyrimidine metabolism
V1469296	map03010	Ribosome
V1069749	map00230	Purine metabolism
V1000301	map00230	Purine metabolism
V1007151	map00230	Purine metabolism
V1081878	map00680	Methane metabolism
V1138351	map00230	Purine metabolism
V1007906	map00230	Purine metabolism
V1081694	map00260	Glycine, serine and threonine metabolism
V1581212	map00195	Photosynthesis
V1011906	map05152	Tuberculosis
V1082647	map00310	Lysine degradation
V1851983	map03430	Mismatch repair
V1007897	map03010	Ribosome
V1070133	map03010	Ribosome
V1144562	map03018	RNA degradation
V1000294	map03030	DNA replication
V1181535	map04112	Cell cycle - Caulobacter
V1806816	map03070	Bacterial secretion system
V1071521	map02020	Two-component system
V1503139	map03440	Homologous recombination
V1852138	map00010	Glycolysis / Gluconeogenesis
V1723757	map03010	Ribosome
V1007171	map03440	Homologous recombination
V1036111	map00250	Alanine, aspartate and glutamate metabolism
V1886512	map00450	Selenocompound metabolism
V1177532	map03010	Ribosome
V1009387	map03070	Bacterial secretion system
V1269313	map03010	Ribosome
V1007060	map05010	Alzheimer's disease
V1000176	map02010	ABC transporters
V1640320	map03070	Bacterial secretion system
V1141150	map03018	RNA degradation
V1009413	map00540	Lipopolysaccharide biosynthesis
V1138974	map05152	Tuberculosis
V1213480	map03440	Homologous recombination
V1036269	map00550	Peptidoglycan biosynthesis
V1879928	map02060	Phosphotransferase system (PTS)
V1080858	map03070	Bacterial secretion system
V1886153	map03020	RNA polymerase
V1311932	map00770	Pantothenate and CoA biosynthesis
V1705007	map03070	Bacterial secretion system
V1393333	map00982	Drug metabolism - cytochrome P450
V1520185	map00195	Photosynthesis
V1194354	map03010	Ribosome
V1074835	map05010	Alzheimer's disease
V1145315	map03020	RNA polymerase
V1081814	map00195	Photosynthesis
V1500210	map00970	Aminoacyl-tRNA biosynthesis
V1009085	map00970	Aminoacyl-tRNA biosynthesis
V1445183	map00970	Aminoacyl-tRNA biosynthesis
V1091760	map00790	Folate biosynthesis
