Gene	KEGG_module_number	Annotation
V1599260	M00033	Ectoine biosynthesis, aspartate => ectoine
V1600646	M00244	Putative zinc/manganese transport system
V1156119	M00183	RNA polymerase, bacteria
V1599132	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1136547	M00207	Putative multiple sugar transport system
V1799339	M00179	Ribosome, archaea
V1221300	M00178	Ribosome, bacteria
V1136066	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1211431	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1203409	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1136135	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1912377	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1209667	M00333	Type IV secretion system
V1136519	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1136112	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1213497	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136589	M00178	Ribosome, bacteria
V1339706	M00276	PTS system, mannose-specific II component
V1481310	M00333	Type IV secretion system
V1799322	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136318	M00275	PTS system, cellobiose-specific II component
V1136567	M00135	GABA biosynthesis, eukaryotes, putrescine => GABA
V1218793	M00035	Methionine degradation
V1136454	M00115	NAD biosynthesis, aspartate => NAD
V1599152	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1211472	M00375	Hydroxypropionate-hydroxybutylate cycle
V1883050	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1601111	M00260	DNA polymerase III complex, bacteria
V1211301	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1605846	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1819530	M00275	PTS system, cellobiose-specific II component
V1136455	M00115	NAD biosynthesis, aspartate => NAD
V1213560	M00239	Peptides/nickel transport system
V1211273	M00280	PTS system, glucitol/sorbitol-specific II component
V1203402	M00281	PTS system, lactose-specific II component
V1599308	M00034	Methionine salvage pathway
V1136480	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1448404	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1599243	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1885610	M00207	Putative multiple sugar transport system
V1211218	M00207	Putative multiple sugar transport system
V1416302	M00197	Putative fructooligosaccharide transport system
V1047246	M00279	PTS system, galactitol-specific II component
V1880277	M00164	ATP synthase
V1899644	M00115	NAD biosynthesis, aspartate => NAD
V1597060	M00183	RNA polymerase, bacteria
V1448384	M00239	Peptides/nickel transport system
V1203678	M00260	DNA polymerase III complex, bacteria
V1221247	M00183	RNA polymerase, bacteria
V1899649	M00254	ABC-2 type transport system
V1203584	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1885631	M00244	Putative zinc/manganese transport system
V1220400	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1599159	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1600695	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1203285	M00287	PTS system, galactosamine-specific II component
V1597161	M00179	Ribosome, archaea
V1136118	M00276	PTS system, mannose-specific II component
V1136293	M00207	Putative multiple sugar transport system
V1034262	M00346	Formaldehyde assimilation, serine pathway
V1237762	M00239	Peptides/nickel transport system
V1880301	M00179	Ribosome, archaea
V1136127	M00223	Phosphonate transport system
V1136162	M00236	Putative polar amino acid transport system
V1912084	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1899763	M00275	PTS system, cellobiose-specific II component
V1136047	M00246	Nickel transport system
V1211274	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1136494	M00244	Putative zinc/manganese transport system
V1154968	M00335	Sec (secretion) system
V1599231	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1448314	M00335	Sec (secretion) system
V1159230	M00164	ATP synthase
V1136168	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1155988	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1136520	M00033	Ectoine biosynthesis, aspartate => ectoine
V1203356	M00346	Formaldehyde assimilation, serine pathway
V1203333	M00106	Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate
V1880330	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1213588	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1899631	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1340941	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1600205	M00083	Fatty acid biosynthesis, elongation
V1136100	M00376	3-Hydroxypropionate bi-cycle
V1225501	M00335	Sec (secretion) system
V1599259	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1155226	M00178	Ribosome, bacteria
V1154852	M00273	PTS system, fructose-specific II component
V1399520	M00183	RNA polymerase, bacteria
V1912383	M00287	PTS system, galactosamine-specific II component
V1203737	M00276	PTS system, mannose-specific II component
V1203651	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1203557	M00236	Putative polar amino acid transport system
V1599262	M00258	Putative ABC transport system
V1155683	M00178	Ribosome, bacteria
V1136545	M00222	Phosphate transport system
V1600701	M00279	PTS system, galactitol-specific II component
V1221866	M00246	Nickel transport system
V1238693	M00002	Glycolysis, core module involving three-carbon compounds
V1819562	M00265	PTS system, glucose-specific II component
V1136362	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1808358	M00183	RNA polymerase, bacteria
V1448347	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1599329	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1047248	M00279	PTS system, galactitol-specific II component
V1136140	M00273	PTS system, fructose-specific II component
V1009516	M00346	Formaldehyde assimilation, serine pathway
V1224444	M00207	Putative multiple sugar transport system
V1211234	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1599065	M00275	PTS system, cellobiose-specific II component
V1154364	M00335	Sec (secretion) system
V1212586	M00260	DNA polymerase III complex, bacteria
V1136393	M00228	Putative glutamine transport system
V1610571	M00287	PTS system, galactosamine-specific II component
V1203669	M00178	Ribosome, bacteria
V1237882	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1448570	M00228	Putative glutamine transport system
V1211189	M00376	3-Hydroxypropionate bi-cycle
V1598199	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1203833	M00236	Putative polar amino acid transport system
V1885193	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1136241	M00228	Putative glutamine transport system
V1213559	M00239	Peptides/nickel transport system
V1136347	M00178	Ribosome, bacteria
V1599244	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1136492	M00246	Nickel transport system
V1448396	M00279	PTS system, galactitol-specific II component
V1032820	M00179	Ribosome, archaea
V1158003	M00178	Ribosome, bacteria
V1885600	M00179	Ribosome, archaea
V1136161	M00236	Putative polar amino acid transport system
V1211236	M00236	Putative polar amino acid transport system
V1157137	M00276	PTS system, mannose-specific II component
V1301930	M00178	Ribosome, bacteria
V1599066	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1136242	M00281	PTS system, lactose-specific II component
V1211200	M00236	Putative polar amino acid transport system
V1448358	M00269	PTS system, sucrose-specific II component
V1155275	M00197	Putative fructooligosaccharide transport system
V1136068	M00275	PTS system, cellobiose-specific II component
V1880338	M00183	RNA polymerase, bacteria
V1212585	M00197	Putative fructooligosaccharide transport system
V1884531	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1149947	M00179	Ribosome, archaea
V1606560	M00276	PTS system, mannose-specific II component
V1885565	M00260	DNA polymerase III complex, bacteria
V1136486	M00246	Nickel transport system
V1203599	M00223	Phosphonate transport system
V1606175	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1399468	M00239	Peptides/nickel transport system
V1136472	M00209	Osmoprotectant transport system
V1340020	M00279	PTS system, galactitol-specific II component
V1606347	M00376	3-Hydroxypropionate bi-cycle
V1203554	M00222	Phosphate transport system
V1599061	M00236	Putative polar amino acid transport system
V1334911	M00179	Ribosome, archaea
V1155986	M00335	Sec (secretion) system
V1011374	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1136239	M00236	Putative polar amino acid transport system
V1167759	M00002	Glycolysis, core module involving three-carbon compounds
V1203553	M00222	Phosphate transport system
V1600629	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1806188	M00179	Ribosome, archaea
V1764722	M00002	Glycolysis, core module involving three-carbon compounds
V1605766	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1606169	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1136240	M00236	Putative polar amino acid transport system
V1211183	M00258	Putative ABC transport system
V1599266	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1136286	M00346	Formaldehyde assimilation, serine pathway
V1599263	M00258	Putative ABC transport system
V1143683	M00183	RNA polymerase, bacteria
V1448879	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1600619	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1615028	M00279	PTS system, galactitol-specific II component
V1010451	M00197	Putative fructooligosaccharide transport system
V1448578	M00222	Phosphate transport system
V1599331	M00299	Spermidine/putrescine transport system
V1599162	M00238	D-Methionine transport system
V1600630	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1203665	M00183	RNA polymerase, bacteria
V1136469	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1203630	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1150427	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1203565	M00254	ABC-2 type transport system
V1136424	M00178	Ribosome, bacteria
V1203637	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1297375	M00179	Ribosome, archaea
V1600988	M00248	Antibiotic transport system
V1599330	M00244	Putative zinc/manganese transport system
V1136495	M00260	DNA polymerase III complex, bacteria
V1806183	M00335	Sec (secretion) system
V1599305	M00260	DNA polymerase III complex, bacteria
V1136561	M00223	Phosphonate transport system
V1912082	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1799293	M00238	D-Methionine transport system
V1155497	M00183	RNA polymerase, bacteria
V1237927	M00222	Phosphate transport system
V1136389	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1384044	M00197	Putative fructooligosaccharide transport system
V1448480	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1599257	M00376	3-Hydroxypropionate bi-cycle
V1033557	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1156207	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1212834	M00246	Nickel transport system
V1819529	M00089	Triacylglycerol biosynthesis
V1211185	M00271	PTS system, beta-glucoside-specific II component
V1580961	M00178	Ribosome, bacteria
V1323087	M00027	GABA (gamma-Aminobutyrate) shunt
V1600989	M00248	Antibiotic transport system
V1723757	M00178	Ribosome, bacteria
V1599242	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1606179	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1140472	M00179	Ribosome, archaea
V1605869	M00260	DNA polymerase III complex, bacteria
V1880283	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1556795	M00239	Peptides/nickel transport system
V1448369	M00299	Spermidine/putrescine transport system
V1899575	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1136587	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1203726	M00254	ABC-2 type transport system
V1912281	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1203410	M00122	Cobalamin biosynthesis, cobinamide => cobalamin
V1597050	M00335	Sec (secretion) system
V1203523	M00223	Phosphonate transport system
V1805861	M00178	Ribosome, bacteria
V1336170	M00183	RNA polymerase, bacteria
V1912237	M00222	Phosphate transport system
V1880132	M00276	PTS system, mannose-specific II component
V1150064	M00236	Putative polar amino acid transport system
V1136470	M00211	Putative ABC transport system
V1764732	M00178	Ribosome, bacteria
V1605673	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1912352	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1323568	M00179	Ribosome, archaea
V1693898	M00179	Ribosome, archaea
V1448289	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1211760	M00089	Triacylglycerol biosynthesis
V1034527	M00178	Ribosome, bacteria
V1136129	M00116	Menaquinone biosynthesis, chorismate => menaquinone
V1155987	M00346	Formaldehyde assimilation, serine pathway
V1323867	M00178	Ribosome, bacteria
V1156173	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1323570	M00179	Ribosome, archaea
V1409431	M00179	Ribosome, archaea
V1599212	M00106	Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate
V1890204	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1136531	M00299	Spermidine/putrescine transport system
V1154967	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1203724	M00211	Putative ABC transport system
V1211235	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1302970	M00183	RNA polymerase, bacteria
V1338863	M00002	Glycolysis, core module involving three-carbon compounds
V1491720	M00179	Ribosome, archaea
V1601052	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1033838	M00273	PTS system, fructose-specific II component
V1610201	M00179	Ribosome, archaea
V1265517	M00206	Cellobiose transport system
V1806178	M00183	RNA polymerase, bacteria
V1157958	M00178	Ribosome, bacteria
V1033782	M00002	Glycolysis, core module involving three-carbon compounds
V1448408	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1143377	M00273	PTS system, fructose-specific II component
V1596972	M00183	RNA polymerase, bacteria
V1884737	M00209	Osmoprotectant transport system
V1728061	M00179	Ribosome, archaea
V1211362	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1204824	M00346	Formaldehyde assimilation, serine pathway
V1808757	M00258	Putative ABC transport system
V1136054	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1213026	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1601176	M00017	Methionine biosynthesis, apartate => homoserine => methionine
V1136326	M00223	Phosphonate transport system
V1203495	M00247	Putative ABC transport system
V1449259	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1149299	M00279	PTS system, galactitol-specific II component
V1034175	M00197	Putative fructooligosaccharide transport system
V1448290	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1203705	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1606346	M00376	3-Hydroxypropionate bi-cycle
V1238267	M00254	ABC-2 type transport system
V1837343	M00179	Ribosome, archaea
V1512158	M00179	Ribosome, archaea
V1885466	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1155068	M00164	ATP synthase
V1007247	M00207	Putative multiple sugar transport system
V1880329	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1198623	M00183	RNA polymerase, bacteria
V1606076	M00228	Putative glutamine transport system
V1136344	M00269	PTS system, sucrose-specific II component
V1724279	M00197	Putative fructooligosaccharide transport system
V1016650	M00164	ATP synthase
V1008385	M00002	Glycolysis, core module involving three-carbon compounds
V1880411	M00153	Cytochrome d ubiquinol oxidase
V1687734	M00207	Putative multiple sugar transport system
V1323866	M00179	Ribosome, archaea
V1912191	M00239	Peptides/nickel transport system
V1032287	M00178	Ribosome, bacteria
V1238052	M00239	Peptides/nickel transport system
V1324213	M00178	Ribosome, bacteria
V1764495	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1149511	M00276	PTS system, mannose-specific II component
V1880276	M00164	ATP synthase
V1110058	M00179	Ribosome, archaea
V1211522	M00248	Antibiotic transport system
V1736951	M00197	Putative fructooligosaccharide transport system
V1194354	M00179	Ribosome, archaea
V1880331	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036861	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1151601	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1238326	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1301690	M00178	Ribosome, bacteria
V1880270	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1605653	M00299	Spermidine/putrescine transport system
V1213130	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1425533	M00164	ATP synthase
V1445897	M00179	Ribosome, archaea
V1000076	M00178	Ribosome, bacteria
V1000886	M00207	Putative multiple sugar transport system
V1606043	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1032060	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1149593	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1226533	M00346	Formaldehyde assimilation, serine pathway
V1511715	M00183	RNA polymerase, bacteria
V1439804	M00179	Ribosome, archaea
V1805852	M00002	Glycolysis, core module involving three-carbon compounds
V1448372	M00246	Nickel transport system
V1430275	M00164	ATP synthase
V1511830	M00179	Ribosome, archaea
V1149714	M00260	DNA polymerase III complex, bacteria
V1596805	M00116	Menaquinone biosynthesis, chorismate => menaquinone
V1036198	M00239	Peptides/nickel transport system
V1511707	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1416227	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1834880	M00207	Putative multiple sugar transport system
