Gene	KEGG_module_number	Annotation
V1015867	M00179	Ribosome, archaea
V1000845	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1042479	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000840	M00164	ATP synthase
V1079141	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1491714	M00178	Ribosome, bacteria
V1547329	M00239	Peptides/nickel transport system
V1118483	M00197	Putative fructooligosaccharide transport system
V1306539	M00179	Ribosome, archaea
V1482595	M00178	Ribosome, bacteria
V1277310	M00335	Sec (secretion) system
V1076102	M00179	Ribosome, archaea
V1000641	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1577002	M00179	Ribosome, archaea
V1368958	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1613141	M00179	Ribosome, archaea
V1580898	M00179	Ribosome, archaea
V1010971	M00239	Peptides/nickel transport system
V1073737	M00179	Ribosome, archaea
V1076810	M00178	Ribosome, bacteria
V1384350	M00179	Ribosome, archaea
V1067188	M00178	Ribosome, bacteria
V1237835	M00239	Peptides/nickel transport system
V1083488	M00179	Ribosome, archaea
V1000594	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1150295	M00248	Antibiotic transport system
V1000080	M00178	Ribosome, bacteria
V1139917	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1074700	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1144210	M00179	Ribosome, archaea
V1006020	M00179	Ribosome, archaea
V1143984	M00346	Formaldehyde assimilation, serine pathway
V1481366	M00178	Ribosome, bacteria
V1367057	M00183	RNA polymerase, bacteria
V1080826	M00179	Ribosome, archaea
V1592992	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886416	M00002	Glycolysis, core module involving three-carbon compounds
V1103826	M00178	Ribosome, bacteria
V1564708	M00242	Zinc transport system
V1000003	M00178	Ribosome, bacteria
V1852084	M00179	Ribosome, archaea
V1083489	M00335	Sec (secretion) system
V1073922	M00179	Ribosome, archaea
V1080453	M00335	Sec (secretion) system
V1836804	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1879848	M00197	Putative fructooligosaccharide transport system
V1000013	M00179	Ribosome, archaea
V1440841	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1552772	M00002	Glycolysis, core module involving three-carbon compounds
V1140098	M00164	ATP synthase
V1356383	M00197	Putative fructooligosaccharide transport system
V1000630	M00335	Sec (secretion) system
V1000005	M00179	Ribosome, archaea
V1852094	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1886605	M00197	Putative fructooligosaccharide transport system
V1000326	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000011	M00179	Ribosome, archaea
V1399043	M00276	PTS system, mannose-specific II component
V1138253	M00376	3-Hydroxypropionate bi-cycle
V1851978	M00207	Putative multiple sugar transport system
V1083710	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1075480	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000176	M00228	Putative glutamine transport system
V1082561	M00178	Ribosome, bacteria
V1040586	M00205	N-Acetylglucosamine transport system
V1001468	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1339706	M00276	PTS system, mannose-specific II component
V1381099	M00164	ATP synthase
V1391945	M00276	PTS system, mannose-specific II component
V1006819	M00228	Putative glutamine transport system
V1736951	M00197	Putative fructooligosaccharide transport system
V1042478	M00346	Formaldehyde assimilation, serine pathway
V1039764	M00178	Ribosome, bacteria
V1500737	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1880077	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1080488	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1016290	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1464441	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1082180	M00376	3-Hydroxypropionate bi-cycle
V1122767	M00346	Formaldehyde assimilation, serine pathway
V1139283	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1012925	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1033803	M00164	ATP synthase
V1154539	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886584	M00239	Peptides/nickel transport system
V1064534	M00183	RNA polymerase, bacteria
V1015868	M00179	Ribosome, archaea
V1000040	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000172	M00239	Peptides/nickel transport system
V1000528	M00179	Ribosome, archaea
V1080015	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1110058	M00179	Ribosome, archaea
V1075073	M00179	Ribosome, archaea
V1073923	M00183	RNA polymerase, bacteria
V1038297	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
V1012602	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1138844	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1327984	M00374	Dicarboxylate-hydroxybutyrate cycle
V1150296	M00248	Antibiotic transport system
V1364188	M00164	ATP synthase
V1080489	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1852083	M00179	Ribosome, archaea
V1039342	M00179	Ribosome, archaea
V1000502	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1018464	M00179	Ribosome, archaea
V1138313	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1617409	M00178	Ribosome, bacteria
V1852140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1074383	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1073414	M00164	ATP synthase
V1000318	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033902	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1076928	M00178	Ribosome, bacteria
V1072924	M00178	Ribosome, bacteria
V1138661	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1541210	M00239	Peptides/nickel transport system
V1011016	M00164	ATP synthase
V1415812	M00248	Antibiotic transport system
V1000533	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1073924	M00178	Ribosome, bacteria
V1080997	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1177532	M00179	Ribosome, archaea
V1000944	M00179	Ribosome, archaea
V1340164	M00164	ATP synthase
V1366656	M00276	PTS system, mannose-specific II component
V1576738	M00376	3-Hydroxypropionate bi-cycle
V1381895	M00207	Putative multiple sugar transport system
V1886409	M00335	Sec (secretion) system
V1079230	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1394176	M00279	PTS system, galactitol-specific II component
V1851977	M00254	ABC-2 type transport system
V1083487	M00179	Ribosome, archaea
V1085162	M00020	Serine biosynthesis, glycerate-3P => serine
V1014932	M00239	Peptides/nickel transport system
V1442477	M00238	D-Methionine transport system
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1269313	M00179	Ribosome, archaea
V1089092	M00178	Ribosome, bacteria
V1340709	M00346	Formaldehyde assimilation, serine pathway
V1095854	M00179	Ribosome, archaea
V1498602	M00083	Fatty acid biosynthesis, elongation
V1441364	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1071489	M00183	RNA polymerase, bacteria
V1073413	M00164	ATP synthase
V1884213	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1389384	M00346	Formaldehyde assimilation, serine pathway
V1011014	M00164	ATP synthase
V1519450	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1074059	M00335	Sec (secretion) system
V1297375	M00179	Ribosome, archaea
V1012852	M00183	RNA polymerase, bacteria
V1841419	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000144	M00179	Ribosome, archaea
V1547588	M00083	Fatty acid biosynthesis, elongation
V1082647	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
V1070540	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1269402	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1017590	M00033	Ectoine biosynthesis, aspartate => ectoine
V1879882	M00179	Ribosome, archaea
V1000023	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1073798	M00124	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P
V1594748	M00239	Peptides/nickel transport system
V1006021	M00179	Ribosome, archaea
V1166797	M00083	Fatty acid biosynthesis, elongation
V1070545	M00178	Ribosome, bacteria
V1000593	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1177863	M00082	Fatty acid biosynthesis, initiation
V1374846	M00179	Ribosome, archaea
V1879918	M00179	Ribosome, archaea
V1595063	M00207	Putative multiple sugar transport system
V1084373	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1000010	M00179	Ribosome, archaea
V1879847	M00197	Putative fructooligosaccharide transport system
V1000601	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1392083	M00115	NAD biosynthesis, aspartate => NAD
V1013406	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1432853	M00178	Ribosome, bacteria
V1072349	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1081266	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1033302	M00335	Sec (secretion) system
V1000009	M00179	Ribosome, archaea
V1200366	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1042555	M00374	Dicarboxylate-hydroxybutyrate cycle
V1000140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1076929	M00178	Ribosome, bacteria
V1137057	M00083	Fatty acid biosynthesis, elongation
V1007949	M00086	beta-Oxidation, acyl-CoA synthesis
V1007441	M00335	Sec (secretion) system
V1879849	M00197	Putative fructooligosaccharide transport system
V1081148	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1558287	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1612264	M00178	Ribosome, bacteria
V1000001	M00179	Ribosome, archaea
V1007426	M00188	NitT/TauT family transport system
V1033715	M00239	Peptides/nickel transport system
V1381908	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1007967	M00233	Glutamate transport system
V1013990	M00178	Ribosome, bacteria
V1374419	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1852039	M00183	RNA polymerase, bacteria
V1073415	M00164	ATP synthase
V1879999	M00239	Peptides/nickel transport system
V1075430	M00179	Ribosome, archaea
V1469327	M00207	Putative multiple sugar transport system
V1103247	M00083	Fatty acid biosynthesis, elongation
V1141150	M00346	Formaldehyde assimilation, serine pathway
V1073739	M00179	Ribosome, archaea
V1074886	M00178	Ribosome, bacteria
V1374087	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1500012	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1441127	M00179	Ribosome, archaea
V1138617	M00115	NAD biosynthesis, aspartate => NAD
V1190729	M00178	Ribosome, bacteria
V1010450	M00197	Putative fructooligosaccharide transport system
V1144281	M00276	PTS system, mannose-specific II component
V1380652	M00179	Ribosome, archaea
V1580786	M00276	PTS system, mannose-specific II component
V1102521	M00179	Ribosome, archaea
V1080012	M00002	Glycolysis, core module involving three-carbon compounds
V1102774	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1006022	M00034	Methionine salvage pathway
V1240249	M00368	Ethylene biosynthesis, methionine => ethylene
V1000012	M00179	Ribosome, archaea
V1440527	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1000300	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1007969	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1241397	M00239	Peptides/nickel transport system
V1139033	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553618	M00335	Sec (secretion) system
V1138614	M00179	Ribosome, archaea
V1007436	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1144023	M00276	PTS system, mannose-specific II component
V1403556	M00239	Peptides/nickel transport system
V1000014	M00179	Ribosome, archaea
V1011012	M00164	ATP synthase
V1043350	M00239	Peptides/nickel transport system
V1144304	M00179	Ribosome, archaea
V1000592	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1266177	M00239	Peptides/nickel transport system
V1138351	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1042495	M00179	Ribosome, archaea
V1886558	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1033881	M00346	Formaldehyde assimilation, serine pathway
V1080456	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1011015	M00164	ATP synthase
V1249122	M00179	Ribosome, archaea
V1820497	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1881259	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1889488	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1039702	M00335	Sec (secretion) system
V1033924	M00178	Ribosome, bacteria
V1102780	M00086	beta-Oxidation, acyl-CoA synthesis
V1016890	M00178	Ribosome, bacteria
V1104190	M00183	RNA polymerase, bacteria
V1081814	M00164	ATP synthase
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1139151	M00260	DNA polymerase III complex, bacteria
V1008385	M00002	Glycolysis, core module involving three-carbon compounds
V1146313	M00164	ATP synthase
V1594229	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1083359	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1072283	M00376	3-Hydroxypropionate bi-cycle
V1082432	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886464	M00179	Ribosome, archaea
V1000015	M00179	Ribosome, archaea
V1000295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1140670	M00164	ATP synthase
V1012850	M00179	Ribosome, archaea
V1373952	M00183	RNA polymerase, bacteria
V1249999	M00164	ATP synthase
V1553772	M00279	PTS system, galactitol-specific II component
V1015123	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1144196	M00239	Peptides/nickel transport system
V1500210	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1436794	M00197	Putative fructooligosaccharide transport system
V1040402	M00164	ATP synthase
V1194354	M00179	Ribosome, archaea
V1108928	M00164	ATP synthase
V1042496	M00179	Ribosome, archaea
V1013090	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1033560	M00335	Sec (secretion) system
V1357847	M00164	ATP synthase
V1687090	M00335	Sec (secretion) system
V1010898	M00035	Methionine degradation
V1074475	M00144	NADH:quinone oxidoreductase, prokaryotes
V1073807	M00083	Fatty acid biosynthesis, elongation
V1080858	M00335	Sec (secretion) system
V1150978	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1080688	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1541161	M00236	Putative polar amino acid transport system
V1852132	M00115	NAD biosynthesis, aspartate => NAD
V1375366	M00153	Cytochrome d ubiquinol oxidase
V1295084	M00239	Peptides/nickel transport system
V1069274	M00164	ATP synthase
V1592800	M00179	Ribosome, archaea
V1103724	M00083	Fatty acid biosynthesis, elongation
V1138984	M00179	Ribosome, archaea
V1440773	M00179	Ribosome, archaea
V1014995	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin
V1020418	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1071723	M00206	Cellobiose transport system
V1482551	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1042989	M00178	Ribosome, bacteria
V1076103	M00179	Ribosome, archaea
V1009322	M00086	beta-Oxidation, acyl-CoA synthesis
V1075971	M00179	Ribosome, archaea
V1160507	M00034	Methionine salvage pathway
V1364877	M00164	ATP synthase
V1175163	M00376	3-Hydroxypropionate bi-cycle
V1519910	M00164	ATP synthase
V1043762	M00228	Putative glutamine transport system
V1296100	M00236	Putative polar amino acid transport system
V1886303	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1001475	M00248	Antibiotic transport system
V1077624	M00179	Ribosome, archaea
V1041703	M00183	RNA polymerase, bacteria
V1339861	M00179	Ribosome, archaea
V1736971	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1041590	M00178	Ribosome, bacteria
V1011950	M00335	Sec (secretion) system
V1069595	M00178	Ribosome, bacteria
V1380518	M00239	Peptides/nickel transport system
V1553605	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1294938	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1581661	M00239	Peptides/nickel transport system
V1164544	M00260	DNA polymerase III complex, bacteria
V1039792	M00179	Ribosome, archaea
V1084672	M00335	Sec (secretion) system
V1577140	M00183	RNA polymerase, bacteria
V1042447	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1440420	M00376	3-Hydroxypropionate bi-cycle
V1341295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1381260	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1505538	M00206	Cellobiose transport system
V1236942	M00239	Peptides/nickel transport system
V1071567	M00188	NitT/TauT family transport system
V1081811	M00086	beta-Oxidation, acyl-CoA synthesis
V1074885	M00178	Ribosome, bacteria
V1106834	M00179	Ribosome, archaea
V1203459	M00178	Ribosome, bacteria
V1381169	M00183	RNA polymerase, bacteria
V1152196	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1000020	M00179	Ribosome, archaea
V1012174	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1074742	M00179	Ribosome, archaea
V1464522	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1139144	M00179	Ribosome, archaea
V1011011	M00164	ATP synthase
V1000844	M00254	ABC-2 type transport system
V1294043	M00179	Ribosome, archaea
V1072215	M00144	NADH:quinone oxidoreductase, prokaryotes
V1439186	M00178	Ribosome, bacteria
V1517484	M00179	Ribosome, archaea
V1083554	M00083	Fatty acid biosynthesis, elongation
V1577095	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1174424	M00178	Ribosome, bacteria
V1081088	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1392259	M00183	RNA polymerase, bacteria
V1070514	M00374	Dicarboxylate-hydroxybutyrate cycle
V1139691	M00335	Sec (secretion) system
V1083902	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1368681	M00183	RNA polymerase, bacteria
V1015734	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1291747	M00376	3-Hydroxypropionate bi-cycle
V1045334	M00207	Putative multiple sugar transport system
V1041071	M00179	Ribosome, archaea
V1268242	M00335	Sec (secretion) system
V1420584	M00279	PTS system, galactitol-specific II component
V1073412	M00164	ATP synthase
V1082075	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1102771	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1009350	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1075213	M00179	Ribosome, archaea
V1037601	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
V1074528	M00083	Fatty acid biosynthesis, elongation
V1074108	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1138734	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1440590	M00179	Ribosome, archaea
V1074548	M00179	Ribosome, archaea
V1464388	M00183	RNA polymerase, bacteria
V1090580	M00242	Zinc transport system
V1070814	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1572527	M00183	RNA polymerase, bacteria
V1320051	M00178	Ribosome, bacteria
V1382281	M00178	Ribosome, bacteria
V1200297	M00179	Ribosome, archaea
V1530889	M00179	Ribosome, archaea
V1074550	M00179	Ribosome, archaea
V1171040	M00197	Putative fructooligosaccharide transport system
V1463662	M00376	3-Hydroxypropionate bi-cycle
V1250750	M00164	ATP synthase
V1072901	M00188	NitT/TauT family transport system
V1071809	M00178	Ribosome, bacteria
V1275019	M00183	RNA polymerase, bacteria
V1249444	M00164	ATP synthase
V1075539	M00083	Fatty acid biosynthesis, elongation
V1015869	M00178	Ribosome, bacteria
V1836807	M00179	Ribosome, archaea
V1469318	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1017017	M00178	Ribosome, bacteria
V1040562	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1081290	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1445801	M00239	Peptides/nickel transport system
V1522031	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1499268	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin
V1195338	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1362039	M00083	Fatty acid biosynthesis, elongation
V1577793	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1014819	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1009331	M00183	RNA polymerase, bacteria
V1000895	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1073539	M00086	beta-Oxidation, acyl-CoA synthesis
V1083490	M00374	Dicarboxylate-hydroxybutyrate cycle
V1079294	M00083	Fatty acid biosynthesis, elongation
V1009870	M00179	Ribosome, archaea
V1007843	M00238	D-Methionine transport system
V1609073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1080817	M00083	Fatty acid biosynthesis, elongation
V1199842	M00238	D-Methionine transport system
V1069832	M00239	Peptides/nickel transport system
V1139821	M00159	V/A-type ATPase, prokaryotes
V1553602	M00083	Fatty acid biosynthesis, elongation
V1158726	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1167147	M00183	RNA polymerase, bacteria
V1077804	M00239	Peptides/nickel transport system
V1553674	M00179	Ribosome, archaea
V1431657	M00179	Ribosome, archaea
V1000106	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000587	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1374340	M00335	Sec (secretion) system
V1103655	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1010556	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1103471	M00188	NitT/TauT family transport system
V1072282	M00144	NADH:quinone oxidoreductase, prokaryotes
V1014250	M00374	Dicarboxylate-hydroxybutyrate cycle
V1074547	M00179	Ribosome, archaea
V1069272	M00164	ATP synthase
V1000077	M00260	DNA polymerase III complex, bacteria
V1000019	M00179	Ribosome, archaea
V1000141	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1249468	M00178	Ribosome, bacteria
V1084463	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1398674	M00164	ATP synthase
V1328612	M00179	Ribosome, archaea
V1268814	M00179	Ribosome, archaea
V1886399	M00178	Ribosome, bacteria
V1007432	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1039343	M00178	Ribosome, bacteria
V1014275	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1139047	M00083	Fatty acid biosynthesis, elongation
V1074549	M00179	Ribosome, archaea
V1164542	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1011765	M00376	3-Hydroxypropionate bi-cycle
V1073574	M00178	Ribosome, bacteria
V1011013	M00164	ATP synthase
V1268839	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1069949	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1199721	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1009708	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
V1072087	M00244	Putative zinc/manganese transport system
V1082074	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1245732	M00346	Formaldehyde assimilation, serine pathway
V1074292	M00115	NAD biosynthesis, aspartate => NAD
V1008406	M00239	Peptides/nickel transport system
V1373951	M00179	Ribosome, archaea
V1380987	M00179	Ribosome, archaea
V1565365	M00178	Ribosome, bacteria
V1083029	M00368	Ethylene biosynthesis, methionine => ethylene
V1082510	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1374450	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
