Gene	KEGG_module_number	Annotation
V1080453	M00335	Sec (secretion) system
V1469282	M00239	Peptides/nickel transport system
V1879849	M00197	Putative fructooligosaccharide transport system
V1277310	M00335	Sec (secretion) system
V1073737	M00179	Ribosome, archaea
V1592992	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1150295	M00248	Antibiotic transport system
V1033902	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1152905	M00164	ATP synthase
V1313344	M00197	Putative fructooligosaccharide transport system
V1070407	M00197	Putative fructooligosaccharide transport system
V1043485	M00179	Ribosome, archaea
V1081021	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000013	M00179	Ribosome, archaea
V1886416	M00002	Glycolysis, core module involving three-carbon compounds
V1879928	M00276	PTS system, mannose-specific II component
V1079141	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1083488	M00179	Ribosome, archaea
V1879882	M00179	Ribosome, archaea
V1886409	M00335	Sec (secretion) system
V1000011	M00179	Ribosome, archaea
V1491685	M00346	Formaldehyde assimilation, serine pathway
V1836804	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000642	M00346	Formaldehyde assimilation, serine pathway
V1154539	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1366656	M00276	PTS system, mannose-specific II component
V1238174	M00179	Ribosome, archaea
V1033302	M00335	Sec (secretion) system
V1000168	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1075073	M00179	Ribosome, archaea
V1364188	M00164	ATP synthase
V1000641	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1073923	M00183	RNA polymerase, bacteria
V1000012	M00179	Ribosome, archaea
V1000014	M00179	Ribosome, archaea
V1141150	M00346	Formaldehyde assimilation, serine pathway
V1140098	M00164	ATP synthase
V1076928	M00178	Ribosome, bacteria
V1886464	M00179	Ribosome, archaea
V1879918	M00179	Ribosome, archaea
V1880077	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1613141	M00179	Ribosome, archaea
V1177532	M00179	Ribosome, archaea
V1521364	M00239	Peptides/nickel transport system
V1547329	M00239	Peptides/nickel transport system
V1139917	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1266145	M00368	Ethylene biosynthesis, methionine => ethylene
V1076810	M00178	Ribosome, bacteria
V1617409	M00178	Ribosome, bacteria
V1082180	M00376	3-Hydroxypropionate bi-cycle
V1150296	M00248	Antibiotic transport system
V1080488	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1000944	M00179	Ribosome, archaea
V1074700	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1043350	M00239	Peptides/nickel transport system
V1083710	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1138253	M00376	3-Hydroxypropionate bi-cycle
V1000144	M00179	Ribosome, archaea
V1384350	M00179	Ribosome, archaea
V1143984	M00346	Formaldehyde assimilation, serine pathway
V1381169	M00183	RNA polymerase, bacteria
V1139283	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1381099	M00164	ATP synthase
V1073922	M00179	Ribosome, archaea
V1415812	M00248	Antibiotic transport system
V1594655	M00239	Peptides/nickel transport system
V1389384	M00346	Formaldehyde assimilation, serine pathway
V1612264	M00178	Ribosome, bacteria
V1297375	M00179	Ribosome, archaea
V1340164	M00164	ATP synthase
V1078022	M00179	Ribosome, archaea
V1015867	M00179	Ribosome, archaea
V1089092	M00178	Ribosome, bacteria
V1380987	M00179	Ribosome, archaea
V1464441	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1080489	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000519	M00268	PTS system, alpha-glucoside-specific II component
V1075480	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1339706	M00276	PTS system, mannose-specific II component
V1000326	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1139821	M00159	V/A-type ATPase, prokaryotes
V1884213	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1553618	M00335	Sec (secretion) system
V1083487	M00179	Ribosome, archaea
V1085162	M00020	Serine biosynthesis, glycerate-3P => serine
V1399043	M00276	PTS system, mannose-specific II component
V1000172	M00239	Peptides/nickel transport system
V1432853	M00178	Ribosome, bacteria
V1000010	M00179	Ribosome, archaea
V1001468	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1080997	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1327984	M00374	Dicarboxylate-hydroxybutyrate cycle
V1039764	M00178	Ribosome, bacteria
V1139605	M00179	Ribosome, archaea
V1033560	M00335	Sec (secretion) system
V1889488	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1185257	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1138313	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1394176	M00279	PTS system, galactitol-specific II component
V1000009	M00179	Ribosome, archaea
V1564708	M00242	Zinc transport system
V1000003	M00178	Ribosome, bacteria
V1852039	M00183	RNA polymerase, bacteria
V1000318	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1879847	M00197	Putative fructooligosaccharide transport system
V1884198	M00375	Hydroxypropionate-hydroxybutylate cycle
V1000601	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1269313	M00179	Ribosome, archaea
V1077624	M00179	Ribosome, archaea
V1075971	M00179	Ribosome, archaea
V1073798	M00124	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P
V1440841	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1000022	M00179	Ribosome, archaea
V1580786	M00276	PTS system, mannose-specific II component
V1441127	M00179	Ribosome, archaea
V1073739	M00179	Ribosome, archaea
V1140670	M00164	ATP synthase
V1074886	M00178	Ribosome, bacteria
V1368958	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1380652	M00179	Ribosome, archaea
V1000015	M00179	Ribosome, archaea
V1006021	M00179	Ribosome, archaea
V1400258	M00002	Glycolysis, core module involving three-carbon compounds
V1138661	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1108928	M00164	ATP synthase
V1886399	M00178	Ribosome, bacteria
V1000502	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1886558	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1313345	M00197	Putative fructooligosaccharide transport system
V1500012	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1139691	M00335	Sec (secretion) system
V1851978	M00207	Putative multiple sugar transport system
V1852140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1177863	M00082	Fatty acid biosynthesis, initiation
V1140341	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1001475	M00248	Antibiotic transport system
V1138614	M00179	Ribosome, archaea
V1081266	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1138844	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1013990	M00178	Ribosome, bacteria
V1109182	M00179	Ribosome, archaea
V1581271	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1154707	M00159	V/A-type ATPase, prokaryotes
V1500737	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1577140	M00183	RNA polymerase, bacteria
V1553772	M00279	PTS system, galactitol-specific II component
V1144281	M00276	PTS system, mannose-specific II component
V1073924	M00178	Ribosome, bacteria
V1000140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000533	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1519499	M00002	Glycolysis, core module involving three-carbon compounds
V1841419	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1879848	M00197	Putative fructooligosaccharide transport system
V1000176	M00228	Putative glutamine transport system
V1381895	M00207	Putative multiple sugar transport system
V1367057	M00183	RNA polymerase, bacteria
V1595063	M00207	Putative multiple sugar transport system
V1886609	M00164	ATP synthase
V1037878	M00375	Hydroxypropionate-hydroxybutylate cycle
V1000019	M00179	Ribosome, archaea
V1381908	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1074885	M00178	Ribosome, bacteria
V1594229	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1073415	M00164	ATP synthase
V1500210	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1366835	M00179	Ribosome, archaea
V1074742	M00179	Ribosome, archaea
V1080858	M00335	Sec (secretion) system
V1138642	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1340709	M00346	Formaldehyde assimilation, serine pathway
V1851977	M00254	ABC-2 type transport system
V1000300	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000023	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1249122	M00179	Ribosome, archaea
V1015868	M00179	Ribosome, archaea
V1018464	M00179	Ribosome, archaea
V1014932	M00239	Peptides/nickel transport system
V1399511	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1073414	M00164	ATP synthase
V1330982	M00197	Putative fructooligosaccharide transport system
V1886654	M00335	Sec (secretion) system
V1517484	M00179	Ribosome, archaea
V1000295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1292788	M00179	Ribosome, archaea
V1836815	M00221	Putative simple sugar transport system
V1139144	M00179	Ribosome, archaea
V1091760	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1464388	M00183	RNA polymerase, bacteria
V1000001	M00179	Ribosome, archaea
V1042252	M00276	PTS system, mannose-specific II component
V1139033	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1079294	M00083	Fatty acid biosynthesis, elongation
V1074548	M00179	Ribosome, archaea
V1082647	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
V1440527	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1080015	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1375366	M00153	Cytochrome d ubiquinol oxidase
V1012925	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1043301	M00179	Ribosome, archaea
V1852094	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1033646	M00183	RNA polymerase, bacteria
V1430382	M00197	Putative fructooligosaccharide transport system
V1079230	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012602	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1373773	M00029	Urea cycle
V1368681	M00183	RNA polymerase, bacteria
V1033924	M00178	Ribosome, bacteria
V1084062	M00153	Cytochrome d ubiquinol oxidase
V1042470	M00179	Ribosome, archaea
V1144196	M00239	Peptides/nickel transport system
V1157323	M00179	Ribosome, archaea
V1102799	M00239	Peptides/nickel transport system
V1592800	M00179	Ribosome, archaea
V1138351	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1010209	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886584	M00239	Peptides/nickel transport system
V1552739	M00244	Putative zinc/manganese transport system
V1084373	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1042408	M00179	Ribosome, archaea
V1074547	M00179	Ribosome, archaea
V1083554	M00083	Fatty acid biosynthesis, elongation
V1174424	M00178	Ribosome, bacteria
V1164544	M00260	DNA polymerase III complex, bacteria
V1441364	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1392083	M00115	NAD biosynthesis, aspartate => NAD
V1139807	M00159	V/A-type ATPase, prokaryotes
V1581212	M00164	ATP synthase
V1012852	M00183	RNA polymerase, bacteria
V1000076	M00178	Ribosome, bacteria
V1191783	M00035	Methionine degradation
V1075214	M00179	Ribosome, archaea
V1107759	M00276	PTS system, mannose-specific II component
V1073413	M00164	ATP synthase
V1076103	M00179	Ribosome, archaea
V1144304	M00179	Ribosome, archaea
V1541161	M00236	Putative polar amino acid transport system
V1154407	M00183	RNA polymerase, bacteria
V1352844	M00239	Peptides/nickel transport system
V1431657	M00179	Ribosome, archaea
V1442456	M00179	Ribosome, archaea
V1075213	M00179	Ribosome, archaea
V1074475	M00144	NADH:quinone oxidoreductase, prokaryotes
V1074528	M00083	Fatty acid biosynthesis, elongation
V1013406	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1156648	M00164	ATP synthase
V1109371	M00178	Ribosome, bacteria
V1043514	M00179	Ribosome, archaea
V1083359	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1364877	M00164	ATP synthase
V1072282	M00144	NADH:quinone oxidoreductase, prokaryotes
V1572527	M00183	RNA polymerase, bacteria
V1294043	M00179	Ribosome, archaea
V1541210	M00239	Peptides/nickel transport system
V1000016	M00179	Ribosome, archaea
V1081814	M00164	ATP synthase
V1558287	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1076929	M00178	Ribosome, bacteria
V1200366	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1154408	M00183	RNA polymerase, bacteria
V1006819	M00228	Putative glutamine transport system
V1525026	M00179	Ribosome, archaea
V1110458	M00179	Ribosome, archaea
V1139078	M00239	Peptides/nickel transport system
V1374087	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1500057	M00179	Ribosome, archaea
V1000938	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000020	M00179	Ribosome, archaea
V1886585	M00268	PTS system, alpha-glucoside-specific II component
V1141925	M00179	Ribosome, archaea
V1000152	M00335	Sec (secretion) system
V1440590	M00179	Ribosome, archaea
V1080012	M00002	Glycolysis, core module involving three-carbon compounds
V1886303	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1341295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1154952	M00179	Ribosome, archaea
V1138617	M00115	NAD biosynthesis, aspartate => NAD
V1886440	M00179	Ribosome, archaea
V1279374	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1249468	M00178	Ribosome, bacteria
V1482551	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1519450	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1464524	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000106	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1084672	M00335	Sec (secretion) system
V1139151	M00260	DNA polymerase III complex, bacteria
V1392929	M00179	Ribosome, archaea
V1016290	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1852132	M00115	NAD biosynthesis, aspartate => NAD
V1329205	M00242	Zinc transport system
V1144023	M00276	PTS system, mannose-specific II component
V1075074	M00179	Ribosome, archaea
V1152196	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1070068	M00335	Sec (secretion) system
V1886610	M00276	PTS system, mannose-specific II component
V1517024	M00179	Ribosome, archaea
V1502554	M00178	Ribosome, bacteria
V1291747	M00376	3-Hydroxypropionate bi-cycle
V1073807	M00083	Fatty acid biosynthesis, elongation
V1152092	M00083	Fatty acid biosynthesis, elongation
V1576731	M00179	Ribosome, archaea
V1141022	M00183	RNA polymerase, bacteria
V1522031	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1373951	M00179	Ribosome, archaea
V1392259	M00183	RNA polymerase, bacteria
V1000141	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1082181	M00376	3-Hydroxypropionate bi-cycle
V1000836	M00178	Ribosome, bacteria
V1164542	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1370895	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1074546	M00179	Ribosome, archaea
V1886382	M00346	Formaldehyde assimilation, serine pathway
V1074141	M00335	Sec (secretion) system
V1485407	M00197	Putative fructooligosaccharide transport system
V1373952	M00183	RNA polymerase, bacteria
V1081088	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1080456	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1520185	M00164	ATP synthase
V1107455	M00221	Putative simple sugar transport system
V1155183	M00221	Putative simple sugar transport system
V1886153	M00183	RNA polymerase, bacteria
V1339861	M00179	Ribosome, archaea
V1275019	M00183	RNA polymerase, bacteria
V1160507	M00034	Methionine salvage pathway
V1269402	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1011016	M00164	ATP synthase
V1437017	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1585919	M00276	PTS system, mannose-specific II component
V1000057	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000325	M00178	Ribosome, bacteria
V1581482	M00164	ATP synthase
V1000468	M00281	PTS system, lactose-specific II component
V1083902	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1074108	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1469327	M00207	Putative multiple sugar transport system
V1886410	M00335	Sec (secretion) system
V1081878	M00346	Formaldehyde assimilation, serine pathway
V1033925	M00164	ATP synthase
V1499268	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin
V1232960	M00179	Ribosome, archaea
V1879999	M00239	Peptides/nickel transport system
V1558995	M00335	Sec (secretion) system
V1886184	M00164	ATP synthase
V1000077	M00260	DNA polymerase III complex, bacteria
V1006022	M00034	Methionine salvage pathway
V1357062	M00178	Ribosome, bacteria
V1000155	M00366	C10-C20 isoprenoid biosynthesis, plants
V1172076	M00206	Cellobiose transport system
V1013090	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1082432	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1230296	M00029	Urea cycle
V1530889	M00179	Ribosome, archaea
V1146313	M00164	ATP synthase
V1501378	M00179	Ribosome, archaea
V1000594	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1432035	M00179	Ribosome, archaea
V1553707	M00276	PTS system, mannose-specific II component
V1607575	M00260	DNA polymerase III complex, bacteria
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1176971	M00179	Ribosome, archaea
V1549656	M00197	Putative fructooligosaccharide transport system
V1000563	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1357096	M00197	Putative fructooligosaccharide transport system
V1440773	M00179	Ribosome, archaea
V1081148	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1141223	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886653	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1083029	M00368	Ethylene biosynthesis, methionine => ethylene
V1178697	M00159	V/A-type ATPase, prokaryotes
V1464757	M00247	Putative ABC transport system
V1526141	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1250750	M00164	ATP synthase
V1581637	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1138734	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033715	M00239	Peptides/nickel transport system
V1357847	M00164	ATP synthase
V1074266	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1851957	M00035	Methionine degradation
V1558925	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1017590	M00033	Ectoine biosynthesis, aspartate => ectoine
V1011014	M00164	ATP synthase
V1152387	M00346	Formaldehyde assimilation, serine pathway
V1157452	M00197	Putative fructooligosaccharide transport system
V1886602	M00179	Ribosome, archaea
V1436771	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553653	M00335	Sec (secretion) system
V1439186	M00178	Ribosome, bacteria
V1268334	M00279	PTS system, galactitol-specific II component
V1010860	M00179	Ribosome, archaea
V1072215	M00144	NADH:quinone oxidoreductase, prokaryotes
V1367155	M00002	Glycolysis, core module involving three-carbon compounds
V1081811	M00086	beta-Oxidation, acyl-CoA synthesis
V1033571	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1075539	M00083	Fatty acid biosynthesis, elongation
V1011950	M00335	Sec (secretion) system
V1020418	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1399193	M00179	Ribosome, archaea
V1173339	M00179	Ribosome, archaea
V1374846	M00179	Ribosome, archaea
V1553674	M00179	Ribosome, archaea
V1042613	M00179	Ribosome, archaea
V1272240	M00179	Ribosome, archaea
V1043302	M00179	Ribosome, archaea
V1000884	M00207	Putative multiple sugar transport system
V1082075	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1820497	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1007076	M00197	Putative fructooligosaccharide transport system
V1033838	M00273	PTS system, fructose-specific II component
V1083490	M00374	Dicarboxylate-hydroxybutyrate cycle
V1000824	M00244	Putative zinc/manganese transport system
V1012671	M00159	V/A-type ATPase, prokaryotes
V1074549	M00179	Ribosome, archaea
V1084463	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1138429	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1422650	M00178	Ribosome, bacteria
V1398959	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1140021	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1016890	M00178	Ribosome, bacteria
V1080688	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1295084	M00239	Peptides/nickel transport system
V1375854	M00178	Ribosome, bacteria
V1585624	M00346	Formaldehyde assimilation, serine pathway
V1879856	M00276	PTS system, mannose-specific II component
V1442466	M00183	RNA polymerase, bacteria
V1083874	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1158726	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1138984	M00179	Ribosome, archaea
V1007060	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1071040	M00239	Peptides/nickel transport system
V1836807	M00179	Ribosome, archaea
V1248992	M00179	Ribosome, archaea
V1436619	M00273	PTS system, fructose-specific II component
V1000151	M00178	Ribosome, bacteria
V1157324	M00178	Ribosome, bacteria
V1420559	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1013085	M00279	PTS system, galactitol-specific II component
V1557302	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1000844	M00254	ABC-2 type transport system
V1576738	M00376	3-Hydroxypropionate bi-cycle
V1236942	M00239	Peptides/nickel transport system
V1000525	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1313346	M00197	Putative fructooligosaccharide transport system
V1365279	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1374340	M00335	Sec (secretion) system
V1253512	M00164	ATP synthase
V1009869	M00178	Ribosome, bacteria
V1268948	M00183	RNA polymerase, bacteria
V1013500	M00227	Glutamine transport system
V1141613	M00179	Ribosome, archaea
V1000848	M00258	Putative ABC transport system
V1074835	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000177	M00228	Putative glutamine transport system
V1042629	M00248	Antibiotic transport system
V1469296	M00179	Ribosome, archaea
V1841399	M00144	NADH:quinone oxidoreductase, prokaryotes
V1075026	M00260	DNA polymerase III complex, bacteria
V1009870	M00179	Ribosome, archaea
V1109370	M00179	Ribosome, archaea
V1201514	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1344061	M00239	Peptides/nickel transport system
V1518385	M00183	RNA polymerase, bacteria
V1164541	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1044527	M00179	Ribosome, archaea
V1074550	M00179	Ribosome, archaea
V1392533	M00124	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P
V1613218	M00374	Dicarboxylate-hydroxybutyrate cycle
V1015123	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1233209	M00061	D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P
V1608313	M00002	Glycolysis, core module involving three-carbon compounds
V1239646	M00178	Ribosome, bacteria
