Gene	KEGG_module_number	Annotation
V1594229	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1067905	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1070407	M00197	Putative fructooligosaccharide transport system
V1033560	M00335	Sec (secretion) system
V1065576	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1000144	M00179	Ribosome, archaea
V1503584	M00346	Formaldehyde assimilation, serine pathway
V1297375	M00179	Ribosome, archaea
V1346617	M00376	3-Hydroxypropionate bi-cycle
V1000009	M00179	Ribosome, archaea
V1565406	M00164	ATP synthase
V1013967	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1167672	M00178	Ribosome, bacteria
V1203298	M00197	Putative fructooligosaccharide transport system
V1001468	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1609073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1360981	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1000176	M00228	Putative glutamine transport system
V1144023	M00276	PTS system, mannose-specific II component
V1851960	M00276	PTS system, mannose-specific II component
V1000295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1065550	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1014867	M00276	PTS system, mannose-specific II component
V1033881	M00346	Formaldehyde assimilation, serine pathway
V1548529	M00159	V/A-type ATPase, prokaryotes
V1553618	M00335	Sec (secretion) system
V1295411	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1238067	M00179	Ribosome, archaea
V1070302	M00197	Putative fructooligosaccharide transport system
V1143377	M00273	PTS system, fructose-specific II component
V1013969	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1852132	M00115	NAD biosynthesis, aspartate => NAD
V1547329	M00239	Peptides/nickel transport system
V1576738	M00376	3-Hydroxypropionate bi-cycle
V1852039	M00183	RNA polymerase, bacteria
V1884213	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1559772	M00346	Formaldehyde assimilation, serine pathway
V1548048	M00183	RNA polymerase, bacteria
V1236161	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1520185	M00164	ATP synthase
V1380652	M00179	Ribosome, archaea
V1000533	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1506132	M00376	3-Hydroxypropionate bi-cycle
V1366656	M00276	PTS system, mannose-specific II component
V1015867	M00179	Ribosome, archaea
V1010065	M00164	ATP synthase
V1007059	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1065925	M00164	ATP synthase
V1852140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1065922	M00164	ATP synthase
V1167635	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1068294	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1011014	M00164	ATP synthase
V1421169	M00197	Putative fructooligosaccharide transport system
V1430517	M00279	PTS system, galactitol-specific II component
V1065553	M00029	Urea cycle
V1421010	M00179	Ribosome, archaea
V1000172	M00239	Peptides/nickel transport system
V1886585	M00268	PTS system, alpha-glucoside-specific II component
V1549656	M00197	Putative fructooligosaccharide transport system
V1592800	M00179	Ribosome, archaea
V1039342	M00179	Ribosome, archaea
V1554041	M00179	Ribosome, archaea
V1585250	M00179	Ribosome, archaea
V1295076	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1000023	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1355999	M00376	3-Hydroxypropionate bi-cycle
V1523254	M00159	V/A-type ATPase, prokaryotes
V1348571	M00179	Ribosome, archaea
V1013968	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1583900	M00029	Urea cycle
V1067914	M00319	Manganese/zinc/iron transport system
V1381895	M00207	Putative multiple sugar transport system
V1340164	M00164	ATP synthase
V1108195	M00035	Methionine degradation
V1442778	M00164	ATP synthase
V1430967	M00179	Ribosome, archaea
V1421101	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1399043	M00276	PTS system, mannose-specific II component
V1067466	M00335	Sec (secretion) system
V1006819	M00228	Putative glutamine transport system
V1384350	M00179	Ribosome, archaea
V1111384	M00164	ATP synthase
V1553999	M00179	Ribosome, archaea
V1381169	M00183	RNA polymerase, bacteria
V1266145	M00368	Ethylene biosynthesis, methionine => ethylene
V1000020	M00179	Ribosome, archaea
V1330982	M00197	Putative fructooligosaccharide transport system
V1198530	M00279	PTS system, galactitol-specific II component
V1521364	M00239	Peptides/nickel transport system
V1065572	M00179	Ribosome, archaea
V1065574	M00179	Ribosome, archaea
V1078022	M00179	Ribosome, archaea
V1886399	M00178	Ribosome, bacteria
V1012925	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1074742	M00179	Ribosome, archaea
V1501378	M00179	Ribosome, archaea
V1146002	M00029	Urea cycle
V1364769	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1065569	M00179	Ribosome, archaea
V1068443	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1167405	M00335	Sec (secretion) system
V1067188	M00178	Ribosome, bacteria
V1000019	M00179	Ribosome, archaea
V1012423	M00179	Ribosome, archaea
V1067072	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1836807	M00179	Ribosome, archaea
V1364483	M00335	Sec (secretion) system
V1042408	M00179	Ribosome, archaea
V1000325	M00178	Ribosome, bacteria
V1007054	M00183	RNA polymerase, bacteria
V1167678	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1001475	M00248	Antibiotic transport system
V1399511	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1065575	M00335	Sec (secretion) system
V1010068	M00164	ATP synthase
V1012674	M00159	V/A-type ATPase, prokaryotes
V1469327	M00207	Putative multiple sugar transport system
V1581212	M00164	ATP synthase
V1012424	M00179	Ribosome, archaea
V1355860	M00179	Ribosome, archaea
V1066151	M00335	Sec (secretion) system
V1172123	M00159	V/A-type ATPase, prokaryotes
V1581271	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1439186	M00178	Ribosome, bacteria
V1012676	M00159	V/A-type ATPase, prokaryotes
V1065562	M00178	Ribosome, bacteria
V1006720	M00258	Putative ABC transport system
V1007073	M00197	Putative fructooligosaccharide transport system
V1167651	M00179	Ribosome, archaea
V1012414	M00179	Ribosome, archaea
V1153346	M00179	Ribosome, archaea
V1069949	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1067450	M00178	Ribosome, bacteria
V1065466	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1040402	M00164	ATP synthase
V1000016	M00179	Ribosome, archaea
V1230453	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1167569	M00178	Ribosome, bacteria
V1067906	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1011015	M00164	ATP synthase
V1348786	M00179	Ribosome, archaea
V1557783	M00164	ATP synthase
V1066147	M00122	Cobalamin biosynthesis, cobinamide => cobalamin
V1012053	M00276	PTS system, mannose-specific II component
V1065435	M00029	Urea cycle
V1437389	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1595063	M00207	Putative multiple sugar transport system
V1482551	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1463686	M00197	Putative fructooligosaccharide transport system
V1375650	M00335	Sec (secretion) system
V1018031	M00179	Ribosome, archaea
V1603598	M00374	Dicarboxylate-hydroxybutyrate cycle
V1000022	M00179	Ribosome, archaea
V1000502	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1167571	M00178	Ribosome, bacteria
V1355712	M00164	ATP synthase
V1069595	M00178	Ribosome, bacteria
V1608875	M00178	Ribosome, bacteria
V1504087	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012422	M00179	Ribosome, archaea
V1071524	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1065571	M00179	Ribosome, archaea
V1879856	M00276	PTS system, mannose-specific II component
V1553956	M00179	Ribosome, archaea
V1367057	M00183	RNA polymerase, bacteria
V1398674	M00164	ATP synthase
V1882040	M00083	Fatty acid biosynthesis, elongation
V1098891	M00206	Cellobiose transport system
V1099189	M00179	Ribosome, archaea
V1584680	M00159	V/A-type ATPase, prokaryotes
V1541210	M00239	Peptides/nickel transport system
V1580786	M00276	PTS system, mannose-specific II component
V1110483	M00179	Ribosome, archaea
V1190263	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1572527	M00183	RNA polymerase, bacteria
V1519499	M00002	Glycolysis, core module involving three-carbon compounds
V1585624	M00346	Formaldehyde assimilation, serine pathway
V1886619	M00260	DNA polymerase III complex, bacteria
V1350467	M00020	Serine biosynthesis, glycerate-3P => serine
V1033925	M00164	ATP synthase
V1014869	M00276	PTS system, mannose-specific II component
V1557302	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1355861	M00179	Ribosome, archaea
V1012679	M00033	Ectoine biosynthesis, aspartate => ectoine
V1505588	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1065567	M00179	Ribosome, archaea
V1585936	M00179	Ribosome, archaea
V1067921	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012419	M00179	Ribosome, archaea
V1504336	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate
V1144281	M00276	PTS system, mannose-specific II component
V1503578	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1886464	M00179	Ribosome, archaea
V1041703	M00183	RNA polymerase, bacteria
V1069093	M00135	GABA biosynthesis, eukaryotes, putrescine => GABA
V1099394	M00197	Putative fructooligosaccharide transport system
V1065434	M00029	Urea cycle
V1066923	M00239	Peptides/nickel transport system
V1504816	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1041590	M00178	Ribosome, bacteria
V1014079	M00179	Ribosome, archaea
V1164544	M00260	DNA polymerase III complex, bacteria
V1051831	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1067111	M00258	Putative ABC transport system
V1409994	M00346	Formaldehyde assimilation, serine pathway
V1182975	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1014868	M00276	PTS system, mannose-specific II component
V1608313	M00002	Glycolysis, core module involving three-carbon compounds
V1181710	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1430382	M00197	Putative fructooligosaccharide transport system
V1197432	M00029	Urea cycle
V1000594	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1012602	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1015868	M00179	Ribosome, archaea
V1144210	M00179	Ribosome, archaea
V1554037	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1065880	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1067955	M00179	Ribosome, archaea
V1382281	M00178	Ribosome, bacteria
V1010070	M00164	ATP synthase
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1151917	M00197	Putative fructooligosaccharide transport system
V1065515	M00335	Sec (secretion) system
V1889488	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033646	M00183	RNA polymerase, bacteria
V1012417	M00178	Ribosome, bacteria
V1430515	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1091760	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1464388	M00183	RNA polymerase, bacteria
V1065564	M00179	Ribosome, archaea
V1168502	M00178	Ribosome, bacteria
V1421640	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1065581	M00178	Ribosome, bacteria
V1095854	M00179	Ribosome, archaea
V1577140	M00183	RNA polymerase, bacteria
V1331626	M00179	Ribosome, archaea
V1200373	M00197	Putative fructooligosaccharide transport system
V1351712	M00346	Formaldehyde assimilation, serine pathway
V1010661	M00164	ATP synthase
V1526386	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1167858	M00179	Ribosome, archaea
V1000140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1065463	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012420	M00179	Ribosome, archaea
V1348010	M00178	Ribosome, bacteria
V1066650	M00179	Ribosome, archaea
V1397443	M00346	Formaldehyde assimilation, serine pathway
V1167406	M00179	Ribosome, archaea
V1010209	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1594932	M00164	ATP synthase
V1048488	M00260	DNA polymerase III complex, bacteria
V1068292	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1167404	M00179	Ribosome, archaea
V1065565	M00179	Ribosome, archaea
V1052456	M00083	Fatty acid biosynthesis, elongation
V1010659	M00164	ATP synthase
V1011393	M00242	Zinc transport system
V1039702	M00335	Sec (secretion) system
V1066649	M00178	Ribosome, bacteria
V1098849	M00178	Ribosome, bacteria
V1413576	M00376	3-Hydroxypropionate bi-cycle
V1356772	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1007084	M00178	Ribosome, bacteria
V1365279	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1066150	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1067902	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1042496	M00179	Ribosome, archaea
V1235943	M00179	Ribosome, archaea
V1039792	M00179	Ribosome, archaea
V1042495	M00179	Ribosome, archaea
V1011012	M00164	ATP synthase
V1070303	M00197	Putative fructooligosaccharide transport system
V1886584	M00239	Peptides/nickel transport system
V1000141	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1313717	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000139	M00260	DNA polymerase III complex, bacteria
V1375131	M00179	Ribosome, archaea
V1481348	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1295628	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033924	M00178	Ribosome, bacteria
V1313175	M00346	Formaldehyde assimilation, serine pathway
V1068931	M00221	Putative simple sugar transport system
V1886382	M00346	Formaldehyde assimilation, serine pathway
V1067913	M00319	Manganese/zinc/iron transport system
V1068363	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1000106	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1012054	M00276	PTS system, mannose-specific II component
V1346471	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1431657	M00179	Ribosome, archaea
V1045334	M00207	Putative multiple sugar transport system
V1463662	M00376	3-Hydroxypropionate bi-cycle
V1469296	M00179	Ribosome, archaea
V1552729	M00179	Ribosome, archaea
V1100534	M00179	Ribosome, archaea
V1554088	M00346	Formaldehyde assimilation, serine pathway
V1577158	M00335	Sec (secretion) system
V1236049	M00164	ATP synthase
V1065348	M00178	Ribosome, bacteria
V1568164	M00179	Ribosome, archaea
V1000177	M00228	Putative glutamine transport system
V1065480	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1011011	M00164	ATP synthase
V1849462	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1072283	M00376	3-Hydroxypropionate bi-cycle
V1431322	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1098933	M00178	Ribosome, bacteria
V1394176	M00279	PTS system, galactitol-specific II component
V1017115	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1099395	M00197	Putative fructooligosaccharide transport system
V1851957	M00035	Methionine degradation
V1836815	M00221	Putative simple sugar transport system
V1399193	M00179	Ribosome, archaea
V1437490	M00179	Ribosome, archaea
V1041071	M00179	Ribosome, archaea
V1236810	M00346	Formaldehyde assimilation, serine pathway
V1504848	M00335	Sec (secretion) system
V1503580	M00164	ATP synthase
V1042989	M00178	Ribosome, bacteria
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1014360	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1011335	M00236	Putative polar amino acid transport system
V1000155	M00366	C10-C20 isoprenoid biosynthesis, plants
V1034592	M00254	ABC-2 type transport system
V1437633	M00164	ATP synthase
V1553707	M00276	PTS system, mannose-specific II component
V1517484	M00179	Ribosome, archaea
V1607575	M00260	DNA polymerase III complex, bacteria
V1355998	M00376	3-Hydroxypropionate bi-cycle
V1594764	M00159	V/A-type ATPase, prokaryotes
V1012031	M00179	Ribosome, archaea
V1392006	M00178	Ribosome, bacteria
V1562789	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1011337	M00178	Ribosome, bacteria
V1886116	M00164	ATP synthase
V1012673	M00159	V/A-type ATPase, prokaryotes
V1065568	M00179	Ribosome, archaea
V1874624	M00027	GABA (gamma-Aminobutyrate) shunt
V1168424	M00179	Ribosome, archaea
V1008929	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1007075	M00197	Putative fructooligosaccharide transport system
V1504337	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate
V1504197	M00115	NAD biosynthesis, aspartate => NAD
V1000152	M00335	Sec (secretion) system
V1398959	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1164541	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1583498	M00335	Sec (secretion) system
V1200321	M00164	ATP synthase
V1465010	M00266	PTS system, maltose/glucose-specific II component
V1000077	M00260	DNA polymerase III complex, bacteria
V1066616	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1236601	M00164	ATP synthase
V1144196	M00239	Peptides/nickel transport system
V1345560	M00179	Ribosome, archaea
V1271577	M00164	ATP synthase
V1357302	M00178	Ribosome, bacteria
V1016828	M00335	Sec (secretion) system
V1886377	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1039832	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033715	M00239	Peptides/nickel transport system
V1344740	M00179	Ribosome, archaea
