Gene	KEGG_pathwayID	Annotation
V1000012	map03010	Ribosome
V1879882	map03010	Ribosome
V1014932	map02010	ABC transporters
V1000144	map03010	Ribosome
V1886399	map03010	Ribosome
V1356383	map02010	ABC transporters
V1000630	map03070	Bacterial secretion system
V1171078	map00240	Pyrimidine metabolism
V1000564	map04112	Cell cycle - Caulobacter
V1297356	map04626	Plant-pathogen interaction
V1884213	map00720	Carbon fixation pathways in prokaryotes
V1144210	map03010	Ribosome
V1000835	map00550	Peptidoglycan biosynthesis
V1033803	map00195	Photosynthesis
V1000014	map03010	Ribosome
V1006021	map03010	Ribosome
V1000326	map00970	Aminoacyl-tRNA biosynthesis
V1381169	map03020	RNA polymerase
V1256156	map02060	Phosphotransferase system (PTS)
V1392216	map05152	Tuberculosis
V1014074	map00650	Butanoate metabolism
V1580955	map05152	Tuberculosis
V1886517	map00640	Propanoate metabolism
V1577140	map03020	RNA polymerase
V1364188	map00195	Photosynthesis
V1000010	map03010	Ribosome
V1000020	map03010	Ribosome
V1886582	map00710	Carbon fixation in photosynthetic organisms
V1143984	map03018	RNA degradation
V1042355	map02060	Phosphotransferase system (PTS)
V1000001	map03010	Ribosome
V1541135	map00500	Starch and sucrose metabolism
V1064534	map03020	RNA polymerase
V1000594	map00250	Alanine, aspartate and glutamate metabolism
V1000601	map00970	Aminoacyl-tRNA biosynthesis
V1886464	map03010	Ribosome
V1879918	map03010	Ribosome
V1484106	map05152	Tuberculosis
V1010320	map00630	Glyoxylate and dicarboxylate metabolism
V1552804	map05152	Tuberculosis
V1581223	map03440	Homologous recombination
V1000168	map00970	Aminoacyl-tRNA biosynthesis
V1299127	map00550	Peptidoglycan biosynthesis
V1144304	map03010	Ribosome
V1000499	map00970	Aminoacyl-tRNA biosynthesis
V1852121	map00450	Selenocompound metabolism
V1095854	map03010	Ribosome
V1553618	map03070	Bacterial secretion system
V1886605	map02010	ABC transporters
V1000093	map05150	Staphylococcus aureus infection
V1000315	map02060	Phosphotransferase system (PTS)
V1238174	map03010	Ribosome
V1143377	map02060	Phosphotransferase system (PTS)
V1852039	map03020	RNA polymerase
V1297375	map03010	Ribosome
V1394176	map02060	Phosphotransferase system (PTS)
V1592800	map03010	Ribosome
V1154084	map05152	Tuberculosis
V1491685	map03018	RNA degradation
V1836820	map00550	Peptidoglycan biosynthesis
V1851963	map05152	Tuberculosis
V1265052	map03018	RNA degradation
V1000015	map03010	Ribosome
V1033560	map03070	Bacterial secretion system
V1001468	map00970	Aminoacyl-tRNA biosynthesis
V1164543	map00900	Terpenoid backbone biosynthesis
V1464441	map00970	Aminoacyl-tRNA biosynthesis
V1266125	map00650	Butanoate metabolism
V1166924	map05152	Tuberculosis
V1037377	map00680	Methane metabolism
V1884207	map02010	ABC transporters
V1439186	map03010	Ribosome
V1074742	map03010	Ribosome
V1162881	map00521	Streptomycin biosynthesis
V1059001	map02060	Phosphotransferase system (PTS)
V1000892	map00520	Amino sugar and nucleotide sugar metabolism
V1000117	map03013	RNA transport
V1076330	map03440	Homologous recombination
V1000171	map02010	ABC transporters
V1239646	map03010	Ribosome
V1000022	map03010	Ribosome
V1000142	map00240	Pyrimidine metabolism
V1000132	map03440	Homologous recombination
V1000300	map00970	Aminoacyl-tRNA biosynthesis
V1389384	map03018	RNA degradation
V1339706	map02060	Phosphotransferase system (PTS)
V1880077	map00970	Aminoacyl-tRNA biosynthesis
V1389769	map00500	Starch and sucrose metabolism
V1375437	map00450	Selenocompound metabolism
V1000533	map00240	Pyrimidine metabolism
V1000082	map04112	Cell cycle - Caulobacter
V1000318	map00970	Aminoacyl-tRNA biosynthesis
V1000834	map03018	RNA degradation
V1886451	map02010	ABC transporters
V1000019	map03010	Ribosome
V1517484	map03010	Ribosome
V1879897	map00640	Propanoate metabolism
V1594655	map02010	ABC transporters
V1000044	map00910	Nitrogen metabolism
V1431657	map03010	Ribosome
V1038361	map04626	Plant-pathogen interaction
V1340164	map00195	Photosynthesis
V1000325	map03010	Ribosome
V1237835	map02010	ABC transporters
V1364877	map00195	Photosynthesis
V1340709	map03018	RNA degradation
V1000140	map00970	Aminoacyl-tRNA biosynthesis
V1469282	map02010	ABC transporters
V1519450	map00710	Carbon fixation in photosynthetic organisms
V1879985	map00500	Starch and sucrose metabolism
V1399193	map03010	Ribosome
V1607575	map03440	Homologous recombination
V1547329	map02010	ABC transporters
V1500383	map05152	Tuberculosis
V1559864	map00650	Butanoate metabolism
V1012925	map00720	Carbon fixation pathways in prokaryotes
V1886153	map03020	RNA polymerase
V1000502	map00983	Drug metabolism - other enzymes
V1886712	map00520	Amino sugar and nucleotide sugar metabolism
V1000301	map00230	Purine metabolism
V1879847	map02010	ABC transporters
V1886965	map00520	Amino sugar and nucleotide sugar metabolism
V1519910	map00195	Photosynthesis
V1000500	map03430	Mismatch repair
V1000023	map00230	Purine metabolism
V1000643	map03018	RNA degradation
V1167440	map00500	Starch and sucrose metabolism
V1572527	map03020	RNA polymerase
V1879848	map02010	ABC transporters
V1552713	map00520	Amino sugar and nucleotide sugar metabolism
V1337358	map04621	NOD-like receptor signaling pathway
V1000295	map00970	Aminoacyl-tRNA biosynthesis
V1001475	map02010	ABC transporters
V1464388	map03020	RNA polymerase
V1000632	map00564	Glycerophospholipid metabolism
V1552718	map03430	Mismatch repair
V1356068	map03018	RNA degradation
V1526141	map00970	Aminoacyl-tRNA biosynthesis
V1101641	map00500	Starch and sucrose metabolism
V1366835	map03010	Ribosome
V1000092	map05150	Staphylococcus aureus infection
V1000294	map03030	DNA replication
V1195096	map03010	Ribosome
V1440555	map00195	Photosynthesis
V1879928	map02060	Phosphotransferase system (PTS)
V1552729	map03010	Ribosome
V1520185	map00195	Photosynthesis
V1213480	map03440	Homologous recombination
V1469296	map03010	Ribosome
V1000088	map00230	Purine metabolism
V1000314	map05111	Vibrio cholerae pathogenic cycle
V1164544	map03440	Homologous recombination
V1430655	map02060	Phosphotransferase system (PTS)
V1078022	map03010	Ribosome
V1852138	map00010	Glycolysis / Gluconeogenesis
V1033474	map04626	Plant-pathogen interaction
V1339861	map03010	Ribosome
V1000076	map03010	Ribosome
V1879849	map02010	ABC transporters
V1006819	map02010	ABC transporters
V1392006	map03010	Ribosome
V1000836	map03010	Ribosome
V1420560	map00550	Peptidoglycan biosynthesis
V1484064	map02030	Bacterial chemotaxis
V1852140	map00970	Aminoacyl-tRNA biosynthesis
V1000155	map00900	Terpenoid backbone biosynthesis
V1469304	map00970	Aminoacyl-tRNA biosynthesis
V1482551	map00520	Amino sugar and nucleotide sugar metabolism
V1000141	map04070	Phosphatidylinositol signaling system
V1609073	map00710	Carbon fixation in photosynthetic organisms
V1382281	map03010	Ribosome
V1016891	map03440	Homologous recombination
V1000323	map00051	Fructose and mannose metabolism
V1553772	map02060	Phosphotransferase system (PTS)
V1091760	map00790	Folate biosynthesis
V1503139	map03440	Homologous recombination
V1580921	map05152	Tuberculosis
V1420576	map04112	Cell cycle - Caulobacter
V1265244	map05152	Tuberculosis
V1383824	map02010	ABC transporters
V1503145	map00240	Pyrimidine metabolism
V1012602	map00720	Carbon fixation pathways in prokaryotes
V1000139	map03440	Homologous recombination
V1238012	map00630	Glyoxylate and dicarboxylate metabolism
V1000118	map00903	Limonene and pinene degradation
V1081232	map00650	Butanoate metabolism
V1036980	map00643	Styrene degradation
V1364433	map00650	Butanoate metabolism
V1413090	map05152	Tuberculosis
V1395005	map00195	Photosynthesis
V1076036	map00760	Nicotinate and nicotinamide metabolism
V1012820	map00362	Benzoate degradation
V1000016	map03010	Ribosome
V1594229	map00480	Glutathione metabolism
V1806808	map00710	Carbon fixation in photosynthetic organisms
V1006125	map03018	RNA degradation
V1383841	map03010	Ribosome
V1046767	map03440	Homologous recombination
V1608313	map04930	Type II diabetes mellitus
V1015867	map03010	Ribosome
V1594750	map00983	Drug metabolism - other enzymes
V1500632	map05152	Tuberculosis
V1038252	map00195	Photosynthesis
V1000146	map02010	ABC transporters
V1000526	map03430	Mismatch repair
V1851983	map03430	Mismatch repair
V1000611	map00480	Glutathione metabolism
V1000176	map02010	ABC transporters
V1069749	map00230	Purine metabolism
V1019516	map00710	Carbon fixation in photosynthetic organisms
V1035129	map04122	Sulfur relay system
V1159013	map04112	Cell cycle - Caulobacter
V1000593	map00250	Alanine, aspartate and glutamate metabolism
V1266145	map00270	Cysteine and methionine metabolism
V1000172	map02010	ABC transporters
V1367057	map03020	RNA polymerase
V1301126	map00520	Amino sugar and nucleotide sugar metabolism
V1481441	map03018	RNA degradation
V1006063	map03010	Ribosome
V1552737	map05150	Staphylococcus aureus infection
V1015868	map03010	Ribosome
V1464618	map00250	Alanine, aspartate and glutamate metabolism
V1491718	map04112	Cell cycle - Caulobacter
V1175000	map00480	Glutathione metabolism
V1594437	map00240	Pyrimidine metabolism
V1580786	map02060	Phosphotransferase system (PTS)
V1852132	map00760	Nicotinate and nicotinamide metabolism
V1000470	map00500	Starch and sucrose metabolism
V1017544	map04626	Plant-pathogen interaction
V1466243	map02010	ABC transporters
V1806795	map05010	Alzheimer's disease
V1037518	map03010	Ribosome
V1000563	map00230	Purine metabolism
V1581212	map00195	Photosynthesis
V1139467	map03010	Ribosome
V1000152	map03070	Bacterial secretion system
V1036407	map02010	ABC transporters
V1137029	map00190	Oxidative phosphorylation
V1362252	map00643	Styrene degradation
V1000316	map00550	Peptidoglycan biosynthesis
V1356515	map00230	Purine metabolism
V1036256	map02010	ABC transporters
V1886558	map00710	Carbon fixation in photosynthetic organisms
V1042441	map03010	Ribosome
V1070888	map04621	NOD-like receptor signaling pathway
V1337573	map04621	NOD-like receptor signaling pathway
V1000565	map00550	Peptidoglycan biosynthesis
V1704984	map00730	Thiamine metabolism
V1886410	map03070	Bacterial secretion system
V1886303	map00970	Aminoacyl-tRNA biosynthesis
V1000307	map04724	Glutamatergic synapse
V1445186	map04112	Cell cycle - Caulobacter
V1553729	map02010	ABC transporters
V1000106	map00720	Carbon fixation pathways in prokaryotes
V1068939	map00500	Starch and sucrose metabolism
V1000166	map00230	Purine metabolism
V1000525	map00770	Pantothenate and CoA biosynthesis
V1077866	map00640	Propanoate metabolism
V1550952	map04930	Type II diabetes mellitus
V1836807	map03010	Ribosome
V1886595	map02010	ABC transporters
V1581271	map00680	Methane metabolism
V1399511	map00680	Methane metabolism
V1006022	map00270	Cysteine and methionine metabolism
V1886440	map03010	Ribosome
V1237403	map00030	Pentose phosphate pathway
V1852111	map00561	Glycerolipid metabolism
V1384350	map03010	Ribosome
V1033925	map00195	Photosynthesis
V1000566	map00550	Peptidoglycan biosynthesis
V1201514	map00240	Pyrimidine metabolism
V1000833	map00473	D-Alanine metabolism
V1705007	map03070	Bacterial secretion system
V1469285	map00983	Drug metabolism - other enzymes
V1469363	map00760	Nicotinate and nicotinamide metabolism
V1469322	map03030	DNA replication
V1519499	map04930	Type II diabetes mellitus
V1705038	map00230	Purine metabolism
V1237384	map00520	Amino sugar and nucleotide sugar metabolism
V1011011	map00195	Photosynthesis
V1011016	map00195	Photosynthesis
V1000173	map03440	Homologous recombination
V1464284	map00052	Galactose metabolism
V1058821	map03440	Homologous recombination
V1000458	map00061	Fatty acid biosynthesis
V1000519	map02060	Phosphotransferase system (PTS)
V1430382	map02010	ABC transporters
V1324413	map00500	Starch and sucrose metabolism
V1036249	map00230	Purine metabolism
V1469351	map05111	Vibrio cholerae pathogenic cycle
V1016999	map04626	Plant-pathogen interaction
V1266647	map05152	Tuberculosis
V1090580	map02010	ABC transporters
V1339995	map04122	Sulfur relay system
V1268292	map03420	Nucleotide excision repair
V1144017	map00970	Aminoacyl-tRNA biosynthesis
V1339870	map04112	Cell cycle - Caulobacter
V1000590	map00240	Pyrimidine metabolism
V1000024	map00520	Amino sugar and nucleotide sugar metabolism
V1399043	map02060	Phosphotransferase system (PTS)
V1389989	map00520	Amino sugar and nucleotide sugar metabolism
V1000938	map00970	Aminoacyl-tRNA biosynthesis
V1000151	map03010	Ribosome
V1092088	map00500	Starch and sucrose metabolism
V1237432	map00195	Photosynthesis
V1484261	map00500	Starch and sucrose metabolism
V1464152	map00624	Polycyclic aromatic hydrocarbon degradation
V1238560	map03010	Ribosome
V1153964	map00626	Naphthalene degradation
V1158372	map00195	Photosynthesis
V1576462	map00650	Butanoate metabolism
V1266170	map00720	Carbon fixation pathways in prokaryotes
V1820483	map00730	Thiamine metabolism
V1469298	map02060	Phosphotransferase system (PTS)
V1000592	map00240	Pyrimidine metabolism
V1425811	map05152	Tuberculosis
V1464033	map04122	Sulfur relay system
V1852080	map00550	Peptidoglycan biosynthesis
V1420575	map03410	Base excision repair
V1144065	map00500	Starch and sucrose metabolism
V1164541	map00240	Pyrimidine metabolism
V1136911	map00970	Aminoacyl-tRNA biosynthesis
V1886116	map00195	Photosynthesis
V1000089	map00230	Purine metabolism
V1037423	map00195	Photosynthesis
V1889488	map05010	Alzheimer's disease
V1158726	map00970	Aminoacyl-tRNA biosynthesis
V1852087	map02060	Phosphotransferase system (PTS)
V1481348	map00970	Aminoacyl-tRNA biosynthesis
V1000057	map00230	Purine metabolism
V1237481	map00970	Aminoacyl-tRNA biosynthesis
V1049443	map05215	Prostate cancer
V1012819	map00903	Limonene and pinene degradation
V1149256	map05152	Tuberculosis
V1006029	map00550	Peptidoglycan biosynthesis
V1576738	map00720	Carbon fixation pathways in prokaryotes
V1238915	map02060	Phosphotransferase system (PTS)
V1340027	map02060	Phosphotransferase system (PTS)
V1000121	map04112	Cell cycle - Caulobacter
V1034684	map02060	Phosphotransferase system (PTS)
V1886673	map03440	Homologous recombination
V1038255	map00970	Aminoacyl-tRNA biosynthesis
V1034593	map04112	Cell cycle - Caulobacter
V1364363	map04112	Cell cycle - Caulobacter
V1099084	map05152	Tuberculosis
V1144281	map02060	Phosphotransferase system (PTS)
V1366629	map00500	Starch and sucrose metabolism
V1001467	map00270	Cysteine and methionine metabolism
V1011014	map00195	Photosynthesis
V1000895	map00330	Arginine and proline metabolism
V1074688	map00550	Peptidoglycan biosynthesis
V1886557	map00250	Alanine, aspartate and glutamate metabolism
V1164542	map00970	Aminoacyl-tRNA biosynthesis
V1445679	map05152	Tuberculosis
V1881261	map04626	Plant-pathogen interaction
V1033646	map03020	RNA polymerase
V1000069	map02020	Two-component system
V1035061	map00330	Arginine and proline metabolism
V1552725	map00550	Peptidoglycan biosynthesis
V1362785	map02010	ABC transporters
V1145315	map03020	RNA polymerase
V1265582	map04626	Plant-pathogen interaction
V1172076	map02010	ABC transporters
V1018464	map03010	Ribosome
V1705042	map00970	Aminoacyl-tRNA biosynthesis
V1364316	map00250	Alanine, aspartate and glutamate metabolism
V1099394	map02010	ABC transporters
V1886283	map00550	Peptidoglycan biosynthesis
V1522031	map00300	Lysine biosynthesis
V1886072	map03010	Ribosome
V1886570	map00250	Alanine, aspartate and glutamate metabolism
V1420574	map02020	Two-component system
V1886654	map03070	Bacterial secretion system
V1820421	map00190	Oxidative phosphorylation
V1267333	map02010	ABC transporters
V1356484	map00970	Aminoacyl-tRNA biosynthesis
V1239818	map00520	Amino sugar and nucleotide sugar metabolism
V1886715	map00300	Lysine biosynthesis
V1104333	map00330	Arginine and proline metabolism
V1238100	map03018	RNA degradation
V1886609	map00195	Photosynthesis
V1484175	map00970	Aminoacyl-tRNA biosynthesis
V1043350	map02010	ABC transporters
V1159777	map00051	Fructose and mannose metabolism
V1339798	map00270	Cysteine and methionine metabolism
V1886602	map03010	Ribosome
V1469580	map00983	Drug metabolism - other enzymes
V1033924	map03010	Ribosome
V1415807	map03440	Homologous recombination
V1011015	map00195	Photosynthesis
V1886502	map04112	Cell cycle - Caulobacter
V1011012	map00195	Photosynthesis
V1100534	map03010	Ribosome
V1098956	map03010	Ribosome
V1875176	map00362	Benzoate degradation
V1879966	map00250	Alanine, aspartate and glutamate metabolism
V1000637	map04112	Cell cycle - Caulobacter
V1016890	map03010	Ribosome
V1594712	map03020	RNA polymerase
V1033129	map02060	Phosphotransferase system (PTS)
V1196712	map02010	ABC transporters
V1145239	map03010	Ribosome
V1553653	map03070	Bacterial secretion system
V1036227	map02010	ABC transporters
V1884198	map02020	Two-component system
V1000831	map03420	Nucleotide excision repair
V1886073	map03010	Ribosome
V1039764	map03010	Ribosome
V1852017	map00240	Pyrimidine metabolism
V1012852	map03020	RNA polymerase
V1553707	map02060	Phosphotransferase system (PTS)
V1036186	map02020	Two-component system
V1036261	map02010	ABC transporters
V1295628	map00970	Aminoacyl-tRNA biosynthesis
V1015869	map03010	Ribosome
V1013406	map00900	Terpenoid backbone biosynthesis
V1160507	map00270	Cysteine and methionine metabolism
V1033715	map02010	ABC transporters
V1000514	map02010	ABC transporters
V1403556	map02010	ABC transporters
V1036422	map04920	Adipocytokine signaling pathway
V1000622	map00760	Nicotinate and nicotinamide metabolism
V1266129	map00983	Drug metabolism - other enzymes
V1594751	map00550	Peptidoglycan biosynthesis
V1594239	map00970	Aminoacyl-tRNA biosynthesis
V1886684	map04122	Sulfur relay system
V1491762	map00520	Amino sugar and nucleotide sugar metabolism
V1367838	map00500	Starch and sucrose metabolism
V1033790	map00561	Glycerolipid metabolism
V1852100	map00730	Thiamine metabolism
V1886382	map03018	RNA degradation
V1886535	map00520	Amino sugar and nucleotide sugar metabolism
V1013990	map03010	Ribosome
V1295139	map00561	Glycerolipid metabolism
V1852101	map04112	Cell cycle - Caulobacter
V1295329	map00770	Pantothenate and CoA biosynthesis
V1000605	map03430	Mismatch repair
V1886635	map00500	Starch and sucrose metabolism
V1035062	map00910	Nitrogen metabolism
V1886737	map04621	NOD-like receptor signaling pathway
V1365279	map00710	Carbon fixation in photosynthetic organisms
V1886512	map00450	Selenocompound metabolism
V1012921	map00590	Arachidonic acid metabolism
V1392302	map00970	Aminoacyl-tRNA biosynthesis
V1000328	map00770	Pantothenate and CoA biosynthesis
V1015609	map00780	Biotin metabolism
V1033867	map00970	Aminoacyl-tRNA biosynthesis
V1000077	map03440	Homologous recombination
V1000937	map00680	Methane metabolism
V1239564	map00240	Pyrimidine metabolism
V1469368	map02010	ABC transporters
V1879950	map00052	Galactose metabolism
V1000099	map00900	Terpenoid backbone biosynthesis
V1000486	map00550	Peptidoglycan biosynthesis
V1000505	map00051	Fructose and mannose metabolism
V1381260	map00250	Alanine, aspartate and glutamate metabolism
V1042408	map03010	Ribosome
V1008959	map00720	Carbon fixation pathways in prokaryotes
V1036812	map00970	Aminoacyl-tRNA biosynthesis
V1200366	map00900	Terpenoid backbone biosynthesis
V1608875	map03010	Ribosome
V1011013	map00195	Photosynthesis
V1167421	map04112	Cell cycle - Caulobacter
V1520249	map03030	DNA replication
V1420559	map00250	Alanine, aspartate and glutamate metabolism
V1064859	map04112	Cell cycle - Caulobacter
V1036776	map03440	Homologous recombination
V1000634	map03420	Nucleotide excision repair
V1430829	map00520	Amino sugar and nucleotide sugar metabolism
V1038268	map02010	ABC transporters
V1012601	map00630	Glyoxylate and dicarboxylate metabolism
V1000162	map00790	Folate biosynthesis
V1007408	map03440	Homologous recombination
V1017590	map00300	Lysine biosynthesis
V1158555	map02010	ABC transporters
V1239604	map03020	RNA polymerase
V1420722	map00230	Purine metabolism
V1036259	map00500	Starch and sucrose metabolism
V1364027	map02010	ABC transporters
V1000455	map02020	Two-component system
V1000560	map00970	Aminoacyl-tRNA biosynthesis
V1038267	map00970	Aminoacyl-tRNA biosynthesis
V1198530	map02060	Phosphotransferase system (PTS)
V1144196	map02010	ABC transporters
V1035063	map00330	Arginine and proline metabolism
V1000161	map02010	ABC transporters
V1074483	map00230	Purine metabolism
V1101963	map00195	Photosynthesis
V1032060	map00030	Pentose phosphate pathway
V1875154	map00550	Peptidoglycan biosynthesis
V1046624	map00650	Butanoate metabolism
V1033942	map00970	Aminoacyl-tRNA biosynthesis
V1038350	map00650	Butanoate metabolism
V1397960	map05152	Tuberculosis
V1266138	map00240	Pyrimidine metabolism
V1198668	map00710	Carbon fixation in photosynthetic organisms
V1448171	map00680	Methane metabolism
V1879856	map02060	Phosphotransferase system (PTS)
V1499765	map05152	Tuberculosis
V1144023	map02060	Phosphotransferase system (PTS)
V1469318	map00240	Pyrimidine metabolism
V1036111	map00250	Alanine, aspartate and glutamate metabolism
V1581530	map03020	RNA polymerase
V1000587	map00680	Methane metabolism
V1395763	map00680	Methane metabolism
V1043762	map02010	ABC transporters
V1162245	map04910	Insulin signaling pathway
V1395415	map00970	Aminoacyl-tRNA biosynthesis
V1366656	map02060	Phosphotransferase system (PTS)
V1313229	map03010	Ribosome
V1239587	map00550	Peptidoglycan biosynthesis
V1498827	map00720	Carbon fixation pathways in prokaryotes
V1484087	map03070	Bacterial secretion system
V1492438	map03010	Ribosome
V1374264	map00650	Butanoate metabolism
V1036284	map03420	Nucleotide excision repair
V1368877	map02030	Bacterial chemotaxis
V1000296	map03440	Homologous recombination
V1266287	map04112	Cell cycle - Caulobacter
V1000633	map03420	Nucleotide excision repair
V1886438	map05150	Staphylococcus aureus infection
V1010209	map00970	Aminoacyl-tRNA biosynthesis
V1553580	map00230	Purine metabolism
V1092573	map03010	Ribosome
V1033757	map00970	Aminoacyl-tRNA biosynthesis
V1162882	map00550	Peptidoglycan biosynthesis
V1000488	map00970	Aminoacyl-tRNA biosynthesis
V1006626	map00970	Aminoacyl-tRNA biosynthesis
V1553706	map00500	Starch and sucrose metabolism
V1194354	map03010	Ribosome
V1430399	map00230	Purine metabolism
V1000059	map00051	Fructose and mannose metabolism
V1037548	map00970	Aminoacyl-tRNA biosynthesis
V1886389	map00030	Pentose phosphate pathway
V1397554	map00520	Amino sugar and nucleotide sugar metabolism
V1445419	map04930	Type II diabetes mellitus
V1000597	map03430	Mismatch repair
V1044896	map03010	Ribosome
V1000588	map00240	Pyrimidine metabolism
V1705008	map00970	Aminoacyl-tRNA biosynthesis
V1035318	map00620	Pyruvate metabolism
V1180861	map05152	Tuberculosis
V1430479	map00500	Starch and sucrose metabolism
V1044037	map00240	Pyrimidine metabolism
V1852074	map05150	Staphylococcus aureus infection
V1445801	map02010	ABC transporters
V1200583	map00240	Pyrimidine metabolism
V1518760	map00250	Alanine, aspartate and glutamate metabolism
V1463821	map00480	Glutathione metabolism
V1521364	map02010	ABC transporters
V1036378	map00240	Pyrimidine metabolism
V1883469	map00970	Aminoacyl-tRNA biosynthesis
V1463112	map03440	Homologous recombination
V1445176	map00710	Carbon fixation in photosynthetic organisms
V1020418	map00250	Alanine, aspartate and glutamate metabolism
V1431322	map00970	Aminoacyl-tRNA biosynthesis
V1879934	map04112	Cell cycle - Caulobacter
V1071487	map03430	Mismatch repair
V1580963	map00250	Alanine, aspartate and glutamate metabolism
V1000454	map00250	Alanine, aspartate and glutamate metabolism
V1383865	map03020	RNA polymerase
V1000572	map00790	Folate biosynthesis
V1036090	map00720	Carbon fixation pathways in prokaryotes
V1071792	map04724	Glutamatergic synapse
V1447216	map05152	Tuberculosis
V1528357	map00650	Butanoate metabolism
V1886439	map05150	Staphylococcus aureus infection
V1238151	map03010	Ribosome
V1006017	map00240	Pyrimidine metabolism
V1356188	map00230	Purine metabolism
V1553605	map00770	Pantothenate and CoA biosynthesis
V1015255	map05010	Alzheimer's disease
V1014934	map02010	ABC transporters
V1042629	map02010	ABC transporters
V1200931	map03010	Ribosome
V1464522	map00983	Drug metabolism - other enzymes
V1237834	map05152	Tuberculosis
V1491690	map03440	Homologous recombination
V1070407	map02010	ABC transporters
V1355689	map03020	RNA polymerase
V1037884	map03010	Ribosome
V1886638	map02060	Phosphotransferase system (PTS)
V1180770	map00650	Butanoate metabolism
V1162256	map03010	Ribosome
V1200084	map05152	Tuberculosis
V1373952	map03020	RNA polymerase
V1237322	map00230	Purine metabolism
V1000471	map02060	Phosphotransferase system (PTS)
V1886498	map00550	Peptidoglycan biosynthesis
V1196842	map05152	Tuberculosis
V1046582	map04910	Insulin signaling pathway
V1886725	map04122	Sulfur relay system
V1820405	map03070	Bacterial secretion system
V1608718	map00230	Purine metabolism
V1036611	map00190	Oxidative phosphorylation
V1886579	map03430	Mismatch repair
V1851975	map03018	RNA degradation
V1886508	map00520	Amino sugar and nucleotide sugar metabolism
V1070706	map00564	Glycerophospholipid metabolism
V1232468	map00195	Photosynthesis
V1239693	map04724	Glutamatergic synapse
V1484171	map04920	Adipocytokine signaling pathway
V1037878	map00720	Carbon fixation pathways in prokaryotes
