Gene	KEGG_module_number	Annotation
V1019448	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1119144	M00179	Ribosome, archaea
V1049383	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1018780	M00179	Ribosome, archaea
V1117003	M00343	Archaeal proteasome
V1049607	M00164	ATP synthase
V1119142	M00179	Ribosome, archaea
V1032820	M00179	Ribosome, archaea
V1016694	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1123148	M00179	Ribosome, archaea
V1052647	M00179	Ribosome, archaea
V1122885	M00164	ATP synthase
V1118308	M00197	Putative fructooligosaccharide transport system
V1015461	M00178	Ribosome, bacteria
V1014593	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1019099	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1232129	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1430275	M00164	ATP synthase
V1120691	M00318	Iron/zinc/manganese/copper transport system
V1231469	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1017695	M00179	Ribosome, archaea
V1016615	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1470179	M00178	Ribosome, bacteria
V1015875	M00086	beta-Oxidation, acyl-CoA synthesis
V1121984	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1306539	M00179	Ribosome, archaea
V1014917	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1102830	M00083	Fatty acid biosynthesis, elongation
V1016695	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1231557	M00144	NADH:quinone oxidoreductase, prokaryotes
V1000886	M00207	Putative multiple sugar transport system
V1053510	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1470009	M00335	Sec (secretion) system
V1014755	M00144	NADH:quinone oxidoreductase, prokaryotes
V1014753	M00144	NADH:quinone oxidoreductase, prokaryotes
V1215409	M00083	Fatty acid biosynthesis, elongation
V1120396	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1016107	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1050349	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1470283	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1012925	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1052646	M00179	Ribosome, archaea
V1246269	M00083	Fatty acid biosynthesis, elongation
V1154299	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1164573	M00179	Ribosome, archaea
V1049611	M00164	ATP synthase
V1238174	M00179	Ribosome, archaea
V1051083	M00335	Sec (secretion) system
V1684366	M00239	Peptides/nickel transport system
V1118251	M00179	Ribosome, archaea
V1050615	M00260	DNA polymerase III complex, bacteria
V1118244	M00179	Ribosome, archaea
V1600714	M00178	Ribosome, bacteria
V1600673	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1014882	M00376	3-Hydroxypropionate bi-cycle
V1019229	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1118249	M00179	Ribosome, archaea
V1050621	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1672771	M00260	DNA polymerase III complex, bacteria
V1051321	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1164560	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1049706	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin
V1049709	M00086	beta-Oxidation, acyl-CoA synthesis
V1014749	M00144	NADH:quinone oxidoreductase, prokaryotes
V1016627	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1123149	M00179	Ribosome, archaea
V1470499	M00179	Ribosome, archaea
V1600297	M00239	Peptides/nickel transport system
V1470542	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1016554	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1470576	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1023500	M00178	Ribosome, bacteria
V1053584	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1122330	M00179	Ribosome, archaea
V1014049	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1052944	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1050813	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1155793	M00178	Ribosome, bacteria
V1016021	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1470102	M00368	Ethylene biosynthesis, methionine => ethylene
V1525443	M00374	Dicarboxylate-hydroxybutyrate cycle
V1600280	M00197	Putative fructooligosaccharide transport system
V1164564	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1123620	M00178	Ribosome, bacteria
V1164703	M00236	Putative polar amino acid transport system
V1014781	M00179	Ribosome, archaea
V1470074	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1827561	M00178	Ribosome, bacteria
V1117232	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1471224	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1827528	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1126001	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1012478	M00374	Dicarboxylate-hydroxybutyrate cycle
V1013339	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1120704	M00179	Ribosome, archaea
V1033803	M00164	ATP synthase
V1051739	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1016262	M00366	C10-C20 isoprenoid biosynthesis, plants
V1116824	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1617409	M00178	Ribosome, bacteria
V1017828	M00335	Sec (secretion) system
V1164915	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1536743	M00179	Ribosome, archaea
V1014114	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
V1600849	M00197	Putative fructooligosaccharide transport system
V1607147	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1016775	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1016186	M00083	Fatty acid biosynthesis, elongation
V1470206	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1049608	M00164	ATP synthase
V1118250	M00179	Ribosome, archaea
V1120692	M00318	Iron/zinc/manganese/copper transport system
V1018515	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1123967	M00179	Ribosome, archaea
V1014525	M00021	Cysteine biosynthesis, serine => cysteine
V1118247	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1014752	M00144	NADH:quinone oxidoreductase, prokaryotes
V1016536	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1884576	M00164	ATP synthase
V1000546	M00197	Putative fructooligosaccharide transport system
V1470072	M00374	Dicarboxylate-hydroxybutyrate cycle
V1470203	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1118831	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1470240	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1016355	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1470287	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1014756	M00144	NADH:quinone oxidoreductase, prokaryotes
V1470093	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1600909	M00164	ATP synthase
V1644556	M00178	Ribosome, bacteria
V1019950	M00178	Ribosome, bacteria
V1029747	M00189	Molybdate transport system
V1051744	M00033	Ectoine biosynthesis, aspartate => ectoine
V1083487	M00179	Ribosome, archaea
V1247562	M00178	Ribosome, bacteria
V1014010	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1016139	M00002	Glycolysis, core module involving three-carbon compounds
V1017696	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1119913	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1600674	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1887556	M00179	Ribosome, archaea
V1523752	M00376	3-Hydroxypropionate bi-cycle
V1470608	M00179	Ribosome, archaea
V1470943	M00197	Putative fructooligosaccharide transport system
V1672761	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1016777	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1020201	M00083	Fatty acid biosynthesis, elongation
V1119143	M00179	Ribosome, archaea
V1380793	M00027	GABA (gamma-Aminobutyrate) shunt
V1118351	M00239	Peptides/nickel transport system
V1017370	M00124	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P
V1157000	M00178	Ribosome, bacteria
V1013819	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1164772	M00179	Ribosome, archaea
V1021269	M00256	Cell division transport system
V1053509	M00144	NADH:quinone oxidoreductase, prokaryotes
V1470385	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1018996	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1600908	M00164	ATP synthase
V1018082	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4
V1049708	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1470397	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1827654	M00178	Ribosome, bacteria
V1118044	M00197	Putative fructooligosaccharide transport system
V1524746	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1234527	M00164	ATP synthase
V1470264	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1050817	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1118817	M00366	C10-C20 isoprenoid biosynthesis, plants
V1123046	M00179	Ribosome, archaea
V1470301	M00029	Urea cycle
V1049363	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1123715	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
V1153131	M00179	Ribosome, archaea
V1049627	M00115	NAD biosynthesis, aspartate => NAD
V1124119	M00242	Zinc transport system
V1164633	M00178	Ribosome, bacteria
V1000519	M00268	PTS system, alpha-glucoside-specific II component
V1014969	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1050917	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1014601	M00178	Ribosome, bacteria
V1117448	M00222	Phosphate transport system
V1119146	M00178	Ribosome, bacteria
V1470315	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1600897	M00178	Ribosome, bacteria
V1019206	M00178	Ribosome, bacteria
V1470361	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1014347	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1019228	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1120703	M00179	Ribosome, archaea
V1678295	M00178	Ribosome, bacteria
V1486142	M00260	DNA polymerase III complex, bacteria
V1014598	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1051448	M00033	Ectoine biosynthesis, aspartate => ectoine
V1016523	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1164699	M00179	Ribosome, archaea
V1014970	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1079722	M00179	Ribosome, archaea
V1600430	M00374	Dicarboxylate-hydroxybutyrate cycle
V1470258	M00335	Sec (secretion) system
V1016527	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1607122	M00239	Peptides/nickel transport system
V1807036	M00188	NitT/TauT family transport system
V1126465	M00179	Ribosome, archaea
V1152757	M00178	Ribosome, bacteria
V1013013	M00374	Dicarboxylate-hydroxybutyrate cycle
V1470564	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1888117	M00164	ATP synthase
V1047648	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1049365	M00260	DNA polymerase III complex, bacteria
V1470614	M00276	PTS system, mannose-specific II component
V1600776	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1052145	M00335	Sec (secretion) system
V1470024	M00175	Nitrogen fixation, nitrogen => ammonia
V1000639	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1015800	M00133	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine
V1470613	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1118196	M00083	Fatty acid biosynthesis, elongation
V1470714	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1882359	M00179	Ribosome, archaea
V1014971	M00346	Formaldehyde assimilation, serine pathway
V1122715	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1020572	M00178	Ribosome, bacteria
V1055003	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1049364	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1000004	M00183	RNA polymerase, bacteria
V1015692	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1123463	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1600813	M00254	ABC-2 type transport system
V1014751	M00144	NADH:quinone oxidoreductase, prokaryotes
V1470128	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1014350	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1073455	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1473374	M00179	Ribosome, archaea
V1020048	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1700949	M00183	RNA polymerase, bacteria
V1014932	M00239	Peptides/nickel transport system
V1886585	M00268	PTS system, alpha-glucoside-specific II component
V1119145	M00179	Ribosome, archaea
V1016776	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1154398	M00179	Ribosome, archaea
V1266145	M00368	Ethylene biosynthesis, methionine => ethylene
V1000545	M00197	Putative fructooligosaccharide transport system
V1600861	M00183	RNA polymerase, bacteria
V1155587	M00206	Cellobiose transport system
V1164682	M00029	Urea cycle
V1872766	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1020672	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1154036	M00033	Ectoine biosynthesis, aspartate => ectoine
V1117343	M00035	Methionine degradation
V1600814	M00254	ABC-2 type transport system
V1470152	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1607211	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1125097	M00179	Ribosome, archaea
V1600219	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1118367	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1470101	M00260	DNA polymerase III complex, bacteria
V1599680	M00179	Ribosome, archaea
V1021862	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1600965	M00188	NitT/TauT family transport system
V1513971	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1599947	M00179	Ribosome, archaea
V1051481	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1139649	M00183	RNA polymerase, bacteria
V1152463	M00178	Ribosome, bacteria
V1311269	M00178	Ribosome, bacteria
V1725457	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1012230	M00082	Fatty acid biosynthesis, initiation
V1051585	M00260	DNA polymerase III complex, bacteria
V1119469	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1120186	M00376	3-Hydroxypropionate bi-cycle
V1164944	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1470096	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1014331	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1123328	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1470208	M00015	Proline biosynthesis, glutamate => proline
V1470030	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1599649	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1022627	M00164	ATP synthase
V1000116	M00002	Glycolysis, core module involving three-carbon compounds
V1053428	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1118368	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1600786	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1016130	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1140098	M00164	ATP synthase
V1576144	M00335	Sec (secretion) system
V1599876	M00346	Formaldehyde assimilation, serine pathway
V1827461	M00374	Dicarboxylate-hydroxybutyrate cycle
V1157264	M00179	Ribosome, archaea
V1119140	M00179	Ribosome, archaea
V1672834	M00239	Peptides/nickel transport system
V1599628	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1503532	M00179	Ribosome, archaea
V1600866	M00179	Ribosome, archaea
V1016108	M00178	Ribosome, bacteria
V1054878	M00035	Methionine degradation
V1470549	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1013690	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1470506	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1470666	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1601127	M00183	RNA polymerase, bacteria
V1017626	M00346	Formaldehyde assimilation, serine pathway
V1470031	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1827603	M00034	Methionine salvage pathway
V1019864	M00021	Cysteine biosynthesis, serine => cysteine
V1122636	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1470611	M00083	Fatty acid biosynthesis, elongation
V1827622	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1047623	M00376	3-Hydroxypropionate bi-cycle
V1050602	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1357847	M00164	ATP synthase
V1470692	M00033	Ectoine biosynthesis, aspartate => ectoine
V1599648	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1117423	M00015	Proline biosynthesis, glutamate => proline
V1119963	M00260	DNA polymerase III complex, bacteria
V1338863	M00002	Glycolysis, core module involving three-carbon compounds
V1470171	M00027	GABA (gamma-Aminobutyrate) shunt
V1600357	M00020	Serine biosynthesis, glycerate-3P => serine
V1606804	M00178	Ribosome, bacteria
V1687012	M00335	Sec (secretion) system
V1051834	M00255	Lipoprotein-releasing system
V1121616	M00239	Peptides/nickel transport system
V1600906	M00164	ATP synthase
V1672829	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1016704	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1254159	M00179	Ribosome, archaea
V1255142	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1470349	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1599780	M00335	Sec (secretion) system
V1016521	M00080	Lipopolysaccharide biosynthesis, inner core => outer core => O-antigen
V1020665	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1204502	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1807164	M00002	Glycolysis, core module involving three-carbon compounds
V1618513	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA
V1120170	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1807104	M00244	Putative zinc/manganese transport system
V1017520	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1470400	M00118	Glutathione biosynthesis, glutamate => glutathione
V1725351	M00178	Ribosome, bacteria
V1012235	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1122324	M00178	Ribosome, bacteria
V1469993	M00246	Nickel transport system
V1000011	M00179	Ribosome, archaea
V1470423	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
V1017320	M00063	CMP-KDO biosynthesis
V1074742	M00179	Ribosome, archaea
V1103388	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1120689	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1470166	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1492438	M00179	Ribosome, archaea
V1672732	M00335	Sec (secretion) system
V1852083	M00179	Ribosome, archaea
V1118879	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000534	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1047656	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1119968	M00178	Ribosome, bacteria
V1276627	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1285094	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1013337	M00210	Phospholipid transport system
V1016418	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1018145	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
