Gene	KEGG_module_number	Annotation
V1302519	M00183	RNA polymerase, bacteria
V1000741	M00366	C10-C20 isoprenoid biosynthesis, plants
V1207166	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000229	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000925	M00335	Sec (secretion) system
V1302774	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1150432	M00183	RNA polymerase, bacteria
V1150536	M00002	Glycolysis, core module involving three-carbon compounds
V1755676	M00179	Ribosome, archaea
V1162891	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000276	M00376	3-Hydroxypropionate bi-cycle
V1880218	M00183	RNA polymerase, bacteria
V1598362	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1302970	M00183	RNA polymerase, bacteria
V1000380	M00179	Ribosome, archaea
V1159677	M00164	ATP synthase
V1204717	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1880268	M00164	ATP synthase
V1000379	M00179	Ribosome, archaea
V1001200	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1150477	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000659	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000739	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1149628	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000676	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1598492	M00276	PTS system, mannose-specific II component
V1365511	M00239	Peptides/nickel transport system
V1150704	M00207	Putative multiple sugar transport system
V1001118	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1555497	M00164	ATP synthase
V1302934	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1880223	M00179	Ribosome, archaea
V1301163	M00207	Putative multiple sugar transport system
V1001055	M00221	Putative simple sugar transport system
V1000262	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1157641	M00183	RNA polymerase, bacteria
V1000756	M00239	Peptides/nickel transport system
V1000755	M00239	Peptides/nickel transport system
V1891073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1001089	M00179	Ribosome, archaea
V1491720	M00179	Ribosome, archaea
V1880222	M00178	Ribosome, bacteria
V1001133	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1338119	M00276	PTS system, mannose-specific II component
V1001429	M00207	Putative multiple sugar transport system
V1001268	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1581714	M00178	Ribosome, bacteria
V1001084	M00260	DNA polymerase III complex, bacteria
V1000394	M00246	Nickel transport system
V1001086	M00178	Ribosome, bacteria
V1001150	M00273	PTS system, fructose-specific II component
V1000261	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1210262	M00179	Ribosome, archaea
V1806737	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000375	M00179	Ribosome, archaea
V1064939	M00335	Sec (secretion) system
V1302571	M00179	Ribosome, archaea
V1159877	M00178	Ribosome, bacteria
V1001056	M00221	Putative simple sugar transport system
V1000285	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1338321	M00179	Ribosome, archaea
V1209736	M00197	Putative fructooligosaccharide transport system
V1000427	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1581404	M00179	Ribosome, archaea
V1000342	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000865	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1000272	M00358	Coenzyme M biosynthesis
V1301775	M00335	Sec (secretion) system
V1000660	M00178	Ribosome, bacteria
V1301728	M00276	PTS system, mannose-specific II component
V1301906	M00346	Formaldehyde assimilation, serine pathway
V1503149	M00346	Formaldehyde assimilation, serine pathway
V1302825	M00179	Ribosome, archaea
V1302738	M00002	Glycolysis, core module involving three-carbon compounds
V1481280	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000396	M00246	Nickel transport system
V1580961	M00178	Ribosome, bacteria
V1207195	M00207	Putative multiple sugar transport system
V1000381	M00179	Ribosome, archaea
V1000735	M00178	Ribosome, bacteria
V1257298	M00178	Ribosome, bacteria
V1000745	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1000759	M00335	Sec (secretion) system
V1001180	M00164	ATP synthase
V1001191	M00179	Ribosome, archaea
V1001245	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1209733	M00179	Ribosome, archaea
V1149683	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1150022	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1491873	M00179	Ribosome, archaea
V1836871	M00244	Putative zinc/manganese transport system
V1000284	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1301162	M00207	Putative multiple sugar transport system
V1000389	M00179	Ribosome, archaea
V1000914	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1880179	M00159	V/A-type ATPase, prokaryotes
V1001114	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1580780	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1598386	M00178	Ribosome, bacteria
V1000400	M00335	Sec (secretion) system
V1001013	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1149947	M00179	Ribosome, archaea
V1581807	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1033941	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1000249	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1001399	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1000757	M00239	Peptides/nickel transport system
V1034690	M00179	Ribosome, archaea
V1001081	M00260	DNA polymerase III complex, bacteria
V1880180	M00159	V/A-type ATPase, prokaryotes
V1880996	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1162890	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000972	M00258	Putative ABC transport system
V1143676	M00164	ATP synthase
V1836852	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1806720	M00236	Putative polar amino acid transport system
V1598451	M00164	ATP synthase
V1001410	M00374	Dicarboxylate-hydroxybutyrate cycle
V1000428	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1000769	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1888775	M00179	Ribosome, archaea
V1001265	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000810	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1806729	M00223	Phosphonate transport system
V1000248	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034747	M00164	ATP synthase
V1000989	M00207	Putative multiple sugar transport system
V1581813	M00164	ATP synthase
V1001066	M00115	NAD biosynthesis, aspartate => NAD
V1301897	M00164	ATP synthase
V1000395	M00246	Nickel transport system
V1001267	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1302081	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000806	M00299	Spermidine/putrescine transport system
V1001466	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000347	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1204924	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1001057	M00221	Putative simple sugar transport system
V1880271	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000402	M00260	DNA polymerase III complex, bacteria
V1598392	M00258	Putative ABC transport system
V1765286	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1000356	M00254	ABC-2 type transport system
V1614139	M00179	Ribosome, archaea
V1891080	M00179	Ribosome, archaea
V1000222	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1000672	M00335	Sec (secretion) system
V1301919	M00183	RNA polymerase, bacteria
V1257520	M00239	Peptides/nickel transport system
V1001306	M00303	PTS system, N-acetylmuramic acid-specific II component
V1755675	M00179	Ribosome, archaea
V1034619	M00333	Type IV secretion system
V1302538	M00239	Peptides/nickel transport system
V1065125	M00178	Ribosome, bacteria
V1000964	M00223	Phosphonate transport system
V1209674	M00268	PTS system, alpha-glucoside-specific II component
V1143704	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000355	M00254	ABC-2 type transport system
V1000920	M00083	Fatty acid biosynthesis, elongation
V1150280	M00179	Ribosome, archaea
V1555370	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1880976	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000664	M00115	NAD biosynthesis, aspartate => NAD
V1001116	M00375	Hydroxypropionate-hydroxybutylate cycle
V1150730	M00207	Putative multiple sugar transport system
V1149350	M00197	Putative fructooligosaccharide transport system
V1365521	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000913	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1543896	M00164	ATP synthase
V1160411	M00179	Ribosome, archaea
V1000990	M00207	Putative multiple sugar transport system
V1149656	M00276	PTS system, mannose-specific II component
V1001244	M00228	Putative glutamine transport system
V1150611	M00239	Peptides/nickel transport system
V1610201	M00179	Ribosome, archaea
V1001135	M00368	Ethylene biosynthesis, methionine => ethylene
V1836858	M00260	DNA polymerase III complex, bacteria
V1000991	M00207	Putative multiple sugar transport system
V1580931	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1573652	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000335	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1439190	M00178	Ribosome, bacteria
V1462316	M00164	ATP synthase
V1143767	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1150739	M00207	Putative multiple sugar transport system
V1150720	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1000393	M00178	Ribosome, bacteria
V1000965	M00223	Phosphonate transport system
V1000874	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1000426	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1888665	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1001411	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1034319	M00179	Ribosome, archaea
V1000753	M00089	Triacylglycerol biosynthesis
V1000959	M00207	Putative multiple sugar transport system
V1213911	M00333	Type IV secretion system
V1256398	M00335	Sec (secretion) system
V1001459	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1001034	M00034	Methionine salvage pathway
V1301524	M00223	Phosphonate transport system
V1302255	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000408	M00178	Ribosome, bacteria
V1806746	M00178	Ribosome, bacteria
V1213504	M00179	Ribosome, archaea
V1000236	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1000770	M00335	Sec (secretion) system
V1150757	M00335	Sec (secretion) system
V1891043	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1001083	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1581482	M00164	ATP synthase
V1256199	M00197	Putative fructooligosaccharide transport system
V1150152	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000948	M00089	Triacylglycerol biosynthesis
V1000269	M00344	Formaldehyde assimilation, xylulose monophosphate pathway
V1001332	M00179	Ribosome, archaea
V1143709	M00179	Ribosome, archaea
V1157552	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1301667	M00221	Putative simple sugar transport system
V1580898	M00179	Ribosome, archaea
V1598697	M00244	Putative zinc/manganese transport system
V1581212	M00164	ATP synthase
V1149982	M00164	ATP synthase
V1880184	M00273	PTS system, fructose-specific II component
V1000661	M00178	Ribosome, bacteria
V1000973	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1301803	M00179	Ribosome, archaea
V1302533	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1207019	M00197	Putative fructooligosaccharide transport system
V1158500	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000805	M00299	Spermidine/putrescine transport system
V1001119	M00175	Nitrogen fixation, nitrogen => ammonia
V1000684	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1258111	M00228	Putative glutamine transport system
V1481123	M00183	RNA polymerase, bacteria
V1000410	M00178	Ribosome, bacteria
V1581530	M00183	RNA polymerase, bacteria
V1136163	M00179	Ribosome, archaea
V1150754	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1001432	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1000750	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1163594	M00275	PTS system, cellobiose-specific II component
V1755655	M00376	3-Hydroxypropionate bi-cycle
V1001460	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1000963	M00223	Phosphonate transport system
V1000803	M00299	Spermidine/putrescine transport system
V1000359	M00178	Ribosome, bacteria
V1210062	M00179	Ribosome, archaea
V1001051	M00223	Phosphonate transport system
V1301863	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1303215	M00239	Peptides/nickel transport system
V1064559	M00035	Methionine degradation
V1000279	M00238	D-Methionine transport system
V1000852	M00269	PTS system, sucrose-specific II component
V1574099	M00276	PTS system, mannose-specific II component
V1462214	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1327026	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1439197	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1420555	M00207	Putative multiple sugar transport system
V1000280	M00238	D-Methionine transport system
V1256334	M00223	Phosphonate transport system
V1034610	M00035	Methionine degradation
V1301168	M00223	Phosphonate transport system
V1149883	M00179	Ribosome, archaea
V1209998	M00366	C10-C20 isoprenoid biosynthesis, plants
V1891051	M00178	Ribosome, bacteria
V1580704	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1301929	M00083	Fatty acid biosynthesis, elongation
V1149676	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1886838	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1149777	M00029	Urea cycle
V1880189	M00376	3-Hydroxypropionate bi-cycle
V1000977	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1591198	M00178	Ribosome, bacteria
V1207252	M00275	PTS system, cellobiose-specific II component
V1149685	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1872766	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1888837	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1303504	M00228	Putative glutamine transport system
V1156213	M00179	Ribosome, archaea
V1301228	M00275	PTS system, cellobiose-specific II component
V1001099	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032822	M00179	Ribosome, archaea
V1150020	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1880181	M00159	V/A-type ATPase, prokaryotes
V1806719	M00207	Putative multiple sugar transport system
V1001236	M00222	Phosphate transport system
V1552029	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000679	M00178	Ribosome, bacteria
V1001153	M00244	Putative zinc/manganese transport system
V1000234	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1208607	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1883033	M00178	Ribosome, bacteria
V1001426	M00236	Putative polar amino acid transport system
V1001408	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1000804	M00299	Spermidine/putrescine transport system
V1000414	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1035090	M00115	NAD biosynthesis, aspartate => NAD
V1597389	M00179	Ribosome, archaea
V1543484	M00260	DNA polymerase III complex, bacteria
V1149635	M00239	Peptides/nickel transport system
V1553519	M00335	Sec (secretion) system
V1000233	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1423286	M00333	Type IV secretion system
V1880274	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1580840	M00239	Peptides/nickel transport system
V1493100	M00179	Ribosome, archaea
V1580873	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1256476	M00179	Ribosome, archaea
V1425581	M00179	Ribosome, archaea
V1001443	M00258	Putative ABC transport system
V1257473	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034464	M00179	Ribosome, archaea
V1160574	M00366	C10-C20 isoprenoid biosynthesis, plants
V1301668	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1608857	M00178	Ribosome, bacteria
V1206701	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1149464	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000654	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1886387	M00183	RNA polymerase, bacteria
V1210443	M00228	Putative glutamine transport system
V1581217	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1580855	M00179	Ribosome, archaea
V1448327	M00164	ATP synthase
V1302938	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1001263	M00281	PTS system, lactose-specific II component
V1203576	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1257309	M00197	Putative fructooligosaccharide transport system
V1211201	M00335	Sec (secretion) system
V1598282	M00254	ABC-2 type transport system
V1889844	M00179	Ribosome, archaea
V1764224	M00179	Ribosome, archaea
V1143823	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1693898	M00179	Ribosome, archaea
V1136510	M00179	Ribosome, archaea
V1000235	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1297390	M00335	Sec (secretion) system
V1304304	M00275	PTS system, cellobiose-specific II component
V1158559	M00197	Putative fructooligosaccharide transport system
V1302814	M00164	ATP synthase
V1462174	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1001372	M00027	GABA (gamma-Aminobutyrate) shunt
V1143768	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1448519	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1001052	M00223	Phosphonate transport system
V1001314	M00236	Putative polar amino acid transport system
V1598302	M00178	Ribosome, bacteria
V1302208	M00002	Glycolysis, core module involving three-carbon compounds
V1001152	M00244	Putative zinc/manganese transport system
V1032713	M00179	Ribosome, archaea
V1599025	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1143335	M00178	Ribosome, bacteria
V1889372	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1149536	M00179	Ribosome, archaea
V1136440	M00178	Ribosome, bacteria
V1806744	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1889687	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1032936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1256619	M00268	PTS system, alpha-glucoside-specific II component
V1001321	M00276	PTS system, mannose-specific II component
V1001322	M00276	PTS system, mannose-specific II component
V1136465	M00179	Ribosome, archaea
V1303014	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1302121	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1000663	M00115	NAD biosynthesis, aspartate => NAD
V1302091	M00223	Phosphonate transport system
V1064926	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1150199	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1034983	M00335	Sec (secretion) system
V1555391	M00207	Putative multiple sugar transport system
V1159516	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1598483	M00183	RNA polymerase, bacteria
V1101699	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1581137	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1034213	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1001172	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1143820	M00178	Ribosome, bacteria
V1211229	M00164	ATP synthase
V1880205	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1149459	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1806681	M00281	PTS system, lactose-specific II component
V1880768	M00271	PTS system, beta-glucoside-specific II component
V1149417	M00260	DNA polymerase III complex, bacteria
V1001164	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1150833	M00374	Dicarboxylate-hydroxybutyrate cycle
V1302664	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000746	M00183	RNA polymerase, bacteria
V1001303	M00376	3-Hydroxypropionate bi-cycle
V1302765	M00221	Putative simple sugar transport system
V1302110	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1302172	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000751	M00178	Ribosome, bacteria
V1302398	M00183	RNA polymerase, bacteria
V1882223	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1000278	M00238	D-Methionine transport system
V1001442	M00258	Putative ABC transport system
V1000951	M00258	Putative ABC transport system
V1598485	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1000442	M00246	Nickel transport system
V1136388	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1302801	M00221	Putative simple sugar transport system
V1301213	M00223	Phosphonate transport system
V1303112	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1365517	M00376	3-Hydroxypropionate bi-cycle
V1799342	M00183	RNA polymerase, bacteria
V1001500	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1210699	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1541147	M00207	Putative multiple sugar transport system
V1301199	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1150224	M00207	Putative multiple sugar transport system
V1481439	M00221	Putative simple sugar transport system
V1154972	M00179	Ribosome, archaea
V1302661	M00260	DNA polymerase III complex, bacteria
V1001320	M00212	Ribose transport system
V1035061	M00029	Urea cycle
V1158451	M00275	PTS system, cellobiose-specific II component
V1000724	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1510921	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553091	M00183	RNA polymerase, bacteria
V1581843	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1784740	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1209722	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1033782	M00002	Glycolysis, core module involving three-carbon compounds
V1034812	M00197	Putative fructooligosaccharide transport system
V1806751	M00254	ABC-2 type transport system
V1162906	M00260	DNA polymerase III complex, bacteria
V1541215	M00207	Putative multiple sugar transport system
V1462935	M00239	Peptides/nickel transport system
V1887028	M00228	Putative glutamine transport system
V1150729	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1301733	M00178	Ribosome, bacteria
V1598623	M00254	ABC-2 type transport system
V1154974	M00178	Ribosome, bacteria
V1000998	M00271	PTS system, beta-glucoside-specific II component
V1764495	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1555527	M00368	Ethylene biosynthesis, methionine => ethylene
V1035281	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1203478	M00276	PTS system, mannose-specific II component
V1491723	M00029	Urea cycle
V1598450	M00164	ATP synthase
V1209708	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1237698	M00179	Ribosome, archaea
V1136462	M00179	Ribosome, archaea
V1581062	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1064929	M00178	Ribosome, bacteria
V1581272	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1001160	M00179	Ribosome, archaea
V1035027	M00260	DNA polymerase III complex, bacteria
V1439248	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1001085	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1544993	M00276	PTS system, mannose-specific II component
