Gene	KEGG_pathwayID	Annotation
V1001061	map00970	Aminoacyl-tRNA biosynthesis
V1149628	map00240	Pyrimidine metabolism
V1000676	map00970	Aminoacyl-tRNA biosynthesis
V1000866	map04112	Cell cycle - Caulobacter
V1598492	map02060	Phosphotransferase system (PTS)
V1365511	map02010	ABC transporters
V1001118	map00520	Amino sugar and nucleotide sugar metabolism
V1555497	map00195	Photosynthesis
V1598288	map03018	RNA degradation
V1806684	map00230	Purine metabolism
V1302934	map00710	Carbon fixation in photosynthetic organisms
V1880223	map03010	Ribosome
V1001025	map04112	Cell cycle - Caulobacter
V1000262	map00970	Aminoacyl-tRNA biosynthesis
V1000651	map00550	Peptidoglycan biosynthesis
V1157641	map03020	RNA polymerase
V1000756	map02010	ABC transporters
V1000755	map02010	ABC transporters
V1001032	map00230	Purine metabolism
V1891073	map05010	Alzheimer's disease
V1001089	map03010	Ribosome
V1491720	map03010	Ribosome
V1880222	map03010	Ribosome
V1001133	map00970	Aminoacyl-tRNA biosynthesis
V1338119	map02060	Phosphotransferase system (PTS)
V1001268	map00250	Alanine, aspartate and glutamate metabolism
V1581714	map03010	Ribosome
V1001514	map04112	Cell cycle - Caulobacter
V1001064	map03430	Mismatch repair
V1001084	map03440	Homologous recombination
V1000394	map02010	ABC transporters
V1001086	map03010	Ribosome
V1001150	map02060	Phosphotransferase system (PTS)
V1000261	map00970	Aminoacyl-tRNA biosynthesis
V1210262	map03010	Ribosome
V1033882	map04626	Plant-pathogen interaction
V1806737	map00970	Aminoacyl-tRNA biosynthesis
V1000375	map03010	Ribosome
V1297356	map04626	Plant-pathogen interaction
V1064939	map03070	Bacterial secretion system
V1541236	map04626	Plant-pathogen interaction
V1806685	map02020	Two-component system
V1302571	map03010	Ribosome
V1159877	map03010	Ribosome
V1000285	map00670	One carbon pool by folate
V1338321	map03010	Ribosome
V1209736	map02010	ABC transporters
V1000427	map00740	Riboflavin metabolism
V1581404	map03010	Ribosome
V1257323	map00910	Nitrogen metabolism
V1000342	map00520	Amino sugar and nucleotide sugar metabolism
V1000865	map04070	Phosphatidylinositol signaling system
V1000272	map00680	Methane metabolism
V1301775	map03070	Bacterial secretion system
V1806714	map00230	Purine metabolism
V1001148	map00550	Peptidoglycan biosynthesis
V1001203	map00550	Peptidoglycan biosynthesis
V1000660	map03010	Ribosome
V1001248	map00500	Starch and sucrose metabolism
V1149596	map02060	Phosphotransferase system (PTS)
V1301728	map02060	Phosphotransferase system (PTS)
V1301906	map00680	Methane metabolism
V1503149	map03018	RNA degradation
V1880977	map00550	Peptidoglycan biosynthesis
V1302825	map03010	Ribosome
V1302738	map04930	Type II diabetes mellitus
V1001193	map04122	Sulfur relay system
V1000982	map00650	Butanoate metabolism
V1001005	map00550	Peptidoglycan biosynthesis
V1598366	map00230	Purine metabolism
V1481280	map05010	Alzheimer's disease
V1000396	map02010	ABC transporters
V1580961	map03010	Ribosome
V1000864	map00900	Terpenoid backbone biosynthesis
V1605175	map02010	ABC transporters
V1000762	map00480	Glutathione metabolism
V1001169	map03018	RNA degradation
V1000381	map03010	Ribosome
V1000735	map03010	Ribosome
V1000411	map04112	Cell cycle - Caulobacter
V1150440	map03018	RNA degradation
V1257298	map03010	Ribosome
V1000292	map00190	Oxidative phosphorylation
V1257428	map00521	Streptomycin biosynthesis
V1000364	map03420	Nucleotide excision repair
V1000745	map00230	Purine metabolism
V1000759	map03070	Bacterial secretion system
V1001180	map00195	Photosynthesis
V1001021	map00550	Peptidoglycan biosynthesis
V1001191	map03010	Ribosome
V1001245	map00730	Thiamine metabolism
V1209733	map03010	Ribosome
V1149683	map00680	Methane metabolism
V1000766	map03430	Mismatch repair
V1598284	map00471	D-Glutamine and D-glutamate metabolism
V1150022	map00710	Carbon fixation in photosynthetic organisms
V1806698	map03018	RNA degradation
V1000678	map00550	Peptidoglycan biosynthesis
V1000862	map00240	Pyrimidine metabolism
V1491873	map03010	Ribosome
V1806701	map03420	Nucleotide excision repair
V1001115	map00900	Terpenoid backbone biosynthesis
V1000284	map00790	Folate biosynthesis
V1000246	map03020	RNA polymerase
V1302626	map00620	Pyruvate metabolism
V1000931	map03420	Nucleotide excision repair
V1000389	map03010	Ribosome
V1000921	map00564	Glycerophospholipid metabolism
V1000914	map00030	Pentose phosphate pathway
V1365610	map00650	Butanoate metabolism
V1880179	map00680	Methane metabolism
V1001114	map00900	Terpenoid backbone biosynthesis
V1573656	map00910	Nitrogen metabolism
V1000765	map00730	Thiamine metabolism
V1000771	map03440	Homologous recombination
V1208713	map00650	Butanoate metabolism
V1806760	map02010	ABC transporters
V1580780	map00240	Pyrimidine metabolism
V1598386	map03010	Ribosome
V1001002	map00500	Starch and sucrose metabolism
V1000400	map03070	Bacterial secretion system
V1001013	map00790	Folate biosynthesis
V1001022	map00550	Peptidoglycan biosynthesis
V1149947	map03010	Ribosome
V1000271	map00640	Propanoate metabolism
V1001035	map04122	Sulfur relay system
V1581807	map00710	Carbon fixation in photosynthetic organisms
V1033941	map00710	Carbon fixation in photosynthetic organisms
V1000249	map00970	Aminoacyl-tRNA biosynthesis
V1001399	map00480	Glutathione metabolism
V1000268	map02020	Two-component system
V1000757	map02010	ABC transporters
V1000362	map00473	D-Alanine metabolism
V1034690	map03010	Ribosome
V1001081	map03440	Homologous recombination
V1880180	map00680	Methane metabolism
V1880996	map00740	Riboflavin metabolism
V1162890	map00520	Amino sugar and nucleotide sugar metabolism
V1210636	map03440	Homologous recombination
V1000752	map03440	Homologous recombination
V1001353	map00190	Oxidative phosphorylation
V1001062	map00970	Aminoacyl-tRNA biosynthesis
V1159013	map04112	Cell cycle - Caulobacter
V1143676	map00195	Photosynthesis
V1836852	map00970	Aminoacyl-tRNA biosynthesis
V1598451	map00195	Photosynthesis
V1001410	map00720	Carbon fixation pathways in prokaryotes
V1000428	map00740	Riboflavin metabolism
V1000769	map00480	Glutathione metabolism
V1888775	map03010	Ribosome
V1555403	map03430	Mismatch repair
V1000919	map05010	Alzheimer's disease
V1001265	map00720	Carbon fixation pathways in prokaryotes
V1000979	map00330	Arginine and proline metabolism
V1001069	map00051	Fructose and mannose metabolism
V1150397	map04112	Cell cycle - Caulobacter
V1000433	map02020	Two-component system
V1000930	map00450	Selenocompound metabolism
V1209724	map04112	Cell cycle - Caulobacter
V1000810	map00720	Carbon fixation pathways in prokaryotes
V1000929	map00564	Glycerophospholipid metabolism
V1806729	map02010	ABC transporters
V1001023	map04112	Cell cycle - Caulobacter
V1001198	map00550	Peptidoglycan biosynthesis
V1000248	map00970	Aminoacyl-tRNA biosynthesis
V1257338	map05152	Tuberculosis
V1034747	map00195	Photosynthesis
V1000879	map03440	Homologous recombination
V1209783	map03430	Mismatch repair
V1001041	map05150	Staphylococcus aureus infection
V1581813	map00195	Photosynthesis
V1001066	map00910	Nitrogen metabolism
V1301897	map00195	Photosynthesis
V1155228	map04626	Plant-pathogen interaction
V1000395	map02010	ABC transporters
V1001267	map00250	Alanine, aspartate and glutamate metabolism
V1257311	map00500	Starch and sucrose metabolism
V1302081	map00520	Amino sugar and nucleotide sugar metabolism
V1000806	map02010	ABC transporters
V1001495	map00760	Nicotinate and nicotinamide metabolism
V1001466	map00520	Amino sugar and nucleotide sugar metabolism
V1000347	map00983	Drug metabolism - other enzymes
V1204924	map00970	Aminoacyl-tRNA biosynthesis
V1880271	map00970	Aminoacyl-tRNA biosynthesis
V1000761	map00760	Nicotinate and nicotinamide metabolism
V1000402	map03440	Homologous recombination
V1000361	map00770	Pantothenate and CoA biosynthesis
V1257460	map00550	Peptidoglycan biosynthesis
V1765286	map00710	Carbon fixation in photosynthetic organisms
V1302413	map05150	Staphylococcus aureus infection
V1001149	map00051	Fructose and mannose metabolism
V1001431	map00030	Pentose phosphate pathway
V1001037	map04122	Sulfur relay system
V1001470	map00520	Amino sugar and nucleotide sugar metabolism
V1614139	map03010	Ribosome
V1207411	map00521	Streptomycin biosynthesis
V1891080	map03010	Ribosome
V1001146	map02020	Two-component system
V1000222	map00770	Pantothenate and CoA biosynthesis
V1149598	map05152	Tuberculosis
V1000672	map03070	Bacterial secretion system
V1149391	map00550	Peptidoglycan biosynthesis
V1301919	map03020	RNA polymerase
V1806674	map00903	Limonene and pinene degradation
V1257308	map00710	Carbon fixation in photosynthetic organisms
V1257520	map02010	ABC transporters
V1001306	map02060	Phosphotransferase system (PTS)
V1755675	map03010	Ribosome
V1034619	map03070	Bacterial secretion system
V1806670	map00550	Peptidoglycan biosynthesis
V1598271	map03440	Homologous recombination
V1000820	map00620	Pyruvate metabolism
V1302538	map02010	ABC transporters
V1065125	map03010	Ribosome
V1580712	map00230	Purine metabolism
V1158561	map03430	Mismatch repair
V1000903	map03013	RNA transport
V1000964	map02010	ABC transporters
V1209674	map02060	Phosphotransferase system (PTS)
V1143704	map00240	Pyrimidine metabolism
V1000920	map01040	Biosynthesis of unsaturated fatty acids
V1150280	map03010	Ribosome
V1555370	map00240	Pyrimidine metabolism
V1000403	map03440	Homologous recombination
V1000747	map00970	Aminoacyl-tRNA biosynthesis
V1880976	map00970	Aminoacyl-tRNA biosynthesis
V1000664	map00760	Nicotinate and nicotinamide metabolism
V1001116	map02020	Two-component system
V1000818	map04112	Cell cycle - Caulobacter
V1149350	map02010	ABC transporters
V1365521	map00970	Aminoacyl-tRNA biosynthesis
V1001145	map02010	ABC transporters
V1000913	map00240	Pyrimidine metabolism
V1543896	map00195	Photosynthesis
V1001044	map02020	Two-component system
V1001262	map00052	Galactose metabolism
V1160411	map03010	Ribosome
V1001067	map00760	Nicotinate and nicotinamide metabolism
V1301956	map05150	Staphylococcus aureus infection
V1035318	map00620	Pyruvate metabolism
V1149656	map02060	Phosphotransferase system (PTS)
V1001244	map02010	ABC transporters
V1150611	map02010	ABC transporters
V1001435	map03420	Nucleotide excision repair
V1000250	map03440	Homologous recombination
V1610201	map03010	Ribosome
V1001135	map00270	Cysteine and methionine metabolism
V1150723	map00450	Selenocompound metabolism
V1836858	map03440	Homologous recombination
V1580931	map00520	Amino sugar and nucleotide sugar metabolism
V1573652	map00230	Purine metabolism
V1547335	map03440	Homologous recombination
V1000335	map00970	Aminoacyl-tRNA biosynthesis
V1439190	map03010	Ribosome
V1000773	map03430	Mismatch repair
V1462316	map00195	Photosynthesis
V1001079	map00061	Fatty acid biosynthesis
V1034259	map04626	Plant-pathogen interaction
V1580701	map00230	Purine metabolism
V1143767	map00710	Carbon fixation in photosynthetic organisms
V1001176	map00550	Peptidoglycan biosynthesis
V1150720	map00240	Pyrimidine metabolism
V1000652	map03440	Homologous recombination
V1000393	map03010	Ribosome
V1000774	map03430	Mismatch repair
V1000965	map02010	ABC transporters
V1000874	map00740	Riboflavin metabolism
V1302706	map00480	Glutathione metabolism
V1000426	map00740	Riboflavin metabolism
V1888665	map00710	Carbon fixation in photosynthetic organisms
V1034862	map02060	Phosphotransferase system (PTS)
V1001411	map00910	Nitrogen metabolism
V1000237	map00624	Polycyclic aromatic hydrocarbon degradation
V1034319	map03010	Ribosome
V1000753	map00564	Glycerophospholipid metabolism
V1001496	map00230	Purine metabolism
V1000436	map03013	RNA transport
V1213911	map03070	Bacterial secretion system
V1256398	map03070	Bacterial secretion system
V1598465	map04112	Cell cycle - Caulobacter
V1001459	map00250	Alanine, aspartate and glutamate metabolism
V1001034	map00270	Cysteine and methionine metabolism
V1301524	map02010	ABC transporters
V1001000	map00520	Amino sugar and nucleotide sugar metabolism
V1302255	map00520	Amino sugar and nucleotide sugar metabolism
V1458569	map05152	Tuberculosis
V1000408	map03010	Ribosome
V1000905	map00240	Pyrimidine metabolism
V1598307	map04122	Sulfur relay system
V1806746	map03010	Ribosome
V1000807	map00550	Peptidoglycan biosynthesis
V1150467	map00670	One carbon pool by folate
V1213504	map03010	Ribosome
V1000236	map00900	Terpenoid backbone biosynthesis
V1000434	map02020	Two-component system
V1001232	map00561	Glycerolipid metabolism
V1000770	map03070	Bacterial secretion system
V1150757	map03070	Bacterial secretion system
V1891043	map00680	Methane metabolism
V1001083	map00240	Pyrimidine metabolism
V1806686	map00550	Peptidoglycan biosynthesis
V1581482	map00195	Photosynthesis
V1001074	map00650	Butanoate metabolism
V1882330	map04626	Plant-pathogen interaction
V1880769	map00010	Glycolysis / Gluconeogenesis
V1256199	map02010	ABC transporters
V1034951	map00561	Glycerolipid metabolism
V1598893	map04112	Cell cycle - Caulobacter
V1883295	map03440	Homologous recombination
V1150152	map00790	Folate biosynthesis
V1000948	map00564	Glycerophospholipid metabolism
V1000269	map04622	RIG-I-like receptor signaling pathway
V1001170	map03440	Homologous recombination
V1163012	map00550	Peptidoglycan biosynthesis
V1001332	map03010	Ribosome
V1143709	map03010	Ribosome
V1157552	map00230	Purine metabolism
V1580898	map03010	Ribosome
V1301148	map00603	Glycosphingolipid biosynthesis - globo series
V1581212	map00195	Photosynthesis
V1208716	map05152	Tuberculosis
V1149982	map00195	Photosynthesis
V1880184	map02060	Phosphotransferase system (PTS)
V1000661	map03010	Ribosome
V1001010	map00564	Glycerophospholipid metabolism
V1303258	map00550	Peptidoglycan biosynthesis
V1302035	map02020	Two-component system
V1302869	map05150	Staphylococcus aureus infection
V1365514	map02010	ABC transporters
V1000973	map00240	Pyrimidine metabolism
V1301803	map03010	Ribosome
V1207185	map00903	Limonene and pinene degradation
V1302533	map00970	Aminoacyl-tRNA biosynthesis
V1207019	map02010	ABC transporters
V1462236	map00903	Limonene and pinene degradation
V1302304	map02020	Two-component system
V1158500	map00680	Methane metabolism
V1555941	map00480	Glutathione metabolism
V1001319	map02020	Two-component system
V1000805	map02010	ABC transporters
V1001119	map00910	Nitrogen metabolism
V1000684	map00910	Nitrogen metabolism
V1258111	map02010	ABC transporters
V1001266	map03060	Protein export
V1547360	map00500	Starch and sucrose metabolism
V1573649	map00564	Glycerophospholipid metabolism
V1001024	map04112	Cell cycle - Caulobacter
V1481123	map03020	RNA polymerase
V1001167	map04112	Cell cycle - Caulobacter
V1149349	map00521	Streptomycin biosynthesis
V1000980	map02010	ABC transporters
V1301925	map00650	Butanoate metabolism
V1001113	map00624	Polycyclic aromatic hydrocarbon degradation
V1806741	map02020	Two-component system
V1001068	map00051	Fructose and mannose metabolism
V1002510	map00240	Pyrimidine metabolism
V1000410	map03010	Ribosome
V1581530	map03020	RNA polymerase
V1035417	map00520	Amino sugar and nucleotide sugar metabolism
V1001464	map03018	RNA degradation
V1209701	map00760	Nicotinate and nicotinamide metabolism
V1209765	map00550	Peptidoglycan biosynthesis
V1136163	map03010	Ribosome
V1001177	map00983	Drug metabolism - other enzymes
V1580969	map00550	Peptidoglycan biosynthesis
V1150754	map00240	Pyrimidine metabolism
V1001432	map00710	Carbon fixation in photosynthetic organisms
V1149342	map00250	Alanine, aspartate and glutamate metabolism
V1000750	map00710	Carbon fixation in photosynthetic organisms
V1605191	map00520	Amino sugar and nucleotide sugar metabolism
V1163594	map02060	Phosphotransferase system (PTS)
V1755655	map02020	Two-component system
V1000219	map03013	RNA transport
V1001460	map00250	Alanine, aspartate and glutamate metabolism
V1000267	map02020	Two-component system
V1000963	map02010	ABC transporters
V1000803	map02010	ABC transporters
V1000359	map03010	Ribosome
V1210062	map03010	Ribosome
V1001051	map02010	ABC transporters
V1301863	map00970	Aminoacyl-tRNA biosynthesis
V1303215	map02010	ABC transporters
V1001531	map00624	Polycyclic aromatic hydrocarbon degradation
V1064559	map00270	Cysteine and methionine metabolism
V1257426	map00010	Glycolysis / Gluconeogenesis
V1000279	map02010	ABC transporters
V1302836	map04724	Glutamatergic synapse
V1000852	map02060	Phosphotransferase system (PTS)
V1574099	map02060	Phosphotransferase system (PTS)
V1462214	map00970	Aminoacyl-tRNA biosynthesis
V1806724	map00051	Fructose and mannose metabolism
V1000252	map00983	Drug metabolism - other enzymes
V1327026	map00240	Pyrimidine metabolism
V1439197	map00983	Drug metabolism - other enzymes
V1150732	map00982	Drug metabolism - cytochrome P450
V1256248	map00564	Glycerophospholipid metabolism
V1000280	map02010	ABC transporters
V1256334	map02010	ABC transporters
V1034610	map00270	Cysteine and methionine metabolism
V1301168	map02010	ABC transporters
V1149883	map03010	Ribosome
V1209998	map00900	Terpenoid backbone biosynthesis
V1880135	map04626	Plant-pathogen interaction
V1891051	map03010	Ribosome
V1555579	map00010	Glycolysis / Gluconeogenesis
V1000811	map05340	Primary immunodeficiency
V1257476	map02020	Two-component system
V1302793	map04112	Cell cycle - Caulobacter
V1580704	map00480	Glutathione metabolism
V1149387	map00910	Nitrogen metabolism
V1302403	map03410	Base excision repair
V1301929	map01040	Biosynthesis of unsaturated fatty acids
V1880185	map00052	Galactose metabolism
V1000997	map00010	Glycolysis / Gluconeogenesis
V1149676	map00520	Amino sugar and nucleotide sugar metabolism
V1886838	map00680	Methane metabolism
V1149777	map00330	Arginine and proline metabolism
V1880189	map02020	Two-component system
V1598320	map04626	Plant-pathogen interaction
V1000977	map00770	Pantothenate and CoA biosynthesis
V1806736	map00240	Pyrimidine metabolism
V1591198	map03010	Ribosome
V1207252	map02060	Phosphotransferase system (PTS)
V1149685	map00480	Glutathione metabolism
V1001317	map00620	Pyruvate metabolism
V1000653	map03410	Base excision repair
V1338039	map00450	Selenocompound metabolism
V1872766	map00240	Pyrimidine metabolism
V1888837	map05010	Alzheimer's disease
V1303504	map02010	ABC transporters
V1156213	map03010	Ribosome
V1159761	map00970	Aminoacyl-tRNA biosynthesis
V1000880	map00230	Purine metabolism
V1149467	map00910	Nitrogen metabolism
V1301228	map02060	Phosphotransferase system (PTS)
V1001099	map00680	Methane metabolism
V1032822	map03010	Ribosome
V1150020	map00970	Aminoacyl-tRNA biosynthesis
V1001008	map03030	DNA replication
V1880181	map00680	Methane metabolism
V1301451	map05150	Staphylococcus aureus infection
V1034877	map00500	Starch and sucrose metabolism
V1001236	map02010	ABC transporters
V1580921	map05152	Tuberculosis
V1552029	map00720	Carbon fixation pathways in prokaryotes
V1000679	map03010	Ribosome
V1149568	map00480	Glutathione metabolism
V1598408	map03018	RNA degradation
V1000234	map00900	Terpenoid backbone biosynthesis
V1208607	map00983	Drug metabolism - other enzymes
V1883033	map03010	Ribosome
V1208688	map04626	Plant-pathogen interaction
V1001408	map00983	Drug metabolism - other enzymes
V1149413	map00650	Butanoate metabolism
V1257366	map00240	Pyrimidine metabolism
V1000804	map02010	ABC transporters
V1000414	map00300	Lysine biosynthesis
V1035090	map00910	Nitrogen metabolism
V1302389	map05150	Staphylococcus aureus infection
V1159235	map04112	Cell cycle - Caulobacter
V1597389	map03010	Ribosome
V1605203	map00051	Fructose and mannose metabolism
V1000851	map00500	Starch and sucrose metabolism
V1543484	map03440	Homologous recombination
V1149635	map02010	ABC transporters
V1302558	map03430	Mismatch repair
V1553519	map03070	Bacterial secretion system
V1034746	map00240	Pyrimidine metabolism
V1000233	map04146	Peroxisome
V1423286	map03070	Bacterial secretion system
V1880274	map00480	Glutathione metabolism
V1580840	map02010	ABC transporters
V1493100	map03010	Ribosome
V1000772	map03440	Homologous recombination
V1000683	map00908	Zeatin biosynthesis
V1297335	map00620	Pyruvate metabolism
V1302684	map00190	Oxidative phosphorylation
V1580873	map00970	Aminoacyl-tRNA biosynthesis
V1256476	map03010	Ribosome
V1425581	map03010	Ribosome
V1303077	map00710	Carbon fixation in photosynthetic organisms
V1257473	map00970	Aminoacyl-tRNA biosynthesis
V1001375	map02020	Two-component system
V1034464	map03010	Ribosome
V1160574	map00900	Terpenoid backbone biosynthesis
V1301668	map00480	Glutathione metabolism
V1598321	map00240	Pyrimidine metabolism
V1608857	map03010	Ribosome
V1209796	map04112	Cell cycle - Caulobacter
V1206701	map00480	Glutathione metabolism
V1149464	map00240	Pyrimidine metabolism
V1303260	map00230	Purine metabolism
V1000648	map00561	Glycerolipid metabolism
V1000654	map00770	Pantothenate and CoA biosynthesis
V1886387	map03020	RNA polymerase
V1001240	map00510	N-Glycan biosynthesis
V1423293	map00230	Purine metabolism
V1210443	map02010	ABC transporters
V1158734	map00650	Butanoate metabolism
V1257326	map00730	Thiamine metabolism
V1581217	map00970	Aminoacyl-tRNA biosynthesis
V1580855	map03010	Ribosome
V1448327	map00195	Photosynthesis
V1302938	map00670	One carbon pool by folate
V1880183	map00051	Fructose and mannose metabolism
V1001263	map02060	Phosphotransferase system (PTS)
V1203576	map00680	Methane metabolism
V1302180	map03018	RNA degradation
V1302515	map00710	Carbon fixation in photosynthetic organisms
V1598421	map00730	Thiamine metabolism
V1598414	map03008	Ribosome biogenesis in eukaryotes
V1555581	map00330	Arginine and proline metabolism
V1000901	map03420	Nucleotide excision repair
V1257309	map02030	Bacterial chemotaxis
V1211201	map03070	Bacterial secretion system
V1889844	map03010	Ribosome
V1764224	map03010	Ribosome
V1143823	map00680	Methane metabolism
V1693898	map03010	Ribosome
V1136510	map03010	Ribosome
V1000235	map00900	Terpenoid backbone biosynthesis
V1297390	map03070	Bacterial secretion system
V1304304	map02060	Phosphotransferase system (PTS)
V1598418	map00520	Amino sugar and nucleotide sugar metabolism
V1150731	map00010	Glycolysis / Gluconeogenesis
V1158559	map02010	ABC transporters
V1302814	map00195	Photosynthesis
V1001462	map00983	Drug metabolism - other enzymes
V1462174	map00740	Riboflavin metabolism
V1001372	map00650	Butanoate metabolism
V1012818	map00650	Butanoate metabolism
V1000440	map02010	ABC transporters
V1581084	map00730	Thiamine metabolism
V1143768	map00710	Carbon fixation in photosynthetic organisms
V1891370	map00620	Pyruvate metabolism
V1302313	map00190	Oxidative phosphorylation
V1600200	map02060	Phosphotransferase system (PTS)
V1034296	map00620	Pyruvate metabolism
V1448519	map05010	Alzheimer's disease
V1001052	map02010	ABC transporters
V1150127	map00051	Fructose and mannose metabolism
V1301687	map00550	Peptidoglycan biosynthesis
V1598302	map03010	Ribosome
V1302208	map04930	Type II diabetes mellitus
V1000421	map00650	Butanoate metabolism
V1032713	map03010	Ribosome
V1149829	map04112	Cell cycle - Caulobacter
V1599025	map00720	Carbon fixation pathways in prokaryotes
V1000896	map00910	Nitrogen metabolism
V1143335	map03010	Ribosome
V1889372	map00710	Carbon fixation in photosynthetic organisms
V1257384	map00550	Peptidoglycan biosynthesis
V1149536	map03010	Ribosome
V1555445	map04112	Cell cycle - Caulobacter
V1136440	map03010	Ribosome
V1806744	map00680	Methane metabolism
V1207193	map00270	Cysteine and methionine metabolism
V1580853	map03410	Base excision repair
V1439250	map00650	Butanoate metabolism
V1889687	map00240	Pyrimidine metabolism
V1785072	map00340	Histidine metabolism
V1032936	map00680	Methane metabolism
V1256619	map02060	Phosphotransferase system (PTS)
V1547358	map00603	Glycosphingolipid biosynthesis - globo series
V1001321	map02060	Phosphotransferase system (PTS)
V1001322	map02060	Phosphotransferase system (PTS)
V1136465	map03010	Ribosome
V1303014	map00970	Aminoacyl-tRNA biosynthesis
V1302121	map00983	Drug metabolism - other enzymes
V1000663	map00760	Nicotinate and nicotinamide metabolism
V1001072	map00564	Glycerophospholipid metabolism
