Gene	KEGG_pathwayID	Annotation
V1879918	map03010	Ribosome
V1034812	map02010	ABC transporters
V1755677	map03020	RNA polymerase
V1580921	map05152	Tuberculosis
V1481366	map03010	Ribosome
V1000171	map02010	ABC transporters
V1034789	map05211	Renal cell carcinoma
V1389384	map03018	RNA degradation
V1237835	map02010	ABC transporters
V1381169	map03020	RNA polymerase
V1852039	map03020	RNA polymerase
V1064939	map03070	Bacterial secretion system
V1033474	map04626	Plant-pathogen interaction
V1592800	map03010	Ribosome
V1339861	map03010	Ribosome
V1340709	map03018	RNA degradation
V1000643	map03018	RNA degradation
V1034749	map00195	Photosynthesis
V1074742	map03010	Ribosome
V1755676	map03010	Ribosome
V1886895	map03010	Ribosome
V1144304	map03010	Ribosome
V1491723	map00330	Arginine and proline metabolism
V1899810	map02010	ABC transporters
V1000020	map03010	Ribosome
V1886399	map03010	Ribosome
V1000140	map00970	Aminoacyl-tRNA biosynthesis
V1033560	map03070	Bacterial secretion system
V1594655	map02010	ABC transporters
V1000162	map00790	Folate biosynthesis
V1000155	map00900	Terpenoid backbone biosynthesis
V1000023	map00230	Purine metabolism
V1000015	map03010	Ribosome
V1000526	map03430	Mismatch repair
V1000632	map00564	Glycerophospholipid metabolism
V1076330	map03440	Homologous recombination
V1439186	map03010	Ribosome
V1144023	map02060	Phosphotransferase system (PTS)
V1891079	map03010	Ribosome
V1517484	map03010	Ribosome
V1035359	map02020	Two-component system
V1469282	map02010	ABC transporters
V1356068	map03018	RNA degradation
V1420559	map00250	Alanine, aspartate and glutamate metabolism
V1503145	map00240	Pyrimidine metabolism
V1000504	map00760	Nicotinate and nicotinamide metabolism
V1213480	map03440	Homologous recombination
V1879848	map02010	ABC transporters
V1001475	map02010	ABC transporters
V1879856	map02060	Phosphotransferase system (PTS)
V1000082	map04112	Cell cycle - Caulobacter
V1462246	map03010	Ribosome
V1000325	map03010	Ribosome
V1594229	map00480	Glutathione metabolism
V1034690	map03010	Ribosome
V1577140	map03020	RNA polymerase
V1207150	map03010	Ribosome
V1886451	map02010	ABC transporters
V1000076	map03010	Ribosome
V1852140	map00970	Aminoacyl-tRNA biosynthesis
V1000390	map03070	Bacterial secretion system
V1035412	map02060	Phosphotransferase system (PTS)
V1164541	map00240	Pyrimidine metabolism
V1000132	map03440	Homologous recombination
V1000019	map03010	Ribosome
V1000139	map03440	Homologous recombination
V1000563	map00230	Purine metabolism
V1000734	map03010	Ribosome
V1464388	map03020	RNA polymerase
V1297335	map00620	Pyruvate metabolism
V1000593	map00250	Alanine, aspartate and glutamate metabolism
V1364877	map00195	Photosynthesis
V1609073	map00710	Carbon fixation in photosynthetic organisms
V1046767	map03440	Homologous recombination
V1000117	map03013	RNA transport
V1000525	map00770	Pantothenate and CoA biosynthesis
V1000301	map00230	Purine metabolism
V1431657	map03010	Ribosome
V1891385	map03010	Ribosome
V1829441	map00620	Pyruvate metabolism
V1608875	map03010	Ribosome
V1362300	map02060	Phosphotransferase system (PTS)
V1879847	map02010	ABC transporters
V1000166	map00230	Purine metabolism
V1503139	map03440	Homologous recombination
V1879897	map00640	Propanoate metabolism
V1381260	map00250	Alanine, aspartate and glutamate metabolism
V1000834	map03018	RNA degradation
V1035361	map02020	Two-component system
V1481441	map03018	RNA degradation
V1000141	map04070	Phosphatidylinositol signaling system
V1034846	map00970	Aminoacyl-tRNA biosynthesis
V1000295	map00970	Aminoacyl-tRNA biosynthesis
V1000378	map03010	Ribosome
V1000407	map03440	Homologous recombination
V1594437	map00240	Pyrimidine metabolism
V1851983	map03430	Mismatch repair
V1000836	map03010	Ribosome
V1574099	map02060	Phosphotransferase system (PTS)
V1608313	map04930	Type II diabetes mellitus
V1886464	map03010	Ribosome
V1872766	map00240	Pyrimidine metabolism
V1852111	map00561	Glycerolipid metabolism
V1340164	map00195	Photosynthesis
V1000833	map00473	D-Alanine metabolism
V1001467	map00270	Cysteine and methionine metabolism
V1000318	map00970	Aminoacyl-tRNA biosynthesis
V1547329	map02010	ABC transporters
V1164544	map03440	Homologous recombination
V1000500	map03430	Mismatch repair
V1000022	map03010	Ribosome
V1000294	map03030	DNA replication
V1364188	map00195	Photosynthesis
V1886965	map00520	Amino sugar and nucleotide sugar metabolism
V1879985	map00500	Starch and sucrose metabolism
V1519910	map00195	Photosynthesis
V1572527	map03020	RNA polymerase
V1552729	map03010	Ribosome
V1614065	map05150	Staphylococcus aureus infection
V1035018	map00970	Aminoacyl-tRNA biosynthesis
V1481299	map02010	ABC transporters
V1000077	map03440	Homologous recombination
V1000386	map03010	Ribosome
V1137029	map00190	Oxidative phosphorylation
V1000572	map00790	Folate biosynthesis
V1301472	map03010	Ribosome
V1034983	map03070	Bacterial secretion system
V1268292	map03420	Nucleotide excision repair
V1382281	map03010	Ribosome
V1000391	map00230	Purine metabolism
V1064519	map03440	Homologous recombination
V1000152	map03070	Bacterial secretion system
V1520185	map00195	Photosynthesis
V1034807	map00500	Starch and sucrose metabolism
V1755675	map03010	Ribosome
V1886439	map05150	Staphylococcus aureus infection
V1469304	map00970	Aminoacyl-tRNA biosynthesis
V1420560	map00550	Peptidoglycan biosynthesis
V1143768	map00710	Carbon fixation in photosynthetic organisms
V1852138	map00010	Glycolysis / Gluconeogenesis
V1034688	map02010	ABC transporters
V1799396	map00970	Aminoacyl-tRNA biosynthesis
V1034747	map00195	Photosynthesis
V1469296	map03010	Ribosome
V1574080	map00900	Terpenoid backbone biosynthesis
V1000384	map03010	Ribosome
V1035129	map04122	Sulfur relay system
V1159013	map04112	Cell cycle - Caulobacter
V1420576	map04112	Cell cycle - Caulobacter
V1399043	map02060	Phosphotransferase system (PTS)
V1886512	map00450	Selenocompound metabolism
V1852132	map00760	Nicotinate and nicotinamide metabolism
V1581271	map00680	Methane metabolism
V1879849	map02010	ABC transporters
V1399511	map00680	Methane metabolism
V1136911	map00970	Aminoacyl-tRNA biosynthesis
V1392006	map03010	Ribosome
V1482551	map00520	Amino sugar and nucleotide sugar metabolism
V1552713	map00520	Amino sugar and nucleotide sugar metabolism
V1829392	map02020	Two-component system
V1209674	map02060	Phosphotransferase system (PTS)
V1000016	map03010	Ribosome
V1006017	map00240	Pyrimidine metabolism
V1852080	map00550	Peptidoglycan biosynthesis
V1000622	map00760	Nicotinate and nicotinamide metabolism
V1295628	map00970	Aminoacyl-tRNA biosynthesis
V1000069	map02020	Two-component system
V1000382	map03010	Ribosome
V1034593	map04112	Cell cycle - Caulobacter
V1033881	map03018	RNA degradation
V1213484	map02030	Bacterial chemotaxis
V1091760	map00790	Folate biosynthesis
V1000860	map03010	Ribosome
V1034849	map00720	Carbon fixation pathways in prokaryotes
V1469298	map02060	Phosphotransferase system (PTS)
V1519499	map04930	Type II diabetes mellitus
V1362252	map00643	Styrene degradation
V1000592	map00240	Pyrimidine metabolism
V1553655	map00790	Folate biosynthesis
V1006819	map02010	ABC transporters
V1035339	map03018	RNA degradation
V1852101	map04112	Cell cycle - Caulobacter
V1445186	map04112	Cell cycle - Caulobacter
V1038255	map00970	Aminoacyl-tRNA biosynthesis
V1836807	map03010	Ribosome
V1000892	map00520	Amino sugar and nucleotide sugar metabolism
V1391945	map02060	Phosphotransferase system (PTS)
V1000637	map04112	Cell cycle - Caulobacter
V1541136	map03010	Ribosome
V1886653	map00250	Alanine, aspartate and glutamate metabolism
V1035218	map00520	Amino sugar and nucleotide sugar metabolism
V1000478	map02010	ABC transporters
V1464033	map04122	Sulfur relay system
V1339577	map05150	Staphylococcus aureus infection
V1581807	map00710	Carbon fixation in photosynthetic organisms
V1034813	map02010	ABC transporters
V1594750	map00983	Drug metabolism - other enzymes
V1755604	map02020	Two-component system
V1034689	map02010	ABC transporters
V1886303	map00970	Aminoacyl-tRNA biosynthesis
V1000406	map03010	Ribosome
V1000146	map02010	ABC transporters
V1036199	map00250	Alanine, aspartate and glutamate metabolism
V1143704	map00240	Pyrimidine metabolism
V1000151	map03010	Ribosome
V1399193	map03010	Ribosome
V1158726	map00970	Aminoacyl-tRNA biosynthesis
V1035413	map02060	Phosphotransferase system (PTS)
V1076036	map00760	Nicotinate and nicotinamide metabolism
V1203576	map00680	Methane metabolism
V1464618	map00250	Alanine, aspartate and glutamate metabolism
V1581212	map00195	Photosynthesis
V1886712	map00520	Amino sugar and nucleotide sugar metabolism
V1806747	map03010	Ribosome
V1420575	map03410	Base excision repair
V1034988	map03440	Homologous recombination
V1078022	map03010	Ribosome
V1006022	map00270	Cysteine and methionine metabolism
V1000590	map00240	Pyrimidine metabolism
V1035400	map00550	Peptidoglycan biosynthesis
V1058821	map03440	Homologous recombination
V1886673	map03440	Homologous recombination
V1399191	map05150	Staphylococcus aureus infection
V1339798	map00270	Cysteine and methionine metabolism
V1886153	map03020	RNA polymerase
V1398959	map00230	Purine metabolism
V1000458	map00061	Fatty acid biosynthesis
V1035008	map00970	Aminoacyl-tRNA biosynthesis
V1035349	map02010	ABC transporters
V1852074	map05150	Staphylococcus aureus infection
V1000121	map04112	Cell cycle - Caulobacter
V1000565	map00550	Peptidoglycan biosynthesis
V1886570	map00250	Alanine, aspartate and glutamate metabolism
V1000938	map00970	Aminoacyl-tRNA biosynthesis
V1553729	map02010	ABC transporters
V1000385	map03010	Ribosome
V1886758	map03010	Ribosome
V1034938	map00970	Aminoacyl-tRNA biosynthesis
V1510921	map00970	Aminoacyl-tRNA biosynthesis
V1033646	map03020	RNA polymerase
V1458569	map05152	Tuberculosis
V1883046	map03020	RNA polymerase
V1469295	map00790	Folate biosynthesis
V1000605	map03430	Mismatch repair
V1000882	map00720	Carbon fixation pathways in prokaryotes
V1077866	map00640	Propanoate metabolism
V1210262	map03010	Ribosome
V1000057	map00230	Purine metabolism
V1042441	map03010	Ribosome
V1000176	map02010	ABC transporters
V1000962	map00240	Pyrimidine metabolism
V1035393	map00190	Oxidative phosphorylation
V1886579	map03430	Mismatch repair
V1851984	map00910	Nitrogen metabolism
V1034871	map00480	Glutathione metabolism
V1033129	map02060	Phosphotransferase system (PTS)
V1210751	map03010	Ribosome
V1448171	map00680	Methane metabolism
V1033925	map00195	Photosynthesis
V1886410	map03070	Bacterial secretion system
V1034748	map00195	Photosynthesis
V1594919	map00250	Alanine, aspartate and glutamate metabolism
V1339870	map04112	Cell cycle - Caulobacter
V1033931	map00720	Carbon fixation pathways in prokaryotes
V1257375	map03010	Ribosome
V1001181	map00195	Photosynthesis
V1035465	map00250	Alanine, aspartate and glutamate metabolism
V1034810	map00500	Starch and sucrose metabolism
V1000611	map00480	Glutathione metabolism
V1207166	map00970	Aminoacyl-tRNA biosynthesis
V1034746	map00240	Pyrimidine metabolism
V1891043	map00680	Methane metabolism
V1498827	map00720	Carbon fixation pathways in prokaryotes
V1035578	map00520	Amino sugar and nucleotide sugar metabolism
V1104333	map00330	Arginine and proline metabolism
V1339995	map04122	Sulfur relay system
V1033924	map03010	Ribosome
V1875154	map00550	Peptidoglycan biosynthesis
V1297407	map02010	ABC transporters
V1852017	map00240	Pyrimidine metabolism
V1000634	map03420	Nucleotide excision repair
V1000118	map00903	Limonene and pinene degradation
V1608726	map00520	Amino sugar and nucleotide sugar metabolism
V1164542	map00970	Aminoacyl-tRNA biosynthesis
V1213513	map00500	Starch and sucrose metabolism
V1469582	map03060	Protein export
V1143786	map00190	Oxidative phosphorylation
V1580822	map03018	RNA degradation
V1256761	map03010	Ribosome
V1553535	map00550	Peptidoglycan biosynthesis
V1600200	map02060	Phosphotransferase system (PTS)
V1000172	map02010	ABC transporters
V1144117	map00520	Amino sugar and nucleotide sugar metabolism
V1886440	map03010	Ribosome
V1000566	map00550	Peptidoglycan biosynthesis
V1000099	map00900	Terpenoid backbone biosynthesis
V1364363	map04112	Cell cycle - Caulobacter
V1213485	map02010	ABC transporters
V1159877	map03010	Ribosome
V1852100	map00730	Thiamine metabolism
V1034787	map00680	Methane metabolism
V1295329	map00770	Pantothenate and CoA biosynthesis
V1447216	map05152	Tuberculosis
V1463821	map00480	Glutathione metabolism
V1000633	map03420	Nucleotide excision repair
V1006029	map00550	Peptidoglycan biosynthesis
V1880222	map03010	Ribosome
V1597389	map03010	Ribosome
V1239235	map00970	Aminoacyl-tRNA biosynthesis
V1034962	map00910	Nitrogen metabolism
V1000597	map03430	Mismatch repair
V1481348	map00970	Aminoacyl-tRNA biosynthesis
V1610090	map03020	RNA polymerase
V1144166	map04724	Glutamatergic synapse
V1000328	map00770	Pantothenate and CoA biosynthesis
V1000831	map03420	Nucleotide excision repair
V1000088	map00230	Purine metabolism
V1608774	map02010	ABC transporters
V1034965	map00030	Pentose phosphate pathway
V1882223	map00680	Methane metabolism
V1430382	map02010	ABC transporters
V1101699	map00680	Methane metabolism
V1000387	map03010	Ribosome
V1885932	map00983	Drug metabolism - other enzymes
V1000560	map00970	Aminoacyl-tRNA biosynthesis
V1160507	map00270	Cysteine and methionine metabolism
V1199472	map02060	Phosphotransferase system (PTS)
V1000455	map02020	Two-component system
V1033715	map02010	ABC transporters
V1074688	map00550	Peptidoglycan biosynthesis
V1552725	map00550	Peptidoglycan biosynthesis
V1522031	map00300	Lysine biosynthesis
V1491720	map03010	Ribosome
V1889488	map05010	Alzheimer's disease
V1144017	map00970	Aminoacyl-tRNA biosynthesis
V1033757	map00970	Aminoacyl-tRNA biosynthesis
V1034943	map00970	Aminoacyl-tRNA biosynthesis
V1143823	map00680	Methane metabolism
V1594712	map03020	RNA polymerase
V1885092	map00720	Carbon fixation pathways in prokaryotes
V1491800	map00790	Folate biosynthesis
V1150763	map04626	Plant-pathogen interaction
V1144065	map00500	Starch and sucrose metabolism
V1144143	map00500	Starch and sucrose metabolism
V1155228	map04626	Plant-pathogen interaction
V1799397	map02010	ABC transporters
V1886694	map00230	Purine metabolism
V1886498	map00550	Peptidoglycan biosynthesis
V1000316	map00550	Peptidoglycan biosynthesis
V1481298	map03020	RNA polymerase
V1891073	map05010	Alzheimer's disease
V1144196	map02010	ABC transporters
V1000024	map00520	Amino sugar and nucleotide sugar metabolism
V1001488	map00561	Glycerolipid metabolism
V1136510	map03010	Ribosome
V1044037	map00240	Pyrimidine metabolism
V1365279	map00710	Carbon fixation in photosynthetic organisms
V1042629	map02010	ABC transporters
V1136163	map03010	Ribosome
V1064859	map04112	Cell cycle - Caulobacter
V1035417	map00520	Amino sugar and nucleotide sugar metabolism
V1035011	map04112	Cell cycle - Caulobacter
V1448327	map00195	Photosynthesis
V1000173	map03440	Homologous recombination
V1000573	map04122	Sulfur relay system
V1000505	map00051	Fructose and mannose metabolism
V1209724	map04112	Cell cycle - Caulobacter
V1349065	map00680	Methane metabolism
V1392302	map00970	Aminoacyl-tRNA biosynthesis
V1035120	map03030	DNA replication
V1035156	map00520	Amino sugar and nucleotide sugar metabolism
V1143767	map00710	Carbon fixation in photosynthetic organisms
V1035019	map00970	Aminoacyl-tRNA biosynthesis
V1886116	map00195	Photosynthesis
V1886654	map03070	Bacterial secretion system
V1576462	map00650	Butanoate metabolism
V1136305	map00500	Starch and sucrose metabolism
V1034912	map00970	Aminoacyl-tRNA biosynthesis
V1000454	map00250	Alanine, aspartate and glutamate metabolism
V1006626	map00970	Aminoacyl-tRNA biosynthesis
V1000296	map03440	Homologous recombination
V1464152	map00624	Polycyclic aromatic hydrocarbon degradation
V1420574	map02020	Two-component system
V1034921	map00970	Aminoacyl-tRNA biosynthesis
V1000380	map03010	Ribosome
V1167421	map04112	Cell cycle - Caulobacter
V1886508	map00520	Amino sugar and nucleotide sugar metabolism
V1033701	map00760	Nicotinate and nicotinamide metabolism
V1302571	map03010	Ribosome
V1000936	map00680	Methane metabolism
V1469285	map00983	Drug metabolism - other enzymes
V1043350	map02010	ABC transporters
V1581231	map03010	Ribosome
V1886072	map03010	Ribosome
V1034765	map00051	Fructose and mannose metabolism
V1886382	map03018	RNA degradation
V1210636	map03440	Homologous recombination
V1886715	map00300	Lysine biosynthesis
V1481351	map00520	Amino sugar and nucleotide sugar metabolism
V1143766	map03018	RNA degradation
V1886602	map03010	Ribosome
V1481290	map02010	ABC transporters
V1035023	map03430	Mismatch repair
V1324413	map00500	Starch and sucrose metabolism
V1389769	map00500	Starch and sucrose metabolism
V1594751	map00550	Peptidoglycan biosynthesis
V1034763	map00550	Peptidoglycan biosynthesis
V1295109	map04621	NOD-like receptor signaling pathway
V1000163	map00730	Thiamine metabolism
V1033882	map04626	Plant-pathogen interaction
V1580786	map02060	Phosphotransferase system (PTS)
V1035022	map03430	Mismatch repair
V1576392	map03440	Homologous recombination
V1592383	map05150	Staphylococcus aureus infection
V1883081	map04112	Cell cycle - Caulobacter
V1000164	map00790	Folate biosynthesis
V1034527	map03010	Ribosome
V1064634	map00520	Amino sugar and nucleotide sugar metabolism
V1594239	map00970	Aminoacyl-tRNA biosynthesis
V1256223	map03018	RNA degradation
V1481295	map00550	Peptidoglycan biosynthesis
V1035027	map03440	Homologous recombination
V1035382	map00521	Streptomycin biosynthesis
V1203402	map02060	Phosphotransferase system (PTS)
V1100534	map03010	Ribosome
V1493100	map03010	Ribosome
V1886387	map03020	RNA polymerase
V1035353	map05152	Tuberculosis
V1880135	map04626	Plant-pathogen interaction
V1580709	map03010	Ribosome
V1000816	map05010	Alzheimer's disease
V1491873	map03010	Ribosome
V1136440	map03010	Ribosome
V1886377	map00770	Pantothenate and CoA biosynthesis
V1581530	map03020	RNA polymerase
V1008959	map00720	Carbon fixation pathways in prokaryotes
V1162882	map00550	Peptidoglycan biosynthesis
V1389989	map00520	Amino sugar and nucleotide sugar metabolism
V1000587	map00680	Methane metabolism
V1886466	map03010	Ribosome
V1888665	map00710	Carbon fixation in photosynthetic organisms
V1000375	map03010	Ribosome
V1888466	map03010	Ribosome
V1034781	map05150	Staphylococcus aureus infection
V1886609	map00195	Photosynthesis
V1553706	map00500	Starch and sucrose metabolism
V1035281	map00970	Aminoacyl-tRNA biosynthesis
V1092573	map03010	Ribosome
V1553653	map03070	Bacterial secretion system
V1059571	map00970	Aminoacyl-tRNA biosynthesis
V1491718	map04112	Cell cycle - Caulobacter
V1851985	map00900	Terpenoid backbone biosynthesis
V1335956	map00790	Folate biosynthesis
V1211201	map03070	Bacterial secretion system
V1891404	map02010	ABC transporters
V1035119	map03020	RNA polymerase
V1033764	map00720	Carbon fixation pathways in prokaryotes
V1430852	map00030	Pentose phosphate pathway
V1000320	map03070	Bacterial secretion system
V1431322	map00970	Aminoacyl-tRNA biosynthesis
V1423290	map02010	ABC transporters
V1886569	map00250	Alanine, aspartate and glutamate metabolism
V1046252	map00230	Purine metabolism
V1000379	map03010	Ribosome
V1006815	map00720	Carbon fixation pathways in prokaryotes
V1390210	map00680	Methane metabolism
V1000373	map03020	RNA polymerase
V1469322	map03030	DNA replication
V1000937	map00680	Methane metabolism
V1491765	map00250	Alanine, aspartate and glutamate metabolism
V1521364	map02010	ABC transporters
V1886613	map00730	Thiamine metabolism
V1000388	map03010	Ribosome
V1092088	map00500	Starch and sucrose metabolism
V1362271	map00720	Carbon fixation pathways in prokaryotes
V1891035	map00983	Drug metabolism - other enzymes
V1415807	map03440	Homologous recombination
V1886073	map03010	Ribosome
V1000486	map00550	Peptidoglycan biosynthesis
V1006729	map00670	One carbon pool by folate
V1034886	map00970	Aminoacyl-tRNA biosynthesis
V1042632	map00230	Purine metabolism
V1211229	map00195	Photosynthesis
V1338321	map03010	Ribosome
V1136304	map02010	ABC transporters
V1295084	map02010	ABC transporters
V1046120	map05152	Tuberculosis
V1297360	map04112	Cell cycle - Caulobacter
V1400436	map00480	Glutathione metabolism
V1144075	map03018	RNA degradation
V1064202	map00550	Peptidoglycan biosynthesis
V1420722	map00230	Purine metabolism
V1886838	map00680	Methane metabolism
V1799342	map03020	RNA polymerase
V1033782	map04930	Type II diabetes mellitus
V1491762	map00520	Amino sugar and nucleotide sugar metabolism
V1203556	map00061	Fatty acid biosynthesis
V1033796	map00970	Aminoacyl-tRNA biosynthesis
V1610130	map02020	Two-component system
V1035315	map03070	Bacterial secretion system
V1879934	map04112	Cell cycle - Caulobacter
V1034951	map00561	Glycerolipid metabolism
V1355689	map03020	RNA polymerase
V1541291	map05416	Viral myocarditis
V1096225	map05152	Tuberculosis
V1339962	map00240	Pyrimidine metabolism
V1886035	map00770	Pantothenate and CoA biosynthesis
V1518180	map03440	Homologous recombination
V1034963	map00710	Carbon fixation in photosynthetic organisms
V1851975	map03018	RNA degradation
V1581714	map03010	Ribosome
V1608857	map03010	Ribosome
V1101963	map00195	Photosynthesis
V1295524	map00480	Glutathione metabolism
V1209806	map00710	Carbon fixation in photosynthetic organisms
V1297350	map00195	Photosynthesis
V1034259	map04626	Plant-pathogen interaction
V1034766	map02060	Phosphotransferase system (PTS)
V1034845	map00550	Peptidoglycan biosynthesis
V1458494	map00520	Amino sugar and nucleotide sugar metabolism
V1136121	map03010	Ribosome
V1035057	map00760	Nicotinate and nicotinamide metabolism
V1033942	map00970	Aminoacyl-tRNA biosynthesis
V1035082	map03430	Mismatch repair
V1889358	map00620	Pyruvate metabolism
V1136388	map00710	Carbon fixation in photosynthetic organisms
V1209696	map03020	RNA polymerase
V1034992	map05340	Primary immunodeficiency
V1034931	map00550	Peptidoglycan biosynthesis
V1035398	map00970	Aminoacyl-tRNA biosynthesis
V1617343	map00550	Peptidoglycan biosynthesis
V1541210	map02010	ABC transporters
V1580761	map05150	Staphylococcus aureus infection
V1032822	map03010	Ribosome
V1034262	map03018	RNA degradation
V1143840	map03020	RNA polymerase
V1159889	map04122	Sulfur relay system
V1101562	map03020	RNA polymerase
