Gene	KEGG_module_number	Annotation
V1000012	M00179	Ribosome, archaea
V1380652	M00179	Ribosome, archaea
V1553618	M00335	Sec (secretion) system
V1356383	M00197	Putative fructooligosaccharide transport system
V1000010	M00179	Ribosome, archaea
V1339706	M00276	PTS system, mannose-specific II component
V1000014	M00179	Ribosome, archaea
V1491685	M00346	Formaldehyde assimilation, serine pathway
V1034750	M00164	ATP synthase
V1607575	M00260	DNA polymerase III complex, bacteria
V1034966	M00207	Putative multiple sugar transport system
V1143676	M00164	ATP synthase
V1000001	M00179	Ribosome, archaea
V1879918	M00179	Ribosome, archaea
V1034812	M00197	Putative fructooligosaccharide transport system
V1755677	M00183	RNA polymerase, bacteria
V1481366	M00178	Ribosome, bacteria
V1000171	M00239	Peptides/nickel transport system
V1034789	M00376	3-Hydroxypropionate bi-cycle
V1389384	M00346	Formaldehyde assimilation, serine pathway
V1237835	M00239	Peptides/nickel transport system
V1381169	M00183	RNA polymerase, bacteria
V1852039	M00183	RNA polymerase, bacteria
V1064939	M00335	Sec (secretion) system
V1592800	M00179	Ribosome, archaea
V1339861	M00179	Ribosome, archaea
V1340709	M00346	Formaldehyde assimilation, serine pathway
V1034749	M00164	ATP synthase
V1074742	M00179	Ribosome, archaea
V1755676	M00179	Ribosome, archaea
V1886895	M00179	Ribosome, archaea
V1144304	M00179	Ribosome, archaea
V1491723	M00029	Urea cycle
V1899810	M00197	Putative fructooligosaccharide transport system
V1000020	M00179	Ribosome, archaea
V1886399	M00178	Ribosome, bacteria
V1000140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033560	M00335	Sec (secretion) system
V1594655	M00239	Peptides/nickel transport system
V1000162	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000155	M00366	C10-C20 isoprenoid biosynthesis, plants
V1000023	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000015	M00179	Ribosome, archaea
V1439186	M00178	Ribosome, bacteria
V1144023	M00276	PTS system, mannose-specific II component
V1891079	M00179	Ribosome, archaea
V1517484	M00179	Ribosome, archaea
V1469282	M00239	Peptides/nickel transport system
V1420559	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1851978	M00207	Putative multiple sugar transport system
V1879848	M00197	Putative fructooligosaccharide transport system
V1001475	M00248	Antibiotic transport system
V1879856	M00276	PTS system, mannose-specific II component
V1462246	M00179	Ribosome, archaea
V1000325	M00178	Ribosome, bacteria
V1594229	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1034690	M00179	Ribosome, archaea
V1577140	M00183	RNA polymerase, bacteria
V1006720	M00258	Putative ABC transport system
V1207150	M00179	Ribosome, archaea
V1000076	M00178	Ribosome, bacteria
V1852140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000390	M00335	Sec (secretion) system
V1035412	M00276	PTS system, mannose-specific II component
V1164541	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000019	M00179	Ribosome, archaea
V1000139	M00260	DNA polymerase III complex, bacteria
V1000563	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1000734	M00178	Ribosome, bacteria
V1464388	M00183	RNA polymerase, bacteria
V1000593	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1364877	M00164	ATP synthase
V1609073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000525	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1431657	M00179	Ribosome, archaea
V1891385	M00179	Ribosome, archaea
V1608875	M00178	Ribosome, bacteria
V1362300	M00276	PTS system, mannose-specific II component
V1879847	M00197	Putative fructooligosaccharide transport system
V1381260	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1000141	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1034846	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000378	M00179	Ribosome, archaea
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000836	M00178	Ribosome, bacteria
V1574099	M00276	PTS system, mannose-specific II component
V1608313	M00002	Glycolysis, core module involving three-carbon compounds
V1886464	M00179	Ribosome, archaea
V1872766	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1340164	M00164	ATP synthase
V1001467	M00368	Ethylene biosynthesis, methionine => ethylene
V1000318	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1547329	M00239	Peptides/nickel transport system
V1164544	M00260	DNA polymerase III complex, bacteria
V1000022	M00179	Ribosome, archaea
V1364188	M00164	ATP synthase
V1519910	M00164	ATP synthase
V1572527	M00183	RNA polymerase, bacteria
V1552729	M00179	Ribosome, archaea
V1481299	M00246	Nickel transport system
V1000077	M00260	DNA polymerase III complex, bacteria
V1000386	M00179	Ribosome, archaea
V1000572	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1301472	M00178	Ribosome, bacteria
V1034983	M00335	Sec (secretion) system
V1382281	M00178	Ribosome, bacteria
V1000391	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1064519	M00260	DNA polymerase III complex, bacteria
V1000152	M00335	Sec (secretion) system
V1520185	M00164	ATP synthase
V1755675	M00179	Ribosome, archaea
V1143768	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1836815	M00221	Putative simple sugar transport system
V1034688	M00246	Nickel transport system
V1799396	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034747	M00164	ATP synthase
V1469296	M00179	Ribosome, archaea
V1574080	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1000384	M00179	Ribosome, archaea
V1399043	M00276	PTS system, mannose-specific II component
V1852132	M00115	NAD biosynthesis, aspartate => NAD
V1581271	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1879849	M00197	Putative fructooligosaccharide transport system
V1399511	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1136911	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1392006	M00178	Ribosome, bacteria
V1482551	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1209674	M00268	PTS system, alpha-glucoside-specific II component
V1000016	M00179	Ribosome, archaea
V1006017	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1295628	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000382	M00179	Ribosome, archaea
V1033881	M00346	Formaldehyde assimilation, serine pathway
V1213484	M00197	Putative fructooligosaccharide transport system
V1091760	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000860	M00179	Ribosome, archaea
V1034849	M00374	Dicarboxylate-hydroxybutyrate cycle
V1519499	M00002	Glycolysis, core module involving three-carbon compounds
V1000592	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1553655	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1006819	M00228	Putative glutamine transport system
V1038255	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1836807	M00179	Ribosome, archaea
V1391945	M00276	PTS system, mannose-specific II component
V1541136	M00179	Ribosome, archaea
V1886653	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000478	M00248	Antibiotic transport system
V1581807	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1034813	M00197	Putative fructooligosaccharide transport system
V1755604	M00376	3-Hydroxypropionate bi-cycle
V1034689	M00246	Nickel transport system
V1886303	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000406	M00178	Ribosome, bacteria
V1036199	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1143704	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000151	M00178	Ribosome, bacteria
V1399193	M00179	Ribosome, archaea
V1158726	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1035413	M00276	PTS system, mannose-specific II component
V1203576	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1464618	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1581212	M00164	ATP synthase
V1381895	M00207	Putative multiple sugar transport system
V1806747	M00179	Ribosome, archaea
V1078022	M00179	Ribosome, archaea
V1006022	M00034	Methionine salvage pathway
V1886673	M00260	DNA polymerase III complex, bacteria
V1886153	M00183	RNA polymerase, bacteria
V1398959	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1035008	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1035349	M00239	Peptides/nickel transport system
V1469327	M00207	Putative multiple sugar transport system
V1886570	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000938	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000385	M00179	Ribosome, archaea
V1886758	M00179	Ribosome, archaea
V1034938	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1510921	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033646	M00183	RNA polymerase, bacteria
V1883046	M00183	RNA polymerase, bacteria
V1469295	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000882	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1210262	M00179	Ribosome, archaea
V1000057	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1042441	M00179	Ribosome, archaea
V1000176	M00228	Putative glutamine transport system
V1000962	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1035393	M00153	Cytochrome d ubiquinol oxidase
V1851984	M00115	NAD biosynthesis, aspartate => NAD
V1210751	M00179	Ribosome, archaea
V1448171	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033925	M00164	ATP synthase
V1886410	M00335	Sec (secretion) system
V1034748	M00164	ATP synthase
V1594919	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033931	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1257375	M00178	Ribosome, bacteria
V1001181	M00164	ATP synthase
V1035465	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1207166	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1891043	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1498827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1035578	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1033924	M00178	Ribosome, bacteria
V1297407	M00223	Phosphonate transport system
V1852017	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1608726	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1164542	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1580822	M00346	Formaldehyde assimilation, serine pathway
V1256761	M00179	Ribosome, archaea
V1000172	M00239	Peptides/nickel transport system
V1595063	M00207	Putative multiple sugar transport system
V1886440	M00179	Ribosome, archaea
V1000099	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1213485	M00197	Putative fructooligosaccharide transport system
V1159877	M00178	Ribosome, bacteria
V1034787	M00358	Coenzyme M biosynthesis
V1463821	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1880222	M00178	Ribosome, bacteria
V1597389	M00179	Ribosome, archaea
V1239235	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1035112	M00207	Putative multiple sugar transport system
V1481348	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1610090	M00183	RNA polymerase, bacteria
V1000328	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1608774	M00223	Phosphonate transport system
V1882223	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1430382	M00197	Putative fructooligosaccharide transport system
V1101699	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1000387	M00179	Ribosome, archaea
V1034772	M00221	Putative simple sugar transport system
V1885932	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1160507	M00034	Methionine salvage pathway
V1199472	M00276	PTS system, mannose-specific II component
V1033715	M00239	Peptides/nickel transport system
V1522031	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1491720	M00179	Ribosome, archaea
V1889488	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1144017	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034943	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1143823	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1885092	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1491800	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1799397	M00239	Peptides/nickel transport system
V1481298	M00183	RNA polymerase, bacteria
V1891073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1144196	M00239	Peptides/nickel transport system
V1000024	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1136510	M00179	Ribosome, archaea
V1044037	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1365279	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1042629	M00248	Antibiotic transport system
V1136163	M00179	Ribosome, archaea
V1448327	M00164	ATP synthase
V1000477	M00254	ABC-2 type transport system
V1349065	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1143767	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886116	M00164	ATP synthase
V1886654	M00335	Sec (secretion) system
V1034912	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1045334	M00207	Putative multiple sugar transport system
V1006626	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034921	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000380	M00179	Ribosome, archaea
V1302571	M00179	Ribosome, archaea
V1000936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1043350	M00239	Peptides/nickel transport system
V1581231	M00179	Ribosome, archaea
V1886072	M00179	Ribosome, archaea
V1886382	M00346	Formaldehyde assimilation, serine pathway
V1000824	M00244	Putative zinc/manganese transport system
V1886602	M00179	Ribosome, archaea
V1580786	M00276	PTS system, mannose-specific II component
V1000164	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1034527	M00178	Ribosome, bacteria
V1594239	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1256223	M00346	Formaldehyde assimilation, serine pathway
V1035027	M00260	DNA polymerase III complex, bacteria
V1203402	M00281	PTS system, lactose-specific II component
V1100534	M00179	Ribosome, archaea
V1000087	M00221	Putative simple sugar transport system
V1493100	M00179	Ribosome, archaea
V1886387	M00183	RNA polymerase, bacteria
V1580709	M00178	Ribosome, bacteria
V1000816	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1491873	M00179	Ribosome, archaea
V1136440	M00178	Ribosome, bacteria
V1886377	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1581530	M00183	RNA polymerase, bacteria
V1008959	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1389989	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000587	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886466	M00179	Ribosome, archaea
V1888665	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1000375	M00179	Ribosome, archaea
V1888466	M00179	Ribosome, archaea
V1886609	M00164	ATP synthase
V1035281	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1092573	M00179	Ribosome, archaea
V1553653	M00335	Sec (secretion) system
V1059571	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1335956	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1211201	M00335	Sec (secretion) system
V1891404	M00223	Phosphonate transport system
V1033764	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000320	M00335	Sec (secretion) system
V1431322	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1423290	M00239	Peptides/nickel transport system
V1886569	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1149187	M00254	ABC-2 type transport system
V1046252	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000379	M00179	Ribosome, archaea
V1006815	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1390210	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000373	M00183	RNA polymerase, bacteria
V1000937	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1491765	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1521364	M00239	Peptides/nickel transport system
V1000388	M00179	Ribosome, archaea
V1362271	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1891035	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1886073	M00179	Ribosome, archaea
V1006729	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1034886	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1875146	M00254	ABC-2 type transport system
V1042632	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1211229	M00164	ATP synthase
V1338321	M00179	Ribosome, archaea
V1136304	M00197	Putative fructooligosaccharide transport system
V1295084	M00239	Peptides/nickel transport system
V1034771	M00221	Putative simple sugar transport system
V1886838	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1799342	M00183	RNA polymerase, bacteria
V1033782	M00002	Glycolysis, core module involving three-carbon compounds
V1033796	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1035315	M00335	Sec (secretion) system
V1886035	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1581714	M00178	Ribosome, bacteria
V1608857	M00178	Ribosome, bacteria
V1101963	M00164	ATP synthase
V1295524	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1209806	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1297350	M00164	ATP synthase
V1034766	M00273	PTS system, fructose-specific II component
V1269184	M00244	Putative zinc/manganese transport system
V1458494	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1136121	M00178	Ribosome, bacteria
V1000884	M00207	Putative multiple sugar transport system
V1136388	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1209696	M00183	RNA polymerase, bacteria
V1035398	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1541210	M00239	Peptides/nickel transport system
V1032822	M00179	Ribosome, archaea
V1034262	M00346	Formaldehyde assimilation, serine pathway
V1143840	M00183	RNA polymerase, bacteria
V1362351	M00207	Putative multiple sugar transport system
V1101562	M00183	RNA polymerase, bacteria
V1469318	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1035350	M00239	Peptides/nickel transport system
V1491695	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1880223	M00179	Ribosome, archaea
V1136465	M00179	Ribosome, archaea
V1000660	M00178	Ribosome, bacteria
V1829425	M00223	Phosphonate transport system
V1035238	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1035121	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000161	M00248	Antibiotic transport system
V1886618	M00335	Sec (secretion) system
V1518385	M00183	RNA polymerase, bacteria
V1886619	M00260	DNA polymerase III complex, bacteria
V1469287	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1303104	M00221	Putative simple sugar transport system
V1886593	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1430317	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone
V1608750	M00368	Ethylene biosynthesis, methionine => ethylene
V1000588	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1886651	M00346	Formaldehyde assimilation, serine pathway
V1044896	M00178	Ribosome, bacteria
V1364316	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1463114	M00260	DNA polymerase III complex, bacteria
V1101829	M00164	ATP synthase
V1043762	M00228	Putative glutamine transport system
V1000100	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1154974	M00178	Ribosome, bacteria
V1552776	M00221	Putative simple sugar transport system
V1889437	M00029	Urea cycle
V1581404	M00179	Ribosome, archaea
V1143377	M00273	PTS system, fructose-specific II component
V1886535	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1034751	M00164	ATP synthase
V1076392	M00179	Ribosome, archaea
V1000895	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1042408	M00179	Ribosome, archaea
V1297345	M00164	ATP synthase
V1035415	M00244	Putative zinc/manganese transport system
V1430689	M00260	DNA polymerase III complex, bacteria
V1598386	M00178	Ribosome, bacteria
V1237698	M00179	Ribosome, archaea
V1448519	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1339666	M00221	Putative simple sugar transport system
V1157115	M00346	Formaldehyde assimilation, serine pathway
V1033867	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136929	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1144147	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1035351	M00239	Peptides/nickel transport system
V1064604	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1033571	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1157461	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1076023	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1000907	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1000462	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1891401	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1034631	M00260	DNA polymerase III complex, bacteria
V1136049	M00179	Ribosome, archaea
V1573648	M00178	Ribosome, bacteria
V1034882	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1829427	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1001392	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1886402	M00246	Nickel transport system
V1144281	M00276	PTS system, mannose-specific II component
V1886484	M00375	Hydroxypropionate-hydroxybutylate cycle
