Gene	KEGG_pathwayID	Annotation
V1420584	map02060	Phosphotransferase system (PTS)
V1000021	map03010	Ribosome
V1340164	map00195	Photosynthesis
V1879950	map00052	Galactose metabolism
V1266125	map00650	Butanoate metabolism
V1144210	map03010	Ribosome
V1886517	map00640	Propanoate metabolism
V1101641	map00500	Starch and sucrose metabolism
V1033902	map05010	Alzheimer's disease
V1436641	map00650	Butanoate metabolism
V1000845	map00520	Amino sugar and nucleotide sugar metabolism
V1042355	map02060	Phosphotransferase system (PTS)
V1295196	map04112	Cell cycle - Caulobacter
V1006020	map03010	Ribosome
V1541236	map04626	Plant-pathogen interaction
V1375437	map00450	Selenocompound metabolism
V1000080	map03010	Ribosome
V1368901	map02030	Bacterial chemotaxis
V1481324	map00970	Aminoacyl-tRNA biosynthesis
V1069215	map05152	Tuberculosis
V1580898	map03010	Ribosome
V1879848	map02010	ABC transporters
V1381099	map00195	Photosynthesis
V1010605	map05152	Tuberculosis
V1889488	map05010	Alzheimer's disease
V1879847	map02010	ABC transporters
V1430517	map02060	Phosphotransferase system (PTS)
V1000944	map03010	Ribosome
V1886605	map02010	ABC transporters
V1143377	map02060	Phosphotransferase system (PTS)
V1852084	map03010	Ribosome
V1238174	map03010	Ribosome
V1879849	map02010	ABC transporters
V1297356	map04626	Plant-pathogen interaction
V1552804	map05152	Tuberculosis
V1394389	map02030	Bacterial chemotaxis
V1580955	map05152	Tuberculosis
V1000499	map00970	Aminoacyl-tRNA biosynthesis
V1000003	map03010	Ribosome
V1340131	map00520	Amino sugar and nucleotide sugar metabolism
V1852083	map03010	Ribosome
V1884213	map00720	Carbon fixation pathways in prokaryotes
V1559864	map00650	Butanoate metabolism
V1238012	map00630	Glyoxylate and dicarboxylate metabolism
V1143984	map03018	RNA degradation
V1541135	map00500	Starch and sucrose metabolism
V1501870	map05152	Tuberculosis
V1000630	map03070	Bacterial secretion system
V1000011	map03010	Ribosome
V1068836	map05215	Prostate cancer
V1000594	map00250	Alanine, aspartate and glutamate metabolism
V1080812	map05215	Prostate cancer
V1836804	map00970	Aminoacyl-tRNA biosynthesis
V1000528	map03010	Ribosome
V1014932	map02010	ABC transporters
V1000014	map03010	Ribosome
V1038350	map00650	Butanoate metabolism
V1886635	map00500	Starch and sucrose metabolism
V1000564	map04112	Cell cycle - Caulobacter
V1036980	map00643	Styrene degradation
V1592992	map00970	Aminoacyl-tRNA biosynthesis
V1000012	map03010	Ribosome
V1000013	map03010	Ribosome
V1171078	map00240	Pyrimidine metabolism
V1364877	map00195	Photosynthesis
V1012820	map00362	Benzoate degradation
V1036164	map05152	Tuberculosis
V1299127	map00550	Peptidoglycan biosynthesis
V1886409	map03070	Bacterial secretion system
V1884198	map02020	Two-component system
V1491714	map03010	Ribosome
V1033302	map03070	Bacterial secretion system
V1500383	map05152	Tuberculosis
V1852094	map00250	Alanine, aspartate and glutamate metabolism
V1398674	map00195	Photosynthesis
V1884207	map02010	ABC transporters
V1362785	map02010	ABC transporters
V1851960	map02060	Phosphotransferase system (PTS)
V1153964	map00626	Naphthalene degradation
V1059001	map02060	Phosphotransferase system (PTS)
V1364433	map00650	Butanoate metabolism
V1012925	map00720	Carbon fixation pathways in prokaryotes
V1070888	map04621	NOD-like receptor signaling pathway
V1339706	map02060	Phosphotransferase system (PTS)
V1092088	map00500	Starch and sucrose metabolism
V1000005	map03010	Ribosome
V1000144	map03010	Ribosome
V1017544	map04626	Plant-pathogen interaction
V1000326	map00970	Aminoacyl-tRNA biosynthesis
V1166924	map05152	Tuberculosis
V1879897	map00640	Propanoate metabolism
V1237835	map02010	ABC transporters
V1036256	map02010	ABC transporters
V1095854	map03010	Ribosome
V1000001	map03010	Ribosome
V1381169	map03020	RNA polymerase
V1012602	map00720	Carbon fixation pathways in prokaryotes
V1064200	map00564	Glycerophospholipid metabolism
V1491685	map03018	RNA degradation
V1353182	map05152	Tuberculosis
V1012053	map02060	Phosphotransferase system (PTS)
V1519910	map00195	Photosynthesis
V1581223	map03440	Homologous recombination
V1064534	map03020	RNA polymerase
V1037377	map00680	Methane metabolism
V1879985	map00500	Starch and sucrose metabolism
V1886585	map02060	Phosphotransferase system (PTS)
V1000117	map03013	RNA transport
V1000082	map04112	Cell cycle - Caulobacter
V1162881	map00521	Streptomycin biosynthesis
V1000466	map00052	Galactose metabolism
V1144304	map03010	Ribosome
V1576661	map00910	Nitrogen metabolism
V1364188	map00195	Photosynthesis
V1852039	map03020	RNA polymerase
V1469282	map02010	ABC transporters
V1000323	map00051	Fructose and mannose metabolism
V1073455	map00710	Carbon fixation in photosynthetic organisms
V1389384	map03018	RNA degradation
V1852121	map00450	Selenocompound metabolism
V1067673	map04626	Plant-pathogen interaction
V1152674	map05152	Tuberculosis
V1000168	map00970	Aminoacyl-tRNA biosynthesis
V1001468	map00970	Aminoacyl-tRNA biosynthesis
V1481366	map03010	Ribosome
V1036259	map00500	Starch and sucrose metabolism
V1016891	map03440	Homologous recombination
V1880077	map00970	Aminoacyl-tRNA biosynthesis
V1553618	map03070	Bacterial secretion system
V1076330	map03440	Homologous recombination
V1000835	map00550	Peptidoglycan biosynthesis
V1367057	map03020	RNA polymerase
V1836820	map00550	Peptidoglycan biosynthesis
V1012819	map00903	Limonene and pinene degradation
V1000172	map02010	ABC transporters
V1394176	map02060	Phosphotransferase system (PTS)
V1006021	map03010	Ribosome
V1384350	map03010	Ribosome
V1340709	map03018	RNA degradation
V1580786	map02060	Phosphotransferase system (PTS)
V1439186	map03010	Ribosome
V1367838	map00500	Starch and sucrose metabolism
V1576738	map00720	Carbon fixation pathways in prokaryotes
V1000009	map03010	Ribosome
V1577140	map03020	RNA polymerase
V1000601	map00970	Aminoacyl-tRNA biosynthesis
V1580921	map05152	Tuberculosis
V1289783	map00520	Amino sugar and nucleotide sugar metabolism
V1043350	map02010	ABC transporters
V1339558	map02060	Phosphotransferase system (PTS)
V1547329	map02010	ABC transporters
V1249839	map05152	Tuberculosis
V1520185	map00195	Photosynthesis
V1521364	map02010	ABC transporters
V1145548	map03010	Ribosome
V1015867	map03010	Ribosome
V1375318	map05152	Tuberculosis
V1879928	map02060	Phosphotransferase system (PTS)
V1000892	map00520	Amino sugar and nucleotide sugar metabolism
V1484064	map02030	Bacterial chemotaxis
V1297375	map03010	Ribosome
V1145082	map04973	Carbohydrate digestion and absorption
V1389769	map00500	Starch and sucrose metabolism
V1086903	map05152	Tuberculosis
V1553772	map02060	Phosphotransferase system (PTS)
V1164543	map00900	Terpenoid backbone biosynthesis
V1583797	map05152	Tuberculosis
V1000142	map00240	Pyrimidine metabolism
V1609073	map00710	Carbon fixation in photosynthetic organisms
V1037878	map00720	Carbon fixation pathways in prokaryotes
V1039802	map00650	Butanoate metabolism
V1608313	map04930	Type II diabetes mellitus
V1886582	map00710	Carbon fixation in photosynthetic organisms
V1000176	map02010	ABC transporters
V1581212	map00195	Photosynthesis
V1266145	map00270	Cysteine and methionine metabolism
V1001475	map02010	ABC transporters
V1552713	map00520	Amino sugar and nucleotide sugar metabolism
V1068939	map00500	Starch and sucrose metabolism
V1033925	map00195	Photosynthesis
V1011016	map00195	Photosynthesis
V1000093	map05150	Staphylococcus aureus infection
V1301126	map00520	Amino sugar and nucleotide sugar metabolism
V1000140	map00970	Aminoacyl-tRNA biosynthesis
V1339618	map00500	Starch and sucrose metabolism
V1265052	map03018	RNA degradation
V1000632	map00564	Glycerophospholipid metabolism
V1341444	map00052	Galactose metabolism
V1018464	map03010	Ribosome
V1000020	map03010	Ribosome
V1000010	map03010	Ribosome
V1852138	map00010	Glycolysis / Gluconeogenesis
V1392272	map00710	Carbon fixation in photosynthetic organisms
V1015868	map03010	Ribosome
V1033474	map04626	Plant-pathogen interaction
V1081232	map00650	Butanoate metabolism
V1038361	map04626	Plant-pathogen interaction
V1074742	map03010	Ribosome
V1000044	map00910	Nitrogen metabolism
V1364027	map02010	ABC transporters
V1380652	map03010	Ribosome
V1012054	map02060	Phosphotransferase system (PTS)
V1464441	map00970	Aminoacyl-tRNA biosynthesis
V1015704	map00650	Butanoate metabolism
V1879918	map03010	Ribosome
V1607575	map03440	Homologous recombination
V1594229	map00480	Glutathione metabolism
V1886712	map00520	Amino sugar and nucleotide sugar metabolism
V1592800	map03010	Ribosome
V1006819	map02010	ABC transporters
V1356068	map03018	RNA degradation
V1038252	map00195	Photosynthesis
V1417001	map04626	Plant-pathogen interaction
V1469304	map00970	Aminoacyl-tRNA biosynthesis
V1340044	map00520	Amino sugar and nucleotide sugar metabolism
V1875176	map00362	Benzoate degradation
V1886464	map03010	Ribosome
V1000015	map03010	Ribosome
V1039764	map03010	Ribosome
V1366835	map03010	Ribosome
V1886609	map00195	Photosynthesis
V1000533	map00240	Pyrimidine metabolism
V1000504	map00760	Nicotinate and nicotinamide metabolism
V1886399	map03010	Ribosome
V1000307	map04724	Glutamatergic synapse
V1464388	map03020	RNA polymerase
V1886153	map03020	RNA polymerase
V1519499	map04930	Type II diabetes mellitus
V1000023	map00230	Purine metabolism
V1033560	map03070	Bacterial secretion system
V1500439	map04626	Plant-pathogen interaction
V1541210	map02010	ABC transporters
V1000502	map00983	Drug metabolism - other enzymes
V1164544	map03440	Homologous recombination
V1000325	map03010	Ribosome
V1013406	map00900	Terpenoid backbone biosynthesis
V1552737	map05150	Staphylococcus aureus infection
V1482551	map00520	Amino sugar and nucleotide sugar metabolism
V1399043	map02060	Phosphotransferase system (PTS)
V1094593	map00195	Photosynthesis
V1000318	map00970	Aminoacyl-tRNA biosynthesis
V1213480	map03440	Homologous recombination
V1503145	map00240	Pyrimidine metabolism
V1077866	map00640	Propanoate metabolism
V1399511	map00680	Methane metabolism
V1200366	map00900	Terpenoid backbone biosynthesis
V1392006	map03010	Ribosome
V1503139	map03440	Homologous recombination
V1491718	map04112	Cell cycle - Caulobacter
V1594437	map00240	Pyrimidine metabolism
V1000465	map00052	Galactose metabolism
V1564264	map05152	Tuberculosis
V1265582	map04626	Plant-pathogen interaction
V1000301	map00230	Purine metabolism
V1036261	map02010	ABC transporters
V1416302	map02030	Bacterial chemotaxis
V1337358	map04621	NOD-like receptor signaling pathway
V1000566	map00550	Peptidoglycan biosynthesis
V1012782	map03018	RNA degradation
V1485691	map04626	Plant-pathogen interaction
V1382281	map03010	Ribosome
V1042408	map03010	Ribosome
V1420576	map04112	Cell cycle - Caulobacter
V1000295	map00970	Aminoacyl-tRNA biosynthesis
V1000643	map03018	RNA degradation
V1430382	map02010	ABC transporters
V1879882	map03010	Ribosome
V1033789	map02060	Phosphotransferase system (PTS)
V1046767	map03440	Homologous recombination
V1553580	map00230	Purine metabolism
V1581271	map00680	Methane metabolism
V1886116	map00195	Photosynthesis
V1017590	map00300	Lysine biosynthesis
V1013990	map03010	Ribosome
V1016890	map03010	Ribosome
V1553729	map02010	ABC transporters
V1374264	map00650	Butanoate metabolism
V1000300	map00970	Aminoacyl-tRNA biosynthesis
V1067810	map00910	Nitrogen metabolism
V1076036	map00760	Nicotinate and nicotinamide metabolism
V1000294	map03030	DNA replication
V1000593	map00250	Alanine, aspartate and glutamate metabolism
V1000836	map03010	Ribosome
V1000019	map03010	Ribosome
V1000834	map03018	RNA degradation
V1000141	map04070	Phosphatidylinositol signaling system
V1594655	map02010	ABC transporters
V1000139	map03440	Homologous recombination
V1519450	map00710	Carbon fixation in photosynthetic organisms
V1852140	map00970	Aminoacyl-tRNA biosynthesis
V1012921	map00590	Arachidonic acid metabolism
V1431657	map03010	Ribosome
V1012601	map00630	Glyoxylate and dicarboxylate metabolism
V1038210	map02060	Phosphotransferase system (PTS)
V1159777	map00051	Fructose and mannose metabolism
V1886512	map00450	Selenocompound metabolism
V1553605	map00770	Pantothenate and CoA biosynthesis
V1000069	map02020	Two-component system
V1000022	map03010	Ribosome
V1581637	map05010	Alzheimer's disease
V1075033	map05010	Alzheimer's disease
V1552718	map03430	Mismatch repair
V1886558	map00710	Carbon fixation in photosynthetic organisms
V1144281	map02060	Phosphotransferase system (PTS)
V1090580	map02010	ABC transporters
V1368877	map02030	Bacterial chemotaxis
V1000152	map03070	Bacterial secretion system
V1159013	map04112	Cell cycle - Caulobacter
V1552729	map03010	Ribosome
V1000155	map00900	Terpenoid backbone biosynthesis
V1852132	map00760	Nicotinate and nicotinamide metabolism
V1392302	map00970	Aminoacyl-tRNA biosynthesis
V1100534	map03010	Ribosome
V1886737	map04621	NOD-like receptor signaling pathway
V1015609	map00780	Biotin metabolism
V1266177	map02010	ABC transporters
V1006022	map00270	Cysteine and methionine metabolism
V1469298	map02060	Phosphotransferase system (PTS)
V1151249	map03018	RNA degradation
V1820421	map00190	Oxidative phosphorylation
V1373952	map03020	RNA polymerase
V1011014	map00195	Photosynthesis
V1000088	map00230	Purine metabolism
V1010170	map00480	Glutathione metabolism
V1526141	map00970	Aminoacyl-tRNA biosynthesis
V1000092	map05150	Staphylococcus aureus infection
V1000565	map00550	Peptidoglycan biosynthesis
V1010371	map00190	Oxidative phosphorylation
V1000605	map03430	Mismatch repair
V1020418	map00250	Alanine, aspartate and glutamate metabolism
V1469296	map03010	Ribosome
V1042531	map03010	Ribosome
V1356188	map00230	Purine metabolism
V1037659	map03440	Homologous recombination
V1137029	map00190	Oxidative phosphorylation
V1013092	map00650	Butanoate metabolism
V1000076	map03010	Ribosome
V1000563	map00230	Purine metabolism
V1000166	map00230	Purine metabolism
V1138247	map00564	Glycerophospholipid metabolism
V1806808	map00710	Carbon fixation in photosynthetic organisms
V1265244	map05152	Tuberculosis
V1011015	map00195	Photosynthesis
V1366656	map02060	Phosphotransferase system (PTS)
V1295139	map00561	Glycerolipid metabolism
V1000500	map03430	Mismatch repair
V1011011	map00195	Photosynthesis
V1037518	map03010	Ribosome
V1324413	map00500	Starch and sucrose metabolism
V1000132	map03440	Homologous recombination
V1594712	map03020	RNA polymerase
V1152427	map00720	Carbon fixation pathways in prokaryotes
V1033790	map00561	Glycerolipid metabolism
V1201514	map00240	Pyrimidine metabolism
V1820483	map00730	Thiamine metabolism
V1445186	map04112	Cell cycle - Caulobacter
V1058821	map03440	Homologous recombination
V1572527	map03020	RNA polymerase
V1011950	map03070	Bacterial secretion system
V1013797	map03420	Nucleotide excision repair
V1151091	map04621	NOD-like receptor signaling pathway
V1481441	map03018	RNA degradation
V1852111	map00561	Glycerolipid metabolism
V1012852	map03020	RNA polymerase
V1881346	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis
V1339861	map03010	Ribosome
V1522026	map04112	Cell cycle - Caulobacter
V1491762	map00520	Amino sugar and nucleotide sugar metabolism
V1037422	map00195	Photosynthesis
V1014182	map03440	Homologous recombination
V1016290	map00970	Aminoacyl-tRNA biosynthesis
V1000611	map00480	Glutathione metabolism
V1091760	map00790	Folate biosynthesis
V1463662	map00720	Carbon fixation pathways in prokaryotes
V1000316	map00550	Peptidoglycan biosynthesis
V1553746	map03018	RNA degradation
V1010209	map00970	Aminoacyl-tRNA biosynthesis
V1044896	map03010	Ribosome
V1000118	map00903	Limonene and pinene degradation
V1425811	map05152	Tuberculosis
V1033646	map03020	RNA polymerase
V1366629	map00500	Starch and sucrose metabolism
V1886584	map02010	ABC transporters
V1098081	map00500	Starch and sucrose metabolism
V1011960	map00051	Fructose and mannose metabolism
V1014250	map00720	Carbon fixation pathways in prokaryotes
V1011012	map00195	Photosynthesis
V1362252	map00643	Styrene degradation
V1067672	map03010	Ribosome
V1464033	map04122	Sulfur relay system
V1000296	map03440	Homologous recombination
V1037423	map00195	Photosynthesis
V1469322	map03030	DNA replication
V1879856	map02060	Phosphotransferase system (PTS)
V1553587	map04112	Cell cycle - Caulobacter
V1012055	map02060	Phosphotransferase system (PTS)
V1144065	map00500	Starch and sucrose metabolism
V1144023	map02060	Phosphotransferase system (PTS)
V1852100	map00730	Thiamine metabolism
V1000057	map00230	Purine metabolism
V1104333	map00330	Arginine and proline metabolism
V1033129	map02060	Phosphotransferase system (PTS)
V1384044	map02030	Bacterial chemotaxis
V1420575	map03410	Base excision repair
V1006029	map00550	Peptidoglycan biosynthesis
V1081021	map00970	Aminoacyl-tRNA biosynthesis
V1394807	map04626	Plant-pathogen interaction
V1036811	map00770	Pantothenate and CoA biosynthesis
V1499048	map03020	RNA polymerase
V1000106	map00720	Carbon fixation pathways in prokaryotes
V1292575	map04626	Plant-pathogen interaction
V1499765	map05152	Tuberculosis
V1381260	map00250	Alanine, aspartate and glutamate metabolism
V1522031	map00300	Lysine biosynthesis
V1139649	map03020	RNA polymerase
V1081813	map00195	Photosynthesis
V1044111	map02060	Phosphotransferase system (PTS)
V1010901	map03018	RNA degradation
V1592899	map00195	Photosynthesis
V1059249	map04626	Plant-pathogen interaction
V1576630	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis
V1035129	map04122	Sulfur relay system
V1033881	map03018	RNA degradation
V1036826	map00720	Carbon fixation pathways in prokaryotes
V1015123	map00970	Aminoacyl-tRNA biosynthesis
V1445419	map04930	Type II diabetes mellitus
V1373836	map00770	Pantothenate and CoA biosynthesis
V1851983	map03430	Mismatch repair
V1077152	map03010	Ribosome
V1886377	map00770	Pantothenate and CoA biosynthesis
V1014514	map03008	Ribosome biogenesis in eukaryotes
V1595138	map00520	Amino sugar and nucleotide sugar metabolism
V1038267	map00970	Aminoacyl-tRNA biosynthesis
V1374340	map03070	Bacterial secretion system
V1145239	map03010	Ribosome
V1886965	map00520	Amino sugar and nucleotide sugar metabolism
V1553707	map02060	Phosphotransferase system (PTS)
V1553674	map03010	Ribosome
V1420559	map00250	Alanine, aspartate and glutamate metabolism
V1000525	map00770	Pantothenate and CoA biosynthesis
V1389989	map00520	Amino sugar and nucleotide sugar metabolism
V1036227	map02010	ABC transporters
V1000592	map00240	Pyrimidine metabolism
V1014275	map00710	Carbon fixation in photosynthetic organisms
V1520249	map03030	DNA replication
V1553706	map00500	Starch and sucrose metabolism
V1000590	map00240	Pyrimidine metabolism
V1036282	map00520	Amino sugar and nucleotide sugar metabolism
V1820497	map00970	Aminoacyl-tRNA biosynthesis
V1355689	map03020	RNA polymerase
V1886577	map00052	Galactose metabolism
V1530442	map04626	Plant-pathogen interaction
V1162252	map03020	RNA polymerase
V1138842	map03010	Ribosome
V1033924	map03010	Ribosome
V1368264	map02010	ABC transporters
V1036186	map02020	Two-component system
V1154539	map05010	Alzheimer's disease
V1481348	map00970	Aminoacyl-tRNA biosynthesis
V1144117	map00520	Amino sugar and nucleotide sugar metabolism
V1000151	map03010	Ribosome
V1464152	map00624	Polycyclic aromatic hydrocarbon degradation
V1009516	map03018	RNA degradation
V1140098	map00195	Photosynthesis
V1463704	map00520	Amino sugar and nucleotide sugar metabolism
V1363297	map00680	Methane metabolism
V1340020	map02060	Phosphotransferase system (PTS)
V1012821	map04011	MAPK signaling pathway - yeast
V1010898	map00270	Cysteine and methionine metabolism
V1010331	map03430	Mismatch repair
V1879843	map02060	Phosphotransferase system (PTS)
V1739300	map03440	Homologous recombination
V1000328	map00770	Pantothenate and CoA biosynthesis
V1553602	map00061	Fatty acid biosynthesis
V1036379	map00500	Starch and sucrose metabolism
V1594750	map00983	Drug metabolism - other enzymes
V1042441	map03010	Ribosome
V1339886	map00520	Amino sugar and nucleotide sugar metabolism
V1886673	map03440	Homologous recombination
V1157569	map00195	Photosynthesis
V1162245	map04910	Insulin signaling pathway
V1469580	map00983	Drug metabolism - other enzymes
V1886570	map00250	Alanine, aspartate and glutamate metabolism
V1420560	map00550	Peptidoglycan biosynthesis
V1313683	map00195	Photosynthesis
V1272241	map03010	Ribosome
V1073738	map03010	Ribosome
V1000458	map00061	Fatty acid biosynthesis
V1012114	map00910	Nitrogen metabolism
V1399193	map03010	Ribosome
V1415807	map03440	Homologous recombination
V1464618	map00250	Alanine, aspartate and glutamate metabolism
V1820405	map03070	Bacterial secretion system
V1013976	map00620	Pyruvate metabolism
V1000016	map03010	Ribosome
V1000526	map03430	Mismatch repair
V1010593	map00550	Peptidoglycan biosynthesis
V1552725	map00550	Peptidoglycan biosynthesis
V1000024	map00520	Amino sugar and nucleotide sugar metabolism
V1000077	map03440	Homologous recombination
V1577512	map00195	Photosynthesis
V1576098	map00564	Glycerophospholipid metabolism
V1528357	map00650	Butanoate metabolism
V1013149	map03440	Homologous recombination
V1340475	map00052	Galactose metabolism
V1033772	map04626	Plant-pathogen interaction
V1553606	map03010	Ribosome
V1295084	map02010	ABC transporters
V1079141	map00720	Carbon fixation pathways in prokaryotes
V1852080	map00550	Peptidoglycan biosynthesis
V1886502	map04112	Cell cycle - Caulobacter
V1181936	map00650	Butanoate metabolism
V1339919	map02060	Phosphotransferase system (PTS)
V1265185	map00540	Lipopolysaccharide biosynthesis
V1000634	map03420	Nucleotide excision repair
V1136911	map00970	Aminoacyl-tRNA biosynthesis
V1337573	map04621	NOD-like receptor signaling pathway
V1365279	map00710	Carbon fixation in photosynthetic organisms
V1076687	map00860	Porphyrin and chlorophyll metabolism
V1164542	map00970	Aminoacyl-tRNA biosynthesis
V1459186	map04626	Plant-pathogen interaction
V1076023	map00480	Glutathione metabolism
V1160507	map00270	Cysteine and methionine metabolism
V1014819	map00970	Aminoacyl-tRNA biosynthesis
V1447216	map05152	Tuberculosis
V1806795	map05010	Alzheimer's disease
V1237505	map00970	Aminoacyl-tRNA biosynthesis
V1594239	map00970	Aminoacyl-tRNA biosynthesis
V1367869	map02010	ABC transporters
V1158372	map00195	Photosynthesis
V1000177	map02010	ABC transporters
V1230286	map02010	ABC transporters
V1268292	map03420	Nucleotide excision repair
V1836807	map03010	Ribosome
V1138974	map05152	Tuberculosis
V1265198	map00970	Aminoacyl-tRNA biosynthesis
V1009869	map03010	Ribosome
V1010860	map03010	Ribosome
V1072266	map03018	RNA degradation
V1339798	map00270	Cysteine and methionine metabolism
V1886651	map03018	RNA degradation
V1498827	map00720	Carbon fixation pathways in prokaryotes
V1886589	map03020	RNA polymerase
V1268242	map03070	Bacterial secretion system
V1392446	map00982	Drug metabolism - cytochrome P450
V1356515	map00230	Purine metabolism
V1687741	map02010	ABC transporters
V1820375	map00983	Drug metabolism - other enzymes
V1886382	map03018	RNA degradation
V1011013	map00195	Photosynthesis
V1594751	map00550	Peptidoglycan biosynthesis
V1036422	map04920	Adipocytokine signaling pathway
V1042447	map00250	Alanine, aspartate and glutamate metabolism
V1576462	map00650	Butanoate metabolism
V1037450	map00270	Cysteine and methionine metabolism
V1015734	map00970	Aminoacyl-tRNA biosynthesis
V1036118	map00550	Peptidoglycan biosynthesis
V1138313	map00520	Amino sugar and nucleotide sugar metabolism
V1886654	map03070	Bacterial secretion system
V1164541	map00240	Pyrimidine metabolism
V1042629	map02010	ABC transporters
V1074700	map00710	Carbon fixation in photosynthetic organisms
V1036685	map00240	Pyrimidine metabolism
V1513939	map00640	Propanoate metabolism
V1009870	map03010	Ribosome
V1033942	map00970	Aminoacyl-tRNA biosynthesis
V1166996	map00760	Nicotinate and nicotinamide metabolism
V1006125	map03018	RNA degradation
V1585028	map00230	Purine metabolism
V1037345	map00650	Butanoate metabolism
V1043900	map03010	Ribosome
V1108928	map00195	Photosynthesis
V1518180	map03440	Homologous recombination
V1852031	map03018	RNA degradation
V1141150	map03018	RNA degradation
V1340988	map00051	Fructose and mannose metabolism
V1564708	map02010	ABC transporters
V1000173	map03440	Homologous recombination
V1374743	map03018	RNA degradation
V1886557	map00250	Alanine, aspartate and glutamate metabolism
V1886554	map03010	Ribosome
V1082713	map00500	Starch and sucrose metabolism
V1886498	map00550	Peptidoglycan biosynthesis
V1329036	map03440	Homologous recombination
V1581530	map03020	RNA polymerase
V1383824	map02010	ABC transporters
V1581482	map00195	Photosynthesis
V1036378	map00240	Pyrimidine metabolism
V1175000	map00480	Glutathione metabolism
V1036611	map00190	Oxidative phosphorylation
V1576392	map03440	Homologous recombination
V1886410	map03070	Bacterial secretion system
V1173647	map04626	Plant-pathogen interaction
V1101798	map05152	Tuberculosis
V1000121	map04112	Cell cycle - Caulobacter
V1140670	map00195	Photosynthesis
V1420574	map02020	Two-component system
V1000560	map00970	Aminoacyl-tRNA biosynthesis
V1069749	map00230	Purine metabolism
V1608875	map03010	Ribosome
V1373951	map03010	Ribosome
V1198668	map00710	Carbon fixation in photosynthetic organisms
V1541138	map02060	Phosphotransferase system (PTS)
V1013326	map00300	Lysine biosynthesis
V1464522	map00983	Drug metabolism - other enzymes
V1000505	map00051	Fructose and mannose metabolism
V1463821	map00480	Glutathione metabolism
V1364363	map04112	Cell cycle - Caulobacter
V1000455	map02020	Two-component system
V1012850	map03010	Ribosome
V1852101	map04112	Cell cycle - Caulobacter
V1036407	map02010	ABC transporters
V1357707	map02020	Two-component system
V1886072	map03010	Ribosome
V1268334	map02060	Phosphotransferase system (PTS)
V1015053	map00770	Pantothenate and CoA biosynthesis
V1886440	map03010	Ribosome
V1078022	map03010	Ribosome
V1038255	map00970	Aminoacyl-tRNA biosynthesis
V1236315	map00650	Butanoate metabolism
V1138616	map04910	Insulin signaling pathway
V1014995	map00780	Biotin metabolism
V1000938	map00970	Aminoacyl-tRNA biosynthesis
V1886535	map00520	Amino sugar and nucleotide sugar metabolism
