Gene	KEGG_pathwayID	Annotation
V1796838	map05211	Renal cell carcinoma
V1204779	map02010	ABC transporters
V1033101	map00240	Pyrimidine metabolism
V1033514	map03010	Ribosome
V1033215	map03430	Mismatch repair
V1203404	map00970	Aminoacyl-tRNA biosynthesis
V1101424	map00550	Peptidoglycan biosynthesis
V1032373	map05150	Staphylococcus aureus infection
V1033030	map00230	Purine metabolism
V1101399	map00983	Drug metabolism - other enzymes
V1032228	map00550	Peptidoglycan biosynthesis
V1034244	map03018	RNA degradation
V1032601	map02060	Phosphotransferase system (PTS)
V1101372	map02010	ABC transporters
V1033032	map00970	Aminoacyl-tRNA biosynthesis
V1796834	map03430	Mismatch repair
V1033050	map02020	Two-component system
V1033340	map03440	Homologous recombination
V1033120	map00040	Pentose and glucuronate interconversions
V1033392	map00730	Thiamine metabolism
V1033090	map03010	Ribosome
V1047159	map00650	Butanoate metabolism
V1032800	map03010	Ribosome
V1692640	map03018	RNA degradation
V1034247	map00480	Glutathione metabolism
V1033413	map00250	Alanine, aspartate and glutamate metabolism
V1047177	map00500	Starch and sucrose metabolism
V1552707	map03018	RNA degradation
V1819373	map00650	Butanoate metabolism
V1032679	map03420	Nucleotide excision repair
V1047210	map00190	Oxidative phosphorylation
V1755580	map00640	Propanoate metabolism
V1883385	map00240	Pyrimidine metabolism
V1032626	map00720	Carbon fixation pathways in prokaryotes
V1886198	map04724	Glutamatergic synapse
V1032804	map00480	Glutathione metabolism
V1423402	map04930	Type II diabetes mellitus
V1033099	map00240	Pyrimidine metabolism
V1047240	map02060	Phosphotransferase system (PTS)
V1882325	map03010	Ribosome
V1032292	map00760	Nicotinate and nicotinamide metabolism
V1034221	map00521	Streptomycin biosynthesis
V1032816	map03010	Ribosome
V1033324	map00970	Aminoacyl-tRNA biosynthesis
V1032402	map03070	Bacterial secretion system
V1047198	map00250	Alanine, aspartate and glutamate metabolism
V1033497	map00970	Aminoacyl-tRNA biosynthesis
V1034187	map03440	Homologous recombination
V1764180	map03010	Ribosome
V1552752	map04112	Cell cycle - Caulobacter
V1032642	map04070	Phosphatidylinositol signaling system
V1033490	map03010	Ribosome
V1033848	map00230	Purine metabolism
V1462044	map04626	Plant-pathogen interaction
V1806654	map00624	Polycyclic aromatic hydrocarbon degradation
V1033903	map03010	Ribosome
V1204586	map04112	Cell cycle - Caulobacter
V1033565	map03020	RNA polymerase
V1034319	map03010	Ribosome
V1032351	map00970	Aminoacyl-tRNA biosynthesis
V1034284	map03013	RNA transport
V1033278	map00230	Purine metabolism
V1891193	map03010	Ribosome
V1033095	map03010	Ribosome
V1163598	map00520	Amino sugar and nucleotide sugar metabolism
V1764178	map03070	Bacterial secretion system
V1032633	map02010	ABC transporters
V1032936	map00680	Methane metabolism
V1033414	map00250	Alanine, aspartate and glutamate metabolism
V1163714	map05150	Staphylococcus aureus infection
V1032731	map00680	Methane metabolism
V1032217	map02010	ABC transporters
V1033501	map03010	Ribosome
V1150763	map04626	Plant-pathogen interaction
V1034207	map00564	Glycerophospholipid metabolism
V1884561	map03010	Ribosome
V1033813	map03010	Ribosome
V1034262	map03018	RNA degradation
V1684152	map03010	Ribosome
V1032954	map00010	Glycolysis / Gluconeogenesis
V1032523	map03440	Homologous recombination
V1033012	map02020	Two-component system
V1033170	map00900	Terpenoid backbone biosynthesis
V1032989	map00330	Arginine and proline metabolism
V1033009	map00500	Starch and sucrose metabolism
V1882253	map05152	Tuberculosis
V1033253	map04122	Sulfur relay system
V1032881	map03440	Homologous recombination
V1032779	map00550	Peptidoglycan biosynthesis
V1032665	map03430	Mismatch repair
V1890844	map03010	Ribosome
V1046992	map00195	Photosynthesis
V1882316	map03010	Ribosome
V1032517	map03440	Homologous recombination
V1882328	map00680	Methane metabolism
V1828827	map03010	Ribosome
V1033124	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1033267	map00561	Glycerolipid metabolism
V1033588	map00970	Aminoacyl-tRNA biosynthesis
V1033035	map03010	Ribosome
V1032745	map02010	ABC transporters
V1034199	map00240	Pyrimidine metabolism
V1033025	map00624	Polycyclic aromatic hydrocarbon degradation
V1887262	map00270	Cysteine and methionine metabolism
V1033052	map02020	Two-component system
V1032957	map00010	Glycolysis / Gluconeogenesis
V1046998	map04112	Cell cycle - Caulobacter
V1891308	map02010	ABC transporters
V1032313	map03070	Bacterial secretion system
V1884529	map03010	Ribosome
V1033127	map04112	Cell cycle - Caulobacter
V1033499	map00970	Aminoacyl-tRNA biosynthesis
V1033361	map03018	RNA degradation
V1033069	map00970	Aminoacyl-tRNA biosynthesis
V1424383	map00970	Aminoacyl-tRNA biosynthesis
V1202852	map02010	ABC transporters
V1032955	map02060	Phosphotransferase system (PTS)
V1552755	map00561	Glycerolipid metabolism
V1032318	map03430	Mismatch repair
V1033444	map04141	Protein processing in endoplasmic reticulum
V1424934	map03020	RNA polymerase
V1047268	map00910	Nitrogen metabolism
V1796884	map03020	RNA polymerase
V1032216	map02010	ABC transporters
V1806595	map02060	Phosphotransferase system (PTS)
V1032331	map04122	Sulfur relay system
V1033707	map00520	Amino sugar and nucleotide sugar metabolism
V1608693	map00300	Lysine biosynthesis
V1033132	map00550	Peptidoglycan biosynthesis
V1033130	map00550	Peptidoglycan biosynthesis
V1032649	map02020	Two-component system
V1032882	map03440	Homologous recombination
V1424786	map00520	Amino sugar and nucleotide sugar metabolism
V1047058	map03070	Bacterial secretion system
V1033100	map00250	Alanine, aspartate and glutamate metabolism
V1796839	map02020	Two-component system
V1880135	map04626	Plant-pathogen interaction
V1886332	map03010	Ribosome
V1101427	map02010	ABC transporters
V1883153	map00970	Aminoacyl-tRNA biosynthesis
V1032555	map00550	Peptidoglycan biosynthesis
V1033581	map00230	Purine metabolism
V1883213	map03010	Ribosome
V1883278	map02010	ABC transporters
V1796925	map00030	Pentose phosphate pathway
V1032519	map03440	Homologous recombination
V1032459	map00650	Butanoate metabolism
V1796841	map00030	Pentose phosphate pathway
V1552798	map03020	RNA polymerase
V1032394	map01040	Biosynthesis of unsaturated fatty acids
V1032830	map00240	Pyrimidine metabolism
V1032521	map00240	Pyrimidine metabolism
V1032698	map00970	Aminoacyl-tRNA biosynthesis
V1883115	map03070	Bacterial secretion system
V1032312	map03440	Homologous recombination
V1033757	map00970	Aminoacyl-tRNA biosynthesis
V1033493	map03010	Ribosome
V1101426	map02010	ABC transporters
V1033256	map03440	Homologous recombination
V1033568	map02010	ABC transporters
V1033700	map00970	Aminoacyl-tRNA biosynthesis
V1884526	map00680	Methane metabolism
V1032310	map03430	Mismatch repair
V1033330	map00720	Carbon fixation pathways in prokaryotes
V1032575	map00670	One carbon pool by folate
V1033595	map00550	Peptidoglycan biosynthesis
V1000378	map03010	Ribosome
V1032923	map00627	Aminobenzoate degradation
V1032635	map00740	Riboflavin metabolism
V1034230	map00640	Propanoate metabolism
V1552696	map03420	Nucleotide excision repair
V1101375	map03070	Bacterial secretion system
V1032922	map00760	Nicotinate and nicotinamide metabolism
V1885173	map00240	Pyrimidine metabolism
V1796918	map00300	Lysine biosynthesis
V1033463	map00910	Nitrogen metabolism
V1033078	map03440	Homologous recombination
V1150392	map00500	Starch and sucrose metabolism
V1032883	map04112	Cell cycle - Caulobacter
V1033084	map00680	Methane metabolism
V1032293	map00910	Nitrogen metabolism
V1149114	map02010	ABC transporters
V1033128	map03010	Ribosome
V1424385	map00970	Aminoacyl-tRNA biosynthesis
V1884634	map00620	Pyruvate metabolism
V1764225	map03010	Ribosome
V1032415	map00983	Drug metabolism - other enzymes
V1046974	map03440	Homologous recombination
V1338881	map03010	Ribosome
V1033515	map05152	Tuberculosis
V1032990	map02010	ABC transporters
V1884636	map00450	Selenocompound metabolism
V1883274	map00720	Carbon fixation pathways in prokaryotes
V1032627	map00500	Starch and sucrose metabolism
V1891194	map02010	ABC transporters
V1101403	map00500	Starch and sucrose metabolism
V1887156	map02020	Two-component system
V1225501	map03070	Bacterial secretion system
V1033013	map02020	Two-component system
V1796843	map00710	Carbon fixation in photosynthetic organisms
V1033117	map00710	Carbon fixation in photosynthetic organisms
V1032314	map03018	RNA degradation
V1046999	map00270	Cysteine and methionine metabolism
V1032603	map02060	Phosphotransferase system (PTS)
V1366239	map03440	Homologous recombination
V1882361	map03010	Ribosome
V1034183	map00760	Nicotinate and nicotinamide metabolism
V1032914	map03440	Homologous recombination
V1884616	map02010	ABC transporters
V1033045	map00500	Starch and sucrose metabolism
V1033163	map00520	Amino sugar and nucleotide sugar metabolism
V1684170	map04112	Cell cycle - Caulobacter
V1163634	map02010	ABC transporters
V1033053	map00520	Amino sugar and nucleotide sugar metabolism
V1033314	map00550	Peptidoglycan biosynthesis
V1032322	map00471	D-Glutamine and D-glutamate metabolism
V1032474	map00250	Alanine, aspartate and glutamate metabolism
V1204768	map03430	Mismatch repair
V1891192	map03010	Ribosome
V1033569	map02010	ABC transporters
V1034324	map00480	Glutathione metabolism
V1033882	map04626	Plant-pathogen interaction
V1163762	map00480	Glutathione metabolism
V1884554	map00970	Aminoacyl-tRNA biosynthesis
V1047286	map03440	Homologous recombination
V1032703	map02010	ABC transporters
V1101410	map00900	Terpenoid backbone biosynthesis
V1884597	map03010	Ribosome
V1047157	map02010	ABC transporters
V1883158	map03440	Homologous recombination
V1032426	map03070	Bacterial secretion system
V1033472	map00051	Fructose and mannose metabolism
V1033214	map03430	Mismatch repair
V1891247	map00680	Methane metabolism
V1828851	map03020	RNA polymerase
V1883238	map02060	Phosphotransferase system (PTS)
V1033146	map03013	RNA transport
V1032419	map00760	Nicotinate and nicotinamide metabolism
V1033257	map00903	Limonene and pinene degradation
V1032232	map00230	Purine metabolism
V1163654	map00970	Aminoacyl-tRNA biosynthesis
V1884601	map00240	Pyrimidine metabolism
V1032396	map00564	Glycerophospholipid metabolism
V1552717	map03430	Mismatch repair
V1034266	map04122	Sulfur relay system
V1047055	map02060	Phosphotransferase system (PTS)
V1101444	map00680	Methane metabolism
V1033332	map00740	Riboflavin metabolism
V1884715	map03430	Mismatch repair
V1033131	map00550	Peptidoglycan biosynthesis
V1882300	map03020	RNA polymerase
V1886180	map00520	Amino sugar and nucleotide sugar metabolism
V1033037	map00760	Nicotinate and nicotinamide metabolism
V1000122	map04626	Plant-pathogen interaction
V1237154	map00311	Penicillin and cephalosporin biosynthesis
V1891109	map02020	Two-component system
V1880092	map02010	ABC transporters
V1047077	map00970	Aminoacyl-tRNA biosynthesis
V1033126	map02010	ABC transporters
V1237181	map02020	Two-component system
V1047059	map03070	Bacterial secretion system
V1032931	map00051	Fructose and mannose metabolism
V1032684	map00240	Pyrimidine metabolism
V1047215	map00480	Glutathione metabolism
V1000004	map03020	RNA polymerase
V1886371	map00473	D-Alanine metabolism
V1237151	map00520	Amino sugar and nucleotide sugar metabolism
V1684078	map04112	Cell cycle - Caulobacter
V1047214	map00240	Pyrimidine metabolism
V1032552	map00720	Carbon fixation pathways in prokaryotes
V1032592	map00983	Drug metabolism - other enzymes
V1032701	map02010	ABC transporters
V1033169	map02020	Two-component system
V1000639	map05010	Alzheimer's disease
V1033246	map00760	Nicotinate and nicotinamide metabolism
V1828770	map00720	Carbon fixation pathways in prokaryotes
V1891170	map00730	Thiamine metabolism
V1032707	map00900	Terpenoid backbone biosynthesis
V1033646	map03020	RNA polymerase
V1891160	map03018	RNA degradation
V1150389	map00900	Terpenoid backbone biosynthesis
V1806580	map00550	Peptidoglycan biosynthesis
V1032886	map00770	Pantothenate and CoA biosynthesis
V1033462	map00908	Zeatin biosynthesis
V1883383	map02010	ABC transporters
V1033327	map00250	Alanine, aspartate and glutamate metabolism
V1046996	map00790	Folate biosynthesis
V1204519	map03420	Nucleotide excision repair
V1033094	map02010	ABC transporters
V1883050	map00240	Pyrimidine metabolism
V1692510	map03440	Homologous recombination
V1032551	map05340	Primary immunodeficiency
V1806577	map00010	Glycolysis / Gluconeogenesis
V1891105	map00030	Pentose phosphate pathway
V1808108	map03010	Ribosome
V1883149	map02010	ABC transporters
V1162950	map00450	Selenocompound metabolism
V1101412	map00550	Peptidoglycan biosynthesis
V1047172	map00670	One carbon pool by folate
V1032702	map02010	ABC transporters
V1806575	map00740	Riboflavin metabolism
V1163822	map03070	Bacterial secretion system
V1047142	map03420	Nucleotide excision repair
V1202803	map00230	Purine metabolism
V1692725	map00680	Methane metabolism
V1237105	map00195	Photosynthesis
V1033119	map00053	Ascorbate and aldarate metabolism
V1237175	map00670	One carbon pool by folate
V1033123	map00983	Drug metabolism - other enzymes
V1300816	map05152	Tuberculosis
V1891250	map02010	ABC transporters
V1032223	map00240	Pyrimidine metabolism
V1032651	map03013	RNA transport
V1032839	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1032913	map03410	Base excision repair
V1424058	map03010	Ribosome
V1033402	map02020	Two-component system
V1033733	map04112	Cell cycle - Caulobacter
V1884268	map00500	Starch and sucrose metabolism
V1755551	map03010	Ribosome
V1033331	map00740	Riboflavin metabolism
V1033439	map02010	ABC transporters
V1033562	map02010	ABC transporters
V1886195	map03440	Homologous recombination
V1034332	map00240	Pyrimidine metabolism
V1880900	map00473	D-Alanine metabolism
V1764086	map00680	Methane metabolism
V1033051	map02020	Two-component system
V1143683	map03020	RNA polymerase
V1366244	map00770	Pantothenate and CoA biosynthesis
V1552723	map00010	Glycolysis / Gluconeogenesis
V1101414	map00121	Secondary bile acid biosynthesis
V1032302	map00970	Aminoacyl-tRNA biosynthesis
V1032471	map02020	Two-component system
V1033440	map02010	ABC transporters
V1424930	map03070	Bacterial secretion system
V1237098	map02010	ABC transporters
V1883203	map03020	RNA polymerase
V1034275	map04974	Protein digestion and absorption
V1755583	map00620	Pyruvate metabolism
V1101406	map00240	Pyrimidine metabolism
V1552804	map05152	Tuberculosis
V1034257	map00710	Carbon fixation in photosynthetic organisms
V1755572	map02020	Two-component system
V1032311	map03440	Homologous recombination
V1885047	map00630	Glyoxylate and dicarboxylate metabolism
V1032356	map00650	Butanoate metabolism
V1033007	map00230	Purine metabolism
V1464571	map04626	Plant-pathogen interaction
V1032586	map02010	ABC transporters
V1884499	map02010	ABC transporters
V1032212	map00910	Nitrogen metabolism
V1884244	map03018	RNA degradation
V1034452	map02060	Phosphotransferase system (PTS)
V1047209	map00300	Lysine biosynthesis
V1032584	map02010	ABC transporters
V1033262	map00300	Lysine biosynthesis
V1199359	map02060	Phosphotransferase system (PTS)
V1891128	map02010	ABC transporters
V1885079	map02010	ABC transporters
V1808252	map04626	Plant-pathogen interaction
V1047238	map00300	Lysine biosynthesis
V1424071	map03010	Ribosome
V1576144	map03070	Bacterial secretion system
V1143186	map02010	ABC transporters
V1047267	map03018	RNA degradation
V1000116	map04930	Type II diabetes mellitus
V1884579	map03020	RNA polymerase
V1156922	map02060	Phosphotransferase system (PTS)
V1204778	map02010	ABC transporters
V1204804	map00630	Glyoxylate and dicarboxylate metabolism
V1693902	map00230	Purine metabolism
V1033121	map02060	Phosphotransferase system (PTS)
V1764352	map00970	Aminoacyl-tRNA biosynthesis
V1143195	map00195	Photosynthesis
V1808174	map00970	Aminoacyl-tRNA biosynthesis
V1032708	map00900	Terpenoid backbone biosynthesis
V1034382	map02060	Phosphotransferase system (PTS)
V1033469	map00240	Pyrimidine metabolism
V1032224	map00520	Amino sugar and nucleotide sugar metabolism
V1033531	map00030	Pentose phosphate pathway
V1043485	map03010	Ribosome
V1163769	map04122	Sulfur relay system
V1886319	map04930	Type II diabetes mellitus
V1047239	map00300	Lysine biosynthesis
V1541236	map04626	Plant-pathogen interaction
V1886211	map04070	Phosphatidylinositol signaling system
V1033362	map02060	Phosphotransferase system (PTS)
V1101423	map00903	Limonene and pinene degradation
V1237161	map02010	ABC transporters
V1032765	map00300	Lysine biosynthesis
V1033467	map02010	ABC transporters
V1163115	map00970	Aminoacyl-tRNA biosynthesis
V1886310	map00983	Drug metabolism - other enzymes
V1162949	map03010	Ribosome
V1764217	map03010	Ribosome
V1163046	map04112	Cell cycle - Caulobacter
V1032710	map00624	Polycyclic aromatic hydrocarbon degradation
V1693871	map03020	RNA polymerase
V1047213	map00561	Glycerolipid metabolism
V1882378	map03020	RNA polymerase
V1199395	map00190	Oxidative phosphorylation
V1033093	map02010	ABC transporters
V1884648	map00970	Aminoacyl-tRNA biosynthesis
V1000018	map03010	Ribosome
V1034269	map00900	Terpenoid backbone biosynthesis
V1204887	map00520	Amino sugar and nucleotide sugar metabolism
V1032999	map03030	DNA replication
V1796919	map00770	Pantothenate and CoA biosynthesis
V1884577	map03020	RNA polymerase
V1884806	map00500	Starch and sucrose metabolism
V1819375	map00910	Nitrogen metabolism
V1034189	map00511	Other glycan degradation
V1163706	map00230	Purine metabolism
V1033625	map00680	Methane metabolism
V1163750	map00680	Methane metabolism
V1034229	map00603	Glycosphingolipid biosynthesis - globo series
V1000487	map00710	Carbon fixation in photosynthetic organisms
V1033118	map00630	Glyoxylate and dicarboxylate metabolism
V1032666	map00680	Methane metabolism
V1424285	map00195	Photosynthesis
V1032594	map00710	Carbon fixation in photosynthetic organisms
V1000546	map02030	Bacterial chemotaxis
V1000943	map03010	Ribosome
V1032585	map02010	ABC transporters
V1032291	map00051	Fructose and mannose metabolism
V1032660	map00770	Pantothenate and CoA biosynthesis
V1880912	map00710	Carbon fixation in photosynthetic organisms
V1796916	map00720	Carbon fixation pathways in prokaryotes
V1431607	map03010	Ribosome
V1033679	map00750	Vitamin B6 metabolism
V1047144	map00970	Aminoacyl-tRNA biosynthesis
V1883175	map05340	Primary immunodeficiency
V1199409	map02010	ABC transporters
V1836065	map03010	Ribosome
V1884624	map00550	Peptidoglycan biosynthesis
V1032297	map00051	Fructose and mannose metabolism
V1163124	map02060	Phosphotransferase system (PTS)
V1828789	map00520	Amino sugar and nucleotide sugar metabolism
V1033329	map03060	Protein export
V1237100	map03020	RNA polymerase
V1886090	map00970	Aminoacyl-tRNA biosynthesis
V1808271	map00230	Purine metabolism
V1033502	map03010	Ribosome
V1912442	map00680	Methane metabolism
V1033587	map03440	Homologous recombination
V1033254	map00680	Methane metabolism
V1163713	map00564	Glycerophospholipid metabolism
V1033611	map00983	Drug metabolism - other enzymes
V1755584	map00620	Pyruvate metabolism
V1032717	map00240	Pyrimidine metabolism
V1884587	map00970	Aminoacyl-tRNA biosynthesis
V1430275	map00195	Photosynthesis
V1819367	map00970	Aminoacyl-tRNA biosynthesis
V1684159	map02010	ABC transporters
V1032490	map00650	Butanoate metabolism
V1032733	map00630	Glyoxylate and dicarboxylate metabolism
V1032358	map02020	Two-component system
V1033374	map00260	Glycine, serine and threonine metabolism
V1101503	map00190	Oxidative phosphorylation
V1882180	map02010	ABC transporters
V1000640	map00710	Carbon fixation in photosynthetic organisms
V1796926	map03010	Ribosome
V1033179	map00230	Purine metabolism
V1073967	map03010	Ribosome
V1149291	map02010	ABC transporters
V1203284	map04112	Cell cycle - Caulobacter
V1883275	map00040	Pentose and glucuronate interconversions
V1032574	map00790	Folate biosynthesis
V1883390	map00330	Arginine and proline metabolism
V1047074	map00520	Amino sugar and nucleotide sugar metabolism
V1163740	map00520	Amino sugar and nucleotide sugar metabolism
V1237103	map02060	Phosphotransferase system (PTS)
V1552713	map00520	Amino sugar and nucleotide sugar metabolism
V1033398	map02020	Two-component system
V1047160	map03013	RNA transport
V1032926	map00450	Selenocompound metabolism
V1033352	map00564	Glycerophospholipid metabolism
V1765237	map00970	Aminoacyl-tRNA biosynthesis
V1764562	map00195	Photosynthesis
V1886895	map03010	Ribosome
V1047203	map00564	Glycerophospholipid metabolism
V1157115	map03018	RNA degradation
V1577228	map05152	Tuberculosis
V1032929	map03030	DNA replication
V1000017	map03010	Ribosome
V1693899	map03010	Ribosome
V1886305	map03020	RNA polymerase
V1886288	map02020	Two-component system
V1101392	map00680	Methane metabolism
V1034201	map02010	ABC transporters
V1693441	map00480	Glutathione metabolism
V1000549	map00500	Starch and sucrose metabolism
V1883269	map00300	Lysine biosynthesis
V1598199	map00680	Methane metabolism
V1032846	map00520	Amino sugar and nucleotide sugar metabolism
V1464170	map00195	Photosynthesis
V1882979	map02010	ABC transporters
V1032700	map02010	ABC transporters
V1302571	map03010	Ribosome
V1684116	map03070	Bacterial secretion system
V1598279	map03010	Ribosome
V1424925	map03010	Ribosome
V1000008	map00230	Purine metabolism
V1692978	map05152	Tuberculosis
V1164548	map03020	RNA polymerase
V1764224	map03010	Ribosome
V1032348	map00195	Photosynthesis
V1692731	map03010	Ribosome
V1306539	map03010	Ribosome
V1692996	map03010	Ribosome
V1213504	map03010	Ribosome
V1204704	map02060	Phosphotransferase system (PTS)
V1000021	map03010	Ribosome
V1764722	map04930	Type II diabetes mellitus
V1163776	map00970	Aminoacyl-tRNA biosynthesis
