Gene	KEGG_pathwayID	Annotation
V1528396	map03020	RNA polymerase
V1021421	map00195	Photosynthesis
V1019108	map00970	Aminoacyl-tRNA biosynthesis
V1164762	map00710	Carbon fixation in photosynthetic organisms
V1018877	map00051	Fructose and mannose metabolism
V1164607	map00520	Amino sugar and nucleotide sugar metabolism
V1049712	map00190	Oxidative phosphorylation
V1807021	map03010	Ribosome
V1120025	map05152	Tuberculosis
V1015611	map04910	Insulin signaling pathway
V1118309	map02030	Bacterial chemotaxis
V1686825	map00520	Amino sugar and nucleotide sugar metabolism
V1118942	map03020	RNA polymerase
V1012818	map00650	Butanoate metabolism
V1011118	map00720	Carbon fixation pathways in prokaryotes
V1016375	map00680	Methane metabolism
V1122214	map00195	Photosynthesis
V1118245	map03010	Ribosome
V1470438	map00520	Amino sugar and nucleotide sugar metabolism
V1054467	map00970	Aminoacyl-tRNA biosynthesis
V1052645	map03010	Ribosome
V1599524	map00240	Pyrimidine metabolism
V1470229	map02060	Phosphotransferase system (PTS)
V1014773	map03010	Ribosome
V1015145	map00710	Carbon fixation in photosynthetic organisms
V1022782	map00860	Porphyrin and chlorophyll metabolism
V1025190	map00350	Tyrosine metabolism
V1018255	map00680	Methane metabolism
V1016378	map00970	Aminoacyl-tRNA biosynthesis
V1015416	map04112	Cell cycle - Caulobacter
V1020453	map03010	Ribosome
V1470615	map02060	Phosphotransferase system (PTS)
V1051480	map03070	Bacterial secretion system
V1470616	map02060	Phosphotransferase system (PTS)
V1019200	map00720	Carbon fixation pathways in prokaryotes
V1164819	map00270	Cysteine and methionine metabolism
V1013552	map03070	Bacterial secretion system
V1470269	map00640	Propanoate metabolism
V1049960	map03010	Ribosome
V1018510	map00970	Aminoacyl-tRNA biosynthesis
V1119141	map03010	Ribosome
V1164983	map03010	Ribosome
V1123965	map03010	Ribosome
V1118444	map00710	Carbon fixation in photosynthetic organisms
V1123966	map03010	Ribosome
V1014812	map03070	Bacterial secretion system
V1023255	map03010	Ribosome
V1164616	map03010	Ribosome
V1014774	map03010	Ribosome
V1073738	map03010	Ribosome
V1526937	map03010	Ribosome
V1522511	map05152	Tuberculosis
V1470026	map02010	ABC transporters
V1016897	map00970	Aminoacyl-tRNA biosynthesis
V1880297	map03010	Ribosome
V1725426	map00710	Carbon fixation in photosynthetic organisms
V1051443	map00970	Aminoacyl-tRNA biosynthesis
V1025085	map03010	Ribosome
V1049616	map00970	Aminoacyl-tRNA biosynthesis
V1117987	map00061	Fatty acid biosynthesis
V1015057	map00720	Carbon fixation pathways in prokaryotes
V1016572	map00061	Fatty acid biosynthesis
V1123045	map03010	Ribosome
V1049359	map00970	Aminoacyl-tRNA biosynthesis
V1014011	map00626	Naphthalene degradation
V1470042	map00970	Aminoacyl-tRNA biosynthesis
V1047668	map03010	Ribosome
V1119329	map04112	Cell cycle - Caulobacter
V1014778	map03010	Ribosome
V1014173	map00970	Aminoacyl-tRNA biosynthesis
V1049609	map00195	Photosynthesis
V1049621	map00240	Pyrimidine metabolism
V1021099	map00590	Arachidonic acid metabolism
V1049959	map03010	Ribosome
V1119709	map00195	Photosynthesis
V1016420	map00970	Aminoacyl-tRNA biosynthesis
V1016289	map00270	Cysteine and methionine metabolism
V1020452	map03010	Ribosome
V1019448	map00520	Amino sugar and nucleotide sugar metabolism
V1119144	map03010	Ribosome
V1164648	map00650	Butanoate metabolism
V1049383	map00720	Carbon fixation pathways in prokaryotes
V1018780	map03010	Ribosome
V1117003	map03050	Proteasome
V1049607	map00195	Photosynthesis
V1049617	map00520	Amino sugar and nucleotide sugar metabolism
V1119142	map03010	Ribosome
V1032820	map03010	Ribosome
V1016694	map00520	Amino sugar and nucleotide sugar metabolism
V1074069	map05152	Tuberculosis
V1123148	map03010	Ribosome
V1052647	map03010	Ribosome
V1122885	map00195	Photosynthesis
V1014629	map00480	Glutathione metabolism
V1118308	map02010	ABC transporters
V1015461	map03010	Ribosome
V1014593	map00230	Purine metabolism
V1019099	map00520	Amino sugar and nucleotide sugar metabolism
V1337573	map04621	NOD-like receptor signaling pathway
V1232129	map00970	Aminoacyl-tRNA biosynthesis
V1430275	map00195	Photosynthesis
V1120691	map02010	ABC transporters
V1231469	map00720	Carbon fixation pathways in prokaryotes
V1017695	map03010	Ribosome
V1119969	map03440	Homologous recombination
V1016615	map00240	Pyrimidine metabolism
V1470179	map03010	Ribosome
V1017195	map04112	Cell cycle - Caulobacter
V1015875	map04920	Adipocytokine signaling pathway
V1054543	map03018	RNA degradation
V1121984	map00710	Carbon fixation in photosynthetic organisms
V1306539	map03010	Ribosome
V1014917	map00524	Butirosin and neomycin biosynthesis
V1102830	map00061	Fatty acid biosynthesis
V1016695	map00970	Aminoacyl-tRNA biosynthesis
V1051084	map00780	Biotin metabolism
V1231557	map00190	Oxidative phosphorylation
V1126678	map02060	Phosphotransferase system (PTS)
V1053510	map00970	Aminoacyl-tRNA biosynthesis
V1014968	map00520	Amino sugar and nucleotide sugar metabolism
V1470009	map03070	Bacterial secretion system
V1014755	map00190	Oxidative phosphorylation
V1014753	map00190	Oxidative phosphorylation
V1215409	map00061	Fatty acid biosynthesis
V1120396	map00240	Pyrimidine metabolism
V1016107	map00970	Aminoacyl-tRNA biosynthesis
V1050349	map00970	Aminoacyl-tRNA biosynthesis
V1118447	map04724	Glutamatergic synapse
V1020008	map02040	Flagellar assembly
V1470283	map00720	Carbon fixation pathways in prokaryotes
V1012925	map00720	Carbon fixation pathways in prokaryotes
V1052646	map03010	Ribosome
V1246269	map00061	Fatty acid biosynthesis
V1154299	map00790	Folate biosynthesis
V1164573	map03010	Ribosome
V1049611	map00195	Photosynthesis
V1238174	map03010	Ribosome
V1051083	map03070	Bacterial secretion system
V1684366	map02010	ABC transporters
V1118251	map03010	Ribosome
V1050615	map03440	Homologous recombination
V1017808	map00450	Selenocompound metabolism
V1118244	map03010	Ribosome
V1600714	map03010	Ribosome
V1013430	map04621	NOD-like receptor signaling pathway
V1600673	map00240	Pyrimidine metabolism
V1015494	map04112	Cell cycle - Caulobacter
V1164613	map05150	Staphylococcus aureus infection
V1470032	map00650	Butanoate metabolism
V1014882	map00720	Carbon fixation pathways in prokaryotes
V1019229	map00720	Carbon fixation pathways in prokaryotes
V1118249	map03010	Ribosome
V1050621	map00250	Alanine, aspartate and glutamate metabolism
V1672771	map03440	Homologous recombination
V1014141	map00473	D-Alanine metabolism
V1015493	map04112	Cell cycle - Caulobacter
V1051321	map00983	Drug metabolism - other enzymes
V1119566	map00270	Cysteine and methionine metabolism
V1164560	map00970	Aminoacyl-tRNA biosynthesis
V1049706	map00780	Biotin metabolism
V1124197	map00520	Amino sugar and nucleotide sugar metabolism
V1049709	map04920	Adipocytokine signaling pathway
V1014749	map00190	Oxidative phosphorylation
V1155483	map04626	Plant-pathogen interaction
V1016627	map00970	Aminoacyl-tRNA biosynthesis
V1123149	map03010	Ribosome
V1470499	map03010	Ribosome
V1600297	map02010	ABC transporters
V1470256	map00480	Glutathione metabolism
V1470542	map00240	Pyrimidine metabolism
V1016554	map00230	Purine metabolism
V1470576	map00970	Aminoacyl-tRNA biosynthesis
V1023500	map03010	Ribosome
V1050293	map04974	Protein digestion and absorption
V1014115	map03440	Homologous recombination
V1053584	map00740	Riboflavin metabolism
V1015072	map03430	Mismatch repair
V1122330	map03010	Ribosome
V1014049	map00710	Carbon fixation in photosynthetic organisms
V1052944	map00250	Alanine, aspartate and glutamate metabolism
V1050813	map01051	Biosynthesis of ansamycins
V1155793	map03010	Ribosome
V1016021	map00520	Amino sugar and nucleotide sugar metabolism
V1470102	map00270	Cysteine and methionine metabolism
V1525443	map00720	Carbon fixation pathways in prokaryotes
V1012323	map04724	Glutamatergic synapse
V1600280	map02030	Bacterial chemotaxis
V1164564	map00970	Aminoacyl-tRNA biosynthesis
V1119330	map04112	Cell cycle - Caulobacter
V1011111	map00910	Nitrogen metabolism
V1123620	map03010	Ribosome
V1014781	map03010	Ribosome
V1470074	map00680	Methane metabolism
V1470450	map00240	Pyrimidine metabolism
V1827561	map03010	Ribosome
V1117232	map00524	Butirosin and neomycin biosynthesis
V1471224	map00620	Pyruvate metabolism
V1827528	map00240	Pyrimidine metabolism
V1126001	map00520	Amino sugar and nucleotide sugar metabolism
V1470280	map00550	Peptidoglycan biosynthesis
V1012478	map00720	Carbon fixation pathways in prokaryotes
V1013339	map00240	Pyrimidine metabolism
V1120704	map03010	Ribosome
V1470008	map00511	Other glycan degradation
V1033803	map00195	Photosynthesis
V1051739	map00970	Aminoacyl-tRNA biosynthesis
V1016262	map00900	Terpenoid backbone biosynthesis
V1047640	map00550	Peptidoglycan biosynthesis
V1116824	map00983	Drug metabolism - other enzymes
V1617409	map03010	Ribosome
V1470665	map00520	Amino sugar and nucleotide sugar metabolism
V1015293	map00520	Amino sugar and nucleotide sugar metabolism
V1470338	map00270	Cysteine and methionine metabolism
V1017828	map03070	Bacterial secretion system
V1164915	map05010	Alzheimer's disease
V1050603	map04974	Protein digestion and absorption
V1013812	map03018	RNA degradation
V1807053	map00780	Biotin metabolism
V1017194	map04112	Cell cycle - Caulobacter
V1536743	map03010	Ribosome
V1015201	map00550	Peptidoglycan biosynthesis
V1014114	map00310	Lysine degradation
V1121214	map04112	Cell cycle - Caulobacter
V1600849	map02010	ABC transporters
V1607147	map00240	Pyrimidine metabolism
V1016775	map00540	Lipopolysaccharide biosynthesis
V1016186	map01040	Biosynthesis of unsaturated fatty acids
V1470206	map01051	Biosynthesis of ansamycins
V1470388	map00903	Limonene and pinene degradation
V1016358	map05111	Vibrio cholerae pathogenic cycle
V1049608	map00195	Photosynthesis
V1118250	map03010	Ribosome
V1120692	map02010	ABC transporters
V1018515	map00520	Amino sugar and nucleotide sugar metabolism
V1123967	map03010	Ribosome
V1470467	map03030	DNA replication
V1014525	map00920	Sulfur metabolism
V1118247	map00230	Purine metabolism
V1014752	map00190	Oxidative phosphorylation
V1049387	map00750	Vitamin B6 metabolism
V1016536	map00250	Alanine, aspartate and glutamate metabolism
V1016022	map03420	Nucleotide excision repair
V1016526	map00260	Glycine, serine and threonine metabolism
V1126954	map00030	Pentose phosphate pathway
V1884576	map00195	Photosynthesis
V1000546	map02030	Bacterial chemotaxis
V1470072	map00720	Carbon fixation pathways in prokaryotes
V1470203	map00970	Aminoacyl-tRNA biosynthesis
V1018297	map00030	Pentose phosphate pathway
V1118831	map00520	Amino sugar and nucleotide sugar metabolism
V1470240	map00970	Aminoacyl-tRNA biosynthesis
V1016804	map04112	Cell cycle - Caulobacter
V1016355	map00900	Terpenoid backbone biosynthesis
V1124155	map00190	Oxidative phosphorylation
V1470287	map00970	Aminoacyl-tRNA biosynthesis
V1014756	map00190	Oxidative phosphorylation
V1470093	map00970	Aminoacyl-tRNA biosynthesis
V1600909	map00195	Photosynthesis
V1644556	map03010	Ribosome
V1117529	map03430	Mismatch repair
V1019950	map03010	Ribosome
V1014172	map03020	RNA polymerase
V1029747	map02010	ABC transporters
V1051744	map00300	Lysine biosynthesis
V1016210	map00564	Glycerophospholipid metabolism
V1049367	map00600	Sphingolipid metabolism
V1083487	map03010	Ribosome
V1470098	map00010	Glycolysis / Gluconeogenesis
V1247562	map03010	Ribosome
V1014010	map00710	Carbon fixation in photosynthetic organisms
V1016139	map04930	Type II diabetes mellitus
V1017696	map00300	Lysine biosynthesis
V1119913	map00720	Carbon fixation pathways in prokaryotes
V1600674	map00240	Pyrimidine metabolism
V1014656	map03030	DNA replication
V1119446	map00550	Peptidoglycan biosynthesis
V1887556	map03010	Ribosome
V1047638	map00550	Peptidoglycan biosynthesis
V1577228	map05152	Tuberculosis
V1015078	map00550	Peptidoglycan biosynthesis
V1523752	map00720	Carbon fixation pathways in prokaryotes
V1470608	map03010	Ribosome
V1470943	map02010	ABC transporters
V1672761	map00970	Aminoacyl-tRNA biosynthesis
V1700806	map00550	Peptidoglycan biosynthesis
V1016777	map00540	Lipopolysaccharide biosynthesis
V1470184	map03018	RNA degradation
V1485811	map00500	Starch and sucrose metabolism
V1249839	map05152	Tuberculosis
V1020201	map00061	Fatty acid biosynthesis
V1047657	map04112	Cell cycle - Caulobacter
V1119143	map03010	Ribosome
V1380793	map04940	Type I diabetes mellitus
V1118351	map02010	ABC transporters
V1017370	map00750	Vitamin B6 metabolism
V1157000	map03010	Ribosome
V1013692	map00550	Peptidoglycan biosynthesis
V1157562	map01055	Biosynthesis of vancomycin group antibiotics
V1013819	map00670	One carbon pool by folate
V1018193	map02020	Two-component system
V1120801	map00983	Drug metabolism - other enzymes
V1012225	map03018	RNA degradation
V1164772	map03010	Ribosome
V1513972	map00550	Peptidoglycan biosynthesis
V1470180	map05150	Staphylococcus aureus infection
V1015079	map00550	Peptidoglycan biosynthesis
V1014754	map00190	Oxidative phosphorylation
V1021269	map02010	ABC transporters
V1053509	map00190	Oxidative phosphorylation
V1470385	map00970	Aminoacyl-tRNA biosynthesis
V1018996	map00564	Glycerophospholipid metabolism
V1600908	map00195	Photosynthesis
V1015294	map00520	Amino sugar and nucleotide sugar metabolism
V1016624	map05120	Epithelial cell signaling in Helicobacter pylori infection
V1118090	map05150	Staphylococcus aureus infection
V1485691	map04626	Plant-pathogen interaction
V1832352	map04626	Plant-pathogen interaction
V1018082	map04810	Regulation of actin cytoskeleton
V1514685	map00240	Pyrimidine metabolism
V1049708	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1470397	map00250	Alanine, aspartate and glutamate metabolism
V1827654	map03010	Ribosome
V1118044	map02010	ABC transporters
V1524746	map00240	Pyrimidine metabolism
V1049360	map00564	Glycerophospholipid metabolism
V1234527	map00195	Photosynthesis
V1599813	map00650	Butanoate metabolism
V1119832	map00550	Peptidoglycan biosynthesis
V1470264	map00983	Drug metabolism - other enzymes
V1470419	map01055	Biosynthesis of vancomycin group antibiotics
V1827589	map00983	Drug metabolism - other enzymes
V1016105	map03018	RNA degradation
V1050817	map00983	Drug metabolism - other enzymes
V1118817	map00900	Terpenoid backbone biosynthesis
V1123046	map03010	Ribosome
V1123637	map00550	Peptidoglycan biosynthesis
V1470301	map00330	Arginine and proline metabolism
V1049363	map04070	Phosphatidylinositol signaling system
V1123715	map00040	Pentose and glucuronate interconversions
V1153131	map03010	Ribosome
V1049627	map00760	Nicotinate and nicotinamide metabolism
V1124119	map02010	ABC transporters
V1013336	map04112	Cell cycle - Caulobacter
V1164633	map03010	Ribosome
V1015080	map04112	Cell cycle - Caulobacter
V1000519	map02060	Phosphotransferase system (PTS)
V1014513	map00230	Purine metabolism
V1014969	map00250	Alanine, aspartate and glutamate metabolism
V1015612	map04910	Insulin signaling pathway
V1050917	map00230	Purine metabolism
V1887444	map04626	Plant-pathogen interaction
V1010320	map00630	Glyoxylate and dicarboxylate metabolism
V1470194	map00650	Butanoate metabolism
V1013423	map00730	Thiamine metabolism
V1014601	map03010	Ribosome
V1117448	map05152	Tuberculosis
V1119146	map03010	Ribosome
V1470315	map00770	Pantothenate and CoA biosynthesis
V1600897	map03010	Ribosome
V1672810	map00230	Purine metabolism
V1019206	map03010	Ribosome
V1051472	map00903	Limonene and pinene degradation
V1470361	map00970	Aminoacyl-tRNA biosynthesis
V1014347	map00970	Aminoacyl-tRNA biosynthesis
V1019228	map00720	Carbon fixation pathways in prokaryotes
V1120703	map03010	Ribosome
V1470004	map00970	Aminoacyl-tRNA biosynthesis
V1470210	map03018	RNA degradation
V1070888	map04621	NOD-like receptor signaling pathway
V1678295	map03010	Ribosome
V1486142	map03440	Homologous recombination
V1014598	map00670	One carbon pool by folate
V1020620	map00240	Pyrimidine metabolism
V1051448	map00300	Lysine biosynthesis
V1016523	map00970	Aminoacyl-tRNA biosynthesis
V1118238	map05150	Staphylococcus aureus infection
V1470132	map02020	Two-component system
V1164699	map03010	Ribosome
V1827643	map00760	Nicotinate and nicotinamide metabolism
V1014970	map00250	Alanine, aspartate and glutamate metabolism
V1053682	map00760	Nicotinate and nicotinamide metabolism
V1121784	map04112	Cell cycle - Caulobacter
V1164692	map00550	Peptidoglycan biosynthesis
V1049965	map00500	Starch and sucrose metabolism
V1079722	map03010	Ribosome
V1679534	map04626	Plant-pathogen interaction
V1018906	map00550	Peptidoglycan biosynthesis
V1525818	map00624	Polycyclic aromatic hydrocarbon degradation
V1600430	map00720	Carbon fixation pathways in prokaryotes
V1470258	map03070	Bacterial secretion system
V1016527	map00520	Amino sugar and nucleotide sugar metabolism
V1017004	map00900	Terpenoid backbone biosynthesis
V1607122	map02010	ABC transporters
V1013017	map03018	RNA degradation
V1470439	map00564	Glycerophospholipid metabolism
V1056297	map04626	Plant-pathogen interaction
V1017697	map03060	Protein export
V1807036	map02010	ABC transporters
V1126465	map03010	Ribosome
V1152757	map03010	Ribosome
V1013013	map00720	Carbon fixation pathways in prokaryotes
V1049715	map00523	Polyketide sugar unit biosynthesis
V1117214	map02020	Two-component system
V1470564	map00520	Amino sugar and nucleotide sugar metabolism
V1470610	map00903	Limonene and pinene degradation
V1888117	map00195	Photosynthesis
V1047648	map00970	Aminoacyl-tRNA biosynthesis
V1049365	map03440	Homologous recombination
V1119961	map00230	Purine metabolism
V1470040	map03430	Mismatch repair
V1470614	map02060	Phosphotransferase system (PTS)
V1600776	map00680	Methane metabolism
V1052145	map03070	Bacterial secretion system
V1470024	map00910	Nitrogen metabolism
V1013334	map00630	Glyoxylate and dicarboxylate metabolism
V1014094	map00190	Oxidative phosphorylation
V1017387	map00240	Pyrimidine metabolism
V1018192	map02020	Two-component system
V1470286	map03018	RNA degradation
V1000639	map05010	Alzheimer's disease
V1013550	map00624	Polycyclic aromatic hydrocarbon degradation
V1015800	map00330	Arginine and proline metabolism
V1047637	map00550	Peptidoglycan biosynthesis
V1117531	map03430	Mismatch repair
V1470045	map00550	Peptidoglycan biosynthesis
V1470613	map00970	Aminoacyl-tRNA biosynthesis
V1118196	map00061	Fatty acid biosynthesis
V1470714	map00240	Pyrimidine metabolism
V1008495	map00650	Butanoate metabolism
V1154040	map03420	Nucleotide excision repair
V1882359	map03010	Ribosome
V1015209	map00240	Pyrimidine metabolism
V1014971	map00680	Methane metabolism
V1337358	map04621	NOD-like receptor signaling pathway
V1470464	map01055	Biosynthesis of vancomycin group antibiotics
V1827547	map00900	Terpenoid backbone biosynthesis
V1118542	map03020	RNA polymerase
V1122715	map00230	Purine metabolism
V1464571	map04626	Plant-pathogen interaction
V1017522	map03440	Homologous recombination
V1020572	map03010	Ribosome
V1055003	map00520	Amino sugar and nucleotide sugar metabolism
V1049364	map00900	Terpenoid backbone biosynthesis
V1000004	map03020	RNA polymerase
V1015692	map00230	Purine metabolism
V1123463	map00230	Purine metabolism
V1470044	map04112	Cell cycle - Caulobacter
V1013815	map00550	Peptidoglycan biosynthesis
V1015844	map00500	Starch and sucrose metabolism
V1047621	map03430	Mismatch repair
V1470551	map00561	Glycerolipid metabolism
V1014751	map00190	Oxidative phosphorylation
V1053234	map00860	Porphyrin and chlorophyll metabolism
V1470153	map04122	Sulfur relay system
V1015492	map04112	Cell cycle - Caulobacter
V1117406	map00550	Peptidoglycan biosynthesis
V1121412	map00550	Peptidoglycan biosynthesis
V1470128	map00970	Aminoacyl-tRNA biosynthesis
V1470434	map03440	Homologous recombination
V1015379	map03060	Protein export
V1014350	map00860	Porphyrin and chlorophyll metabolism
V1054453	map00511	Other glycan degradation
V1073455	map00710	Carbon fixation in photosynthetic organisms
V1015846	map00500	Starch and sucrose metabolism
V1020945	map05152	Tuberculosis
V1164797	map00970	Aminoacyl-tRNA biosynthesis
V1473374	map03010	Ribosome
V1846121	map04626	Plant-pathogen interaction
V1019182	map00520	Amino sugar and nucleotide sugar metabolism
V1020048	map00300	Lysine biosynthesis
V1645840	map04626	Plant-pathogen interaction
V1700949	map03020	RNA polymerase
V1014932	map02010	ABC transporters
V1470538	map03420	Nucleotide excision repair
V1886585	map02060	Phosphotransferase system (PTS)
V1051078	map03420	Nucleotide excision repair
V1119145	map03010	Ribosome
V1016776	map00540	Lipopolysaccharide biosynthesis
V1120227	map03013	RNA transport
V1470363	map00550	Peptidoglycan biosynthesis
V1470505	map04112	Cell cycle - Caulobacter
V1154398	map03010	Ribosome
V1266145	map00270	Cysteine and methionine metabolism
V1000545	map02010	ABC transporters
V1600861	map03020	RNA polymerase
V1049504	map02010	ABC transporters
V1155587	map02010	ABC transporters
V1164682	map00330	Arginine and proline metabolism
V1872766	map00240	Pyrimidine metabolism
V1020672	map00770	Pantothenate and CoA biosynthesis
V1050814	map00680	Methane metabolism
V1154036	map00300	Lysine biosynthesis
V1470418	map00523	Polyketide sugar unit biosynthesis
V1117343	map00270	Cysteine and methionine metabolism
V1600886	map00550	Peptidoglycan biosynthesis
V1827520	map03440	Homologous recombination
V1470152	map00230	Purine metabolism
V1011116	map00561	Glycerolipid metabolism
V1607211	map00710	Carbon fixation in photosynthetic organisms
V1049603	map00590	Arachidonic acid metabolism
V1125097	map03010	Ribosome
V1600219	map00480	Glutathione metabolism
V1118367	map00520	Amino sugar and nucleotide sugar metabolism
V1470101	map03440	Homologous recombination
V1470306	map00910	Nitrogen metabolism
V1599680	map03010	Ribosome
V1000122	map04626	Plant-pathogen interaction
V1019181	map00520	Amino sugar and nucleotide sugar metabolism
V1021862	map00770	Pantothenate and CoA biosynthesis
V1014093	map03018	RNA degradation
V1119622	map03440	Homologous recombination
V1600965	map02010	ABC transporters
V1017657	map03440	Homologous recombination
V1050419	map00970	Aminoacyl-tRNA biosynthesis
V1118285	map04112	Cell cycle - Caulobacter
V1119539	map00230	Purine metabolism
V1470882	map00760	Nicotinate and nicotinamide metabolism
V1513971	map00230	Purine metabolism
V1599947	map03010	Ribosome
V1051481	map00720	Carbon fixation pathways in prokaryotes
V1118548	map04142	Lysosome
V1139649	map03020	RNA polymerase
V1231969	map00500	Starch and sucrose metabolism
V1152463	map03010	Ribosome
V1311269	map03010	Ribosome
V1725457	map00710	Carbon fixation in photosynthetic organisms
V1012230	map00061	Fatty acid biosynthesis
V1686944	map00052	Galactose metabolism
V1051585	map03440	Homologous recombination
V1119469	map00970	Aminoacyl-tRNA biosynthesis
V1120186	map00720	Carbon fixation pathways in prokaryotes
V1164944	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis
V1470096	map00240	Pyrimidine metabolism
V1014331	map00900	Terpenoid backbone biosynthesis
V1033629	map05152	Tuberculosis
V1119423	map00290	Valine, leucine and isoleucine biosynthesis
V1123328	map00240	Pyrimidine metabolism
V1470208	map00330	Arginine and proline metabolism
V1015304	map03430	Mismatch repair
V1121618	map00564	Glycerophospholipid metabolism
V1470030	map00970	Aminoacyl-tRNA biosynthesis
V1599649	map00030	Pentose phosphate pathway
V1022627	map00195	Photosynthesis
V1118943	map00561	Glycerolipid metabolism
V1166924	map05152	Tuberculosis
V1000116	map04930	Type II diabetes mellitus
V1053428	map00540	Lipopolysaccharide biosynthesis
V1118368	map00300	Lysine biosynthesis
V1121081	map00900	Terpenoid backbone biosynthesis
V1600786	map00520	Amino sugar and nucleotide sugar metabolism
V1016130	map00720	Carbon fixation pathways in prokaryotes
V1047627	map00500	Starch and sucrose metabolism
V1140098	map00195	Photosynthesis
V1686968	map00680	Methane metabolism
V1000549	map00500	Starch and sucrose metabolism
V1576144	map03070	Bacterial secretion system
V1599876	map03018	RNA degradation
V1601062	map00190	Oxidative phosphorylation
V1827461	map00720	Carbon fixation pathways in prokaryotes
V1157264	map03010	Ribosome
V1470196	map03430	Mismatch repair
V1599765	map03020	RNA polymerase
V1118544	map00523	Polyketide sugar unit biosynthesis
V1119140	map03010	Ribosome
V1672834	map02010	ABC transporters
V1018132	map03008	Ribosome biogenesis in eukaryotes
V1599628	map00520	Amino sugar and nucleotide sugar metabolism
V1012480	map00650	Butanoate metabolism
V1016632	map00051	Fructose and mannose metabolism
V1118440	map03018	RNA degradation
V1013335	map00630	Glyoxylate and dicarboxylate metabolism
V1503532	map03010	Ribosome
V1600866	map03010	Ribosome
V1015154	map00983	Drug metabolism - other enzymes
V1016070	map00330	Arginine and proline metabolism
V1016108	map03010	Ribosome
V1054878	map00270	Cysteine and methionine metabolism
V1470178	map02020	Two-component system
V1470549	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis
V1600084	map00520	Amino sugar and nucleotide sugar metabolism
V1013690	map00240	Pyrimidine metabolism
V1053162	map00564	Glycerophospholipid metabolism
V1500439	map04626	Plant-pathogen interaction
V1827664	map00230	Purine metabolism
V1119552	map00730	Thiamine metabolism
V1470506	map00670	One carbon pool by folate
V1470666	map00860	Porphyrin and chlorophyll metabolism
V1601127	map03020	RNA polymerase
V1016193	map04122	Sulfur relay system
V1017626	map00680	Methane metabolism
V1470031	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1470413	map03440	Homologous recombination
