Gene	KEGG_module_number	Annotation
V1000630	M00335	Sec (secretion) system
V1000011	M00179	Ribosome, archaea
V1000594	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1836804	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000528	M00179	Ribosome, archaea
V1014932	M00239	Peptides/nickel transport system
V1000014	M00179	Ribosome, archaea
V1592992	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000012	M00179	Ribosome, archaea
V1000013	M00179	Ribosome, archaea
V1364877	M00164	ATP synthase
V1886409	M00335	Sec (secretion) system
V1884198	M00375	Hydroxypropionate-hydroxybutylate cycle
V1491714	M00178	Ribosome, bacteria
V1033302	M00335	Sec (secretion) system
V1852094	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1398674	M00164	ATP synthase
V1884207	M00197	Putative fructooligosaccharide transport system
V1851978	M00207	Putative multiple sugar transport system
V1362785	M00197	Putative fructooligosaccharide transport system
V1851960	M00276	PTS system, mannose-specific II component
V1012925	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1339706	M00276	PTS system, mannose-specific II component
V1000005	M00179	Ribosome, archaea
V1000144	M00179	Ribosome, archaea
V1000326	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1237835	M00239	Peptides/nickel transport system
V1036256	M00197	Putative fructooligosaccharide transport system
V1095854	M00179	Ribosome, archaea
V1000001	M00179	Ribosome, archaea
V1381169	M00183	RNA polymerase, bacteria
V1012602	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1491685	M00346	Formaldehyde assimilation, serine pathway
V1012053	M00276	PTS system, mannose-specific II component
V1519910	M00164	ATP synthase
V1064534	M00183	RNA polymerase, bacteria
V1886585	M00268	PTS system, alpha-glucoside-specific II component
V1144304	M00179	Ribosome, archaea
V1364188	M00164	ATP synthase
V1852039	M00183	RNA polymerase, bacteria
V1469282	M00239	Peptides/nickel transport system
V1073455	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1389384	M00346	Formaldehyde assimilation, serine pathway
V1000168	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1001468	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1481366	M00178	Ribosome, bacteria
V1880077	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553618	M00335	Sec (secretion) system
V1367057	M00183	RNA polymerase, bacteria
V1000172	M00239	Peptides/nickel transport system
V1394176	M00279	PTS system, galactitol-specific II component
V1006021	M00179	Ribosome, archaea
V1384350	M00179	Ribosome, archaea
V1340709	M00346	Formaldehyde assimilation, serine pathway
V1580786	M00276	PTS system, mannose-specific II component
V1439186	M00178	Ribosome, bacteria
V1576738	M00376	3-Hydroxypropionate bi-cycle
V1000009	M00179	Ribosome, archaea
V1577140	M00183	RNA polymerase, bacteria
V1000601	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1043350	M00239	Peptides/nickel transport system
V1339558	M00279	PTS system, galactitol-specific II component
V1547329	M00239	Peptides/nickel transport system
V1520185	M00164	ATP synthase
V1521364	M00239	Peptides/nickel transport system
V1145548	M00178	Ribosome, bacteria
V1015867	M00179	Ribosome, archaea
V1013684	M00207	Putative multiple sugar transport system
V1879928	M00276	PTS system, mannose-specific II component
V1484064	M00197	Putative fructooligosaccharide transport system
V1297375	M00179	Ribosome, archaea
V1553772	M00279	PTS system, galactitol-specific II component
V1609073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1037878	M00375	Hydroxypropionate-hydroxybutylate cycle
V1608313	M00002	Glycolysis, core module involving three-carbon compounds
V1000176	M00228	Putative glutamine transport system
V1581212	M00164	ATP synthase
V1266145	M00368	Ethylene biosynthesis, methionine => ethylene
V1001475	M00248	Antibiotic transport system
V1033925	M00164	ATP synthase
V1011016	M00164	ATP synthase
V1836815	M00221	Putative simple sugar transport system
V1000140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1265052	M00346	Formaldehyde assimilation, serine pathway
V1018464	M00179	Ribosome, archaea
V1000020	M00179	Ribosome, archaea
V1000010	M00179	Ribosome, archaea
V1392272	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1015868	M00179	Ribosome, archaea
V1074742	M00179	Ribosome, archaea
V1381895	M00207	Putative multiple sugar transport system
V1364027	M00197	Putative fructooligosaccharide transport system
V1380652	M00179	Ribosome, archaea
V1012054	M00276	PTS system, mannose-specific II component
V1464441	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1879918	M00179	Ribosome, archaea
V1607575	M00260	DNA polymerase III complex, bacteria
V1594229	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1592800	M00179	Ribosome, archaea
V1006819	M00228	Putative glutamine transport system
V1038252	M00164	ATP synthase
V1886464	M00179	Ribosome, archaea
V1000015	M00179	Ribosome, archaea
V1039764	M00178	Ribosome, bacteria
V1366835	M00179	Ribosome, archaea
V1886609	M00164	ATP synthase
V1000533	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1886399	M00178	Ribosome, bacteria
V1464388	M00183	RNA polymerase, bacteria
V1886153	M00183	RNA polymerase, bacteria
V1519499	M00002	Glycolysis, core module involving three-carbon compounds
V1000023	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1033560	M00335	Sec (secretion) system
V1541210	M00239	Peptides/nickel transport system
V1000502	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1164544	M00260	DNA polymerase III complex, bacteria
V1000325	M00178	Ribosome, bacteria
V1013406	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1482551	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1399043	M00276	PTS system, mannose-specific II component
V1094593	M00164	ATP synthase
V1000318	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1399511	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1200366	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1392006	M00178	Ribosome, bacteria
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1036261	M00197	Putative fructooligosaccharide transport system
V1416302	M00197	Putative fructooligosaccharide transport system
V1382281	M00178	Ribosome, bacteria
V1042408	M00179	Ribosome, archaea
V1046737	M00254	ABC-2 type transport system
V1000295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1430382	M00197	Putative fructooligosaccharide transport system
V1879882	M00179	Ribosome, archaea
V1033789	M00303	PTS system, N-acetylmuramic acid-specific II component
V1581271	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1886116	M00164	ATP synthase
V1017590	M00033	Ectoine biosynthesis, aspartate => ectoine
V1013990	M00178	Ribosome, bacteria
V1016890	M00178	Ribosome, bacteria
V1000300	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000593	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000836	M00178	Ribosome, bacteria
V1000019	M00179	Ribosome, archaea
V1000141	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1594655	M00239	Peptides/nickel transport system
V1000139	M00260	DNA polymerase III complex, bacteria
V1519450	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1852140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1431657	M00179	Ribosome, archaea
V1038210	M00279	PTS system, galactitol-specific II component
V1553605	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1000022	M00179	Ribosome, archaea
V1581637	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1075033	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886558	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1144281	M00276	PTS system, mannose-specific II component
V1090580	M00242	Zinc transport system
V1368877	M00197	Putative fructooligosaccharide transport system
V1000152	M00335	Sec (secretion) system
V1552729	M00179	Ribosome, archaea
V1000155	M00366	C10-C20 isoprenoid biosynthesis, plants
V1852132	M00115	NAD biosynthesis, aspartate => NAD
V1100534	M00179	Ribosome, archaea
V1266177	M00239	Peptides/nickel transport system
V1006022	M00034	Methionine salvage pathway
V1820421	M00144	NADH:quinone oxidoreductase, prokaryotes
V1373952	M00183	RNA polymerase, bacteria
V1011014	M00164	ATP synthase
V1526141	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1020418	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1469296	M00179	Ribosome, archaea
V1042531	M00179	Ribosome, archaea
V1000076	M00178	Ribosome, bacteria
V1000563	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1011015	M00164	ATP synthase
V1366656	M00276	PTS system, mannose-specific II component
V1011011	M00164	ATP synthase
V1037518	M00178	Ribosome, bacteria
V1152427	M00374	Dicarboxylate-hydroxybutyrate cycle
V1201514	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1572527	M00183	RNA polymerase, bacteria
V1011950	M00335	Sec (secretion) system
V1469327	M00207	Putative multiple sugar transport system
V1012852	M00183	RNA polymerase, bacteria
V1881346	M00023	Tryptophan biosynthesis, chorismate => tryptophan
V1339861	M00179	Ribosome, archaea
V1037422	M00164	ATP synthase
V1016290	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1091760	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1463662	M00376	3-Hydroxypropionate bi-cycle
V1010209	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1044896	M00178	Ribosome, bacteria
V1595063	M00207	Putative multiple sugar transport system
V1033646	M00183	RNA polymerase, bacteria
V1886584	M00239	Peptides/nickel transport system
V1014250	M00374	Dicarboxylate-hydroxybutyrate cycle
V1011012	M00164	ATP synthase
V1067672	M00178	Ribosome, bacteria
V1037423	M00164	ATP synthase
V1879856	M00276	PTS system, mannose-specific II component
V1012055	M00276	PTS system, mannose-specific II component
V1144023	M00276	PTS system, mannose-specific II component
V1000057	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1384044	M00197	Putative fructooligosaccharide transport system
V1081021	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036811	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1499048	M00183	RNA polymerase, bacteria
V1000106	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1381260	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1522031	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1139649	M00183	RNA polymerase, bacteria
V1081813	M00164	ATP synthase
V1044111	M00268	PTS system, alpha-glucoside-specific II component
V1592899	M00164	ATP synthase
V1576630	M00023	Tryptophan biosynthesis, chorismate => tryptophan
V1375699	M00207	Putative multiple sugar transport system
V1033881	M00346	Formaldehyde assimilation, serine pathway
V1036826	M00374	Dicarboxylate-hydroxybutyrate cycle
V1015123	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1445419	M00002	Glycolysis, core module involving three-carbon compounds
V1373836	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1006818	M00254	ABC-2 type transport system
V1077152	M00179	Ribosome, archaea
V1886377	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1038267	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1374340	M00335	Sec (secretion) system
V1145239	M00179	Ribosome, archaea
V1553707	M00276	PTS system, mannose-specific II component
V1553674	M00179	Ribosome, archaea
V1420559	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000525	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1389989	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1036227	M00239	Peptides/nickel transport system
V1000592	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1014275	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1820497	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034592	M00254	ABC-2 type transport system
V1138842	M00178	Ribosome, bacteria
V1033924	M00178	Ribosome, bacteria
V1368264	M00197	Putative fructooligosaccharide transport system
V1000824	M00244	Putative zinc/manganese transport system
V1154539	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1481348	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000151	M00178	Ribosome, bacteria
V1009516	M00346	Formaldehyde assimilation, serine pathway
V1140098	M00164	ATP synthase
V1363297	M00346	Formaldehyde assimilation, serine pathway
V1340020	M00279	PTS system, galactitol-specific II component
V1010898	M00035	Methionine degradation
V1879843	M00268	PTS system, alpha-glucoside-specific II component
V1000328	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1553602	M00083	Fatty acid biosynthesis, elongation
V1042441	M00179	Ribosome, archaea
V1045334	M00207	Putative multiple sugar transport system
V1886673	M00260	DNA polymerase III complex, bacteria
V1157569	M00164	ATP synthase
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1886570	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1313683	M00164	ATP synthase
V1272241	M00179	Ribosome, archaea
V1073738	M00179	Ribosome, archaea
V1036258	M00207	Putative multiple sugar transport system
V1399193	M00179	Ribosome, archaea
V1464618	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1820405	M00335	Sec (secretion) system
V1000016	M00179	Ribosome, archaea
V1000024	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000077	M00260	DNA polymerase III complex, bacteria
V1577512	M00164	ATP synthase
V1576098	M00089	Triacylglycerol biosynthesis
V1013149	M00260	DNA polymerase III complex, bacteria
V1553606	M00179	Ribosome, archaea
V1295084	M00239	Peptides/nickel transport system
V1079141	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1339919	M00276	PTS system, mannose-specific II component
V1265185	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1136911	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1365279	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1164542	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1076023	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1160507	M00034	Methionine salvage pathway
V1014819	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1806795	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1594239	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1367869	M00206	Cellobiose transport system
V1158372	M00164	ATP synthase
V1000177	M00228	Putative glutamine transport system
V1230286	M00248	Antibiotic transport system
V1836807	M00179	Ribosome, archaea
V1009869	M00178	Ribosome, bacteria
V1010860	M00179	Ribosome, archaea
V1072266	M00346	Formaldehyde assimilation, serine pathway
V1886651	M00346	Formaldehyde assimilation, serine pathway
V1498827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1886589	M00183	RNA polymerase, bacteria
V1167639	M00254	ABC-2 type transport system
V1268242	M00335	Sec (secretion) system
V1000848	M00258	Putative ABC transport system
V1687741	M00197	Putative fructooligosaccharide transport system
V1820375	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1886382	M00346	Formaldehyde assimilation, serine pathway
V1011013	M00164	ATP synthase
V1036422	M00086	beta-Oxidation, acyl-CoA synthesis
V1042447	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1037450	M00035	Methionine degradation
V1015734	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1138313	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1886654	M00335	Sec (secretion) system
V1164541	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1042629	M00248	Antibiotic transport system
V1074700	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1036685	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1009870	M00179	Ribosome, archaea
V1362258	M00258	Putative ABC transport system
V1006125	M00346	Formaldehyde assimilation, serine pathway
V1043900	M00178	Ribosome, bacteria
V1108928	M00164	ATP synthase
V1141150	M00346	Formaldehyde assimilation, serine pathway
V1564708	M00242	Zinc transport system
V1886413	M00254	ABC-2 type transport system
V1886557	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1886554	M00178	Ribosome, bacteria
V1581530	M00183	RNA polymerase, bacteria
V1383824	M00239	Peptides/nickel transport system
V1581482	M00164	ATP synthase
V1886410	M00335	Sec (secretion) system
V1140670	M00164	ATP synthase
V1069749	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1608875	M00178	Ribosome, bacteria
V1373951	M00179	Ribosome, archaea
V1541138	M00280	PTS system, glucitol/sorbitol-specific II component
V1013326	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1464522	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1463821	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1012850	M00179	Ribosome, archaea
V1036407	M00188	NitT/TauT family transport system
V1000884	M00207	Putative multiple sugar transport system
V1886072	M00179	Ribosome, archaea
V1268334	M00279	PTS system, galactitol-specific II component
V1015053	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1886440	M00179	Ribosome, archaea
V1078022	M00179	Ribosome, archaea
V1038255	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1237649	M00244	Putative zinc/manganese transport system
V1000087	M00221	Putative simple sugar transport system
V1014995	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin
V1000938	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886535	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1080826	M00179	Ribosome, archaea
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1014934	M00239	Peptides/nickel transport system
V1010325	M00246	Nickel transport system
V1448171	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1879999	M00239	Peptides/nickel transport system
V1033715	M00239	Peptides/nickel transport system
V1152905	M00164	ATP synthase
V1011765	M00376	3-Hydroxypropionate bi-cycle
V1139283	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1886638	M00279	PTS system, galactitol-specific II component
V1040586	M00205	N-Acetylglucosamine transport system
V1102142	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1373915	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886466	M00179	Ribosome, archaea
V1172076	M00206	Cellobiose transport system
V1200413	M00164	ATP synthase
V1013988	M00178	Ribosome, bacteria
V1436794	M00197	Putative fructooligosaccharide transport system
V1073737	M00179	Ribosome, archaea
V1000937	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1464757	M00247	Putative ABC transport system
V1000099	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1144196	M00239	Peptides/nickel transport system
V1014820	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1277310	M00335	Sec (secretion) system
V1482531	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1033838	M00273	PTS system, fructose-specific II component
V1043762	M00228	Putative glutamine transport system
V1083710	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553698	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553653	M00335	Sec (secretion) system
V1010698	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1144147	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1886569	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1265517	M00206	Cellobiose transport system
V1036111	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1040139	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1010705	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000162	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1018324	M00178	Ribosome, bacteria
V1017232	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1082180	M00376	3-Hydroxypropionate bi-cycle
V1239235	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000161	M00248	Antibiotic transport system
V1440378	M00179	Ribosome, archaea
V1445347	M00183	RNA polymerase, bacteria
V1875146	M00254	ABC-2 type transport system
V1158726	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1554521	M00207	Putative multiple sugar transport system
V1445357	M00246	Nickel transport system
V1079148	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1101963	M00164	ATP synthase
V1291747	M00376	3-Hydroxypropionate bi-cycle
V1295628	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553673	M00179	Ribosome, archaea
V1500737	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1000895	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1806776	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1886618	M00335	Sec (secretion) system
V1010163	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1886303	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1430829	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1820401	M00335	Sec (secretion) system
V1015869	M00178	Ribosome, bacteria
V1381001	M00115	NAD biosynthesis, aspartate => NAD
V1500254	M00254	ABC-2 type transport system
V1580822	M00346	Formaldehyde assimilation, serine pathway
V1265568	M00164	ATP synthase
V1015205	M00246	Nickel transport system
V1482499	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1001392	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1139821	M00159	V/A-type ATPase, prokaryotes
V1431931	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1886602	M00179	Ribosome, archaea
V1430481	M00258	Putative ABC transport system
V1037221	M00064	ADP-L-glycero-D-manno-heptose biosynthesis
V1000462	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1006017	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1580709	M00178	Ribosome, bacteria
V1144017	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1008959	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1068208	M00179	Ribosome, archaea
V1085162	M00020	Serine biosynthesis, glycerate-3P => serine
V1296100	M00236	Putative polar amino acid transport system
V1000061	M00236	Putative polar amino acid transport system
V1067311	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1013880	M00260	DNA polymerase III complex, bacteria
V1009868	M00179	Ribosome, archaea
V1886073	M00179	Ribosome, archaea
V1547321	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1138253	M00376	3-Hydroxypropionate bi-cycle
V1080488	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1162256	M00179	Ribosome, archaea
V1852017	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1001467	M00368	Ethylene biosynthesis, methionine => ethylene
V1066339	M00124	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P
V1608857	M00178	Ribosome, bacteria
V1400067	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1368958	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1553600	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1200824	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1038324	M00248	Antibiotic transport system
V1608791	M00254	ABC-2 type transport system
V1036776	M00260	DNA polymerase III complex, bacteria
V1370956	M00206	Cellobiose transport system
