Gene	KEGG_module_number	Annotation
V1032808	M00178	Ribosome, bacteria
V1032620	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1033346	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1046994	M00164	ATP synthase
V1034179	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1034213	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032601	M00268	PTS system, alpha-glucoside-specific II component
V1033902	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032819	M00179	Ribosome, archaea
V1034346	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1033413	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1032820	M00179	Ribosome, archaea
V1032632	M00197	Putative fructooligosaccharide transport system
V1887313	M00178	Ribosome, bacteria
V1033782	M00002	Glycolysis, core module involving three-carbon compounds
V1033426	M00276	PTS system, mannose-specific II component
V1032715	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1206514	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1684155	M00183	RNA polymerase, bacteria
V1684154	M00183	RNA polymerase, bacteria
V1891261	M00183	RNA polymerase, bacteria
V1033302	M00335	Sec (secretion) system
V1203697	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1032822	M00179	Ribosome, archaea
V1033126	M00223	Phosphonate transport system
V1884563	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1032641	M00260	DNA polymerase III complex, bacteria
V1032821	M00179	Ribosome, archaea
V1033414	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1033034	M00178	Ribosome, bacteria
V1032809	M00179	Ribosome, archaea
V1032824	M00179	Ribosome, archaea
V1032415	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1884560	M00178	Ribosome, bacteria
V1032315	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1216924	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1033276	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032979	M00178	Ribosome, bacteria
V1032713	M00179	Ribosome, archaea
V1033099	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033427	M00276	PTS system, mannose-specific II component
V1047061	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1684156	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033213	M00366	C10-C20 isoprenoid biosynthesis, plants
V1882359	M00179	Ribosome, archaea
V1032804	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1047007	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1204779	M00239	Peptides/nickel transport system
V1552781	M00260	DNA polymerase III complex, bacteria
V1033614	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1692640	M00346	Formaldehyde assimilation, serine pathway
V1796878	M00223	Phosphonate transport system
V1032563	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1032218	M00223	Phosphonate transport system
V1883385	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1684153	M00179	Ribosome, archaea
V1033416	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1032817	M00179	Ribosome, archaea
V1033168	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1610069	M00179	Ribosome, archaea
V1033200	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033033	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1423402	M00002	Glycolysis, core module involving three-carbon compounds
V1034262	M00346	Formaldehyde assimilation, serine pathway
V1032333	M00179	Ribosome, archaea
V1101399	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1552701	M00335	Sec (secretion) system
V1032731	M00346	Formaldehyde assimilation, serine pathway
V1101372	M00239	Peptides/nickel transport system
V1032381	M00374	Dicarboxylate-hydroxybutyrate cycle
V1163762	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1882372	M00178	Ribosome, bacteria
V1033667	M00368	Ethylene biosynthesis, methionine => ethylene
V1796864	M00207	Putative multiple sugar transport system
V1032714	M00179	Ribosome, archaea
V1047240	M00283	PTS system, ascorbate-specific II component
V1032936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1796838	M00376	3-Hydroxypropionate bi-cycle
V1033100	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1163598	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1032983	M00179	Ribosome, archaea
V1033069	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033085	M00258	Putative ABC transport system
V1032434	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032811	M00179	Ribosome, archaea
V1033560	M00335	Sec (secretion) system
V1199409	M00223	Phosphonate transport system
V1891109	M00376	3-Hydroxypropionate bi-cycle
V1032571	M00376	3-Hydroxypropionate bi-cycle
V1882328	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1884575	M00179	Ribosome, archaea
V1032361	M00207	Putative multiple sugar transport system
V1032813	M00179	Ribosome, archaea
V1035457	M00258	Putative ABC transport system
V1300816	M00222	Phosphate transport system
V1891385	M00179	Ribosome, archaea
V1769429	M00179	Ribosome, archaea
V1032514	M00178	Ribosome, bacteria
V1064643	M00258	Putative ABC transport system
V1032575	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1032626	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1032410	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1032633	M00197	Putative fructooligosaccharide transport system
V1033032	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034247	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1032800	M00178	Ribosome, bacteria
V1203404	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032523	M00260	DNA polymerase III complex, bacteria
V1046992	M00164	ATP synthase
V1886180	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1033333	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1891308	M00239	Peptides/nickel transport system
V1032812	M00179	Ribosome, archaea
V1806595	M00283	PTS system, ascorbate-specific II component
V1032603	M00303	PTS system, N-acetylmuramic acid-specific II component
V1032642	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1481432	M00002	Glycolysis, core module involving three-carbon compounds
V1033128	M00178	Ribosome, bacteria
V1032823	M00179	Ribosome, archaea
V1032978	M00178	Ribosome, bacteria
V1034207	M00089	Triacylglycerol biosynthesis
V1693896	M00179	Ribosome, archaea
V1047198	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1101427	M00248	Antibiotic transport system
V1033163	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1033090	M00179	Ribosome, archaea
V1032882	M00260	DNA polymerase III complex, bacteria
V1032552	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1033514	M00179	Ribosome, archaea
V1035061	M00029	Urea cycle
V1503149	M00346	Formaldehyde assimilation, serine pathway
V1884526	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032217	M00223	Phosphonate transport system
V1047055	M00280	PTS system, glucitol/sorbitol-specific II component
V1202852	M00239	Peptides/nickel transport system
V1032521	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1883238	M00269	PTS system, sucrose-specific II component
V1884554	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1764180	M00179	Ribosome, archaea
V1034199	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1047058	M00335	Sec (secretion) system
V1033903	M00179	Ribosome, archaea
V1885167	M00275	PTS system, cellobiose-specific II component
V1033463	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1032592	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1032402	M00335	Sec (secretion) system
V1891247	M00346	Formaldehyde assimilation, serine pathway
V1032351	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032830	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1032816	M00179	Ribosome, archaea
V1032356	M00027	GABA (gamma-Aminobutyrate) shunt
V1796884	M00183	RNA polymerase, bacteria
V1034200	M00258	Putative ABC transport system
V1033084	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032232	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1033588	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032293	M00115	NAD biosynthesis, aspartate => NAD
V1034242	M00223	Phosphonate transport system
V1033324	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032635	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1032362	M00207	Putative multiple sugar transport system
V1492438	M00179	Ribosome, archaea
V1033330	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1884601	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1890844	M00179	Ribosome, archaea
V1047172	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1891194	M00246	Nickel transport system
V1237175	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1882325	M00179	Ribosome, archaea
V1883153	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034319	M00179	Ribosome, archaea
V1033490	M00178	Ribosome, bacteria
V1033134	M00244	Putative zinc/manganese transport system
V1163634	M00197	Putative fructooligosaccharide transport system
V1764178	M00335	Sec (secretion) system
V1033813	M00179	Ribosome, archaea
V1033055	M00221	Putative simple sugar transport system
V1883050	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1143683	M00183	RNA polymerase, bacteria
V1001201	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1891193	M00179	Ribosome, archaea
V1884561	M00179	Ribosome, archaea
V1032216	M00223	Phosphonate transport system
V1143768	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1033095	M00178	Ribosome, bacteria
V1101426	M00248	Antibiotic transport system
V1884616	M00197	Putative fructooligosaccharide transport system
V1033078	M00260	DNA polymerase III complex, bacteria
V1206511	M00254	ABC-2 type transport system
V1032394	M00083	Fatty acid biosynthesis, elongation
V1880092	M00248	Antibiotic transport system
V1032594	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1101414	M00106	Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate
V1764086	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032313	M00335	Sec (secretion) system
V1032517	M00260	DNA polymerase III complex, bacteria
V1032698	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000378	M00179	Ribosome, archaea
V1882316	M00179	Ribosome, archaea
V1796916	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1033501	M00178	Ribosome, bacteria
V1033499	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1047286	M00260	DNA polymerase III complex, bacteria
V1143270	M00197	Putative fructooligosaccharide transport system
V1047214	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1424934	M00183	RNA polymerase, bacteria
V1032581	M00207	Putative multiple sugar transport system
V1883278	M00248	Antibiotic transport system
V1684152	M00179	Ribosome, archaea
V1033700	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033035	M00178	Ribosome, bacteria
V1886310	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1033262	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1828827	M00178	Ribosome, bacteria
V1101375	M00335	Sec (secretion) system
V1033135	M00244	Putative zinc/manganese transport system
V1046999	M00034	Methionine salvage pathway
V1884529	M00179	Ribosome, archaea
V1338881	M00178	Ribosome, bacteria
V1149114	M00299	Spermidine/putrescine transport system
V1033562	M00246	Nickel transport system
V1032684	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1883115	M00335	Sec (secretion) system
V1883274	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1047077	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034183	M00115	NAD biosynthesis, aspartate => NAD
V1033515	M00222	Phosphate transport system
V1828851	M00183	RNA polymerase, bacteria
V1886319	M00002	Glycolysis, core module involving three-carbon compounds
V1796919	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1491723	M00029	Urea cycle
V1032574	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1163750	M00346	Formaldehyde assimilation, serine pathway
V1882300	M00183	RNA polymerase, bacteria
V1163654	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033094	M00246	Nickel transport system
V1883149	M00223	Phosphonate transport system
V1033439	M00239	Peptides/nickel transport system
V1886332	M00179	Ribosome, archaea
V1143195	M00164	ATP synthase
V1886895	M00179	Ribosome, archaea
V1150389	M00366	C10-C20 isoprenoid biosynthesis, plants
V1033493	M00178	Ribosome, bacteria
V1032419	M00115	NAD biosynthesis, aspartate => NAD
V1883213	M00178	Ribosome, bacteria
V1032886	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1885079	M00239	Peptides/nickel transport system
V1828770	M00374	Dicarboxylate-hydroxybutyrate cycle
V1806608	M00221	Putative simple sugar transport system
V1046996	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1808108	M00178	Ribosome, bacteria
V1032703	M00239	Peptides/nickel transport system
V1033440	M00239	Peptides/nickel transport system
V1101444	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032426	M00335	Sec (secretion) system
V1033037	M00115	NAD biosynthesis, aspartate => NAD
V1887262	M00368	Ethylene biosynthesis, methionine => ethylene
V1891192	M00179	Ribosome, archaea
V1033121	M00283	PTS system, ascorbate-specific II component
V1887156	M00375	Hydroxypropionate-hydroxybutylate cycle
V1032701	M00239	Peptides/nickel transport system
V1033254	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1034787	M00358	Coenzyme M biosynthesis
V1034332	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1034276	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1032707	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1163740	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1032673	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1143767	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033327	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033646	M00183	RNA polymerase, bacteria
V1033568	M00222	Phosphate transport system
V1034382	M00283	PTS system, ascorbate-specific II component
V1891250	M00239	Peptides/nickel transport system
V1891073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1884499	M00246	Nickel transport system
V1047059	M00335	Sec (secretion) system
V1163115	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1047039	M00333	Type IV secretion system
V1035362	M00346	Formaldehyde assimilation, serine pathway
V1034272	M00254	ABC-2 type transport system
V1032586	M00228	Putative glutamine transport system
V1033531	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1237105	M00164	ATP synthase
V1032660	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1047238	M00033	Ectoine biosynthesis, aspartate => ectoine
V1000383	M00178	Ribosome, bacteria
V1692725	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1032702	M00239	Peptides/nickel transport system
V1033136	M00244	Putative zinc/manganese transport system
V1143245	M00179	Ribosome, archaea
V1035466	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1163706	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1225501	M00335	Sec (secretion) system
V1237151	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1237103	M00271	PTS system, beta-glucoside-specific II component
V1032584	M00228	Putative glutamine transport system
V1143334	M00193	Putative spermidine/putrescine transport system
V1034240	M00268	PTS system, alpha-glucoside-specific II component
V1204778	M00239	Peptides/nickel transport system
V1891128	M00239	Peptides/nickel transport system
V1033679	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1034257	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1424285	M00164	ATP synthase
V1034750	M00164	ATP synthase
V1764225	M00178	Ribosome, bacteria
V1886195	M00260	DNA polymerase III complex, bacteria
V1032912	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1755677	M00183	RNA polymerase, bacteria
V1684165	M00236	Putative polar amino acid transport system
V1033569	M00222	Phosphate transport system
V1034812	M00197	Putative fructooligosaccharide transport system
V1000950	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1883203	M00183	RNA polymerase, bacteria
V1032664	M00236	Putative polar amino acid transport system
V1034203	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1163822	M00335	Sec (secretion) system
V1034865	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1884579	M00183	RNA polymerase, bacteria
V1199359	M00275	PTS system, cellobiose-specific II component
V1143676	M00164	ATP synthase
V1033169	M00375	Hydroxypropionate-hydroxybutylate cycle
V1886373	M00273	PTS system, fructose-specific II component
V1598199	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1143362	M00239	Peptides/nickel transport system
V1693871	M00183	RNA polymerase, bacteria
V1047239	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1163005	M00207	Putative multiple sugar transport system
V1000816	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1157115	M00346	Formaldehyde assimilation, serine pathway
V1880862	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000639	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1143704	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1034849	M00374	Dicarboxylate-hydroxybutyrate cycle
V1237161	M00239	Peptides/nickel transport system
V1033054	M00221	Putative simple sugar transport system
V1032708	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1764722	M00002	Glycolysis, core module involving three-carbon compounds
V1035198	M00212	Ribose transport system
V1237098	M00299	Spermidine/putrescine transport system
V1886211	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1481319	M00207	Putative multiple sugar transport system
V1064939	M00335	Sec (secretion) system
V1032231	M00236	Putative polar amino acid transport system
V1424058	M00179	Ribosome, archaea
V1032717	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1101373	M00239	Peptides/nickel transport system
V1033459	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1033093	M00246	Nickel transport system
V1034749	M00164	ATP synthase
V1000734	M00178	Ribosome, bacteria
V1034269	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1883390	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1032666	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1880283	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1302571	M00179	Ribosome, archaea
V1764562	M00164	ATP synthase
V1884651	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1032585	M00228	Putative glutamine transport system
V1884518	M00221	Putative simple sugar transport system
V1819367	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1765237	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1204704	M00273	PTS system, fructose-specific II component
V1882378	M00183	RNA polymerase, bacteria
V1033362	M00275	PTS system, cellobiose-specific II component
V1033539	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1899801	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1684159	M00239	Peptides/nickel transport system
V1755676	M00179	Ribosome, archaea
V1034789	M00376	3-Hydroxypropionate bi-cycle
V1204827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1882361	M00178	Ribosome, bacteria
V1206128	M00268	PTS system, alpha-glucoside-specific II component
V1034983	M00335	Sec (secretion) system
V1237100	M00183	RNA polymerase, bacteria
V1806747	M00179	Ribosome, archaea
V1884577	M00183	RNA polymerase, bacteria
V1884587	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1143186	M00223	Phosphonate transport system
V1764217	M00179	Ribosome, archaea
V1207150	M00179	Ribosome, archaea
V1755551	M00178	Ribosome, bacteria
V1462246	M00179	Ribosome, archaea
V1424930	M00335	Sec (secretion) system
V1237108	M00164	ATP synthase
V1796926	M00178	Ribosome, bacteria
V1150595	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1891154	M00260	DNA polymerase III complex, bacteria
V1886141	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1884597	M00178	Ribosome, bacteria
V1034690	M00179	Ribosome, archaea
V1256223	M00346	Formaldehyde assimilation, serine pathway
V1000390	M00335	Sec (secretion) system
V1047268	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1257298	M00178	Ribosome, bacteria
V1033275	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1032736	M00116	Menaquinone biosynthesis, chorismate => menaquinone
V1032348	M00164	ATP synthase
V1033460	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1033195	M00344	Formaldehyde assimilation, xylulose monophosphate pathway
V1899810	M00197	Putative fructooligosaccharide transport system
V1032663	M00236	Putative polar amino acid transport system
V1886232	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1033174	M00240	Iron complex transport system
V1101418	M00193	Putative spermidine/putrescine transport system
V1000391	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1808174	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1481299	M00246	Nickel transport system
V1693902	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1035349	M00239	Peptides/nickel transport system
V1064519	M00260	DNA polymerase III complex, bacteria
V1886090	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1204594	M00115	NAD biosynthesis, aspartate => NAD
V1000962	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1423938	M00346	Formaldehyde assimilation, serine pathway
V1035084	M00366	C10-C20 isoprenoid biosynthesis, plants
V1032662	M00236	Putative polar amino acid transport system
V1886353	M00376	3-Hydroxypropionate bi-cycle
V1163776	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033526	M00335	Sec (secretion) system
V1033374	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1032773	M00236	Putative polar amino acid transport system
V1064926	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033467	M00248	Antibiotic transport system
V1143699	M00239	Peptides/nickel transport system
V1033417	M00183	RNA polymerase, bacteria
V1101651	M00223	Phosphonate transport system
V1163037	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1872748	M00254	ABC-2 type transport system
V1033264	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1034688	M00246	Nickel transport system
V1035412	M00276	PTS system, mannose-specific II component
V1101502	M00376	3-Hydroxypropionate bi-cycle
V1886124	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032606	M00258	Putative ABC transport system
V1033450	M00020	Serine biosynthesis, glycerate-3P => serine
V1886305	M00183	RNA polymerase, bacteria
V1034198	M00197	Putative fructooligosaccharide transport system
V1684116	M00335	Sec (secretion) system
V1033638	M00116	Menaquinone biosynthesis, chorismate => menaquinone
V1047144	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1692731	M00178	Ribosome, bacteria
V1032770	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1204660	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1891043	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1796868	M00240	Iron complex transport system
