Gene	KEGG_pathwayID	Annotation
V1082561	map03010	Ribosome
V1073427	map00500	Starch and sucrose metabolism
V1011016	map00195	Photosynthesis
V1074885	map03010	Ribosome
V1018464	map03010	Ribosome
V1074886	map03010	Ribosome
V1081970	map00626	Naphthalene degradation
V1080012	map04930	Type II diabetes mellitus
V1367869	map02010	ABC transporters
V1383841	map03010	Ribosome
V1082262	map00480	Glutathione metabolism
V1081266	map00240	Pyrimidine metabolism
V1139033	map00970	Aminoacyl-tRNA biosynthesis
V1367057	map03020	RNA polymerase
V1140670	map00195	Photosynthesis
V1073415	map00195	Photosynthesis
V1368264	map02010	ABC transporters
V1039764	map03010	Ribosome
V1481186	map03010	Ribosome
V1036980	map00643	Styrene degradation
V1081290	map00970	Aminoacyl-tRNA biosynthesis
V1154539	map05010	Alzheimer's disease
V1017544	map04626	Plant-pathogen interaction
V1011014	map00195	Photosynthesis
V1036378	map00240	Pyrimidine metabolism
V1245732	map03018	RNA degradation
V1036407	map02010	ABC transporters
V1006125	map03018	RNA degradation
V1072282	map00190	Oxidative phosphorylation
V1138661	map00970	Aminoacyl-tRNA biosynthesis
V1394807	map04626	Plant-pathogen interaction
V1107292	map00450	Selenocompound metabolism
V1501378	map03010	Ribosome
V1073993	map00520	Amino sugar and nucleotide sugar metabolism
V1138351	map00230	Purine metabolism
V1077624	map03010	Ribosome
V1436794	map02030	Bacterial chemotaxis
V1440527	map00250	Alanine, aspartate and glutamate metabolism
V1201514	map00240	Pyrimidine metabolism
V1530889	map03010	Ribosome
V1080015	map01051	Biosynthesis of ansamycins
V1073739	map03010	Ribosome
V1383824	map02010	ABC transporters
V1237403	map00030	Pentose phosphate pathway
V1138844	map00970	Aminoacyl-tRNA biosynthesis
V1080489	map00970	Aminoacyl-tRNA biosynthesis
V1073924	map03010	Ribosome
V1036422	map04920	Adipocytokine signaling pathway
V1075971	map03010	Ribosome
V1036282	map00520	Amino sugar and nucleotide sugar metabolism
V1357847	map00195	Photosynthesis
V1500012	map00710	Carbon fixation in photosynthetic organisms
V1375366	map00190	Oxidative phosphorylation
V1301930	map03010	Ribosome
V1012820	map00362	Benzoate degradation
V1138734	map00970	Aminoacyl-tRNA biosynthesis
V1073413	map00195	Photosynthesis
V1158372	map00195	Photosynthesis
V1431760	map03010	Ribosome
V1037074	map03018	RNA degradation
V1464571	map04626	Plant-pathogen interaction
V1145315	map03020	RNA polymerase
V1000122	map04626	Plant-pathogen interaction
V1265582	map04626	Plant-pathogen interaction
V1180770	map00650	Butanoate metabolism
V1362785	map02010	ABC transporters
V1013253	map04626	Plant-pathogen interaction
V1074547	map03010	Ribosome
V1420584	map02060	Phosphotransferase system (PTS)
V1162252	map03020	RNA polymerase
V1265462	map05152	Tuberculosis
V1037108	map04122	Sulfur relay system
V1314716	map00650	Butanoate metabolism
V1076239	map05152	Tuberculosis
V1081814	map00195	Photosynthesis
V1083554	map00061	Fatty acid biosynthesis
V1036988	map00240	Pyrimidine metabolism
V1275127	map03018	RNA degradation
V1172076	map02010	ABC transporters
V1108928	map00195	Photosynthesis
V1576144	map03070	Bacterial secretion system
V1374846	map03010	Ribosome
V1079148	map00790	Folate biosynthesis
V1011843	map04626	Plant-pathogen interaction
V1138984	map03010	Ribosome
V1084672	map03070	Bacterial secretion system
V1080858	map03070	Bacterial secretion system
V1138261	map00780	Biotin metabolism
V1000639	map05010	Alzheimer's disease
V1074548	map03010	Ribosome
V1074550	map03010	Ribosome
V1577228	map05152	Tuberculosis
V1039802	map00650	Butanoate metabolism
V1585173	map00650	Butanoate metabolism
V1081878	map00680	Methane metabolism
V1012852	map03020	RNA polymerase
V1084373	map00710	Carbon fixation in photosynthetic organisms
V1576731	map03010	Ribosome
V1368681	map03020	RNA polymerase
V1194354	map03010	Ribosome
V1012921	map00590	Arachidonic acid metabolism
V1249468	map03010	Ribosome
V1177863	map00061	Fatty acid biosynthesis
V1139144	map03010	Ribosome
V1036186	map02020	Two-component system
V1074401	map00520	Amino sugar and nucleotide sugar metabolism
V1153964	map00626	Naphthalene degradation
V1380944	map02020	Two-component system
V1238012	map00630	Glyoxylate and dicarboxylate metabolism
V1085507	map04910	Insulin signaling pathway
V1157569	map00195	Photosynthesis
V1079324	map04112	Cell cycle - Caulobacter
V1082074	map00680	Methane metabolism
V1392083	map00760	Nicotinate and nicotinamide metabolism
V1138310	map02020	Two-component system
V1198530	map02060	Phosphotransferase system (PTS)
V1080997	map00970	Aminoacyl-tRNA biosynthesis
V1383863	map03010	Ribosome
V1067673	map04626	Plant-pathogen interaction
V1138323	map00500	Starch and sucrose metabolism
V1253211	map03010	Ribosome
V1000545	map02010	ABC transporters
V1313683	map00195	Photosynthesis
V1072215	map00190	Oxidative phosphorylation
V1036111	map00250	Alanine, aspartate and glutamate metabolism
V1527021	map04930	Type II diabetes mellitus
V1036826	map00720	Carbon fixation pathways in prokaryotes
V1200931	map03010	Ribosome
V1369096	map03010	Ribosome
V1037884	map03010	Ribosome
V1549502	map00520	Amino sugar and nucleotide sugar metabolism
V1152318	map00550	Peptidoglycan biosynthesis
V1075539	map01040	Biosynthesis of unsaturated fatty acids
V1043485	map03010	Ribosome
V1138549	map00600	Sphingolipid metabolism
V1392259	map03020	RNA polymerase
V1082510	map00720	Carbon fixation pathways in prokaryotes
V1239818	map00520	Amino sugar and nucleotide sugar metabolism
V1011015	map00195	Photosynthesis
V1146313	map00195	Photosynthesis
V1162256	map03010	Ribosome
V1374087	map00970	Aminoacyl-tRNA biosynthesis
V1038295	map00970	Aminoacyl-tRNA biosynthesis
V1082075	map00230	Purine metabolism
V1141150	map03018	RNA degradation
V1012601	map00630	Glyoxylate and dicarboxylate metabolism
V1139821	map00680	Methane metabolism
V1010209	map00970	Aminoacyl-tRNA biosynthesis
V1075074	map03010	Ribosome
V1036776	map03440	Homologous recombination
V1000018	map03010	Ribosome
V1036684	map00780	Biotin metabolism
V1083704	map04112	Cell cycle - Caulobacter
V1016890	map03010	Ribosome
V1082647	map00310	Lysine degradation
V1036839	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1138974	map05152	Tuberculosis
V1044382	map04141	Protein processing in endoplasmic reticulum
V1074483	map00230	Purine metabolism
V1174424	map03010	Ribosome
V1017590	map00300	Lysine biosynthesis
V1084062	map00190	Oxidative phosphorylation
V1576738	map00720	Carbon fixation pathways in prokaryotes
V1073412	map00195	Photosynthesis
V1013990	map03010	Ribosome
V1500210	map00970	Aminoacyl-tRNA biosynthesis
V1430275	map00195	Photosynthesis
V1070068	map03070	Bacterial secretion system
V1036118	map00550	Peptidoglycan biosynthesis
V1275019	map03020	RNA polymerase
V1082083	map04112	Cell cycle - Caulobacter
V1265568	map00195	Photosynthesis
V1138429	map00720	Carbon fixation pathways in prokaryotes
V1879950	map00052	Galactose metabolism
V1000943	map03010	Ribosome
V1267333	map02010	ABC transporters
V1083902	map00240	Pyrimidine metabolism
V1082181	map00720	Carbon fixation pathways in prokaryotes
V1561099	map00982	Drug metabolism - cytochrome P450
V1370956	map02010	ABC transporters
V1080456	map00970	Aminoacyl-tRNA biosynthesis
V1081088	map00720	Carbon fixation pathways in prokaryotes
V1172803	map00710	Carbon fixation in photosynthetic organisms
V1238100	map03018	RNA degradation
V1074141	map03070	Bacterial secretion system
V1081811	map04920	Adipocytokine signaling pathway
V1037548	map00970	Aminoacyl-tRNA biosynthesis
V1011950	map03070	Bacterial secretion system
V1806864	map00970	Aminoacyl-tRNA biosynthesis
V1036571	map02010	ABC transporters
V1198633	map03010	Ribosome
V1445347	map03020	RNA polymerase
V1464170	map00195	Photosynthesis
V1724279	map02010	ABC transporters
V1074549	map03010	Ribosome
V1012782	map03018	RNA degradation
V1082432	map00970	Aminoacyl-tRNA biosynthesis
V1185257	map05010	Alzheimer's disease
V1074528	map00061	Fatty acid biosynthesis
V1180252	map04973	Carbohydrate digestion and absorption
V1013406	map00900	Terpenoid backbone biosynthesis
V1282227	map03010	Ribosome
V1499291	map03440	Homologous recombination
V1081809	map04724	Glutamatergic synapse
V1723757	map03010	Ribosome
V1032287	map03010	Ribosome
V1082084	map04112	Cell cycle - Caulobacter
V1705007	map03070	Bacterial secretion system
V1361584	map03010	Ribosome
V1073967	map03010	Ribosome
V1498595	map00624	Polycyclic aromatic hydrocarbon degradation
V1139467	map03010	Ribosome
V1081288	map05120	Epithelial cell signaling in Helicobacter pylori infection
V1820483	map00730	Thiamine metabolism
V1181936	map00650	Butanoate metabolism
V1084588	map00195	Photosynthesis
V1081148	map00250	Alanine, aspartate and glutamate metabolism
V1011011	map00195	Photosynthesis
V1138617	map00760	Nicotinate and nicotinamide metabolism
V1083359	map00970	Aminoacyl-tRNA biosynthesis
V1036527	map00710	Carbon fixation in photosynthetic organisms
V1200366	map00900	Terpenoid backbone biosynthesis
V1553580	map00230	Purine metabolism
V1036611	map00190	Oxidative phosphorylation
V1012819	map00903	Limonene and pinene degradation
V1256108	map03010	Ribosome
V1011012	map00195	Photosynthesis
V1820421	map00190	Oxidative phosphorylation
V1841315	map00680	Methane metabolism
V1000549	map00500	Starch and sucrose metabolism
V1037345	map00650	Butanoate metabolism
V1145239	map03010	Ribosome
V1574491	map00500	Starch and sucrose metabolism
V1138320	map00970	Aminoacyl-tRNA biosynthesis
V1012850	map03010	Ribosome
V1069749	map00230	Purine metabolism
V1082697	map00500	Starch and sucrose metabolism
V1381908	map00230	Purine metabolism
V1082087	map04112	Cell cycle - Caulobacter
V1445140	map00970	Aminoacyl-tRNA biosynthesis
V1198538	map04724	Glutamatergic synapse
V1032070	map04910	Insulin signaling pathway
V1067144	map05152	Tuberculosis
V1081694	map00260	Glycine, serine and threonine metabolism
V1558287	map00250	Alanine, aspartate and glutamate metabolism
V1042531	map03010	Ribosome
V1139151	map03440	Homologous recombination
V1369909	map04626	Plant-pathogen interaction
V1374419	map00520	Amino sugar and nucleotide sugar metabolism
V1248992	map03010	Ribosome
V1500057	map03010	Ribosome
V1001368	map02060	Phosphotransferase system (PTS)
V1441964	map00300	Lysine biosynthesis
V1010371	map00190	Oxidative phosphorylation
V1500586	map00970	Aminoacyl-tRNA biosynthesis
V1069332	map00520	Amino sugar and nucleotide sugar metabolism
V1530442	map04626	Plant-pathogen interaction
V1011960	map00051	Fructose and mannose metabolism
V1079801	map00190	Oxidative phosphorylation
V1375540	map00520	Amino sugar and nucleotide sugar metabolism
V1440773	map03010	Ribosome
V1054684	map00473	D-Alanine metabolism
V1268572	map03010	Ribosome
V1374264	map00650	Butanoate metabolism
V1082713	map00500	Starch and sucrose metabolism
V1006020	map03010	Ribosome
V1046624	map00650	Butanoate metabolism
V1399582	map04974	Protein digestion and absorption
V1250750	map00195	Photosynthesis
V1000017	map03010	Ribosome
V1499268	map00780	Biotin metabolism
V1806816	map03070	Bacterial secretion system
V1036685	map00240	Pyrimidine metabolism
V1037678	map04112	Cell cycle - Caulobacter
V1431607	map03010	Ribosome
V1015609	map00780	Biotin metabolism
V1403556	map02010	ABC transporters
V1445191	map01051	Biosynthesis of ansamycins
V1440590	map03010	Ribosome
V1181333	map04930	Type II diabetes mellitus
V1000116	map04930	Type II diabetes mellitus
V1267044	map00520	Amino sugar and nucleotide sugar metabolism
V1362787	map03010	Ribosome
V1553674	map03010	Ribosome
V1553587	map04112	Cell cycle - Caulobacter
V1577158	map03070	Bacterial secretion system
V1036567	map00970	Aminoacyl-tRNA biosynthesis
V1383899	map02010	ABC transporters
V1500989	map00590	Arachidonic acid metabolism
V1166996	map00760	Nicotinate and nicotinamide metabolism
V1239646	map03010	Ribosome
V1020418	map00250	Alanine, aspartate and glutamate metabolism
V1358470	map00650	Butanoate metabolism
V1146231	map05215	Prostate cancer
V1174490	map00860	Porphyrin and chlorophyll metabolism
V1440864	map00680	Methane metabolism
V1558925	map00970	Aminoacyl-tRNA biosynthesis
V1436832	map03018	RNA degradation
V1499937	map00520	Amino sugar and nucleotide sugar metabolism
V1576647	map03018	RNA degradation
V1522026	map04112	Cell cycle - Caulobacter
V1086332	map00520	Amino sugar and nucleotide sugar metabolism
V1445304	map03020	RNA polymerase
V1002465	map04626	Plant-pathogen interaction
V1272240	map03010	Ribosome
V1139047	map01040	Biosynthesis of unsaturated fatty acids
V1156648	map00195	Photosynthesis
V1032240	map00500	Starch and sucrose metabolism
V1073609	map04070	Phosphatidylinositol signaling system
V1553605	map00770	Pantothenate and CoA biosynthesis
V1606941	map03010	Ribosome
V1875176	map00362	Benzoate degradation
V1445183	map00970	Aminoacyl-tRNA biosynthesis
V1098956	map03010	Ribosome
V1195096	map03010	Ribosome
V1036090	map00720	Carbon fixation pathways in prokaryotes
V1009870	map03010	Ribosome
V1036112	map00710	Carbon fixation in photosynthetic organisms
V1010898	map00270	Cysteine and methionine metabolism
V1154707	map00680	Methane metabolism
V1036812	map00970	Aminoacyl-tRNA biosynthesis
V1841399	map00190	Oxidative phosphorylation
V1268814	map03010	Ribosome
V1000008	map00230	Purine metabolism
V1000487	map00710	Carbon fixation in photosynthetic organisms
V1036423	map00770	Pantothenate and CoA biosynthesis
V1268899	map00720	Carbon fixation pathways in prokaryotes
V1286513	map03070	Bacterial secretion system
V1432667	map00720	Carbon fixation pathways in prokaryotes
V1036269	map00550	Peptidoglycan biosynthesis
V1337146	map00710	Carbon fixation in photosynthetic organisms
V1006110	map03010	Ribosome
V1574099	map02060	Phosphotransferase system (PTS)
V1015186	map00195	Photosynthesis
V1138417	map04112	Cell cycle - Caulobacter
V1180160	map00240	Pyrimidine metabolism
V1073589	map03010	Ribosome
V1037046	map03440	Homologous recombination
V1553606	map03010	Ribosome
V1168094	map03010	Ribosome
V1502554	map03010	Ribosome
V1360042	map03010	Ribosome
V1446708	map02010	ABC transporters
V1000841	map00195	Photosynthesis
V1010170	map00480	Glutathione metabolism
V1704984	map00730	Thiamine metabolism
V1083490	map00720	Carbon fixation pathways in prokaryotes
V1344286	map00650	Butanoate metabolism
V1820497	map00970	Aminoacyl-tRNA biosynthesis
V1067311	map00710	Carbon fixation in photosynthetic organisms
V1513839	map02010	ABC transporters
V1000640	map00710	Carbon fixation in photosynthetic organisms
V1384043	map04626	Plant-pathogen interaction
V1010699	map00730	Thiamine metabolism
V1087223	map04724	Glutamatergic synapse
V1440877	map03010	Ribosome
V1576098	map00564	Glycerophospholipid metabolism
V1177861	map03020	RNA polymerase
V1081145	map00520	Amino sugar and nucleotide sugar metabolism
V1072214	map00190	Oxidative phosphorylation
V1358011	map00983	Drug metabolism - other enzymes
V1014995	map00780	Biotin metabolism
V1038265	map00970	Aminoacyl-tRNA biosynthesis
V1487405	map00624	Polycyclic aromatic hydrocarbon degradation
V1442547	map00650	Butanoate metabolism
V1036608	map00480	Glutathione metabolism
V1071521	map02020	Two-component system
V1037064	map00500	Starch and sucrose metabolism
V1138642	map00520	Amino sugar and nucleotide sugar metabolism
V1553602	map00061	Fatty acid biosynthesis
V1016290	map00970	Aminoacyl-tRNA biosynthesis
V1014514	map03008	Ribosome biogenesis in eukaryotes
V1527256	map03070	Bacterial secretion system
V1037420	map00970	Aminoacyl-tRNA biosynthesis
V1075213	map03010	Ribosome
V1139789	map00550	Peptidoglycan biosynthesis
V1374340	map03070	Bacterial secretion system
V1820405	map03070	Bacterial secretion system
V1083029	map00270	Cysteine and methionine metabolism
V1152387	map03018	RNA degradation
V1265244	map05152	Tuberculosis
V1724150	map03010	Ribosome
V1558995	map03070	Bacterial secretion system
V1276149	map05152	Tuberculosis
V1081292	map03060	Protein export
V1013092	map00650	Butanoate metabolism
V1383974	map03010	Ribosome
V1274327	map03010	Ribosome
V1373952	map03020	RNA polymerase
V1036481	map00550	Peptidoglycan biosynthesis
V1036565	map00230	Purine metabolism
V1139078	map02010	ABC transporters
V1138629	map00550	Peptidoglycan biosynthesis
V1084463	map00230	Purine metabolism
V1014780	map03010	Ribosome
V1313175	map03018	RNA degradation
V1164548	map03020	RNA polymerase
V1081779	map00500	Starch and sucrose metabolism
V1176640	map00195	Photosynthesis
V1445176	map00710	Carbon fixation in photosynthetic organisms
V1912442	map00680	Methane metabolism
V1036523	map00240	Pyrimidine metabolism
V1567626	map03010	Ribosome
V1419921	map00195	Photosynthesis
V1392533	map00750	Vitamin B6 metabolism
V1006265	map03010	Ribosome
V1011013	map00195	Photosynthesis
V1380518	map02010	ABC transporters
V1139691	map03070	Bacterial secretion system
V1513939	map00640	Propanoate metabolism
V1036364	map02010	ABC transporters
V1081596	map00910	Nitrogen metabolism
V1000021	map03010	Ribosome
V1393122	map00710	Carbon fixation in photosynthetic organisms
V1036366	map00520	Amino sugar and nucleotide sugar metabolism
V1012114	map00910	Nitrogen metabolism
V1266170	map00720	Carbon fixation pathways in prokaryotes
V1279374	map00710	Carbon fixation in photosynthetic organisms
V1072283	map00720	Carbon fixation pathways in prokaryotes
V1013797	map03420	Nucleotide excision repair
V1093074	map02030	Bacterial chemotaxis
V1014182	map03440	Homologous recombination
V1357062	map03010	Ribosome
V1887197	map02030	Bacterial chemotaxis
V1042447	map00250	Alanine, aspartate and glutamate metabolism
V1036249	map00230	Purine metabolism
V1553746	map03018	RNA degradation
V1498202	map00520	Amino sugar and nucleotide sugar metabolism
V1036156	map00240	Pyrimidine metabolism
V1268948	map03020	RNA polymerase
V1013976	map00620	Pyruvate metabolism
V1254179	map03010	Ribosome
V1613442	map00520	Amino sugar and nucleotide sugar metabolism
V1014250	map00720	Carbon fixation pathways in prokaryotes
V1497185	map04724	Glutamatergic synapse
V1445273	map02010	ABC transporters
V1079294	map00061	Fatty acid biosynthesis
V1074321	map00550	Peptidoglycan biosynthesis
V1383938	map00195	Photosynthesis
V1501533	map03010	Ribosome
V1463704	map00520	Amino sugar and nucleotide sugar metabolism
V1887142	map00195	Photosynthesis
V1273671	map00680	Methane metabolism
V1180067	map00903	Limonene and pinene degradation
V1376701	map05215	Prostate cancer
V1074108	map00720	Carbon fixation pathways in prokaryotes
V1010593	map00550	Peptidoglycan biosynthesis
V1036121	map02060	Phosphotransferase system (PTS)
V1253512	map00195	Photosynthesis
V1032135	map05152	Tuberculosis
V1140472	map03010	Ribosome
V1009869	map03010	Ribosome
V1036560	map00550	Peptidoglycan biosynthesis
V1075214	map03010	Ribosome
V1484105	map00030	Pentose phosphate pathway
V1036171	map03018	RNA degradation
V1016999	map04626	Plant-pathogen interaction
V1152196	map00710	Carbon fixation in photosynthetic organisms
V1482595	map03010	Ribosome
V1238788	map00720	Carbon fixation pathways in prokaryotes
V1392929	map03010	Ribosome
V1010901	map03018	RNA degradation
V1358089	map00710	Carbon fixation in photosynthetic organisms
V1195882	map00710	Carbon fixation in photosynthetic organisms
V1400258	map04930	Type II diabetes mellitus
V1067672	map03010	Ribosome
V1237482	map00720	Carbon fixation pathways in prokaryotes
V1291933	map00903	Limonene and pinene degradation
V1036606	map00195	Photosynthesis
V1519612	map00650	Butanoate metabolism
V1562508	map00650	Butanoate metabolism
V1354624	map03070	Bacterial secretion system
V1594566	map03010	Ribosome
V1441364	map00520	Amino sugar and nucleotide sugar metabolism
V1138761	map02010	ABC transporters
V1141483	map05010	Alzheimer's disease
V1038350	map00650	Butanoate metabolism
V1295109	map04621	NOD-like receptor signaling pathway
V1458477	map03010	Ribosome
V1370810	map03010	Ribosome
V1138582	map00562	Inositol phosphate metabolism
V1036299	map00760	Nicotinate and nicotinamide metabolism
V1000548	map00500	Starch and sucrose metabolism
V1032263	map00195	Photosynthesis
V1074546	map03010	Ribosome
V1138288	map00520	Amino sugar and nucleotide sugar metabolism
V1265198	map00970	Aminoacyl-tRNA biosynthesis
V1383979	map00520	Amino sugar and nucleotide sugar metabolism
V1032059	map01051	Biosynthesis of ansamycins
V1364166	map03010	Ribosome
V1099218	map04930	Type II diabetes mellitus
V1468555	map00195	Photosynthesis
V1138260	map03420	Nucleotide excision repair
V1277970	map00520	Amino sugar and nucleotide sugar metabolism
V1073075	map00300	Lysine biosynthesis
V1015734	map00970	Aminoacyl-tRNA biosynthesis
V1073807	map00061	Fatty acid biosynthesis
V1158426	map02060	Phosphotransferase system (PTS)
V1013988	map03010	Ribosome
V1072900	map03018	RNA degradation
V1430517	map02060	Phosphotransferase system (PTS)
V1074292	map00760	Nicotinate and nicotinamide metabolism
V1075095	map03010	Ribosome
V1036267	map00550	Peptidoglycan biosynthesis
V1820375	map00983	Drug metabolism - other enzymes
V1141223	map00680	Methane metabolism
V1275568	map03060	Protein export
V1445193	map00250	Alanine, aspartate and glutamate metabolism
V1083138	map00300	Lysine biosynthesis
V1548238	map04974	Protein digestion and absorption
V1368297	map00520	Amino sugar and nucleotide sugar metabolism
V1498873	map00710	Carbon fixation in photosynthetic organisms
V1081146	map00250	Alanine, aspartate and glutamate metabolism
V1528392	map00030	Pentose phosphate pathway
V1010860	map03010	Ribosome
V1466719	map00650	Butanoate metabolism
V1849462	map00480	Glutathione metabolism
V1200170	map00550	Peptidoglycan biosynthesis
V1421912	map00910	Nitrogen metabolism
V1252114	map00720	Carbon fixation pathways in prokaryotes
V1268242	map03070	Bacterial secretion system
V1380987	map03010	Ribosome
V1553673	map03010	Ribosome
V1110058	map03010	Ribosome
