gene	geneProduct
V1074742	30S ribosomal protein S12
V1000137	hypothetical protein
V1462015	CCA-adding enzyme
V1000625	Helix-turn-helix domain protein
V1203306	LPXTG cell wall anchor domain protein
V1580898	hypothetical protein
V1000326	Threonine--tRNA ligase
V1214686	LPXTG cell wall anchor domain protein
V1000301	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1000552	putative galacturonate locus repressor
V1580709	30S ribosomal protein S21
V1076036	Non-specific ribonucleoside hydrolase RihC
V1851978	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1000827	putative tRNA-dihydrouridine synthase
V1000151	30S ribosomal protein S16
V1553617	hypothetical protein
V1058821	Holliday junction ATP-dependent DNA helicase RuvB
V1006820	Alpha-hemolysin translocation ATP-binding protein HlyB
V1000881	D-serine/D-alanine/glycine transporter
V1431657	30S ribosomal protein S2
V1882996	repeat
V1000547	Trehalose import ATP-binding protein SugC
V1136929	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1888216	NADH oxidase
V1000092	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1000510	hypothetical protein
V1006728	putative oxidoreductase
V1001475	putative ABC transporter ATP-binding protein YxlF
V1000601	Alanine--tRNA ligase
V1000499	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1481433	hypothetical protein
V1042869	polynucleotide kinase
V1000074	Glucose-inhibited division protein A
V1036606	F-type ATPase subunit b
V1107920	hypothetical protein
V1465413	Stage III sporulation protein E
V1000318	Phenylalanine--tRNA ligase beta subunit
V1000008	Adenylate kinase
V1000185	Glucan 1%2C6-alpha-glucosidase
V1000120	putative GTP-binding protein EngB
V1000518	Glv operon regulatory protein
V1000500	DNA ligase
V1000304	Pullulanase
V1298017	Competence-specific nuclease
V1136908	adaptor protein
V1000062	5'-nucleotidase YfbR
V1000168	Isoleucine--tRNA ligase
V1171078	Uracil phosphoribosyltransferase
V1355907	hypothetical protein
V1836815	Galactose/methyl galactoside import ATP-binding protein MglA
V1000307	Glutamine synthetase
V1469285	Hypoxanthine-guanine phosphoribosyltransferase
V1000834	DEAD-box ATP-dependent RNA helicase CshA
V1381763	Glucosamine kinase GspK
V1420579	putative hydrolase
V1000611	Beta-Ala-Xaa dipeptidase
V1364877	F-ATPase epsilon subunit
V1069602	Glucan 1%2C6-alpha-glucosidase
V1852111	Lipoteichoic acid synthase 1
V1000329	Peptide chain release factor 3
V1000603	Putative Holliday junction resolvase
V1046746	hypothetical protein
V1000617	hypothetical protein
V1000842	F-ATPase subunit 6
V1836820	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1035129	putative tRNA sulfurtransferase
V1000831	Transcription-repair-coupling factor
V1607575	DNA polymerase III PolC-type
V1836834	camphor resistance protein CrcB
V1000328	Dephospho-CoA kinase
V1000535	Isochorismatase family protein YecD
V1000184	Bacteriophage peptidoglycan hydrolase
V1007414	hypothetical protein
V1381099	F-ATPase gamma subunit
V1000012	50S ribosomal protein L6
V1836805	Copper-exporting P-type ATPase B
V1000320	Membrane protein YidC 1
V1046767	DNA polymerase I
V1886961	Serine/threonine-protein kinase PrkC
V1018798	Tetracycline resistance protein TetM from transposon TnFO1
V1046750	hypothetical protein
V1851967	Heat-inducible transcription repressor HrcA
V1000835	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1143327	Type-1 restriction enzyme R protein
V1000066	Serine protease Do-like HtrA
V1000069	Sensor histidine kinase YycG
V1006021	hypothetical protein
V1594655	Stage 0 sporulation protein KD
V1000598	preprotein translocase subunit YajC
V1149253	Bacteriophage peptidoglycan hydrolase
V1175000	Aminopeptidase N
V1430829	UDP-N-acetylglucosamine 2-epimerase
V1852083	50S ribosomal protein L5
V1006628	Methionine aminopeptidase 1
V1191213	type 2 lantibiotic biosynthesis protein LanM
V1356248	Inner membrane metabolite transport protein YgcS
V1001467	S-adenosylmethionine synthase
V1064534	DNA-directed RNA polymerase subunit beta
V1836823	hypothetical protein
V1580717	TM2 domain protein
V1000892	Phosphoglucosamine mutase
V1001477	hypothetical protein
V1400168	Cell division protein DivIVA
V1000139	DNA polymerase III PolC-type
V1000140	Proline--tRNA ligase
V1000086	Purine nucleoside receptor A
V1000117	Ribonuclease Z
V1000484	3'-5' exoribonuclease YhaM
V1423331	Magnesium-transporting ATPase%2C P-type 1
V1000176	putative glutamine ABC transporter permease protein GlnM
V1143328	Type I restriction enzyme EcoKI M protein
V1000046	Putative universal stress protein
V1000883	UDP-glucose 4-epimerase
V1852100	Thiamine pyrophosphokinase
V1000631	Peptide chain release factor 2
V1851983	ATP-dependent DNA helicase PcrA
V1000007	Translation initiation factor IF-1
V1000013	30S ribosomal protein S8
V1000171	Oligopeptide-binding protein AppA precursor
V1000644	SsrA-binding protein
V1000558	Putative protein phosphatase 2C-type
V1046739	hypothetical protein
V1594229	6-phosphogluconate dehydrogenase%2C decarboxylating
V1144133	hypothetical protein
V1000642	Enolase
V1000942	hypothetical protein
V1295013	Di-/tripeptide transporter
V1430423	Peptide deformylase 2
V1482720	hypothetical protein
V1000637	ATP-dependent Clp protease proteolytic subunit
V1158598	Translation initiation factor IF-3
V1590848	Ribosome biogenesis GTPase A
V1000152	hypothetical protein
V1000128	Ribosomal RNA small subunit methyltransferase D
V1000622	putative inorganic polyphosphate/ATP-NAD kinase
V1000109	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1006822	deoxyguanosinetriphosphate triphosphohydrolase-like protein
V1167856	Tyrosine recombinase XerD
V1060343	F-type ATPase subunit delta
V1381895	Trehalose import ATP-binding protein SugC
V1038255	Tyrosine--tRNA ligase
V1886694	GTP pyrophosphokinase YjbM
V1000149	hypothetical protein
V1001368	EIIAB-Man
V1167440	6-phospho-alpha-glucosidase 1
V1237186	hypothetical protein
V1000538	Nucleoid occlusion protein
V1580955	Heat shock protein 70
V1852085	Magnesium-transporting ATPase%2C P-type 1
V1000077	DNA polymerase III subunit beta
V1151052	repeat
V1000332	Magnesium and cobalt efflux protein CorC
V1143276	Undecaprenyl-diphosphatase
V1000103	UV-endonuclease
V1149263	HTH-type transcriptional regulator YodB
V1000524	Competence-specific nuclease
V1329806	hypothetical protein
V1836800	Protein involved in sex pheromone biosynthesis
V1000848	ABC transporter permease protein YxdM
V1000574	Septation ring formation regulator EzrA
V1000634	Excinuclease ABC subunit A
V1000028	putative deoxyribonuclease YcfH
V1000327	Replication initiation and membrane attachment protein
V1852132	Nicotinate-nucleotide adenylyltransferase
V1000051	hypothetical protein
V1000528	30S ribosomal protein S7
V1150958	DNA topoisomerase 4 subunit A
V1162547	putative 5-formyltetrahydrofolate cyclo-ligase
V1000138	hypothetical protein
V1469282	Glutathione transport system permease protein GsiC
V1000073	Putative NrdI-like protein
V1000551	Intracellular maltogenic amylase
V1167421	Chromosomal replication initiator protein DnaA
V1615860	repeat
V1293972	hypothetical protein
V1000132	Single-stranded-DNA-specific exonuclease RecJ
V1412718	putative type I restriction enzymeP M protein
V1469297	tRNA-dihydrouridine synthase B
V1552713	Phosphoglucosamine mutase
V1000047	Tyrosine-protein phosphatase precursor
V1000011	50S ribosomal protein L18
V1000173	ATP-dependent DNA helicase RecG
V1204231	Fibrinogen-binding protein precursor
V1381580	H(+)/Cl(-) exchange transporter ClcA
V1851995	Ribosomal RNA small subunit methyltransferase H
V1000938	Cysteine--tRNA ligase
V1329205	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1000175	50S ribosomal protein L28
V1000885	Ribonuclease J 1
V1503141	LPXTG cell wall anchor domain protein
V1574099	PTS system mannose-specific EIIC component
V1000124	30S ribosomal protein S20
V1301158	Serine protease Do-like HtrA
V1339995	putative tRNA sulfurtransferase
V1851957	Adenosylhomocysteinase
V1000020	30S ribosomal protein S19
V1000025	hypothetical protein
V1000090	Guanine/hypoxanthine permease PbuG
V1000519	PTS system maltose-specific EIICB component
V1000594	Carbamoyl-phosphate synthase large chain
V1000099	mevalonate kinase
V1548376	Modification methylase HhaI
V1000295	Glycine--tRNA ligase beta subunit
V1301126	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1000169	Chromosome partition protein Smc
V1000590	Bifunctional protein pyrR
V1000619	Regulatory protein spx
V1000632	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1006022	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1268476	CBS domain protein
V1381169	DNA-directed RNA polymerase subunit beta
V1000569	Rod shape-determining protein MreC
V1008711	Pullulanase
V1112929	AAA domain (dynein-related subfamily)
V1364363	ATP-dependent Clp protease ATP-binding subunit ClpX
V1389989	Glucose-6-phosphate isomerase
V1000154	Recombination protein N
V1000481	putative ABC-type exoprotein transport system%2C permease component
V1046757	L%2CD-transpeptidase catalytic domain
V1000833	Alanine racemase
V1608875	hypothetical protein
V1000311	Rhomboid protease GluP
V1581527	putative transcriptional regulator
V1852080	UDP-N-acetylmuramate--L-alanine ligase
V1168191	hypothetical protein
V1295109	Thiol-activated cytolysin
V1875154	D-alanyl-D-alanine carboxypeptidase DacA precursor
V1000141	Phosphatidate cytidylyltransferase
V1000829	hypothetical protein
V1035171	hypothetical protein
V1164544	DNA polymerase III subunit gamma/tau
V1268426	DNA topoisomerase 4 subunit B
V1381001	NH(3)-dependent NAD(+) synthetase
V1420722	hypothetical protein
V1000486	Penicillin-binding protein F
V1136911	Serine--tRNA ligase
V1000319	Putative TrmH family tRNA/rRNA methyltransferase
V1891325	Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
V1481459	Putative Ig domain protein
V1851969	hypothetical protein
V1000887	putative phosphatase YwpJ
V1852121	Thioredoxin reductase
V1035202	Lactococcin-G-processing and transport ATP-binding protein LagD
V1158426	PTS system mannose-specific EIIC component
V1000170	Ribonuclease 3
V1000316	Penicillin-binding protein 2B
V1594601	DNA topoisomerase 1
V1046754	hypothetical protein
V1143377	EIIABC-Fru
V1000108	ATP-dependent protease subunit HslV
V1000134	HSP-70 cofactor
V1000542	NADPH azoreductase
V1000633	Excinuclease ABC subunit B
V1006029	UDP-N-acetylenolpyruvoylglucosamine reductase
V1006729	Thymidylate synthase
V1000118	O-acetyltransferase OatA
V1481442	Pullulanase
V1000155	Farnesyl diphosphate synthase
V1000180	Uracil transporter
V1000294	DNA primase
V1608857	30S ribosomal protein S1
V1836802	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
V1852118	hypothetical protein
V1000823	potassium transport protein Kup
V1442368	Ribosomal large subunit pseudouridine synthase D
V1000158	Alkaline shock protein 23
V1000936	Alpha-ribazole phosphatase
V1338858	GTP-binding protein HflX
V1000498	Inner membrane protein YbhL
V1000298	glutamyl-tRNA(Gln) amidotransferase subunit E
V1000607	hypothetical protein
V1006627	Magnesium and cobalt efflux protein CorC
V1102439	Staphylococcal respiratory response protein A
V1000071	Extreme acid sensitivity protein
V1000161	ABC-2 type transporter
V1000296	Recombination protein O
V1000529	putative integral membrane protein
V1390210	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1000063	hypothetical protein
V1400074	ATP-dependent protease ATPase subunit ClpY
V1420578	DNA integrity scanning protein DisA
V1836814	hypothetical protein
V1000166	ADP-ribose pyrophosphatase
V1000573	Cysteine desulfurase
V1000605	MutS2 protein
V1076392	hypothetical protein
V1000102	ATP-dependent helicase/nuclease subunit A
V1400588	Low-affinity inorganic phosphate transporter 1
V1852053	Putative niacin/nicotinamide transporter NaiP
V1442803	Transcriptional antiterminator
V1595138	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1851965	hypothetical protein
V1000142	Uridylate kinase
V1001487	D-inositol 3-phosphate glycosyltransferase
V1445186	Proline--tRNA ligase
V1462019	Putative L%2CD-transpeptidase YciB precursor
V1000146	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1436021	Pullulanase
V1046741	DNA phosphorothioation system restriction enzyme
V1338856	hypothetical protein
V1499649	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
V1598238	Peptide chain release factor 1
V1912432	hypothetical protein
V1381941	hypothetical protein
V1000126	ATP-dependent protease LonB
V1000540	Colicin V production protein
V1034596	L%2CD-transpeptidase catalytic domain
V1380652	50S ribosomal protein L15
V1503469	Guanine/hypoxanthine permease PbuG
V1000002	tRNA pseudouridine synthase A
V1391945	product=Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1464388	DNA-directed RNA polymerase subunit beta
V1469372	hypothetical protein
V1852117	Ribosomal RNA large subunit methyltransferase L
V1000125	ComEC family competence protein
V1046766	C protein alpha-antigen precursor
V1573677	bacteriocin biosynthesis docking scaffold%2C SagD family
V1000614	putative hydrolase YutF
V1463315	Asparagine--tRNA ligase
V1000056	transcriptional regulator BetI
V1000623	Stage III sporulation protein E
V1390099	Lipoteichoic acid synthase 1
V1000935	Chaperone protein YajL
V1297373	CTP synthase
V1442319	hypothetical protein
V1553706	putative alpha-glucosidase
V1044896	hypothetical protein
V1295066	Putative glycosyltransferase EpsH
V1430377	Lipid A export ATP-binding/permease protein MsbA
V1430690	NH(3)-dependent NAD(+) synthetase
V1552776	autoinducer 2 ABC transporter permease LsrC
V1043410	hypothetical protein
V1415807	Recombination protein RecR
V1852134	hypothetical protein
V1000091	hypothetical protein
V1036803	Cell division protein FtsW
V1200639	Proline iminopeptidase
V1268240	Pullulanase
V1356515	GMP reductase
V1851972	Peptidase T
V1000456	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1150430	hypothetical protein
V1355717	Biofilm regulatory protein A precursor
V1574081	major facilitator superfamily transporter
V1851964	hypothetical protein
V1000306	Choline-binding protein precursor
V1000458	Acyl-ACP thioesterase
V1500254	Lipopolysaccharide export system ATP-binding protein LptB
V1000005	30S ribosomal protein S11
V1000052	lantibiotic protection ABC transporter permease subunit%2C MutE/EpiE family
V1064607	Pullulanase
V1162882	D-alanine--D-alanine ligase A
V1836832	Elongation factor P
V1000060	Ribonuclease HI
V1000150	tRNA (guanine-N(1)-)-methyltransferase
V1000939	Mini-ribonuclease 3
V1355689	RNA polymerase sigma factor RpoD
V1357707	Transcriptional regulatory protein YycF
V1000602	hypothetical protein
V1851981	hypothetical protein
V1000022	hypothetical protein
V1006815	Phosphate acetyltransferase
V1042355	EIIAB-Man
V1143974	hypothetical protein
V1594712	RNA polymerase sigma factor RpoD
V1000059	Putative glycosyltransferase EpsH
V1356077	DNA/pantothenate metabolism flavoprotein
V1424791	Replication-associated recombination protein A
V1851960	product=hypothetical protein
V1852077	Ribosomal RNA small subunit methyltransferase G
V1000937	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1064193	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1159013	Cell division protein FtsZ
V1418918	Glutamate racemase
V1852153	EcoKI restriction-modification system protein HsdS
V1000014	50S ribosomal protein L14
V1000539	Ribosomal RNA small subunit methyltransferase G
V1010815	ribosomal-protein-alanine N-acetyltransferase
V1074688	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1103199	Multidrug-efflux transporter 3
V1000600	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1044453	hypothetical protein
V1000565	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1000595	hypothetical protein
V1000027	Ribonuclease M5
V1000112	hypothetical protein
V1000113	GTP-binding protein EngA
V1196381	Penicillin-binding protein F
V1499093	co-chaperonin GroES
V1617343	Penicillin-binding protein 1A
V1836825	Glycopeptide resistance-associated protein R
V1000303	Methionine import ATP-binding protein MetN
V1000566	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1151036	Pur operon repressor
V1886424	Oligo-beta-mannoside-specific phosphotransferase enzyme IIB component
V1000067	Putative metallo-hydrolase YycJ
V1000501	Exo-glucosaminidase LytG precursor
V1001392	Acetate kinase
V1418931	putative secreted protein
V1469581	HTH-type transcriptional repressor YvoA
V1000114	Ribosomal large subunit pseudouridine synthase B
V1000323	Tagatose-6-phosphate kinase
V1167995	Non-specific ribonucleoside hydrolase RihC
V1204220	esterase
V1268292	DEAD-box ATP-dependent RNA helicase CshA
V1339798	L-serine dehydratase%2C alpha chain
V1912441	Glucitol operon repressor
V1000463	hypothetical protein
V1000895	Cytosine deaminase
V1012052	Putative tagatose-6-phosphate ketose/aldose isomerase
V1204226	hypothetical protein
V1001488	Mannosylfructose-phosphate synthase
V1006018	HNH endonuclease
V1469304	Glutamyl-tRNA(Gln) amidotransferase subunit C
V1481434	G3P acyltransferase
V1851977	Lipopolysaccharide export system ATP-binding protein LptB
V1000178	Putative aminopeptidase YsdC
V1000324	50S ribosomal protein L20
V1000628	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1046753	adaptor protein
V1851970	hypothetical protein
V1000115	Segregation and condensation protein A
V1000163	Non-canonical purine NTP pyrophosphatase
V1000559	Ribosomal RNA small subunit methyltransferase B
V1034591	serine/threonine protein kinase
V1364620	Transcriptional repressor NrdR
V1851966	Internalin-J precursor
V1852125	Putative pit accessory protein
V1137033	hypothetical protein
V1483378	anaerobic ribonucleotide reductase-activating protein
V1541161	Arginine transport system permease protein ArtQ
V1000572	Folylpolyglutamate synthase
V1001367	Aspartate--ammonia ligase
V1033757	Glutamate--tRNA ligase
V1491691	HD containing hydrolase-like enzyme
V1000167	Cold shock-like protein CspG
V1000884	L-arabinose transport system permease protein AraQ
V1381056	putative hydrolase YxeP
V1000089	Deoxyguanosine kinase
V1046742	T5orf172 domain protein
V1420577	repeat
V1852155	Flavodoxin
V1198530	PTS system galactitol-specific EIIC component
V1204222	cytoskeletal protein RodZ
V1000544	Fumarate reductase flavoprotein subunit precursor
V1006734	hypothetical protein
V1144426	fructose-bisphosphate aldolase
V1469295	Folylpolyglutamate synthase
V1580761	D-alanine--poly(phosphoribitol) ligase subunit 1
V1000097	Signal peptidase IB
V1000299	Putative pyruvate%2C phosphate dikinase regulatory protein
V1000824	Zinc import ATP-binding protein ZnuC
V1042629	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1159174	Ferrochelatase
V1257307	LPXTG cell wall anchor domain protein
V1301242	DegV domain-containing protein
V1463130	hypothetical protein
V1000624	Peptidase M16 inactive domain protein
V1006735	gram-positive signal peptide%2C YSIRK family
V1033789	Glucose-specific phosphotransferase enzyme IIA component
V1399511	6-phosphofructokinase
V1594580	hypothetical protein
V1852017	Cytidylate kinase
V1000019	50S ribosomal protein L22
V1000068	YycH protein
V1204225	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1430852	Ribokinase
V1615590	Beta antigen
V1852051	pyridoxamine kinase
V1000313	Xaa-Pro dipeptidyl-peptidase
V1006024	Glycerol-3-phosphate regulon repressor
V1033129	Phosphoenolpyruvate-protein phosphotransferase
V1392809	hypothetical protein
V1430479	Alpha-xylosidase
V1435150	hypothetical protein
V1609073	Triosephosphate isomerase
V1852136	DNA replication initiation protein
V1365188	30S ribosomal protein S18
V1469287	Glycine--tRNA ligase alpha subunit
V1836830	Segregation and condensation protein B
V1000454	Aspartate racemase
V1000536	putative chromosome-partitioning protein ParB
V1366480	DEAD-box ATP-dependent RNA helicase CshB
V1491762	N-acetylglucosamine-6-phosphate deacetylase
V1000058	Tropinesterase
V1000330	Regulatory protein RecX
V1000505	Mannosyltransferase OCH1
V1143821	Chromosomal replication initiator protein DnaA
V1430720	Prolipoprotein diacylglyceryl transferase
V1595790	Formate--tetrahydrofolate ligase
V1852110	putative zinc transport system permease protein AdcB
V1000026	Ribosomal RNA small subunit methyltransferase A
V1000101	ATP-dependent helicase/deoxyribonuclease subunit B
V1143365	Tyrosine recombinase XerC
V1592383	D-alanine--poly(phosphoribitol) ligase subunit 1
V1852108	adaptor protein
V1036199	Carbamoyl-phosphate synthase small chain
V1043350	Stage 0 sporulation protein KD
V1392089	hypothetical protein
V1481330	L-cystine import ATP-binding protein TcyC
V1498992	Glucosamine-6-phosphate deaminase
V1912438	hypothetical protein
V1000588	Orotate phosphoribosyltransferase
V1064202	D-alanine--D-alanine ligase A
V1092573	50S ribosomal protein L1
V1295172	Energy-coupling factor transporter transmembrane protein EcfT
V1355192	Alpha-xylosidase
V1389777	Transcript cleavage factor GreA
V1418915	H+ Antiporter protein
V1000029	hypothetical protein
V1000560	Methionyl-tRNA formyltransferase
V1033375	Trigger factor
V1394176	PTS system galactitol-specific EIIC component
V1000457	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1043533	DNA-binding transcriptional repressor PuuR
V1469580	GMP synthase [glutamine-hydrolyzing]
V1608734	ATP-dependent Clp protease ATP-binding subunit ClpE
V1852079	Sensor protein kinase WalK
V1006626	Histidine--tRNA ligase
V1008959	Bifunctional protein FolD protein
V1046749	hypothetical protein
V1197048	Neopullulanase
V1581661	hypothetical protein
V1852028	Immunoglobulin G-binding protein G precursor
V1000133	sortase
V1033571	Ribulose-phosphate 3-epimerase
V1268599	hypothetical protein
V1000087	L-arabinose transporter permease protein
V1000455	Staphylococcal respiratory response protein A
V1075594	DNA protecting protein DprA
V1391924	Ribosomal RNA large subunit methyltransferase H
V1851958	Nucleoid-associated protein
V1000479	Phenylalanine--tRNA ligase beta subunit
V1263212	Energy-coupling factor transporter ATP-binding protein EcfA1
V1469321	hypothetical protein
V1481348	Phenylalanine--tRNA ligase alpha subunit
V1491726	Ribosomal RNA small subunit methyltransferase C
V1581644	Adenylosuccinate lyase
V1851989	YibE/F-like protein
V1852052	Major cardiolipin synthase ClsA
V1000613	hypothetical protein
V1000620	Competence protein
V1144053	YceG-like family protein
V1000485	putative metallophosphoesterase YhaO
V1000504	Nicotinate phosphoribosyltransferase pncB2
V1000520	ribosomal-protein-S5-alanine N-acetyltransferase
V1042441	50S ribosomal protein L22
V1391989	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
V1430317	GTP-binding protein HflX
V1435970	hypothetical protein
V1851976	YGGT family protein
V1852074	D-alanine--poly(phosphoribitol) ligase subunit 2
V1000556	putative ABC transporter ATP-binding protein
V1075841	Bacitracin export ATP-binding protein BceA
V1160180	Segregation and condensation protein A
V1500069	hypothetical protein
V1000030	hypothetical protein
V1000159	putative peptidase
V1000462	tRNA-specific adenosine deaminase
V1000890	Spermidine/putrescine import ATP-binding protein PotA
V1158999	Aspartate--ammonia ligase
V1340115	Lactose phosphotransferase system repressor
V1000098	Ribosomal RNA small subunit methyltransferase F
V1000136	hypothetical protein
