gene	geneProduct
V1046743	hypothetical protein
V1000162	Dihydropteroate synthase
V1162240	hypothetical protein
V1458410	Cna protein B-type domain protein
V1000061	Inner membrane amino-acid ABC transporter permease protein YecS
V1385735	hypothetical protein
V1481442	Pullulanase
V1851962	hypothetical protein
V1000113	GTP-binding protein EngA
V1000565	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1162626	hypothetical protein
V1000176	putative glutamine ABC transporter permease protein GlnM
V1000115	Segregation and condensation protein A
V1000328	Dephospho-CoA kinase
V1000515	Sensory transduction protein regX3
V1069602	Glucan 1%2C6-alpha-glucosidase
V1552713	Phosphoglucosamine mutase
V1000073	Putative NrdI-like protein
V1075411	Vegetative protein 19
V1852083	50S ribosomal protein L5
V1000512	Phosphate import ATP-binding protein PstB 3
V1000592	Dihydroorotase
V1076036	Non-specific ribonucleoside hydrolase RihC
V1329205	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1469441	hypothetical protein
V1392216	Stress protein H5
V1000295	Glycine--tRNA ligase beta subunit
V1000077	DNA polymerase III subunit beta
V1268426	DNA topoisomerase 4 subunit B
V1392051	Acetate kinase
V1000461	Thymidylate kinase
V1418915	H+ Antiporter protein
V1430433	3-dehydroquinate dehydratase
V1590848	Ribosome biogenesis GTPase A
V1888216	NADH oxidase
V1000159	putative peptidase
V1000846	Lipoteichoic acid synthase 1
V1006019	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1036545	Virulence protein
V1151337	Prophage endopeptidase tail
V1464900	Restriction enzyme BgcI subunit beta
V1000497	Serine/threonine-protein kinase PrkC
V1058821	Holliday junction ATP-dependent DNA helicase RuvB
V1334856	hypothetical protein
V1852100	Thiamine pyrophosphokinase
V1000139	DNA polymerase III PolC-type
V1491836	hypothetical protein
V1000002	tRNA pseudouridine synthase A
V1000590	Bifunctional protein pyrR
V1382053	putative Mg(2+) transport ATPase
V1420669	hypothetical protein
V1882996	repeat
V1000514	Phosphate transport system permease protein PstC
V1423331	Magnesium-transporting ATPase%2C P-type 1
V1851985	3-hydroxy-3-methylglutaryl-coenzyme A reductase
V1000323	Tagatose-6-phosphate kinase
V1036803	Cell division protein FtsW
V1469318	Orotate phosphoribosyltransferase
V1006029	UDP-N-acetylenolpyruvoylglucosamine reductase
V1364363	ATP-dependent Clp protease ATP-binding subunit ClpX
V1000141	Phosphatidate cytidylyltransferase
V1042629	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1000641	Triosephosphate isomerase
V1615591	hypothetical protein
V1552776	autoinducer 2 ABC transporter permease LsrC
V1008959	Bifunctional protein FolD protein
V1851984	NH(3)-dependent NAD(+) synthetase
V1000133	sortase
V1481434	G3P acyltransferase
V1000137	hypothetical protein
V1000563	Guanylate kinase
V1464522	GMP synthase [glutamine-hydrolyzing]
V1000303	Methionine import ATP-binding protein MetN
V1000536	putative chromosome-partitioning protein ParB
V1162887	hypothetical protein
V1000485	putative metallophosphoesterase YhaO
V1000021	50S ribosomal protein L3
V1000149	hypothetical protein
V1612021	Cell division protein SepF
V1380860	Sodium/proton antiporter
V1542216	hypothetical protein
V1852080	UDP-N-acetylmuramate--L-alanine ligase
V1000541	Tyrosine-protein phosphatase precursor
V1006627	Magnesium and cobalt efflux protein CorC
V1038283	Uric acid permease PucK
V1237186	hypothetical protein
V1000039	anaerobic ribonucleotide reductase-activating protein
V1617343	Penicillin-binding protein 1A
V1000463	hypothetical protein
V1607555	Beta-N-acetylhexosaminidase precursor
V1851969	hypothetical protein
V1000600	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1158999	Aspartate--ammonia ligase
V1000101	ATP-dependent helicase/deoxyribonuclease subunit B
V1607579	hypothetical protein
V1000544	Fumarate reductase flavoprotein subunit precursor
V1392006	50S ribosomal protein L19
V1430829	UDP-N-acetylglucosamine 2-epimerase
V1000593	Carbamoyl-phosphate synthase small chain
V1000456	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1000064	Putative HMP/thiamine permease protein YkoE
V1000561	Primosomal protein N'
V1000569	Rod shape-determining protein MreC
V1211147	hypothetical protein
V1000065	Putative HMP/thiamine import ATP-binding protein YkoD
V1430898	Exodeoxyribonuclease
V1464388	DNA-directed RNA polymerase subunit beta
V1001395	LexA repressor
V1295066	Putative glycosyltransferase EpsH
V1891325	Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
V1036802	Relaxase/Mobilisation nuclease domain protein
V1000034	Transcript cleavage factor GreA
V1334731	hypothetical protein
V1000051	hypothetical protein
V1000842	F-ATPase subunit 6
V1339995	putative tRNA sulfurtransferase
V1000511	hypothetical protein
V1464308	hypothetical protein
V1299142	hypothetical protein
V1000890	Spermidine/putrescine import ATP-binding protein PotA
V1256194	Type I restriction modification DNA specificity domain protein
V1462019	Putative L%2CD-transpeptidase YciB precursor
V1430720	Prolipoprotein diacylglyceryl transferase
V1001487	D-inositol 3-phosphate glycosyltransferase
V1852026	Penicillin-binding protein 1A
V1852119	tRNA pseudouridine synthase B
V1000012	50S ribosomal protein L6
V1000083	hypothetical protein
V1076330	Helix-destabilizing protein
V1390210	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1000118	O-acetyltransferase OatA
V1000557	Arginine transport ATP-binding protein ArtM
V1522724	Aminopeptidase C
V1000508	Putative CDP-glycerol:glycerophosphate glycerophosphotransferase
V1000005	30S ribosomal protein S11
V1000518	Glv operon regulatory protein
V1000552	putative galacturonate locus repressor
V1000837	Conjugative transposon protein TcpC
V1000936	Alpha-ribazole phosphatase
V1143998	Plasmid stabilisation system protein
V1136908	adaptor protein
V1415807	Recombination protein RecR
V1070414	hypothetical protein
V1481349	Methionine import ATP-binding protein MetN 2
V1852077	Ribosomal RNA small subunit methyltransferase G
V1000134	HSP-70 cofactor
V1000146	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1267384	Procyclic acidic repetitive protein (PARP)
V1852110	putative zinc transport system permease protein AdcB
V1000883	UDP-glucose 4-epimerase
V1522572	Ribosomal large subunit pseudouridine synthase D
V1851975	Cold-shock DEAD box protein A
V1000614	putative hydrolase YutF
V1295172	Energy-coupling factor transporter transmembrane protein EcfT
V1873028	DNA translocase FtsK
V1000476	Modulator of FtsH protease HflK
V1000939	Mini-ribonuclease 3
V1074688	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1100307	hypothetical protein
V1420578	DNA integrity scanning protein DisA
V1000459	Ribosomal RNA small subunit methyltransferase I
V1852132	Nicotinate-nucleotide adenylyltransferase
V1034591	serine/threonine protein kinase
V1594655	Stage 0 sporulation protein KD
V1060343	F-type ATPase subunit delta
V1581223	Helix-destabilizing protein
V1000211	ERF superfamily protein
V1235878	hypothetical protein
V1469314	Excinuclease ABC subunit C
V1852079	Sensor protein kinase WalK
V1006821	Dipeptidase A
V1112929	AAA domain (dynein-related subfamily)
V1000475	hypothetical protein
V1000495	hypothetical protein
V1912438	hypothetical protein
V1143974	hypothetical protein
V1000205	hypothetical protein
V1108481	addiction module antitoxin%2C RelB/DinJ family
V1851977	Lipopolysaccharide export system ATP-binding protein LptB
V1000520	ribosomal-protein-S5-alanine N-acetyltransferase
V1112931	Beta antigen
V1828810	DNA phosphorothioation system restriction enzyme
V1136929	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1594960	Exodeoxyribonuclease
V1338856	hypothetical protein
V1413201	hypothetical protein
V1035422	hypothetical protein
V1552772	Pyruvate kinase
V1364877	F-ATPase epsilon subunit
V1000063	hypothetical protein
V1000482	ABC-type transporter ATP-binding protein EcsA
V1000588	Orotate phosphoribosyltransferase
V1000624	Peptidase M16 inactive domain protein
V1000183	ABC-type uncharacterized transport system%2C periplasmic component
V1000180	Uracil transporter
V1103199	Multidrug-efflux transporter 3
V1143297	hypothetical protein
V1162283	invasion associated secreted endopeptidase
V1420577	repeat
V1852037	hypothetical protein
V1912440	alpha/beta hydrolase fold protein
V1001477	hypothetical protein
V1481330	L-cystine import ATP-binding protein TcyC
V1593045	hypothetical protein
V1000597	DNA mismatch repair protein MutL
V1575304	sporulation integral membrane protein YtvI
V1000331	ribonuclease BN/unknown domain fusion protein
V1035474	hypothetical protein
V1143964	ABC-type uncharacterized transport system%2C permease component
V1264073	Ribosomal protein L11 methyltransferase
V1594712	RNA polymerase sigma factor RpoD
V1000059	Putative glycosyltransferase EpsH
V1355192	Alpha-xylosidase
V1491726	Ribosomal RNA small subunit methyltransferase C
V1000555	hypothetical protein
V1046750	hypothetical protein
V1077070	Helix-turn-helix
V1339956	Xanthine permease XanP
V1000825	Putative N-acetyl-LL-diaminopimelate aminotransferase
V1450467	Beta antigen
V1034711	hypothetical protein
V1836800	Protein involved in sex pheromone biosynthesis
V1000182	Bicarbonate transport ATP-binding protein CmpD
V1264072	hypothetical protein
V1400074	ATP-dependent protease ATPase subunit ClpY
V1442368	Ribosomal large subunit pseudouridine synthase D
V1033572	C protein alpha-antigen precursor
V1581661	hypothetical protein
V1144329	Proline iminopeptidase
V1421357	Alpha-glycerophosphate oxidase
V1000311	Rhomboid protease GluP
V1458101	Beta antigen
V1000524	Competence-specific nuclease
V1851995	Ribosomal RNA small subunit methyltransferase H
V1076034	hypothetical protein
V1000613	hypothetical protein
V1000046	Putative universal stress protein
V1159777	L-ribulose-5-phosphate 4-epimerase
V1594601	DNA topoisomerase 1
V1034592	ABC-type uncharacterized transport system%2C permease component
V1203277	Elongation factor 4
V1836824	hypothetical protein
V1000212	hypothetical protein
V1391942	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1523987	type-IV secretion system protein TraC
V1214686	LPXTG cell wall anchor domain protein
V1239723	hypothetical protein
V1469372	hypothetical protein
V1852133	Translation initiation factor IF-3
V1925005	product=hypothetical protein
V1000056	transcriptional regulator BetI
V1000599	DNA polymerase IV
V1430708	LPXTG cell wall anchor domain protein
V1000617	hypothetical protein
V1046754	hypothetical protein
V1143821	Chromosomal replication initiator protein DnaA
V1469287	Glycine--tRNA ligase alpha subunit
V1000849	ABC transporter ATP-binding protein YxdL
V1552774	Stage III sporulation protein E
V1000187	hypothetical protein
V1356077	DNA/pantothenate metabolism flavoprotein
V1836830	Segregation and condensation protein B
V1851966	Internalin-J precursor
V1000126	ATP-dependent protease LonB
V1391924	Ribosomal RNA large subunit methyltransferase H
V1006018	HNH endonuclease
V1006021	hypothetical protein
