Gene	KEGG_module_number	Annotation
V1239646	M00178	Ribosome, bacteria
V1067072	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1066652	M00179	Ribosome, archaea
V1585624	M00346	Formaldehyde assimilation, serine pathway
V1067466	M00335	Sec (secretion) system
V1065446	M00178	Ribosome, bacteria
V1073600	M00248	Antibiotic transport system
V1012671	M00159	V/A-type ATPase, prokaryotes
V1065576	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1464364	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1066150	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1229971	M00179	Ribosome, archaea
V1394389	M00197	Putative fructooligosaccharide transport system
V1065349	M00178	Ribosome, bacteria
V1200931	M00178	Ribosome, bacteria
V1180210	M00197	Putative fructooligosaccharide transport system
V1065437	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1012766	M00178	Ribosome, bacteria
V1012771	M00178	Ribosome, bacteria
V1066927	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1018031	M00179	Ribosome, archaea
V1554041	M00179	Ribosome, archaea
V1013123	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1011748	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1301930	M00178	Ribosome, bacteria
V1065579	M00179	Ribosome, archaea
V1071524	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1008929	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1010067	M00164	ATP synthase
V1011337	M00178	Ribosome, bacteria
V1065463	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1140341	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1344061	M00239	Peptides/nickel transport system
V1103115	M00197	Putative fructooligosaccharide transport system
V1523254	M00159	V/A-type ATPase, prokaryotes
V1011530	M00183	RNA polymerase, bacteria
V1051831	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1035957	M00197	Putative fructooligosaccharide transport system
V1102328	M00179	Ribosome, archaea
V1065922	M00164	ATP synthase
V1066650	M00179	Ribosome, archaea
V1200373	M00197	Putative fructooligosaccharide transport system
V1014358	M00002	Glycolysis, core module involving three-carbon compounds
V1465010	M00266	PTS system, maltose/glucose-specific II component
V1391939	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1037518	M00178	Ribosome, bacteria
V1067043	M00238	D-Methionine transport system
V1367058	M00183	RNA polymerase, bacteria
V1016828	M00335	Sec (secretion) system
V1069719	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1344560	M00179	Ribosome, archaea
V1141223	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1190263	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1014079	M00179	Ribosome, archaea
V1067076	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1010071	M00178	Ribosome, bacteria
V1066151	M00335	Sec (secretion) system
V1012033	M00178	Ribosome, bacteria
V1181710	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1080407	M00178	Ribosome, bacteria
V1065581	M00178	Ribosome, bacteria
V1067902	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036735	M00183	RNA polymerase, bacteria
V1048488	M00260	DNA polymerase III complex, bacteria
V1065430	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1067030	M00376	3-Hydroxypropionate bi-cycle
V1066614	M00276	PTS system, mannose-specific II component
V1066651	M00179	Ribosome, archaea
V1010069	M00164	ATP synthase
V1065924	M00164	ATP synthase
V1173942	M00178	Ribosome, bacteria
V1036333	M00239	Peptides/nickel transport system
V1065383	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1066921	M00239	Peptides/nickel transport system
V1071057	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1141150	M00346	Formaldehyde assimilation, serine pathway
V1012031	M00179	Ribosome, archaea
V1067111	M00258	Putative ABC transport system
V1528520	M00179	Ribosome, archaea
V1067556	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1068128	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1068958	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1065466	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1065451	M00089	Triacylglycerol biosynthesis
V1465337	M00197	Putative fructooligosaccharide transport system
V1007059	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1239784	M00178	Ribosome, bacteria
V1007077	M00179	Ribosome, archaea
V1008385	M00002	Glycolysis, core module involving three-carbon compounds
V1013969	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1007441	M00335	Sec (secretion) system
V1723757	M00178	Ribosome, bacteria
V1014867	M00276	PTS system, mannose-specific II component
V1009331	M00183	RNA polymerase, bacteria
V1067294	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1373608	M00335	Sec (secretion) system
V1527518	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1067906	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1585936	M00179	Ribosome, archaea
V1065562	M00178	Ribosome, bacteria
V1067045	M00238	D-Methionine transport system
V1594514	M00164	ATP synthase
V1514891	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1383841	M00179	Ribosome, archaea
V1501661	M00178	Ribosome, bacteria
V1010275	M00178	Ribosome, bacteria
V1200297	M00179	Ribosome, archaea
V1153346	M00179	Ribosome, archaea
V1011658	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012032	M00183	RNA polymerase, bacteria
V1065926	M00164	ATP synthase
V1374872	M00239	Peptides/nickel transport system
V1362787	M00179	Ribosome, archaea
V1553999	M00179	Ribosome, archaea
V1421169	M00197	Putative fructooligosaccharide transport system
V1295205	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1015386	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1171477	M00178	Ribosome, bacteria
V1421101	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1007070	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1065574	M00179	Ribosome, archaea
V1043514	M00179	Ribosome, archaea
V1007075	M00197	Putative fructooligosaccharide transport system
V1008589	M00178	Ribosome, bacteria
V1403623	M00178	Ribosome, bacteria
V1065925	M00164	ATP synthase
V1549656	M00197	Putative fructooligosaccharide transport system
V1585250	M00179	Ribosome, archaea
V1295234	M00178	Ribosome, bacteria
V1065962	M00260	DNA polymerase III complex, bacteria
V1724279	M00197	Putative fructooligosaccharide transport system
V1463686	M00197	Putative fructooligosaccharide transport system
V1036477	M00183	RNA polymerase, bacteria
V1820653	M00179	Ribosome, archaea
V1065348	M00178	Ribosome, bacteria
V1066912	M00178	Ribosome, bacteria
V1182011	M00335	Sec (secretion) system
V1367059	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1139605	M00179	Ribosome, archaea
V1051250	M00303	PTS system, N-acetylmuramic acid-specific II component
V1007054	M00183	RNA polymerase, bacteria
V1065569	M00179	Ribosome, archaea
V1238067	M00179	Ribosome, archaea
V1375605	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1236810	M00346	Formaldehyde assimilation, serine pathway
V1723592	M00178	Ribosome, bacteria
V1139691	M00335	Sec (secretion) system
V1038424	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1018179	M00179	Ribosome, archaea
V1197037	M00178	Ribosome, bacteria
V1139669	M00190	Iron(III) transport system
V1010829	M00266	PTS system, maltose/glucose-specific II component
V1008255	M00179	Ribosome, archaea
V1067102	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1035999	M00164	ATP synthase
V1012417	M00178	Ribosome, bacteria
V1501533	M00178	Ribosome, bacteria
V1153240	M00178	Ribosome, bacteria
V1463661	M00086	beta-Oxidation, acyl-CoA synthesis
V1458477	M00178	Ribosome, bacteria
V1065343	M00260	DNA polymerase III complex, bacteria
V1068127	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1158624	M00238	D-Methionine transport system
V1168094	M00179	Ribosome, archaea
V1728061	M00179	Ribosome, archaea
V1065561	M00179	Ribosome, archaea
V1076417	M00178	Ribosome, bacteria
V1400258	M00002	Glycolysis, core module involving three-carbon compounds
V1386935	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1006933	M00183	RNA polymerase, bacteria
V1051255	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1067355	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1065683	M00335	Sec (secretion) system
V1007073	M00197	Putative fructooligosaccharide transport system
V1014359	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1065460	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012335	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1370810	M00179	Ribosome, archaea
V1617969	M00178	Ribosome, bacteria
V1065435	M00029	Urea cycle
V1443214	M00178	Ribosome, bacteria
V1042435	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1482530	M00178	Ribosome, bacteria
V1012424	M00179	Ribosome, archaea
V1585337	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1464524	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1042452	M00178	Ribosome, bacteria
V1184853	M00335	Sec (secretion) system
V1687090	M00335	Sec (secretion) system
V1268220	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1066932	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012677	M00159	V/A-type ATPase, prokaryotes
V1109067	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1586616	M00035	Methionine degradation
V1010393	M00346	Formaldehyde assimilation, serine pathway
V1014547	M00178	Ribosome, bacteria
V1065578	M00179	Ribosome, archaea
V1236090	M00335	Sec (secretion) system
V1010293	M00178	Ribosome, bacteria
V1012676	M00159	V/A-type ATPase, prokaryotes
V1018032	M00179	Ribosome, archaea
V1012420	M00179	Ribosome, archaea
V1586206	M00179	Ribosome, archaea
V1182975	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1382770	M00179	Ribosome, archaea
V1068443	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1067561	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1012423	M00179	Ribosome, archaea
V1041526	M00335	Sec (secretion) system
V1138926	M00179	Ribosome, archaea
V1016837	M00188	NitT/TauT family transport system
V1011477	M00239	Peptides/nickel transport system
V1012337	M00086	beta-Oxidation, acyl-CoA synthesis
V1588933	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1183335	M00178	Ribosome, bacteria
V1066923	M00239	Peptides/nickel transport system
V1012672	M00159	V/A-type ATPase, prokaryotes
V1067293	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1334911	M00179	Ribosome, archaea
V1586757	M00020	Serine biosynthesis, glycerate-3P => serine
V1010431	M00178	Ribosome, bacteria
V1065572	M00179	Ribosome, archaea
V1110483	M00179	Ribosome, archaea
V1065575	M00335	Sec (secretion) system
V1110345	M00267	PTS system, N-acetylglucosamine-specific II component
V1036337	M00178	Ribosome, bacteria
V1068430	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1066595	M00197	Putative fructooligosaccharide transport system
V1042607	M00178	Ribosome, bacteria
V1006672	M00178	Ribosome, bacteria
V1008406	M00239	Peptides/nickel transport system
V1146330	M00239	Peptides/nickel transport system
V1108928	M00164	ATP synthase
V1375358	M00239	Peptides/nickel transport system
V1065530	M00250	Lipopolysaccharide transport system
V1067082	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006063	M00179	Ribosome, archaea
V1464709	M00374	Dicarboxylate-hydroxybutyrate cycle
V1357955	M00197	Putative fructooligosaccharide transport system
V1236161	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1431685	M00335	Sec (secretion) system
V1788360	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1013097	M00335	Sec (secretion) system
V1462237	M00179	Ribosome, archaea
V1065502	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1010070	M00164	ATP synthase
V1135091	M00197	Putative fructooligosaccharide transport system
V1065564	M00179	Ribosome, archaea
V1011476	M00239	Peptides/nickel transport system
V1036042	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1012422	M00179	Ribosome, archaea
V1421267	M00179	Ribosome, archaea
V1007078	M00179	Ribosome, archaea
V1015262	M00020	Serine biosynthesis, glycerate-3P => serine
V1012030	M00179	Ribosome, archaea
V1036256	M00197	Putative fructooligosaccharide transport system
V1788184	M00236	Putative polar amino acid transport system
V1068922	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1420901	M00179	Ribosome, archaea
V1295076	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1617519	M00267	PTS system, N-acetylglucosamine-specific II component
V1200311	M00178	Ribosome, bacteria
V1067916	M00258	Putative ABC transport system
V1266177	M00239	Peptides/nickel transport system
V1036489	M00178	Ribosome, bacteria
V1375131	M00179	Ribosome, archaea
V1070302	M00197	Putative fructooligosaccharide transport system
V1172419	M00239	Peptides/nickel transport system
V1067701	M00346	Formaldehyde assimilation, serine pathway
V1192022	M00335	Sec (secretion) system
V1012332	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1140704	M00335	Sec (secretion) system
V1374773	M00239	Peptides/nickel transport system
V1788058	M00179	Ribosome, archaea
V1073599	M00248	Antibiotic transport system
V1140472	M00179	Ribosome, archaea
V1066792	M00144	NADH:quinone oxidoreductase, prokaryotes
V1145315	M00183	RNA polymerase, bacteria
V1013095	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1421921	M00179	Ribosome, archaea
V1332435	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1065959	M00335	Sec (secretion) system
V1619478	M00179	Ribosome, archaea
V1464447	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1065480	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1109182	M00179	Ribosome, archaea
V1788363	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1409431	M00179	Ribosome, archaea
V1344643	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1548048	M00183	RNA polymerase, bacteria
V1268443	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1139078	M00239	Peptides/nickel transport system
V1200321	M00164	ATP synthase
V1010382	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1195096	M00179	Ribosome, archaea
V1433614	M00179	Ribosome, archaea
V1065565	M00179	Ribosome, archaea
V1067941	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1109183	M00179	Ribosome, archaea
V1565449	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1140503	M00178	Ribosome, bacteria
V1508472	M00246	Nickel transport system
V1331626	M00179	Ribosome, archaea
V1047979	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1036001	M00164	ATP synthase
V1065533	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1236049	M00164	ATP synthase
V1139364	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1192293	M00239	Peptides/nickel transport system
V1366835	M00179	Ribosome, archaea
V1068130	M00247	Putative ABC transport system
V1012419	M00179	Ribosome, archaea
V1019613	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1009617	M00178	Ribosome, bacteria
V1335458	M00179	Ribosome, archaea
V1587685	M00239	Peptides/nickel transport system
V1182165	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1008574	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1078402	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1020162	M00179	Ribosome, archaea
V1067388	M00374	Dicarboxylate-hydroxybutyrate cycle
V1017600	M00179	Ribosome, archaea
V1032287	M00178	Ribosome, bacteria
V1068292	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1268448	M00179	Ribosome, archaea
V1111384	M00164	ATP synthase
V1362785	M00197	Putative fructooligosaccharide transport system
V1017851	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1584330	M00239	Peptides/nickel transport system
V1068123	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1066192	M00258	Putative ABC transport system
V1018397	M00178	Ribosome, bacteria
V1421010	M00179	Ribosome, archaea
V1884207	M00197	Putative fructooligosaccharide transport system
V1020434	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1013296	M00374	Dicarboxylate-hydroxybutyrate cycle
V1040497	M00179	Ribosome, archaea
V1012500	M00299	Spermidine/putrescine transport system
V1039888	M00183	RNA polymerase, bacteria
V1899904	M00276	PTS system, mannose-specific II component
V1065392	M00115	NAD biosynthesis, aspartate => NAD
V1414483	M00179	Ribosome, archaea
V1467358	M00179	Ribosome, archaea
V1111494	M00233	Glutamate transport system
V1139481	M00144	NADH:quinone oxidoreductase, prokaryotes
V1007968	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1018136	M00178	Ribosome, bacteria
V1065698	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1042141	M00179	Ribosome, archaea
V1065880	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1067914	M00319	Manganese/zinc/iron transport system
V1010065	M00164	ATP synthase
V1070303	M00197	Putative fructooligosaccharide transport system
V1081695	M00239	Peptides/nickel transport system
V1367155	M00002	Glycolysis, core module involving three-carbon compounds
V1014492	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012414	M00179	Ribosome, archaea
V1153298	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin
V1181764	M00246	Nickel transport system
V1039373	M00335	Sec (secretion) system
V1098956	M00178	Ribosome, bacteria
V1347950	M00239	Peptides/nickel transport system
V1295264	M00366	C10-C20 isoprenoid biosynthesis, plants
V1168663	M00242	Zinc transport system
V1038252	M00164	ATP synthase
V1011742	M00178	Ribosome, bacteria
V1016060	M00374	Dicarboxylate-hydroxybutyrate cycle
V1018977	M00239	Peptides/nickel transport system
V1106704	M00179	Ribosome, archaea
V1067029	M00376	3-Hydroxypropionate bi-cycle
V1138446	M00159	V/A-type ATPase, prokaryotes
V1075855	M00178	Ribosome, bacteria
V1009110	M00178	Ribosome, bacteria
V1036497	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1234581	M00178	Ribosome, bacteria
V1322281	M00179	Ribosome, archaea
V1322582	M00179	Ribosome, archaea
V1065434	M00029	Urea cycle
V1346881	M00178	Ribosome, bacteria
V1040850	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1154952	M00179	Ribosome, archaea
V1018134	M00178	Ribosome, bacteria
V1182396	M00183	RNA polymerase, bacteria
V1820828	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1011473	M00221	Putative simple sugar transport system
V1145548	M00178	Ribosome, bacteria
V1140670	M00164	ATP synthase
V1042252	M00276	PTS system, mannose-specific II component
V1047561	M00242	Zinc transport system
V1484107	M00179	Ribosome, archaea
V1386553	M00233	Glutamate transport system
V1098665	M00178	Ribosome, bacteria
V1012421	M00179	Ribosome, archaea
V1012674	M00159	V/A-type ATPase, prokaryotes
V1066616	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1526141	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1066202	M00190	Iron(III) transport system
V1068931	M00221	Putative simple sugar transport system
V1724150	M00178	Ribosome, bacteria
V1327515	M00002	Glycolysis, core module involving three-carbon compounds
V1066928	M00236	Putative polar amino acid transport system
V1065571	M00179	Ribosome, archaea
V1103248	M00335	Sec (secretion) system
V1036476	M00178	Ribosome, bacteria
V1485407	M00197	Putative fructooligosaccharide transport system
V1065937	M00178	Ribosome, bacteria
V1603901	M00178	Ribosome, bacteria
V1014483	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1019971	M00178	Ribosome, bacteria
V1049300	M00178	Ribosome, bacteria
V1065357	M00179	Ribosome, archaea
V1013881	M00002	Glycolysis, core module involving three-carbon compounds
V1066787	M00144	NADH:quinone oxidoreductase, prokaryotes
V1011392	M00242	Zinc transport system
V1013965	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1068437	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1238011	M00178	Ribosome, bacteria
V1036261	M00197	Putative fructooligosaccharide transport system
V1139386	M00178	Ribosome, bacteria
V1548529	M00159	V/A-type ATPase, prokaryotes
V1266138	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1548951	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1505538	M00206	Cellobiose transport system
V1012015	M00374	Dicarboxylate-hydroxybutyrate cycle
V1382477	M00239	Peptides/nickel transport system
V1011478	M00239	Peptides/nickel transport system
V1069707	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1524496	M00179	Ribosome, archaea
V1073182	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1265052	M00346	Formaldehyde assimilation, serine pathway
V1082351	M00028	Ornithine biosynthesis, glutamate => ornithine
V1366985	M00374	Dicarboxylate-hydroxybutyrate cycle
V1006934	M00183	RNA polymerase, bacteria
V1040496	M00178	Ribosome, bacteria
V1301690	M00178	Ribosome, bacteria
V1421007	M00179	Ribosome, archaea
V1140576	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1065378	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1173068	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1421640	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1014869	M00276	PTS system, mannose-specific II component
V1007074	M00197	Putative fructooligosaccharide transport system
V1041574	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1048480	M00246	Nickel transport system
V1068114	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1519132	M00178	Ribosome, bacteria
V1295002	M00239	Peptides/nickel transport system
V1012527	M00346	Formaldehyde assimilation, serine pathway
V1065944	M00260	DNA polymerase III complex, bacteria
V1007436	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1383863	M00178	Ribosome, bacteria
V1602629	M00248	Antibiotic transport system
V1068126	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1375599	M00178	Ribosome, bacteria
V1033039	M00207	Putative multiple sugar transport system
V1012679	M00033	Ectoine biosynthesis, aspartate => ectoine
V1011836	M00183	RNA polymerase, bacteria
V1554037	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1554234	M00283	PTS system, ascorbate-specific II component
V1065491	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1009516	M00346	Formaldehyde assimilation, serine pathway
V1032060	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1065389	M00178	Ribosome, bacteria
V1374772	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1705007	M00335	Sec (secretion) system
V1069714	M00256	Cell division transport system
V1140969	M00178	Ribosome, bacteria
V1585182	M00179	Ribosome, archaea
V1196712	M00206	Cellobiose transport system
V1201573	M00035	Methionine degradation
V1788296	M00335	Sec (secretion) system
V1484064	M00197	Putative fructooligosaccharide transport system
V1066224	M00335	Sec (secretion) system
V1067084	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1464526	M00239	Peptides/nickel transport system
V1011840	M00179	Ribosome, archaea
V1582927	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
