gene	geneProduct
V1206514	Ribose-phosphate pyrophosphokinase
V1032649	Transcriptional regulatory protein YycF
V1552772	Pyruvate kinase
V1032371	Putative penicillin-binding protein PbpX
V1032592	glutamine amidotransferase
V1101490	Surface layer protein
V1148992	MerR family regulatory protein
V1684175	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1883305	hypothetical protein
V1032337	Rod shape-determining protein RodA
V1684156	Lysine--tRNA ligase
V1047076	hypothetical protein
V1885045	Transposase IS116/IS110/IS902 family protein
V1032638	Translation initiation factor IF-2
V1033139	Rod shape-determining protein MreB
V1032232	Ribose-phosphate pyrophosphokinase
V1033168	UTP--glucose-1-phosphate uridylyltransferase
V1032410	CTP synthase
V1807974	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1032792	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1047007	Glycine--tRNA ligase beta subunit
V1033034	50S ribosomal protein L35
V1684155	DNA-directed RNA polymerase subunit beta
V1148961	Surface layer protein
V1032601	PTS system maltose-specific EIICB component
V1882158	hypothetical protein
V1032527	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1033624	polynucleotide kinase
V1032769	Antibiotic biosynthesis monooxygenase
V1032374	D-alanine--poly(phosphoribitol) ligase subunit 1
V1032372	D-alanyl-lipoteichoic acid biosynthesis protein DltD
V1032397	Recombinase A
V1047287	hypothetical protein
V1684221	hypothetical protein
V1032218	Glutamine transport ATP-binding protein GlnQ
V1204769	hypothetical protein
V1880086	Surface layer protein
V1047277	Sporulation initiation inhibitor protein soj
V1032801	Ribonuclease P protein component
V1032339	Rod shape-determining protein MreB
V1047152	Asparagine synthetase [glutamine-hydrolyzing] 1
V1684215	hypothetical protein
V1032393	Putative zinc protease AlbF
V1796922	ATP-dependent protease ATPase subunit ClpY
V1684154	DNA-directed RNA polymerase subunit beta'
V1163789	Deoxyadenosine kinase
V1819404	hypothetical protein
V1033542	Endoribonuclease YbeY
V1033077	hypothetical protein
V1684119	Transposase
V1034244	Ribonuclease J 1
V1885082	Regulatory protein spx
V1237097	putative oxidoreductase/MSMEI_2347
V1033216	hypothetical protein
V1755551	50S ribosomal protein L31 type B
V1032815	50S ribosomal protein L16
V1033565	RNA polymerase sigma factor RpoD
V1033763	Flavodoxin
V1016072	DNA replication initiation protein gpA
V1149190	hypothetical protein
V1149298	Transposase
V1032630	Trehalose import ATP-binding protein SugC
V1046989	HSP-70 cofactor
V1806660	hypothetical protein
V1883274	Acetate kinase
V1032809	50S ribosomal protein L23
V1806647	DNA primase
V1162988	Transposase%2C IS30 family
V1032558	Phosphoglucosamine mutase
V1032634	Heat-inducible transcription repressor HrcA
V1032920	Catabolite control protein A
V1828860	MucBP domain protein
V1806652	hypothetical protein
V1033276	Isoleucine--tRNA ligase
V1033347	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1033633	hypothetical protein
V1033514	50S ribosomal protein L1
V1032664	Arginine transport system permease protein ArtQ
V1032211	D-aspartate ligase
V1755580	L-2-hydroxyisocaproate dehydrogenase
V1032741	Cytochrome d ubiquinol oxidase subunit 2
V1684219	hypothetical protein
V1424786	putative transcriptional regulatory protein
V1338860	Proline--tRNA ligase
V1032316	Putative Holliday junction resolvase
V1032395	Zonula occludens toxin
V1047290	hypothetical protein
V1806605	Beta-phosphoglucomutase
V1032313	preprotein translocase subunit YajC
V1033614	Arginine--tRNA ligase
V1032808	50S ribosomal protein L4
V1684079	cell division protein MraZ
V1764472	SigL modulation protein
V1033426	product=hypothetical protein
V1684247	hypothetical protein
V1033416	Guanylate kinase
V1033090	30S ribosomal protein S9
V1033541	glutamyl-tRNA(Gln) amidotransferase subunit E
V1047236	ATP-dependent Clp protease ATP-binding subunit ClpE
V1033707	N-acetylneuraminate lyase
V1337289	HTH-type transcriptional repressor Bm3R1
V1032578	hypothetical protein
V1808019	GtrA-like protein
V1808158	Transposase%2C IS30 family
V1033669	Dipeptidase A
V1032984	hypothetical protein
V1885137	Aminopeptidase C
V1032303	Diacylglycerol kinase
V1796915	Pullulanase
V1032206	Neutral endopeptidase
V1032731	Serine hydroxymethyltransferase
V1016074	capsid protein
V1032767	Magnesium-transporting ATPase%2C P-type 1
V1032330	putative tRNA sulfurtransferase
V1032819	50S ribosomal protein L24
V1032528	ribosomal-protein-alanine N-acetyltransferase
V1033623	RNA pyrophosphohydrolase
V1336009	Surface layer protein
V1755579	Ribonuclease R
V1032901	hypothetical protein
V1883278	Fluoroquinolones export ATP-binding proteinc/MT2762
V1032882	DNA polymerase III subunit beta
V1032719	polynucleotide kinase
V1033053	Glucosamine-6-phosphate deaminase
V1033757	Glutamate--tRNA ligase
V1692640	Enolase
V1032407	Bifunctional protein GlmU
V1819405	Dipeptidase A
V1032728	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1033101	Bifunctional protein pyrR
V1872750	Transposase
V1033121	Ascorbate-specific phosphotransferase enzyme IIB component
V1033117	Xylulose-5-phosphate phosphoketolase
V1033604	hypothetical protein
V1033033	Aspartate--tRNA ligase
V1883370	Pullulanase
V1032979	50S ribosomal protein L21
V1032628	Intracellular maltogenic amylase
V1032983	hypothetical protein
V1033321	Surface layer protein
V1684075	Putative penicillin-binding protein PbpX
V1033202	hypothetical protein
V1684181	hypothetical protein
V1047070	Penicillin-binding protein 2B
V1033728	hypothetical protein
V1047288	Magnesium-transporting ATPase%2C P-type 1
V1163667	Endonuclease YhcR precursor
V1684234	hypothetical protein
V1886306	ATP-dependent Clp protease ATP-binding subunit ClpC
V1033612	Magnesium and cobalt efflux protein CorC
V1032473	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1032217	Phosphate-import permease protein PhnE
V1684297	MucBP domain protein
V1032699	Aminopeptidase E
V1033188	Glucosamine kinase GspK
V1206519	Bifunctional protein pyrR
V1032228	D-alanine--D-alanine ligase A
V1338889	Tyrosine phosphorylated protein A
V1033697	hypothetical protein
V1684235	hypothetical protein
V1032373	D-alanine--poly(phosphoribitol) ligase subunit 2
V1033253	tRNA-specific 2-thiouridylase MnmA
V1032402	preprotein translocase subunit SecA
V1033184	putative protein containing a divergent version of the methyl-accepting chemotaxis-like domain protein
V1032293	NH(3)-dependent NAD(+) synthetase
V1047210	putative manganese-dependent inorganic pyrophosphatase
V1032713	30S ribosomal protein S12
V1047215	Aminopeptidase N
V1684227	hypothetical protein
V1033667	S-adenosylmethionine synthase
V1033256	Exodeoxyribonuclease V alpha chain
V1032227	hypothetical protein
V1032595	potassium transport protein Kup
V1033468	Uracil transporter
V1034221	Phosphoglucomutase
V1032292	Nicotinate phosphoribosyltransferase pncB2
V1101399	Inosine-5'-monophosphate dehydrogenase
V1872751	gram-positive signal peptide%2C YSIRK family
V1796884	RNAP delta factor
V1034230	L-lactate dehydrogenase
V1032476	putative FAD-linked oxidoreductase
V1684135	Transposase
V1034371	hypothetical protein
V1034321	hypothetical protein
V1032824	50S ribosomal protein L15
V1016073	minor spike protein
V1755690	hypothetical protein
V1032396	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
V1552781	DNA polymerase III PolC-type
V1032216	Phosphate-import permease protein PhnE
V1032940	AtlE
V1033035	50S ribosomal protein L20
V1883371	Glv operon regulatory protein
V1684093	Zinc metalloprotease RasP
V1204801	Surface layer protein
V1033642	OsmC-like protein
V1163598	Glucose-6-phosphate isomerase
V1032304	Inner membrane protein YbhL
V1884892	hypothetical protein
V1032822	hypothetical protein
V1684144	transposase%2C IS605 OrfB family
V1032679	Transcription-repair-coupling factor
V1828790	gram-positive signal peptide%2C YSIRK family
V1047211	N-formylmethionyl-tRNA deformylase
V1033810	autoinducer-2 (AI-2) modifying protein LsrG
V1032880	DNA gyrase subunit A
V1032571	Fumarate reductase flavoprotein subunit precursor
V1032831	autolysin
V1338859	MucBP domain protein
V1033119	L-ribulose-5-phosphate 3-epimerase UlaE
V1033695	putative hydrophobic domain protein
V1150387	Signal transduction histidine-protein kinase ArlS
V1163288	Gas vesicle protein
V1033229	hypothetical protein
V1033115	putative endopeptidase p60 precursor
V1149070	hypothetical protein
V1796881	Aminopeptidase E
V1755545	GTPase Era
V1034630	DNA protection during starvation protein
V1032820	50S ribosomal protein L5
V1806651	putative endopeptidase Spr precursor
V1033200	Asparagine--tRNA ligase
V1032317	hypothetical protein
V1755585	DNA gyrase subunit B
V1684088	Transposase
V1034299	Putative acetyltransferase YjbC
V1032301	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1032682	CBS domain protein
V1032434	Phenylalanine--tRNA ligase beta subunit
V1882983	hypothetical protein
V1032519	Recombination protein RecR
V1101200	tetratricopeptide repeat protein
V1033349	Membrane-bound protein LytR
V1033644	hypothetical protein
V1032981	putative tautomerase.1
V1032665	Helicase IV
V1032302	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1033745	Serine/threonine exchanger SteT
V1796911	Guiding PBP1-shuttling protein
V1163124	Lichenan-specific phosphotransferase enzyme IIA component
V1684092	Ribosomal RNA small subunit methyltransferase B
V1388962	DNA topoisomerase 4 subunit A
V1684240	hypothetical protein
V1032635	Riboflavin biosynthesis protein RibF
V1796879	hypothetical protein
V1162954	Trigger factor
V1806596	putative tRNA-dihydrouridine synthase
V1032804	6-phosphogluconate dehydrogenase%2C NADP(+)-dependent%2C decarboxylating
V1047252	putative addiction module antidote
V1872728	hypothetical protein
V1033020	Peptide chain release factor 3
V1047286	hypothetical protein
V1047113	Serine/threonine-protein kinase PrkC
V1887317	hypothetical protein
V1032388	pheromone autoinducer 2 transporter
V1033009	Alpha-xylosidase
V1684153	50S ribosomal protein L2
V1032639	hypothetical protein
V1338861	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1047159	Aldehyde-alcohol dehydrogenase
V1032298	Exo-glucosaminidase LytG precursor
V1885173	2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase precursor
V1552798	Sigma-A
V1149059	type III restriction-modification system StyLTI enzyme res
V1204782	MucBP domain protein
V1199358	Flavin mononucleotide phosphatase YbjI
V1032381	Phosphoenolpyruvate carboxylase
V1163759	Purine nucleoside receptor A
V1162609	Folate ECF transporter S component FolT
V1162949	30S ribosomal protein S18
V1033030	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1684216	hypothetical protein
V1033502	hypothetical protein
V1033446	CAAX amino terminal protease self- immunity
V1204888	Aryl-phospho-beta-D-glucosidase BglH
V1047068	Phenylalanine--tRNA ligase beta subunit
V1163762	Glucose-6-phosphate 1-dehydrogenase
V1806578	Cell division protein FtsZ
V1032219	Putative universal stress protein
V1796921	AMP nucleosidase
V1033045	6-phospho-alpha-glucosidase 1
V1101424	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
V1880001	Restriction enzyme BgcI subunit alpha
V1033032	Histidine--tRNA ligase
V1872749	Transposase
V1143193	Elongation factor 4
V1807999	NADH peroxidase
V1806597	hypothetical protein
V1033157	Putative peptidoglycan binding domain protein
V1032722	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
V1033427	PTS system mannose-specific EIIC component
V1034206	FeS cluster assembly protein SufB
V1032603	EIICBA-Glc
V1884702	hypothetical protein
V1032652	Serine protease Do-like HtrA
V1806610	H(+)/Cl(-) exchange transporter ClcA
V1046988	Chaperone protein DnaJ
V1047198	Carbamoyl-phosphate synthase large chain
V1047285	addiction module toxin%2C RelE/StbE family
V1033098	Carbamoyl-phosphate synthase small chain
V1552715	hypothetical protein
V1032468	Ribosome-binding ATPase YchF
V1032349	Uracil phosphoribosyltransferase
V1032683	transposase%2C IS605 OrfB family
V1033392	putative cysteine desulfurase
V1163046	ATP-dependent Clp protease proteolytic subunit
V1796870	N-acetyldiaminopimelate deacetylase
V1755587	hypothetical protein
V1032637	Ribosome-binding factor A
V1684077	Cell division protein FtsA
V1033170	3-hydroxy-3-methylglutaryl-coenzyme A reductase
V1033217	Elongation factor P
V1032941	Exo-glucosaminidase LytG precursor
V1202459	hypothetical protein
V1796880	putative hydrolase
V1047246	Galactitol-specific phosphotransferase enzyme IIB component
V1034247	Ornithine decarboxylase%2C inducible
V1047062	DNA polymerase I
V1047293	Transposase DDE domain protein
V1446944	hypothetical protein
V1032332	Septation ring formation regulator EzrA
V1033158	YGGT family protein
V1033511	cyclic 3'%2C5'-adenosine monophosphate phosphodiesterase
V1819389	pyridoxamine kinase
V1806580	UDP-N-acetylmuramate--L-alanine ligase
V1032565	ATP-dependent helicase
V1806654	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1032827	Translation initiation factor IF-1
V1143274	gram-positive signal peptide%2C YSIRK family
V1047154	hypothetical protein
V1149283	hypothetical protein
V1203404	Phenylalanine--tRNA ligase alpha subunit
V1047005	ATP-dependent helicase/nuclease subunit A
V1032555	UDP-N-acetylenolpyruvoylglucosamine reductase
V1684228	hypothetical protein
V1032299	DNA ligase
V1034208	molybdopterin biosynthesis protein MoeB
V1047109	Exodeoxyribonuclease 7 large subunit
V1047251	Death on curing protein
V1684225	hypothetical protein
V1033687	HTH-type transcriptional activator CmpR
V1047172	Thymidylate synthase
V1033258	Spo0B-associated GTP-binding protein
V1046990	Ditrans%2Cpolycis-undecaprenyl-diphosphate synthase ((2E%2C6E)-farnesyl-diphosphate specific)
V1366248	Cysteine-rich secretory protein family protein
V1032517	DNA polymerase III subunit gamma/tau
V1033606	AMP nucleosidase
V1033132	Penicillin-binding protein B
V1033171	hypothetical protein
V1032724	Chaperone protein YajL
V1047140	hypothetical protein
V1032406	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1796843	Xylulose-5-phosphate phosphoketolase
V1033278	ADP-ribose pyrophosphatase
V1033425	hypothetical protein
V1684269	hypothetical protein
V1047055	PTS system glucitol/sorbitol-specific transporter subunit IIA
V1796890	hypothetical protein
V1047176	Maltose transport system permease protein MalG
V1032919	Xaa-Pro dipeptidase
V1684258	hypothetical protein
V1033554	hypothetical protein
V1032394	3-oxoacyl-[acyl-carrier-protein] reductase FabG
V1886371	Alanine racemase
V1032412	Dipeptidase A
V1884715	MutS2 protein
V1033095	hypothetical protein
V1032659	Elongation factor P
V1101464	Phage-related protein
V1032201	Multicopper oxidase mco
V1032909	Primosomal protein DnaI
V1032779	Penicillin-binding protein F
V1032903	Chromosome partition protein Smc
V1163714	D-alanyl-lipoteichoic acid biosynthesis protein DltD
V1032747	Neutral endopeptidase
V1150388	N-acetyldiaminopimelate deacetylase
V1552710	co-chaperonin GroES
V1033348	G3P acyltransferase
V1032729	Glucan 1%2C6-alpha-glucosidase
V1796834	ATP-dependent DNA helicase PcrA
V1033249	hypothetical protein
V1684218	hypothetical protein
V1806600	Surface layer protein
V1880898	putative cell division protein YtgP
V1034199	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1162999	Transcriptional regulatory protein YycF
V1032391	Stage III sporulation protein E
V1032997	DNA topoisomerase 1
V1684214	hypothetical protein
V1819364	DegV domain-containing protein
V1755531	Transposase DDE domain protein
V1148999	Replicative DNA helicase
V1033467	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1047301	Gram positive anchor
V1886924	Zinc-transporting ATPase
V1032351	Serine--tRNA ligase
V1032223	Nucleoside deoxyribosyltransferase
V1032581	Multiple sugar-binding protein precursor
V1033127	Replicative DNA helicase
V1034287	LexA repressor
V1033099	Dihydroorotase
V1047196	DegV domain-containing protein
V1199365	hypothetical protein
V1047214	Cytidylate kinase
V1872763	FMN reductase (NADPH)
V1552755	Lipoteichoic acid synthase 1
V1000639	Glyceraldehyde-3-phosphate dehydrogenase
V1032678	Septum formation initiator
V1034284	Ribonuclease Z
V1796917	Bacillibactin transport regulator
V1033335	sortase
V1886365	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1882173	putative oxidoreductase
V1828853	putative sugar transferase EpsL
V1033588	Glycine--tRNA ligase alpha subunit
V1032989	Proline iminopeptidase
V1032605	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1806581	addiction module antitoxin%2C RelB/DinJ family
V1032698	Tyrosine--tRNA ligase 1
V1047233	DNA-binding transcriptional activator PspC
V1032462	Thiamine biosynthesis lipoprotein ApbE precursor
V1032692	Membrane-bound protein LytR
V1684209	LysM domain protein
V1034178	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1684277	Internalin-J precursor
V1464571	Elongation factor Tu-B
V1610069	50S ribosomal protein L6
V1034218	Dipeptidase
V1033134	Saliva-binding protein
V1032910	Replication initiation and membrane attachment protein
V1032315	Alanine--tRNA ligase
V1033056	Purine nucleoside receptor A
V1033611	Hypoxanthine-guanine phosphoribosyltransferase
V1033138	Rod shape-determining protein MreC
V1047111	Hemolysin A
V1366243	Oligo-1%2C6-glucosidase
V1047149	Phosphate import ATP-binding protein PstB 3
V1032923	putative hydrolase YutF
V1204595	putative acetyltransferase
V1684146	Matrixin
V1033608	Glucose uptake protein GlcU
V1032922	Trifunctional nucleotide phosphoesterase protein YfkN precursor
V1034256	DNA topoisomerase 4 subunit B
V1033391	putative ABC transporter ATP-binding protein
V1033050	[Citrate [pro-3S]-lyase] ligase
V1033340	ATP-dependent DNA helicase RecG
V1032990	Lipid A export ATP-binding/permease protein MsbA
V1033497	Methionyl-tRNA formyltransferase
V1162990	Putative penicillin-binding protein PbpX
V1032602	hypothetical protein
V1684188	putative transposase OrfB
V1872733	Redox-sensing transcriptional repressor rex
V1033595	Penicillin-binding protein 1A
V1684242	Antirestriction protein
V1552780	cell division protein FtsL
V1237151	UDP-N-acetylglucosamine 2-epimerase
V1047067	UDP-N-acetylmuramate--L-alanine ligase
V1684170	Chromosomal replication initiator protein DnaA
V1000534	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1890551	hypothetical protein
V1032765	Putative N-acetyl-LL-diaminopimelate aminotransferase
V1033245	DNA alkylation repair enzyme
V1047008	putative cell division protein YtgP
V1880918	flavodoxin
V1033021	Magnesium and cobalt efflux protein CorC
V1032674	Signal transduction histidine-protein kinase BaeS
V1033515	Phosphate-binding protein PstS 1 precursor
V1796838	Fumarate hydratase class II
V1033393	NifU-like protein
V1237185	PTS system oligo-beta-mannoside-specific EIIC component
V1032398	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1033376	DNA protection during starvation protein
V1035061	Ornithine carbamoyltransferase
V1541158	major spike protein
V1033005	hypothetical protein
V1883337	Bifunctional protein FolD protein
V1614144	Transposase%2C IS30 family
V1806648	hypothetical protein
V1033794	Putative pyruvate%2C phosphate dikinase regulatory protein
V1693896	50S ribosomal protein L3
V1034239	Oleate hydratase
V1684231	hypothetical protein
V1204779	Stage 0 sporulation protein KD
V1032847	CsbD-like protein
V1034281	Inner membrane transporter YjeM
V1883273	Surface layer protein
V1034300	PTS system oligo-beta-mannoside-specific EIIC component
V1149225	hypothetical protein
V1032707	mevalonate kinase
V1149097	DNA methylase
V1684212	hypothetical protein
V1032204	Transcript cleavage factor GreA
V1033193	hypothetical protein
V1608693	Aspartate-semialdehyde dehydrogenase
V1033100	Aspartate carbamoyltransferase
V1199370	sucrose/H+ symporter
V1033271	putative membrane protein
V1033025	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1032837	hypothetical protein
V1162941	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1891215	bifunctional antitoxin/transcriptional repressor RelB
V1150431	Type-1 restriction enzyme R protein
V1032331	Cysteine desulfurase
V1032295	Putative CDP-glycerol:glycerophosphate glycerophosphotransferase
V1684262	hypothetical protein
V1684224	hypothetical protein
V1101262	Growth regulator
V1033674	gram-positive signal peptide%2C YSIRK family
V1033257	O-acetyltransferase OatA
V1149233	hypothetical protein
V1032336	Putative universal stress protein
V1143186	Phosphate-import permease protein PhnE
V1032931	Putative glycosyltransferase EpsH
V1882180	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1033581	Deoxyguanosine kinase
V1033155	Putative penicillin-binding protein PbpX
V1032586	Glutamine transport ATP-binding protein GlnQ
V1101440	Membrane-bound protein LytR
V1149000	replication protein
V1143334	Spermidine/putrescine-binding periplasmic protein precursor
V1143301	FeS cluster assembly protein SufB
V1684257	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1806589	YbbR-like protein
V1047058	hypothetical protein
V1162595	putative cation-transporting ATPase F
V1806574	Divalent metal cation transporter MntH
V1032813	50S ribosomal protein L22
V1032772	5'-nucleotidase YfbR
V1032939	K(+)/H(+) antiporter
V1000122	Elongation factor Tu
V1684243	hypothetical protein
V1034301	putative oxidoreductase/MSMEI_2347
V1033753	Peptidase family M23
V1884791	Peptidase T
V1199416	hypothetical protein
V1033471	Glucitol operon repressor
V1033163	UDP-glucose 4-epimerase
V1033414	Adenylosuccinate lyase
V1462044	Elongation factor Tu
V1033159	photosystem II S4 domain protein
V1033165	Plasmid pRiA4b ORF-3-like protein
V1033361	putative DEAD-box ATP-dependent RNA helicase
V1032821	30S ribosomal protein S8
V1032883	Cell division protein FtsW
V1808120	Modulator of FtsH protease HflK
V1032640	hypothetical protein
V1034187	Primosomal protein N'
V1032291	D-inositol 3-phosphate glycosyltransferase
V1819365	ATP-dependent protease subunit HslV
V1047171	Transposase DDE domain protein
V1796864	Trehalose import ATP-binding protein SugC
V1032714	30S ribosomal protein S7
V1033369	Putative peptidoglycan binding domain protein
V1033136	putative zinc transport system permease protein AdcB
V1033007	GTP pyrophosphokinase YjbM
V1033085	FtsX-like permease family protein
V1033761	hypothetical protein
V1047279	Ribose operon repressor
V1047260	Transposon resolvase
V1032993	LPPG:FO 2-phospho-L-lactate transferase
V1458204	outer membrane lipoprotein
V1032838	Surface layer protein
V1163649	Putative universal stress protein
V1882165	hypothetical protein
V1047160	Putative mutator protein MutT4
V1033084	Phosphoserine phosphatase 1
V1684165	Inner membrane amino-acid ABC transporter permease protein YecS
V1423397	hypothetical protein
V1796841	Ribokinase
V1047142	Excinuclease ABC subunit C
V1032742	Cytochrome d ubiquinol oxidase subunit 1
V1032817	hypothetical protein
V1199359	PTS system lichenan-specific EIIC component
V1684329	Toxin HigB-2
V1684180	hypothetical protein
V1032422	hypothetical protein
V1884687	hypothetical protein
V1884711	hypothetical protein
V1149291	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1033248	Oxidoreductase YdhF
V1032675	hypothetical protein
V1064214	external scaffolding protein
V1032735	NADH dehydrogenase-like protein
V1033583	hypothetical protein
V1149058	putative methyltransferase
V1032881	DNA replication and repair protein RecF
V1032996	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1033078	DNA polymerase III subunit alpha
V1032587	Uridine kinase
V1819360	gram-positive signal peptide%2C YSIRK family
V1047182	Putative membrane protein YdgH
V1032667	putative membrane protein
V1150392	Alpha-xylosidase
V1033533	HIT-like protein
V1884884	Magnesium-transporting ATPase%2C P-type 1
V1032812	30S ribosomal protein S19
V1149199	addiction module antitoxin%2C RelB/DinJ family
V1033367	hypothetical protein
V1806613	ATP-dependent RNA helicase SrmB
V1032916	Peptidoglycan endopeptidase RipA precursor
V1032429	HTH-type transcriptional regulator YodB
V1032937	hypothetical protein
V1882956	Tyrosine recombinase XerC
V1032486	Glutamate/gamma-aminobutyrate antiporter
V1149006	Internalin-J precursor
V1684244	hypothetical protein
V1882978	Beta-glucoside kinase
V1032780	hypothetical protein
V1032521	Thymidylate kinase
V1032310	DNA mismatch repair protein MutS
