gene	geneProduct
V1000017	50S ribosomal protein L16
V1104333	Proline iminopeptidase
V1000574	Septation ring formation regulator EzrA
V1799292	phosphatidylglycerophosphatase B
V1290863	gram-positive signal peptide%2C YSIRK family
V1203293	Protein involved in initiation of plasmid replication
V1000093	Putative penicillin-binding protein PbpX
V1000021	50S ribosomal protein L3
V1364877	F-ATPase epsilon subunit
V1203452	Muramidase-2 precursor
V1000171	Oligopeptide-binding protein AppA precursor
V1000643	Ribonuclease R
V1000500	DNA ligase
V1356068	Ribonuclease J 1
V1000057	Ribose-phosphate pyrophosphokinase
V1059001	Phosphoenolpyruvate-protein phosphotransferase
V1191213	type 2 lantibiotic biosynthesis protein LanM
V1211201	preprotein translocase subunit SecY
V1553523	Foldase protein PrsA precursor
V1000499	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1000625	Helix-turn-helix domain protein
V1237406	Lysine--tRNA ligase
V1136388	Phosphoglycerate kinase
V1392006	50S ribosomal protein L19
V1836820	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1000003	hypothetical protein
V1211371	Glutamate--tRNA ligase
V1392169	hypothetical protein
V1000637	ATP-dependent Clp protease proteolytic subunit
V1000300	Aspartate--tRNA ligase
V1000827	putative tRNA-dihydrouridine synthase
V1339711	Foldase protein PrsA precursor
V1599266	Carbamoyl-phosphate synthase large chain
V1075411	Vegetative protein 19
V1599150	DNA polymerase III PolC-type
V1136050	30S ribosomal protein S9
V1144133	hypothetical protein
V1430708	LPXTG cell wall anchor domain protein
V1136065	Elongation factor P
V1362265	LexA repressor
V1000081	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1000835	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1381763	Glucosamine kinase GspK
V1000563	Guanylate kinase
V1000601	Alanine--tRNA ligase
V1483972	C protein alpha-antigen precursor
V1001468	Leucine--tRNA ligase
V1203478	EIIAB-Man
V1599135	Recombination protein N
V1211485	Putative universal stress protein
V1000326	Threonine--tRNA ligase
V1211258	ATP-dependent zinc metalloprotease FtsH
V1203300	dihydroxyacetone kinase
V1211184	DNA-directed RNA polymerase subunit beta
V1000044	Asparagine synthetase [glutamine-hydrolyzing] 1
V1042869	polynucleotide kinase
V1136423	F-ATPase epsilon subunit
V1000634	Excinuclease ABC subunit A
V1000882	Acetate kinase
V1136667	hypothetical protein
V1851978	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1836829	putative ABC transporter ATP-binding protein YheS
V1000329	Peptide chain release factor 3
V1465413	Stage III sporulation protein E
V1000301	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1000551	Intracellular maltogenic amylase
V1481470	C protein alpha-antigen precursor
V1000139	DNA polymerase III PolC-type
V1448368	Oligopeptide-binding protein AppA precursor
V1204222	cytoskeletal protein RodZ
V1000168	Isoleucine--tRNA ligase
V1136526	putative GTP-binding protein EngB
V1852142	gram-positive signal peptide%2C YSIRK family
V1886543	Vegetative protein 19
V1000552	putative galacturonate locus repressor
V1836815	Galactose/methyl galactoside import ATP-binding protein MglA
V1006377	hypothetical protein
V1000617	hypothetical protein
V1136124	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1573677	bacteriocin biosynthesis docking scaffold%2C SagD family
V1880839	putative endopeptidase precursor
V1136290	RNAP delta factor
V1912438	hypothetical protein
V1150316	type I restriction enzyme EcoKI subunit R
V1211322	Phosphoglucosamine mutase
V1000842	F-ATPase subunit 6
V1000840	F-ATPase gamma subunit
V1203748	Putative ribosomal N-acetyltransferase YdaF
V1136635	Phosphocarrier protein HPr
V1156008	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1076034	hypothetical protein
V1000317	Transcript cleavage factor GreA
V1136075	Ribose-phosphate pyrophosphokinase
V1211268	Magnesium and cobalt efflux protein CorC
V1136127	Phosphate-import protein PhnD precursor
V1203703	Heat-inducible transcription repressor HrcA
V1851960	product=hypothetical protein
V1851983	ATP-dependent DNA helicase PcrA
V1852133	Translation initiation factor IF-3
V1000547	Trehalose import ATP-binding protein SugC
V1213484	Cyclodextrin-binding protein precursor
V1000834	DEAD-box ATP-dependent RNA helicase CshA
V1888216	NADH oxidase
V1000605	MutS2 protein
V1211345	ATP synthase subunit alpha
V1599343	Negative regulator of genetic competence ClpC/MecB
V1203506	Lipoteichoic acid synthase 1
V1000307	Glutamine synthetase
V1852132	Nicotinate-nucleotide adenylyltransferase
V1600706	Putative niacin/nicotinamide transporter NaiP
V1000603	Putative Holliday junction resolvase
V1136550	putative protein containing a divergent version of the methyl-accepting chemotaxis-like domain protein
V1799302	hypothetical protein
V1599167	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1491714	30S ribosomal protein S1
V1034752	hypothetical protein
V1000502	Inosine-5'-monophosphate dehydrogenase
V1203343	DNA gyrase subunit A
V1448344	Ribonuclease J 1
V1000318	Phenylalanine--tRNA ligase beta subunit
V1000892	Phosphoglucosamine mutase
V1000045	hypothetical protein
V1006736	Beta-N-acetylhexosaminidase precursor
V1000074	Glucose-inhibited division protein A
V1006022	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1136136	hypothetical protein
V1852085	Magnesium-transporting ATPase%2C P-type 1
V1164544	DNA polymerase III subunit gamma/tau
V1213485	Maltose transport system permease protein MalF
V1000632	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1600206	preprotein translocase subunit SecA
V1493841	Beta-N-acetylhexosaminidase precursor
V1136305	Beta-phosphoglucomutase
V1000833	Alanine racemase
V1000172	Stage 0 sporulation protein KC
V1000121	ATP-dependent Clp protease ATP-binding subunit ClpX
V1552713	Phosphoglucosamine mutase
V1886961	Serine/threonine-protein kinase PrkC
V1885690	Putative penicillin-binding protein PbpX
V1150430	hypothetical protein
V1599059	Calcium-transporting ATPase
V1219609	putative phage-encoded protein
V1000162	Dihydropteroate synthase
V1000196	tape measure domain protein
V1000151	30S ribosomal protein S16
V1390055	hypothetical protein
V1001368	EIIAB-Man
V1047246	Galactitol-specific phosphotransferase enzyme IIB component
V1430720	Prolipoprotein diacylglyceryl transferase
V1046751	gram-positive signal peptide%2C YSIRK family
V1136335	Asparagine synthetase [glutamine-hydrolyzing] 1
V1357707	Transcriptional regulatory protein YycF
V1390171	C protein alpha-antigen precursor
V1000533	CTP synthase
V1000558	Putative protein phosphatase 2C-type
V1000594	Carbamoyl-phosphate synthase large chain
V1000526	Helicase IV
V1000161	ABC-2 type transporter
V1136549	hypothetical protein
V1167440	6-phospho-alpha-glucosidase 1
V1448268	MucBP domain protein
V1418918	Glutamate racemase
V1136324	Threonine--tRNA ligase
V1606134	gram-positive signal peptide%2C YSIRK family
V1000109	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1268476	CBS domain protein
V1032620	Ribonucleoside-diphosphate reductase 2 subunit beta
V1136449	hypothetical protein
V1298017	Competence-specific nuclease
V1912710	hypothetical protein
V1001475	putative ABC transporter ATP-binding protein YxlF
V1136558	YbbR-like protein
V1615032	ATP-dependent zinc metalloprotease FtsH
V1076036	Non-specific ribonucleoside hydrolase RihC
V1606068	putative endopeptidase precursor
V1136269	Putative NADH-flavin reductase
V1481459	Putative Ig domain protein
V1553617	hypothetical protein
V1047247	PTS system galactitol-specific EIIC component
V1000611	Beta-Ala-Xaa dipeptidase
V1614151	Type IIS restriction enzyme Eco57I
V1851965	hypothetical protein
V1400168	Cell division protein DivIVA
V1211366	Pyruvate formate-lyase 1-activating enzyme
V1000091	hypothetical protein
V1136123	hypothetical protein
V1136418	Phosphoenolpyruvate carboxykinase [ATP]
V1144329	Proline iminopeptidase
V1599149	Proline--tRNA ligase
V1167856	Tyrosine recombinase XerD
V1136510	50S ribosomal protein L2
V1852140	Methionine--tRNA ligase
V1440457	putative phage-encoded protein
V1136076	Bifunctional protein GlmU
V1203647	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
V1000056	transcriptional regulator BetI
V1000486	Penicillin-binding protein F
V1000848	ABC transporter permease protein YxdM
V1033375	Trigger factor
V1216924	Ribonucleoside-diphosphate reductase 2 subunit beta
V1060343	F-type ATPase subunit delta
V1211207	Chromosome partition protein Smc
V1423938	Enolase
V1136221	Transcript cleavage factor GreA
V1599140	dihydroxyacetone kinase
V1000573	Cysteine desulfurase
V1884738	hypothetical protein
V1000077	DNA polymerase III subunit beta
V1203723	cell division protein MraZ
V1799360	Rod shape-determining protein RodA
V1000008	Adenylate kinase
V1852053	Putative niacin/nicotinamide transporter NaiP
V1136553	Farnesyl diphosphate synthase
V1237186	hypothetical protein
V1799290	Elongation factor P
V1136440	50S ribosomal protein L16
V1211327	Neutral endopeptidase
V1594229	6-phosphogluconate dehydrogenase%2C decarboxylating
V1000169	Chromosome partition protein Smc
V1136252	Phosphoglucomutase
V1106552	Type I restriction enzyme EcoKI M protein
V1211165	MucBP domain protein
V1000124	30S ribosomal protein S20
V1000152	hypothetical protein
V1594437	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1000050	Cysteine-rich secretory protein family protein
V1000633	Excinuclease ABC subunit B
V1383819	hypothetical protein
V1000085	H+ Antiporter protein
V1000525	Pantothenate kinase
V1393914	phage portal protein%2C SPP1 family
V1000623	Stage III sporulation protein E
V1136448	PTS system mannose-specific EIIC component
V1143377	EIIABC-Fru
V1599275	RNA polymerase sigma factor RpoD
V1599332	Ribonuclease R
V1852108	adaptor protein
V1136259	Lichenan-specific phosphotransferase enzyme IIB component
V1436037	gram-positive signal peptide%2C YSIRK family
V1150958	DNA topoisomerase 4 subunit A
V1211358	UTP--glucose-1-phosphate uridylyltransferase
V1599306	Exodeoxyribonuclease V alpha chain
V1340115	Lactose phosphotransferase system repressor
V1499093	co-chaperonin GroES
V1000039	anaerobic ribonucleotide reductase-activating protein
V1000066	Serine protease Do-like HtrA
V1799345	putative membrane protein
V1852083	50S ribosomal protein L5
V1799334	Ribonuclease J 2
V1136484	UDP-glucose 4-epimerase
V1599344	polynucleotide kinase
V1000185	Glucan 1%2C6-alpha-glucosidase
V1034705	hypothetical protein
V1150384	hypothetical protein
V1006628	Methionine aminopeptidase 1
V1137033	hypothetical protein
V1136325	ATP-dependent helicase
V1852084	50S ribosomal protein L23
V1136363	hypothetical protein
V1158332	Pyruvate kinase
V1301126	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1381580	H(+)/Cl(-) exchange transporter ClcA
V1203497	hypothetical protein
V1211182	Alanine--tRNA ligase
V1886694	GTP pyrophosphokinase YjbM
V1000144	Vegetative protein 209
V1599309	Isoleucine--tRNA ligase
V1599321	Septation ring formation regulator EzrA
V1203477	product=hypothetical protein
V1203599	Phosphate-import protein PhnD precursor
V1136228	Putative hemin import ATP-binding protein HrtA
V1136346	L-2-hydroxyisocaproate dehydrogenase
V1136547	Trehalose import ATP-binding protein SugC
V1553706	putative alpha-glucosidase
V1852100	Thiamine pyrophosphokinase
V1875146	ABC-type transporter ATP-binding protein EcsA
V1000327	Replication initiation and membrane attachment protein
V1000484	3'-5' exoribonuclease YhaM
V1301158	Serine protease Do-like HtrA
V1237698	50S ribosomal protein L3
V1000831	Transcription-repair-coupling factor
V1058821	Holliday junction ATP-dependent DNA helicase RuvB
V1000298	glutamyl-tRNA(Gln) amidotransferase subunit E
V1448544	mobile mystery protein B
V1136300	Deoxyguanosine kinase
V1462015	CCA-adding enzyme
V1000309	hypothetical protein
V1000519	PTS system maltose-specific EIICB component
V1000644	SsrA-binding protein
V1035129	putative tRNA sulfurtransferase
V1599980	O-GlcNAcase NagJ precursor
V1046757	L%2CD-transpeptidase catalytic domain
V1382281	50S ribosomal protein L27
V1203390	MucBP domain protein
V1213499	F-type ATPase subunit delta
V1430377	Lipid A export ATP-binding/permease protein MsbA
V1136391	2%2C5-diketo-D-gluconic acid reductase B
V1445186	Proline--tRNA ligase
V1136477	hypothetical protein
V1295109	Thiol-activated cytolysin
V1000456	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1000538	Nucleoid occlusion protein
V1481434	G3P acyltransferase
V1211402	Asparagine--tRNA ligase
V1000028	putative deoxyribonuclease YcfH
V1136373	hypothetical protein
V1136630	D-ribose pyranase
V1000173	ATP-dependent DNA helicase RecG
V1006819	Glutamine transport ATP-binding protein GlnQ
V1150333	phage tail tape measure protein%2C TP901 family%2C core region
V1599197	hypothetical protein
V1000117	Ribonuclease Z
V1000515	Sensory transduction protein regX3
V1006021	hypothetical protein
V1212547	glycine betaine/L-proline transport ATP binding subunit
V1836802	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
V1880284	Vegetative protein 209
V1046766	C protein alpha-antigen precursor
V1819472	hypothetical protein
V1000092	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1599342	Transcription-repair-coupling factor
V1418919	hypothetical protein
V1000037	Aminopeptidase E
V1355907	hypothetical protein
V1000590	Bifunctional protein pyrR
V1144358	30S ribosomal protein S20
V1598238	Peptide chain release factor 1
V1203690	Aldose 1-epimerase
V1482799	hypothetical protein
V1836800	Protein involved in sex pheromone biosynthesis
V1851988	hypothetical protein
V1076330	Helix-destabilizing protein
V1150317	hypothetical protein
V1615860	repeat
V1852111	Lipoteichoic acid synthase 1
V1000155	Farnesyl diphosphate synthase
V1136220	hypothetical protein
V1136304	Trehalose import ATP-binding protein SugC
V1237647	hypothetical protein
V1136066	Pantothenate kinase
V1136081	Methionine--tRNA ligase
V1136218	putative hydrolase
V1268292	DEAD-box ATP-dependent RNA helicase CshA
V1000604	hypothetical protein
V1599151	Translation initiation factor IF-2
V1836824	hypothetical protein
V1064607	Pullulanase
V1606123	C protein alpha-antigen precursor
V1006017	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1006822	deoxyguanosinetriphosphate triphosphohydrolase-like protein
V1136135	GMP synthase [glutamine-hydrolyzing]
V1293700	hypothetical protein
V1481366	30S ribosomal protein S1
V1851969	hypothetical protein
V1136164	hypothetical protein
V1381056	putative hydrolase YxeP
V1393976	Prophage endopeptidase tail
V1886422	Tyrosine recombinase XerC
V1203420	Fic/DOC family protein
V1213596	GTP-binding protein obg
V1136437	50S ribosomal protein L24
V1339798	L-serine dehydratase%2C alpha chain
V1211365	Mannosylfructose-phosphate synthase
V1580898	hypothetical protein
V1000510	hypothetical protein
V1600193	DNA polymerase I
V1000881	D-serine/D-alanine/glycine transporter
V1043994	Elongation factor Ts
V1136407	DNA-binding protein HU
V1605662	putative transcriptional regulatory protein
V1553535	Penicillin-binding protein 1A
V1599345	Aminopeptidase C
V1600990	Protein involved in sex pheromone biosynthesis
V1000013	30S ribosomal protein S8
V1203531	hypothetical protein
V1608875	hypothetical protein
V1000060	Ribonuclease HI
V1136255	DNA gyrase subunit B
V1203277	Elongation factor 4
V1136312	ATP-dependent Clp protease proteolytic subunit
V1606121	Calcium-transporting ATPase
V1000138	hypothetical protein
V1000313	Xaa-Pro dipeptidyl-peptidase
V1594712	RNA polymerase sigma factor RpoD
V1599319	putative tRNA sulfurtransferase
V1000885	Ribonuclease J 1
V1469282	Glutathione transport system permease protein GsiC
V1074742	30S ribosomal protein S12
V1136238	CRISPR-associated protein Cas9/Csn1%2C subtype II/NMEMI
V1203443	Aminopeptidase E
V1430479	Alpha-xylosidase
V1601167	hypothetical protein
V1522724	Aminopeptidase C
V1000090	Guanine/hypoxanthine permease PbuG
V1000294	DNA primase
V1136615	HSP-70 cofactor
V1599174	O-acetyltransferase OatA
V1391924	Ribosomal RNA large subunit methyltransferase H
V1000113	GTP-binding protein EngA
V1000180	Uracil transporter
V1047245	HTH domain protein
V1599133	Exodeoxyribonuclease 7 large subunit
V1000142	Uridylate kinase
V1000454	Aspartate racemase
V1381895	Trehalose import ATP-binding protein SugC
V1836825	Glycopeptide resistance-associated protein R
V1000102	ATP-dependent helicase/nuclease subunit A
V1000137	hypothetical protein
V1006728	putative oxidoreductase
V1136589	30S ribosomal protein S16
V1000505	Mannosyltransferase OCH1
V1006627	Magnesium and cobalt efflux protein CorC
V1203386	Transcriptional regulatory protein YycF
V1851964	hypothetical protein
V1000154	Recombination protein N
V1000319	Putative TrmH family tRNA/rRNA methyltransferase
V1136276	Adapter protein MecA 1
V1203409	Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
V1000047	Tyrosine-protein phosphatase precursor
V1000945	Modification methylase TaqI
V1149263	HTH-type transcriptional regulator YodB
V1150318	hypothetical protein
V1000012	50S ribosomal protein L6
V1000295	Glycine--tRNA ligase beta subunit
V1491690	Primosomal protein N'
V1581223	Helix-destabilizing protein
V1599068	Xaa-Pro dipeptidyl-peptidase
V1000130	putative PEP-CTERM system TPR-repeat lipoprotein
V1136911	Serine--tRNA ligase
V1155226	30S ribosomal protein S20
V1599187	Type-1 restriction enzyme R protein
V1615067	UDP-N-acetylmuramate--L-alanine ligase
V1001467	S-adenosylmethionine synthase
V1211281	Aldose 1-epimerase
V1590848	Ribosome biogenesis GTPase A
V1000125	ComEC family competence protein
V1000556	putative ABC transporter ATP-binding protein
V1000823	potassium transport protein Kup
V1112929	AAA domain (dynein-related subfamily)
V1356248	Inner membrane metabolite transport protein YgcS
V1819428	Foldase protein PrsA precursor
V1448289	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1000009	50S ribosomal protein L15
V1000103	UV-endonuclease
V1617343	Penicillin-binding protein 1A
V1000332	Magnesium and cobalt efflux protein CorC
V1136117	Chromosomal replication initiator protein DnaA
V1223278	Gas vesicle protein
V1000025	hypothetical protein
V1203388	GTP-binding protein HflX
V1899658	Stage III sporulation protein E
V1238011	Flavodoxin
V1420578	DNA integrity scanning protein DisA
V1599264	Phosphoenolpyruvate carboxylase
V1899750	hypothetical protein
V1000299	Putative pyruvate%2C phosphate dikinase regulatory protein
V1000316	Penicillin-binding protein 2B
V1036339	hypothetical protein
V1136146	Tagatose-6-phosphate kinase
V1448284	Xylulose-5-phosphate phosphoketolase
V1599132	Bifunctional protein FolD protein
V1000631	Peptide chain release factor 2
V1136295	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1203397	hypothetical protein
V1819527	hypothetical protein
V1010815	ribosomal-protein-alanine N-acetyltransferase
V1600199	Peptide chain release factor 3
V1799364	DEAD-box ATP-dependent RNA helicase CshB
V1852121	Thioredoxin reductase
V1000007	Translation initiation factor IF-1
V1000826	Thiamine precursor ECF transporter S component HmpT
V1481341	Type I restriction enzyme EcoKI specificity protein
V1499649	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
V1006820	Alpha-hemolysin translocation ATP-binding protein HlyB
V1339704	Lipid A export ATP-binding/permease protein MsbA
V1203356	Serine hydroxymethyltransferase
V1356077	DNA/pantothenate metabolism flavoprotein
V1006729	Thymidylate synthase
V1574099	PTS system mannose-specific EIIC component
V1599138	Serine/threonine-protein kinase PrkC
V1606122	Helicase IV
V1599337	MucBP domain protein
V1136334	D-aspartate ligase
V1136483	Sorbose-specific phosphotransferase enzyme IIB component
V1392051	Acetate kinase
V1599069	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1012052	Putative tagatose-6-phosphate ketose/aldose isomerase
V1175000	Aminopeptidase N
V1334683	putative P-loop ATPase
V1000566	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1036054	Transcription-repair-coupling factor
V1211294	Fumarate reductase flavoprotein subunit precursor
V1000622	putative inorganic polyphosphate/ATP-NAD kinase
V1136113	Glucose-inhibited division protein A
V1400074	ATP-dependent protease ATPase subunit ClpY
V1580709	30S ribosomal protein S21
V1136465	30S ribosomal protein S5
V1167421	Chromosomal replication initiator protein DnaA
V1001477	hypothetical protein
V1136053	Chaperone protein YajL
V1214686	LPXTG cell wall anchor domain protein
V1612021	Cell division protein SepF
V1851962	hypothetical protein
V1064199	Type III restriction enzyme%2C res subunit
V1157421	50S ribosomal protein L21
V1448294	D-alanine--D-alanine ligase A
V1547364	hypothetical protein
V1000098	Ribosomal RNA small subunit methyltransferase F
V1136216	Calcium-transporting ATPase
V1136219	Aminopeptidase E
V1136348	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1136518	Glucosamine kinase GspK
V1599233	Formate--tetrahydrofolate ligase 1
V1599324	Uracil phosphoribosyltransferase
V1851966	Internalin-J precursor
V1613977	purine nucleoside phosphorylase
V1136143	hypothetical protein
V1136546	Glutathione transport system permease protein GsiC
V1151036	Pur operon repressor
V1391945	product=Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1852079	Sensor protein kinase WalK
V1000141	Phosphatidate cytidylyltransferase
V1000895	Cytosine deaminase
V1203516	Intracellular maltogenic amylase
V1213492	Ornithine decarboxylase%2C inducible
V1390211	phage major capsid protein%2C HK97 family
V1599153	putative ABC transporter ATP-binding protein YheS
V1599228	hypothetical protein
V1000529	putative integral membrane protein
V1136254	DNA replication and repair protein RecF
V1136505	hypothetical protein
V1000569	Rod shape-determining protein MreC
V1211250	Stage 0 sporulation protein KD
V1448293	Ribose-phosphate pyrophosphokinase
V1899646	S-adenosyl-l-methionine hydroxide adenosyltransferase
