gene	geneProduct
V1000081	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1158426	PTS system mannose-specific EIIC component
V1042869	polynucleotide kinase
V1016072	DNA replication initiation protein gpA
V1000326	Threonine--tRNA ligase
V1104333	Proline iminopeptidase
V1000304	Pullulanase
V1000834	DEAD-box ATP-dependent RNA helicase CshA
V1298017	Competence-specific nuclease
V1400168	Cell division protein DivIVA
V1000882	Acetate kinase
V1608875	hypothetical protein
V1000644	SsrA-binding protein
V1000641	Triosephosphate isomerase
V1000842	F-ATPase subunit 6
V1167440	6-phospho-alpha-glucosidase 1
V1000162	Dihydropteroate synthase
V1076330	Helix-destabilizing protein
V1000827	putative tRNA-dihydrouridine synthase
V1000547	Trehalose import ATP-binding protein SugC
V1000045	hypothetical protein
V1594784	Diacylglycerol kinase
V1000475	hypothetical protein
V1000144	Vegetative protein 209
V1000574	Septation ring formation regulator EzrA
V1852084	50S ribosomal protein L23
V1203395	hypothetical protein
V1295109	Thiol-activated cytolysin
V1237186	hypothetical protein
V1144329	Proline iminopeptidase
V1381099	F-ATPase gamma subunit
V1836829	putative ABC transporter ATP-binding protein YheS
V1000175	50S ribosomal protein L28
V1851995	Ribosomal RNA small subunit methyltransferase H
V1000503	Calcium-transporting ATPase
V1000617	hypothetical protein
V1852108	adaptor protein
V1000552	putative galacturonate locus repressor
V1264072	hypothetical protein
V1615860	repeat
V1006021	hypothetical protein
V1836820	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1000533	CTP synthase
V1211148	hypothetical protein
V1042355	EIIAB-Man
V1581223	Helix-destabilizing protein
V1000039	anaerobic ribonucleotide reductase-activating protein
V1016074	capsid protein
V1000008	Adenylate kinase
V1000892	Phosphoglucosamine mutase
V1481442	Pullulanase
V1151052	repeat
V1852083	50S ribosomal protein L5
V1000066	Serine protease Do-like HtrA
V1008711	Pullulanase
V1339711	Foldase protein PrsA precursor
V1552713	Phosphoglucosamine mutase
V1481434	G3P acyltransferase
V1006735	gram-positive signal peptide%2C YSIRK family
V1000558	Putative protein phosphatase 2C-type
V1607575	DNA polymerase III PolC-type
V1553617	hypothetical protein
V1043994	Elongation factor Ts
V1000301	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1001477	hypothetical protein
V1000011	50S ribosomal protein L18
V1001475	putative ABC transporter ATP-binding protein YxlF
V1000298	glutamyl-tRNA(Gln) amidotransferase subunit E
V1001468	Leucine--tRNA ligase
V1000077	DNA polymerase III subunit beta
V1064607	Pullulanase
V1301158	Serine protease Do-like HtrA
V1522724	Aminopeptidase C
V1000132	Single-stranded-DNA-specific exonuclease RecJ
V1000009	50S ribosomal protein L15
V1060343	F-type ATPase subunit delta
V1000564	Cell division protein FtsZ
V1000074	Glucose-inhibited division protein A
V1580898	hypothetical protein
V1836824	hypothetical protein
V1149263	HTH-type transcriptional regulator YodB
V1006728	putative oxidoreductase
V1000833	Alanine racemase
V1000500	DNA ligase
V1000013	30S ribosomal protein S8
V1000109	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1000299	Putative pyruvate%2C phosphate dikinase regulatory protein
V1481433	hypothetical protein
V1000330	Regulatory protein RecX
V1594750	Hypoxanthine-guanine phosphoribosyltransferase
V1000318	Phenylalanine--tRNA ligase beta subunit
V1836815	Galactose/methyl galactoside import ATP-binding protein MglA
V1046767	DNA polymerase I
V1000505	Mannosyltransferase OCH1
V1851978	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1852121	Thioredoxin reductase
V1000168	Isoleucine--tRNA ligase
V1469301	hypothetical protein
V1000185	Glucan 1%2C6-alpha-glucosidase
V1000551	Intracellular maltogenic amylase
V1595138	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1000085	H+ Antiporter protein
V1430720	Prolipoprotein diacylglyceryl transferase
V1000601	Alanine--tRNA ligase
V1836819	Degradation activator
V1000047	Tyrosine-protein phosphatase precursor
V1074742	30S ribosomal protein S12
V1000634	Excinuclease ABC subunit A
V1000528	30S ribosomal protein S7
V1886961	Serine/threonine-protein kinase PrkC
V1000632	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1035129	putative tRNA sulfurtransferase
V1000161	ABC-2 type transporter
V1000329	Peptide chain release factor 3
V1058821	Holliday junction ATP-dependent DNA helicase RuvB
V1016073	minor spike protein
V1167892	hypothetical protein
V1000037	Aminopeptidase E
V1000007	Translation initiation factor IF-1
V1436037	gram-positive signal peptide%2C YSIRK family
V1000519	PTS system maltose-specific EIICB component
V1594655	Stage 0 sporulation protein KD
V1164544	DNA polymerase III subunit gamma/tau
V1000050	Cysteine-rich secretory protein family protein
V1852100	Thiamine pyrophosphokinase
V1852111	Lipoteichoic acid synthase 1
V1007409	CRISPR-associated endonuclease Cas1
V1204224	hypothetical protein
V1594229	6-phosphogluconate dehydrogenase%2C decarboxylating
V1000022	hypothetical protein
V1420579	putative hydrolase
V1000476	Modulator of FtsH protease HflK
V1435970	hypothetical protein
V1590848	Ribosome biogenesis GTPase A
V1852140	Methionine--tRNA ligase
V1836800	Protein involved in sex pheromone biosynthesis
V1465413	Stage III sporulation protein E
V1469282	Glutathione transport system permease protein GsiC
V1000152	hypothetical protein
V1000117	Ribonuclease Z
V1006022	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1851983	ATP-dependent DNA helicase PcrA
V1519991	Recombinase A
V1159013	Cell division protein FtsZ
V1400074	ATP-dependent protease ATPase subunit ClpY
V1000069	Sensor histidine kinase YycG
V1000327	Replication initiation and membrane attachment protein
V1355907	hypothetical protein
V1000637	ATP-dependent Clp protease proteolytic subunit
V1339704	Lipid A export ATP-binding/permease protein MsbA
V1491905	hypothetical protein
V1000611	Beta-Ala-Xaa dipeptidase
V1006628	Methionine aminopeptidase 1
V1006017	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1006815	Phosphate acetyltransferase
V1000526	Helicase IV
V1852132	Nicotinate-nucleotide adenylyltransferase
V1000320	Membrane protein YidC 1
V1464388	DNA-directed RNA polymerase subunit beta
V1000498	Inner membrane protein YbhL
V1006820	Alpha-hemolysin translocation ATP-binding protein HlyB
V1420578	DNA integrity scanning protein DisA
V1462015	CCA-adding enzyme
V1000056	transcriptional regulator BetI
V1000881	D-serine/D-alanine/glycine transporter
V1213480	Recombinase A
V1912438	hypothetical protein
V1000295	Glycine--tRNA ligase beta subunit
V1000603	Putative Holliday junction resolvase
V1000140	Proline--tRNA ligase
V1391924	Ribosomal RNA large subunit methyltransferase H
V1036753	CRISPR type II-A/NMEMI-associated protein Csn2
V1503141	LPXTG cell wall anchor domain protein
V1006029	UDP-N-acetylenolpyruvoylglucosamine reductase
V1034596	L%2CD-transpeptidase catalytic domain
V1000541	Tyrosine-protein phosphatase precursor
V1000594	Carbamoyl-phosphate synthase large chain
V1000525	Pantothenate kinase
V1542216	hypothetical protein
V1000942	hypothetical protein
V1000454	Aspartate racemase
V1851964	hypothetical protein
V1136911	Serine--tRNA ligase
V1268426	DNA topoisomerase 4 subunit B
V1198614	hypothetical protein
V1381941	hypothetical protein
V1006822	deoxyguanosinetriphosphate triphosphohydrolase-like protein
V1000124	30S ribosomal protein S20
V1076036	Non-specific ribonucleoside hydrolase RihC
V1000538	Nucleoid occlusion protein
V1151580	Pollen proteins Ole e I like protein
V1851969	hypothetical protein
V1167856	Tyrosine recombinase XerD
V1000091	hypothetical protein
V1000831	Transcription-repair-coupling factor
V1010815	ribosomal-protein-alanine N-acetyltransferase
V1431657	30S ribosomal protein S2
V1000012	50S ribosomal protein L6
V1381895	Trehalose import ATP-binding protein SugC
V1000092	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1000823	potassium transport protein Kup
V1000005	30S ribosomal protein S11
V1000456	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1594712	RNA polymerase sigma factor RpoD
V1000158	Alkaline shock protein 23
V1000294	DNA primase
V1852118	hypothetical protein
V1033503	Type-1 restriction enzyme R protein
V1000138	hypothetical protein
V1000569	Rod shape-determining protein MreC
V1000088	Deoxyadenosine kinase
V1000146	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1001467	S-adenosylmethionine synthase
V1268240	Pullulanase
V1000605	MutS2 protein
V1167421	Chromosomal replication initiator protein DnaA
V1000622	putative inorganic polyphosphate/ATP-NAD kinase
V1000945	Modification methylase TaqI
V1430829	UDP-N-acetylglucosamine 2-epimerase
V1000139	DNA polymerase III PolC-type
V1000154	Recombination protein N
V1000160	putative HTH-type transcriptional regulator
V1381169	DNA-directed RNA polymerase subunit beta
V1356163	hypothetical protein
V1000173	ATP-dependent DNA helicase RecG
V1237574	Folylpolyglutamate synthase
V1033375	Trigger factor
V1000051	hypothetical protein
V1006627	Magnesium and cobalt efflux protein CorC
V1000623	Stage III sporulation protein E
V1836802	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
V1423331	Magnesium-transporting ATPase%2C P-type 1
V1000296	Recombination protein O
V1000137	hypothetical protein
V1000319	Putative TrmH family tRNA/rRNA methyltransferase
V1000885	Ribonuclease J 1
V1000101	ATP-dependent helicase/deoxyribonuclease subunit B
V1000590	Bifunctional protein pyrR
V1836832	Elongation factor P
V1469285	Hypoxanthine-guanine phosphoribosyltransferase
V1000097	Signal peptidase IB
V1381580	H(+)/Cl(-) exchange transporter ClcA
V1415806	Internalin-J precursor
V1418918	Glutamate racemase
V1000020	30S ribosomal protein S19
V1000169	Chromosome partition protein Smc
V1158598	Translation initiation factor IF-3
V1499093	co-chaperonin GroES
V1886694	GTP pyrophosphokinase YjbM
V1469372	hypothetical protein
V1000848	ABC transporter permease protein YxdM
V1553706	putative alpha-glucosidase
V1000102	ATP-dependent helicase/nuclease subunit A
V1498992	Glucosamine-6-phosphate deaminase
V1000619	Regulatory protein spx
V1000556	putative ABC transporter ATP-binding protein
V1852080	UDP-N-acetylmuramate--L-alanine ligase
V1326948	preprotein translocase subunit YajC
V1357707	Transcriptional regulatory protein YycF
V1268292	DEAD-box ATP-dependent RNA helicase CshA
V1000938	Cysteine--tRNA ligase
V1594580	hypothetical protein
V1164912	CopAB ATPases metal-fist type repressor
V1469296	hypothetical protein
V1608857	30S ribosomal protein S1
V1399511	6-phosphofructokinase
V1000332	Magnesium and cobalt efflux protein CorC
V1383819	hypothetical protein
V1851988	hypothetical protein
V1036339	hypothetical protein
V1000306	Choline-binding protein precursor
V1203319	putative murein peptide carboxypeptidase
V1418919	hypothetical protein
V1006819	Glutamine transport ATP-binding protein GlnQ
V1000604	hypothetical protein
V1149253	Bacteriophage peptidoglycan hydrolase
V1389989	Glucose-6-phosphate isomerase
V1143377	EIIABC-Fru
V1144021	DEAD-box ATP-dependent RNA helicase CshA
V1000155	Farnesyl diphosphate synthase
V1046766	C protein alpha-antigen precursor
V1268476	CBS domain protein
V1430689	DNA polymerase III PolC-type
V1500069	hypothetical protein
V1852085	Magnesium-transporting ATPase%2C P-type 1
V1000565	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1000529	putative integral membrane protein
V1481459	Putative Ig domain protein
V1364363	ATP-dependent Clp protease ATP-binding subunit ClpX
V1000633	Excinuclease ABC subunit B
V1150430	hypothetical protein
V1144147	Anaerobic ribonucleoside-triphosphate reductase
V1235890	Immunoglobulin G-binding protein G precursor
V1000028	putative deoxyribonuclease YcfH
V1000572	Folylpolyglutamate synthase
V1617343	Penicillin-binding protein 1A
V1000328	Dephospho-CoA kinase
V1007410	CRISPR-associated endoribonuclease Cse3
V1000316	Penicillin-binding protein 2B
V1424791	Replication-associated recombination protein A
V1000108	ATP-dependent protease subunit HslV
V1000631	Peptide chain release factor 2
V1150302	ADP-ribosylglycohydrolase
V1000486	Penicillin-binding protein F
V1000060	Ribonuclease HI
V1000598	preprotein translocase subunit YajC
V1436276	hypothetical protein
V1424841	L%2CD-transpeptidase catalytic domain
V1000071	Extreme acid sensitivity protein
V1852155	Flavodoxin
V1483972	C protein alpha-antigen precursor
V1390210	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1746777	Copper-exporting P-type ATPase B
V1852017	Cytidylate kinase
V1436021	Pullulanase
V1000540	Colicin V production protein
V1423318	Immunoglobulin G-binding protein G precursor
V1000120	putative GTP-binding protein EngB
V1339795	pheromone autoinducer 2 transporter
V1000099	mevalonate kinase
V1851976	YGGT family protein
V1000176	putative glutamine ABC transporter permease protein GlnM
V1381001	NH(3)-dependent NAD(+) synthetase
V1390171	C protein alpha-antigen precursor
V1541158	major spike protein
V1038255	Tyrosine--tRNA ligase
V1000149	hypothetical protein
V1151036	Pur operon repressor
V1469304	Glutamyl-tRNA(Gln) amidotransferase subunit C
V1355689	RNA polymerase sigma factor RpoD
V1295329	Holo-[acyl-carrier-protein] synthase
V1000090	Guanine/hypoxanthine permease PbuG
V1203277	Elongation factor 4
V1852117	Ribosomal RNA large subunit methyltransferase L
V1008959	Bifunctional protein FolD protein
V1000062	5'-nucleotidase YfbR
V1000086	Purine nucleoside receptor A
V1851984	NH(3)-dependent NAD(+) synthetase
V1069602	Glucan 1%2C6-alpha-glucosidase
V1851965	hypothetical protein
V1607579	hypothetical protein
V1356077	DNA/pantothenate metabolism flavoprotein
V1000141	Phosphatidate cytidylyltransferase
V1000121	ATP-dependent Clp protease ATP-binding subunit ClpX
V1598238	Peptide chain release factor 1
V1503164	Serine-rich repeat protein GspB
V1035424	hypothetical protein
V1493470	Formate--tetrahydrofolate ligase
V1000937	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1000112	hypothetical protein
V1000002	tRNA pseudouridine synthase A
V1000614	putative hydrolase YutF
V1887022	hemolysin
V1380652	50S ribosomal protein L15
V1200639	Proline iminopeptidase
V1000170	Ribonuclease 3
V1034591	serine/threonine protein kinase
V1851985	3-hydroxy-3-methylglutaryl-coenzyme A reductase
V1339706	PTS system mannose-specific EIIC component
V1000059	Putative glycosyltransferase EpsH
V1548376	Modification methylase HhaI
V1852079	Sensor protein kinase WalK
V1000573	Cysteine desulfurase
V1197048	Neopullulanase
V1851966	Internalin-J precursor
V1356248	Inner membrane metabolite transport protein YgcS
V1000115	Segregation and condensation protein A
V1523333	High-copy suppressor of rspA
V1000114	Ribosomal large subunit pseudouridine synthase B
V1000142	Uridylate kinase
V1000324	50S ribosomal protein L20
V1000113	GTP-binding protein EngA
V1143974	hypothetical protein
V1000600	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1007408	DNA polymerase III PolC-type
V1000829	hypothetical protein
V1000125	ComEC family competence protein
V1000467	6-phospho-beta-galactosidase
V1000014	50S ribosomal protein L14
V1852142	gram-positive signal peptide%2C YSIRK family
V1000073	Putative NrdI-like protein
V1000606	Thioredoxin
V1615590	Beta antigen
V1420577	repeat
V1171078	Uracil phosphoribosyltransferase
V1339798	L-serine dehydratase%2C alpha chain
V1000157	hypothetical protein
V1469580	GMP synthase [glutamine-hydrolyzing]
V1000470	Oligo-1%2C6-glucosidase
V1851957	Adenosylhomocysteinase
V1000935	Chaperone protein YajL
V1170741	hypothetical protein
V1000468	EIICB-Lac
V1882996	repeat
V1462019	Putative L%2CD-transpeptidase YciB precursor
V1000844	ABC-2 family transporter protein
V1150293	putative oxidoreductase
V1001392	Acetate kinase
V1000824	Zinc import ATP-binding protein ZnuC
V1851974	Primosomal protein DnaI
V1852154	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
V1499649	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
V1241152	N-acyl-L-amino acid amidohydrolase
V1852150	Ribosome-binding factor A
V1295066	Putative glycosyltransferase EpsH
V1000026	Ribosomal RNA small subunit methyltransferase A
V1339995	putative tRNA sulfurtransferase
V1852053	Putative niacin/nicotinamide transporter NaiP
V1483378	anaerobic ribonucleotide reductase-activating protein
V1064214	external scaffolding protein
V1000616	Immunoglobulin G-binding protein G precursor
V1000067	Putative metallo-hydrolase YycJ
V1547364	hypothetical protein
V1000458	Acyl-ACP thioesterase
V1001367	Aspartate--ammonia ligase
V1033789	Glucose-specific phosphotransferase enzyme IIA component
V1237275	hypothetical protein
V1000058	Tropinesterase
V1463112	DNA polymerase III PolC
V1000166	ADP-ribose pyrophosphatase
V1000027	Ribonuclease M5
V1000130	putative PEP-CTERM system TPR-repeat lipoprotein
V1149402	hypothetical protein
V1836814	hypothetical protein
V1150958	DNA topoisomerase 4 subunit A
V1851958	Nucleoid-associated protein
V1000888	ADP-binding protein
V1033129	Phosphoenolpyruvate-protein phosphotransferase
V1000455	Staphylococcal respiratory response protein A
V1035222	hypothetical protein
V1000607	hypothetical protein
V1033757	Glutamate--tRNA ligase
V1851962	hypothetical protein
V1000479	Phenylalanine--tRNA ligase beta subunit
V1035423	hypothetical protein
V1430377	Lipid A export ATP-binding/permease protein MsbA
V1000484	3'-5' exoribonuclease YhaM
V1000567	cell division protein FtsL
V1036751	CRISPR-associated endonuclease Cas1
V1034901	replication protein
V1000322	GTPase YqeH
V1000331	ribonuclease BN/unknown domain fusion protein
V1175000	Aminopeptidase N
V1000524	Competence-specific nuclease
V1000163	Non-canonical purine NTP pyrophosphatase
V1445186	Proline--tRNA ligase
V1143277	CRISPR-associated nuclease/helicase Cas3
V1076095	hypothetical protein
V1143276	Undecaprenyl-diphosphatase
V1594751	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1000133	sortase
V1000313	Xaa-Pro dipeptidyl-peptidase
V1000887	putative phosphatase YwpJ
V1481348	Phenylalanine--tRNA ligase alpha subunit
V1464058	Immunoglobulin G-binding protein G precursor
V1000610	Glucose-resistance amylase regulator
V1036803	Cell division protein FtsW
V1295013	Di-/tripeptide transporter
V1442803	Transcriptional antiterminator
V1552748	hypothetical protein
V1573654	hypothetical protein
V1192716	hypothetical protein
V1045240	hypothetical protein
V1000846	Lipoteichoic acid synthase 1
V1000893	hypothetical protein
V1852110	putative zinc transport system permease protein AdcB
V1000559	Ribosomal RNA small subunit methyltransferase B
V1033571	Ribulose-phosphate 3-epimerase
V1000626	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
V1000628	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1481295	Penicillin-binding protein 2B
V1886968	hypothetical protein
V1458297	Tyrosine recombinase XerS
V1852125	Putative pit accessory protein
V1609073	Triosephosphate isomerase
V1445154	C protein alpha-antigen precursor
V1000128	Ribosomal RNA small subunit methyltransferase D
V1269524	hypothetical protein
V1785823	Copper-exporting P-type ATPase B
V1836825	Glycopeptide resistance-associated protein R
V1076392	hypothetical protein
V1615591	hypothetical protein
V1851977	Lipopolysaccharide export system ATP-binding protein LptB
V1887029	hypothetical protein
V1159366	Formate--tetrahydrofolate ligase
V1394176	PTS system galactitol-specific EIIC component
V1574081	major facilitator superfamily transporter
V1594437	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1000566	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1143335	30S ribosomal protein S16
V1418931	putative secreted protein
V1044896	hypothetical protein
V1000481	putative ABC-type exoprotein transport system%2C permease component
V1238915	EIIAB-Man
V1423300	Response regulator ArlR
V1000621	hypothetical protein
V1038287	Tyrosine recombinase XerC
V1549076	Xylulose-5-phosphate phosphoketolase
V1038280	Tyrosine recombinase XerC
V1491762	N-acetylglucosamine-6-phosphate deacetylase
V1517484	50S ribosomal protein L6
V1264083	hypothetical protein
V1430690	NH(3)-dependent NAD(+) synthetase
V1580786	PTS system mannose-specific EIIC component
V1162547	putative 5-formyltetrahydrofolate cyclo-ligase
V1852077	Ribosomal RNA small subunit methyltransferase G
V1000321	Ribosomal silencing factor RsfS
V1000635	glmZ(sRNA)-inactivating NTPase
V1000826	Thiamine precursor ECF transporter S component HmpT
V1006018	HNH endonuclease
V1163596	Internalin-J precursor
V1204226	hypothetical protein
V1381056	putative hydrolase YxeP
V1160180	Segregation and condensation protein A
V1136980	hypothetical protein
V1547327	Immunoglobulin G-binding protein G precursor
V1442368	Ribosomal large subunit pseudouridine synthase D
V1415807	Recombination protein RecR
V1851972	Peptidase T
V1856860	Copper-exporting P-type ATPase B
V1204220	esterase
V1541161	Arginine transport system permease protein ArtQ
V1482720	hypothetical protein
V1608734	ATP-dependent Clp protease ATP-binding subunit ClpE
V1000895	Cytosine deaminase
V1036199	Carbamoyl-phosphate synthase small chain
V1891325	Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
V1000019	50S ribosomal protein L22
V1033793	Flavin mononucleotide phosphatase YbjI
V1469287	Glycine--tRNA ligase alpha subunit
V1112929	AAA domain (dynein-related subfamily)
V1481294	integral membrane protein
V1103199	Multidrug-efflux transporter 3
V1469321	hypothetical protein
V1355192	Alpha-xylosidase
V1413201	hypothetical protein
V1165084	mRNA interferase MazF
V1006729	Thymidylate synthase
V1000936	Alpha-ribazole phosphatase
V1203790	hypothetical protein
V1339890	Response regulator ArlR
V1381439	Exodeoxyribonuclease V alpha chain
V1167448	Immunoglobulin G-binding protein G precursor
V1498665	HPr kinase/phosphorylase
V1000100	mevalonate kinase
V1000555	hypothetical protein
V1000030	hypothetical protein
V1339715	hypothetical protein
V1000150	tRNA (guanine-N(1)-)-methyltransferase
V1000164	GTP cyclohydrolase 1
V1000159	putative peptidase
V1364620	Transcriptional repressor NrdR
V1541210	hypothetical protein
V1001488	Mannosylfructose-phosphate synthase
V1000055	hypothetical protein
V1851970	hypothetical protein
V1204225	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1851981	hypothetical protein
V1594651	Peptidase T
V1365188	30S ribosomal protein S18
V1469421	hypothetical protein
V1912441	Glucitol operon repressor
V1159777	L-ribulose-5-phosphate 4-epimerase
V1430423	Peptide deformylase 2
V1000303	Methionine import ATP-binding protein MetN
V1000462	tRNA-specific adenosine deaminase
V1000535	Isochorismatase family protein YecD
V1143275	Immunoglobulin G-binding protein G precursor
V1000536	putative chromosome-partitioning protein ParB
V1400588	Low-affinity inorganic phosphate transporter 1
V1006626	Histidine--tRNA ligase
V1000894	p120
V1204231	Fibrinogen-binding protein precursor
V1112930	gram-positive signal peptide%2C YSIRK family
V1481330	L-cystine import ATP-binding protein TcyC
V1000089	Deoxyguanosine kinase
V1000544	Fumarate reductase flavoprotein subunit precursor
V1503469	Guanine/hypoxanthine permease PbuG
V1000118	O-acetyltransferase OatA
V1033829	NifU-like protein
V1392089	hypothetical protein
V1037998	hypothetical protein
