Gene	KEGG_module_number	Annotation
V1009283	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1037422	M00164	ATP synthase
V1516671	M00178	Ribosome, bacteria
V1012414	M00179	Ribosome, archaea
V1594918	M00164	ATP synthase
V1384044	M00197	Putative fructooligosaccharide transport system
V1012316	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1280012	M00335	Sec (secretion) system
V1367155	M00002	Glycolysis, core module involving three-carbon compounds
V1011976	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1318362	M00179	Ribosome, archaea
V1109182	M00179	Ribosome, archaea
V1827665	M00335	Sec (secretion) system
V1007075	M00197	Putative fructooligosaccharide transport system
V1014654	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1377757	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1366763	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1431439	M00346	Formaldehyde assimilation, serine pathway
V1014869	M00276	PTS system, mannose-specific II component
V1050200	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1011013	M00164	ATP synthase
V1442456	M00179	Ribosome, archaea
V1016409	M00183	RNA polymerase, bacteria
V1553602	M00083	Fatty acid biosynthesis, elongation
V1017000	M00335	Sec (secretion) system
V1051796	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1137180	M00276	PTS system, mannose-specific II component
V1007074	M00197	Putative fructooligosaccharide transport system
V1364166	M00179	Ribosome, archaea
V1530889	M00179	Ribosome, archaea
V1237403	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1249480	M00179	Ribosome, archaea
V1440555	M00164	ATP synthase
V1014779	M00179	Ribosome, archaea
V1008097	M00115	NAD biosynthesis, aspartate => NAD
V1014820	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1525026	M00179	Ribosome, archaea
V1369096	M00179	Ribosome, archaea
V1145239	M00179	Ribosome, archaea
V1013447	M00376	3-Hydroxypropionate bi-cycle
V1040586	M00205	N-Acetylglucosamine transport system
V1141925	M00179	Ribosome, archaea
V1036776	M00260	DNA polymerase III complex, bacteria
V1042470	M00179	Ribosome, archaea
V1012688	M00374	Dicarboxylate-hydroxybutyrate cycle
V1018324	M00178	Ribosome, bacteria
V1445482	M00083	Fatty acid biosynthesis, elongation
V1010898	M00035	Methionine degradation
V1110458	M00179	Ribosome, archaea
V1011337	M00178	Ribosome, bacteria
V1334911	M00179	Ribosome, archaea
V1017484	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1036735	M00183	RNA polymerase, bacteria
V1145455	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1019099	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1009867	M00179	Ribosome, archaea
V1265568	M00164	ATP synthase
V1012676	M00159	V/A-type ATPase, prokaryotes
V1458477	M00178	Ribosome, bacteria
V1038257	M00258	Putative ABC transport system
V1011042	M00164	ATP synthase
V1201514	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1014079	M00179	Ribosome, archaea
V1054467	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1820407	M00179	Ribosome, archaea
V1006673	M00178	Ribosome, bacteria
V1173942	M00178	Ribosome, bacteria
V1011011	M00164	ATP synthase
V1075520	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1157323	M00179	Ribosome, archaea
V1585250	M00179	Ribosome, archaea
V1011950	M00335	Sec (secretion) system
V1023255	M00179	Ribosome, archaea
V1373773	M00029	Urea cycle
V1006745	M00222	Phosphate transport system
V1267333	M00239	Peptides/nickel transport system
V1431028	M00179	Ribosome, archaea
V1723757	M00178	Ribosome, bacteria
V1020434	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1010070	M00164	ATP synthase
V1141613	M00179	Ribosome, archaea
V1687741	M00197	Putative fructooligosaccharide transport system
V1359490	M00346	Formaldehyde assimilation, serine pathway
V1009864	M00178	Ribosome, bacteria
V1302192	M00206	Cellobiose transport system
V1008474	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1178697	M00159	V/A-type ATPase, prokaryotes
V1015869	M00178	Ribosome, bacteria
V1049616	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1008916	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1806864	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1043302	M00179	Ribosome, archaea
V1154540	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1409950	M00248	Antibiotic transport system
V1585622	M00002	Glycolysis, core module involving three-carbon compounds
V1139579	M00277	PTS system, N-acetylgalactosamine-specific II component
V1008585	M00346	Formaldehyde assimilation, serine pathway
V1008432	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1007243	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1466544	M00178	Ribosome, bacteria
V1103173	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1465802	M00346	Formaldehyde assimilation, serine pathway
V1012031	M00179	Ribosome, archaea
V1007145	M00335	Sec (secretion) system
V1014593	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1017150	M00178	Ribosome, bacteria
V1153346	M00179	Ribosome, archaea
V1017149	M00183	RNA polymerase, bacteria
V1043514	M00179	Ribosome, archaea
V1446708	M00206	Cellobiose transport system
V1012422	M00179	Ribosome, archaea
V1585624	M00346	Formaldehyde assimilation, serine pathway
V1014359	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1442877	M00164	ATP synthase
V1106693	M00319	Manganese/zinc/iron transport system
V1463838	M00183	RNA polymerase, bacteria
V1528520	M00179	Ribosome, archaea
V1015462	M00178	Ribosome, bacteria
V1018365	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1055541	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1010860	M00179	Ribosome, archaea
V1008431	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1467311	M00164	ATP synthase
V1049607	M00164	ATP synthase
V1374340	M00335	Sec (secretion) system
V1135091	M00197	Putative fructooligosaccharide transport system
V1036567	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1010065	M00164	ATP synthase
V1354174	M00179	Ribosome, archaea
V1265052	M00346	Formaldehyde assimilation, serine pathway
V1012420	M00179	Ribosome, archaea
V1084588	M00164	ATP synthase
V1013406	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1104220	M00164	ATP synthase
V1373836	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1576098	M00089	Triacylglycerol biosynthesis
V1820375	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1370956	M00206	Cellobiose transport system
V1375131	M00179	Ribosome, archaea
V1049709	M00086	beta-Oxidation, acyl-CoA synthesis
V1047632	M00179	Ribosome, archaea
V1524496	M00179	Ribosome, archaea
V1012423	M00179	Ribosome, archaea
V1524534	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1013988	M00178	Ribosome, bacteria
V1705007	M00335	Sec (secretion) system
V1108291	M00164	ATP synthase
V1016109	M00178	Ribosome, bacteria
V1200195	M00375	Hydroxypropionate-hydroxybutylate cycle
V1176971	M00179	Ribosome, archaea
V1146002	M00029	Urea cycle
V1012419	M00179	Ribosome, archaea
V1013085	M00279	PTS system, galactitol-specific II component
V1445304	M00183	RNA polymerase, bacteria
V1014777	M00179	Ribosome, archaea
V1337287	M00179	Ribosome, archaea
V1008254	M00179	Ribosome, archaea
V1008100	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1007070	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006799	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1557783	M00164	ATP synthase
V1568851	M00179	Ribosome, archaea
V1009115	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1253640	M00335	Sec (secretion) system
V1012532	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1280406	M00376	3-Hydroxypropionate bi-cycle
V1012184	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1070068	M00335	Sec (secretion) system
V1181869	M00368	Ethylene biosynthesis, methionine => ethylene
V1007054	M00183	RNA polymerase, bacteria
V1157325	M00179	Ribosome, archaea
V1084998	M00179	Ribosome, archaea
V1140503	M00178	Ribosome, bacteria
V1331626	M00179	Ribosome, archaea
V1827922	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1409431	M00179	Ribosome, archaea
V1513839	M00197	Putative fructooligosaccharide transport system
V1237649	M00244	Putative zinc/manganese transport system
V1153962	M00178	Ribosome, bacteria
V1197037	M00178	Ribosome, bacteria
V1443214	M00178	Ribosome, bacteria
V1020162	M00179	Ribosome, archaea
V1012847	M00179	Ribosome, archaea
V1017003	M00179	Ribosome, archaea
V1049298	M00115	NAD biosynthesis, aspartate => NAD
V1012853	M00178	Ribosome, bacteria
V1139836	M00179	Ribosome, archaea
V1437017	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1052644	M00179	Ribosome, archaea
V1035843	M00178	Ribosome, bacteria
V1820401	M00335	Sec (secretion) system
V1232129	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1617550	M00159	V/A-type ATPase, prokaryotes
V1006125	M00346	Formaldehyde assimilation, serine pathway
V1036333	M00239	Peptides/nickel transport system
V1368296	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1140969	M00178	Ribosome, bacteria
V1013128	M00029	Urea cycle
V1268242	M00335	Sec (secretion) system
V1584680	M00159	V/A-type ATPase, prokaryotes
V1034175	M00197	Putative fructooligosaccharide transport system
V1563825	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1037420	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1014917	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1048075	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1016410	M00179	Ribosome, archaea
V1553605	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1265555	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1012531	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1011040	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1073738	M00179	Ribosome, archaea
V1585936	M00179	Ribosome, archaea
V1232982	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1049609	M00164	ATP synthase
V1036458	M00254	ABC-2 type transport system
V1530727	M00183	RNA polymerase, bacteria
V1704984	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1012424	M00179	Ribosome, archaea
V1013684	M00207	Putative multiple sugar transport system
V1200366	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1039888	M00183	RNA polymerase, bacteria
V1827462	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
V1527518	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1051480	M00335	Sec (secretion) system
V1295076	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1016572	M00083	Fatty acid biosynthesis, elongation
V1076417	M00178	Ribosome, bacteria
V1016527	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1016081	M00083	Fatty acid biosynthesis, elongation
V1522829	M00159	V/A-type ATPase, prokaryotes
V1042177	M00214	Methyl-galactoside transport system
V1141022	M00183	RNA polymerase, bacteria
V1017115	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1018179	M00179	Ribosome, archaea
V1036831	M00335	Sec (secretion) system
V1051443	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1047979	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1140472	M00179	Ribosome, archaea
V1011044	M00164	ATP synthase
V1012335	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1436619	M00273	PTS system, fructose-specific II component
V1142486	M00183	RNA polymerase, bacteria
V1008239	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1069749	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1010544	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1265596	M00164	ATP synthase
V1009376	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1019448	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1486962	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1013123	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1038424	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1155183	M00221	Putative simple sugar transport system
