gene	geneProduct
V1526141	Phenylalanine--tRNA ligase beta subunit
V1313683	F-ATPase subunit 6
V1200931	50S ribosomal protein L16
V1037423	ATP synthase subunit alpha
V1705120	hypothetical protein
V1015704	Formate acetyltransferase 1
V1068939	1%2C4-alpha-glucan branching enzyme GlgB
V1006110	50S ribosomal protein L24
V1020434	Fructose-bisphosphate aldolase
V1145034	hypothetical protein
V1037443	hypothetical protein
V1267267	C protein alpha-antigen precursor
V1145239	50S ribosomal protein L10
V1162256	30S ribosomal protein S4
V1036270	cell division protein MraZ
V1040054	putative ABC transporter ATP-binding protein YheS
V1016241	Vegetative protein 19
V1036367	hypothetical protein
V1037345	Aldehyde-alcohol dehydrogenase
V1723300	Putative peptidoglycan binding domain protein
V1145315	DNA-directed RNA polymerase subunit alpha
V1036479	Serine/threonine-protein kinase PknB
V1035957	Maltose-binding periplasmic proteins/domains
V1445419	Pyruvate kinase
V1162252	RNA polymerase principal sigma factor HrdB
V1019613	Glyceraldehyde-3-phosphate dehydrogenase
V1007247	putative arabinose-binding protein precursor
V1368546	protoporphyrinogen oxidase
V1899904	EIIAB-Man
V1038267	Threonine--tRNA ligase
V1037207	putative phage-associated protein
V1265517	Trehalose import ATP-binding protein SugC
V1239646	hypothetical protein
V1819269	50S ribosomal protein L2
V1036735	DNA-directed RNA polymerase subunit beta'
V1230382	flagellar basal body-associated protein FliL
V1687757	hypothetical protein
V1038020	hypothetical protein
V1143274	gram-positive signal peptide%2C YSIRK family
V1445347	DNA-directed RNA polymerase subunit beta'
V1301930	50S ribosomal protein L7/L12
V1009516	Enolase
V1013250	Cold shock protein CspC
V1705036	C protein alpha-antigen precursor
V1070888	Thiol-activated cytolysin
V1036483	PP2C-family Ser/Thr phosphatase
V1172209	H+ Antiporter protein
V1513865	hypothetical protein
V1013253	Elongation factor Tu
V1036773	DNA gyrase subunit B
V1036988	Anaerobic ribonucleoside-triphosphate reductase
V1436495	co-chaperonin GroES
V1355511	hypothetical protein
V1138581	DNA gyrase subunit A
V1037074	Polyphosphate kinase
V1037884	hypothetical protein
V1501533	hypothetical protein
V1190405	hypothetical protein
V1806862	hypothetical protein
V1036959	Type-2 restriction enzyme BsuMI component YdiS
V1464364	Glyceraldehyde-3-phosphate dehydrogenase
V1834832	transcriptional regulator ICP4
V1158372	ATP synthase subunit beta
V1036465	Serine/threonine-protein kinase PrkC
V1103115	Cyclodextrin-binding protein precursor
V1036477	DNA-directed RNA polymerase subunit alpha
V1006096	hypothetical protein
V1037678	ATP-dependent Clp protease proteolytic subunit 1
V1144728	putative ATP-dependent Clp protease ATP-binding subunit
V1040548	Fumarate reductase flavoprotein subunit precursor
V1013092	Formate acetyltransferase
V1036111	Adenylosuccinate synthetase
V1036258	L-arabinose transport system permease protein AraQ
V1036839	Putative phenylalanine aminotransferase
V1362785	maltose ABC transporter periplasmic protein
V1553792	RNA polymerase-binding transcription factor CarD
V1036282	Polyphosphate glucokinase
V1031976	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1049010	Dihydrolipoyl dehydrogenase
V1496602	hypothetical protein
V1445176	Ribulose-phosphate 3-epimerase
V1139748	Glycine reductase complex component B subunit gamma
V1036127	potassium transport protein Kup
V1806816	preprotein translocase subunit YajC
V1036481	Penicillin-binding protein A
V1036092	Putative transcriptional regulator YvhJ
V1176644	30S ribosomal protein S20
V1037208	hypothetical protein
V1106264	Fimbrial subunit type 1 precursor
V1036223	Tyrosine phosphorylated protein A
V1367869	Trehalose import ATP-binding protein SugC
V1036260	Pullulanase precursor
V1036611	Inorganic pyrophosphatase
V1006265	30S ribosomal protein S20
V1899941	co-chaperonin GroES
V1001546	enterobactin exporter EntS
V1036121	Phosphoenolpyruvate-protein phosphotransferase
V1368264	Maltose transport system permease protein MalG
V1409950	Taurine import ATP-binding protein TauB
V1150346	hypothetical protein
V1268456	Glutamine transport ATP-binding protein GlnQ
V1109044	hypothetical protein
V1203913	PTS system mannose-specific EIIC component
V1391839	L-arabinose transport system permease protein AraQ
V1687741	Maltodextrin-binding protein
V1037426	Inner membrane protein YbhL
V1334911	30S ribosomal protein S2
V1276525	Formate acetyltransferase
V1019109	Metalloregulation DNA-binding stress protein
V1036298	Antiseptic resistance protein
V1036795	putative transcriptional regulatory protein pdtaR
V1723814	Fe(3+) ions import ATP-binding protein FbpC
V1036826	Phosphoenolpyruvate carboxylase
V1158040	putative HTH-type transcriptional regulator YddM
V1018798	Tetracycline resistance protein TetM from transposon TnFO1
V1074483	Adenylate kinase
V1036841	ATP-dependent zinc metalloprotease FtsH
V1036186	Periplasmic serine endoprotease DegP precursor
V1069801	hypothetical protein
V1108186	Cold shock protein CspC
V1103096	hypothetical protein
V1830868	hypothetical protein
V1036378	Uridylate kinase
V1137087	Transketolase
V1036684	Penicillin-binding protein 1*
V1487405	tRNA guanosine-2'-O-methyltransferase
V1436124	Cell division protein FtsZ
V1049012	Pyruvate dehydrogenase E1 component subunit alpha
V1105335	Ribonuclease Y
V1170692	hypothetical protein
V1036516	Purine catabolism regulatory protein
V1038271	CTP synthase
V1036101	hypothetical protein
V1036664	Eco57I restriction-modification methylase
V1036379	1%2C4-alpha-glucan branching enzyme GlgB
V1362379	hypothetical protein
V1006055	Thiol-activated cytolysin
V1016072	DNA replication initiation protein gpA
V1806766	Ammonia transporter
V1266177	Nickel-binding periplasmic protein precursor
V1036206	product=hypothetical protein
V1049011	Pyruvate dehydrogenase E1 component subunit beta
V1084588	ATP synthase subunit beta
V1070068	preprotein translocase subunit SecA
V1525087	hypothetical protein
V1337287	30S ribosomal protein S5
V1527021	Pyruvate kinase
V1830787	Phosphoglycerate transport regulatory protein PgtC precursor
V1687755	30S ribosomal protein S10
V1035952	Trehalose import ATP-binding protein SugC
V1072887	C4-dicarboxylate anaerobic carrier
V1267323	hypothetical protein
V1526826	Ribonuclease G
V1037189	putative bacteriocin transport accessory protein
V1036118	Penicillin-binding protein 1*
V1237403	Transaldolase
V1036155	hypothetical protein
V1035999	ATP synthase subunit beta
V1036422	Long-chain-fatty-acid--CoA ligase FadD15
V1318362	50S ribosomal protein L15
V1036425	hypothetical protein
V1440538	Macrolide export ATP-binding/permease protein MacB
V1036907	hypothetical protein
V1705041	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1080995	Ribonuclease 3
V1389977	heat shock chaperone IbpB
V1036961	Modification methylase DpnIIB
V1020162	50S ribosomal protein L29
V1806864	Methionine--tRNA ligase
V1138582	Inositol-3-phosphate synthase
V1036122	Ascorbate-specific PTS system EIIC component
V1291476	hypothetical protein
V1806807	Glycogen debranching enzyme
V1049051	Putative 2-aminoethylphosphonate-binding periplasmic protein precursor
V1301335	NADH oxidase
V1034170	30S ribosomal protein S13
V1140854	ATP-dependent Clp protease ATP-binding subunit ClpC
V1036776	DNA polymerase III subunit beta
V1036458	Teichoic acid translocation permease protein TagG
V1430318	putative outer membrane protein
V1036353	type 2 lantibiotic biosynthesis protein LanM
V1013685	Lactose transport system permease protein LacF
V1705007	preprotein translocase subunit SecY
V1036497	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1464526	Dipeptide-binding protein DppE precursor
V1345614	NADP-dependent isopropanol dehydrogenase
V1834880	maltose ABC transporter periplasmic protein
V1036091	putative sensor histidine kinase pdtaS
V1050626	Trigger factor
V1237649	putative periplasmic or secreted protein
V1175645	hypothetical protein
V1032287	hypothetical protein
V1036567	Phenylalanine--tRNA ligase alpha subunit
V1806823	hypothetical protein
V1017823	Desulfoferrodoxin
V1555046	Translation initiation factor IF-1
V1420975	C4-dicarboxylate anaerobic carrier
V1036169	hypothetical protein
V1036157	hypothetical protein
V1383863	hypothetical protein
V1487566	L-arabinose transport system permease protein AraQ
V1411137	Flavodoxin
V1036284	Excinuclease ABC subunit A
V1037064	4-alpha-glucanotransferase
V1806797	putative ABC transporter ATP-binding protein YheS
V1012818	Acyl-CoA dehydrogenase%2C short-chain specific
V1166811	CCAAT-binding factor%2C subunit C
V1036292	hypothetical protein
V1265423	hypothetical protein
V1514797	Glycine reductase complex component B subunits alpha and beta
V1036171	Putative ribonuclease Jc
V1337345	Butanolide receptor
V1036563	CCA-adding enzyme
V1016074	capsid protein
V1704984	Phosphomethylpyrimidine synthase
V1036454	Beta-galactosidase
V1819273	O-acetyltransferase OatA
V1036460	D-inositol 3-phosphate glycosyltransferase
V1144971	hypothetical protein
V1513839	maltose ABC transporter periplasmic protein
V1036221	Asparagine synthetase [glutamine-hydrolyzing] 1
V1337383	Aminopeptidase C
V1050902	30S Ribosomal protein S1
V1182881	ribosomal-protein-alanine acetyltransferase
V1018179	50S ribosomal protein L3
V1498898	hypothetical protein
V1014547	hypothetical protein
V1239069	Helix-destabilizing protein
V1110058	30S ribosomal protein S2
V1368476	Internalin-A precursor
V1166826	Rib/alpha-like repeat
V1013090	Fructose-bisphosphate aldolase
V1007262	R3H domain protein
V1036102	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor
V1175441	Elongation factor Ts
V1516610	Alkyl hydroperoxide reductase subunit C
V1182165	Fructose-bisphosphate aldolase
V1037687	Stress protein H5
V1323183	pheromone autoinducer 2 transporter
V1036560	hypothetical protein
V1003154	F-type ATPase subunit b
V1000122	Elongation factor Tu
V1107364	Listeria-Bacteroides repeat domain (List_Bact_rpt)
V1159100	Stress protein H5
V1036064	Alpha-amylase/pullulanase
V1166912	Chromosomal replication initiator protein DnaA
V1383821	hypothetical protein
V1363746	hypothetical protein
V1053544	hypothetical protein
V1423318	Immunoglobulin G-binding protein G precursor
V1139744	Pullulanase
V1190614	D-proline reductase proprotein PrdA
V1140160	hypothetical protein
V1036831	Signal recognition particle receptor FtsY
V1037492	flagellar basal body-associated protein FliL
V1036872	Ribose-phosphate pyrophosphokinase
V1036838	hypothetical protein
V1036407	Putative thiamine biosynthesis protein
V1037188	putative bacteriocin transport accessory protein
V1337292	50S ribosomal protein L5
V1458477	30S ribosomal protein S16
V1032060	Transaldolase
V1012496	Stress protein H5
V1017600	30S ribosomal protein S2
V1014668	Type-1 restriction enzyme R protein
V1705038	Phosphoribosylformylglycinamidine synthase
V1036167	putative sensor histidine kinase TcrY
V1381698	Chaperone protein ClpB
V1723757	50S ribosomal protein L21
V1482530	30S ribosomal protein S1
V1429095	Pyruvate%2C phosphate dikinase
V1021535	Macrolide export ATP-binding/permease protein MacB
V1036960	Modification methylase HaeIII
V1036616	Aminopeptidase C
V1806774	Ribokinase
V1145023	Glycogen phosphorylase
V1266147	Fimbrial subunit type 1 precursor
V1157274	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
V1036489	30S ribosomal protein S6
V1052640	hypothetical protein
V1013881	Pyruvate kinase
V1122823	Periplasmic pH-dependent serine endoprotease DegQ precursor
V1036156	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1167759	Pyruvate kinase
V1176640	F-type ATPase subunit delta
V1053431	2-oxoisovalerate dehydrogenase subunit alpha
V1103660	Formate acetyltransferase
V1442437	hypothetical protein
V1036565	Guanosine-5'-triphosphate%2C3'-diphosphate pyrophosphatase
V1049217	Heat shock protein 70
V1036796	DNA polymerase I
V1036251	putative hydrolase of the alpha/beta superfamily protein
V1053429	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
V1175702	hypothetical protein
V1181333	Pyruvate kinase
V1106704	50S ribosomal protein L3
V1035998	F-ATPase epsilon subunit
V1036291	hypothetical protein
V1834849	Aggregation substance precursor
V1007249	F5/8 type C domain protein
V1275267	hypothetical protein
V1363130	Maltodextrin-binding protein MdxE precursor
V1507296	hypothetical protein
V1172076	Trehalose import ATP-binding protein SugC
V1016073	minor spike protein
V1002465	Elongation factor Tu
V1036269	Peptidoglycan synthase FtsI precursor
V1704990	ABC-type xylose transport system%2C periplasmic component
V1103535	hypothetical protein
V1313175	Enolase
V1806765	Resuscitation-promoting factor Rpf2 precursor
V1036190	NADH dehydrogenase
V1400633	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
V1036641	zinc/cadmium-binding protein
V1238883	C protein alpha-antigen precursor
V1036176	sortase
V1514189	putative hydrolase
V1011906	Heat shock protein 70
V1036267	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1018651	F-type ATPase subunit b
V1806776	Ribose-5-phosphate isomerase A
V1486060	hypothetical protein
V1037446	Bifunctional protein GlmU
V1016291	pyridoxamine 5'-phosphate oxidase%2C FMN-binding family
V1035948	Virulence protein
V1036154	DNA gyrase subunit A
V1140472	50S ribosomal protein L11
V1357039	hypothetical protein
V1175548	Glycogen accumulation regulator GarA
V1301872	co-chaperonin GroES
V1017035	1-deoxy-D-xylulose-5-phosphate synthase
V1036285	putative oxidoreductase/MSMEI_1564
V1383824	Nickel-binding periplasmic protein precursor
V1266287	ATP-dependent Clp protease proteolytic subunit 1
V1036364	Glutamine transport ATP-binding protein GlnQ
V1008216	Stress protein H5
V1385688	Putative L%2CD-transpeptidase LppS precursor
V1043505	hypothetical protein
V1899885	Sec-independent protein translocase protein TatAy
V1180499	hypothetical protein
V1482555	Viral (Superfamily 1) RNA helicase
V1036112	Fructose-bisphosphate aldolase
V1201618	Formate acetyltransferase
V1022240	putative endopeptidase Spr precursor
V1383926	Saliva-binding protein
V1015550	hypothetical protein
V1232982	Glutamate--tRNA ligase
V1427948	hypothetical protein
V1335255	Phosphopantetheine adenylyltransferase
V1384369	fimbrial isopeptide formation D2 domain protein
V1037420	Leucine--tRNA ligase
V1594332	Putative ribonuclease Jc
V1072929	Chaperone protein ClpB
V1036227	Dipeptide-binding protein DppE precursor
V1036485	succinyl-diaminopimelate desuccinylase
V1385524	hypothetical protein
V1126753	Metalloregulation DNA-binding stress protein
V1834837	hypothetical protein
V1036300	Pseudouridine kinase
V1036819	hypothetical protein
V1237424	hypothetical protein
V1007264	DNA gyrase subunit B
V1010393	Enolase
V1806794	Phosphotransferase enzyme family protein
V1036614	Putative oxidoreductase YdbC
V1139467	30S ribosomal protein S18 1
V1140976	Amino-acid carrier protein AlsT
V1704981	sn-glycerol-3-phosphate transport system permease protein UgpA
V1431607	50S ribosomal protein L21
V1267327	hypothetical protein
V1337284	hypothetical protein
V1513840	Alpha-xylosidase
V1501153	DNA protection during starvation protein
V1144827	Ferrous iron uptake protein
V1035966	Aldehyde-alcohol dehydrogenase
V1036482	Cell division protein FtsW
V1151590	putative DNA helicase
V1037548	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1819287	hypothetical protein
V1704843	Heat shock protein 70
V1139749	Glycine/sarcosine/betaine reductase complex component C subunit beta
V1728015	hypothetical protein
V1806870	hypothetical protein
V1036273	DNA polymerase III subunit alpha
V1036662	hypothetical protein
V1230285	DNA polymerase III subunit gamma/tau
V1106673	Adenylosuccinate synthetase
V1400405	Lipoate-protein ligase LplJ
V1008406	Glutathione import ATP-binding protein GsiA
V1345236	DNA-binding protein HB1
V1049457	Chaperone protein ClpB 1
V1018398	Triosephosphate isomerase
V1436395	PII-type proteinase precursor
V1084075	Ornithine carbamoyltransferase
V1036958	Type-2 restriction enzyme BsuMI component YdjA
V1038323	Maltose transport system permease protein MalG
V1000639	Glyceraldehyde-3-phosphate dehydrogenase
V1037108	Sulfur carrier protein ThiS adenylyltransferase
V1880393	Glutathione-binding protein GsiB precursor
V1037524	Elongation factor Tu
V1000546	Maltose/maltodextrin-binding protein precursor
V1009625	preprotein translocase subunit YajC
V1105020	Elongation factor Tu
V1166828	hypothetical protein
V1496507	50S ribosomal protein L4
V1102328	Vegetative protein 209
V1098956	50S ribosomal protein L21
V1051389	Ribonuclease Y
V1053430	2-oxoisovalerate dehydrogenase subunit beta
V1237313	PhoH-like protein
V1036784	Tromp-1
V1036348	nitrate/nitrite sensor protein NarQ
V1178384	Elongation factor G
V1834875	Putative L%2CD-transpeptidase YciB precursor
V1013795	Nucleoside triphosphate pyrophosphohydrolase
V1723592	30S ribosomal protein S16
V1482962	hypothetical protein
V1036220	Thiamine pyrophosphokinase
V1138604	Excinuclease ABC subunit C
V1079022	DNA topoisomerase 1
V1365642	30S ribosomal protein S8
V1014667	hypothetical protein
V1036434	Lactose-binding protein precursor
V1123844	cell division protein GpsB
V1400609	hypothetical protein
V1036369	ATP-dependent RNA helicase HrpB
V1036120	Galactose operon repressor
V1105021	Vegetative protein 19
V1037560	Serine/threonine-protein kinase AfsK
V1421267	50S ribosomal protein L11
V1081849	NADH oxidase
V1576114	Collagen adhesin precursor
V1139066	hypothetical protein
V1036562	Putative mutator protein MutT4
V1037101	hypothetical protein
V1496696	Elongation factor Ts
V1036203	CTP synthase
V1486629	DivIVA domain repeat protein
V1428999	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1036464	All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
V1411952	DNA-binding protein HU
V1036235	Ascorbate-specific PTS system EIIC component
V1019876	Sensory transduction protein regX3
V1293011	hypothetical protein
V1036685	Dihydroorotate dehydrogenase (quinone)
V1036779	Membrane protein YidC 1
V1140640	DivIVA domain repeat protein
V1899842	D-lactate dehydrogenase
V1081294	hypothetical protein
V1883688	Putative sporulation transcription regulator WhiA
V1036231	hypothetical protein
V1737038	hypothetical protein
V1172210	hypothetical protein
V1102799	Oligopeptide-binding protein AmiA precursor
V1481186	30S ribosomal protein S6
V1834828	repeat
V1482582	hypothetical protein
V1036527	Phosphoglycerate kinase
V1036218	D-aspartate ligase
V1118577	hypothetical protein
V1267333	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW precursor
V1036373	hypothetical protein
V1170686	Type I restriction enzyme EcoR124II R protein
V1554020	Cyclodextrin-binding protein precursor
V1037415	Pyridoxamine 5'-phosphate oxidase
V1152163	LysM domain protein
V1393643	NADH dehydrogenase-like protein YjlD
V1040197	co-chaperonin GroES
V1049938	2-dehydropantoate 2-reductase
V1239567	50S ribosomal protein L27
V1617969	30S ribosomal protein S16
V1431208	Proline racemase
V1265555	Phosphomethylpyrimidine synthase
V1036354	GMP synthase [glutamine-hydrolyzing]
V1036299	Pyrimidine-specific ribonucleoside hydrolase RihB
V1139265	DNA ligase
V1155178	Translation initiation factor IF-2
V1036268	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1018070	Translation initiation factor IF-1
V1171477	hypothetical protein
V1036163	hypothetical protein
V1593260	putative polysaccharide deacetylase PdaA precursor
V1819243	DNA polymerase III subunit epsilon
V1036366	UTP--glucose-1-phosphate uridylyltransferase
V1073305	Anaerobic ribonucleoside-triphosphate reductase
V1195096	30S ribosomal protein S2
V1042435	Glyceraldehyde-3-phosphate dehydrogenase 1
V1036286	Long-chain-fatty-acid--CoA ligase FadD15
V1137117	Listeria-Bacteroides repeat domain (List_Bact_rpt)
V1015099	PTS system galactitol-specific EIIC component
V1363241	Adenylosuccinate lyase
V1464571	Elongation factor Tu-B
V1036249	N5-carboxyaminoimidazole ribonucleotide synthase
V1006939	Diacylglycerol kinase
V1044675	50S ribosomal protein L31 type B
V1723086	hypothetical protein
V1436052	DNA gyrase subunit B
V1139064	Putative prophage phiRv2 integrase
V1202126	putative vancomycin resistance protein
V1462237	50S ribosomal protein L2
V1013919	hypothetical protein
V1239693	putative glutamine synthetase 2
V1020208	50S ribosomal protein L7/L12
V1352387	ribosomal subunit interface protein
V1036575	Multidrug resistance protein B
V1198633	30S ribosomal protein S7
V1603144	Listeria-Bacteroides repeat domain (List_Bact_rpt)
V1036523	orotidine 5'-phosphate decarboxylase
V1040198	Stress protein H5
V1037355	G5 domain protein
V1151891	hypothetical protein
V1144710	Autolytic lysozyme
V1036561	putative peptidoglycan biosynthesis protein MviN
V1144847	Ribonuclease G
V1031988	Trigger factor
V1036042	Pyruvate%2C phosphate dikinase
V1294938	Transketolase
V1007060	Glyceraldehyde-3-phosphate dehydrogenase
V1049455	ATP-dependent Clp protease ATP-binding subunit ClpC
V1013659	Dark-response protein 21
V1036480	Serine/threonine-protein kinase PknA
V1036608	6-phosphogluconate dehydrogenase%2C decarboxylating
V1138622	Sodium/proton antiporter NhaA
V1144560	Serine/threonine-protein kinase PknE
V1110922	Cold shock protein CspC
V1016547	hypothetical protein
V1366874	chromosome segregation protein SMC
V1010634	hypothetical protein
V1247052	Phosphoglycerate kinase
V1010320	putative FAD-linked oxidoreductase
V1036290	hypothetical protein
V1045082	DNA-binding protein HU
V1036607	Putative NrdI-like protein
V1386117	Elongation factor Ts
V1166774	hypothetical protein
V1596952	hypothetical protein
V1337328	Putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyl-transferase 2
V1072900	Enolase
V1036293	hypothetical protein
V1036428	Peptide chain release factor 2
V1548199	D-lactate dehydrogenase
V1000642	Enolase
V1705004	cysteine/glutathione ABC transporter membrane/ATP-binding component
V1499584	DNA-binding protein HU
V1036834	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase
V1009707	putative NADH oxidase
V1108326	Maltodextrin phosphorylase
V1138583	Formate--tetrahydrofolate ligase
V1138978	hypothetical protein
V1445343	C protein alpha-antigen precursor
V1099769	hypothetical protein
V1036804	CRISPR-associated protein Cas9/Csn1%2C subtype II/NMEMI
V1806817	Zinc import ATP-binding protein ZnuC
V1071487	Helicase IV
V1156593	Holliday junction ATP-dependent DNA helicase RuvA
V1137106	Cell division ATP-binding protein FtsE
V1337339	Polyribonucleotide nucleotidyltransferase
V1363665	putative P-loop ATPase
V1200583	Dihydroorotate dehydrogenase (quinone)
V1819280	acidobacterial duplicated orphan permease
V1144561	Serine/threonine-protein kinase PknE
V1036070	DNA gyrase subunit B
V1266183	Hemolysin C
V1348573	30S ribosomal protein S5
V1036405	Transcription-repair-coupling factor
V1054684	Degradation activator
V1082713	1%2C4-alpha-glucan branching enzyme GlgB
V1036411	Ribosome-binding ATPase YchF
V1409431	30S ribosomal protein S4
V1036254	Sodium%2C potassium%2C lithium and rubidium/H(+) antiporter
V1022782	Ferritin
V1036860	NCS1 nucleoside transporter family protein
V1806806	L-serine dehydratase 1
V1031951	group I intron endonuclease
V1038265	Tyrosine--tRNA ligase
V1015427	Phosphoenolpyruvate carboxylase
V1613276	hypothetical protein
V1337323	Alpha-amylase precursor
V1445348	Elongation factor 4
V1870028	C protein alpha-antigen precursor
V1000549	Maltose phosphorylase
V1055790	Heat shock protein 70
V1011528	Penicillin-binding protein 2D
V1036018	DAK2 domain fusion protein YloV
V1036253	Cell division protein FtsZ
V1201914	hypothetical protein
V1036827	Inner membrane protein YjjP
V1010632	hypothetical protein
V1036086	Transcript cleavage factor GreA
V1198623	DNA-directed RNA polymerase subunit beta'
V1152685	Copper-sensitive operon repressor
V1349366	hypothetical protein
V1723813	Listeria-Bacteroides repeat domain (List_Bact_rpt)
V1806764	putative lipase
V1852039	RNAP delta factor
V1437609	hypothetical protein
V1036615	Laccase domain protein YfiH
V1000046	Putative universal stress protein
V1036097	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
V1197037	hypothetical protein
V1723160	hypothetical protein
V1017936	Glucose-6-phosphate isomerase
V1458815	Major Facilitator Superfamily protein
V1038272	Lysine--tRNA ligase
V1724122	30S ribosomal protein S15
V1154617	Polyphosphate glucokinase
V1806771	UDP-N-acetylenolpyruvoylglucosamine reductase
V1036833	Replicative DNA helicase
V1036288	Ribonuclease PH
V1114496	putative NADH oxidase
V1899938	hypothetical protein
V1431274	hypothetical protein
V1069749	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1295109	Thiol-activated cytolysin
V1704900	hypothetical protein
V1037421	Lipopolysaccharide kinase (Kdo/WaaP) family protein
V1037002	hypothetical protein
V1086654	F-ATPase subunit 6
V1335052	chorismate mutase
V1011483	DNA protection during starvation protein
V1522419	Aspartate--tRNA ligase
V1484107	50S ribosomal protein L1
V1041019	Transposase
V1099556	Acetate kinase
V1362871	Nicotinate phosphoribosyltransferase pncB2
V1409436	Serine/threonine-protein kinase PknB
V1385993	Fe(3+) ions import ATP-binding protein FbpC
V1363717	hypothetical protein
V1445375	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1198538	Glutamine synthetase 1
V1367804	Cysteine--tRNA ligase
V1428998	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
V1036975	hypothetical protein
V1884213	Pyruvate-flavodoxin oxidoreductase
V1367217	Cell division ATP-binding protein FtsE
V1239632	Putative multidrug export ATP-binding/permease protein
V1016759	Macrolide export ATP-binding/permease protein MacB
V1482789	Type I restriction enzyme EcoR124II R protein
V1046751	gram-positive signal peptide%2C YSIRK family
V1687756	preprotein translocase subunit SecY
V1000545	Maltose transport system permease protein MalF
V1238874	sortase
V1885910	hypothetical protein
V1166772	putative glutamine synthetase 2
V1830810	Bifunctional protein GlmU
V1074835	hypothetical protein
V1037043	Isopentenyl-diphosphate delta-isomerase
V1012495	hypothetical protein
V1015469	Electron transfer flavoprotein large subunit
V1883742	Bifunctional purine biosynthesis protein PurH
V1383842	Ribonuclease E
V1017599	Elongation factor Ts
V1036610	Glucose-6-phosphate 1-dehydrogenase
V1151601	Glyceraldehyde-3-phosphate dehydrogenase
V1012379	Flavodoxin
V1069917	Inorganic polyphosphate/ATP-NAD kinase
V1312712	50S ribosomal protein L11
V1035954	putative galacturonate locus repressor
V1198550	hypothetical protein
V1015359	50S ribosomal protein L15
V1496169	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1237432	F-type ATPase subunit delta
V1153964	Acyl-CoA dehydrogenase%2C short-chain specific
V1009641	DNA-directed RNA polymerase subunit omega
V1036116	Putative heat shock protein HspR
V1037066	IMPACT family member YigZ
V1819260	Acetyl-CoA acetyltransferase
V1020161	hypothetical protein
V1075903	Helix-destabilizing protein
V1051661	ATP-dependent zinc metalloprotease FtsH
