gene	geneProduct
V1000637	ATP-dependent Clp protease proteolytic subunit
V1042869	polynucleotide kinase
V1000499	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1000835	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1000641	Triosephosphate isomerase
V1000162	Dihydropteroate synthase
V1836829	putative ABC transporter ATP-binding protein YheS
V1852118	hypothetical protein
V1016072	DNA replication initiation protein gpA
V1000547	Trehalose import ATP-binding protein SugC
V1000304	Pullulanase
V1006017	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1035424	hypothetical protein
V1144329	Proline iminopeptidase
V1000503	Calcium-transporting ATPase
V1381763	Glucosamine kinase GspK
V1191213	type 2 lantibiotic biosynthesis protein LanM
V1000644	SsrA-binding protein
V1264083	hypothetical protein
V1836833	C protein alpha-antigen precursor
V1298017	Competence-specific nuclease
V1033891	hypothetical protein
V1852083	50S ribosomal protein L5
V1852084	50S ribosomal protein L23
V1064534	DNA-directed RNA polymerase subunit beta
V1000827	putative tRNA-dihydrouridine synthase
V1107920	hypothetical protein
V1295196	Cell division protein FtsA
V1000045	hypothetical protein
V1000525	Pantothenate kinase
V1522724	Aminopeptidase C
V1608875	hypothetical protein
V1170741	hypothetical protein
V1000085	H+ Antiporter protein
V1035423	hypothetical protein
V1552777	Translation initiation factor IF-2
V1237186	hypothetical protein
V1035222	hypothetical protein
V1237275	hypothetical protein
V1000175	50S ribosomal protein L28
V1400168	Cell division protein DivIVA
V1000842	F-ATPase subunit 6
V1149402	hypothetical protein
V1836820	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1000132	Single-stranded-DNA-specific exonuclease RecJ
V1381099	F-ATPase gamma subunit
V1851978	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1299127	Penicillin-binding protein B
V1000326	Threonine--tRNA ligase
V1074742	30S ribosomal protein S12
V1016074	capsid protein
V1594750	Hypoxanthine-guanine phosphoribosyltransferase
V1574099	PTS system mannose-specific EIIC component
V1553617	hypothetical protein
V1000516	Putative hemin import ATP-binding protein HrtA
V1204224	hypothetical protein
V1000039	anaerobic ribonucleotide reductase-activating protein
V1006735	gram-positive signal peptide%2C YSIRK family
V1607575	DNA polymerase III PolC-type
V1355907	hypothetical protein
V1000475	hypothetical protein
V1000574	Septation ring formation regulator EzrA
V1000564	Cell division protein FtsZ
V1006820	Alpha-hemolysin translocation ATP-binding protein HlyB
V1001475	putative ABC transporter ATP-binding protein YxlF
V1000320	Membrane protein YidC 1
V1000517	ABC exporter transmembrane subunit%2C DevC protein
V1000502	Inosine-5'-monophosphate dehydrogenase
V1006021	hypothetical protein
V1499093	co-chaperonin GroES
V1000528	30S ribosomal protein S7
V1000541	Tyrosine-protein phosphatase precursor
V1000526	Helicase IV
V1000329	Peptide chain release factor 3
V1035161	preprotein translocase subunit SecA
V1595138	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1000009	50S ribosomal protein L15
V1000050	Cysteine-rich secretory protein family protein
V1001468	Leucine--tRNA ligase
V1000047	Tyrosine-protein phosphatase precursor
V1594784	Diacylglycerol kinase
V1580898	hypothetical protein
V1000008	Adenylate kinase
V1000498	Inner membrane protein YbhL
V1836815	Galactose/methyl galactoside import ATP-binding protein MglA
V1033375	Trigger factor
V1481366	30S ribosomal protein S1
V1391945	product=Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1000161	ABC-2 type transporter
V1431657	30S ribosomal protein S2
V1000013	30S ribosomal protein S8
V1058821	Holliday junction ATP-dependent DNA helicase RuvB
V1000833	Alanine racemase
V1481434	G3P acyltransferase
V1000140	Proline--tRNA ligase
V1000881	D-serine/D-alanine/glycine transporter
V1006728	putative oxidoreductase
V1000551	Intracellular maltogenic amylase
V1000558	Putative protein phosphatase 2C-type
V1000594	Carbamoyl-phosphate synthase large chain
V1000011	50S ribosomal protein L18
V1000327	Replication initiation and membrane attachment protein
V1000601	Alanine--tRNA ligase
V1001477	hypothetical protein
V1381941	hypothetical protein
V1462015	CCA-adding enzyme
V1852140	Methionine--tRNA ligase
V1149263	HTH-type transcriptional regulator YodB
V1046767	DNA polymerase I
V1016073	minor spike protein
V1000022	hypothetical protein
V1162282	hypothetical protein
V1458297	Tyrosine recombinase XerS
V1852100	Thiamine pyrophosphokinase
V1006822	deoxyguanosinetriphosphate triphosphohydrolase-like protein
V1436037	gram-positive signal peptide%2C YSIRK family
V1852111	Lipoteichoic acid synthase 1
V1158426	PTS system mannose-specific EIIC component
V1000318	Phenylalanine--tRNA ligase beta subunit
V1000505	Mannosyltransferase OCH1
V1000892	Phosphoglucosamine mutase
V1000109	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1000152	hypothetical protein
V1000590	Bifunctional protein pyrR
V1000185	Glucan 1%2C6-alpha-glucosidase
V1615860	repeat
V1469296	hypothetical protein
V1469301	hypothetical protein
V1167892	hypothetical protein
V1000168	Isoleucine--tRNA ligase
V1151052	repeat
V1000007	Translation initiation factor IF-1
V1000298	glutamyl-tRNA(Gln) amidotransferase subunit E
V1552713	Phosphoglucosamine mutase
V1000069	Sensor histidine kinase YycG
V1060343	F-type ATPase subunit delta
V1000137	hypothetical protein
V1000138	hypothetical protein
V1000500	DNA ligase
V1035422	hypothetical protein
V1006095	PD-(D/E)XK nuclease family transposase
V1000831	Transcription-repair-coupling factor
V1000632	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1851995	Ribosomal RNA small subunit methyltransferase H
V1000037	Aminopeptidase E
V1000146	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1000295	Glycine--tRNA ligase beta subunit
V1420579	putative hydrolase
V1430720	Prolipoprotein diacylglyceryl transferase
V1594655	Stage 0 sporulation protein KD
V1000603	Putative Holliday junction resolvase
V1000160	putative HTH-type transcriptional regulator
V1000299	Putative pyruvate%2C phosphate dikinase regulatory protein
V1469285	Hypoxanthine-guanine phosphoribosyltransferase
V1000569	Rod shape-determining protein MreC
V1886939	Cna protein B-type domain protein
V1465413	Stage III sporulation protein E
V1000515	Sensory transduction protein regX3
V1076036	Non-specific ribonucleoside hydrolase RihC
V1167856	Tyrosine recombinase XerD
V1836800	Protein involved in sex pheromone biosynthesis
V1167421	Chromosomal replication initiator protein DnaA
V1852132	Nicotinate-nucleotide adenylyltransferase
V1491905	hypothetical protein
V1006628	Methionine aminopeptidase 1
V1000301	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1000074	Glucose-inhibited division protein A
V1159013	Cell division protein FtsZ
V1164544	DNA polymerase III subunit gamma/tau
V1034596	L%2CD-transpeptidase catalytic domain
V1006022	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1000088	Deoxyadenosine kinase
V1381895	Trehalose import ATP-binding protein SugC
V1000330	Regulatory protein RecX
V1886961	Serine/threonine-protein kinase PrkC
V1000092	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1851983	ATP-dependent DNA helicase PcrA
V1000823	potassium transport protein Kup
V1035129	putative tRNA sulfurtransferase
V1430829	UDP-N-acetylglucosamine 2-epimerase
V1594229	6-phosphogluconate dehydrogenase%2C decarboxylating
V1000942	hypothetical protein
V1008711	Pullulanase
V1469282	Glutathione transport system permease protein GsiC
V1000101	ATP-dependent helicase/deoxyribonuclease subunit B
V1464388	DNA-directed RNA polymerase subunit beta
V1000120	putative GTP-binding protein EngB
V1000619	Regulatory protein spx
V1000454	Aspartate racemase
V1167440	6-phospho-alpha-glucosidase 1
V1000124	30S ribosomal protein S20
V1851988	hypothetical protein
V1519991	Recombinase A
V1000073	Putative NrdI-like protein
V1213480	Recombinase A
V1001467	S-adenosylmethionine synthase
V1836819	Degradation activator
V1469372	hypothetical protein
V1389989	Glucose-6-phosphate isomerase
V1000604	hypothetical protein
V1000622	putative inorganic polyphosphate/ATP-NAD kinase
V1000296	Recombination protein O
V1852121	Thioredoxin reductase
V1144021	DEAD-box ATP-dependent RNA helicase CshA
V1000097	Signal peptidase IB
V1010815	ribosomal-protein-alanine N-acetyltransferase
V1435970	hypothetical protein
V1000885	Ribonuclease J 1
V1851969	hypothetical protein
V1590848	Ribosome biogenesis GTPase A
V1000012	50S ribosomal protein L6
V1000634	Excinuclease ABC subunit A
V1268476	CBS domain protein
V1150302	ADP-ribosylglycohydrolase
V1000319	Putative TrmH family tRNA/rRNA methyltransferase
V1364363	ATP-dependent Clp protease ATP-binding subunit ClpX
V1836802	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
V1423331	Magnesium-transporting ATPase%2C P-type 1
V1339704	Lipid A export ATP-binding/permease protein MsbA
V1326948	preprotein translocase subunit YajC
V1000456	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1000139	DNA polymerase III PolC-type
V1000169	Chromosome partition protein Smc
V1006815	Phosphate acetyltransferase
V1165084	mRNA interferase MazF
V1000538	Nucleoid occlusion protein
V1162266	hypothetical protein
V1000102	ATP-dependent helicase/nuclease subunit A
V1000117	Ribonuclease Z
V1000086	Purine nucleoside receptor A
V1000540	Colicin V production protein
V1000605	MutS2 protein
V1158598	Translation initiation factor IF-3
V1886694	GTP pyrophosphokinase YjbM
V1295109	Thiol-activated cytolysin
V1000020	30S ribosomal protein S19
V1000611	Beta-Ala-Xaa dipeptidase
V1000332	Magnesium and cobalt efflux protein CorC
V1203539	PD-(D/E)XK nuclease family transposase
V1381580	H(+)/Cl(-) exchange transporter ClcA
V1430689	DNA polymerase III PolC-type
V1852117	Ribosomal RNA large subunit methyltransferase L
V1399511	6-phosphofructokinase
V1007409	CRISPR-associated endonuclease Cas1
V1000071	Extreme acid sensitivity protein
V1391924	Ribosomal RNA large subunit methyltransferase H
V1000154	Recombination protein N
V1000529	putative integral membrane protein
V1036753	CRISPR type II-A/NMEMI-associated protein Csn2
V1481442	Pullulanase
V1912438	hypothetical protein
V1000306	Choline-binding protein precursor
V1000938	Cysteine--tRNA ligase
V1136911	Serine--tRNA ligase
V1594712	RNA polymerase sigma factor RpoD
V1381001	NH(3)-dependent NAD(+) synthetase
V1400074	ATP-dependent protease ATPase subunit ClpY
V1852085	Magnesium-transporting ATPase%2C P-type 1
V1064607	Pullulanase
V1000614	putative hydrolase YutF
V1852080	UDP-N-acetylmuramate--L-alanine ligase
V1000056	transcriptional regulator BetI
V1000121	ATP-dependent Clp protease ATP-binding subunit ClpX
V1423318	Immunoglobulin G-binding protein G precursor
V1000598	preprotein translocase subunit YajC
V1000829	hypothetical protein
V1542216	hypothetical protein
V1000149	hypothetical protein
V1836814	hypothetical protein
V1000945	Modification methylase TaqI
V1268292	DEAD-box ATP-dependent RNA helicase CshA
V1000158	Alkaline shock protein 23
V1000623	Stage III sporulation protein E
V1042355	EIIAB-Man
V1852155	Flavodoxin
V1553706	putative alpha-glucosidase
V1000631	Peptide chain release factor 2
V1034906	Internalin-J precursor
V1198614	hypothetical protein
V1851976	YGGT family protein
V1000294	DNA primase
V1000476	Modulator of FtsH protease HflK
V1339795	pheromone autoinducer 2 transporter
V1000519	PTS system maltose-specific EIICB component
V1334856	hypothetical protein
V1000051	hypothetical protein
V1162547	putative 5-formyltetrahydrofolate cyclo-ligase
V1418918	Glutamate racemase
V1851984	NH(3)-dependent NAD(+) synthetase
V1000176	putative glutamine ABC transporter permease protein GlnM
V1000328	Dephospho-CoA kinase
V1000062	5'-nucleotidase YfbR
V1038255	Tyrosine--tRNA ligase
V1000173	ATP-dependent DNA helicase RecG
V1000848	ABC transporter permease protein YxdM
V1295013	Di-/tripeptide transporter
V1851985	3-hydroxy-3-methylglutaryl-coenzyme A reductase
V1420578	DNA integrity scanning protein DisA
V1852079	Sensor protein kinase WalK
V1149253	Bacteriophage peptidoglycan hydrolase
V1000005	30S ribosomal protein S11
V1851964	hypothetical protein
V1458410	Cna protein B-type domain protein
V1000572	Folylpolyglutamate synthase
V1481433	hypothetical protein
V1000099	mevalonate kinase
V1430423	Peptide deformylase 2
V1000059	Putative glycosyltransferase EpsH
V1000028	putative deoxyribonuclease YcfH
V1418919	hypothetical protein
V1237574	Folylpolyglutamate synthase
V1268426	DNA topoisomerase 4 subunit B
V1357707	Transcriptional regulatory protein YycF
V1356163	hypothetical protein
V1000091	hypothetical protein
V1211149	hypothetical protein
V1000935	Chaperone protein YajL
V1006627	Magnesium and cobalt efflux protein CorC
V1381169	DNA-directed RNA polymerase subunit beta
V1000060	Ribonuclease HI
V1608857	30S ribosomal protein S1
V1000316	Penicillin-binding protein 2B
V1033503	Type-1 restriction enzyme R protein
V1424841	L%2CD-transpeptidase catalytic domain
V1617343	Penicillin-binding protein 1A
V1203277	Elongation factor 4
V1000626	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
V1836832	Elongation factor P
V1548376	Modification methylase HhaI
V1000141	Phosphatidate cytidylyltransferase
V1143276	Undecaprenyl-diphosphatase
V1000180	Uracil transporter
V1000063	hypothetical protein
V1000893	hypothetical protein
V1035163	D-gamma-glutamyl-meso-diaminopimelic acid endopeptidase CwlS precursor
V1000633	Excinuclease ABC subunit B
V1424791	Replication-associated recombination protein A
V1503141	LPXTG cell wall anchor domain protein
V1383819	hypothetical protein
V1390171	C protein alpha-antigen precursor
V1000324	50S ribosomal protein L20
V1851974	Primosomal protein DnaI
V1541158	major spike protein
V1483972	C protein alpha-antigen precursor
V1151580	Pollen proteins Ole e I like protein
V1200639	Proline iminopeptidase
V1000067	Putative metallo-hydrolase YycJ
V1076392	hypothetical protein
V1851962	hypothetical protein
V1035173	Cna protein B-type domain protein
V1886968	hypothetical protein
V1160180	Segregation and condensation protein A
V1035172	hypothetical protein
V1498992	Glucosamine-6-phosphate deaminase
V1143377	EIIABC-Fru
V1295329	Holo-[acyl-carrier-protein] synthase
V1034591	serine/threonine protein kinase
V1442803	Transcriptional antiterminator
V1549076	Xylulose-5-phosphate phosphoketolase
V1852017	Cytidylate kinase
V1000610	Glucose-resistance amylase regulator
V1355689	RNA polymerase sigma factor RpoD
V1000002	tRNA pseudouridine synthase A
V1171078	Uracil phosphoribosyltransferase
V1000114	Ribosomal large subunit pseudouridine synthase B
V1390210	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1430690	NH(3)-dependent NAD(+) synthetase
V1000113	GTP-binding protein EngA
V1887029	hypothetical protein
V1852154	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
V1000484	3'-5' exoribonuclease YhaM
V1000112	hypothetical protein
V1257304	hypothetical protein
V1445186	Proline--tRNA ligase
V1000458	Acyl-ACP thioesterase
V1323745	transposase%2C IS605 OrfB family
V1852142	gram-positive signal peptide%2C YSIRK family
V1000556	putative ABC transporter ATP-binding protein
V1436276	hypothetical protein
V1000115	Segregation and condensation protein A
V1069602	Glucan 1%2C6-alpha-glucosidase
V1481330	L-cystine import ATP-binding protein TcyC
V1000486	Penicillin-binding protein F
V1006029	UDP-N-acetylenolpyruvoylglucosamine reductase
V1000058	Tropinesterase
V1356077	DNA/pantothenate metabolism flavoprotein
V1000170	Ribonuclease 3
V1000481	putative ABC-type exoprotein transport system%2C permease component
V1573654	hypothetical protein
V1594580	hypothetical protein
V1295066	Putative glycosyltransferase EpsH
V1000155	Farnesyl diphosphate synthase
V1000321	Ribosomal silencing factor RsfS
V1000108	ATP-dependent protease subunit HslV
V1365188	30S ribosomal protein S18
V1033129	Phosphoenolpyruvate-protein phosphotransferase
V1143974	hypothetical protein
V1000455	Staphylococcal respiratory response protein A
V1136929	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1241152	N-acyl-L-amino acid amidohydrolase
V1481294	integral membrane protein
V1469304	Glutamyl-tRNA(Gln) amidotransferase subunit C
V1000565	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1001488	Mannosylfructose-phosphate synthase
V1162283	invasion associated secreted endopeptidase
V1151036	Pur operon repressor
V1000026	Ribosomal RNA small subunit methyltransferase A
V1000125	ComEC family competence protein
V1000826	Thiamine precursor ECF transporter S component HmpT
V1046766	C protein alpha-antigen precursor
V1581644	Adenylosuccinate lyase
V1035224	hypothetical protein
V1000887	putative phosphatase YwpJ
V1851958	Nucleoid-associated protein
V1381056	putative hydrolase YxeP
V1607579	hypothetical protein
V1006018	HNH endonuclease
V1036339	hypothetical protein
V1493470	Formate--tetrahydrofolate ligase
V1380652	50S ribosomal protein L15
V1235890	Immunoglobulin G-binding protein G precursor
V1162259	hypothetical protein
V1420577	repeat
V1381439	Exodeoxyribonuclease V alpha chain
V1144147	Anaerobic ribonucleoside-triphosphate reductase
V1000628	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1000090	Guanine/hypoxanthine permease PbuG
V1609073	Triosephosphate isomerase
V1036751	CRISPR-associated endonuclease Cas1
V1000030	hypothetical protein
V1064214	external scaffolding protein
V1891325	Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
V1356248	Inner membrane metabolite transport protein YgcS
V1006729	Thymidylate synthase
V1483378	anaerobic ribonucleotide reductase-activating protein
V1000606	Thioredoxin
V1000027	Ribonuclease M5
V1415806	Internalin-J precursor
V1204220	esterase
V1385735	hypothetical protein
V1203319	putative murein peptide carboxypeptidase
V1500069	hypothetical protein
V1608734	ATP-dependent Clp protease ATP-binding subunit ClpE
V1423300	Response regulator ArlR
V1430377	Lipid A export ATP-binding/permease protein MsbA
V1000331	ribonuclease BN/unknown domain fusion protein
V1006819	Glutamine transport ATP-binding protein GlnQ
V1000621	hypothetical protein
V1197048	Neopullulanase
V1000573	Cysteine desulfurase
V1547364	hypothetical protein
V1000014	50S ribosomal protein L14
V1001392	Acetate kinase
V1482720	hypothetical protein
V1000133	sortase
V1103199	Multidrug-efflux transporter 3
V1204226	hypothetical protein
V1001367	Aspartate--ammonia ligase
V1000163	Non-canonical purine NTP pyrophosphatase
V1000524	Competence-specific nuclease
V1339890	Response regulator ArlR
V1836828	hypothetical protein
V1339995	putative tRNA sulfurtransferase
V1851965	hypothetical protein
V1882996	repeat
V1852110	putative zinc transport system permease protein AdcB
V1000600	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1268240	Pullulanase
V1000128	Ribosomal RNA small subunit methyltransferase D
V1000607	hypothetical protein
V1912441	Glucitol operon repressor
V1293700	hypothetical protein
V1000616	Immunoglobulin G-binding protein G precursor
V1852125	Putative pit accessory protein
V1000462	tRNA-specific adenosine deaminase
V1204222	cytoskeletal protein RodZ
V1000130	putative PEP-CTERM system TPR-repeat lipoprotein
V1481295	Penicillin-binding protein 2B
V1000068	YycH protein
V1000311	Rhomboid protease GluP
V1852150	Ribosome-binding factor A
V1469421	hypothetical protein
V1851966	Internalin-J precursor
V1007408	DNA polymerase III PolC-type
V1295093	Xanthine phosphoribosyltransferase
V1000846	Lipoteichoic acid synthase 1
V1000542	NADPH azoreductase
V1033571	Ribulose-phosphate 3-epimerase
V1033789	Glucose-specific phosphotransferase enzyme IIA component
V1000323	Tagatose-6-phosphate kinase
V1339715	hypothetical protein
V1000937	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1000019	50S ribosomal protein L22
V1007410	CRISPR-associated endoribonuclease Cse3
V1615590	Beta antigen
V1000166	ADP-ribose pyrophosphatase
V1000824	Zinc import ATP-binding protein ZnuC
V1150958	DNA topoisomerase 4 subunit A
V1150430	hypothetical protein
V1469580	GMP synthase [glutamine-hydrolyzing]
V1851957	Adenosylhomocysteinase
V1000157	hypothetical protein
V1143335	30S ribosomal protein S16
V1000624	Peptidase M16 inactive domain protein
V1000559	Ribosomal RNA small subunit methyltransferase B
V1038287	Tyrosine recombinase XerC
V1044453	hypothetical protein
V1463130	hypothetical protein
V1598238	Peptide chain release factor 1
V1000322	GTPase YqeH
V1415807	Recombination protein RecR
V1263209	hypothetical protein
V1293972	hypothetical protein
V1000100	mevalonate kinase
V1008959	Bifunctional protein FolD protein
V1042629	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1462019	Putative L%2CD-transpeptidase YciB precursor
V1852077	Ribosomal RNA small subunit methyltransferase G
V1035617	hypothetical protein
V1481459	Putative Ig domain protein
V1498665	HPr kinase/phosphorylase
V1851981	hypothetical protein
V1887022	hemolysin
V1000479	Phenylalanine--tRNA ligase beta subunit
V1000303	Methionine import ATP-binding protein MetN
V1175000	Aminopeptidase N
V1000620	Competence protein
V1044896	hypothetical protein
V1392089	hypothetical protein
V1418931	putative secreted protein
V1615591	hypothetical protein
V1045240	hypothetical protein
V1035223	type-IV secretion system protein TraC
V1851970	hypothetical protein
V1143821	Chromosomal replication initiator protein DnaA
V1268599	hypothetical protein
V1000888	ADP-binding protein
V1076095	hypothetical protein
V1400588	Low-affinity inorganic phosphate transporter 1
V1464058	Immunoglobulin G-binding protein G precursor
V1036199	Carbamoyl-phosphate synthase small chain
V1269524	hypothetical protein
V1503469	Guanine/hypoxanthine permease PbuG
V1036803	Cell division protein FtsW
V1574744	phage head morphogenesis protein%2C SPP1 gp7 family
V1481348	Phenylalanine--tRNA ligase alpha subunit
V1503164	Serine-rich repeat protein GspB
V1245090	Major Facilitator Superfamily protein
V1257303	hypothetical protein
V1442368	Ribosomal large subunit pseudouridine synthase D
V1237218	hypothetical protein
V1491762	N-acetylglucosamine-6-phosphate deacetylase
V1517484	50S ribosomal protein L6
V1159366	Formate--tetrahydrofolate ligase
V1000089	Deoxyguanosine kinase
V1436021	Pullulanase
V1000485	putative metallophosphoesterase YhaO
V1000602	hypothetical protein
V1580761	D-alanine--poly(phosphoribitol) ligase subunit 1
V1499649	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
V1000562	DNA-directed RNA polymerase subunit omega
V1000936	Alpha-ribazole phosphatase
V1167448	Immunoglobulin G-binding protein G precursor
V1339798	L-serine dehydratase%2C alpha chain
V1338858	GTP-binding protein HflX
V1389777	Transcript cleavage factor GreA
V1413201	hypothetical protein
V1162882	D-alanine--D-alanine ligase A
V1092573	50S ribosomal protein L1
V1463112	DNA polymerase III PolC
V1000159	putative peptidase
V1035160	preprotein translocase subunit SecY
V1364620	Transcriptional repressor NrdR
V1000844	ABC-2 family transporter protein
V1339706	PTS system mannose-specific EIIC component
V1387683	MerR family regulatory protein
V1299142	hypothetical protein
V1541161	Arginine transport system permease protein ArtQ
V1523333	High-copy suppressor of rspA
V1046757	L%2CD-transpeptidase catalytic domain
V1464294	hypothetical protein
V1466896	Rod shape-determining protein RodA
