gene	geneProduct
V1036274	DivIVA domain protein
V1081232	Formate acetyltransferase 1
V1176644	30S ribosomal protein S20
V1232230	Maltose transport system permease protein MalF
V1032074	Large-conductance mechanosensitive channel
V1022682	L-fucose mutarotase
V1614099	Internalin-A precursor
V1032054	putative oxidoreductase/MSMEI_1564
V1728071	Adenylate kinase
V1052167	DNA gyrase subunit B
V1265314	Elongation factor Tu
V1032049	hypothetical protein
V1576360	Elongation factor Ts
V1118874	recombination protein F
V1032183	L-arabinose transport system permease protein AraQ
V1899904	EIIAB-Man
V1036261	Inner membrane ABC transporter permease protein YcjP
V1232264	hypothetical protein
V1556871	hypothetical protein
V1426177	Pyruvate kinase
V1553383	hypothetical protein
V1032109	Trehalose import ATP-binding protein SugC
V1899842	D-lactate dehydrogenase
V1367590	Elongation factor Ts
V1323267	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1383841	50S ribosomal protein L10
V1018892	Serine/threonine-protein kinase PknB
V1032048	Histidine--tRNA ligase
V1157372	30S ribosomal protein S6
V1464524	Triosephosphate isomerase
V1049956	Recombinase A
V1105456	hypothetical protein
V1032508	hypothetical protein
V1036115	HSP-70 cofactor
V1139410	Aldehyde-alcohol dehydrogenase
V1145663	Elongation factor G
V1162252	RNA polymerase principal sigma factor HrdB
V1568540	hypothetical protein
V1032112	Inosine-5'-monophosphate dehydrogenase
V1514797	Glycine reductase complex component B subunits alpha and beta
V1141358	Putative aliphatic sulfonates-binding protein precursor
V1267291	Rib/alpha-like repeat
V1728051	Bifunctional protein GlmU
V1037254	hypothetical protein
V1312248	Trigger factor
V1411952	DNA-binding protein HU
V1162256	30S ribosomal protein S4
V1192293	Oligopeptide-binding protein AppA precursor
V1687755	30S ribosomal protein S10
V1541920	hypothetical protein
V1036773	DNA gyrase subunit B
V1576923	Polyphosphate glucokinase
V1141777	Butanolide receptor
V1115414	PP2C-family Ser/Thr phosphatase
V1082734	DNA polymerase III subunit alpha
V1017823	Desulfoferrodoxin
V1032179	Transcriptional regulatory protein YycF
V1036497	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1068939	1%2C4-alpha-glucan branching enzyme GlgB
V1016072	DNA replication initiation protein gpA
V1032253	Translation initiation factor IF-3
V1075934	50S ribosomal protein L10
V1145336	HSP-70 cofactor
V1365642	30S ribosomal protein S8
V1137315	Maltose-binding periplasmic proteins/domains
V1728037	hypothetical protein
V1032264	ATP synthase subunit beta
V1616985	Haemagglutinin
V1141745	Methylthioribose-1-phosphate isomerase
V1313175	Enolase
V1527021	Pyruvate kinase
V1168094	50S ribosomal protein L6
V1032143	Long-chain-fatty-acid--CoA ligase FadD15
V1139686	Alkyl hydroperoxide reductase subunit C
V1139605	Vegetative protein 209
V1337556	Pathogen-specific membrane antigen
V1032050	hypothetical protein
V1107292	Methionine gamma-lyase
V1036988	Anaerobic ribonucleoside-triphosphate reductase
V1604018	50S ribosomal protein L2
V1032252	Peptide deformylase
V1111146	hypothetical protein
V1328357	1%2C4-alpha-glucan branching enzyme GlgB
V1806795	Glyceraldehyde-3-phosphate dehydrogenase
V1032481	hypothetical protein
V1200931	50S ribosomal protein L16
V1038252	F-ATPase gamma subunit
V1036465	Serine/threonine-protein kinase PrkC
V1425724	Ribose-phosphate pyrophosphokinase
V1018199	hypothetical protein
V1034179	Glyceraldehyde-3-phosphate dehydrogenase
V1230382	flagellar basal body-associated protein FliL
V1162245	Maltodextrin phosphorylase
V1075368	hypothetical protein
V1367869	Trehalose import ATP-binding protein SugC
V1369101	hypothetical protein
V1012234	Flavodoxin
V1583760	ATP synthase subunit alpha
V1819269	50S ribosomal protein L2
V1036270	cell division protein MraZ
V1464364	Glyceraldehyde-3-phosphate dehydrogenase
V1139879	CRISPR-associated nuclease/helicase Cas3
V1016291	pyridoxamine 5'-phosphate oxidase%2C FMN-binding family
V1723397	ATP-dependent zinc metalloprotease FtsH
V1138581	DNA gyrase subunit A
V1032060	Transaldolase
V1038271	CTP synthase
V1806816	preprotein translocase subunit YajC
V1157569	F-ATPase subunit 6
V1013250	Cold shock protein CspC
V1400744	Toxin A
V1198737	Putative peptidoglycan binding domain protein
V1526141	Phenylalanine--tRNA ligase beta subunit
V1032087	DNA recombination protein RmuC
V1487405	tRNA guanosine-2'-O-methyltransferase
V1830868	hypothetical protein
V1344678	Dipeptidase
V1565608	F-type ATPase subunit b
V1141058	hypothetical protein
V1036111	Adenylosuccinate synthetase
V1032796	Ribokinase
V1105454	Modification methylase HaeIII
V1266177	Nickel-binding periplasmic protein precursor
V1196112	G5 domain protein
V1496602	hypothetical protein
V1111563	DNA protection during starvation protein
V1396908	Cell division protein CrgA
V1562682	Carbon starvation protein A
V1139744	Pullulanase
V1038267	Threonine--tRNA ligase
V1155577	S-adenosylmethionine synthase
V1737041	Glutamine-dependent NAD(+) synthetase
V1011165	Signal transduction histidine kinase%2C nitrate/nitrite-specific
V1016074	capsid protein
V1313683	F-ATPase subunit 6
V1553792	RNA polymerase-binding transcription factor CarD
V1032055	Excinuclease ABC subunit A
V1038324	putative ABC transporter ATP-binding protein YxlF
V1050626	Trigger factor
V1032262	F-type ATPase subunit delta
V1036191	Alkyl hydroperoxide reductase subunit C
V1037074	Polyphosphate kinase
V1724847	Acyl-CoA cholesterol acyltransferase
V1037426	Inner membrane protein YbhL
V1054082	Serine--tRNA ligase
V1505246	hypothetical protein
V1167489	hypothetical protein
V1016285	hypothetical protein
V1265423	hypothetical protein
V1422497	hypothetical protein
V1035994	Formate acetyltransferase
V1140976	Amino-acid carrier protein AlsT
V1036367	hypothetical protein
V1295501	Thiamine pyrophosphokinase
V1037422	F-type ATPase subunit b
V1443214	50S ribosomal protein L28
V1033540	Long-chain-fatty-acid--CoA ligase FadD15
V1036479	Serine/threonine-protein kinase PknB
V1203326	L-lactate dehydrogenase 2
V1110345	PTS system maltose- and glucose-specific EIICB component
V1032065	hypothetical protein
V1616989	hypothetical protein
V1155973	Carbon starvation protein A
V1806858	C protein alpha-antigen precursor
V1323118	Ribonuclease G
V1723531	Chaperone protein ClpB
V1442437	hypothetical protein
V1036001	ATP synthase subunit alpha
V1036959	Type-2 restriction enzyme BsuMI component YdiS
V1032365	Glucose-6-phosphate isomerase
V1159100	Stress protein H5
V1171147	hypothetical protein
V1140260	Haemagglutinin
V1139749	Glycine/sarcosine/betaine reductase complex component C subunit beta
V1036839	Putative phenylalanine aminotransferase
V1006265	30S ribosomal protein S20
V1203913	PTS system mannose-specific EIIC component
V1465337	Maltose-binding periplasmic proteins/domains
V1037678	ATP-dependent Clp protease proteolytic subunit 1
V1139821	V-type ATP synthase subunit I
V1031980	Serine/threonine-protein kinase PknL
V1167441	repeat
V1445176	Ribulose-phosphate 3-epimerase
V1614055	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1723469	50S ribosomal protein L5
V1323780	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1267333	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW precursor
V1513839	maltose ABC transporter periplasmic protein
V1039802	Benzylsuccinate synthase alpha subunit
V1115061	Hemolysin C
V1145315	DNA-directed RNA polymerase subunit alpha
V1267537	Transcriptional repressor NrdR
V1071435	Dark-response protein 21
V1037884	hypothetical protein
V1109151	Pyruvate formate-lyase 1-activating enzyme
V1032241	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
V1036235	Ascorbate-specific PTS system EIIC component
V1395943	nitroreductase A
V1723595	hypothetical protein
V1013685	Lactose transport system permease protein LacF
V1409950	Taurine import ATP-binding protein TauB
V1032132	putative hydrolase of the alpha/beta superfamily protein
V1458732	Helix-destabilizing protein
V1032382	4-alpha-glucanotransferase
V1368546	protoporphyrinogen oxidase
V1139867	L-lactate dehydrogenase P
V1356737	Ferrous iron uptake protein
V1036616	Aminopeptidase C
V1368040	Ribulose-phosphate 3-epimerase
V1037345	Aldehyde-alcohol dehydrogenase
V1036961	Modification methylase DpnIIB
V1513939	L-2-hydroxyisocaproate dehydrogenase
V1170769	50S ribosomal protein L9
V1002465	Elongation factor Tu
V1036483	PP2C-family Ser/Thr phosphatase
V1036826	Phosphoenolpyruvate carboxylase
V1445190	hypothetical protein
V1430049	hypothetical protein
V1032062	Glutathione-binding protein GsiB precursor
V1036907	hypothetical protein
V1032076	DNA polymerase III subunit beta
V1006110	50S ribosomal protein L24
V1394807	Elongation factor Tu
V1138745	Pathogen-specific membrane antigen
V1036378	Uridylate kinase
V1195492	preprotein translocase subunit SecY
V1010393	Enolase
V1032145	Leucine--tRNA ligase
V1032081	CCA-adding enzyme
V1394393	Enolase
V1055510	RNA polymerase-binding transcription factor CarD
V1723498	hypothetical protein
V1237403	Transaldolase
V1139691	preprotein translocase subunit SecY
V1036684	Penicillin-binding protein 1*
V1035999	ATP synthase subunit beta
V1293693	50S ribosomal protein L15
V1380687	C protein alpha-antigen precursor
V1038272	Lysine--tRNA ligase
V1723299	Guanosine-5'-triphosphate%2C3'-diphosphate pyrophosphatase
V1267369	Diacylglycerol kinase
V1036795	putative transcriptional regulatory protein pdtaR
V1313106	Putative ribonuclease Jc
V1443793	hypothetical protein
V1516610	Alkyl hydroperoxide reductase subunit C
V1563205	Outer membrane porin F precursor
V1032071	hypothetical protein
V1031998	Threonine--tRNA ligase
V1036861	Ribose-phosphate pyrophosphokinase
V1834870	hypothetical protein
V1348290	Arginine deiminase
V1036565	Guanosine-5'-triphosphate%2C3'-diphosphate pyrophosphatase
V1021908	Elongation factor P
V1036838	hypothetical protein
V1036458	Teichoic acid translocation permease protein TagG
V1381097	hypothetical protein
V1108447	Chaperone protein DnaJ
V1315998	hypothetical protein
V1036247	hypothetical protein
V1246962	50S ribosomal protein L16
V1496913	hypothetical protein
V1383833	Butanolide receptor
V1036127	potassium transport protein Kup
V1337345	Butanolide receptor
V1021907	Fructose-bisphosphate aldolase
V1705148	repeat
V1140477	putative PEP-CTERM system TPR-repeat lipoprotein
V1530479	Purine nucleoside receptor A
V1031973	Glycogen debranching enzyme
V1612368	orotidine 5'-phosphate decarboxylase
V1117702	Adenylosuccinate synthetase
V1445347	DNA-directed RNA polymerase subunit beta'
V1016073	minor spike protein
V1899941	co-chaperonin GroES
V1482530	30S ribosomal protein S1
V1723378	Replicative DNA helicase
V1032011	Branched-chain-amino-acid aminotransferase
V1619477	Superoxide dismutase [Mn/Fe]
V1033574	death-on-curing family protein
V1728000	potassium transport protein Kup
V1112926	N-acetylmuramoyl-L-alanine amidase LytC precursor
V1881293	Lysine--tRNA ligase
V1140687	CRISPR-associated protein Cas9/Csn1%2C subtype II/NMEMI
V1190594	Adenylosuccinate synthetase
V1311516	putative HTH-type transcriptional regulator YegW
V1031981	DNA gyrase subunit B
V1032161	Carbamoyl-phosphate synthase large chain
V1110922	Cold shock protein CspC
V1115100	repeat
V1144971	hypothetical protein
V1464369	Adhesin YadA precursor
V1166828	hypothetical protein
V1364256	Putative sporulation transcription regulator WhiA
V1036171	Putative ribonuclease Jc
V1445419	Pyruvate kinase
V1728031	2-deoxystreptamine N-acetyl-D-glucosaminyltransferase
V1036091	putative sensor histidine kinase pdtaS
V1049217	Heat shock protein 70
V1364267	hypothetical protein
V1723519	hypothetical protein
V1043514	50S ribosomal protein L10
V1010320	putative FAD-linked oxidoreductase
V1056963	Phosphoglycerate kinase
V1233424	Enamine/imine deaminase
V1329622	hypothetical protein
V1032119	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1013092	Formate acetyltransferase
V1705101	repeat
V1035935	NADPH azoreductase
V1442948	Enamine/imine deaminase
V1157400	CTP synthase
V1013090	Fructose-bisphosphate aldolase
V1018398	Triosephosphate isomerase
V1032084	Polyphosphate kinase
V1613276	hypothetical protein
V1230290	TM2 domain protein
V1032237	Phenylalanine--tRNA ligase beta subunit
V1144728	putative ATP-dependent Clp protease ATP-binding subunit
V1265557	Outer membrane protein alpha precursor
V1728058	DNA ligase
V1034170	30S ribosomal protein S13
V1036516	Purine catabolism regulatory protein
V1036223	Tyrosine phosphorylated protein A
V1806766	Ammonia transporter
V1036477	DNA-directed RNA polymerase subunit alpha
V1013659	Dark-response protein 21
V1033143	hypothetical protein
V1114325	NADH dehydrogenase
V1114860	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1723309	Tyrosine--tRNA ligase
V1032159	bacterial surface protein 26-residue repeat
V1116448	Ribonuclease Y
V1728017	hypothetical protein
V1032079	Sporulation initiation inhibitor protein soj
V1031975	Acetate kinase
V1614124	putative amino acid permease YhdG
V1036169	hypothetical protein
V1031970	putative transcriptional regulatory protein pdtaR
V1614073	Alanine--tRNA ligase
V1525087	hypothetical protein
V1548596	putative transposase OrfB
V1383863	hypothetical protein
V1036260	Pullulanase precursor
V1613986	hypothetical protein
V1075903	Helix-destabilizing protein
V1035952	Trehalose import ATP-binding protein SugC
V1191497	Outer membrane porin F precursor
V1036481	Penicillin-binding protein A
V1032532	Calcium-transporting ATPase
V1032080	putative chromosome-partitioning protein ParB
V1430296	hypothetical protein
V1032133	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
V1109182	50S ribosomal protein L13
V1139606	Elongation factor Ts
V1036841	ATP-dependent zinc metalloprotease FtsH
V1166912	Chromosomal replication initiator protein DnaA
V1138953	Fimbrial subunit type 1 precursor
V1032254	Xaa-Pro aminopeptidase 1
V1139078	Oligopeptide-binding protein AppA precursor
V1117730	hypothetical protein
V1728069	G5 domain protein
V1008395	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1111701	Phosphocarrier protein HPr
V1032270	hypothetical protein
V1383974	30S ribosomal protein S1
V1031962	OsmC-like protein
V1355511	hypothetical protein
V1466300	hypothetical protein
V1016241	Vegetative protein 19
V1035899	PTS system N-acetylgalactosamine-specific EIIC component 1
V1182881	ribosomal-protein-alanine acetyltransferase
V1032284	hypothetical protein
V1172209	H+ Antiporter protein
V1368264	Maltose transport system permease protein MalG
V1020897	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1723542	RNA polymerase principal sigma factor HrdB
V1167734	glmZ(sRNA)-inactivating NTPase
V1429095	Pyruvate%2C phosphate dikinase
V1292634	LexA repressor
V1806864	Methionine--tRNA ligase
V1031946	Glycine--tRNA ligase
V1110058	30S ribosomal protein S2
V1887256	hypothetical protein
V1723896	Methionine--tRNA ligase
V1383824	Nickel-binding periplasmic protein precursor
V1323183	pheromone autoinducer 2 transporter
V1036680	Diacylglycerol kinase
V1334707	hypothetical protein
V1037423	ATP synthase subunit alpha
V1501533	hypothetical protein
V1032385	Putative phenylalanine aminotransferase
V1363746	hypothetical protein
V1367507	Adenine phosphoribosyltransferase
V1175702	hypothetical protein
V1021099	hypothetical protein
V1118435	repeat
V1036282	Polyphosphate glucokinase
V1295313	S-adenosylmethionine synthase
V1032015	putative transcriptional regulatory protein/MSMEI_2866
V1032507	Rhamnan synthesis protein F
V1191179	Dark-response protein 21
V1294695	putative endopeptidase p60 precursor
V1048900	putative endopeptidase p60 precursor
V1047669	hypothetical protein
V1034174	Pullulanase precursor
V1401722	Outer membrane porin F precursor
V1037108	Sulfur carrier protein ThiS adenylyltransferase
V1109127	Alcohol dehydrogenase 1
V1141072	Penicillin-binding protein A
V1036101	hypothetical protein
V1140503	50S ribosomal protein L21
V1612163	Tromp-1
V1032030	hypothetical protein
V1032277	cAMP regulatory protein
V1032251	Glutamine synthetase 1
V1430944	hypothetical protein
V1436178	putative hydrolase
V1032094	protoporphyrinogen oxidase
V1310276	Threonine synthase
V1037064	4-alpha-glucanotransferase
V1142149	hypothetical protein
V1310852	preprotein translocase subunit SecA
V1151091	Thiol-activated cytolysin
V1036776	DNA polymerase III subunit beta
V1705041	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1154540	Phosphoglycerate kinase
V1031930	Helicase IV
V1724850	Lipopolysaccharide kinase (Kdo/WaaP) family protein
V1032256	Putative ribonuclease Jc
V1885909	Rib/alpha-like repeat
V1166826	Rib/alpha-like repeat
V1728016	Signal transduction histidine-protein kinase BaeS
V1036831	Signal recognition particle receptor FtsY
V1194354	30S ribosomal protein S12
V1036611	Inorganic pyrophosphatase
V1139808	hypothetical protein
V1036061	Glucose-1-phosphate adenylyltransferase
V1031927	UDP-glucose 4-epimerase
V1724253	Peptidoglycan synthase FtsI precursor
V1806807	Glycogen debranching enzyme
V1137087	Transketolase
V1038263	Polyketide biosynthesis malonyl CoA-acyl carrier protein transacylase PksC
V1167248	Type IIS restriction enzyme Eco57I
V1166811	CCAAT-binding factor%2C subunit C
V1036422	Long-chain-fatty-acid--CoA ligase FadD15
V1368664	hypothetical protein
V1031950	Pyrimidine-specific ribonucleoside hydrolase RihA
V1137106	Cell division ATP-binding protein FtsE
V1036284	Excinuclease ABC subunit A
V1089614	Alcohol dehydrogenase 1
V1017600	30S ribosomal protein S2
V1032077	Chromosomal replication initiator protein DnaA
V1107455	Galactose/methyl galactoside import ATP-binding protein MglA
V1032139	hypothetical protein
V1617309	hypothetical protein
V1032102	D-serine/D-alanine/glycine transporter
V1036155	hypothetical protein
V1594359	HSP-70 cofactor
V1087265	Polyphosphate glucokinase
V1191244	Chaperone protein ClpB
V1737022	Lipopolysaccharide kinase (Kdo/WaaP) family protein
V1178384	Elongation factor G
V1380458	chromosome segregation protein SMC
V1266287	ATP-dependent Clp protease proteolytic subunit 1
V1175548	Glycogen accumulation regulator GarA
V1199703	PP2C-family Ser/Thr phosphatase
V1119368	Phenylalanine--tRNA ligase alpha subunit
V1593466	Stress protein H5
V1036411	Ribosome-binding ATPase YchF
V1036176	sortase
V1036112	Fructose-bisphosphate aldolase
V1139507	Lipoyl synthase
V1055728	Phosphoglucosamine mutase
V1166647	Peptidase family M28
V1018651	F-type ATPase subunit b
V1032073	FtsZ-interacting protein A
V1032243	Membrane-bound protein LytR
V1032289	Sialidase precursor
V1393762	1%2C4-alpha-glucan branching enzyme GlgB
V1032072	Serine/threonine-protein kinase PknA
V1548332	Stage V sporulation protein G
V1555814	Serine/threonine-protein kinase PrkC
V1526826	Ribonuclease G
V1077498	30S ribosomal protein S17
V1114960	Modification methylase HaeIII
V1705007	preprotein translocase subunit SecY
V1036337	hypothetical protein
V1427948	hypothetical protein
V1382261	RlpA-like protein precursor
V1032199	N-acetyl-beta-hexosaminidase
V1554020	Cyclodextrin-binding protein precursor
V1047883	RlpA-like protein precursor
V1019304	Putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyl-transferase 2
V1032198	Making large colonies protein
V1426276	Uracil phosphoribosyltransferase
V1486420	hypothetical protein
V1295176	DNA-directed RNA polymerase subunit beta'
V1140969	30S ribosomal protein S1
V1036227	Dipeptide-binding protein DppE precursor
V1170134	Uracil phosphoribosyltransferase
V1018932	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1196518	product=hypothetical protein
V1504152	Serotype-specific antigen 1 precursor
V1074483	Adenylate kinase
V1834832	transcriptional regulator ICP4
V1172076	Trehalose import ATP-binding protein SugC
V1036333	Stage 0 sporulation protein KA
V1031928	Transcript cleavage factor GreA
V1036796	DNA polymerase I
V1144777	repeat
V1157681	putative hydrolase
V1035954	putative galacturonate locus repressor
V1301798	hypothetical protein
V1265731	hypothetical protein
V1053876	Ribulose-phosphate 3-epimerase
V1548391	tRNA (adenine(58)-N(1))-methyltransferase TrmI
V1723383	hypothetical protein
V1728042	Putative aliphatic sulfonates transport permease protein SsuC
V1036220	Thiamine pyrophosphokinase
V1728038	putative ABC transporter ATP-binding proteinc/MT2552
V1054079	Inorganic pyrophosphatase
V1036118	Penicillin-binding protein 1*
V1068843	Sporulation-specific penicillin-binding protein
V1237649	putative periplasmic or secreted protein
V1458573	Autolytic lysozyme
V1032023	ski2-like helicase
V1031985	Bifunctional (p)ppGpp synthase/hydrolase relA
V1099912	SkfA peptide export ATP-binding protein SkfE
V1036407	Putative thiamine biosynthesis protein
V1036563	CCA-adding enzyme
V1198373	Translation initiation factor IF-1
V1167053	DNA gyrase subunit B
V1158131	Phosphoglucomutase
V1154057	Malate-2H(+)/Na(+)-lactate antiporter
V1144619	Neutral endopeptidase
V1144981	Phosphate acetyltransferase
V1486421	putative PEP-CTERM system TPR-repeat lipoprotein
V1009707	putative NADH oxidase
V1139364	Dihydrolipoyl dehydrogenase
V1541365	Acyl-CoA cholesterol acyltransferase
V1036560	hypothetical protein
V1051284	Phosphocarrier protein HPr
V1036121	Phosphoenolpyruvate-protein phosphotransferase
V1193418	50S ribosomal protein L4
V1413585	Teichoic acid translocation permease protein TagG
V1052472	G5 domain protein
V1015296	lipoprotein involved with copper homeostasis and adhesion
V1036567	Phenylalanine--tRNA ligase alpha subunit
V1109183	hypothetical protein
V1728048	Magnesium and cobalt efflux protein CorC
V1016668	50S ribosomal protein L24
V1086071	1-acyl-sn-glycerol-3-phosphate acyltransferase
V1144909	N5-carboxyaminoimidazole ribonucleotide mutase
V1032247	CTP synthase
V1032046	Phosphatidate cytidylyltransferase
V1036872	Ribose-phosphate pyrophosphokinase
V1036273	DNA polymerase III subunit alpha
V1156285	C4-dicarboxylate anaerobic carrier
V1349174	C4-dicarboxylate anaerobic carrier
V1737024	hypothetical protein
V1466746	hypothetical protein
V1232982	Glutamate--tRNA ligase
V1383821	hypothetical protein
V1038301	Chaperone protein ClpB
V1139481	NADP-reducing hydrogenase subunit HndC
V1036167	putative sensor histidine kinase TcrY
V1106704	50S ribosomal protein L3
V1728047	repeat
V1035956	L-arabinose transport system permease protein AraP
V1032018	hypothetical protein
V1036186	Periplasmic serine endoprotease DegP precursor
V1140029	hypothetical protein
V1198628	hypothetical protein
V1337287	30S ribosomal protein S5
V1380989	50S ribosomal protein L20
V1036221	Asparagine synthetase [glutamine-hydrolyzing] 1
V1073915	Phosphocarrier protein HPr
V1190944	hypothetical protein
V1486629	DivIVA domain repeat protein
V1155496	Cysteine desulfurase
V1036292	hypothetical protein
V1364244	glmZ(sRNA)-inactivating NTPase
V1177919	hypothetical protein
V1032878	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1047567	Oligopeptide-binding protein AppA precursor
V1047927	DNA gyrase subunit A
V1049457	Chaperone protein ClpB 1
V1138887	hypothetical protein
V1723661	Phosphoenolpyruvate carboxylase
V1072887	C4-dicarboxylate anaerobic carrier
V1036460	D-inositol 3-phosphate glycosyltransferase
V1428999	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1017390	Elongation factor G
V1036291	hypothetical protein
V1614127	hypothetical protein
V1140640	DivIVA domain repeat protein
V1036375	Prolipoprotein diacylglyceryl transferase
