gene	geneProduct
V1105335	Ribonuclease Y
V1013130	C4-dicarboxylate anaerobic carrier
V1017113	DNA-binding protein HRm
V1012672	V-type sodium ATPase catalytic subunit A
V1012038	Pullulanase precursor
V1506181	Ribokinase
V1357591	Nickel uptake substrate-specific transmembrane region
V1012677	V-type ATP synthase subunit I
V1010068	F-ATPase gamma subunit%2C sodium ion specific
V1047979	Glucose-6-phosphate isomerase
V1015219	Elongation factor Ts
V1013969	Acetoin:2%2C6-dichlorophenolindophenol oxidoreductase subunit alpha
V1012032	DNA-directed RNA polymerase subunit alpha
V1014991	putative RNA-binding protein%2C contains TRAM domain
V1171494	Septal ring factor
V1018031	50S ribosomal protein L11
V1013009	Thioredoxin
V1017115	Triosephosphate isomerase
V1465010	PTS system maltose- and glucose-specific EIICB component
V1167012	hypothetical protein
V1048488	DNA polymerase III subunit beta
V1139748	Glycine reductase complex component B subunit gamma
V1013123	Phosphoglucomutase
V1105020	Elongation factor Tu
V1042435	Glyceraldehyde-3-phosphate dehydrogenase 1
V1014079	30S ribosomal protein S12
V1191330	Adhesin YadA precursor
V1170692	hypothetical protein
V1014867	EIIAB-Man
V1017738	Ribonuclease Y
V1105021	Vegetative protein 19
V1007054	DNA-directed RNA polymerase subunit beta
V1585250	50S ribosomal protein L5
V1013967	Dihydrolipoyl dehydrogenase
V1102328	Vegetative protein 209
V1883569	Neopullulanase 2
V1012417	50S ribosomal protein L16
V1010070	Na(+)-translocating ATPase subunit epsilon
V1014378	DNA gyrase subunit A
V1108186	Cold shock protein CspC
V1047971	putative transcriptional regulatory protein YebC
V1585936	50S ribosomal protein L15
V1007059	Phosphoglycerate kinase
V1301930	50S ribosomal protein L7/L12
V1514797	Glycine reductase complex component B subunits alpha and beta
V1007055	hypothetical protein
V1530479	Purine nucleoside receptor A
V1883587	hypothetical protein
V1012676	Sodium ATPase proteolipid component
V1011090	Putative peptidyl-prolyl cis-trans isomerase Cbf2 precursor
V1040197	co-chaperonin GroES
V1007073	sn-glycerol-3-phosphate import ATP-binding protein UgpC
V1011337	30S ribosomal protein S1
V1346110	Group II intron-encoded protein LtrA
V1007071	4-alpha-glucanotransferase
V1050760	DNA primase
V1015262	Glycerate dehydrogenase
V1076687	Ferritin
V1010065	F-type ATPase subunit b
V1012424	30S ribosomal protein S5
V1145030	hypothetical protein
V1012335	Phenylalanine--tRNA ligase beta subunit
V1013127	Arginine deiminase
V1143274	gram-positive signal peptide%2C YSIRK family
V1017114	preprotein translocase%2C SecG subunit
V1012423	hypothetical protein
V1527518	Bifunctional protein GlmU
V1012414	50S ribosomal protein L3
V1463720	Outer membrane protein assembly factor BamA precursor
V1356918	Methionine aminopeptidase 1
V1069719	Glutamate--tRNA ligase
V1012771	50S ribosomal protein L21
V1012420	50S ribosomal protein L24
V1040198	Stress protein H5
V1514891	Alanine--tRNA ligase
V1048491	Polyribonucleotide nucleotidyltransferase
V1203621	transposase%2C IS605 OrfB family
V1159100	Stress protein H5
V1017566	Ribosome hibernation promoting factor
V1548048	DNA-directed RNA polymerase subunit beta'
V1084381	Chaperone protein ClpB 1
V1411137	Flavodoxin
V1018135	Helix-destabilizing protein
V1007062	DegV domain-containing protein
V1010071	50S ribosomal protein L19
V1012031	hypothetical protein
V1014359	6-phosphofructokinase
V1200606	Outer membrane porin F precursor
V1314267	Heat-inducible transcription repressor HrcA
V1576114	Collagen adhesin precursor
V1014246	FeS cluster assembly protein SufB
V1012419	50S ribosomal protein L14
V1011736	Elongation factor P
V1036735	DNA-directed RNA polymerase subunit beta'
V1013129	Carbamate kinase 1
V1014494	Tyrosine phosphorylated protein A
V1102813	Filamentous hemagglutinin
V1007075	Maltose transport system permease protein MalF
V1012674	V-ATPase subunit C
V1016228	Sigma-A
V1019962	Aminopeptidase C
V1200468	hypothetical protein
V1073455	Phosphoenolpyruvate carboxykinase [ATP]
V1104891	Heat-inducible transcription repressor HrcA
V1153346	hypothetical protein
V1042360	hypothetical protein
V1012015	Phosphoenolpyruvate carboxylase
V1007070	Isoleucine--tRNA ligase
V1019613	Glyceraldehyde-3-phosphate dehydrogenase
V1196799	putative membrane protein
V1197037	hypothetical protein
V1012422	30S ribosomal protein S8
V1362379	hypothetical protein
V1012033	hypothetical protein
V1016237	Glycogen phosphorylase
V1012330	1%2C4-alpha-glucan branching enzyme
V1113212	Bifunctional PGK/TIM
V1104025	Trigger factor
V1016297	Phosphoglucosamine mutase
V1103525	Aldehyde-alcohol dehydrogenase
V1012334	Oligoendopeptidase F%2C plasmid
V1007056	Vegetative protein 300
V1548295	Pseudouridine kinase
V1528520	hypothetical protein
V1011338	Phosphocarrier protein HPr
V1010267	D-alanine--D-alanine ligase
V1012770	putative ribosomal protein
V1015704	Formate acetyltransferase 1
V1051255	Anaerobic ribonucleoside-triphosphate reductase
V1501153	DNA protection during starvation protein
V1431754	Outer membrane protein P4
V1016072	DNA replication initiation protein gpA
V1265314	Elongation factor Tu
V1041146	2-dehydropantoate 2-reductase
V1013095	Formate--tetrahydrofolate ligase
V1345356	Chaperone protein DnaJ
V1081499	hypothetical protein
V1141833	hypothetical protein
V1075112	putative secreted protein
V1016828	preprotein translocase subunit SecA
V1200512	Recombinase A
V1014460	Crossover junction endodeoxyribonuclease RuvC
V1073959	Glycogen phosphorylase
V1139530	Formate acetyltransferase
V1139595	hypothetical protein
V1839158	Flagellin
V1195773	Chaperone protein ClpB
V1375131	hypothetical protein
V1012036	Ribosomal RNA small subunit methyltransferase H
V1007077	hypothetical protein
V1011652	Chaperone protein YajL
V1007083	Cadmium%2C zinc and cobalt-transporting ATPase
V1106206	hypothetical protein
V1013968	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
V1201700	hypothetical protein
V1011331	Neutral endopeptidase
V1074069	hypothetical protein
V1018776	N-acyl-L-amino acid amidohydrolase
V1085032	Alkyl hydroperoxide reductase subunit C
V1487945	hypothetical protein
V1036641	zinc/cadmium-binding protein
V1137315	Maltose-binding periplasmic proteins/domains
V1013360	putative ABC transporter ATP-binding protein
V1012343	Trigger factor
V1036001	ATP synthase subunit alpha
V1141794	hypothetical protein
V1018032	50S ribosomal protein L1
V1196019	hypothetical protein
V1014020	nif11 domain/cupin domain protein
V1014025	Penicillin-binding protein F
V1042607	50S ribosomal protein L17
V1014245	FeS cluster assembly protein SufD
V1345614	NADP-dependent isopropanol dehydrogenase
V1013855	Replicative DNA helicase
V1139669	Putative 2-aminoethylphosphonate-binding periplasmic protein precursor
V1049897	hypothetical protein
V1191804	DEAD-box ATP-dependent RNA helicase CshA
V1013128	Ornithine carbamoyltransferase
V1514975	putative tRNA sulfurtransferase
V1011658	Leucine--tRNA ligase
V1047876	Chromosome partition protein Smc
V1202056	hypothetical protein
V1011390	Periplasmic solute binding protein family protein
V1020434	Fructose-bisphosphate aldolase
V1013965	Fructose-1%2C6-bisphosphatase 1 class 2
V1016837	Putative thiamine biosynthesis protein
V1152821	anaerobic ribonucleotide reductase-activating protein
V1899842	D-lactate dehydrogenase
V1010264	Outer membrane protein assembly factor BamA precursor
V1011341	putative tRNA sulfurtransferase
V1011476	Stage 0 sporulation protein KC
V1044143	30S ribosomal protein S20
V1346026	NifU-like protein
V1014869	product=PTS system mannose-specific EIIC component
V1431209	Vegetative protein 296
V1010386	Cysteine desulfurase
V1015553	Magnesium-transporting ATPase%2C P-type 1
V1017443	hypothetical protein
V1016530	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1016074	capsid protein
V1088192	hypothetical protein
V1394159	hypothetical protein
V1047980	Glucose-inhibited division protein A
V1013006	4-alpha-glucanotransferase
V1345344	Manganese-dependent inorganic pyrophosphatase
V1014225	putative peptidase
V1548529	V-type ATP synthase subunit I
V1052640	hypothetical protein
V1051055	Adenylosuccinate lyase
V1381105	Nucleoside 2-deoxyribosyltransferase
V1007074	Maltose transport system permease protein MalG
V1513477	hypothetical protein
V1014484	Dipeptidase A
V1016241	Vegetative protein 19
V1012421	Alternate 30S ribosomal protein S14
V1041145	Trehalose import ATP-binding protein SugC
V1084383	hypothetical protein
V1012345	ATP-dependent Clp protease ATP-binding subunit ClpX
V1011469	Purine nucleoside phosphorylase DeoD-type
V1007078	50S ribosomal protein L13
V1613200	hypothetical protein
V1040497	50S ribosomal protein L10
V1411952	DNA-binding protein HU
V1015386	Arginine--tRNA ligase
V1016299	hypothetical protein
V1013253	Elongation factor Tu
V1035966	Aldehyde-alcohol dehydrogenase
V1528097	Phosphoglycerate kinase
V1041574	Fructose-bisphosphate aldolase
V1042141	30S ribosomal protein S4
V1013271	hypothetical protein
V1007090	NADH dehydrogenase
V1013124	hypothetical protein
V1044523	hypothetical protein
V1403623	50S ribosomal protein L27
V1012679	Aspartate-semialdehyde dehydrogenase
V1010072	Outer membrane porin F precursor
V1409431	30S ribosomal protein S4
V1499584	DNA-binding protein HU
V1526257	Manganese-dependent inorganic pyrophosphatase
V1145051	Pyruvate formate-lyase 1-activating enzyme
V1138803	Heat shock protein 70
V1007072	Maltose operon transcriptional repressor
V1110922	Cold shock protein CspC
V1011715	1-deoxy-D-xylulose-5-phosphate synthase
V1366884	co-chaperonin GroES
V1042904	F-ATPase subunit 6
V1009516	Enolase
V1436495	co-chaperonin GroES
V1090535	DNA protection during starvation protein
V1830868	hypothetical protein
V1011653	putative nitrite transporter
V1399623	hypothetical protein
V1562682	Carbon starvation protein A
V1050626	Trigger factor
V1014377	hypothetical protein
V1012332	Threonine--tRNA ligase 2
V1012501	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1558106	hypothetical protein
V1201653	DNA topoisomerase 1
V1138984	hypothetical protein
V1010265	hypothetical protein
V1192293	Oligopeptide-binding protein AppA precursor
V1146604	tRNA pseudouridine synthase A
V1014673	Dipeptidase
V1050759	Holliday junction ATP-dependent DNA helicase RuvB
V1014493	Lysozyme M1 precursor
V1408929	Hexagonal wall protein
V1006096	hypothetical protein
V1034175	Cyclodextrin-binding protein precursor
V1102785	putative NADH oxidase
V1013122	L%2CD-transpeptidase catalytic domain
V1367059	Triosephosphate isomerase
V1014482	Cell division protein FtsZ
V1157549	hypothetical protein
V1018465	Uridine kinase
V1036477	DNA-directed RNA polymerase subunit alpha
V1010077	Sporulation-specific penicillin-binding protein
V1011748	Ribonucleoside-diphosphate reductase 2 subunit beta
V1146330	Stage 0 sporulation protein KD
V1035999	ATP synthase subunit beta
V1014018	Tryptophan--tRNA ligase
V1687741	Maltodextrin-binding protein
V1106693	Tromp-1
V1172423	DNA polymerase III subunit alpha
V1200311	hypothetical protein
V1586757	Putative 2-hydroxyacid dehydrogenase
V1167759	Pyruvate kinase
V1010835	Alginate biosynthesis protein AlgA
V1723592	30S ribosomal protein S16
V1007063	Ribonuclease J 1
V1012027	hypothetical protein
V1075018	DNA-directed RNA polymerase subunit alpha
V1010385	DNA polymerase III subunit alpha
V1014483	Adenylate kinase
V1040289	Vegetative protein 19
V1077505	hypothetical protein
V1014224	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1114810	ATPase involved in DNA repair
V1012035	cell division protein MraZ
V1042089	Elongation factor Ts
V1158244	50S ribosomal protein L4
V1014056	Queuine tRNA-ribosyltransferase
V1040498	50S ribosomal protein L1
V1103148	Magnesium-transporting ATPase%2C P-type 1
V1012030	30S ribosomal protein S11
V1017567	DNA protection during starvation protein 1
V1463731	DNA gyrase subunit B
V1923947	hypothetical protein
V1014243	2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-acetyltransferase
V1012682	Aspartokinase
V1014017	putative nicotinate phosphoribosyltransferase
V1549414	Dihydrolipoamide dehydrogenase
V1723757	50S ribosomal protein L21
V1120164	Elongation factor G
V1017663	hypothetical protein
V1016073	minor spike protein
V1042212	30S ribosomal protein S7
V1054371	hypothetical protein
V1374907	hypothetical protein
V1430515	Elongation factor G
V1080455	DNA-binding protein HU-beta
V1104223	hypothetical protein
V1050162	hypothetical protein
V1011477	Dipeptide transport system permease protein DppB
V1011392	Zinc import ATP-binding protein ZnuC
V1728061	30S ribosomal protein S2
V1041482	50S ribosomal protein L13
V1013857	Response regulator ArlR
V1011335	Inner membrane amino-acid ABC transporter permease protein YecS
V1051250	Glucose-specific phosphotransferase enzyme IIA component
V1347519	Serine/threonine-protein kinase PrkC
V1239069	Helix-destabilizing protein
V1103515	DNA-directed RNA polymerase subunit beta'
V1197053	Transcriptional regulator CtsR
V1344678	Dipeptidase
V1018030	hypothetical protein
V1367599	Vegetative protein 296
V1042057	6-phosphofructokinase
V1051793	Phosphate-binding protein PstS 2 precursor
V1549064	Phosphoglycerate kinase
V1011938	Isopentenyl-diphosphate delta-isomerase
V1087726	NAD-specific glutamate dehydrogenase
V1465784	outer membrane autotransporter barrel domain protein
V1048494	hypothetical protein
V1074989	Adenylosuccinate synthetase
V1192022	preprotein translocase subunit SecA
V1039813	V-type sodium ATPase catalytic subunit A
V1103660	Formate acetyltransferase
V1485691	Elongation factor Tu
V1042452	50S ribosomal protein L21
V1007064	Penicillin-binding protein B
V1103099	Isoleucine--tRNA ligase
V1011714	Transketolase 1
V1140472	50S ribosomal protein L11
V1103818	V-type ATP synthase subunit I
V1010275	50S ribosomal protein L28
V1050630	Rib/alpha/Esp surface antigen repeat
V1011473	Xylose import ATP-binding protein XylG
V1103087	Alanine--tRNA ligase
V1334911	30S ribosomal protein S2
V1514566	hypothetical protein
V1102355	Chromosome partition protein Smc
V1191567	Stress protein H5
V1295076	Pyruvate%2C phosphate dikinase
V1011794	putative peptidase
V1191502	DNA-binding protein HU
V1103095	Polyribonucleotide nucleotidyltransferase
V1010393	Enolase
V1049217	Heat shock protein 70
V1018467	tRNA dimethylallyltransferase
V1116448	Ribonuclease Y
V1103116	Adenylosuccinate lyase
V1011940	Aspartate aminotransferase
V1036379	1%2C4-alpha-glucan branching enzyme GlgB
V1139749	Glycine/sarcosine/betaine reductase complex component C subunit beta
V1191558	Phosphoenolpyruvate-protein phosphotransferase
V1103248	bifunctional preprotein translocase subunit SecD/SecF
V1014989	Cytosol non-specific dipeptidase
V1199653	Serine protease Do-like HtrB
V1013964	tRNA-specific 2-thiouridylase MnmA
V1040500	preprotein translocase subunit SecE
V1241736	hypothetical protein
V1104017	Pyridoxamine 5'-phosphate oxidase
V1201866	outer membrane autotransporter barrel domain protein
V1586206	hypothetical protein
V1014868	PTS system mannose-specific EIIC component
V1548681	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1075855	50S ribosomal protein L20
V1014057	Aminopeptidase E
V1076745	hypothetical protein
V1265517	Trehalose import ATP-binding protein SugC
V1436794	Maltose-binding periplasmic proteins/domains
V1073182	Threonine--tRNA ligase 2
V1011946	N-acetylglucosamine-6-phosphate deacetylase
V1048803	Nox16
V1035994	Formate acetyltransferase
V1015555	Chromate transport protein
V1013094	Transaldolase
V1085783	Desulfoferrodoxin
V1075903	Helix-destabilizing protein
V1172449	Chromosome partition protein Smc
V1104259	putative tRNA-dihydrouridine synthase
V1618788	Anaerobic ribonucleoside-triphosphate reductase
V1074472	Uracil phosphoribosyltransferase
V1899941	co-chaperonin GroES
V1082990	hypothetical protein
V1524769	Hexagonal wall protein
V1010073	Rod shape-determining protein MreB
V1011093	Glucose-inhibited division protein A
V1432934	Cytosol non-specific dipeptidase
V1013853	DNA polymerase III subunit gamma/tau
V1196435	30S ribosomal protein S12
V1551637	hypothetical protein
V1051795	Signal recognition particle receptor FtsY
V1201238	Stage V sporulation protein G
V1103149	exodeoxyribonuclease III (xth)
V1015387	Magnesium transporter MgtE
V1014492	Serine--tRNA ligase
V1011094	Sugar phosphatase YidA
V1071794	V-type sodium pump subunit B
V1075198	putative RNA-binding protein (contains KH domain)
V1042010	zinc/cadmium-binding protein
V1348870	Alkyl hydroperoxide reductase subunit C
V1012765	Translation initiation factor IF-3
V1113709	Lysine--tRNA ligase
V1138745	Pathogen-specific membrane antigen
V1201014	hypothetical protein
V1140642	Ferrous iron uptake protein
V1464526	Dipeptide-binding protein DppE precursor
V1012675	V-type ATP synthase subunit E
V1413369	Cell division protein FtsZ
V1010841	Putative teichuronic acid biosynthesis glycosyltransferase TuaG
V1159101	co-chaperonin GroES
V1359133	5'-nucleotidase%2C lipoprotein e(P4) family
V1007091	Copper homeostasis protein CutC
V1392344	Carbon starvation protein A
V1040154	preprotein translocase subunit SecY
V1013361	putative ABC transporter ATP-binding protein
V1103253	sortase
V1015263	Acetate kinase
V1576123	Penicillin-binding protein 1A/1B
V1464709	Phosphoenolpyruvate carboxylase
V1073235	putative PEP-CTERM system TPR-repeat lipoprotein
V1048900	putative endopeptidase p60 precursor
V1012329	Cysteine desulfurase
V1040592	hypothetical protein
V1011620	Histidine--tRNA ligase
V1015217	Rod shape-determining protein MreB
V1040496	hypothetical protein
V1587685	Dipeptide-binding protein
V1013856	putative protease YhbU precursor
V1156548	Glucosyltransferase-SI precursor
V1883716	Als operon repressor
V1190938	DNA-directed RNA polymerase subunit beta
V1111563	DNA protection during starvation protein
V1036489	30S ribosomal protein S6
V1330569	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1008596	hypothetical protein
V1010384	hypothetical protein
V1013524	GTP-binding protein EngA
V1345121	tRNA modification GTPase MnmE
V1201802	hypothetical protein
V1156110	ATP synthase subunit alpha
V1103114	Maltose transport system permease protein MalF
V1500790	Inner membrane lipoprotein YiaD precursor
V1007053	Guanylate kinase
V1548958	hypothetical protein
V1010078	Primosomal protein N'
V1040196	UDP-glucose 4-epimerase
V1724279	maltose ABC transporter periplasmic protein
V1107292	Methionine gamma-lyase
V1172123	V-type sodium ATPase catalytic subunit A
V1431685	preprotein translocase subunit YajC
V1011941	Putative N-acetyl-LL-diaminopimelate aminotransferase
V1104946	Glucose-6-phosphate isomerase B
V1080812	High temperature protein G
V1012500	Spermidine/putrescine-binding periplasmic protein precursor
V1391839	L-arabinose transport system permease protein AraQ
V1017117	Membrane-bound protein LytR
V1182165	Fructose-bisphosphate aldolase
V1011478	Stage 0 sporulation protein KE
V1138310	Sensory transduction protein regX3
V1464364	Glyceraldehyde-3-phosphate dehydrogenase
V1463845	hypothetical protein
V1154539	Glyceraldehyde-3-phosphate dehydrogenase
V1104076	ATP-dependent zinc metalloprotease FtsH 3
V1010075	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1559768	Carboxy-terminal processing protease CtpA precursor
V1013097	hypothetical protein
V1039810	V-type ATP synthase subunit E
V1017851	Lysine--tRNA ligase
V1138317	hypothetical protein
V1014670	Excinuclease ABC subunit A
V1391939	Fructose-bisphosphate aldolase
V1531582	Elongation factor G
V1008595	co-chaperonin GroES
V1011609	Adenylosuccinate synthetase
V1115182	hypothetical protein
V1012508	Leucine-%2C isoleucine-%2C valine-%2C threonine-%2C and alanine-binding protein precursor
V1345236	DNA-binding protein HB1
V1010066	F-type ATPase subunit delta
V1007097	ADP-ribose pyrophosphatase
V1200321	F-ATPase gamma subunit%2C sodium ion specific
V1516610	Alkyl hydroperoxide reductase subunit C
V1012336	Phenylalanine--tRNA ligase alpha subunit
V1106704	50S ribosomal protein L3
V1806797	putative ABC transporter ATP-binding protein YheS
V1083585	hypothetical protein
V1011393	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1011939	Stress protein H5
V1051515	hypothetical protein
V1435276	hypothetical protein
V1585622	Pyruvate kinase
V1014547	hypothetical protein
V1362411	hypothetical protein
V1074431	50S ribosomal protein L15
V1084754	SusD family protein
V1012416	30S ribosomal protein S19
V1014244	putative cysteine desulfurase
V1106426	RNA polymerase sigma factor RpoD
V1010270	GTP-binding protein EngA
V1138842	30S ribosomal protein S1
V1527001	Glycogen phosphorylase
V1103517	Magnesium and cobalt efflux protein CorC
V1380661	Translation initiation factor IF-2
V1171662	Pyrimidine-nucleoside phosphorylase
V1010262	putative PEP-CTERM system TPR-repeat lipoprotein
V1012344	ATP-dependent Clp protease proteolytic subunit precursor
V1019378	RNA polymerase sigma factor RpoD
V1079798	TonB-linked outer membrane protein%2C SusC/RagA family
V1138246	Cell division inhibitor MinD
V1018775	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1248752	Retron-type reverse transcriptase
V1007057	NADH dehydrogenase
V1047900	lipoprotein releasing system%2C transmembrane protein%2C LolC/E family
V1007065	hypothetical protein
V1123844	cell division protein GpsB
V1528096	Outer membrane protein P4
V1369674	50S ribosomal protein L22
V1482530	30S ribosomal protein S1
V1011091	Ktr system potassium uptake protein B
V1140976	Amino-acid carrier protein AlsT
V1012328	Glucitol operon repressor
V1145023	Glycogen phosphorylase
V1089092	hypothetical protein
V1051597	Small-conductance mechanosensitive channel
V1010833	Modulator of FtsH protease HflK
V1115229	GMP synthase [glutamine-hydrolyzing]
V1523999	putative cysteine desulfurase
V1015399	Aryl-phospho-beta-D-glucosidase BglC
V1017116	Putative hydrolase
V1201702	hypothetical protein
V1152390	putative transposase
V1011944	Peptidase T
V1041526	preprotein translocase subunit SecG
V1487376	hypothetical protein
V1110978	hypothetical protein
V1071289	30S ribosomal protein S3
V1347809	hypothetical protein
V1356737	Ferrous iron uptake protein
V1045649	hypothetical protein
V1276525	Formate acetyltransferase
V1010272	putative deoxyribonuclease YcfH
V1482582	hypothetical protein
V1075019	30S ribosomal protein S13
V1012681	4-hydroxy-tetrahydrodipicolinate synthase
V1019580	hypothetical protein
V1153236	hypothetical protein
V1233379	Fluoroacetyl-CoA thioesterase
V1381949	Rod shape-determining protein MreB
V1074700	Triosephosphate isomerase
V1013522	Asparagine--tRNA ligase
V1014024	putative dual-specificity RNA methyltransferase RlmN
V1181658	DNA polymerase III subunit beta
V1295234	30S ribosomal protein S16
V1515078	EIIABC-Fru
V1047966	Phosphoglycolate phosphatase
V1102783	Outer membrane protein Omp85
V1011332	Pyridoxal biosynthesis lyase PdxS
V1012340	hypothetical protein
V1015261	Vegetative protein 19
V1015385	hypothetical protein
V1014990	Trifunctional NAD biosynthesis/regulator protein NadR
V1014987	EIIABC-Fru
V1010064	Lipid-binding protein
V1429095	Pyruvate%2C phosphate dikinase
V1102243	Translation initiation factor IF-2
V1047964	Glucose-1-phosphatase precursor
V1013521	Divergent AAA domain protein
V1108617	Signal peptidase I S
V1465718	Ribonuclease R
V1191888	hypothetical protein
V1504877	GTP cyclohydrolase 1
V1181472	hypothetical protein
V1007068	Glycine--tRNA ligase alpha subunit
V1017653	putative aminodeoxychorismate lyase
V1459361	putative ATP-dependent Clp protease ATP-binding subunit
V1190614	D-proline reductase proprotein PrdA
V1016650	F-type ATPase subunit b
V1548951	Adenylosuccinate synthetase
V1007262	R3H domain protein
V1103450	Septal ring factor
V1442758	hypothetical protein
V1103920	hypothetical protein
V1011650	ankyrin repeat protein
V1013469	Pyruvate-flavodoxin oxidoreductase
V1019502	Riboflavin biosynthesis protein RibF
V1138316	Protease 4
V1011474	Excinuclease ABC subunit C
V1050359	Degradation activator
V1011720	hypothetical protein
V1012673	V-type sodium pump subunit G
V1104691	Anaerobic ribonucleoside-triphosphate reductase
V1463721	Stage III sporulation protein E
V1430967	hypothetical protein
V1139507	Lipoyl synthase
V1013858	Signal transduction histidine-protein kinase ArlS
V1013526	Ribosome-binding ATPase YchF
V1555046	Translation initiation factor IF-1
V1489616	DNA-directed RNA polymerase subunit beta'
V1621855	hypothetical protein
V1039811	V-type ATP synthase subunit C
V1316753	Glucose-6-phosphate isomerase
V1011644	CCA-adding enzyme
V1176644	30S ribosomal protein S20
V1830873	Phosphoglucomutase
V1050951	UDP-N-acetylmuramate--L-alanine ligase
V1018651	F-type ATPase subunit b
V1073311	Glycine--tRNA ligase
V1018090	FRG domain protein
V1138436	hypothetical protein
V1182272	Adenylosuccinate lyase
V1011649	tRNA (guanine-N(1)-)-methyltransferase
V1069647	FMN reductase [NAD(P)H]
V1499465	hypothetical protein
V1466119	hypothetical protein
V1047897	Putative sporulation hydrolase CotR
V1015554	Dihydrofolate reductase
V1103928	putative membrane protein
V1619278	hypothetical protein
V1154261	ATPase involved in DNA repair
V1200344	Negative regulator of genetic competence ClpC/MecB
V1617519	EIICBA-Glc
V1011659	putative mannose-6-phosphate isomerase GmuF
V1023850	Helix-destabilizing protein
V1557785	Outer membrane protein Omp85
V1514691	2-dehydropantoate 2-reductase
V1012337	Long-chain-fatty-acid--CoA ligase FadD15
V1367179	Spo0B-associated GTP-binding protein
V1036235	Ascorbate-specific PTS system EIIC component
V1431000	Aminopeptidase C
V1051284	Phosphocarrier protein HPr
V1016547	hypothetical protein
V1036000	F-ATPase gamma subunit
V1072840	Acetate kinase
V1117898	type VII secretion-associated serine protease mycosin
V1199654	hypothetical protein
V1016751	EIICB-Glc
V1355514	Purine nucleotide synthesis repressor
V1014487	ABC transporter ATP-binding protein YtrB
V1329254	hypothetical protein
V1145855	Sigma-A
V1014479	UDP-N-acetylenolpyruvoylglucosamine reductase
V1019971	50S ribosomal protein L21
V1507245	hypothetical protein
V1011475	OsmC-like protein
V1104010	Riboflavin biosynthesis protein RibF
V1106673	Adenylosuccinate synthetase
V1442544	Neutral endopeptidase
V1016834	Transcriptional repressor NrdR
V1139481	NADP-reducing hydrogenase subunit HndC
V1010279	Pyridoxal phosphate phosphatase YigL
V1381397	Carbamate kinase 1
V1011784	Acetyl esterase
V1017569	Cell division protein SepF
V1431208	Proline racemase
V1012018	hypothetical protein
V1899904	EIIAB-Man
V1047977	hypothetical protein
V1154930	Modulator of FtsH protease HflK
V1010840	Putative CDP-glycerol:glycerophosphate glycerophosphotransferase
V1039417	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1504926	N-acetylmuramoyl-L-alanine amidase AmiA precursor
V1103120	Pyruvate-flavodoxin oxidoreductase
V1047886	GTPase Era
