gene	geneProduct
V1001370	Helix-turn-helix domain protein
V1001296	Aminopeptidase N
V1001603	Lipid A export ATP-binding/permease protein MsbA
V1256159	hypothetical protein
V1150496	ATP synthase subunit alpha
V1001026	Cell division protein FtsZ
V1064214	external scaffolding protein
V1001030	Minicell-associated protein DivIVA
V1503164	Serine-rich repeat protein GspB
V1605193	hypothetical protein
V1303322	chromosome segregation protein SMC
V1829441	D-lactate dehydrogenase
V1836833	C protein alpha-antigen precursor
V1000793	putative transcriptional regulatory protein
V1001184	ATP synthase subunit beta
V1000651	UDP-N-acetylmuramate--L-alanine ligase
V1000856	hypothetical protein
V1001053	Purine nucleoside receptor A
V1000957	Neutral endopeptidase
V1423318	Immunoglobulin G-binding protein G precursor
V1000363	CBS domain protein
V1001012	Valine--tRNA ligase
V1000406	hypothetical protein
V1806685	Citrate lyase alpha chain
V1207166	Lysine--tRNA ligase
V1000767	Putative Holliday junction resolvase
V1000943	50S ribosomal protein L11
V1159981	F-ATPase subunit 6
V1605175	Beta-(1-->2)glucan export ATP-binding/permease protein NdvA
V1806739	Putative L%2CD-transpeptidase YciB precursor
V1886895	50S ribosomal protein L13
V1257323	Asparagine synthetase [glutamine-hydrolyzing] 1
V1000527	Vegetative protein 19
V1886336	Phosphocarrier protein HPr
V1000818	ATP-dependent Clp protease proteolytic subunit
V1000546	Maltose/maltodextrin-binding protein precursor
V1001277	Arginine/agmatine antiporter
V1001060	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1836856	cell division protein MraZ
V1000627	Ribonuclease Y
V1001255	Maltose transport system permease protein MalG
V1001237	hypothetical protein
V1001070	Putative O-antigen transporter
V1000247	DNA primase
V1392216	Stress protein H5
V1000549	Maltose phosphorylase
V1000475	hypothetical protein
V1000978	Elongation factor P
V1006032	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1001252	Trehalose import ATP-binding protein SugC
V1887021	Trigger factor
V1000921	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
V1000229	Asparagine--tRNA ligase
V1836876	acyl-CoA esterase
V1001200	Arginine--tRNA ligase
V1207185	ribosomal-protein-alanine acetyltransferase
V1581846	ATP-dependent Clp protease ATP-binding subunit ClpC
V1204223	repeat
V1104333	Proline iminopeptidase
V1001495	putative inorganic polyphosphate/ATP-NAD kinase
V1000275	Putative malate transporter YflS
V1150704	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1001064	ATP-dependent DNA helicase PcrA
V1000879	Single-stranded-DNA-specific exonuclease RecJ
V1000774	DNA mismatch repair protein MutS
V1000886	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1001254	Maltose transport system permease protein MalF
V1163599	CRISPR-associated endonuclease Cas9
V1001249	Intracellular maltogenic amylase
V1573650	hypothetical protein
V1891324	Calcineurin-like phosphoesterase superfamily domain protein
V1001002	Alpha-xylosidase
V1000678	Penicillin-binding protein 2B
V1000659	Threonine--tRNA ligase
V1001108	Peptide chain release factor 3
V1000434	Sensor histidine kinase YycG
V1001443	Putative hemin import ATP-binding protein HrtA
V1000080	hypothetical protein
V1001148	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1162893	UGMP family protein
V1000001	30S ribosomal protein S9
V1000411	Replicative DNA helicase
V1001019	Ribosomal RNA small subunit methyltransferase H
V1001204	hypothetical protein
V1001086	hypothetical protein
V1541791	DNA-binding protein HU
V1204717	Acetate kinase
V1000630	preprotein translocase subunit SecA
V1000766	MutS2 protein
V1000771	Holliday junction ATP-dependent DNA helicase RuvB
V1000545	Maltose transport system permease protein MalF
V1000305	Enolase
V1000731	FeS cluster assembly protein SufB
V1149413	Aldehyde-alcohol dehydrogenase
V1150477	Serine--tRNA ligase
V1806737	Methionine--tRNA ligase
V1001084	DNA polymerase III subunit gamma/tau
V1150440	DEAD-box ATP-dependent RNA helicase CshB
V1836804	Lysine--tRNA ligase
V1001336	Acetyltransferase YpeA
V1872751	gram-positive signal peptide%2C YSIRK family
V1000677	Transcript cleavage factor GreA
V1001099	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1207195	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1001588	D-aspartate ligase
V1806741	Levansucrase precursor
V1000570	Rod shape-determining protein MreB
V1365504	Stage III sporulation protein E
V1001156	Biofilm regulatory protein A precursor
V1390171	C protein alpha-antigen precursor
V1806698	Ribonuclease R
V1852109	gram-positive signal peptide%2C YSIRK family
V1000821	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1806717	hypothetical protein
V1000404	DNA gyrase subunit B
V1298017	Competence-specific nuclease
V1000841	F-type ATPase subunit delta
V1829386	hypothetical protein
V1000244	Peptidase T
V1001198	D-alanyl-D-alanine carboxypeptidase DacA precursor
V1000775	Type I restriction enzyme EcoR124II R protein
V1001118	UTP--glucose-1-phosphate uridylyltransferase
V1806684	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1000246	Sigma-A
V1001098	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
V1000959	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1000845	Glucose-6-phosphate isomerase
V1000398	Glucose-inhibited division protein A
V1001178	Peptide chain release factor 1
V1001078	Folate ECF transporter S component FolT
V1000836	50S ribosomal protein L31 type B
V1000503	Calcium-transporting ATPase
V1001191	30S ribosomal protein S4
V1598506	CopAB ATPases metal-fist type repressor
V1000735	50S ribosomal protein L27
V1000989	Trehalose import ATP-binding protein SugC
V1806701	Excinuclease ABC subunit A
V1000761	Trifunctional nucleotide phosphoesterase protein YfkN precursor
V1301163	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1001351	DNA topoisomerase 4 subunit B
V1000337	Magnesium-transporting ATPase%2C P-type 1
V1001133	Leucine--tRNA ligase
V1887023	type I restriction enzyme EcoKI subunit R
V1001004	hypothetical protein
V1000758	Chromosome partition protein Smc
V1000782	co-chaperonin GroES
V1162891	Alanine--tRNA ligase
V1290863	gram-positive signal peptide%2C YSIRK family
V1000378	50S ribosomal protein L3
V1418919	hypothetical protein
V1001096	polynucleotide kinase
V1000347	GMP synthase [glutamine-hydrolyzing]
V1001055	Galactose/methyl galactoside import ATP-binding protein MglA
V1000944	50S ribosomal protein L1
V1001262	6-phospho-beta-galactosidase
V1303429	Helix-turn-helix domain protein
V1210751	50S ribosomal protein L10
V1806688	dihydroxyacetone kinase
V1162881	Phosphoglucomutase
V1001150	EIIABC-Fru
V1001025	Cell division protein FtsA
V1001032	ADP-ribose pyrophosphatase
V1162946	YbbR-like protein
V1001448	MucBP domain protein
V1806710	Inner membrane transporter YjeM
V1000151	30S ribosomal protein S16
V1006017	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1001188	Rod shape-determining protein RodA
V1891079	hypothetical protein
V1806744	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1000081	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1000817	Peroxide-responsive repressor PerR
V1000739	Bifunctional protein FolD protein
V1001207	Gas vesicle protein
V1073967	50S ribosomal protein L10
V1573652	Ribose-phosphate pyrophosphokinase
V1001268	Carbamoyl-phosphate synthase large chain
V1001403	Lactate 2-monooxygenase
V1000129	Tyrosine phosphorylated protein A
V1006020	50S ribosomal protein L2
V1208713	NADPH azoreductase
V1000134	HSP-70 cofactor
V1299127	Penicillin-binding protein B
V1001006	hypothetical protein
V1001056	beta-methylgalactoside transporter inner membrane component
V1001103	Adapter protein MecA 1
V1001435	Excinuclease ABC subunit A
V1573697	Dipeptidase A
V1001251	Beta-phosphoglucomutase
V1392169	hypothetical protein
V1000044	Asparagine synthetase [glutamine-hydrolyzing] 1
V1001460	Adenylosuccinate lyase
V1301165	hypothetical protein
V1000023	Ribose-phosphate pyrophosphokinase
V1000422	hypothetical protein
V1598308	putative metal-dependent RNase%2C consists of a metallo-beta-lactamase domain and an RNA-binding KH domain
V1001309	6-phospho-alpha-glucosidase 1
V1000447	hypothetical protein
V1836871	Saliva-binding protein
V1420563	DNA gyrase subunit B
V1806677	tetratricopeptide repeat protein
V1806747	50S ribosomal protein L11
V1000268	[Citrate [pro-3S]-lyase] ligase
V1000745	Guanylate kinase
V1001147	Alkaline phosphatase synthesis sensor protein PhoR
V1000955	K(+)/H(+) antiporter
V1439349	Regulatory protein spx
V1000740	Exodeoxyribonuclease 7 large subunit
V1553523	Foldase protein PrsA precursor
V1000383	50S ribosomal protein L16
V1000810	Phosphate acetyltransferase
V1000828	ATP-dependent zinc metalloprotease FtsH
V1001145	putative ABC transporter ATP-binding protein
V1001399	6-phosphogluconate dehydrogenase%2C decarboxylating
V1000919	Putative zinc protease AlbF
V1150732	NADP-dependent isopropanol dehydrogenase
V1000341	Pur operon repressor
V1806732	putative membrane protein
V1000773	DNA mismatch repair protein MutL
V1162954	Trigger factor
V1851982	putative ABC transporter ATP-binding protein YheS
V1209726	hypothetical protein
V1001459	Adenylosuccinate synthetase
V1001059	Diacylglycerol kinase
V1000237	Ribosomal RNA small subunit methyltransferase F
V1304788	Signal transduction histidine-protein kinase BaeS
V1607589	Signal transduction histidine-protein kinase ArlS
V1000272	putative oxidoreductase YjmC
V1612021	Cell division protein SepF
V1306539	50S ribosomal protein L13
V1001405	Di-/tripeptide transporter
V1836869	Glutathione transport system permease protein GsiC
V1912438	hypothetical protein
V1001044	putative NAD-dependent malic enzyme 2
V1006036	H(+)/Cl(-) exchange transporter ClcA
V1000574	Septation ring formation regulator EzrA
V1000866	Zinc metalloprotease RasP
V1000966	Putative universal stress protein
V1000003	hypothetical protein
V1000964	Glutamine transport ATP-binding protein GlnQ
V1598288	DEAD-box ATP-dependent RNA helicase CshA
V1000046	Putative universal stress protein
V1002828	Folate ECF transporter S component FolT
V1000931	Excinuclease ABC subunit B
V1001095	Aminopeptidase C
V1001308	PTS system maltose-specific EIICB component
V1301168	Phosphate-import protein PhnD precursor
V1001438	putative membrane protein
V1339711	Foldase protein PrsA precursor
V1000230	hypothetical protein
V1000865	Phosphatidate cytidylyltransferase
V1195882	Fructose-bisphosphate aldolase
V1580961	50S ribosomal protein L19
V1000232	ATP-dependent helicase/deoxyribonuclease subunit B
V1000689	Xaa-Pro dipeptidyl-peptidase
V1001005	D-alanine--D-alanine ligase A
V1806706	Magnesium and cobalt efflux protein CorC
V1000342	Bifunctional protein GlmU
V1000437	Serine protease Do-like HtrA
V1000676	Phenylalanine--tRNA ligase beta subunit
V1150397	Chromosomal replication initiator protein DnaA
V1000548	Beta-phosphoglucomutase
V1001089	50S ribosomal protein L1
V1598284	Glutamate racemase
V1888216	NADH oxidase
V1000358	putative endopeptidase YafL precursor
V1000951	ABC exporter transmembrane subunit%2C DevC protein
V1000769	Glucose-6-phosphate 1-dehydrogenase
V1001100	Chaperone protein YajL
V1806728	Lipase 2
V1000292	Magnesium-transporting ATPase%2C P-type 1
V1000777	Type I restriction enzyme EcoKI M protein
V1000231	ATP-dependent helicase/nuclease subunit A
V1000770	preprotein translocase subunit YajC
V1001352	DNA topoisomerase 4 subunit A
V1064534	DNA-directed RNA polymerase subunit beta
V1000916	sporulation integral membrane protein YtvI
V1001193	putative tRNA sulfurtransferase
V1573656	Carbamate kinase 1
V1000362	Alanine racemase
V1836815	Galactose/methyl galactoside import ATP-binding protein MglA
V1000827	putative tRNA-dihydrouridine synthase
V1163012	Undecaprenyl-diphosphatase
V1001168	Tyrosine phosphorylated protein A
V1034832	Ribonuclease J 2
V1257385	Translation initiation factor IF-2
V1000075	Ribonuclease P protein component
V1001061	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1365511	Oligopeptide-binding protein AppA precursor
V1001023	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1000979	Proline iminopeptidase
V1001199	hypothetical protein
V1836858	DNA polymerase III subunit alpha
V1001021	Penicillin-binding protein B
V1042869	polynucleotide kinase
V1000057	Ribose-phosphate pyrophosphokinase
V1001143	Ribosome-binding ATPase YchF
V1000915	Calcium-transporting ATPase
V1000930	Thioredoxin reductase
V1208518	Thioredoxin
V1000652	DNA polymerase I
V1806432	gram-positive signal peptide%2C YSIRK family
V1000980	Lipid A export ATP-binding/permease protein MsbA
V1209840	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1295196	Cell division protein FtsA
V1836877	hypothetical protein
V1000840	F-ATPase gamma subunit
V1046767	DNA polymerase I
V1806689	putative cysteine desulfurase
V1000741	Farnesyl diphosphate synthase
V1162890	UDP-glucose 4-epimerase
V1001072	Glycerol-3-phosphate cytidylyltransferase
V1001236	Phosphate import ATP-binding protein PstB 3
V1000414	putative succinyl-diaminopimelate desuccinylase
V1001297	Putative peptidoglycan binding domain protein
V1581231	50S ribosomal protein L13
V1000403	DNA replication and repair protein RecF
V1000421	putative oxidoreductase/MSMEI_2347
V1000992	Beta-glucoside kinase
V1001353	putative manganese-dependent inorganic pyrophosphatase
V1303324	Serine/threonine-protein kinase C
V1598325	hypothetical protein
V1000997	6-phospho-beta-glucosidase BglA
V1001136	Thiamine biosynthesis lipoprotein ApbE precursor
V1806753	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
V1806714	Deoxyguanosine kinase
V1836874	Rib/alpha/Esp surface antigen repeat
V1000876	Chaperone protein DnaJ
V1000184	Bacteriophage peptidoglycan hydrolase
V1001374	Putative membrane protein YdgH
V1301524	Phosphate-import protein PhnD precursor
V1552772	Pyruvate kinase
V1000729	FeS cluster assembly protein SufB
V1001146	Staphylococcal respiratory response protein A
V1806709	Phosphate-binding protein PstS 1 precursor
V1836835	Arginine/ornithine antiporter
V1836839	Oleate hydratase
V1001514	ATP-dependent Clp protease ATP-binding subunit ClpX
V1207150	30S ribosomal protein S8
V1301806	Folate ECF transporter S component FolT
V1000752	ATP-dependent DNA helicase RecG
V1001376	Glucosamine kinase GspK
V1880977	Penicillin-binding protein 1A
V1000802	DNA integrity scanning protein DisA
V1001048	Zinc-transporting ATPase
V1001444	Dipeptidase A
V1806720	Inner membrane amino-acid ABC transporter permease protein YecS
V1001304	Inner membrane transport protein YdiM
V1000878	sortase
V1001476	Putative HMP/thiamine permease protein YkoE
V1256234	hypothetical protein
V1001049	Inner membrane protein YbaL
V1006727	30S ribosomal protein S1
V1257460	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
V1000820	D-lactate dehydrogenase
V1000902	Spo0B-associated GTP-binding protein
V1001470	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1001319	Sensor histidine kinase LiaS
V1001066	NH(3)-dependent NAD(+) synthetase
V1000794	Low molecular weight protein-tyrosine-phosphatase YfkJ
V1000923	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1001022	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1001261	Transcription antiterminator LicT
V1598488	putative secreted protein
V1001449	hypothetical protein
V1001468	Leucine--tRNA ligase
V1158500	Putative phosphoserine phosphatase 2
V1547364	hypothetical protein
V1598383	DNA-binding transcriptional repressor FabR
V1000736	putative peptidase
V1001131	Xanthine permease XanP
V1001447	Tyrosine-protein phosphatase precursor
V1000162	Dihydropteroate synthase
V1000326	Threonine--tRNA ligase
V1000050	Cysteine-rich secretory protein family protein
V1163594	PTS system lichenan-specific EIIC component
V1000617	hypothetical protein
V1000965	Phosphate-import protein PhnD precursor
V1464396	hypothetical protein
V1000093	Putative penicillin-binding protein PbpX
V1615860	repeat
V1000637	ATP-dependent Clp protease proteolytic subunit
V1150730	Maltose/maltodextrin import ATP-binding protein MalK
V1001075	hypothetical protein
V1301148	Alpha-galactosidase
V1000018	hypothetical protein
V1000667	Response regulator ArlR
V1000716	hypothetical protein
V1143683	DNA-directed RNA polymerase subunit alpha
V1000998	EIIBCA-Bgl
V1150516	Peptidyl-tRNA hydrolase
V1000763	Xaa-Pro dipeptidase
V1149748	Translation initiation factor IF-3
V1000450	HNH endonuclease
V1000783	Redox-sensing transcriptional repressor rex
V1000982	hypothetical protein
V1000301	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1000518	Glv operon regulatory protein
V1000929	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1598281	Arginine/agmatine antiporter
V1000356	ABC-2 family transporter protein
V1158561	Helicase IV
V1000762	Beta-Ala-Xaa dipeptidase
V1000261	Aspartate--tRNA ligase
V1151580	Pollen proteins Ole e I like protein
V1365557	Sodium%2C potassium%2C lithium and rubidium/H(+) antiporter
V1000641	Triosephosphate isomerase
V1000778	hypothetical protein
V1000880	Adenine phosphoribosyltransferase
V1001339	Putative HTH-type transcriptional regulator YwnA
V1000436	Putative metallo-hydrolase YycJ
V1000993	putative transporter
V1000017	50S ribosomal protein L16
V1000069	Sensor histidine kinase YycG
V1001232	Lipoteichoic acid synthase 2
V1305419	MucBP domain protein
V1000271	L-lactate dehydrogenase
V1001176	UDP-N-acetylmuramate--L-alanine ligase
V1001298	HTH-type transcriptional regulator GltC
V1207252	PTS system oligo-beta-mannoside-specific EIIC component
V1000262	Histidine--tRNA ligase
V1303428	putative ABC transporter ATP-binding protein
V1305182	Type I restriction-modification system methyltransferase subunit
V1547349	phage major capsid protein%2C HK97 family
V1000768	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1503152	gram-positive signal peptide%2C YSIRK family
V1001289	Ribose import ATP-binding protein RbsA
V1150455	hypothetical protein
V1806729	Phosphate-import permease protein PhnE
V1000168	Isoleucine--tRNA ligase
V1000972	Bacitracin export permease protein BceB
V1001259	hypothetical protein
V1302232	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1306762	EIICBA-Glc
V1806760	putative ABC transporter ATP-binding protein
V1000443	Multidrug-efflux transporter 3
V1000643	Ribonuclease R
V1555403	DNA ligase
V1000360	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1000728	Vegetative protein 296
V1000742	Hemolysin A
V1001300	Inner membrane transport protein YdiM
V1033674	gram-positive signal peptide%2C YSIRK family
V1000656	Replication initiation and membrane attachment protein
V1001182	F-type ATPase subunit delta
V1000354	hypothetical protein
V1829390	hypothetical protein
V1000171	Oligopeptide-binding protein AppA precursor
V1000269	Sor operon activator
V1002510	Nucleoside deoxyribosyltransferase
V1000391	Adenylate kinase
V1000963	Phosphate-import permease protein PhnE
V1001466	UDP-N-acetylglucosamine 2-epimerase
V1150450	NgoPII restriction endonuclease
V1000564	Cell division protein FtsZ
V1000914	6-phosphogluconolactonase
V1143663	phage tail tape measure protein%2C TP901 family%2C core region
V1755690	hypothetical protein
V1000400	Stage III sporulation protein J
V1001069	D-inositol 3-phosphate glycosyltransferase
V1064535	Rib/alpha/Esp surface antigen repeat
V1819360	gram-positive signal peptide%2C YSIRK family
V1573649	putative glycerophosphoryl diester phosphodiesterase 1
V1598271	Recombination protein RecR
V1143245	50S ribosomal protein L15
V1436276	hypothetical protein
V1001155	Oligoendopeptidase F%2C plasmid
V1001412	Inner membrane transporter YcaM
V1047301	Gram positive anchor
V1303323	Elongation factor P
V1483972	C protein alpha-antigen precursor
V1851983	ATP-dependent DNA helicase PcrA
V1806666	putative membrane protein
V1000334	Transcript cleavage factor GreA
V1000668	Signal transduction histidine-protein kinase ArlS
V1000933	LPPG:FO 2-phospho-L-lactate transferase
V1163604	hypothetical protein
V1000755	Stage 0 sporulation protein KD
V1000039	anaerobic ribonucleotide reductase-activating protein
V1000045	hypothetical protein
V1000973	Nucleoside diphosphate kinase
V1420549	Calcium-transporting ATPase
V1000402	DNA polymerase III subunit beta
V1001248	Oligo-1%2C6-glucosidase
V1000986	Peptidase T
V1036606	F-type ATPase subunit b
V1491714	30S ribosomal protein S1
V1806761	putative ABC transporter ATP-binding protein YjjK
V1001138	Ribosomal RNA small subunit methyltransferase G
V1000143	Elongation factor Ts
V1000687	major facilitator superfamily transporter
V1000109	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1001279	Lactose-proton symporter
V1257428	Phosphoglucomutase
V1001154	Glycolate permease GlcA
V1000737	hypothetical protein
V1301897	F-ATPase epsilon subunit
V1304478	EIIBCA-Bgl
V1806704	hypothetical protein
V1000219	CCA-adding enzyme
V1305187	hypothetical protein
V1001303	Urocanate reductase precursor
V1001310	hypothetical protein
V1364877	F-ATPase epsilon subunit
V1836855	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1268476	CBS domain protein
V1001175	FmtA-like protein
V1001238	Inner membrane transporter YjeM
V1001245	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
V1001477	hypothetical protein
V1543821	YibE/F-like protein
V1000236	Isopentenyl-diphosphate delta-isomerase
V1000448	LemA family protein
V1000452	putative HTH-type transcriptional regulator YurK
V1001372	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
V1581847	Methionine aminopeptidase 1
V1000318	Phenylalanine--tRNA ligase beta subunit
V1000999	Transcription antiterminator LicT
V1001531	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1339707	Rib/alpha/Esp surface antigen repeat
V1598392	Bacitracin export ATP-binding protein BceA
V1000335	Tryptophan--tRNA ligase 2
V1000970	hypothetical protein
V1001301	Shikimate dehydrogenase
V1204819	Replication initiation factor
V1000502	Inosine-5'-monophosphate dehydrogenase
V1000806	Spermidine/putrescine import ATP-binding protein PotA
V1150396	Purine nucleoside receptor A
V1001114	Polyketide biosynthesis 3-hydroxy-3-methylglutaryl-ACP synthase PksG
V1150412	putative endopeptidase YafL precursor
V1151052	repeat
V1000353	Hg(II)-responsive transcriptional regulator
V1000869	hypothetical protein
V1204924	Cysteine--tRNA ligase
V1000499	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1000958	Multidrug resistance protein MdtH
V1001038	putative protein with an alpha/beta hydrolase fold protein
V1302351	Central glycolytic genes regulator
V1000265	Inner membrane protein YjjP
V1000971	GTP-binding protein HflX
V1598282	Fluoroquinolones export ATP-binding proteinc/MT2762
V1000388	hypothetical protein
V1000765	Non-canonical purine NTP pyrophosphatase
V1001135	S-adenosylmethionine synthase
V1204777	Nitroreductase family protein
V1001057	L-arabinose transporter permease protein
V1001067	Nicotinate phosphoribosyltransferase pncB2
V1381099	F-ATPase gamma subunit
V1544187	TVP38/TMEM64 family inner membrane protein YdjZ
V1806724	putative glycosyltransferase EpsJ
V1000988	Competence-specific nuclease
