Gene	KEGG_pathwayID	Annotation
V1145082	map04973	Carbohydrate digestion and absorption
V1362787	map03010	Ribosome
V1392272	map00710	Carbon fixation in photosynthetic organisms
V1368901	map02030	Bacterial chemotaxis
V1068964	map04112	Cell cycle - Caulobacter
V1067581	map02040	Flagellar assembly
V1394389	map02030	Bacterial chemotaxis
V1884213	map00720	Carbon fixation pathways in prokaryotes
V1138842	map03010	Ribosome
V1065326	map02030	Bacterial chemotaxis
V1065456	map02030	Bacterial chemotaxis
V1036256	map02010	ABC transporters
V1065916	map04626	Plant-pathogen interaction
V1200195	map00720	Carbon fixation pathways in prokaryotes
V1554033	map00650	Butanoate metabolism
V1553877	map02060	Phosphotransferase system (PTS)
V1065558	map02060	Phosphotransferase system (PTS)
V1067574	map02040	Flagellar assembly
V1065938	map03440	Homologous recombination
V1079167	map03020	RNA polymerase
V1067560	map00710	Carbon fixation in photosynthetic organisms
V1485691	map04626	Plant-pathogen interaction
V1138310	map02020	Two-component system
V1065317	map02040	Flagellar assembly
V1079391	map00720	Carbon fixation pathways in prokaryotes
V1380123	map00195	Photosynthesis
V1464364	map05010	Alzheimer's disease
V1065515	map03070	Bacterial secretion system
V1089092	map03010	Ribosome
V1500790	map02040	Flagellar assembly
V1074700	map00710	Carbon fixation in photosynthetic organisms
V1192293	map02010	ABC transporters
V1037518	map03010	Ribosome
V1366835	map03010	Ribosome
V1067576	map02040	Flagellar assembly
V1012547	map00650	Butanoate metabolism
V1067466	map03070	Bacterial secretion system
V1012548	map00650	Butanoate metabolism
V1066642	map03010	Ribosome
V1013092	map00650	Butanoate metabolism
V1067454	map05152	Tuberculosis
V1065553	map00330	Arginine and proline metabolism
V1280706	map03020	RNA polymerase
V1066649	map03010	Ribosome
V1139530	map00650	Butanoate metabolism
V1052838	map00650	Butanoate metabolism
V1229971	map03010	Ribosome
V1788382	map05100	Bacterial invasion of epithelial cells
V1065313	map02040	Flagellar assembly
V1067063	map00620	Pyruvate metabolism
V1067905	map00720	Carbon fixation pathways in prokaryotes
V1203298	map02010	ABC transporters
V1839595	map04626	Plant-pathogen interaction
V1200638	map02030	Bacterial chemotaxis
V1287852	map03010	Ribosome
V1066151	map03070	Bacterial secretion system
V1050717	map04626	Plant-pathogen interaction
V1422203	map00982	Drug metabolism - cytochrome P450
V1421169	map02010	ABC transporters
V1067921	map00970	Aminoacyl-tRNA biosynthesis
V1052836	map00362	Benzoate degradation
V1268220	map00983	Drug metabolism - other enzymes
V1202264	map04626	Plant-pathogen interaction
V1884207	map02010	ABC transporters
V1440667	map04626	Plant-pathogen interaction
V1038361	map04626	Plant-pathogen interaction
V1066147	map00860	Porphyrin and chlorophyll metabolism
V1200647	map00330	Arginine and proline metabolism
V1075903	map03440	Homologous recombination
V1612264	map03010	Ribosome
V1065363	map02030	Bacterial chemotaxis
V1037687	map05152	Tuberculosis
V1011843	map04626	Plant-pathogen interaction
V1265052	map03018	RNA degradation
V1385920	map00550	Peptidoglycan biosynthesis
V1066921	map02010	ABC transporters
V1065580	map03020	RNA polymerase
V1050301	map00650	Butanoate metabolism
V1190854	map02030	Bacterial chemotaxis
V1362577	map00550	Peptidoglycan biosynthesis
V1181710	map00860	Porphyrin and chlorophyll metabolism
V1070305	map00500	Starch and sucrose metabolism
V1386220	map04724	Glutamatergic synapse
V1174490	map00860	Porphyrin and chlorophyll metabolism
V1052843	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1295099	map04626	Plant-pathogen interaction
V1374743	map03018	RNA degradation
V1074886	map03010	Ribosome
V1138803	map05152	Tuberculosis
V1201510	map03010	Ribosome
V1052837	map00903	Limonene and pinene degradation
V1065325	map02030	Bacterial chemotaxis
V1290782	map00511	Other glycan degradation
V1067072	map00970	Aminoacyl-tRNA biosynthesis
V1065869	map05100	Bacterial invasion of epithelial cells
V1065517	map02040	Flagellar assembly
V1065358	map03018	RNA degradation
V1066643	map03010	Ribosome
V1066614	map02060	Phosphotransferase system (PTS)
V1051831	map00710	Carbon fixation in photosynthetic organisms
V1073924	map03010	Ribosome
V1065550	map00680	Methane metabolism
V1382048	map00982	Drug metabolism - cytochrome P450
V1036261	map02010	ABC transporters
V1109395	map04626	Plant-pathogen interaction
V1065581	map03010	Ribosome
V1499048	map03020	RNA polymerase
V1788481	map04626	Plant-pathogen interaction
V1279223	map03010	Ribosome
V1066615	map02030	Bacterial chemotaxis
V1008929	map05010	Alzheimer's disease
V1386354	map02040	Flagellar assembly
V1052834	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1295112	map04626	Plant-pathogen interaction
V1036259	map00500	Starch and sucrose metabolism
V1075033	map05010	Alzheimer's disease
V1067902	map00970	Aminoacyl-tRNA biosynthesis
V1295076	map00710	Carbon fixation in photosynthetic organisms
V1065466	map00970	Aminoacyl-tRNA biosynthesis
V1065554	map00910	Nitrogen metabolism
V1067043	map02010	ABC transporters
V1067556	map00970	Aminoacyl-tRNA biosynthesis
V1139364	map00620	Pyruvate metabolism
V1068958	map00720	Carbon fixation pathways in prokaryotes
V1085061	map00480	Glutathione metabolism
V1036164	map05152	Tuberculosis
V1374204	map00500	Starch and sucrose metabolism
V1499129	map04626	Plant-pathogen interaction
V1500439	map04626	Plant-pathogen interaction
V1054768	map00903	Limonene and pinene degradation
V1065383	map00770	Pantothenate and CoA biosynthesis
V1139917	map00970	Aminoacyl-tRNA biosynthesis
V1549502	map00520	Amino sugar and nucleotide sugar metabolism
V1162245	map04910	Insulin signaling pathway
V1073798	map00750	Vitamin B6 metabolism
V1051704	map00330	Arginine and proline metabolism
V1038252	map00195	Photosynthesis
V1066919	map00760	Nicotinate and nicotinamide metabolism
V1065349	map03010	Ribosome
V1374419	map00520	Amino sugar and nucleotide sugar metabolism
V1081021	map00970	Aminoacyl-tRNA biosynthesis
V1079387	map02040	Flagellar assembly
V1066636	map00511	Other glycan degradation
V1058026	map03010	Ribosome
V1560498	map00910	Nitrogen metabolism
V1200373	map02010	ABC transporters
V1065922	map00195	Photosynthesis
V1076810	map03010	Ribosome
V1065451	map00564	Glycerophospholipid metabolism
V1012921	map00590	Arachidonic acid metabolism
V1201875	map02030	Bacterial chemotaxis
V1083710	map00970	Aminoacyl-tRNA biosynthesis
V1068284	map00450	Selenocompound metabolism
V1578522	map04626	Plant-pathogen interaction
V1249468	map03010	Ribosome
V1065314	map02040	Flagellar assembly
V1577002	map03010	Ribosome
V1013090	map00710	Carbon fixation in photosynthetic organisms
V1162256	map03010	Ribosome
V1554094	map02040	Flagellar assembly
V1065939	map03010	Ribosome
V1067462	map03018	RNA degradation
V1053472	map00680	Methane metabolism
V1080453	map03070	Bacterial secretion system
V1052835	map00362	Benzoate degradation
V1065316	map02040	Flagellar assembly
V1883500	map04122	Sulfur relay system
V1138351	map00230	Purine metabolism
V1341888	map02040	Flagellar assembly
V1066662	map02040	Flagellar assembly
V1067076	map00520	Amino sugar and nucleotide sugar metabolism
V1068488	map03020	RNA polymerase
V1277310	map03070	Bacterial secretion system
V1066150	map00970	Aminoacyl-tRNA biosynthesis
V1065576	map00230	Purine metabolism
V1073589	map03010	Ribosome
V1806816	map03070	Bacterial secretion system
V1052841	map00630	Glyoxylate and dicarboxylate metabolism
V1138844	map00970	Aminoacyl-tRNA biosynthesis
V1194946	map02040	Flagellar assembly
V1055425	map00680	Methane metabolism
V1182423	map03010	Ribosome
V1080489	map00970	Aminoacyl-tRNA biosynthesis
V1068922	map00520	Amino sugar and nucleotide sugar metabolism
V1080812	map05215	Prostate cancer
V1159100	map05152	Tuberculosis
V1138926	map03010	Ribosome
V1526141	map00970	Aminoacyl-tRNA biosynthesis
V1052069	map03010	Ribosome
V1076928	map03010	Ribosome
V1065933	map04112	Cell cycle - Caulobacter
V1806808	map00710	Carbon fixation in photosynthetic organisms
V1554041	map03010	Ribosome
V1500737	map00680	Methane metabolism
V1168094	map03010	Ribosome
V1066652	map03010	Ribosome
V1245732	map03018	RNA degradation
V1066631	map00240	Pyrimidine metabolism
V1166924	map05152	Tuberculosis
V1081813	map00195	Photosynthesis
V1292575	map04626	Plant-pathogen interaction
V1054196	map00710	Carbon fixation in photosynthetic organisms
V1067920	map03430	Mismatch repair
V1065338	map00240	Pyrimidine metabolism
V1367869	map02010	ABC transporters
V1037422	map00195	Photosynthesis
V1138549	map00600	Sphingolipid metabolism
V1436794	map02030	Bacterial chemotaxis
V1070304	map00500	Starch and sucrose metabolism
V1236161	map00710	Carbon fixation in photosynthetic organisms
V1233284	map04626	Plant-pathogen interaction
V1375370	map04626	Plant-pathogen interaction
V1553626	map00630	Glyoxylate and dicarboxylate metabolism
V1066658	map02040	Flagellar assembly
V1067102	map00970	Aminoacyl-tRNA biosynthesis
V1065485	map03420	Nucleotide excision repair
V1074401	map00520	Amino sugar and nucleotide sugar metabolism
V1190263	map00240	Pyrimidine metabolism
V1065322	map02040	Flagellar assembly
V1066657	map02040	Flagellar assembly
V1016891	map03440	Homologous recombination
V1082351	map00330	Arginine and proline metabolism
V1183137	map02040	Flagellar assembly
V1067572	map02040	Flagellar assembly
V1073600	map02010	ABC transporters
V1139649	map03020	RNA polymerase
V1153964	map00626	Naphthalene degradation
V1468345	map00511	Other glycan degradation
V1484064	map02030	Bacterial chemotaxis
V1141291	map00910	Nitrogen metabolism
V1068449	map02030	Bacterial chemotaxis
V1367838	map00500	Starch and sucrose metabolism
V1553898	map00520	Amino sugar and nucleotide sugar metabolism
V1012737	map00620	Pyruvate metabolism
V1329985	map02010	ABC transporters
V1068443	map01051	Biosynthesis of ansamycins
V1065348	map03010	Ribosome
V1593144	map00511	Other glycan degradation
V1081779	map00500	Starch and sucrose metabolism
V1420994	map04626	Plant-pathogen interaction
V1154539	map05010	Alzheimer's disease
V1083489	map03070	Bacterial secretion system
V1065961	map04112	Cell cycle - Caulobacter
V1036839	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1036988	map00240	Pyrimidine metabolism
V1065579	map03010	Ribosome
V1464834	map00650	Butanoate metabolism
V1138545	map00650	Butanoate metabolism
V1037345	map00650	Butanoate metabolism
V1583003	map04626	Plant-pathogen interaction
V1038267	map00970	Aminoacyl-tRNA biosynthesis
V1366716	map04626	Plant-pathogen interaction
V1087127	map00051	Fructose and mannose metabolism
V1065962	map03440	Homologous recombination
V1190680	map00300	Lysine biosynthesis
V1139386	map03010	Ribosome
V1068125	map00230	Purine metabolism
V1500090	map02010	ABC transporters
V1068939	map00500	Starch and sucrose metabolism
V1065437	map00250	Alanine, aspartate and glutamate metabolism
V1065463	map00970	Aminoacyl-tRNA biosynthesis
V1162252	map03020	RNA polymerase
V1180252	map04973	Carbohydrate digestion and absorption
V1501533	map03010	Ribosome
V1066932	map00970	Aminoacyl-tRNA biosynthesis
V1200931	map03010	Ribosome
V1065486	map02020	Two-component system
V1051702	map00330	Arginine and proline metabolism
V1053813	map00903	Limonene and pinene degradation
V1018464	map03010	Ribosome
V1584490	map04626	Plant-pathogen interaction
V1238174	map03010	Ribosome
V1145315	map03020	RNA polymerase
V1481110	map00473	D-Alanine metabolism
V1070888	map04621	NOD-like receptor signaling pathway
V1067788	map02040	Flagellar assembly
V1081188	map00920	Sulfur metabolism
V1052046	map00750	Vitamin B6 metabolism
V1075026	map03440	Homologous recombination
V1067094	map03420	Nucleotide excision repair
V1081814	map00195	Photosynthesis
V1138313	map00520	Amino sugar and nucleotide sugar metabolism
V1080488	map00710	Carbon fixation in photosynthetic organisms
V1036826	map00720	Carbon fixation pathways in prokaryotes
V1385921	map02020	Two-component system
V1182011	map03070	Bacterial secretion system
V1065526	map01055	Biosynthesis of vancomycin group antibiotics
V1074069	map05152	Tuberculosis
V1065924	map00195	Photosynthesis
V1806795	map05010	Alzheimer's disease
V1074885	map03010	Ribosome
V1081781	map00500	Starch and sucrose metabolism
V1152427	map00720	Carbon fixation pathways in prokaryotes
V1065343	map03440	Homologous recombination
V1036684	map00780	Biotin metabolism
V1038350	map00650	Butanoate metabolism
V1067441	map00903	Limonene and pinene degradation
V1445176	map00710	Carbon fixation in photosynthetic organisms
V1185257	map05010	Alzheimer's disease
V1068962	map03440	Homologous recombination
V1078402	map00230	Purine metabolism
V1065435	map00330	Arginine and proline metabolism
V1088020	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1195014	map04626	Plant-pathogen interaction
V1079141	map00720	Carbon fixation pathways in prokaryotes
V1067348	map05152	Tuberculosis
V1065527	map00523	Polyketide sugar unit biosynthesis
V1036351	map02010	ABC transporters
V1084672	map03070	Bacterial secretion system
V1146847	map04626	Plant-pathogen interaction
V1500210	map00970	Aminoacyl-tRNA biosynthesis
V1080997	map00970	Aminoacyl-tRNA biosynthesis
V1139110	map04914	Progesterone-mediated oocyte maturation
V1068296	map04112	Cell cycle - Caulobacter
V1082180	map00720	Carbon fixation pathways in prokaryotes
V1081232	map00650	Butanoate metabolism
V1065498	map00680	Methane metabolism
V1065926	map00195	Photosynthesis
V1139507	map00785	Lipoic acid metabolism
V1366714	map03018	RNA degradation
V1066159	map02060	Phosphotransferase system (PTS)
V1395203	map04626	Plant-pathogen interaction
V1553999	map03010	Ribosome
V1432853	map03010	Ribosome
V1006055	map04621	NOD-like receptor signaling pathway
V1065920	map00480	Glutathione metabolism
V1050522	map03440	Homologous recombination
V1052628	map00230	Purine metabolism
V1374915	map00550	Peptidoglycan biosynthesis
V1054989	map03010	Ribosome
V1525717	map03420	Nucleotide excision repair
V1065502	map00240	Pyrimidine metabolism
V1392083	map00760	Nicotinate and nicotinamide metabolism
V1237629	map04626	Plant-pathogen interaction
V1327984	map00720	Carbon fixation pathways in prokaryotes
V1337573	map04621	NOD-like receptor signaling pathway
V1368958	map05010	Alzheimer's disease
V1052925	map00195	Photosynthesis
V1065925	map00195	Photosynthesis
V1190193	map04112	Cell cycle - Caulobacter
V1138323	map00500	Starch and sucrose metabolism
V1140098	map00195	Photosynthesis
V1036111	map00250	Alanine, aspartate and glutamate metabolism
V1065430	map00970	Aminoacyl-tRNA biosynthesis
V1066923	map02010	ABC transporters
V1139151	map03440	Homologous recombination
V1066651	map03010	Ribosome
V1066158	map00040	Pentose and glucuronate interconversions
V1190195	map04626	Plant-pathogen interaction
V1421011	map00910	Nitrogen metabolism
V1010696	map00620	Pyruvate metabolism
V1068934	map00983	Drug metabolism - other enzymes
V1554234	map02060	Phosphotransferase system (PTS)
V1007084	map03010	Ribosome
V1080456	map00970	Aminoacyl-tRNA biosynthesis
V1066647	map02030	Bacterial chemotaxis
V1065548	map00051	Fructose and mannose metabolism
V1076929	map03010	Ribosome
V1139283	map00524	Butirosin and neomycin biosynthesis
V1364027	map02010	ABC transporters
V1482769	map00500	Starch and sucrose metabolism
V1082349	map00330	Arginine and proline metabolism
V1408649	map04626	Plant-pathogen interaction
V1036171	map03018	RNA degradation
V1066650	map03010	Ribosome
V1075809	map04626	Plant-pathogen interaction
V1085507	map04910	Insulin signaling pathway
V1103115	map02030	Bacterial chemotaxis
V1266177	map02010	ABC transporters
V1076586	map04724	Glutamatergic synapse
V1180210	map02030	Bacterial chemotaxis
V1065331	map05111	Vibrio cholerae pathogenic cycle
V1065524	map00520	Amino sugar and nucleotide sugar metabolism
V1084673	map00720	Carbon fixation pathways in prokaryotes
V1236810	map03018	RNA degradation
V1140443	map03440	Homologous recombination
V1082647	map00310	Lysine degradation
V1066904	map00983	Drug metabolism - other enzymes
V1053792	map05010	Alzheimer's disease
V1054771	map02010	ABC transporters
V1065442	map00564	Glycerophospholipid metabolism
V1158862	map02010	ABC transporters
V1173647	map04626	Plant-pathogen interaction
V1068292	map00720	Carbon fixation pathways in prokaryotes
V1445347	map03020	RNA polymerase
V1007060	map05010	Alzheimer's disease
V1157569	map00195	Photosynthesis
V1140704	map03070	Bacterial secretion system
V1050217	map00860	Porphyrin and chlorophyll metabolism
V1383841	map03010	Ribosome
V1484106	map05152	Tuberculosis
V1037884	map03010	Ribosome
V1084490	map02010	ABC transporters
V1052893	map03018	RNA degradation
V1200285	map02030	Bacterial chemotaxis
V1806864	map00970	Aminoacyl-tRNA biosynthesis
V1007888	map00480	Glutathione metabolism
V1068430	map00240	Pyrimidine metabolism
V1421961	map03020	RNA polymerase
V1190266	map02040	Flagellar assembly
V1356603	map04626	Plant-pathogen interaction
V1007076	map02030	Bacterial chemotaxis
V1054355	map00480	Glutathione metabolism
V1037423	map00195	Photosynthesis
V1082262	map00480	Glutathione metabolism
V1006110	map03010	Ribosome
V1109067	map00970	Aminoacyl-tRNA biosynthesis
V1037878	map00720	Carbon fixation pathways in prokaryotes
V1295205	map00970	Aminoacyl-tRNA biosynthesis
V1065327	map02030	Bacterial chemotaxis
V1036776	map03440	Homologous recombination
V1072266	map03018	RNA degradation
V1065574	map03010	Ribosome
V1295264	map00900	Terpenoid backbone biosynthesis
V1068127	map00970	Aminoacyl-tRNA biosynthesis
V1233016	map04626	Plant-pathogen interaction
V1065530	map02010	ABC transporters
V1036611	map00190	Oxidative phosphorylation
V1067575	map02040	Flagellar assembly
V1067100	map03440	Homologous recombination
V1076102	map03010	Ribosome
V1584957	map04626	Plant-pathogen interaction
V1065508	map00550	Peptidoglycan biosynthesis
V1181936	map00650	Butanoate metabolism
V1075480	map00520	Amino sugar and nucleotide sugar metabolism
V1065917	map03440	Homologous recombination
V1065357	map03010	Ribosome
V1368264	map02010	ABC transporters
V1070302	map02010	ABC transporters
V1313683	map00195	Photosynthesis
V1463686	map02010	ABC transporters
V1036378	map00240	Pyrimidine metabolism
V1037074	map03018	RNA degradation
V1172076	map02010	ABC transporters
V1089614	map00982	Drug metabolism - cytochrome P450
V1014250	map00720	Carbon fixation pathways in prokaryotes
V1065480	map00230	Purine metabolism
V1238012	map00630	Glyoxylate and dicarboxylate metabolism
V1272241	map03010	Ribosome
V1065401	map00550	Peptidoglycan biosynthesis
V1055202	map03010	Ribosome
V1275127	map03018	RNA degradation
V1037678	map04112	Cell cycle - Caulobacter
V1067077	map04112	Cell cycle - Caulobacter
V1008589	map03010	Ribosome
V1463655	map02030	Bacterial chemotaxis
V1036422	map04920	Adipocytokine signaling pathway
V1077152	map03010	Ribosome
V1006265	map03010	Ribosome
V1067561	map00250	Alanine, aspartate and glutamate metabolism
V1138616	map04910	Insulin signaling pathway
V1499268	map00780	Biotin metabolism
V1066207	map00910	Nitrogen metabolism
V1054535	map00720	Carbon fixation pathways in prokaryotes
V1083636	map04210	Apoptosis
V1421101	map00520	Amino sugar and nucleotide sugar metabolism
V1104194	map00511	Other glycan degradation
V1553606	map03010	Ribosome
V1010595	map00720	Carbon fixation pathways in prokaryotes
V1166912	map04112	Cell cycle - Caulobacter
V1445419	map04930	Type II diabetes mellitus
V1182975	map00970	Aminoacyl-tRNA biosynthesis
V1187441	map00910	Nitrogen metabolism
V1554133	map00910	Nitrogen metabolism
V1073077	map05111	Vibrio cholerae pathogenic cycle
V1068489	map03030	DNA replication
V1016060	map00720	Carbon fixation pathways in prokaryotes
V1067106	map02060	Phosphotransferase system (PTS)
V1065959	map03070	Bacterial secretion system
V1564500	map00195	Photosynthesis
V1037064	map00500	Starch and sucrose metabolism
V1036282	map00520	Amino sugar and nucleotide sugar metabolism
V1073219	map00620	Pyruvate metabolism
V1017150	map03010	Ribosome
V1463656	map02040	Flagellar assembly
V1055318	map00290	Valine, leucine and isoleucine biosynthesis
V1049300	map03010	Ribosome
V1499291	map03440	Homologous recombination
V1065944	map03440	Homologous recombination
V1066912	map03010	Ribosome
V1074483	map00230	Purine metabolism
V1075073	map03010	Ribosome
V1364166	map03010	Ribosome
V1016079	map00910	Nitrogen metabolism
V1237635	map04626	Plant-pathogen interaction
V1074835	map05010	Alzheimer's disease
V1436295	map00910	Nitrogen metabolism
V1073738	map03010	Ribosome
V1065562	map03010	Ribosome
V1051859	map03070	Bacterial secretion system
V1067448	map02020	Two-component system
V1065561	map03010	Ribosome
V1543930	map03020	RNA polymerase
V1585775	map03010	Ribosome
V1036186	map02020	Two-component system
V1139904	map00982	Drug metabolism - cytochrome P450
V1036118	map00550	Peptidoglycan biosynthesis
V1421344	map00650	Butanoate metabolism
V1018397	map03010	Ribosome
V1367806	map03010	Ribosome
V1138253	map00720	Carbon fixation pathways in prokaryotes
V1010371	map00190	Oxidative phosphorylation
V1086658	map00740	Riboflavin metabolism
V1016890	map03010	Ribosome
V1268448	map03010	Ribosome
V1613141	map03010	Ribosome
V1357096	map02030	Bacterial chemotaxis
V1526826	map03018	RNA degradation
V1073923	map03020	RNA polymerase
V1036831	map03070	Bacterial secretion system
V1066898	map00500	Starch and sucrose metabolism
V1067564	map03018	RNA degradation
V1513839	map02010	ABC transporters
V1618075	map00650	Butanoate metabolism
V1075529	map02010	ABC transporters
V1067906	map00240	Pyrimidine metabolism
V1067045	map02010	ABC transporters
V1109414	map00051	Fructose and mannose metabolism
V1376919	map04626	Plant-pathogen interaction
V1057005	map03010	Ribosome
V1036284	map03420	Nucleotide excision repair
V1054193	map00970	Aminoacyl-tRNA biosynthesis
V1370810	map03010	Ribosome
V1576647	map03018	RNA degradation
V1012333	map03018	RNA degradation
V1010431	map03010	Ribosome
V1036961	map04112	Cell cycle - Caulobacter
V1065491	map00970	Aminoacyl-tRNA biosynthesis
V1068128	map00970	Aminoacyl-tRNA biosynthesis
V1383821	map03018	RNA degradation
V1318362	map03010	Ribosome
V1017544	map04626	Plant-pathogen interaction
V1343721	map00330	Arginine and proline metabolism
V1368864	map02010	ABC transporters
V1068114	map00770	Pantothenate and CoA biosynthesis
V1139033	map00970	Aminoacyl-tRNA biosynthesis
V1139685	map03010	Ribosome
V1068123	map00983	Drug metabolism - other enzymes
V1705007	map03070	Bacterial secretion system
V1369096	map03010	Ribosome
V1515892	map03010	Ribosome
V1086053	map02020	Two-component system
V1010605	map05152	Tuberculosis
V1065328	map02030	Bacterial chemotaxis
V1271117	map00750	Vitamin B6 metabolism
V1067079	map04112	Cell cycle - Caulobacter
V1082561	map03010	Ribosome
V1421776	map00330	Arginine and proline metabolism
V1086332	map00520	Amino sugar and nucleotide sugar metabolism
V1065533	map00520	Amino sugar and nucleotide sugar metabolism
V1081730	map00564	Glycerophospholipid metabolism
V1082074	map00680	Methane metabolism
V1081878	map00680	Methane metabolism
V1139112	map04112	Cell cycle - Caulobacter
V1386935	map00680	Methane metabolism
V1036481	map00550	Peptidoglycan biosynthesis
V1559559	map00240	Pyrimidine metabolism
V1107292	map00450	Selenocompound metabolism
V1065887	map02030	Bacterial chemotaxis
V1139481	map00190	Oxidative phosphorylation
V1202158	map03010	Ribosome
V1500012	map00710	Carbon fixation in photosynthetic organisms
V1067082	map00970	Aminoacyl-tRNA biosynthesis
V1114655	map03020	RNA polymerase
V1036685	map00240	Pyrimidine metabolism
V1458477	map03010	Ribosome
V1464447	map00970	Aminoacyl-tRNA biosynthesis
V1065489	map02020	Two-component system
V1110483	map03010	Ribosome
V1235911	map04626	Plant-pathogen interaction
V1562732	map00520	Amino sugar and nucleotide sugar metabolism
V1445304	map03020	RNA polymerase
V1008255	map03010	Ribosome
V1065431	map02020	Two-component system
V1138799	map00900	Terpenoid backbone biosynthesis
V1141223	map00680	Methane metabolism
V1036563	map03018	RNA degradation
V1036565	map00230	Purine metabolism
V1152905	map00195	Photosynthesis
V1440527	map00250	Alanine, aspartate and glutamate metabolism
V1006125	map03018	RNA degradation
V1065318	map02030	Bacterial chemotaxis
V1036567	map00970	Aminoacyl-tRNA biosynthesis
V1073922	map03010	Ribosome
V1291747	map00720	Carbon fixation pathways in prokaryotes
V1011840	map03010	Ribosome
V1138783	map02010	ABC transporters
V1265674	map00720	Carbon fixation pathways in prokaryotes
V1373608	map03070	Bacterial secretion system
V1080015	map01051	Biosynthesis of ansamycins
V1082040	map00520	Amino sugar and nucleotide sugar metabolism
V1066154	map01051	Biosynthesis of ansamycins
V1065575	map03070	Bacterial secretion system
V1065392	map00760	Nicotinate and nicotinamide metabolism
V1080858	map03070	Bacterial secretion system
V1073413	map00195	Photosynthesis
V1065434	map00330	Arginine and proline metabolism
V1091872	map00051	Fructose and mannose metabolism
V1082237	map00500	Starch and sucrose metabolism
V1066616	map00520	Amino sugar and nucleotide sugar metabolism
V1052042	map00480	Glutathione metabolism
V1054536	map00720	Carbon fixation pathways in prokaryotes
V1266145	map00270	Cysteine and methionine metabolism
V1054539	map00650	Butanoate metabolism
V1554088	map03018	RNA degradation
V1201573	map00270	Cysteine and methionine metabolism
V1554037	map01051	Biosynthesis of ansamycins
V1081811	map04920	Adipocytokine signaling pathway
V1080826	map03010	Ribosome
V1081266	map00240	Pyrimidine metabolism
V1553890	map02040	Flagellar assembly
V1082236	map04810	Regulation of actin cytoskeleton
V1138614	map03010	Ribosome
V1015867	map03010	Ribosome
