Gene	KEGG_module_number	Annotation
V1724150	M00178	Ribosome, bacteria
V1082734	M00260	DNA polymerase III complex, bacteria
V1036497	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1075934	M00179	Ribosome, archaea
V1365642	M00179	Ribosome, archaea
V1137315	M00197	Putative fructooligosaccharide transport system
V1032264	M00164	ATP synthase
V1141745	M00034	Methionine salvage pathway
V1313175	M00346	Formaldehyde assimilation, serine pathway
V1527021	M00002	Glycolysis, core module involving three-carbon compounds
V1168094	M00179	Ribosome, archaea
V1032143	M00086	beta-Oxidation, acyl-CoA synthesis
V1139605	M00179	Ribosome, archaea
V1036988	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1604018	M00179	Ribosome, archaea
V1806795	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1200931	M00178	Ribosome, bacteria
V1038252	M00164	ATP synthase
V1296428	M00346	Formaldehyde assimilation, serine pathway
V1425724	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1034179	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1564539	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1075368	M00179	Ribosome, archaea
V1367869	M00206	Cellobiose transport system
V1369101	M00178	Ribosome, bacteria
V1583760	M00164	ATP synthase
V1464364	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032060	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1038271	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1301557	M00242	Zinc transport system
V1806816	M00335	Sec (secretion) system
V1157569	M00164	ATP synthase
V1526141	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1565608	M00164	ATP synthase
V1298130	M00178	Ribosome, bacteria
V1036111	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1105454	M00035	Methionine degradation
V1266177	M00239	Peptides/nickel transport system
V1137501	M00207	Putative multiple sugar transport system
V1564489	M00206	Cellobiose transport system
V1038267	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1155577	M00368	Ethylene biosynthesis, methionine => ethylene
V1737041	M00115	NAD biosynthesis, aspartate => NAD
V1313683	M00164	ATP synthase
V1038324	M00248	Antibiotic transport system
V1024128	M00239	Peptides/nickel transport system
V1032262	M00164	ATP synthase
V1054082	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1368877	M00197	Putative fructooligosaccharide transport system
V1167586	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1057849	M00335	Sec (secretion) system
V1037422	M00164	ATP synthase
V1443214	M00178	Ribosome, bacteria
V1033540	M00086	beta-Oxidation, acyl-CoA synthesis
V1203326	M00374	Dicarboxylate-hydroxybutyrate cycle
V1110345	M00267	PTS system, N-acetylglucosamine-specific II component
V1036001	M00164	ATP synthase
V1032365	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1171147	M00178	Ribosome, bacteria
V1036839	M00026	Histidine biosynthesis, PRPP => histidine
V1006265	M00178	Ribosome, bacteria
V1203913	M00276	PTS system, mannose-specific II component
V1111066	M00179	Ribosome, archaea
V1465337	M00197	Putative fructooligosaccharide transport system
V1139821	M00159	V/A-type ATPase, prokaryotes
V1238100	M00346	Formaldehyde assimilation, serine pathway
V1445176	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1723469	M00179	Ribosome, archaea
V1323780	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1267333	M00239	Peptides/nickel transport system
V1513839	M00197	Putative fructooligosaccharide transport system
V1145315	M00183	RNA polymerase, bacteria
V1570651	M00197	Putative fructooligosaccharide transport system
V1037884	M00179	Ribosome, archaea
V1036235	M00283	PTS system, ascorbate-specific II component
V1013685	M00207	Putative multiple sugar transport system
V1409950	M00248	Antibiotic transport system
V1368040	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1298287	M00374	Dicarboxylate-hydroxybutyrate cycle
V1170769	M00178	Ribosome, bacteria
V1036826	M00374	Dicarboxylate-hydroxybutyrate cycle
V1032062	M00239	Peptides/nickel transport system
V1295823	M00335	Sec (secretion) system
V1006125	M00346	Formaldehyde assimilation, serine pathway
V1032076	M00260	DNA polymerase III complex, bacteria
V1006110	M00179	Ribosome, archaea
V1137180	M00276	PTS system, mannose-specific II component
V1195492	M00335	Sec (secretion) system
V1010393	M00346	Formaldehyde assimilation, serine pathway
V1032145	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1394393	M00346	Formaldehyde assimilation, serine pathway
V1237403	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1139691	M00335	Sec (secretion) system
V1035999	M00164	ATP synthase
V1293693	M00179	Ribosome, archaea
V1038272	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1031998	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036861	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1036458	M00254	ABC-2 type transport system
V1246962	M00178	Ribosome, bacteria
V1376603	M00179	Ribosome, archaea
V1021907	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1289903	M00179	Ribosome, archaea
V1612368	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1117702	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1445347	M00183	RNA polymerase, bacteria
V1482530	M00178	Ribosome, bacteria
V1032011	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1881293	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1190594	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1032161	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1465093	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1445419	M00002	Glycolysis, core module involving three-carbon compounds
V1043514	M00179	Ribosome, archaea
V1056963	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1157400	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1013090	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1018398	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032237	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034170	M00179	Ribosome, archaea
V1883664	M00276	PTS system, mannose-specific II component
V1036477	M00183	RNA polymerase, bacteria
V1033143	M00335	Sec (secretion) system
V1887197	M00197	Putative fructooligosaccharide transport system
V1723309	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1031975	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1614073	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1383863	M00178	Ribosome, bacteria
V1035952	M00197	Putative fructooligosaccharide transport system
V1430296	M00179	Ribosome, archaea
V1109182	M00179	Ribosome, archaea
V1375699	M00207	Putative multiple sugar transport system
V1139078	M00239	Peptides/nickel transport system
V1383974	M00178	Ribosome, bacteria
V1035899	M00277	PTS system, N-acetylgalactosamine-specific II component
V1364166	M00179	Ribosome, archaea
V1368264	M00197	Putative fructooligosaccharide transport system
V1020897	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1429095	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1806864	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1031946	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1110058	M00179	Ribosome, archaea
V1723896	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1383824	M00239	Peptides/nickel transport system
V1037423	M00164	ATP synthase
V1501533	M00178	Ribosome, bacteria
V1032385	M00026	Histidine biosynthesis, PRPP => histidine
V1295313	M00368	Ethylene biosynthesis, methionine => ethylene
V1140503	M00178	Ribosome, bacteria
V1612163	M00244	Putative zinc/manganese transport system
V1137772	M00178	Ribosome, bacteria
V1885649	M00178	Ribosome, bacteria
V1887168	M00179	Ribosome, archaea
V1310276	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1310852	M00335	Sec (secretion) system
V1036776	M00260	DNA polymerase III complex, bacteria
V1154540	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1565335	M00002	Glycolysis, core module involving three-carbon compounds
V1036831	M00335	Sec (secretion) system
V1173942	M00178	Ribosome, bacteria
V1194354	M00179	Ribosome, archaea
V1031927	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1137087	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1038263	M00083	Fatty acid biosynthesis, elongation
V1036422	M00086	beta-Oxidation, acyl-CoA synthesis
V1368664	M00239	Peptides/nickel transport system
V1137106	M00256	Cell division transport system
V1017600	M00179	Ribosome, archaea
V1107455	M00221	Putative simple sugar transport system
V1119368	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036112	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1018651	M00164	ATP synthase
V1887142	M00164	ATP synthase
V1035843	M00178	Ribosome, bacteria
V1077498	M00179	Ribosome, archaea
V1114960	M00035	Methionine degradation
V1705007	M00335	Sec (secretion) system
V1036337	M00178	Ribosome, bacteria
V1032199	M00079	Keratan sulfate degradation
V1554020	M00197	Putative fructooligosaccharide transport system
V1579718	M00178	Ribosome, bacteria
V1032198	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1295176	M00183	RNA polymerase, bacteria
V1330982	M00197	Putative fructooligosaccharide transport system
V1140969	M00178	Ribosome, bacteria
V1554521	M00207	Putative multiple sugar transport system
V1036227	M00239	Peptides/nickel transport system
V1196518	M00276	PTS system, mannose-specific II component
V1074483	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1172076	M00206	Cellobiose transport system
V1549656	M00197	Putative fructooligosaccharide transport system
V1036333	M00239	Peptides/nickel transport system
V1301798	M00178	Ribosome, bacteria
V1053876	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1728042	M00188	NitT/TauT family transport system
V1237649	M00244	Putative zinc/manganese transport system
V1032129	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1099912	M00248	Antibiotic transport system
V1036407	M00188	NitT/TauT family transport system
V1158131	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1144981	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1330745	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1139364	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1460830	M00179	Ribosome, archaea
V1193418	M00178	Ribosome, bacteria
V1413585	M00250	Lipopolysaccharide transport system
V1437017	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1036567	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1109183	M00179	Ribosome, archaea
V1016668	M00179	Ribosome, archaea
V1086071	M00089	Triacylglycerol biosynthesis
V1144909	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1032247	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1032046	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1036872	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1036273	M00260	DNA polymerase III complex, bacteria
V1232982	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1445304	M00183	RNA polymerase, bacteria
V1139481	M00144	NADH:quinone oxidoreductase, prokaryotes
V1445299	M00239	Peptides/nickel transport system
V1106704	M00179	Ribosome, archaea
V1035956	M00207	Putative multiple sugar transport system
V1292075	M00086	beta-Oxidation, acyl-CoA synthesis
V1337287	M00179	Ribosome, archaea
V1380989	M00178	Ribosome, bacteria
V1377349	M00178	Ribosome, bacteria
V1137621	M00179	Ribosome, archaea
V1047567	M00239	Peptides/nickel transport system
V1883469	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1723661	M00374	Dicarboxylate-hydroxybutyrate cycle
V1887097	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1278101	M00276	PTS system, mannose-specific II component
V1337292	M00179	Ribosome, archaea
V1032180	M00239	Peptides/nickel transport system
V1549066	M00239	Peptides/nickel transport system
V1036960	M00035	Methionine degradation
V1017370	M00124	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P
V1032138	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1036459	M00254	ABC-2 type transport system
V1329256	M00374	Dicarboxylate-hydroxybutyrate cycle
V1370810	M00179	Ribosome, archaea
V1125497	M00178	Ribosome, bacteria
V1181333	M00002	Glycolysis, core module involving three-carbon compounds
V1017936	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1036364	M00233	Glutamate transport system
V1155183	M00221	Putative simple sugar transport system
V1704981	M00207	Putative multiple sugar transport system
V1440538	M00258	Putative ABC transport system
V1597704	M00178	Ribosome, bacteria
V1323049	M00239	Peptides/nickel transport system
V1483377	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1138926	M00179	Ribosome, archaea
V1018179	M00179	Ribosome, archaea
V1139386	M00178	Ribosome, bacteria
V1140670	M00164	ATP synthase
V1505430	M00335	Sec (secretion) system
V1323125	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1014547	M00178	Ribosome, bacteria
V1156024	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1032000	M00258	Putative ABC transport system
V1115500	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1458477	M00178	Ribosome, bacteria
V1704984	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1364546	M00335	Sec (secretion) system
V1369096	M00179	Ribosome, archaea
V1036489	M00178	Ribosome, bacteria
V1298503	M00178	Ribosome, bacteria
V1482650	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1031997	M00243	Manganese/iron transport system
V1170357	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1232468	M00164	ATP synthase
V1072900	M00346	Formaldehyde assimilation, serine pathway
V1032160	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1487657	M00188	NitT/TauT family transport system
V1013881	M00002	Glycolysis, core module involving three-carbon compounds
V1032069	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033476	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1298552	M00335	Sec (secretion) system
V1363063	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1196827	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1158372	M00164	ATP synthase
V1400258	M00002	Glycolysis, core module involving three-carbon compounds
V1032181	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1445191	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1350767	M00242	Zinc transport system
V1335255	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1108291	M00164	ATP synthase
V1036476	M00178	Ribosome, bacteria
V1036206	M00276	PTS system, mannose-specific II component
V1154952	M00179	Ribosome, archaea
V1436208	M00239	Peptides/nickel transport system
V1016006	M00179	Ribosome, archaea
V1016547	M00179	Ribosome, archaea
V1301514	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1018145	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1367651	M00335	Sec (secretion) system
V1881744	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1035985	M00335	Sec (secretion) system
V1394694	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1140021	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1584286	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1436771	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1595256	M00374	Dicarboxylate-hydroxybutyrate cycle
V1737011	M00254	ABC-2 type transport system
V1036685	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1728044	M00256	Cell division transport system
V1140887	M00303	PTS system, N-acetylmuramic acid-specific II component
V1202846	M00221	Putative simple sugar transport system
V1084745	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1037446	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1318362	M00179	Ribosome, archaea
V1178697	M00159	V/A-type ATPase, prokaryotes
V1575692	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1445140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1042252	M00276	PTS system, mannose-specific II component
V1883636	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1267435	M00183	RNA polymerase, bacteria
V1036042	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1032047	M00233	Glutamate transport system
V1403990	M00346	Formaldehyde assimilation, serine pathway
V1137363	M00002	Glycolysis, core module involving three-carbon compounds
V1033396	M00179	Ribosome, archaea
V1585357	M00276	PTS system, mannose-specific II component
V1007060	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1578555	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1070068	M00335	Sec (secretion) system
V1081695	M00239	Peptides/nickel transport system
V1548777	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1265618	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1354174	M00179	Ribosome, archaea
V1239571	M00179	Ribosome, archaea
V1485407	M00197	Putative fructooligosaccharide transport system
V1154707	M00159	V/A-type ATPase, prokaryotes
V1830787	M00190	Iron(III) transport system
V1017369	M00020	Serine biosynthesis, glycerate-3P => serine
V1037043	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1723204	M00178	Ribosome, bacteria
V1032184	M00207	Putative multiple sugar transport system
V1141359	M00188	NitT/TauT family transport system
V1353443	M00283	PTS system, ascorbate-specific II component
V1265555	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1036000	M00164	ATP synthase
V1230285	M00260	DNA polymerase III complex, bacteria
V1356002	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1348500	M00335	Sec (secretion) system
V1036540	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1040548	M00376	3-Hydroxypropionate bi-cycle
V1564410	M00164	ATP synthase
V1052203	M00335	Sec (secretion) system
V1506432	M00273	PTS system, fructose-specific II component
V1137422	M00244	Putative zinc/manganese transport system
V1036122	M00283	PTS system, ascorbate-specific II component
V1036512	M00089	Triacylglycerol biosynthesis
V1037420	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1819260	M00375	Hydroxypropionate-hydroxybutylate cycle
V1036812	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1085687	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1566648	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1380987	M00179	Ribosome, archaea
V1265568	M00164	ATP synthase
V1036232	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032196	M00207	Putative multiple sugar transport system
V1038298	M00335	Sec (secretion) system
V1032787	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1032905	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1023795	M00178	Ribosome, bacteria
V1880393	M00239	Peptides/nickel transport system
V1140704	M00335	Sec (secretion) system
V1036527	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1408472	M00183	RNA polymerase, bacteria
V1190729	M00178	Ribosome, bacteria
V1007084	M00178	Ribosome, bacteria
V1467358	M00179	Ribosome, archaea
V1577310	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1107584	M00033	Ectoine biosynthesis, aspartate => ectoine
V1084431	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1728059	M00233	Glutamate transport system
V1098956	M00178	Ribosome, bacteria
V1154407	M00183	RNA polymerase, bacteria
V1019971	M00178	Ribosome, bacteria
V1442770	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1036784	M00244	Putative zinc/manganese transport system
V1442315	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1617969	M00178	Ribosome, bacteria
V1426408	M00335	Sec (secretion) system
V1442456	M00179	Ribosome, archaea
V1247052	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1370956	M00206	Cellobiose transport system
V1036464	M00365	C10-C20 isoprenoid biosynthesis, archaea
V1116598	M00244	Putative zinc/manganese transport system
V1421267	M00179	Ribosome, archaea
V1054532	M00246	Nickel transport system
V1074835	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1168556	M00239	Peptides/nickel transport system
V1019516	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1151601	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1383926	M00244	Putative zinc/manganese transport system
V1464526	M00239	Peptides/nickel transport system
V1353288	M00178	Ribosome, bacteria
V1391939	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1527256	M00335	Sec (secretion) system
V1036619	M00222	Phosphate transport system
V1036156	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1482980	M00335	Sec (secretion) system
V1357280	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1035955	M00207	Putative multiple sugar transport system
V1181469	M00346	Formaldehyde assimilation, serine pathway
V1728043	M00188	NitT/TauT family transport system
V1427184	M00002	Glycolysis, core module involving three-carbon compounds
V1481186	M00178	Ribosome, bacteria
V1426038	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036608	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1562845	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1364755	M00179	Ribosome, archaea
V1566473	M00178	Ribosome, bacteria
V1348573	M00179	Ribosome, archaea
V1032509	M00250	Lipopolysaccharide transport system
V1323043	M00258	Putative ABC transport system
V1397932	M00250	Lipopolysaccharide transport system
V1014384	M00207	Putative multiple sugar transport system
V1036354	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1014775	M00178	Ribosome, bacteria
V1084588	M00164	ATP synthase
V1108928	M00164	ATP synthase
V1167126	M00089	Triacylglycerol biosynthesis
V1368716	M00239	Peptides/nickel transport system
V1040586	M00205	N-Acetylglucosamine transport system
V1367804	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1464788	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1139819	M00033	Ectoine biosynthesis, aspartate => ectoine
V1422085	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1182165	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1445193	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1239646	M00178	Ribosome, bacteria
V1201824	M00083	Fatty acid biosynthesis, elongation
V1155495	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036366	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1036293	M00335	Sec (secretion) system
V1328597	M00335	Sec (secretion) system
V1239642	M00086	beta-Oxidation, acyl-CoA synthesis
V1548774	M00033	Ectoine biosynthesis, aspartate => ectoine
V1036779	M00335	Sec (secretion) system
V1294938	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1292811	M00236	Putative polar amino acid transport system
V1032272	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
