Gene	KEGG_module_number	Annotation
V1203913	M00276	PTS system, mannose-specific II component
V1465093	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1000845	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1430573	M00197	Putative fructooligosaccharide transport system
V1042355	M00276	PTS system, mannose-specific II component
V1017600	M00179	Ribosome, archaea
V1440694	M00179	Ribosome, archaea
V1491714	M00178	Ribosome, bacteria
V1075430	M00179	Ribosome, archaea
V1042435	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1574099	M00276	PTS system, mannose-specific II component
V1035999	M00164	ATP synthase
V1375599	M00178	Ribosome, bacteria
V1836804	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1071723	M00206	Cellobiose transport system
V1073824	M00179	Ribosome, archaea
V1036489	M00178	Ribosome, bacteria
V1040586	M00205	N-Acetylglucosamine transport system
V1459762	M00178	Ribosome, bacteria
V1008255	M00179	Ribosome, archaea
V1093074	M00197	Putative fructooligosaccharide transport system
V1000080	M00178	Ribosome, bacteria
V1104190	M00183	RNA polymerase, bacteria
V1036206	M00276	PTS system, mannose-specific II component
V1043173	M00212	Ribose transport system
V1150978	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1035955	M00207	Putative multiple sugar transport system
V1042010	M00242	Zinc transport system
V1350767	M00242	Zinc transport system
V1000547	M00197	Putative fructooligosaccharide transport system
V1482530	M00178	Ribosome, bacteria
V1050631	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1464170	M00164	ATP synthase
V1069272	M00164	ATP synthase
V1013881	M00002	Glycolysis, core module involving three-carbon compounds
V1000630	M00335	Sec (secretion) system
V1576144	M00335	Sec (secretion) system
V1553618	M00335	Sec (secretion) system
V1018397	M00178	Ribosome, bacteria
V1000040	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1577095	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1246774	M00179	Ribosome, archaea
V1000640	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1006020	M00179	Ribosome, archaea
V1306539	M00179	Ribosome, archaea
V1069274	M00164	ATP synthase
V1107825	M00179	Ribosome, archaea
V1482476	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000001	M00179	Ribosome, archaea
V1072349	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1016547	M00179	Ribosome, archaea
V1158426	M00276	PTS system, mannose-specific II component
V1000018	M00179	Ribosome, archaea
V1018651	M00164	ATP synthase
V1000305	M00346	Formaldehyde assimilation, serine pathway
V1439186	M00178	Ribosome, bacteria
V1335062	M00179	Ribosome, archaea
V1036606	M00164	ATP synthase
V1102328	M00179	Ribosome, archaea
V1036476	M00178	Ribosome, bacteria
V1036235	M00283	PTS system, ascorbate-specific II component
V1047561	M00242	Zinc transport system
V1356383	M00197	Putative fructooligosaccharide transport system
V1036000	M00164	ATP synthase
V1018398	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1017035	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1312712	M00179	Ribosome, archaea
V1102774	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1036506	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1166953	M00179	Ribosome, archaea
V1008589	M00178	Ribosome, bacteria
V1563399	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1182165	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1144304	M00179	Ribosome, archaea
V1883664	M00276	PTS system, mannose-specific II component
V1391839	M00207	Putative multiple sugar transport system
V1021918	M00276	PTS system, mannose-specific II component
V1075158	M00179	Ribosome, archaea
V1328612	M00179	Ribosome, archaea
V1464526	M00239	Peptides/nickel transport system
V1000171	M00239	Peptides/nickel transport system
V1176644	M00178	Ribosome, bacteria
V1000017	M00178	Ribosome, bacteria
V1070540	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1196297	M00183	RNA polymerase, bacteria
V1000003	M00178	Ribosome, bacteria
V1069271	M00164	ATP synthase
V1000021	M00179	Ribosome, archaea
V1069832	M00239	Peptides/nickel transport system
V1006672	M00178	Ribosome, bacteria
V1041146	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1294938	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1172938	M00190	Iron(III) transport system
V1010293	M00178	Ribosome, bacteria
V1429095	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1071567	M00188	NitT/TauT family transport system
V1073974	M00179	Ribosome, archaea
V1592992	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1167147	M00183	RNA polymerase, bacteria
V1552772	M00002	Glycolysis, core module involving three-carbon compounds
V1573648	M00178	Ribosome, bacteria
V1011840	M00179	Ribosome, archaea
V1033925	M00164	ATP synthase
V1073119	M00179	Ribosome, archaea
V1357039	M00178	Ribosome, bacteria
V1102771	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1041401	M00346	Formaldehyde assimilation, serine pathway
V1554642	M00183	RNA polymerase, bacteria
V1012211	M00178	Ribosome, bacteria
V1008574	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1019971	M00178	Ribosome, bacteria
V1010431	M00178	Ribosome, bacteria
V1886416	M00002	Glycolysis, core module involving three-carbon compounds
V1519450	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1100560	M00179	Ribosome, archaea
V1012527	M00346	Formaldehyde assimilation, serine pathway
V1879928	M00276	PTS system, mannose-specific II component
V1036540	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1013090	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1113212	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1612424	M00207	Putative multiple sugar transport system
V1103822	M00002	Glycolysis, core module involving three-carbon compounds
V1247052	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1000840	M00164	ATP synthase
V1015359	M00179	Ribosome, archaea
V1268724	M00178	Ribosome, bacteria
V1042177	M00214	Methyl-galactoside transport system
V1106834	M00179	Ribosome, archaea
V1072249	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1364877	M00164	ATP synthase
V1566473	M00178	Ribosome, bacteria
V1334823	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1043057	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1392006	M00178	Ribosome, bacteria
V1577793	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1585357	M00276	PTS system, mannose-specific II component
V1490435	M00207	Putative multiple sugar transport system
V1562494	M00197	Putative fructooligosaccharide transport system
V1011838	M00178	Ribosome, bacteria
V1081695	M00239	Peptides/nickel transport system
V1084431	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1880077	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1883636	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1481366	M00178	Ribosome, bacteria
V1040850	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1197037	M00178	Ribosome, bacteria
V1018069	M00179	Ribosome, archaea
V1000325	M00178	Ribosome, bacteria
V1042607	M00178	Ribosome, bacteria
V1139669	M00190	Iron(III) transport system
V1072087	M00244	Putative zinc/manganese transport system
V1579780	M00276	PTS system, mannose-specific II component
V1000023	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1011041	M00164	ATP synthase
V1013741	M00178	Ribosome, bacteria
V1011839	M00179	Ribosome, archaea
V1013751	M00179	Ribosome, archaea
V1105184	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1105053	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1106673	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1039813	M00159	V/A-type ATPase, prokaryotes
V1879847	M00197	Putative fructooligosaccharide transport system
V1041574	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1295649	M00179	Ribosome, archaea
V1852094	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1431232	M00179	Ribosome, archaea
V1009617	M00178	Ribosome, bacteria
V1000842	M00164	ATP synthase
V1889488	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1196827	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1016544	M00179	Ribosome, archaea
V1297375	M00179	Ribosome, archaea
V1852084	M00179	Ribosome, archaea
V1852083	M00179	Ribosome, archaea
V1039888	M00183	RNA polymerase, bacteria
V1103027	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1009119	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1577853	M00239	Peptides/nickel transport system
V1016545	M00179	Ribosome, archaea
V1072612	M00246	Nickel transport system
V1102780	M00086	beta-Oxidation, acyl-CoA synthesis
V1574349	M00183	RNA polymerase, bacteria
V1013736	M00179	Ribosome, archaea
V1070814	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1019972	M00178	Ribosome, bacteria
V1019239	M00273	PTS system, fructose-specific II component
V1036336	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1017148	M00179	Ribosome, archaea
V1000013	M00179	Ribosome, archaea
V1564938	M00197	Putative fructooligosaccharide transport system
V1577821	M00335	Sec (secretion) system
V1723204	M00178	Ribosome, bacteria
V1158131	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1076442	M00242	Zinc transport system
V1574952	M00179	Ribosome, archaea
V1000533	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1422085	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1015356	M00179	Ribosome, archaea
V1886558	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1073574	M00178	Ribosome, bacteria
V1482595	M00178	Ribosome, bacteria
V1042005	M00260	DNA polymerase III complex, bacteria
V1360328	M00178	Ribosome, bacteria
V1035985	M00335	Sec (secretion) system
V1000151	M00178	Ribosome, bacteria
V1035899	M00277	PTS system, N-acetylgalactosamine-specific II component
V1176776	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1143377	M00273	PTS system, fructose-specific II component
V1137504	M00346	Formaldehyde assimilation, serine pathway
V1035956	M00207	Putative multiple sugar transport system
V1578061	M00164	ATP synthase
V1033902	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1102525	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1278101	M00276	PTS system, mannose-specific II component
V1201637	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1252260	M00178	Ribosome, bacteria
V1000172	M00239	Peptides/nickel transport system
V1071794	M00159	V/A-type ATPase, prokaryotes
V1104572	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1340164	M00164	ATP synthase
V1580898	M00179	Ribosome, archaea
V1392504	M00179	Ribosome, archaea
V1084075	M00029	Urea cycle
V1021626	M00233	Glutamate transport system
V1016548	M00179	Ribosome, archaea
V1038298	M00335	Sec (secretion) system
V1564939	M00197	Putative fructooligosaccharide transport system
V1000008	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1103026	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1040497	M00179	Ribosome, archaea
V1075845	M00179	Ribosome, archaea
V1048870	M00179	Ribosome, archaea
V1009110	M00178	Ribosome, bacteria
V1020208	M00178	Ribosome, bacteria
V1042212	M00179	Ribosome, archaea
V1382281	M00178	Ribosome, bacteria
V1042452	M00178	Ribosome, bacteria
V1595900	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1006779	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1364365	M00183	RNA polymerase, bacteria
V1580709	M00178	Ribosome, bacteria
V1041482	M00179	Ribosome, archaea
V1105054	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1335190	M00179	Ribosome, archaea
V1076417	M00178	Ribosome, bacteria
V1584408	M00179	Ribosome, archaea
V1103087	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1565365	M00178	Ribosome, bacteria
V1049300	M00178	Ribosome, bacteria
V1376608	M00179	Ribosome, archaea
V1008740	M00335	Sec (secretion) system
V1295293	M00242	Zinc transport system
V1008253	M00179	Ribosome, archaea
V1241133	M00374	Dicarboxylate-hydroxybutyrate cycle
V1295076	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1391945	M00276	PTS system, mannose-specific II component
V1302236	M00239	Peptides/nickel transport system
V1039373	M00335	Sec (secretion) system
V1113449	M00002	Glycolysis, core module involving three-carbon compounds
V1078022	M00179	Ribosome, archaea
V1036203	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1103157	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1013735	M00178	Ribosome, bacteria
V1069273	M00164	ATP synthase
V1353443	M00283	PTS system, ascorbate-specific II component
V1141932	M00276	PTS system, mannose-specific II component
V1334933	M00179	Ribosome, archaea
V1073573	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1104574	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1073539	M00086	beta-Oxidation, acyl-CoA synthesis
V1125222	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1527233	M00178	Ribosome, bacteria
V1073182	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1072122	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1035998	M00164	ATP synthase
V1104691	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1041145	M00197	Putative fructooligosaccharide transport system
V1394176	M00279	PTS system, galactitol-specific II component
V1075953	M00179	Ribosome, archaea
V1011836	M00183	RNA polymerase, bacteria
V1102642	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1465624	M00197	Putative fructooligosaccharide transport system
V1017131	M00335	Sec (secretion) system
V1043208	M00164	ATP synthase
V1000326	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1469282	M00239	Peptides/nickel transport system
V1000009	M00179	Ribosome, archaea
V1013737	M00179	Ribosome, archaea
V1342448	M00246	Nickel transport system
V1075018	M00183	RNA polymerase, bacteria
V1107826	M00179	Ribosome, archaea
V1036877	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1335163	M00178	Ribosome, bacteria
V1464177	M00183	RNA polymerase, bacteria
V1142964	M00178	Ribosome, bacteria
V1196227	M00346	Formaldehyde assimilation, serine pathway
V1007060	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033803	M00164	ATP synthase
V1345232	M00179	Ribosome, archaea
V1000124	M00178	Ribosome, bacteria
V1378554	M00276	PTS system, mannose-specific II component
V1564801	M00178	Ribosome, bacteria
V1899933	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1392067	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1465724	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886605	M00197	Putative fructooligosaccharide transport system
V1381895	M00207	Putative multiple sugar transport system
V1105057	M00242	Zinc transport system
V1011045	M00164	ATP synthase
V1042141	M00179	Ribosome, archaea
V1103557	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1381099	M00164	ATP synthase
V1431685	M00335	Sec (secretion) system
V1013740	M00179	Ribosome, archaea
V1103248	M00335	Sec (secretion) system
V1886466	M00179	Ribosome, archaea
V1011837	M00183	RNA polymerase, bacteria
V1267417	M00179	Ribosome, archaea
V1339706	M00276	PTS system, mannose-specific II component
V1040498	M00179	Ribosome, archaea
V1074045	M00183	RNA polymerase, bacteria
V1102527	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1830873	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000641	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1561757	M00164	ATP synthase
V1357096	M00197	Putative fructooligosaccharide transport system
V1569317	M00178	Ribosome, bacteria
V1000144	M00179	Ribosome, archaea
V1464788	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1043585	M00179	Ribosome, archaea
V1074576	M00002	Glycolysis, core module involving three-carbon compounds
V1196435	M00179	Ribosome, archaea
V1103114	M00197	Putative fructooligosaccharide transport system
V1007873	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000563	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1143984	M00346	Formaldehyde assimilation, serine pathway
V1345455	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1552739	M00244	Putative zinc/manganese transport system
V1074182	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1190828	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1575418	M00179	Ribosome, archaea
V1329205	M00242	Zinc transport system
V1458912	M00239	Peptides/nickel transport system
V1463766	M00178	Ribosome, bacteria
V1020247	M00178	Ribosome, bacteria
V1280012	M00335	Sec (secretion) system
V1167038	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1137583	M00178	Ribosome, bacteria
V1113709	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1565928	M00179	Ribosome, archaea
V1050200	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1197686	M00179	Ribosome, archaea
V1018383	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1036232	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1040196	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1347121	M00335	Sec (secretion) system
V1102025	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1042904	M00164	ATP synthase
V1301371	M00346	Formaldehyde assimilation, serine pathway
V1137218	M00239	Peptides/nickel transport system
V1553772	M00279	PTS system, galactitol-specific II component
V1013745	M00179	Ribosome, archaea
V1393756	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1436918	M00179	Ribosome, archaea
V1049426	M00188	NitT/TauT family transport system
V1071724	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1103818	M00159	V/A-type ATPase, prokaryotes
V1074835	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1830810	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1042057	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1444133	M00335	Sec (secretion) system
V1151274	M00222	Phosphate transport system
V1483389	M00179	Ribosome, archaea
V1149503	M00346	Formaldehyde assimilation, serine pathway
V1013080	M00083	Fatty acid biosynthesis, elongation
V1069829	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1011527	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1197445	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1036577	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1071952	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1013739	M00179	Ribosome, archaea
V1196518	M00276	PTS system, mannose-specific II component
V1000312	M00178	Ribosome, bacteria
V1376443	M00179	Ribosome, archaea
V1036736	M00183	RNA polymerase, bacteria
V1137416	M00183	RNA polymerase, bacteria
V1565335	M00002	Glycolysis, core module involving three-carbon compounds
V1043525	M00243	Manganese/iron transport system
V1552729	M00179	Ribosome, archaea
V1016242	M00179	Ribosome, archaea
V1017936	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1070797	M00179	Ribosome, archaea
V1041526	M00335	Sec (secretion) system
V1000057	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1104593	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1580786	M00276	PTS system, mannose-specific II component
V1404419	M00164	ATP synthase
V1852132	M00115	NAD biosynthesis, aspartate => NAD
V1879918	M00179	Ribosome, archaea
V1074785	M00244	Putative zinc/manganese transport system
V1017942	M00277	PTS system, N-acetylgalactosamine-specific II component
V1852140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1016064	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1072347	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1578965	M00346	Formaldehyde assimilation, serine pathway
V1441265	M00179	Ribosome, archaea
V1018652	M00164	ATP synthase
V1040592	M00179	Ribosome, archaea
V1015099	M00279	PTS system, galactitol-specific II component
V1137106	M00256	Cell division transport system
V1577140	M00183	RNA polymerase, bacteria
V1178597	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1465625	M00197	Putative fructooligosaccharide transport system
V1009368	M00083	Fatty acid biosynthesis, elongation
V1302119	M00179	Ribosome, archaea
V1202234	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1883721	M00164	ATP synthase
V1064534	M00183	RNA polymerase, bacteria
V1104191	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1074742	M00179	Ribosome, archaea
V1006021	M00179	Ribosome, archaea
V1251028	M00197	Putative fructooligosaccharide transport system
V1346017	M00179	Ribosome, archaea
V1039417	M00198	Putative sn-glycerol-phosphate transport system
V1036644	M00242	Zinc transport system
V1015358	M00179	Ribosome, archaea
V1364188	M00164	ATP synthase
V1173648	M00207	Putative multiple sugar transport system
V1103515	M00183	RNA polymerase, bacteria
V1011841	M00179	Ribosome, archaea
V1147468	M00256	Cell division transport system
V1440582	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1075855	M00178	Ribosome, bacteria
V1145382	M00179	Ribosome, archaea
V1294728	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1007557	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1036397	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1010403	M00089	Triacylglycerol biosynthesis
V1075643	M00335	Sec (secretion) system
V1302624	M00179	Ribosome, archaea
V1000011	M00179	Ribosome, archaea
V1103099	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1007076	M00197	Putative fructooligosaccharide transport system
V1075019	M00179	Ribosome, archaea
V1390125	M00283	PTS system, ascorbate-specific II component
V1553707	M00276	PTS system, mannose-specific II component
V1000077	M00260	DNA polymerase III complex, bacteria
V1040496	M00178	Ribosome, bacteria
V1618645	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1040536	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1069831	M00239	Peptides/nickel transport system
V1074989	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1017372	M00335	Sec (secretion) system
V1608313	M00002	Glycolysis, core module involving three-carbon compounds
V1008585	M00346	Formaldehyde assimilation, serine pathway
V1392331	M00164	ATP synthase
V1468692	M00178	Ribosome, bacteria
V1195338	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1007084	M00178	Ribosome, bacteria
V1070548	M00335	Sec (secretion) system
V1104155	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1879848	M00197	Putative fructooligosaccharide transport system
V1104946	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1595063	M00207	Putative multiple sugar transport system
V1156110	M00164	ATP synthase
V1045289	M00335	Sec (secretion) system
V1268929	M00178	Ribosome, bacteria
V1376827	M00179	Ribosome, archaea
V1103116	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1009387	M00335	Sec (secretion) system
V1000140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1008086	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1603143	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
