Gene	KEGG_module_number	Annotation
V1354174	M00179	Ribosome, archaea
V1237403	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1162256	M00179	Ribosome, archaea
V1368901	M00197	Putative fructooligosaccharide transport system
V1704984	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1032287	M00178	Ribosome, bacteria
V1158372	M00164	ATP synthase
V1239589	M00258	Putative ABC transport system
V1160714	M00179	Ribosome, archaea
V1348573	M00179	Ribosome, archaea
V1362787	M00179	Ribosome, archaea
V1000545	M00197	Putative fructooligosaccharide transport system
V1099394	M00197	Putative fructooligosaccharide transport system
V1318362	M00179	Ribosome, archaea
V1237481	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1239564	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1370956	M00206	Cellobiose transport system
V1035843	M00178	Ribosome, bacteria
V1554020	M00197	Putative fructooligosaccharide transport system
V1239604	M00183	RNA polymerase, bacteria
V1037423	M00164	ATP synthase
V1484175	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000004	M00183	RNA polymerase, bacteria
V1140472	M00179	Ribosome, archaea
V1445176	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1617969	M00178	Ribosome, bacteria
V1038323	M00197	Putative fructooligosaccharide transport system
V1032060	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1347762	M00178	Ribosome, bacteria
V1020162	M00179	Ribosome, archaea
V1013641	M00239	Peptides/nickel transport system
V1020161	M00179	Ribosome, archaea
V1368877	M00197	Putative fructooligosaccharide transport system
V1704981	M00207	Putative multiple sugar transport system
V1705008	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1237432	M00164	ATP synthase
V1337287	M00179	Ribosome, archaea
V1036258	M00207	Putative multiple sugar transport system
V1036976	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1554160	M00179	Ribosome, archaea
V1266138	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1003154	M00164	ATP synthase
V1139685	M00178	Ribosome, bacteria
V1036212	M00197	Putative fructooligosaccharide transport system
V1018179	M00179	Ribosome, archaea
V1554285	M00179	Ribosome, archaea
V1140341	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1198623	M00183	RNA polymerase, bacteria
V1723469	M00179	Ribosome, archaea
V1445419	M00002	Glycolysis, core module involving three-carbon compounds
V1070407	M00197	Putative fructooligosaccharide transport system
V1554270	M00179	Ribosome, archaea
V1383974	M00178	Ribosome, bacteria
V1687738	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1301690	M00178	Ribosome, bacteria
V1006063	M00179	Ribosome, archaea
V1141150	M00346	Formaldehyde assimilation, serine pathway
V1445299	M00239	Peptides/nickel transport system
V1201722	M00239	Peptides/nickel transport system
V1383919	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1365642	M00179	Ribosome, archaea
V1431607	M00178	Ribosome, bacteria
V1723757	M00178	Ribosome, bacteria
V1084588	M00164	ATP synthase
V1395415	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1604018	M00179	Ribosome, archaea
V1200583	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1186540	M00239	Peptides/nickel transport system
V1246962	M00178	Ribosome, bacteria
V1001368	M00276	PTS system, mannose-specific II component
V1139691	M00335	Sec (secretion) system
V1238100	M00346	Formaldehyde assimilation, serine pathway
V1110058	M00179	Ribosome, archaea
V1445801	M00239	Peptides/nickel transport system
V1006251	M00179	Ribosome, archaea
V1200892	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1484087	M00335	Sec (secretion) system
V1171477	M00178	Ribosome, bacteria
V1705042	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000171	M00239	Peptides/nickel transport system
V1000040	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1237649	M00244	Putative zinc/manganese transport system
V1019461	M00164	ATP synthase
V1145239	M00179	Ribosome, archaea
V1302071	M00178	Ribosome, bacteria
V1467358	M00179	Ribosome, archaea
V1576144	M00335	Sec (secretion) system
V1000886	M00207	Putative multiple sugar transport system
V1000487	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1368264	M00197	Putative fructooligosaccharide transport system
V1009688	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1458517	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1164548	M00183	RNA polymerase, bacteria
V1036198	M00239	Peptides/nickel transport system
V1885649	M00178	Ribosome, bacteria
V1141223	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000116	M00002	Glycolysis, core module involving three-carbon compounds
V1484107	M00179	Ribosome, archaea
V1687756	M00335	Sec (secretion) system
V1151601	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1239571	M00179	Ribosome, archaea
V1496507	M00178	Ribosome, bacteria
V1011667	M00178	Ribosome, bacteria
V1237531	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1445274	M00179	Ribosome, archaea
V1387294	M00258	Putative ABC transport system
V1527021	M00002	Glycolysis, core module involving three-carbon compounds
V1301559	M00178	Ribosome, bacteria
V1445482	M00083	Fatty acid biosynthesis, elongation
V1445304	M00183	RNA polymerase, bacteria
V1383863	M00178	Ribosome, bacteria
V1440639	M00335	Sec (secretion) system
V1395763	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1036364	M00233	Glutamate transport system
V1301614	M00179	Ribosome, archaea
V1238560	M00178	Ribosome, bacteria
V1043485	M00179	Ribosome, archaea
V1013640	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1000943	M00179	Ribosome, archaea
V1009625	M00335	Sec (secretion) system
V1578714	M00179	Ribosome, archaea
V1034175	M00197	Putative fructooligosaccharide transport system
V1093074	M00197	Putative fructooligosaccharide transport system
V1104057	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1317705	M00164	ATP synthase
V1376603	M00179	Ribosome, archaea
V1430275	M00164	ATP synthase
V1036230	M00239	Peptides/nickel transport system
V1430373	M00178	Ribosome, bacteria
V1074483	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1266129	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1232468	M00164	ATP synthase
V1400258	M00002	Glycolysis, core module involving three-carbon compounds
V1687721	M00207	Putative multiple sugar transport system
V1069332	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1887168	M00179	Ribosome, archaea
V1266170	M00374	Dicarboxylate-hydroxybutyrate cycle
V1409950	M00248	Antibiotic transport system
V1290200	M00206	Cellobiose transport system
V1574858	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1912442	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1724150	M00178	Ribosome, bacteria
V1006020	M00179	Ribosome, archaea
V1383841	M00179	Ribosome, archaea
V1265596	M00164	ATP synthase
V1619237	M00179	Ribosome, archaea
V1036209	M00207	Putative multiple sugar transport system
V1012446	M00179	Ribosome, archaea
V1445140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1445191	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1006727	M00178	Ribosome, bacteria
V1139467	M00178	Ribosome, bacteria
V1446708	M00206	Cellobiose transport system
V1364166	M00179	Ribosome, archaea
V1440538	M00258	Putative ABC transport system
V1383992	M00239	Peptides/nickel transport system
V1040729	M00239	Peptides/nickel transport system
V1020102	M00183	RNA polymerase, bacteria
V1098956	M00178	Ribosome, bacteria
V1705038	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1137087	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1238151	M00178	Ribosome, bacteria
V1498789	M00178	Ribosome, bacteria
V1000018	M00179	Ribosome, archaea
V1012542	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1073967	M00179	Ribosome, archaea
V1491685	M00346	Formaldehyde assimilation, serine pathway
V1019516	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1298130	M00178	Ribosome, bacteria
V1466250	M00164	ATP synthase
V1023795	M00178	Ribosome, bacteria
V1010955	M00086	beta-Oxidation, acyl-CoA synthesis
V1298981	M00239	Peptides/nickel transport system
V1383948	M00335	Sec (secretion) system
V1484295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1464170	M00164	ATP synthase
V1705046	M00254	ABC-2 type transport system
V1158426	M00276	PTS system, mannose-specific II component
V1036812	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1303285	M00179	Ribosome, archaea
V1296458	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1036872	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1080487	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1445347	M00183	RNA polymerase, bacteria
V1006265	M00178	Ribosome, bacteria
V1036784	M00244	Putative zinc/manganese transport system
V1436832	M00346	Formaldehyde assimilation, serine pathway
V1501661	M00178	Ribosome, bacteria
V1239598	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1145548	M00178	Ribosome, bacteria
V1000640	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1036776	M00260	DNA polymerase III complex, bacteria
V1301507	M00239	Peptides/nickel transport system
V1445776	M00179	Ribosome, archaea
V1036210	M00207	Putative multiple sugar transport system
V1391945	M00276	PTS system, mannose-specific II component
V1266160	M00207	Putative multiple sugar transport system
V1000547	M00197	Putative fructooligosaccharide transport system
V1016652	M00164	ATP synthase
V1239567	M00178	Ribosome, bacteria
V1015427	M00374	Dicarboxylate-hydroxybutyrate cycle
V1000630	M00335	Sec (secretion) system
V1237381	M00183	RNA polymerase, bacteria
V1574099	M00276	PTS system, mannose-specific II component
V1430683	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1139821	M00159	V/A-type ATPase, prokaryotes
V1421267	M00179	Ribosome, archaea
V1313175	M00346	Formaldehyde assimilation, serine pathway
V1367803	M00178	Ribosome, bacteria
V1000080	M00178	Ribosome, bacteria
V1012312	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1036111	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1446649	M00239	Peptides/nickel transport system
V1042252	M00276	PTS system, mannose-specific II component
V1553774	M00239	Peptides/nickel transport system
V1075934	M00179	Ribosome, archaea
V1086654	M00164	ATP synthase
V1013177	M00258	Putative ABC transport system
V1036285	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1239710	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1013972	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1144133	M00197	Putative fructooligosaccharide transport system
V1430573	M00197	Putative fructooligosaccharide transport system
V1009254	M00083	Fatty acid biosynthesis, elongation
V1008406	M00239	Peptides/nickel transport system
V1705011	M00164	ATP synthase
V1195882	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1013603	M00239	Peptides/nickel transport system
V1383835	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1139605	M00179	Ribosome, archaea
V1151363	M00254	ABC-2 type transport system
V1880393	M00239	Peptides/nickel transport system
V1883469	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553901	M00258	Putative ABC transport system
V1485407	M00197	Putative fructooligosaccharide transport system
V1036423	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1383880	M00183	RNA polymerase, bacteria
V1524496	M00179	Ribosome, archaea
V1446413	M00207	Putative multiple sugar transport system
V1036861	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1484105	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1000944	M00179	Ribosome, archaea
V1196726	M00164	ATP synthase
V1445404	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1484141	M00258	Putative ABC transport system
V1724279	M00197	Putative fructooligosaccharide transport system
V1445275	M00178	Ribosome, bacteria
V1000017	M00178	Ribosome, bacteria
V1429839	M00083	Fatty acid biosynthesis, elongation
V1881401	M00164	ATP synthase
V1606927	M00179	Ribosome, archaea
V1032000	M00258	Putative ABC transport system
V1140670	M00164	ATP synthase
V1306539	M00179	Ribosome, archaea
V1441535	M00197	Putative fructooligosaccharide transport system
V1014559	M00179	Ribosome, archaea
V1108928	M00164	ATP synthase
V1072900	M00346	Formaldehyde assimilation, serine pathway
V1036407	M00188	NitT/TauT family transport system
V1356383	M00197	Putative fructooligosaccharide transport system
V1143377	M00273	PTS system, fructose-specific II component
V1488193	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000841	M00164	ATP synthase
V1194354	M00179	Ribosome, archaea
V1018177	M00179	Ribosome, archaea
V1009518	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1383926	M00244	Putative zinc/manganese transport system
V1042355	M00276	PTS system, mannose-specific II component
V1017369	M00020	Serine biosynthesis, glycerate-3P => serine
V1237393	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1198633	M00179	Ribosome, archaea
V1034170	M00179	Ribosome, archaea
V1017370	M00124	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P
V1006108	M00179	Ribosome, archaea
V1330982	M00197	Putative fructooligosaccharide transport system
V1006418	M00335	Sec (secretion) system
V1464524	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1723096	M00244	Putative zinc/manganese transport system
V1265566	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1365218	M00178	Ribosome, bacteria
V1181333	M00002	Glycolysis, core module involving three-carbon compounds
V1074009	M00239	Peptides/nickel transport system
V1141462	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036882	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1579885	M00179	Ribosome, archaea
V1163160	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1466243	M00188	NitT/TauT family transport system
V1154707	M00159	V/A-type ATPase, prokaryotes
V1043514	M00179	Ribosome, archaea
V1239768	M00244	Putative zinc/manganese transport system
V1013667	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1369331	M00207	Putative multiple sugar transport system
V1384057	M00239	Peptides/nickel transport system
V1574725	M00164	ATP synthase
V1036156	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1036567	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032059	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1036286	M00086	beta-Oxidation, acyl-CoA synthesis
V1291976	M00239	Peptides/nickel transport system
V1008385	M00002	Glycolysis, core module involving three-carbon compounds
V1354085	M00206	Cellobiose transport system
V1836804	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1096558	M00178	Ribosome, bacteria
V1013003	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1104056	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1554055	M00164	ATP synthase
V1384080	M00258	Putative ABC transport system
V1237442	M00335	Sec (secretion) system
V1036422	M00086	beta-Oxidation, acyl-CoA synthesis
V1301297	M00179	Ribosome, archaea
V1036229	M00239	Peptides/nickel transport system
V1016668	M00179	Ribosome, archaea
V1033881	M00346	Formaldehyde assimilation, serine pathway
V1154407	M00183	RNA polymerase, bacteria
V1883760	M00183	RNA polymerase, bacteria
V1038267	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036755	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1052203	M00335	Sec (secretion) system
V1033803	M00164	ATP synthase
V1383890	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1724122	M00179	Ribosome, archaea
V1462237	M00179	Ribosome, archaea
V1000836	M00178	Ribosome, bacteria
V1819280	M00258	Putative ABC transport system
V1104365	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1267287	M00207	Putative multiple sugar transport system
V1012447	M00179	Ribosome, archaea
V1036839	M00026	Histidine biosynthesis, PRPP => histidine
V1239642	M00086	beta-Oxidation, acyl-CoA synthesis
V1036294	M00178	Ribosome, bacteria
V1383938	M00164	ATP synthase
V1430604	M00233	Glutamate transport system
V1107390	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036831	M00335	Sec (secretion) system
V1443214	M00178	Ribosome, bacteria
V1000021	M00179	Ribosome, archaea
V1137315	M00197	Putative fructooligosaccharide transport system
V1009641	M00183	RNA polymerase, bacteria
V1009745	M00236	Putative polar amino acid transport system
V1380987	M00179	Ribosome, archaea
V1006046	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1489453	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1139807	M00159	V/A-type ATPase, prokaryotes
V1574554	M00164	ATP synthase
V1036434	M00207	Putative multiple sugar transport system
V1006140	M00179	Ribosome, archaea
V1889488	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1337292	M00179	Ribosome, archaea
V1430296	M00179	Ribosome, archaea
V1036844	M00258	Putative ABC transport system
V1047561	M00242	Zinc transport system
V1237553	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1365775	M00197	Putative fructooligosaccharide transport system
V1409791	M00083	Fatty acid biosynthesis, elongation
V1033902	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1009679	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1265160	M00335	Sec (secretion) system
V1006109	M00183	RNA polymerase, bacteria
V1000534	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1383886	M00164	ATP synthase
V1597715	M00178	Ribosome, bacteria
V1238174	M00179	Ribosome, archaea
V1038265	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1164544	M00260	DNA polymerase III complex, bacteria
V1216110	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1266020	M00335	Sec (secretion) system
V1484171	M00086	beta-Oxidation, acyl-CoA synthesis
V1013351	M00216	Multiple sugar transport system
V1427414	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1011374	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1316394	M00164	ATP synthase
V1192293	M00239	Peptides/nickel transport system
V1330185	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1440314	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1173147	M00178	Ribosome, bacteria
V1152093	M00233	Glutamate transport system
V1381099	M00164	ATP synthase
V1000003	M00178	Ribosome, bacteria
V1268448	M00179	Ribosome, archaea
V1819260	M00375	Hydroxypropionate-hydroxybutylate cycle
V1370285	M00183	RNA polymerase, bacteria
V1000845	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1042470	M00179	Ribosome, archaea
V1375876	M00239	Peptides/nickel transport system
V1301964	M00239	Peptides/nickel transport system
V1554232	M00183	RNA polymerase, bacteria
V1425682	M00239	Peptides/nickel transport system
V1852039	M00183	RNA polymerase, bacteria
V1239644	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1320371	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1009689	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1301798	M00178	Ribosome, bacteria
V1883563	M00258	Putative ABC transport system
V1109182	M00179	Ribosome, archaea
V1014775	M00178	Ribosome, bacteria
V1549656	M00197	Putative fructooligosaccharide transport system
V1017002	M00179	Ribosome, archaea
V1383368	M00179	Ribosome, archaea
V1037420	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1069749	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1334861	M00244	Putative zinc/manganese transport system
V1083362	M00002	Glycolysis, core module involving three-carbon compounds
V1023255	M00179	Ribosome, archaea
V1554065	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1020523	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
V1498668	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1237423	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1099218	M00002	Glycolysis, core module involving three-carbon compounds
V1737048	M00239	Peptides/nickel transport system
V1364182	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036606	M00164	ATP synthase
V1111803	M00179	Ribosome, archaea
V1884140	M00179	Ribosome, archaea
V1000008	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1204104	M00239	Peptides/nickel transport system
V1036527	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1439186	M00178	Ribosome, bacteria
V1440653	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1403101	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1000172	M00239	Peptides/nickel transport system
V1445276	M00179	Ribosome, archaea
V1020308	M00178	Ribosome, bacteria
V1445232	M00086	beta-Oxidation, acyl-CoA synthesis
V1154052	M00239	Peptides/nickel transport system
V1445296	M00239	Peptides/nickel transport system
V1299991	M00207	Putative multiple sugar transport system
V1295176	M00183	RNA polymerase, bacteria
V1018831	M00178	Ribosome, bacteria
V1499253	M00346	Formaldehyde assimilation, serine pathway
V1013907	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1140503	M00178	Ribosome, bacteria
V1806864	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1482616	M00197	Putative fructooligosaccharide transport system
V1137772	M00178	Ribosome, bacteria
V1569317	M00178	Ribosome, bacteria
V1552772	M00002	Glycolysis, core module involving three-carbon compounds
V1363241	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1884213	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1006235	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1018180	M00179	Ribosome, archaea
V1437017	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1002118	M00179	Ribosome, archaea
V1553769	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1852084	M00179	Ribosome, archaea
V1107455	M00221	Putative simple sugar transport system
V1009690	M00079	Keratan sulfate degradation
V1036523	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1168024	M00244	Putative zinc/manganese transport system
V1606941	M00179	Ribosome, archaea
V1000305	M00346	Formaldehyde assimilation, serine pathway
V1239122	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1295293	M00242	Zinc transport system
V1504076	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1368238	M00239	Peptides/nickel transport system
V1819243	M00260	DNA polymerase III complex, bacteria
V1013643	M00239	Peptides/nickel transport system
V1482595	M00178	Ribosome, bacteria
V1704985	M00335	Sec (secretion) system
V1000001	M00179	Ribosome, archaea
V1553861	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1237482	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1012641	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1140021	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1267266	M00083	Fatty acid biosynthesis, elongation
V1032109	M00206	Cellobiose transport system
V1885656	M00179	Ribosome, archaea
V1459473	M00335	Sec (secretion) system
V1178697	M00159	V/A-type ATPase, prokaryotes
V1426329	M00197	Putative fructooligosaccharide transport system
V1303268	M00197	Putative fructooligosaccharide transport system
V1723089	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1238902	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1337316	M00183	RNA polymerase, bacteria
V1421760	M00179	Ribosome, archaea
V1006272	M00178	Ribosome, bacteria
V1728061	M00179	Ribosome, archaea
V1237752	M00183	RNA polymerase, bacteria
V1502907	M00179	Ribosome, archaea
V1519450	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1267280	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1301545	M00239	Peptides/nickel transport system
V1620747	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1154952	M00179	Ribosome, archaea
V1554942	M00206	Cellobiose transport system
V1151727	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1110345	M00267	PTS system, N-acetylglucosamine-specific II component
V1013205	M00086	beta-Oxidation, acyl-CoA synthesis
V1445273	M00239	Peptides/nickel transport system
V1018781	M00179	Ribosome, archaea
V1102771	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1140969	M00178	Ribosome, bacteria
V1465337	M00197	Putative fructooligosaccharide transport system
V1526569	M00183	RNA polymerase, bacteria
V1139078	M00239	Peptides/nickel transport system
V1077498	M00179	Ribosome, archaea
V1054279	M00239	Peptides/nickel transport system
V1368635	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1419781	M00179	Ribosome, archaea
V1158656	M00164	ATP synthase
