Gene	KEGG_module_number	Annotation
V1000024	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1886651	M00346	Formaldehyde assimilation, serine pathway
V1000468	M00281	PTS system, lactose-specific II component
V1482551	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1541161	M00236	Putative polar amino acid transport system
V1851984	M00115	NAD biosynthesis, aspartate => NAD
V1389989	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000162	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1463112	M00260	DNA polymerase III complex, bacteria
V1000155	M00366	C10-C20 isoprenoid biosynthesis, plants
V1889488	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1607575	M00260	DNA polymerase III complex, bacteria
V1000022	M00179	Ribosome, archaea
V1851963	M00222	Phosphate transport system
V1000005	M00179	Ribosome, archaea
V1000295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1851977	M00254	ABC-2 type transport system
V1006017	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1594655	M00239	Peptides/nickel transport system
V1520185	M00164	ATP synthase
V1043350	M00239	Peptides/nickel transport system
V1390210	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1469296	M00179	Ribosome, archaea
V1000014	M00179	Ribosome, archaea
V1000306	M00209	Osmoprotectant transport system
V1000099	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1000544	M00376	3-Hydroxypropionate bi-cycle
V1879848	M00197	Putative fructooligosaccharide transport system
V1836807	M00179	Ribosome, archaea
V1006819	M00228	Putative glutamine transport system
V1886585	M00268	PTS system, alpha-glucoside-specific II component
V1000895	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1301930	M00178	Ribosome, bacteria
V1886618	M00335	Sec (secretion) system
V1481348	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1149187	M00254	ABC-2 type transport system
V1006022	M00034	Methionine salvage pathway
V1000161	M00248	Antibiotic transport system
V1381260	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1420559	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1851957	M00035	Methionine degradation
V1000883	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1608857	M00178	Ribosome, bacteria
V1886399	M00178	Ribosome, bacteria
V1553772	M00279	PTS system, galactitol-specific II component
V1046737	M00254	ABC-2 type transport system
V1078022	M00179	Ribosome, archaea
V1886584	M00239	Peptides/nickel transport system
V1000328	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1000572	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1001467	M00368	Ethylene biosynthesis, methionine => ethylene
V1548376	M00035	Methionine degradation
V1498827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1033646	M00183	RNA polymerase, bacteria
V1000052	M00248	Antibiotic transport system
V1000824	M00244	Putative zinc/manganese transport system
V1886654	M00335	Sec (secretion) system
V1552776	M00221	Putative simple sugar transport system
V1044111	M00268	PTS system, alpha-glucoside-specific II component
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1547329	M00239	Peptides/nickel transport system
V1008959	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1238915	M00276	PTS system, mannose-specific II component
V1521364	M00239	Peptides/nickel transport system
V1295172	M00246	Nickel transport system
V1000176	M00228	Putative glutamine transport system
V1430829	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1464618	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1136931	M00260	DNA polymerase III complex, bacteria
V1886464	M00179	Ribosome, archaea
V1609073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1009516	M00346	Formaldehyde assimilation, serine pathway
V1381169	M00183	RNA polymerase, bacteria
V1574080	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1356484	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000937	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1399511	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1044037	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1160507	M00034	Methionine salvage pathway
V1001392	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1852110	M00244	Putative zinc/manganese transport system
V1295524	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1469327	M00207	Putative multiple sugar transport system
V1339538	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000482	M00254	ABC-2 type transport system
V1000890	M00299	Spermidine/putrescine transport system
V1517484	M00179	Ribosome, archaea
V1491695	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1000462	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1879843	M00268	PTS system, alpha-glucoside-specific II component
V1356077	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1382759	M00260	DNA polymerase III complex, bacteria
V1033560	M00335	Sec (secretion) system
V1430481	M00258	Putative ABC transport system
V1044896	M00178	Ribosome, bacteria
V1000061	M00236	Putative polar amino acid transport system
V1006729	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000884	M00207	Putative multiple sugar transport system
V1000844	M00254	ABC-2 type transport system
V1572527	M00183	RNA polymerase, bacteria
V1045334	M00207	Putative multiple sugar transport system
V1886035	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1137068	M00207	Putative multiple sugar transport system
V1158726	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1448171	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000019	M00179	Ribosome, archaea
V1000324	M00178	Ribosome, bacteria
V1838826	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1553653	M00335	Sec (secretion) system
V1581212	M00164	ATP synthase
V1879849	M00197	Putative fructooligosaccharide transport system
V1000100	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1000936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000177	M00228	Putative glutamine transport system
V1000593	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1256156	M00276	PTS system, mannose-specific II component
V1000087	M00221	Putative simple sugar transport system
V1687741	M00197	Putative fructooligosaccharide transport system
V1042629	M00248	Antibiotic transport system
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1144023	M00276	PTS system, mannose-specific II component
V1886402	M00246	Nickel transport system
V1399043	M00276	PTS system, mannose-specific II component
V1469318	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1469328	M00207	Putative multiple sugar transport system
V1481349	M00248	Antibiotic transport system
V1000478	M00248	Antibiotic transport system
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1581644	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1481330	M00254	ABC-2 type transport system
V1886413	M00254	ABC-2 type transport system
V1000181	M00254	ABC-2 type transport system
V1000303	M00238	D-Methionine transport system
V1886619	M00260	DNA polymerase III complex, bacteria
V1349065	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1334911	M00179	Ribosome, archaea
V1000481	M00254	ABC-2 type transport system
V1541138	M00280	PTS system, glucitol/sorbitol-specific II component
V1329205	M00242	Zinc transport system
V1000315	M00276	PTS system, mannose-specific II component
V1033715	M00239	Peptides/nickel transport system
V1042561	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1365188	M00178	Ribosome, bacteria
V1594239	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1879928	M00276	PTS system, mannose-specific II component
V1886639	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1167759	M00002	Glycolysis, core module involving three-carbon compounds
V1399193	M00179	Ribosome, archaea
V1006815	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1144281	M00276	PTS system, mannose-specific II component
V1463114	M00260	DNA polymerase III complex, bacteria
V1092573	M00179	Ribosome, archaea
V1886638	M00279	PTS system, galactitol-specific II component
V1046738	M00248	Antibiotic transport system
V1886657	M00303	PTS system, N-acetylmuramic acid-specific II component
V1886593	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886484	M00375	Hydroxypropionate-hydroxybutylate cycle
V1000183	M00247	Putative ABC transport system
V1144017	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1198623	M00183	RNA polymerase, bacteria
V1000592	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033571	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1464338	M00248	Antibiotic transport system
V1886377	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1033924	M00178	Ribosome, bacteria
V1076023	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1159174	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1340633	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1348573	M00179	Ribosome, archaea
V1879882	M00179	Ribosome, archaea
V1100534	M00179	Ribosome, archaea
V1886403	M00246	Nickel transport system
V1034592	M00254	ABC-2 type transport system
V1384044	M00197	Putative fructooligosaccharide transport system
V1398959	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000477	M00254	ABC-2 type transport system
V1144358	M00178	Ribosome, bacteria
V1541229	M00209	Osmoprotectant transport system
V1265517	M00206	Cellobiose transport system
V1430382	M00197	Putative fructooligosaccharide transport system
V1886493	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1464757	M00247	Putative ABC transport system
V1608791	M00254	ABC-2 type transport system
V1723757	M00178	Ribosome, bacteria
V1000849	M00258	Putative ABC transport system
V1431322	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1469287	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1581661	M00239	Peptides/nickel transport system
V1576585	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1016650	M00164	ATP synthase
V1581271	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1046765	M00246	Nickel transport system
V1144426	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1409431	M00179	Ribosome, archaea
V1553655	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1239235	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886503	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1143335	M00178	Ribosome, bacteria
V1553730	M00236	Putative polar amino acid transport system
V1000891	M00299	Spermidine/putrescine transport system
V1268334	M00279	PTS system, galactitol-specific II component
V1042441	M00179	Ribosome, archaea
V1836801	M00335	Sec (secretion) system
V1837703	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1000471	M00276	PTS system, mannose-specific II component
V1075841	M00247	Putative ABC transport system
V1144283	M00375	Hydroxypropionate-hydroxybutylate cycle
V1886673	M00260	DNA polymerase III complex, bacteria
V1020161	M00179	Ribosome, archaea
V1034684	M00276	PTS system, mannose-specific II component
V1852572	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1000469	M00281	PTS system, lactose-specific II component
V1044917	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1547321	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1000557	M00236	Putative polar amino acid transport system
V1076392	M00179	Ribosome, archaea
V1886525	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1006626	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000015	M00179	Ribosome, archaea
V1144147	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1430912	M00299	Spermidine/putrescine transport system
V1340101	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1167639	M00254	ABC-2 type transport system
V1521548	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1301125	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1000461	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1136929	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1464522	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1886569	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1469295	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000589	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1469305	M00280	PTS system, glucitol/sorbitol-specific II component
V1161047	M00276	PTS system, mannose-specific II component
V1303104	M00221	Putative simple sugar transport system
V1576798	M00089	Triacylglycerol biosynthesis
V1000488	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000010	M00179	Ribosome, archaea
V1144196	M00239	Peptides/nickel transport system
V1886410	M00335	Sec (secretion) system
V1886653	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1886382	M00346	Formaldehyde assimilation, serine pathway
V1000016	M00179	Ribosome, archaea
V1519910	M00164	ATP synthase
V1000530	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1554285	M00179	Ribosome, archaea
V1875146	M00254	ABC-2 type transport system
V1076603	M00244	Putative zinc/manganese transport system
V1046252	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1011667	M00178	Ribosome, bacteria
V1045462	M00221	Putative simple sugar transport system
V1140472	M00179	Ribosome, archaea
V1724122	M00179	Ribosome, archaea
V1000164	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1852107	M00236	Putative polar amino acid transport system
V1000587	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1391942	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1521086	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1886623	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1391986	M00178	Ribosome, bacteria
V1000127	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1687756	M00335	Sec (secretion) system
V1886535	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000554	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1296100	M00236	Putative polar amino acid transport system
V1430433	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1431931	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1463315	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000065	M00246	Nickel transport system
V1000182	M00247	Putative ABC transport system
V1059571	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1608830	M00376	3-Hydroxypropionate bi-cycle
V1009625	M00335	Sec (secretion) system
V1519499	M00002	Glycolysis, core module involving three-carbon compounds
V1723469	M00179	Ribosome, archaea
V1097503	M00183	RNA polymerase, bacteria
V1295628	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1469278	M00115	NAD biosynthesis, aspartate => NAD
V1000514	M00222	Phosphate transport system
V1036198	M00239	Peptides/nickel transport system
V1301202	M00246	Nickel transport system
V1886153	M00183	RNA polymerase, bacteria
V1043762	M00228	Putative glutamine transport system
V1554160	M00179	Ribosome, archaea
V1430317	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone
V1784141	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1886609	M00164	ATP synthase
V1687738	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1427212	M00035	Methionine degradation
V1246962	M00178	Ribosome, bacteria
V1430689	M00260	DNA polymerase III complex, bacteria
V1236942	M00239	Peptides/nickel transport system
V1382132	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1541181	M00089	Triacylglycerol biosynthesis
V1886537	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033774	M00178	Ribosome, bacteria
V1033931	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1301690	M00178	Ribosome, bacteria
V1469339	M00280	PTS system, glucitol/sorbitol-specific II component
V1784138	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1882862	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1459473	M00335	Sec (secretion) system
V1000302	M00238	D-Methionine transport system
V1016652	M00164	ATP synthase
V1020162	M00179	Ribosome, archaea
V1033929	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1341495	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1604018	M00179	Ribosome, archaea
V1000588	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1038268	M00222	Phosphate transport system
V1104057	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1265160	M00335	Sec (secretion) system
V1301980	M00089	Triacylglycerol biosynthesis
V1469368	M00222	Phosphate transport system
V1619237	M00179	Ribosome, archaea
V1723592	M00178	Ribosome, bacteria
V1032704	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036976	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1784650	M00029	Urea cycle
V1491765	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1575952	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1879957	M00115	NAD biosynthesis, aspartate => NAD
V1143938	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1301559	M00178	Ribosome, bacteria
V1581530	M00183	RNA polymerase, bacteria
V1886487	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1036345	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1608937	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1886664	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1394389	M00197	Putative fructooligosaccharide transport system
V1000512	M00222	Phosphate transport system
V1095854	M00179	Ribosome, archaea
V1101963	M00164	ATP synthase
V1237574	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1340007	M00260	DNA polymerase III complex, bacteria
V1399530	M00273	PTS system, fructose-specific II component
