Gene	KEGG_pathwayID	Annotation
V1020161	map03010	Ribosome
V1172076	map02010	ABC transporters
V1723469	map03010	Ribosome
V1604126	map00650	Butanoate metabolism
V1009677	map05150	Staphylococcus aureus infection
V1200468	map04141	Protein processing in endoplasmic reticulum
V1011153	map04920	Adipocytokine signaling pathway
V1012542	map00520	Amino sugar and nucleotide sugar metabolism
V1367740	map00500	Starch and sucrose metabolism
V1007259	map00550	Peptidoglycan biosynthesis
V1036212	map02010	ABC transporters
V1084103	map03010	Ribosome
V1527344	map00650	Butanoate metabolism
V1049217	map05152	Tuberculosis
V1414237	map04626	Plant-pathogen interaction
V1162245	map04910	Insulin signaling pathway
V1527021	map04930	Type II diabetes mellitus
V1368901	map02030	Bacterial chemotaxis
V1010849	map00511	Other glycan degradation
V1036861	map00230	Purine metabolism
V1554270	map03010	Ribosome
V1301557	map02010	ABC transporters
V1247052	map00710	Carbon fixation in photosynthetic organisms
V1465093	map00710	Carbon fixation in photosynthetic organisms
V1103660	map00650	Butanoate metabolism
V1617198	map05152	Tuberculosis
V1237384	map00520	Amino sugar and nucleotide sugar metabolism
V1200931	map03010	Ribosome
V1429095	map00710	Carbon fixation in photosynthetic organisms
V1704984	map00730	Thiamine metabolism
V1000122	map04626	Plant-pathogen interaction
V1347762	map03010	Ribosome
V1036259	map00500	Starch and sucrose metabolism
V1400633	map00620	Pyruvate metabolism
V1237432	map00195	Photosynthesis
V1085691	map00561	Glycerolipid metabolism
V1464571	map04626	Plant-pathogen interaction
V1203913	map02060	Phosphotransferase system (PTS)
V1013205	map04920	Adipocytokine signaling pathway
V1266647	map05152	Tuberculosis
V1554285	map03010	Ribosome
V1881401	map00195	Photosynthesis
V1552028	map00520	Amino sugar and nucleotide sugar metabolism
V1158372	map00195	Photosynthesis
V1104057	map00970	Aminoacyl-tRNA biosynthesis
V1502846	map00650	Butanoate metabolism
V1007256	map03018	RNA degradation
V1007271	map00550	Peptidoglycan biosynthesis
V1198772	map00230	Purine metabolism
V1145315	map03020	RNA polymerase
V1445767	map00500	Starch and sucrose metabolism
V1139266	map00740	Riboflavin metabolism
V1466719	map00650	Butanoate metabolism
V1554020	map02030	Bacterial chemotaxis
V1079557	map00710	Carbon fixation in photosynthetic organisms
V1116679	map05152	Tuberculosis
V1522570	map00650	Butanoate metabolism
V1617969	map03010	Ribosome
V1000639	map05010	Alzheimer's disease
V1009642	map00250	Alanine, aspartate and glutamate metabolism
V1350767	map02010	ABC transporters
V1013907	map00983	Drug metabolism - other enzymes
V1430373	map03010	Ribosome
V1705021	map03440	Homologous recombination
V1238902	map00520	Amino sugar and nucleotide sugar metabolism
V1036121	map02060	Phosphotransferase system (PTS)
V1006110	map03010	Ribosome
V1554160	map03010	Ribosome
V1724150	map03010	Ribosome
V1041625	map05152	Tuberculosis
V1266177	map02010	ABC transporters
V1419064	map04621	NOD-like receptor signaling pathway
V1574554	map00195	Photosynthesis
V1410710	map00710	Carbon fixation in photosynthetic organisms
V1232468	map00195	Photosynthesis
V1604018	map03010	Ribosome
V1723089	map00524	Butirosin and neomycin biosynthesis
V1068939	map00500	Starch and sucrose metabolism
V1003219	map00190	Oxidative phosphorylation
V1578714	map03010	Ribosome
V1010393	map03018	RNA degradation
V1301462	map00720	Carbon fixation pathways in prokaryotes
V1037518	map03010	Ribosome
V1154617	map00520	Amino sugar and nucleotide sugar metabolism
V1013881	map04930	Type II diabetes mellitus
V1080540	map03070	Bacterial secretion system
V1157274	map00620	Pyruvate metabolism
V1383886	map00195	Photosynthesis
V1053544	map05152	Tuberculosis
V1036755	map00970	Aminoacyl-tRNA biosynthesis
V1370810	map03010	Ribosome
V1365642	map03010	Ribosome
V1265566	map00970	Aminoacyl-tRNA biosynthesis
V1445065	map00520	Amino sugar and nucleotide sugar metabolism
V1561099	map00982	Drug metabolism - cytochrome P450
V1301614	map03010	Ribosome
V1009240	map00550	Peptidoglycan biosynthesis
V1105454	map00270	Cysteine and methionine metabolism
V1301640	map04626	Plant-pathogen interaction
V1246962	map03010	Ribosome
V1012312	map00240	Pyrimidine metabolism
V1075934	map03010	Ribosome
V1011909	map00562	Inositol phosphate metabolism
V1000546	map02030	Bacterial chemotaxis
V1080622	map00710	Carbon fixation in photosynthetic organisms
V1037524	map04626	Plant-pathogen interaction
V1119368	map00970	Aminoacyl-tRNA biosynthesis
V1035966	map00650	Butanoate metabolism
V1483059	map02010	ABC transporters
V1021223	map02010	ABC transporters
V1190614	map00330	Arginine and proline metabolism
V1036203	map00240	Pyrimidine metabolism
V1036477	map03020	RNA polymerase
V1376603	map03010	Ribosome
V1553805	map03440	Homologous recombination
V1363130	map02030	Bacterial chemotaxis
V1384251	map00520	Amino sugar and nucleotide sugar metabolism
V1084431	map00710	Carbon fixation in photosynthetic organisms
V1412758	map03010	Ribosome
V1145023	map04910	Insulin signaling pathway
V1464526	map02010	ABC transporters
V1368877	map02030	Bacterial chemotaxis
V1266166	map00520	Amino sugar and nucleotide sugar metabolism
V1482476	map00970	Aminoacyl-tRNA biosynthesis
V1002465	map04626	Plant-pathogen interaction
V1006063	map03010	Ribosome
V1577801	map05152	Tuberculosis
V1052203	map03070	Bacterial secretion system
V1239818	map00520	Amino sugar and nucleotide sugar metabolism
V1048761	map02010	ABC transporters
V1037423	map00195	Photosynthesis
V1036882	map00230	Purine metabolism
V1014150	map04724	Glutamatergic synapse
V1014914	map00970	Aminoacyl-tRNA biosynthesis
V1020102	map03020	RNA polymerase
V1036776	map03440	Homologous recombination
V1009517	map00230	Purine metabolism
V1010320	map00630	Glyoxylate and dicarboxylate metabolism
V1009680	map00230	Purine metabolism
V1035899	map02060	Phosphotransferase system (PTS)
V1603775	map00970	Aminoacyl-tRNA biosynthesis
V1266287	map04112	Cell cycle - Caulobacter
V1384043	map04626	Plant-pathogen interaction
V1368635	map00720	Carbon fixation pathways in prokaryotes
V1301933	map00710	Carbon fixation in photosynthetic organisms
V1137772	map03010	Ribosome
V1421267	map03010	Ribosome
V1266170	map00720	Carbon fixation pathways in prokaryotes
V1548199	map00620	Pyruvate metabolism
V1377053	map05152	Tuberculosis
V1012446	map03010	Ribosome
V1009679	map00230	Purine metabolism
V1054565	map04141	Protein processing in endoplasmic reticulum
V1237481	map00970	Aminoacyl-tRNA biosynthesis
V1484175	map00970	Aminoacyl-tRNA biosynthesis
V1391939	map00710	Carbon fixation in photosynthetic organisms
V1106673	map00250	Alanine, aspartate and glutamate metabolism
V1445441	map05152	Tuberculosis
V1084288	map00710	Carbon fixation in photosynthetic organisms
V1098956	map03010	Ribosome
V1009637	map00230	Purine metabolism
V1501533	map03010	Ribosome
V1036735	map03020	RNA polymerase
V1040546	map00330	Arginine and proline metabolism
V1012219	map00640	Propanoate metabolism
V1885649	map03010	Ribosome
V1370956	map02010	ABC transporters
V1035952	map02010	ABC transporters
V1239238	map04626	Plant-pathogen interaction
V1006235	map00230	Purine metabolism
V1010955	map04920	Adipocytokine signaling pathway
V1498486	map00250	Alanine, aspartate and glutamate metabolism
V1383865	map03020	RNA polymerase
V1006798	map05215	Prostate cancer
V1036454	map00600	Sphingolipid metabolism
V1368264	map02010	ABC transporters
V1006265	map03010	Ribosome
V1017600	map03010	Ribosome
V1070407	map02010	ABC transporters
V1034170	map03010	Ribosome
V1036111	map00250	Alanine, aspartate and glutamate metabolism
V1367285	map00650	Butanoate metabolism
V1301883	map00520	Amino sugar and nucleotide sugar metabolism
V1367838	map00500	Starch and sucrose metabolism
V1009689	map00524	Butirosin and neomycin biosynthesis
V1239693	map04724	Glutamatergic synapse
V1445444	map03018	RNA degradation
V1577228	map05152	Tuberculosis
V1619237	map03010	Ribosome
V1037884	map03010	Ribosome
V1883612	map00195	Photosynthesis
V1464788	map05010	Alzheimer's disease
V1009244	map04112	Cell cycle - Caulobacter
V1081470	map00710	Carbon fixation in photosynthetic organisms
V1049950	map00680	Methane metabolism
V1055790	map05152	Tuberculosis
V1073305	map00240	Pyrimidine metabolism
V1357039	map03010	Ribosome
V1087726	map00910	Nitrogen metabolism
V1298130	map03010	Ribosome
V1010953	map03420	Nucleotide excision repair
V1013189	map03440	Homologous recombination
V1400405	map00785	Lipoic acid metabolism
V1923947	map04141	Protein processing in endoplasmic reticulum
V1049953	map00680	Methane metabolism
V1013972	map00983	Drug metabolism - other enzymes
V1010844	map00680	Methane metabolism
V1017093	map03018	RNA degradation
V1163160	map00970	Aminoacyl-tRNA biosynthesis
V1197579	map00650	Butanoate metabolism
V1354174	map03010	Ribosome
V1017254	map00500	Starch and sucrose metabolism
V1526141	map00970	Aminoacyl-tRNA biosynthesis
V1618422	map00230	Purine metabolism
V1009512	map02010	ABC transporters
V1014148	map00520	Amino sugar and nucleotide sugar metabolism
V1489453	map00970	Aminoacyl-tRNA biosynthesis
V1040548	map02020	Two-component system
V1409814	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1182165	map00710	Carbon fixation in photosynthetic organisms
V1051694	map05152	Tuberculosis
V1081571	map00720	Carbon fixation pathways in prokaryotes
V1009243	map00550	Peptidoglycan biosynthesis
V1431208	map00330	Arginine and proline metabolism
V1302492	map03070	Bacterial secretion system
V1704923	map00982	Drug metabolism - cytochrome P450
V1301519	map02010	ABC transporters
V1301340	map00053	Ascorbate and aldarate metabolism
V1084588	map00195	Photosynthesis
V1301343	map03008	Ribosome biogenesis in eukaryotes
V1017646	map00240	Pyrimidine metabolism
V1705042	map00970	Aminoacyl-tRNA biosynthesis
V1318362	map03010	Ribosome
V1009690	map04142	Lysosome
V1445347	map03020	RNA polymerase
V1302071	map03010	Ribosome
V1436124	map04112	Cell cycle - Caulobacter
V1201618	map00650	Butanoate metabolism
V1036378	map00240	Pyrimidine metabolism
V1881744	map01051	Biosynthesis of ansamycins
V1484261	map00500	Starch and sucrose metabolism
V1158487	map04142	Lysosome
V1334914	map04112	Cell cycle - Caulobacter
V1593466	map05152	Tuberculosis
V1032059	map01051	Biosynthesis of ansamycins
V1554143	map00500	Starch and sucrose metabolism
V1009518	map00770	Pantothenate and CoA biosynthesis
V1084763	map00520	Amino sugar and nucleotide sugar metabolism
V1200630	map03018	RNA degradation
V1420704	map00520	Amino sugar and nucleotide sugar metabolism
V1037409	map02020	Two-component system
V1006251	map03010	Ribosome
V1513968	map00970	Aminoacyl-tRNA biosynthesis
V1069215	map05152	Tuberculosis
V1000545	map02010	ABC transporters
V1080285	map00710	Carbon fixation in photosynthetic organisms
V1302665	map05152	Tuberculosis
V1137087	map01051	Biosynthesis of ansamycins
V1141566	map05215	Prostate cancer
V1036489	map03010	Ribosome
V1597120	map00720	Carbon fixation pathways in prokaryotes
V1087418	map00680	Methane metabolism
V1080791	map00260	Glycine, serine and threonine metabolism
V1079714	map00720	Carbon fixation pathways in prokaryotes
V1012641	map00250	Alanine, aspartate and glutamate metabolism
V1524496	map03010	Ribosome
V1238100	map03018	RNA degradation
V1484105	map00030	Pentose phosphate pathway
V1736985	map04910	Insulin signaling pathway
V1018651	map00195	Photosynthesis
V1705011	map00195	Photosynthesis
V1010963	map00524	Butirosin and neomycin biosynthesis
V1145239	map03010	Ribosome
V1106693	map02010	ABC transporters
V1080792	map00520	Amino sugar and nucleotide sugar metabolism
V1160714	map03010	Ribosome
V1464735	map00650	Butanoate metabolism
V1085217	map00680	Methane metabolism
V1445304	map03020	RNA polymerase
V1265468	map04112	Cell cycle - Caulobacter
V1383887	map03018	RNA degradation
V1107390	map00970	Aminoacyl-tRNA biosynthesis
V1430399	map00230	Purine metabolism
V1687745	map00970	Aminoacyl-tRNA biosynthesis
V1482530	map03010	Ribosome
V1369012	map00760	Nicotinate and nicotinamide metabolism
V1367952	map00240	Pyrimidine metabolism
V1365775	map02010	ABC transporters
V1172882	map04141	Protein processing in endoplasmic reticulum
V1583678	map00650	Butanoate metabolism
V1141291	map00910	Nitrogen metabolism
V1166924	map05152	Tuberculosis
V1881261	map04626	Plant-pathogen interaction
V1051485	map05152	Tuberculosis
V1830873	map00520	Amino sugar and nucleotide sugar metabolism
V1301798	map03010	Ribosome
V1036235	map02060	Phosphotransferase system (PTS)
V1819260	map02020	Two-component system
V1051551	map02010	ABC transporters
V1194354	map03010	Ribosome
V1052467	map03020	RNA polymerase
V1266020	map03070	Bacterial secretion system
V1574858	map00250	Alanine, aspartate and glutamate metabolism
V1015429	map00970	Aminoacyl-tRNA biosynthesis
V1303115	map00630	Glyoxylate and dicarboxylate metabolism
V1036422	map04920	Adipocytokine signaling pathway
V1687718	map04724	Glutamatergic synapse
V1012187	map00520	Amino sugar and nucleotide sugar metabolism
V1301938	map00520	Amino sugar and nucleotide sugar metabolism
V1052208	map04112	Cell cycle - Caulobacter
V1084289	map01051	Biosynthesis of ansamycins
V1377349	map03010	Ribosome
V1071487	map03430	Mismatch repair
V1006039	map00970	Aminoacyl-tRNA biosynthesis
V1035843	map03010	Ribosome
V1239629	map00230	Purine metabolism
V1014145	map00710	Carbon fixation in photosynthetic organisms
V1442842	map00680	Methane metabolism
V1555103	map05152	Tuberculosis
V1404887	map05152	Tuberculosis
V1576613	map05152	Tuberculosis
V1106704	map03010	Ribosome
V1037345	map00650	Butanoate metabolism
V1385916	map03018	RNA degradation
V1216110	map00970	Aminoacyl-tRNA biosynthesis
V1239604	map03020	RNA polymerase
V1011374	map00520	Amino sugar and nucleotide sugar metabolism
V1016547	map03010	Ribosome
V1052242	map05152	Tuberculosis
V1036839	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1381511	map00720	Carbon fixation pathways in prokaryotes
V1383835	map00720	Carbon fixation pathways in prokaryotes
V1036872	map00230	Purine metabolism
V1445293	map04724	Glutamatergic synapse
V1383824	map02010	ABC transporters
V1612416	map00520	Amino sugar and nucleotide sugar metabolism
V1082279	map03010	Ribosome
V1014547	map03010	Ribosome
V1017035	map01051	Biosynthesis of ansamycins
V1010950	map00970	Aminoacyl-tRNA biosynthesis
V1081486	map00970	Aminoacyl-tRNA biosynthesis
V1239567	map03010	Ribosome
V1464461	map04974	Protein digestion and absorption
V1016651	map00195	Photosynthesis
V1122823	map02020	Two-component system
V1369909	map04626	Plant-pathogen interaction
V1597529	map00640	Propanoate metabolism
V1302337	map03020	RNA polymerase
V1086984	map03018	RNA degradation
V1383919	map01051	Biosynthesis of ansamycins
V1518634	map05152	Tuberculosis
V1830810	map00520	Amino sugar and nucleotide sugar metabolism
V1137332	map00650	Butanoate metabolism
V1082533	map00910	Nitrogen metabolism
V1215411	map02010	ABC transporters
V1314716	map00650	Butanoate metabolism
V1080772	map00195	Photosynthesis
V1082004	map04112	Cell cycle - Caulobacter
V1445191	map01051	Biosynthesis of ansamycins
V1051831	map00710	Carbon fixation in photosynthetic organisms
V1079726	map03020	RNA polymerase
V1009237	map03430	Mismatch repair
V1431607	map03010	Ribosome
V1019971	map03010	Ribosome
V1047931	map04112	Cell cycle - Caulobacter
V1080773	map00680	Methane metabolism
V1268448	map03010	Ribosome
V1016079	map00910	Nitrogen metabolism
V1430275	map00195	Photosynthesis
V1079725	map03020	RNA polymerase
V1194990	map00710	Carbon fixation in photosynthetic organisms
V1849113	map02020	Two-component system
V1433965	map00650	Butanoate metabolism
V1482616	map02010	ABC transporters
V1445482	map01040	Biosynthesis of unsaturated fatty acids
V1038379	map00730	Thiamine metabolism
V1446708	map02010	ABC transporters
V1036198	map02010	ABC transporters
V1316394	map00195	Photosynthesis
V1000642	map03018	RNA degradation
V1013179	map00052	Galactose metabolism
V1883760	map03020	RNA polymerase
V1239131	map00240	Pyrimidine metabolism
V1074483	map00230	Purine metabolism
V1554332	map00520	Amino sugar and nucleotide sugar metabolism
V1000549	map00500	Starch and sucrose metabolism
V1603002	map02010	ABC transporters
V1445299	map02010	ABC transporters
V1317705	map00195	Photosynthesis
V1464284	map00052	Galactose metabolism
V1019239	map02060	Phosphotransferase system (PTS)
V1267391	map00520	Amino sugar and nucleotide sugar metabolism
V1265195	map00520	Amino sugar and nucleotide sugar metabolism
V1158659	map00760	Nicotinate and nicotinamide metabolism
V1238560	map03010	Ribosome
V1294914	map03440	Homologous recombination
V1687746	map02010	ABC transporters
V1083532	map00970	Aminoacyl-tRNA biosynthesis
V1301514	map00710	Carbon fixation in photosynthetic organisms
V1884213	map00720	Carbon fixation pathways in prokaryotes
V1014158	map00051	Fructose and mannose metabolism
V1036485	map00780	Biotin metabolism
V1046624	map00650	Butanoate metabolism
V1301335	map00190	Oxidative phosphorylation
V1239564	map00240	Pyrimidine metabolism
V1383948	map03070	Bacterial secretion system
V1010605	map05152	Tuberculosis
V1009242	map00550	Peptidoglycan biosynthesis
V1040729	map02010	ABC transporters
V1267044	map00520	Amino sugar and nucleotide sugar metabolism
V1368291	map03440	Homologous recombination
V1089564	map00240	Pyrimidine metabolism
V1466250	map00195	Photosynthesis
V1337287	map03010	Ribosome
V1367476	map00550	Peptidoglycan biosynthesis
V1036337	map03010	Ribosome
V1053431	map00280	Valine, leucine and isoleucine degradation
V1151859	map03018	RNA degradation
V1018179	map03010	Ribosome
V1830787	map02010	ABC transporters
V1082332	map00970	Aminoacyl-tRNA biosynthesis
V1370285	map03020	RNA polymerase
V1036831	map03070	Bacterial secretion system
V1036641	map02010	ABC transporters
V1009634	map00564	Glycerophospholipid metabolism
V1037663	map00680	Methane metabolism
V1153964	map00626	Naphthalene degradation
V1167457	map05152	Tuberculosis
V1482902	map00720	Carbon fixation pathways in prokaryotes
V1013604	map00520	Amino sugar and nucleotide sugar metabolism
V1104056	map00680	Methane metabolism
V1012447	map03010	Ribosome
V1617361	map05152	Tuberculosis
V1041408	map00240	Pyrimidine metabolism
V1334810	map00983	Drug metabolism - other enzymes
V1367726	map03018	RNA degradation
V1484087	map03070	Bacterial secretion system
V1885674	map00230	Purine metabolism
V1080435	map00524	Butirosin and neomycin biosynthesis
V1085113	map00500	Starch and sucrose metabolism
V1687686	map00760	Nicotinate and nicotinamide metabolism
V1500235	map00051	Fructose and mannose metabolism
V1009688	map00524	Butirosin and neomycin biosynthesis
V1150988	map00550	Peptidoglycan biosynthesis
V1705004	map02010	ABC transporters
V1018177	map03010	Ribosome
V1395763	map00680	Methane metabolism
V1016668	map03010	Ribosome
V1051550	map00730	Thiamine metabolism
V1151796	map02020	Two-component system
V1036611	map00190	Oxidative phosphorylation
V1009245	map00550	Peptidoglycan biosynthesis
V1239571	map03010	Ribosome
V1145548	map03010	Ribosome
V1009738	map00710	Carbon fixation in photosynthetic organisms
V1162256	map03010	Ribosome
V1513936	map03070	Bacterial secretion system
V1870033	map03440	Homologous recombination
V1009636	map00670	One carbon pool by folate
V1302379	map03070	Bacterial secretion system
V1483263	map03430	Mismatch repair
V1036064	map00500	Starch and sucrose metabolism
V1500632	map05152	Tuberculosis
V1363241	map00250	Alanine, aspartate and glutamate metabolism
V1016006	map03010	Ribosome
V1368060	map00500	Starch and sucrose metabolism
V1011373	map03030	DNA replication
V1110058	map03010	Ribosome
V1291763	map03018	RNA degradation
V1724279	map02010	ABC transporters
V1009624	map00230	Purine metabolism
V1313175	map03018	RNA degradation
V1687753	map02020	Two-component system
V1039649	map00051	Fructose and mannose metabolism
V1203912	map00710	Carbon fixation in photosynthetic organisms
V1167477	map03060	Protein export
V1312712	map03010	Ribosome
V1079722	map03010	Ribosome
V1237553	map00710	Carbon fixation in photosynthetic organisms
V1195882	map00710	Carbon fixation in photosynthetic organisms
V1375599	map03010	Ribosome
V1201948	map00720	Carbon fixation pathways in prokaryotes
V1295109	map04621	NOD-like receptor signaling pathway
V1086412	map02010	ABC transporters
V1018383	map00030	Pentose phosphate pathway
V1009254	map01040	Biosynthesis of unsaturated fatty acids
V1080767	map00195	Photosynthesis
V1014912	map00908	Zeatin biosynthesis
V1036227	map02010	ABC transporters
V1265170	map03440	Homologous recombination
V1553984	map04112	Cell cycle - Caulobacter
V1200583	map00240	Pyrimidine metabolism
V1881463	map00550	Peptidoglycan biosynthesis
V1267276	map03018	RNA degradation
V1597715	map03010	Ribosome
V1093074	map02030	Bacterial chemotaxis
V1216166	map03010	Ribosome
V1328759	map03018	RNA degradation
V1116729	map05152	Tuberculosis
V1298435	map00500	Starch and sucrose metabolism
V1268756	map04910	Insulin signaling pathway
V1013864	map00550	Peptidoglycan biosynthesis
V1484107	map03010	Ribosome
V1069332	map00520	Amino sugar and nucleotide sugar metabolism
V1585357	map02060	Phosphotransferase system (PTS)
V1037309	map00730	Thiamine metabolism
V1705116	map00730	Thiamine metabolism
V1096558	map03010	Ribosome
V1054279	map02010	ABC transporters
V1421438	map05010	Alzheimer's disease
V1413016	map00500	Starch and sucrose metabolism
V1484621	map00030	Pentose phosphate pathway
V1036892	map00550	Peptidoglycan biosynthesis
V1483577	map00520	Amino sugar and nucleotide sugar metabolism
V1083085	map00500	Starch and sucrose metabolism
V1141177	map00564	Glycerophospholipid metabolism
V1564264	map05152	Tuberculosis
V1078861	map05111	Vibrio cholerae pathogenic cycle
V1367803	map03010	Ribosome
V1523251	map01055	Biosynthesis of vancomycin group antibiotics
V1348707	map00240	Pyrimidine metabolism
V1009626	map03440	Homologous recombination
V1363194	map03430	Mismatch repair
V1032509	map02010	ABC transporters
V1337146	map00710	Carbon fixation in photosynthetic organisms
V1705038	map00230	Purine metabolism
V1724192	map04973	Carbohydrate digestion and absorption
V1501661	map03010	Ribosome
V1044675	map03010	Ribosome
V1313820	map00624	Polycyclic aromatic hydrocarbon degradation
V1176644	map03010	Ribosome
V1429636	map02010	ABC transporters
V1196602	map00230	Purine metabolism
V1040519	map01051	Biosynthesis of ansamycins
V1191928	map03018	RNA degradation
