Gene	KEGG_module_number	Annotation
V1067905	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1411056	M00179	Ribosome, archaea
V1103479	M00244	Putative zinc/manganese transport system
V1011101	M00335	Sec (secretion) system
V1099916	M00164	ATP synthase
V1013899	M00026	Histidine biosynthesis, PRPP => histidine
V1139685	M00178	Ribosome, bacteria
V1065579	M00179	Ribosome, archaea
V1105538	M00239	Peptides/nickel transport system
V1334911	M00179	Ribosome, archaea
V1015220	M00179	Ribosome, archaea
V1009516	M00346	Formaldehyde assimilation, serine pathway
V1067466	M00335	Sec (secretion) system
V1017150	M00178	Ribosome, bacteria
V1036337	M00178	Ribosome, bacteria
V1728061	M00179	Ribosome, archaea
V1067072	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1330982	M00197	Putative fructooligosaccharide transport system
V1617969	M00178	Ribosome, bacteria
V1383841	M00179	Ribosome, archaea
V1559772	M00346	Formaldehyde assimilation, serine pathway
V1065924	M00164	ATP synthase
V1502072	M00179	Ribosome, archaea
V1065349	M00178	Ribosome, bacteria
V1018180	M00179	Ribosome, archaea
V1065922	M00164	ATP synthase
V1066652	M00179	Ribosome, archaea
V1171217	M00197	Putative fructooligosaccharide transport system
V1295076	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1023238	M00179	Ribosome, archaea
V1881200	M00183	RNA polymerase, bacteria
V1884213	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1723757	M00178	Ribosome, bacteria
V1019613	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1103655	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1008589	M00178	Ribosome, bacteria
V1201510	M00178	Ribosome, bacteria
V1032287	M00178	Ribosome, bacteria
V1404831	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1181710	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1183570	M00164	ATP synthase
V1009331	M00183	RNA polymerase, bacteria
V1008712	M00244	Putative zinc/manganese transport system
V1100440	M00179	Ribosome, archaea
V1365218	M00178	Ribosome, bacteria
V1035952	M00197	Putative fructooligosaccharide transport system
V1017600	M00179	Ribosome, archaea
V1301557	M00242	Zinc transport system
V1007462	M00335	Sec (secretion) system
V1484107	M00179	Ribosome, archaea
V1065926	M00164	ATP synthase
V1066921	M00239	Peptides/nickel transport system
V1013533	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1038271	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1349964	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1736959	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1106704	M00179	Ribosome, archaea
V1012671	M00159	V/A-type ATPase, prokaryotes
V1065466	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1200373	M00197	Putative fructooligosaccharide transport system
V1500826	M00179	Ribosome, archaea
V1182091	M00164	ATP synthase
V1007436	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000546	M00197	Putative fructooligosaccharide transport system
V1239571	M00179	Ribosome, archaea
V1016060	M00374	Dicarboxylate-hydroxybutyrate cycle
V1008722	M00374	Dicarboxylate-hydroxybutyrate cycle
V1035999	M00164	ATP synthase
V1065550	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1006923	M00178	Ribosome, bacteria
V1066150	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1736940	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000534	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1073967	M00179	Ribosome, archaea
V1042435	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1881372	M00179	Ribosome, archaea
V1067902	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1268601	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1374872	M00239	Peptides/nickel transport system
V1007969	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1329819	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1010069	M00164	ATP synthase
V1066651	M00179	Ribosome, archaea
V1006727	M00178	Ribosome, bacteria
V1065925	M00164	ATP synthase
V1578714	M00179	Ribosome, archaea
V1000943	M00179	Ribosome, archaea
V1350767	M00242	Zinc transport system
V1036001	M00164	ATP synthase
V1065446	M00178	Ribosome, bacteria
V1140472	M00179	Ribosome, archaea
V1238174	M00179	Ribosome, archaea
V1724651	M00164	ATP synthase
V1067906	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1008955	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1014547	M00178	Ribosome, bacteria
V1504366	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1066151	M00335	Sec (secretion) system
V1066650	M00179	Ribosome, archaea
V1141150	M00346	Formaldehyde assimilation, serine pathway
V1575553	M00239	Peptides/nickel transport system
V1052940	M00179	Ribosome, archaea
V1065562	M00178	Ribosome, bacteria
V1068958	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1459702	M00164	ATP synthase
V1008255	M00179	Ribosome, archaea
V1564550	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1358917	M00178	Ribosome, bacteria
V1010067	M00164	ATP synthase
V1012211	M00178	Ribosome, bacteria
V1010431	M00178	Ribosome, bacteria
V1018397	M00178	Ribosome, bacteria
V1565365	M00178	Ribosome, bacteria
V1036497	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1419781	M00179	Ribosome, archaea
V1017115	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000642	M00346	Formaldehyde assimilation, serine pathway
V1549656	M00197	Putative fructooligosaccharide transport system
V1104764	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1012527	M00346	Formaldehyde assimilation, serine pathway
V1065463	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1483646	M00179	Ribosome, archaea
V1098956	M00178	Ribosome, bacteria
V1010556	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1067076	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1103476	M00178	Ribosome, bacteria
V1013194	M00256	Cell division transport system
V1067450	M00178	Ribosome, bacteria
V1065437	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1102328	M00179	Ribosome, archaea
V1236161	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1883636	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1014360	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1013247	M00089	Triacylglycerol biosynthesis
V1585624	M00346	Formaldehyde assimilation, serine pathway
V1121144	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1199867	M00283	PTS system, ascorbate-specific II component
V1013969	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1009350	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1182165	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1065430	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553999	M00179	Ribosome, archaea
V1006672	M00178	Ribosome, bacteria
V1464526	M00239	Peptides/nickel transport system
V1360566	M00335	Sec (secretion) system
V1000487	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1011839	M00179	Ribosome, archaea
V1000080	M00178	Ribosome, bacteria
V1067556	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1594514	M00164	ATP synthase
V1065348	M00178	Ribosome, bacteria
V1403990	M00346	Formaldehyde assimilation, serine pathway
V1391839	M00207	Putative multiple sugar transport system
V1140341	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1011840	M00179	Ribosome, archaea
V1523254	M00159	V/A-type ATPase, prokaryotes
V1606927	M00179	Ribosome, archaea
V1265517	M00206	Cellobiose transport system
V1035957	M00197	Putative fructooligosaccharide transport system
V1409431	M00179	Ribosome, archaea
V1171040	M00197	Putative fructooligosaccharide transport system
V1348384	M00179	Ribosome, archaea
V1567362	M00239	Peptides/nickel transport system
V1887168	M00179	Ribosome, archaea
V1006908	M00254	ABC-2 type transport system
V1301690	M00178	Ribosome, bacteria
V1067099	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1065383	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1000004	M00183	RNA polymerase, bacteria
V1483476	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1036042	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1201697	M00183	RNA polymerase, bacteria
V1065574	M00179	Ribosome, archaea
V1375650	M00335	Sec (secretion) system
V1037878	M00375	Hydroxypropionate-hydroxybutylate cycle
V1496507	M00178	Ribosome, bacteria
V1593975	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000545	M00197	Putative fructooligosaccharide transport system
V1000886	M00207	Putative multiple sugar transport system
V1068292	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1007425	M00188	NitT/TauT family transport system
V1070302	M00197	Putative fructooligosaccharide transport system
V1065581	M00178	Ribosome, bacteria
V1376603	M00179	Ribosome, archaea
V1109594	M00179	Ribosome, archaea
V1852039	M00183	RNA polymerase, bacteria
V1000116	M00002	Glycolysis, core module involving three-carbon compounds
V1884198	M00375	Hydroxypropionate-hydroxybutylate cycle
V1445776	M00179	Ribosome, archaea
V1723592	M00178	Ribosome, bacteria
V1265052	M00346	Formaldehyde assimilation, serine pathway
V1912442	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1528392	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1383863	M00178	Ribosome, bacteria
V1042607	M00178	Ribosome, bacteria
V1067043	M00238	D-Methionine transport system
V1011836	M00183	RNA polymerase, bacteria
V1040850	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1036476	M00178	Ribosome, bacteria
V1014358	M00002	Glycolysis, core module involving three-carbon compounds
V1620596	M00178	Ribosome, bacteria
V1238067	M00179	Ribosome, archaea
V1736955	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1010449	M00197	Putative fructooligosaccharide transport system
V1421760	M00179	Ribosome, archaea
V1009119	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1105689	M00178	Ribosome, bacteria
V1072900	M00346	Formaldehyde assimilation, serine pathway
V1007055	M00178	Ribosome, bacteria
V1203401	M00258	Putative ABC transport system
V1385825	M00374	Dicarboxylate-hydroxybutyrate cycle
V1547656	M00246	Nickel transport system
V1357039	M00178	Ribosome, bacteria
V1237403	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1018031	M00179	Ribosome, archaea
V1203913	M00276	PTS system, mannose-specific II component
V1007955	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1013195	M00256	Cell division transport system
V1377110	M00179	Ribosome, archaea
V1065578	M00179	Ribosome, archaea
V1041401	M00346	Formaldehyde assimilation, serine pathway
V1065569	M00179	Ribosome, archaea
V1167759	M00002	Glycolysis, core module involving three-carbon compounds
V1016650	M00164	ATP synthase
V1421101	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1196518	M00276	PTS system, mannose-specific II component
V1736891	M00239	Peptides/nickel transport system
V1007853	M00086	beta-Oxidation, acyl-CoA synthesis
V1066932	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1567663	M00197	Putative fructooligosaccharide transport system
V1013412	M00179	Ribosome, archaea
V1065451	M00089	Triacylglycerol biosynthesis
V1000944	M00179	Ribosome, archaea
V1009368	M00083	Fatty acid biosynthesis, elongation
V1185257	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1039888	M00183	RNA polymerase, bacteria
V1306539	M00179	Ribosome, archaea
V1067561	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1482530	M00178	Ribosome, bacteria
V1075158	M00179	Ribosome, archaea
V1110483	M00179	Ribosome, archaea
V1103499	M00246	Nickel transport system
V1465093	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1203789	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1236810	M00346	Formaldehyde assimilation, serine pathway
V1069332	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1335103	M00239	Peptides/nickel transport system
V1421169	M00197	Putative fructooligosaccharide transport system
V1018651	M00164	ATP synthase
V1068443	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1070303	M00197	Putative fructooligosaccharide transport system
V1553829	M00179	Ribosome, archaea
V1502907	M00179	Ribosome, archaea
V1071524	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1241397	M00239	Peptides/nickel transport system
V1445347	M00183	RNA polymerase, bacteria
V1012925	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1014079	M00179	Ribosome, archaea
V1139669	M00190	Iron(III) transport system
V1013881	M00002	Glycolysis, core module involving three-carbon compounds
V1289939	M00179	Ribosome, archaea
V1351947	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1295205	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1881209	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1104133	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1065572	M00179	Ribosome, archaea
V1000305	M00346	Formaldehyde assimilation, serine pathway
V1592991	M00179	Ribosome, archaea
V1006125	M00346	Formaldehyde assimilation, serine pathway
V1348562	M00179	Ribosome, archaea
V1376752	M00164	ATP synthase
V1011658	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1018464	M00179	Ribosome, archaea
V1499253	M00346	Formaldehyde assimilation, serine pathway
V1036489	M00178	Ribosome, bacteria
V1044999	M00197	Putative fructooligosaccharide transport system
V1579780	M00276	PTS system, mannose-specific II component
V1836804	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1099697	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1065575	M00335	Sec (secretion) system
V1594566	M00178	Ribosome, bacteria
V1268488	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1384044	M00197	Putative fructooligosaccharide transport system
V1348573	M00179	Ribosome, archaea
V1376860	M00164	ATP synthase
V1141223	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1194940	M00248	Antibiotic transport system
V1687036	M00178	Ribosome, bacteria
V1458477	M00178	Ribosome, bacteria
V1603925	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1012672	M00159	V/A-type ATPase, prokaryotes
V1383368	M00179	Ribosome, archaea
V1575968	M00164	ATP synthase
V1008626	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1003476	M00179	Ribosome, archaea
V1017148	M00179	Ribosome, archaea
V1236049	M00164	ATP synthase
V1042010	M00242	Zinc transport system
V1375795	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1899904	M00276	PTS system, mannose-specific II component
V1008224	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1190729	M00178	Ribosome, bacteria
V1182011	M00335	Sec (secretion) system
V1516671	M00178	Ribosome, bacteria
V1068128	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1267333	M00239	Peptides/nickel transport system
V1377757	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1234581	M00178	Ribosome, bacteria
V1513839	M00197	Putative fructooligosaccharide transport system
V1137253	M00183	RNA polymerase, bacteria
V1065962	M00260	DNA polymerase III complex, bacteria
V1195882	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1011337	M00178	Ribosome, bacteria
V1020161	M00179	Ribosome, archaea
V1065564	M00179	Ribosome, archaea
V1107352	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
V1137017	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1585250	M00179	Ribosome, archaea
V1421563	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1137065	M00239	Peptides/nickel transport system
V1067102	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1462556	M00179	Ribosome, archaea
V1012032	M00183	RNA polymerase, bacteria
V1376748	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1039813	M00159	V/A-type ATPase, prokaryotes
V1376443	M00179	Ribosome, archaea
V1216025	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1015099	M00279	PTS system, galactitol-specific II component
V1017131	M00335	Sec (secretion) system
V1036976	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1068931	M00221	Putative simple sugar transport system
V1342813	M00179	Ribosome, archaea
V1430275	M00164	ATP synthase
V1440366	M00374	Dicarboxylate-hydroxybutyrate cycle
V1328755	M00335	Sec (secretion) system
V1042141	M00179	Ribosome, archaea
V1178410	M00179	Ribosome, archaea
V1007466	M00260	DNA polymerase III complex, bacteria
V1458358	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1391939	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1007854	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1108392	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1075018	M00183	RNA polymerase, bacteria
V1881151	M00246	Nickel transport system
V1008253	M00179	Ribosome, archaea
V1331560	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1015262	M00020	Serine biosynthesis, glycerate-3P => serine
V1065480	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1237947	M00178	Ribosome, bacteria
V1604018	M00179	Ribosome, archaea
V1011995	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1014867	M00276	PTS system, mannose-specific II component
V1553618	M00335	Sec (secretion) system
V1367057	M00183	RNA polymerase, bacteria
V1593844	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1035843	M00178	Ribosome, bacteria
V1078402	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1566157	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1008632	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1000630	M00335	Sec (secretion) system
V1353577	M00086	beta-Oxidation, acyl-CoA synthesis
V1065435	M00029	Urea cycle
V1687741	M00197	Putative fructooligosaccharide transport system
V1036641	M00242	Zinc transport system
V1883469	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1015869	M00178	Ribosome, bacteria
V1065530	M00250	Lipopolysaccharide transport system
V1041482	M00179	Ribosome, archaea
V1373608	M00335	Sec (secretion) system
V1068922	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1104651	M00375	Hydroxypropionate-hydroxybutylate cycle
V1201637	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1007054	M00183	RNA polymerase, bacteria
V1103566	M00260	DNA polymerase III complex, bacteria
V1291712	M00178	Ribosome, bacteria
V1466187	M00233	Glutamate transport system
V1429095	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1167243	M00207	Putative multiple sugar transport system
V1618630	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1421010	M00179	Ribosome, archaea
V1066171	M00242	Zinc transport system
V1158131	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1464447	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
