gene	geneProduct
V1001475	putative ABC transporter ATP-binding protein YxlF
V1615860	repeat
V1016072	DNA replication initiation protein gpA
V1000025	hypothetical protein
V1033891	hypothetical protein
V1580717	TM2 domain protein
V1607575	DNA polymerase III PolC-type
V1391945	product=Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1000500	DNA ligase
V1104333	Proline iminopeptidase
V1000081	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1075411	Vegetative protein 19
V1000552	putative galacturonate locus repressor
V1612021	Cell division protein SepF
V1001468	Leucine--tRNA ligase
V1000317	Transcript cleavage factor GreA
V1392051	Acetate kinase
V1852083	50S ribosomal protein L5
V1000162	Dihydropteroate synthase
V1000151	30S ribosomal protein S16
V1000039	anaerobic ribonucleotide reductase-activating protein
V1158426	PTS system mannose-specific EIIC component
V1000547	Trehalose import ATP-binding protein SugC
V1000300	Aspartate--tRNA ligase
V1000069	Sensor histidine kinase YycG
V1211148	hypothetical protein
V1000601	Alanine--tRNA ligase
V1000301	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1042869	polynucleotide kinase
V1851995	Ribosomal RNA small subunit methyltransferase H
V1886961	Serine/threonine-protein kinase PrkC
V1000502	Inosine-5'-monophosphate dehydrogenase
V1836829	putative ABC transporter ATP-binding protein YheS
V1000551	Intracellular maltogenic amylase
V1553617	hypothetical protein
V1000045	hypothetical protein
V1000503	Calcium-transporting ATPase
V1323707	KilA-N domain protein
V1046767	DNA polymerase I
V1465413	Stage III sporulation protein E
V1000833	Alanine racemase
V1060343	F-type ATPase subunit delta
V1000533	CTP synthase
V1000168	Isoleucine--tRNA ligase
V1000307	Glutamine synthetase
V1000505	Mannosyltransferase OCH1
V1000011	50S ribosomal protein L18
V1016074	capsid protein
V1608875	hypothetical protein
V1237186	hypothetical protein
V1852084	50S ribosomal protein L23
V1000318	Phenylalanine--tRNA ligase beta subunit
V1836824	hypothetical protein
V1000558	Putative protein phosphatase 2C-type
V1000066	Serine protease Do-like HtrA
V1037207	putative phage-associated protein
V1164544	DNA polymerase III subunit gamma/tau
V1144329	Proline iminopeptidase
V1000109	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1151052	repeat
V1000632	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1852121	Thioredoxin reductase
V1580898	hypothetical protein
V1000009	50S ribosomal protein L15
V1167892	hypothetical protein
V1000574	Septation ring formation regulator EzrA
V1000007	Translation initiation factor IF-1
V1046766	C protein alpha-antigen precursor
V1058821	Holliday junction ATP-dependent DNA helicase RuvB
V1151580	Pollen proteins Ole e I like protein
V1000475	hypothetical protein
V1000637	ATP-dependent Clp protease proteolytic subunit
V1006820	Alpha-hemolysin translocation ATP-binding protein HlyB
V1007409	CRISPR-associated endonuclease Cas1
V1552713	Phosphoglucosamine mutase
V1006022	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1481366	30S ribosomal protein S1
V1481434	G3P acyltransferase
V1301158	Serine protease Do-like HtrA
V1000945	Modification methylase TaqI
V1000644	SsrA-binding protein
V1000882	Acetate kinase
V1580709	30S ribosomal protein S21
V1203395	hypothetical protein
V1000074	Glucose-inhibited division protein A
V1298017	Competence-specific nuclease
V1382281	50S ribosomal protein L27
V1852109	gram-positive signal peptide%2C YSIRK family
V1000892	Phosphoglucosamine mutase
V1000564	Cell division protein FtsZ
V1836800	Protein involved in sex pheromone biosynthesis
V1006728	putative oxidoreductase
V1076330	Helix-destabilizing protein
V1851978	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1000594	Carbamoyl-phosphate synthase large chain
V1000117	Ribonuclease Z
V1000526	Helicase IV
V1000329	Peptide chain release factor 3
V1000161	ABC-2 type transporter
V1000013	30S ribosomal protein S8
V1355907	hypothetical protein
V1522724	Aminopeptidase C
V1150430	hypothetical protein
V1851983	ATP-dependent DNA helicase PcrA
V1000085	H+ Antiporter protein
V1000092	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1000605	MutS2 protein
V1000327	Replication initiation and membrane attachment protein
V1000091	hypothetical protein
V1430720	Prolipoprotein diacylglyceryl transferase
V1481459	Putative Ig domain protein
V1268426	DNA topoisomerase 4 subunit B
V1000330	Regulatory protein RecX
V1016073	minor spike protein
V1000077	DNA polymerase III subunit beta
V1000152	hypothetical protein
V1000144	Vegetative protein 209
V1000831	Transcription-repair-coupling factor
V1295109	Thiol-activated cytolysin
V1000185	Glucan 1%2C6-alpha-glucosidase
V1339711	Foldase protein PrsA precursor
V1000623	Stage III sporulation protein E
V1356163	hypothetical protein
V1000173	ATP-dependent DNA helicase RecG
V1400168	Cell division protein DivIVA
V1042355	EIIAB-Man
V1000140	Proline--tRNA ligase
V1594229	6-phosphogluconate dehydrogenase%2C decarboxylating
V1000633	Excinuclease ABC subunit B
V1339704	Lipid A export ATP-binding/permease protein MsbA
V1000073	Putative NrdI-like protein
V1852118	hypothetical protein
V1000047	Tyrosine-protein phosphatase precursor
V1033503	Type-1 restriction enzyme R protein
V1851965	hypothetical protein
V1000298	glutamyl-tRNA(Gln) amidotransferase subunit E
V1000294	DNA primase
V1852100	Thiamine pyrophosphokinase
V1000050	Cysteine-rich secretory protein family protein
V1000139	DNA polymerase III PolC-type
V1000299	Putative pyruvate%2C phosphate dikinase regulatory protein
V1852111	Lipoteichoic acid synthase 1
V1000538	Nucleoid occlusion protein
V1000617	hypothetical protein
V1519991	Recombinase A
V1581223	Helix-destabilizing protein
V1000519	PTS system maltose-specific EIICB component
V1043994	Elongation factor Ts
V1167440	6-phospho-alpha-glucosidase 1
V1000088	Deoxyadenosine kinase
V1852140	Methionine--tRNA ligase
V1503164	Serine-rich repeat protein GspB
V1000169	Chromosome partition protein Smc
V1000456	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1035129	putative tRNA sulfurtransferase
V1469282	Glutathione transport system permease protein GsiC
V1464388	DNA-directed RNA polymerase subunit beta
V1481442	Pullulanase
V1074742	30S ribosomal protein S12
V1159013	Cell division protein FtsZ
V1006628	Methionine aminopeptidase 1
V1000848	ABC transporter permease protein YxdM
V1000154	Recombination protein N
V1594750	Hypoxanthine-guanine phosphoribosyltransferase
V1000175	50S ribosomal protein L28
V1000022	hypothetical protein
V1836819	Degradation activator
V1076034	hypothetical protein
V1000603	Putative Holliday junction resolvase
V1852108	adaptor protein
V1167856	Tyrosine recombinase XerD
V1000885	Ribonuclease J 1
V1000295	Glycine--tRNA ligase beta subunit
V1150302	ADP-ribosylglycohydrolase
V1000005	30S ribosomal protein S11
V1852053	Putative niacin/nicotinamide transporter NaiP
V1000622	putative inorganic polyphosphate/ATP-NAD kinase
V1430689	DNA polymerase III PolC-type
V1000102	ATP-dependent helicase/nuclease subunit A
V1553706	putative alpha-glucosidase
V1000124	30S ribosomal protein S20
V1381580	H(+)/Cl(-) exchange transporter ClcA
V1204224	hypothetical protein
V1000012	50S ribosomal protein L6
V1000572	Folylpolyglutamate synthase
V1000086	Purine nucleoside receptor A
V1000056	transcriptional regulator BetI
V1008711	Pullulanase
V1000881	D-serine/D-alanine/glycine transporter
V1000037	Aminopeptidase E
V1420579	putative hydrolase
V1491905	hypothetical protein
V1503141	LPXTG cell wall anchor domain protein
V1000942	hypothetical protein
V1499093	co-chaperonin GroES
V1000099	mevalonate kinase
V1000051	hypothetical protein
V1000160	putative HTH-type transcriptional regulator
V1136911	Serine--tRNA ligase
V1469301	hypothetical protein
V1851988	hypothetical protein
V1203319	putative murein peptide carboxypeptidase
V1000569	Rod shape-determining protein MreC
V1064607	Pullulanase
V1390171	C protein alpha-antigen precursor
V1000823	potassium transport protein Kup
V1381169	DNA-directed RNA polymerase subunit beta
V1415806	Internalin-J precursor
V1595138	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1000454	Aspartate racemase
V1000028	putative deoxyribonuclease YcfH
V1000525	Pantothenate kinase
V1010815	ribosomal-protein-alanine N-acetyltransferase
V1852132	Nicotinate-nucleotide adenylyltransferase
V1213480	Recombinase A
V1001467	S-adenosylmethionine synthase
V1167421	Chromosomal replication initiator protein DnaA
V1420578	DNA integrity scanning protein DisA
V1144021	DEAD-box ATP-dependent RNA helicase CshA
V1203277	Elongation factor 4
V1000556	putative ABC transporter ATP-binding protein
V1000528	30S ribosomal protein S7
V1268292	DEAD-box ATP-dependent RNA helicase CshA
V1391924	Ribosomal RNA large subunit methyltransferase H
V1400074	ATP-dependent protease ATPase subunit ClpY
V1445154	C protein alpha-antigen precursor
V1886694	GTP pyrophosphokinase YjbM
V1356248	Inner membrane metabolite transport protein YgcS
V1000611	Beta-Ala-Xaa dipeptidase
V1912438	hypothetical protein
V1000101	ATP-dependent helicase/deoxyribonuclease subunit B
V1381941	hypothetical protein
V1594712	RNA polymerase sigma factor RpoD
V1851969	hypothetical protein
V1006815	Phosphate acetyltransferase
V1001477	hypothetical protein
V1151036	Pur operon repressor
V1143377	EIIABC-Fru
V1000090	Guanine/hypoxanthine permease PbuG
V1000296	Recombination protein O
V1000155	Farnesyl diphosphate synthase
V1483972	C protein alpha-antigen precursor
V1000938	Cysteine--tRNA ligase
V1418919	hypothetical protein
V1435970	hypothetical protein
V1149263	HTH-type transcriptional regulator YodB
V1000541	Tyrosine-protein phosphatase precursor
V1006822	deoxyguanosinetriphosphate triphosphohydrolase-like protein
V1000565	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1594655	Stage 0 sporulation protein KD
V1381895	Trehalose import ATP-binding protein SugC
V1034596	L%2CD-transpeptidase catalytic domain
V1000133	sortase
V1423331	Magnesium-transporting ATPase%2C P-type 1
V1462015	CCA-adding enzyme
V1008959	Bifunctional protein FolD protein
V1000332	Magnesium and cobalt efflux protein CorC
V1006735	gram-positive signal peptide%2C YSIRK family
V1000141	Phosphatidate cytidylyltransferase
V1590848	Ribosome biogenesis GTPase A
V1000320	Membrane protein YidC 1
V1418918	Glutamate racemase
V1852080	UDP-N-acetylmuramate--L-alanine ligase
V1006029	UDP-N-acetylenolpyruvoylglucosamine reductase
V1204231	Fibrinogen-binding protein precursor
V1542216	hypothetical protein
V1598238	Peptide chain release factor 1
V1006627	Magnesium and cobalt efflux protein CorC
V1000146	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1000058	Tropinesterase
V1357707	Transcriptional regulatory protein YycF
V1036753	CRISPR type II-A/NMEMI-associated protein Csn2
V1000316	Penicillin-binding protein 2B
V1000631	Peptide chain release factor 2
V1000176	putative glutamine ABC transporter permease protein GlnM
V1034901	replication protein
V1007410	CRISPR-associated endoribonuclease Cse3
V1390210	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1851964	hypothetical protein
V1000319	Putative TrmH family tRNA/rRNA methyltransferase
V1836802	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
V1000059	Putative glycosyltransferase EpsH
V1150293	putative oxidoreductase
V1851962	hypothetical protein
V1000486	Penicillin-binding protein F
V1000498	Inner membrane protein YbhL
V1000125	ComEC family competence protein
V1198614	hypothetical protein
V1000060	Ribonuclease HI
V1000328	Dephospho-CoA kinase
V1143277	CRISPR-associated nuclease/helicase Cas3
V1339795	pheromone autoinducer 2 transporter
V1000114	Ribosomal large subunit pseudouridine synthase B
V1038255	Tyrosine--tRNA ligase
V1076036	Non-specific ribonucleoside hydrolase RihC
V1192716	hypothetical protein
V1548376	Modification methylase HhaI
V1295329	Holo-[acyl-carrier-protein] synthase
V1000121	ATP-dependent Clp protease ATP-binding subunit ClpX
V1364363	ATP-dependent Clp protease ATP-binding subunit ClpX
V1000130	putative PEP-CTERM system TPR-repeat lipoprotein
V1399511	6-phosphofructokinase
V1617343	Penicillin-binding protein 1A
V1000829	hypothetical protein
V1383819	hypothetical protein
V1000470	Oligo-1%2C6-glucosidase
V1000306	Choline-binding protein precursor
V1852085	Magnesium-transporting ATPase%2C P-type 1
V1000590	Bifunctional protein pyrR
V1144147	Anaerobic ribonucleoside-triphosphate reductase
V1000108	ATP-dependent protease subunit HslV
V1615590	Beta antigen
V1150958	DNA topoisomerase 4 subunit A
V1430377	Lipid A export ATP-binding/permease protein MsbA
V1000115	Segregation and condensation protein A
V1836825	Glycopeptide resistance-associated protein R
V1000937	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1000020	30S ribosomal protein S19
V1000313	Xaa-Pro dipeptidyl-peptidase
V1000002	tRNA pseudouridine synthase A
V1237574	Folylpolyglutamate synthase
V1339798	L-serine dehydratase%2C alpha chain
V1424791	Replication-associated recombination protein A
V1000166	ADP-ribose pyrophosphatase
V1033375	Trigger factor
V1851957	Adenosylhomocysteinase
V1000468	EIICB-Lac
V1851966	Internalin-J precursor
V1000467	6-phospho-beta-galactosidase
V1851985	3-hydroxy-3-methylglutaryl-coenzyme A reductase
V1852079	Sensor protein kinase WalK
V1000619	Regulatory protein spx
V1430829	UDP-N-acetylglucosamine 2-epimerase
V1000071	Extreme acid sensitivity protein
V1000600	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1007408	DNA polymerase III PolC-type
V1000113	GTP-binding protein EngA
V1836814	hypothetical protein
V1000067	Putative metallo-hydrolase YycJ
V1381001	NH(3)-dependent NAD(+) synthetase
V1615591	hypothetical protein
V1882996	repeat
V1469372	hypothetical protein
V1006729	Thymidylate synthase
V1000604	hypothetical protein
V1268240	Pullulanase
V1498992	Glucosamine-6-phosphate deaminase
V1000068	YycH protein
V1000846	Lipoteichoic acid synthase 1
V1436037	gram-positive signal peptide%2C YSIRK family
V1000458	Acyl-ACP thioesterase
V1436276	hypothetical protein
V1541158	major spike protein
V1852117	Ribosomal RNA large subunit methyltransferase L
V1000128	Ribosomal RNA small subunit methyltransferase D
V1594437	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1165084	mRNA interferase MazF
V1851984	NH(3)-dependent NAD(+) synthetase
V1038280	Tyrosine recombinase XerC
V1326948	preprotein translocase subunit YajC
V1000573	Cysteine desulfurase
V1171078	Uracil phosphoribosyltransferase
V1355192	Alpha-xylosidase
V1852110	putative zinc transport system permease protein AdcB
V1469285	Hypoxanthine-guanine phosphoribosyltransferase
V1469580	GMP synthase [glutamine-hydrolyzing]
V1143974	hypothetical protein
V1158598	Translation initiation factor IF-3
V1000322	GTPase YqeH
V1143276	Undecaprenyl-diphosphatase
V1000158	Alkaline shock protein 23
V1442368	Ribosomal large subunit pseudouridine synthase D
V1000614	putative hydrolase YutF
V1445186	Proline--tRNA ligase
V1204225	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1000142	Uridylate kinase
V1006819	Glutamine transport ATP-binding protein GlnQ
V1431657	30S ribosomal protein S2
V1000529	putative integral membrane protein
V1000826	Thiamine precursor ECF transporter S component HmpT
V1000331	ribonuclease BN/unknown domain fusion protein
V1000120	putative GTP-binding protein EngB
V1000635	glmZ(sRNA)-inactivating NTPase
V1000455	Staphylococcal respiratory response protein A
V1503469	Guanine/hypoxanthine permease PbuG
V1000014	50S ribosomal protein L14
V1523333	High-copy suppressor of rspA
V1851976	YGGT family protein
V1000481	putative ABC-type exoprotein transport system%2C permease component
V1000893	hypothetical protein
V1000544	Fumarate reductase flavoprotein subunit precursor
V1594580	hypothetical protein
V1746777	Copper-exporting P-type ATPase B
V1069602	Glucan 1%2C6-alpha-glucosidase
V1608752	LPPG:FO 2-phospho-L-lactate transferase
V1000824	Zinc import ATP-binding protein ZnuC
V1036199	Carbamoyl-phosphate synthase small chain
V1295172	Energy-coupling factor transporter transmembrane protein EcfT
V1424841	L%2CD-transpeptidase catalytic domain
V1197048	Neopullulanase
V1852017	Cytidylate kinase
V1241152	N-acyl-L-amino acid amidohydrolase
V1000097	Signal peptidase IB
V1594651	Peptidase T
V1483378	anaerobic ribonucleotide reductase-activating protein
V1000524	Competence-specific nuclease
V1000479	Phenylalanine--tRNA ligase beta subunit
V1000089	Deoxyguanosine kinase
V1574081	major facilitator superfamily transporter
V1295066	Putative glycosyltransferase EpsH
V1143372	Pollen proteins Ole e I like protein
V1400588	Low-affinity inorganic phosphate transporter 1
V1517484	50S ribosomal protein L6
V1200639	Proline iminopeptidase
V1000159	putative peptidase
V1136929	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1389989	Glucose-6-phosphate isomerase
V1469296	hypothetical protein
V1851958	Nucleoid-associated protein
V1852077	Ribosomal RNA small subunit methyltransferase G
V1852154	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
V1000052	lantibiotic protection ABC transporter permease subunit%2C MutE/EpiE family
V1000118	O-acetyltransferase OatA
V1000559	Ribosomal RNA small subunit methyltransferase B
V1000598	preprotein translocase subunit YajC
V1339706	PTS system mannose-specific EIIC component
V1469304	Glutamyl-tRNA(Gln) amidotransferase subunit C
V1000540	Colicin V production protein
V1001367	Aspartate--ammonia ligase
V1036751	CRISPR-associated endonuclease Cas1
V1112929	AAA domain (dynein-related subfamily)
V1607579	hypothetical protein
V1295013	Di-/tripeptide transporter
V1852052	Major cardiolipin synthase ClsA
V1000027	Ribonuclease M5
V1075594	DNA protecting protein DprA
V1000149	hypothetical protein
V1000887	putative phosphatase YwpJ
V1836832	Elongation factor P
V1481348	Phenylalanine--tRNA ligase alpha subunit
V1000062	5'-nucleotidase YfbR
V1033571	Ribulose-phosphate 3-epimerase
V1000566	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1430479	Alpha-xylosidase
V1038287	Tyrosine recombinase XerC
V1150292	hypothetical protein
V1000485	putative metallophosphoesterase YhaO
V1481295	Penicillin-binding protein 2B
V1000138	hypothetical protein
V1000100	mevalonate kinase
V1170741	hypothetical protein
V1380652	50S ribosomal protein L15
V1415807	Recombination protein RecR
V1268476	CBS domain protein
V1238915	EIIAB-Man
V1000137	hypothetical protein
V1000157	hypothetical protein
V1001392	Acetate kinase
V1356077	DNA/pantothenate metabolism flavoprotein
V1263212	Energy-coupling factor transporter ATP-binding protein EcfA1
V1493470	Formate--tetrahydrofolate ligase
V1034591	serine/threonine protein kinase
V1594751	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1355689	RNA polymerase sigma factor RpoD
V1462019	Putative L%2CD-transpeptidase YciB precursor
V1164912	CopAB ATPases metal-fist type repressor
V1035222	hypothetical protein
V1000624	Peptidase M16 inactive domain protein
V1203392	phage tail tape measure protein%2C TP901 family%2C core region
V1491762	N-acetylglucosamine-6-phosphate deacetylase
V1036339	hypothetical protein
V1163596	Internalin-J precursor
V1887295	LD-carboxypeptidase
V1469321	hypothetical protein
V1436021	Pullulanase
V1000170	Ribonuclease 3
V1000163	Non-canonical purine NTP pyrophosphatase
V1000935	Chaperone protein YajL
V1289749	EcoKI restriction-modification system protein HsdS
V1000888	ADP-binding protein
V1420577	repeat
V1000055	hypothetical protein
V1204226	hypothetical protein
V1036803	Cell division protein FtsW
V1149253	Bacteriophage peptidoglycan hydrolase
V1498665	HPr kinase/phosphorylase
V1852155	Flavodoxin
V1257379	Ribonucleases G and E
V1886968	hypothetical protein
V1033129	Phosphoenolpyruvate-protein phosphotransferase
V1338858	GTP-binding protein HflX
V1541161	Arginine transport system permease protein ArtQ
V1000567	cell division protein FtsL
V1064214	external scaffolding protein
V1104960	Type IIS restriction enzyme Eco57I
V1609073	Triosephosphate isomerase
V1608857	30S ribosomal protein S1
V1000323	Tagatose-6-phosphate kinase
V1000476	Modulator of FtsH protease HflK
V1000626	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
V1000457	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1339995	putative tRNA sulfurtransferase
V1000484	3'-5' exoribonuclease YhaM
V1000026	Ribosomal RNA small subunit methyltransferase A
V1000019	50S ribosomal protein L22
V1430690	NH(3)-dependent NAD(+) synthetase
V1000536	putative chromosome-partitioning protein ParB
V1074688	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1549076	Xylulose-5-phosphate phosphoketolase
V1356515	GMP reductase
V1000560	Methionyl-tRNA formyltransferase
V1033829	NifU-like protein
V1891325	Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
V1289775	hypothetical protein
V1000535	Isochorismatase family protein YecD
V1852119	tRNA pseudouridine synthase B
V1033789	Glucose-specific phosphotransferase enzyme IIA component
V1237275	hypothetical protein
V1035202	Lactococcin-G-processing and transport ATP-binding protein LagD
V1103199	Multidrug-efflux transporter 3
V1000506	D-inositol 3-phosphate glycosyltransferase
V1339715	hypothetical protein
V1000895	Cytosine deaminase
V1887029	hypothetical protein
V1000555	hypothetical protein
V1851974	Primosomal protein DnaI
V1000936	Alpha-ribazole phosphatase
V1394176	PTS system galactitol-specific EIIC component
V1064535	Rib/alpha/Esp surface antigen repeat
V1162882	D-alanine--D-alanine ligase A
V1149402	hypothetical protein
V1000462	tRNA-specific adenosine deaminase
V1042629	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1430317	GTP-binding protein HflX
V1547364	hypothetical protein
V1000844	ABC-2 family transporter protein
V1577351	hypothetical protein
V1204220	esterase
V1160180	Segregation and condensation protein A
V1573654	hypothetical protein
V1000894	p120
V1458297	Tyrosine recombinase XerS
V1852125	Putative pit accessory protein
V1000321	Ribosomal silencing factor RsfS
V1235890	Immunoglobulin G-binding protein G precursor
V1001488	Mannosylfructose-phosphate synthase
V1291229	hypothetical protein
V1034593	Zinc metalloprotease RasP
V1912441	Glucitol operon repressor
V1580786	PTS system mannose-specific EIIC component
V1033757	Glutamate--tRNA ligase
V1076095	hypothetical protein
V1000112	hypothetical protein
V1381056	putative hydrolase YxeP
V1000628	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1000024	Bifunctional protein GlmU
V1038283	Uric acid permease PucK
V1150295	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
V1370789	NUDIX hydrolase YfcD
V1481294	integral membrane protein
V1000539	Ribosomal RNA small subunit methyltransferase G
V1143964	ABC-type uncharacterized transport system%2C permease component
V1150294	Serine 3-dehydrogenase
V1000087	L-arabinose transporter permease protein
V1008515	Thymidine kinase
V1364620	Transcriptional repressor NrdR
V1167995	Non-specific ribonucleoside hydrolase RihC
V1000314	RNA polymerase sigma-54 factor 1
V1851977	Lipopolysaccharide export system ATP-binding protein LptB
V1887276	hypothetical protein
V1045240	hypothetical protein
V1580761	D-alanine--poly(phosphoribitol) ligase subunit 1
V1000616	Immunoglobulin G-binding protein G precursor
V1268599	hypothetical protein
