Gene	KEGG_pathwayID	Annotation
V1481441	map03018	RNA degradation
V1392006	map03010	Ribosome
V1580709	map03010	Ribosome
V1469363	map00760	Nicotinate and nicotinamide metabolism
V1136121	map03010	Ribosome
V1886547	map05010	Alzheimer's disease
V1064534	map03020	RNA polymerase
V1000106	map00720	Carbon fixation pathways in prokaryotes
V1000326	map00970	Aminoacyl-tRNA biosynthesis
V1000547	map02010	ABC transporters
V1836820	map00550	Peptidoglycan biosynthesis
V1000124	map03010	Ribosome
V1000499	map00970	Aminoacyl-tRNA biosynthesis
V1295196	map04112	Cell cycle - Caulobacter
V1594229	map00480	Glutathione metabolism
V1000533	map00240	Pyrimidine metabolism
V1000643	map03018	RNA degradation
V1481324	map00970	Aminoacyl-tRNA biosynthesis
V1581807	map00710	Carbon fixation in photosynthetic organisms
V1000594	map00250	Alanine, aspartate and glutamate metabolism
V1000172	map02010	ABC transporters
V1879918	map03010	Ribosome
V1608313	map04930	Type II diabetes mellitus
V1136573	map03010	Ribosome
V1000835	map00550	Peptidoglycan biosynthesis
V1000834	map03018	RNA degradation
V1552729	map03010	Ribosome
V1000077	map03440	Homologous recombination
V1164541	map00240	Pyrimidine metabolism
V1144133	map02010	ABC transporters
V1033474	map04626	Plant-pathogen interaction
V1137029	map00190	Oxidative phosphorylation
V1213484	map02030	Bacterial chemotaxis
V1431657	map03010	Ribosome
V1000601	map00970	Aminoacyl-tRNA biosynthesis
V1503139	map03440	Homologous recombination
V1136359	map04724	Glutamatergic synapse
V1852084	map03010	Ribosome
V1156179	map03010	Ribosome
V1520185	map00195	Photosynthesis
V1000300	map00970	Aminoacyl-tRNA biosynthesis
V1299127	map00550	Peptidoglycan biosynthesis
V1430573	map02010	ABC transporters
V1819423	map00030	Pentose phosphate pathway
V1464441	map00970	Aminoacyl-tRNA biosynthesis
V1136272	map00620	Pyruvate metabolism
V1000069	map02020	Two-component system
V1136447	map00710	Carbon fixation in photosynthetic organisms
V1552718	map03430	Mismatch repair
V1382281	map03010	Ribosome
V1000144	map03010	Ribosome
V1000312	map03010	Ribosome
V1852140	map00970	Aminoacyl-tRNA biosynthesis
V1076036	map00760	Nicotinate and nicotinamide metabolism
V1136510	map03010	Ribosome
V1211345	map00195	Photosynthesis
V1356383	map02010	ABC transporters
V1211371	map00970	Aminoacyl-tRNA biosynthesis
V1607575	map03440	Homologous recombination
V1136248	map03440	Homologous recombination
V1886451	map02010	ABC transporters
V1886582	map00710	Carbon fixation in photosynthetic organisms
V1000008	map00230	Purine metabolism
V1006819	map02010	ABC transporters
V1799342	map03020	RNA polymerase
V1136049	map03010	Ribosome
V1000526	map03430	Mismatch repair
V1482595	map03010	Ribosome
V1001475	map02010	ABC transporters
V1006021	map03010	Ribosome
V1001368	map02060	Phosphotransferase system (PTS)
V1599154	map05152	Tuberculosis
V1000502	map00983	Drug metabolism - other enzymes
V1000140	map00970	Aminoacyl-tRNA biosynthesis
V1600643	map00500	Starch and sucrose metabolism
V1541135	map00500	Starch and sucrose metabolism
V1297375	map03010	Ribosome
V1340164	map00195	Photosynthesis
V1101641	map00500	Starch and sucrose metabolism
V1886377	map00770	Pantothenate and CoA biosynthesis
V1136440	map03010	Ribosome
V1574080	map00900	Terpenoid backbone biosynthesis
V1164543	map00900	Terpenoid backbone biosynthesis
V1164544	map03440	Homologous recombination
V1599264	map00720	Carbon fixation pathways in prokaryotes
V1357707	map02020	Two-component system
V1000175	map03010	Ribosome
V1389769	map00500	Starch and sucrose metabolism
V1886712	map00520	Amino sugar and nucleotide sugar metabolism
V1000132	map03440	Homologous recombination
V1852083	map03010	Ribosome
V1171078	map00240	Pyrimidine metabolism
V1852138	map00010	Glycolysis / Gluconeogenesis
V1000307	map04724	Glutamatergic synapse
V1136606	map03010	Ribosome
V1136122	map03440	Homologous recombination
V1136312	map04112	Cell cycle - Caulobacter
V1576392	map03440	Homologous recombination
V1006017	map00240	Pyrimidine metabolism
V1552737	map05150	Staphylococcus aureus infection
V1852132	map00760	Nicotinate and nicotinamide metabolism
V1491685	map03018	RNA degradation
V1000013	map03010	Ribosome
V1000505	map00051	Fructose and mannose metabolism
V1136305	map00500	Starch and sucrose metabolism
V1000500	map03430	Mismatch repair
V1136115	map03070	Bacterial secretion system
V1382759	map03440	Homologous recombination
V1339886	map00520	Amino sugar and nucleotide sugar metabolism
V1001468	map00970	Aminoacyl-tRNA biosynthesis
V1599322	map03010	Ribosome
V1580898	map03010	Ribosome
V1006029	map00550	Peptidoglycan biosynthesis
V1601155	map02010	ABC transporters
V1851984	map00910	Nitrogen metabolism
V1000301	map00230	Purine metabolism
V1000161	map02010	ABC transporters
V1000637	map04112	Cell cycle - Caulobacter
V1237406	map00970	Aminoacyl-tRNA biosynthesis
V1522031	map00300	Lysine biosynthesis
V1000076	map03010	Ribosome
V1213485	map02010	ABC transporters
V1462015	map03013	RNA transport
V1482551	map00520	Amino sugar and nucleotide sugar metabolism
V1000831	map03420	Nucleotide excision repair
V1136423	map00195	Photosynthesis
V1608875	map03010	Ribosome
V1042632	map00230	Purine metabolism
V1000168	map00970	Aminoacyl-tRNA biosynthesis
V1851983	map03430	Mismatch repair
V1594750	map00983	Drug metabolism - other enzymes
V1000011	map03010	Ribosome
V1000060	map03030	DNA replication
V1035129	map04122	Sulfur relay system
V1203506	map00561	Glycerolipid metabolism
V1000009	map03010	Ribosome
V1886614	map03440	Homologous recombination
V1000528	map03010	Ribosome
V1211322	map00520	Amino sugar and nucleotide sugar metabolism
V1237698	map03010	Ribosome
V1000525	map00770	Pantothenate and CoA biosynthesis
V1886694	map00230	Purine metabolism
V1338881	map03010	Ribosome
V1211184	map03020	RNA polymerase
V1078022	map03010	Ribosome
V1552713	map00520	Amino sugar and nucleotide sugar metabolism
V1000012	map03010	Ribosome
V1136324	map00970	Aminoacyl-tRNA biosynthesis
V1006022	map00270	Cysteine and methionine metabolism
V1340709	map03018	RNA degradation
V1000152	map03070	Bacterial secretion system
V1136335	map00910	Nitrogen metabolism
V1852111	map00561	Glycerolipid metabolism
V1415807	map03440	Homologous recombination
V1339861	map03010	Ribosome
V1383592	map00240	Pyrimidine metabolism
V1851985	map00900	Terpenoid backbone biosynthesis
V1074742	map03010	Ribosome
V1852100	map00730	Thiamine metabolism
V1886619	map03440	Homologous recombination
V1000454	map00250	Alanine, aspartate and glutamate metabolism
V1595138	map00520	Amino sugar and nucleotide sugar metabolism
V1600206	map03070	Bacterial secretion system
V1046767	map03440	Homologous recombination
V1213499	map00195	Photosynthesis
V1297356	map04626	Plant-pathogen interaction
V1886702	map00650	Butanoate metabolism
V1136304	map02010	ABC transporters
V1167421	map04112	Cell cycle - Caulobacter
V1339870	map04112	Cell cycle - Caulobacter
V1156008	map00680	Methane metabolism
V1389384	map03018	RNA degradation
V1553706	map00500	Starch and sucrose metabolism
V1541236	map04626	Plant-pathogen interaction
V1136252	map00521	Streptomycin biosynthesis
V1000295	map00970	Aminoacyl-tRNA biosynthesis
V1885234	map00640	Propanoate metabolism
V1000139	map03440	Homologous recombination
V1136050	map03010	Ribosome
V1136437	map03010	Ribosome
V1553655	map00790	Folate biosynthesis
V1469282	map02010	ABC transporters
V1000059	map00051	Fructose and mannose metabolism
V1541150	map00240	Pyrimidine metabolism
V1000141	map04070	Phosphatidylinositol signaling system
V1852080	map00550	Peptidoglycan biosynthesis
V1886116	map00195	Photosynthesis
V1037687	map05152	Tuberculosis
V1000166	map00230	Purine metabolism
V1362252	map00643	Styrene degradation
V1420559	map00250	Alanine, aspartate and glutamate metabolism
V1001467	map00270	Cysteine and methionine metabolism
V1581637	map05010	Alzheimer's disease
V1899717	map00240	Pyrimidine metabolism
V1577140	map03020	RNA polymerase
V1885262	map00650	Butanoate metabolism
V1000005	map03010	Ribosome
V1000117	map03013	RNA transport
V1211182	map00970	Aminoacyl-tRNA biosynthesis
V1000486	map00550	Peptidoglycan biosynthesis
V1423938	map03018	RNA degradation
V1167440	map00500	Starch and sucrose metabolism
V1077866	map00640	Propanoate metabolism
V1594655	map02010	ABC transporters
V1599150	map03440	Homologous recombination
V1000318	map00970	Aminoacyl-tRNA biosynthesis
V1203409	map00240	Pyrimidine metabolism
V1256954	map02010	ABC transporters
V1000142	map00240	Pyrimidine metabolism
V1000325	map03010	Ribosome
V1032620	map00240	Pyrimidine metabolism
V1096225	map05152	Tuberculosis
V1000320	map03070	Bacterial secretion system
V1136465	map03010	Ribosome
V1158726	map00970	Aminoacyl-tRNA biosynthesis
V1136382	map03010	Ribosome
V1469298	map02060	Phosphotransferase system (PTS)
V1000162	map00790	Folate biosynthesis
V1364188	map00195	Photosynthesis
V1012818	map00650	Butanoate metabolism
V1000573	map04122	Sulfur relay system
V1211279	map00480	Glutathione metabolism
V1035161	map03070	Bacterial secretion system
V1136076	map00520	Amino sugar and nucleotide sugar metabolism
V1852121	map00450	Selenocompound metabolism
V1599332	map03018	RNA degradation
V1000092	map05150	Staphylococcus aureus infection
V1158332	map04930	Type II diabetes mellitus
V1000590	map00240	Pyrimidine metabolism
V1000634	map03420	Nucleotide excision repair
V1576136	map00640	Propanoate metabolism
V1420575	map03410	Base excision repair
V1599167	map00230	Purine metabolism
V1203556	map00061	Fatty acid biosynthesis
V1880284	map03010	Ribosome
V1469580	map00983	Drug metabolism - other enzymes
V1000020	map03010	Ribosome
V1886605	map02010	ABC transporters
V1464152	map00624	Polycyclic aromatic hydrocarbon degradation
V1886466	map03010	Ribosome
V1339962	map00240	Pyrimidine metabolism
V1498992	map00520	Amino sugar and nucleotide sugar metabolism
V1033129	map02060	Phosphotransferase system (PTS)
V1000022	map03010	Ribosome
V1469304	map00970	Aminoacyl-tRNA biosynthesis
V1200639	map00330	Arginine and proline metabolism
V1136911	map00970	Aminoacyl-tRNA biosynthesis
V1211402	map00970	Aminoacyl-tRNA biosynthesis
V1448171	map00680	Methane metabolism
V1268292	map03420	Nucleotide excision repair
V1389989	map00520	Amino sugar and nucleotide sugar metabolism
V1852017	map00240	Pyrimidine metabolism
V1886498	map00550	Peptidoglycan biosynthesis
V1033302	map03070	Bacterial secretion system
V1058821	map03440	Homologous recombination
V1136164	map03010	Ribosome
V1445186	map04112	Cell cycle - Caulobacter
V1136075	map00230	Purine metabolism
V1000294	map03030	DNA replication
V1000622	map00760	Nicotinate and nicotinamide metabolism
V1160507	map00270	Cysteine and methionine metabolism
V1599149	map00970	Aminoacyl-tRNA biosynthesis
V1000833	map00473	D-Alanine metabolism
V1594712	map03020	RNA polymerase
V1000572	map00790	Folate biosynthesis
V1216924	map00240	Pyrimidine metabolism
V1339995	map04122	Sulfur relay system
V1469322	map03030	DNA replication
V1000146	map02010	ABC transporters
V1000605	map03430	Mismatch repair
V1000155	map00900	Terpenoid backbone biosynthesis
V1574099	map02060	Phosphotransferase system (PTS)
V1038255	map00970	Aminoacyl-tRNA biosynthesis
V1547329	map02010	ABC transporters
V1879847	map02010	ABC transporters
V1000024	map00520	Amino sugar and nucleotide sugar metabolism
V1000626	map00564	Glycerophospholipid metabolism
V1617343	map00550	Peptidoglycan biosynthesis
V1006820	map02010	ABC transporters
V1448368	map02010	ABC transporters
V1154974	map03010	Ribosome
V1136259	map02060	Phosphotransferase system (PTS)
V1036803	map04112	Cell cycle - Caulobacter
V1000938	map00970	Aminoacyl-tRNA biosynthesis
V1033925	map00195	Photosynthesis
V1615067	map00550	Peptidoglycan biosynthesis
V1469285	map00983	Drug metabolism - other enzymes
V1136290	map03020	RNA polymerase
V1464033	map04122	Sulfur relay system
V1599324	map00240	Pyrimidine metabolism
V1000611	map00480	Glutathione metabolism
V1553729	map02010	ABC transporters
V1203647	map00550	Peptidoglycan biosynthesis
V1464388	map03020	RNA polymerase
V1592800	map03010	Ribosome
V1000170	map03008	Ribosome biogenesis in eukaryotes
V1879985	map00500	Starch and sucrose metabolism
V1044037	map00240	Pyrimidine metabolism
V1000633	map03420	Nucleotide excision repair
V1420560	map00550	Peptidoglycan biosynthesis
V1143276	map00550	Peptidoglycan biosynthesis
V1608857	map03010	Ribosome
V1010320	map00630	Glyoxylate and dicarboxylate metabolism
V1886684	map04122	Sulfur relay system
V1136123	map03010	Ribosome
V1000614	map00627	Aminobenzoate degradation
V1212665	map00620	Pyruvate metabolism
V1001488	map00561	Glycerolipid metabolism
V1136387	map00710	Carbon fixation in photosynthetic organisms
V1886715	map00300	Lysine biosynthesis
V1886409	map03070	Bacterial secretion system
V1136418	map00710	Carbon fixation in photosynthetic organisms
V1886389	map00030	Pentose phosphate pathway
V1033913	map00760	Nicotinate and nicotinamide metabolism
V1399511	map00680	Methane metabolism
V1154972	map03010	Ribosome
V1464522	map00983	Drug metabolism - other enzymes
V1599309	map00970	Aminoacyl-tRNA biosynthesis
V1886438	map05150	Staphylococcus aureus infection
V1042355	map02060	Phosphotransferase system (PTS)
V1448294	map00550	Peptidoglycan biosynthesis
V1000164	map00790	Folate biosynthesis
V1553707	map02060	Phosphotransferase system (PTS)
V1136300	map00230	Purine metabolism
V1886721	map04930	Type II diabetes mellitus
V1000632	map00564	Glycerophospholipid metabolism
V1136303	map00970	Aminoacyl-tRNA biosynthesis
V1886512	map00450	Selenocompound metabolism
V1044896	map03010	Ribosome
V1203454	map00970	Aminoacyl-tRNA biosynthesis
V1886618	map03070	Bacterial secretion system
V1000509	map00564	Glycerophospholipid metabolism
V1143929	map00970	Aminoacyl-tRNA biosynthesis
V1000067	map03013	RNA transport
V1166924	map05152	Tuberculosis
V1000598	map03070	Bacterial secretion system
V1600193	map03440	Homologous recombination
V1213492	map00480	Glutathione metabolism
V1212427	map00230	Purine metabolism
V1295109	map04621	NOD-like receptor signaling pathway
V1498827	map00720	Carbon fixation pathways in prokaryotes
V1503145	map00240	Pyrimidine metabolism
V1355689	map03020	RNA polymerase
V1464185	map00051	Fructose and mannose metabolism
V1203386	map02020	Two-component system
V1420576	map04112	Cell cycle - Caulobacter
V1430829	map00520	Amino sugar and nucleotide sugar metabolism
V1000173	map03440	Homologous recombination
V1150071	map03010	Ribosome
V1912376	map00620	Pyruvate metabolism
V1615058	map00760	Nicotinate and nicotinamide metabolism
V1799363	map00550	Peptidoglycan biosynthesis
V1211358	map00520	Amino sugar and nucleotide sugar metabolism
V1469296	map03010	Ribosome
V1000103	map03410	Base excision repair
V1883385	map00240	Pyrimidine metabolism
V1599306	map03440	Homologous recombination
V1851975	map03018	RNA degradation
V1491718	map04112	Cell cycle - Caulobacter
V1599319	map04122	Sulfur relay system
V1609073	map00710	Carbon fixation in photosynthetic organisms
V1158426	map02060	Phosphotransferase system (PTS)
V1006815	map00720	Carbon fixation pathways in prokaryotes
V1886303	map00970	Aminoacyl-tRNA biosynthesis
V1136081	map00970	Aminoacyl-tRNA biosynthesis
V1418918	map00471	D-Glutamine and D-glutamate metabolism
V1000014	map03010	Ribosome
V1886654	map03070	Bacterial secretion system
V1339704	map02010	ABC transporters
V1447216	map05152	Tuberculosis
V1203669	map03010	Ribosome
V1599275	map03020	RNA polymerase
V1000176	map02010	ABC transporters
V1364363	map04112	Cell cycle - Caulobacter
V1159013	map04112	Cell cycle - Caulobacter
V1076023	map00480	Glutathione metabolism
V1601156	map00010	Glycolysis / Gluconeogenesis
V1391945	map02060	Phosphotransferase system (PTS)
V1136111	map03070	Bacterial secretion system
V1000458	map00061	Fatty acid biosynthesis
V1000937	map00680	Methane metabolism
V1295628	map00970	Aminoacyl-tRNA biosynthesis
V1819513	map00240	Pyrimidine metabolism
V1885246	map00970	Aminoacyl-tRNA biosynthesis
V1000099	map00900	Terpenoid backbone biosynthesis
V1000593	map00250	Alanine, aspartate and glutamate metabolism
V1886477	map02020	Two-component system
V1448344	map03018	RNA degradation
V1000936	map00680	Methane metabolism
V1136348	map00550	Peptidoglycan biosynthesis
V1581212	map00195	Photosynthesis
V1491762	map00520	Amino sugar and nucleotide sugar metabolism
V1340101	map00680	Methane metabolism
V1548376	map00270	Cysteine and methionine metabolism
V1136127	map02010	ABC transporters
V1136518	map00520	Amino sugar and nucleotide sugar metabolism
V1136546	map02010	ABC transporters
V1599266	map00250	Alanine, aspartate and glutamate metabolism
V1000121	map04112	Cell cycle - Caulobacter
V1615590	map05416	Viral myocarditis
V1164542	map00970	Aminoacyl-tRNA biosynthesis
V1211281	map00010	Glycolysis / Gluconeogenesis
V1899671	map03030	DNA replication
V1886399	map03010	Ribosome
V1886557	map00250	Alanine, aspartate and glutamate metabolism
V1227353	map04930	Type II diabetes mellitus
V1136681	map00195	Photosynthesis
V1597118	map00195	Photosynthesis
V1599174	map00903	Limonene and pinene degradation
V1000296	map03440	Homologous recombination
V1033764	map00720	Carbon fixation pathways in prokaryotes
V1491695	map00030	Pentose phosphate pathway
V1064859	map04112	Cell cycle - Caulobacter
V1879848	map02010	ABC transporters
V1340013	map00970	Aminoacyl-tRNA biosynthesis
V1448293	map00230	Purine metabolism
V1799344	map03018	RNA degradation
V1010605	map05152	Tuberculosis
V1000565	map00550	Peptidoglycan biosynthesis
V1046252	map00230	Purine metabolism
V1431322	map00970	Aminoacyl-tRNA biosynthesis
V1599996	map05150	Staphylococcus aureus infection
V1339798	map00270	Cysteine and methionine metabolism
V1136462	map03010	Ribosome
V1380652	map03010	Ribosome
V1203690	map00010	Glycolysis / Gluconeogenesis
V1430689	map03440	Homologous recombination
V1000592	map00240	Pyrimidine metabolism
V1605662	map00520	Amino sugar and nucleotide sugar metabolism
V1211250	map02010	ABC transporters
V1213486	map02010	ABC transporters
V1000097	map03060	Protein export
V1136271	map00910	Nitrogen metabolism
V1143377	map02060	Phosphotransferase system (PTS)
V1239603	map00550	Peptidoglycan biosynthesis
V1420574	map02020	Two-component system
V1144426	map00710	Carbon fixation in photosynthetic organisms
V1213495	map03440	Homologous recombination
V1392302	map00970	Aminoacyl-tRNA biosynthesis
V1431931	map00480	Glutathione metabolism
V1886508	map00520	Amino sugar and nucleotide sugar metabolism
V1000328	map00770	Pantothenate and CoA biosynthesis
V1295329	map00770	Pantothenate and CoA biosynthesis
V1541138	map02060	Phosphotransferase system (PTS)
V1001367	map00910	Nitrogen metabolism
V1600991	map03430	Mismatch repair
V1886673	map03440	Homologous recombination
V1000455	map02020	Two-component system
V1223012	map05152	Tuberculosis
V1469287	map00970	Aminoacyl-tRNA biosynthesis
V1594437	map00240	Pyrimidine metabolism
V1851957	map00270	Cysteine and methionine metabolism
V1136929	map00240	Pyrimidine metabolism
V1046120	map05152	Tuberculosis
V1381001	map00910	Nitrogen metabolism
V1136484	map00520	Amino sugar and nucleotide sugar metabolism
V1390210	map00680	Methane metabolism
V1430377	map02010	ABC transporters
V1885612	map00230	Purine metabolism
V1886569	map00250	Alanine, aspartate and glutamate metabolism
V1000846	map00561	Glycerolipid metabolism
V1464618	map00250	Alanine, aspartate and glutamate metabolism
V1482505	map02020	Two-component system
V1799323	map02060	Phosphotransferase system (PTS)
V1519499	map04930	Type II diabetes mellitus
V1836807	map03010	Ribosome
V1155226	map03010	Ribosome
V1448284	map00710	Carbon fixation in photosynthetic organisms
V1581644	map00250	Alanine, aspartate and glutamate metabolism
V1499765	map05152	Tuberculosis
V1886651	map03018	RNA degradation
V1000088	map00230	Purine metabolism
V1799364	map03018	RNA degradation
V1498466	map03420	Nucleotide excision repair
V1448309	map00630	Glyoxylate and dicarboxylate metabolism
V1000316	map00550	Peptidoglycan biosynthesis
V1136346	map00650	Butanoate metabolism
V1600693	map00970	Aminoacyl-tRNA biosynthesis
V1001392	map00720	Carbon fixation pathways in prokaryotes
V1136297	map00190	Oxidative phosphorylation
V1144147	map00240	Pyrimidine metabolism
V1000895	map00330	Arginine and proline metabolism
V1463114	map03440	Homologous recombination
V1340423	map04146	Peroxisome
V1599233	map00720	Carbon fixation pathways in prokaryotes
V1899754	map00230	Purine metabolism
V1034593	map04112	Cell cycle - Caulobacter
V1035160	map03070	Bacterial secretion system
V1197540	map00520	Amino sugar and nucleotide sugar metabolism
V1033789	map02060	Phosphotransferase system (PTS)
V1886402	map02010	ABC transporters
V1000825	map00300	Lysine biosynthesis
V1136274	map00983	Drug metabolism - other enzymes
V1136463	map03010	Ribosome
V1576380	map00983	Drug metabolism - other enzymes
V1011016	map00195	Photosynthesis
V1572527	map03020	RNA polymerase
V1000118	map00903	Limonene and pinene degradation
V1000515	map02020	Two-component system
V1033924	map03010	Ribosome
V1203722	map03440	Homologous recombination
V1356077	map00770	Pantothenate and CoA biosynthesis
V1601058	map03430	Mismatch repair
V1203599	map02010	ABC transporters
V1136135	map00983	Drug metabolism - other enzymes
V1397554	map00520	Amino sugar and nucleotide sugar metabolism
V1136254	map03440	Homologous recombination
V1136446	map00970	Aminoacyl-tRNA biosynthesis
V1136491	map03013	RNA transport
V1144358	map03010	Ribosome
V1599069	map00520	Amino sugar and nucleotide sugar metabolism
V1203342	map03440	Homologous recombination
V1398959	map00230	Purine metabolism
V1552753	map00190	Oxidative phosphorylation
V1000519	map02060	Phosphotransferase system (PTS)
V1381169	map03020	RNA polymerase
V1074688	map00550	Peptidoglycan biosynthesis
V1155989	map05010	Alzheimer's disease
V1852051	map00750	Vitamin B6 metabolism
V1042629	map02010	ABC transporters
V1000052	map02010	ABC transporters
V1006729	map00670	One carbon pool by folate
V1886639	map00240	Pyrimidine metabolism
V1356515	map00230	Purine metabolism
V1463821	map00480	Glutathione metabolism
V1000324	map03010	Ribosome
V1263212	map02010	ABC transporters
V1886579	map03430	Mismatch repair
V1157421	map03010	Ribosome
V1491690	map03440	Homologous recombination
V1581271	map00680	Methane metabolism
V1144117	map00520	Amino sugar and nucleotide sugar metabolism
V1196872	map03018	RNA degradation
V1521086	map00230	Purine metabolism
V1599311	map04112	Cell cycle - Caulobacter
V1136416	map00520	Amino sugar and nucleotide sugar metabolism
V1136483	map02060	Phosphotransferase system (PTS)
V1875154	map00550	Peptidoglycan biosynthesis
V1143335	map03010	Ribosome
V1886502	map04112	Cell cycle - Caulobacter
V1886725	map04122	Sulfur relay system
V1211257	map00051	Fructose and mannose metabolism
V1599980	map00500	Starch and sucrose metabolism
V1000560	map00970	Aminoacyl-tRNA biosynthesis
V1599342	map03420	Nucleotide excision repair
V1136380	map03010	Ribosome
V1521548	map00790	Folate biosynthesis
V1136117	map04112	Cell cycle - Caulobacter
V1155683	map03010	Ribosome
V1203332	map00330	Arginine and proline metabolism
V1852052	map00564	Glycerophospholipid metabolism
V1162882	map00550	Peptidoglycan biosynthesis
V1006626	map00970	Aminoacyl-tRNA biosynthesis
V1136045	map03010	Ribosome
V1136146	map00051	Fructose and mannose metabolism
V1390099	map00561	Glycerolipid metabolism
V1599334	map03420	Nucleotide excision repair
V1295524	map00480	Glutathione metabolism
V1203419	map00190	Oxidative phosphorylation
V1599226	map00190	Oxidative phosphorylation
V1886570	map00250	Alanine, aspartate and glutamate metabolism
V1212989	map03010	Ribosome
V1430433	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis
