Gene	KEGG_module_number	Annotation
V1012335	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012423	M00179	Ribosome, archaea
V1527518	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1012414	M00179	Ribosome, archaea
V1069719	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012771	M00178	Ribosome, bacteria
V1012420	M00179	Ribosome, archaea
V1514891	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1548048	M00183	RNA polymerase, bacteria
V1010071	M00178	Ribosome, bacteria
V1012031	M00179	Ribosome, archaea
V1014359	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1012419	M00179	Ribosome, archaea
V1036735	M00183	RNA polymerase, bacteria
V1007075	M00197	Putative fructooligosaccharide transport system
V1012674	M00159	V/A-type ATPase, prokaryotes
V1073455	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1153346	M00179	Ribosome, archaea
V1012015	M00374	Dicarboxylate-hydroxybutyrate cycle
V1007070	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1019613	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1197037	M00178	Ribosome, bacteria
V1012422	M00179	Ribosome, archaea
V1012033	M00178	Ribosome, bacteria
V1113212	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1007056	M00179	Ribosome, archaea
V1528520	M00179	Ribosome, archaea
V1051255	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1041146	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1013095	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1016828	M00335	Sec (secretion) system
V1301557	M00242	Zinc transport system
V1375131	M00179	Ribosome, archaea
V1040850	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1007077	M00179	Ribosome, archaea
V1039888	M00183	RNA polymerase, bacteria
V1012766	M00178	Ribosome, bacteria
V1013968	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1585337	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036641	M00242	Zinc transport system
V1137315	M00197	Putative fructooligosaccharide transport system
V1036001	M00164	ATP synthase
V1018032	M00179	Ribosome, archaea
V1196019	M00033	Ectoine biosynthesis, aspartate => ectoine
V1042607	M00178	Ribosome, bacteria
V1139669	M00190	Iron(III) transport system
V1367058	M00183	RNA polymerase, bacteria
V1013128	M00029	Urea cycle
V1375605	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1011658	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1135091	M00197	Putative fructooligosaccharide transport system
V1020434	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1013965	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1016837	M00188	NitT/TauT family transport system
V1011476	M00239	Peptides/nickel transport system
V1014869	M00276	PTS system, mannose-specific II component
V1374872	M00239	Peptides/nickel transport system
V1041401	M00346	Formaldehyde assimilation, serine pathway
V1548529	M00159	V/A-type ATPase, prokaryotes
V1051055	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1007074	M00197	Putative fructooligosaccharide transport system
V1433614	M00179	Ribosome, archaea
V1012421	M00179	Ribosome, archaea
V1041145	M00197	Putative fructooligosaccharide transport system
V1007078	M00179	Ribosome, archaea
V1040497	M00179	Ribosome, archaea
V1015386	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1039373	M00335	Sec (secretion) system
V1528097	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1041574	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1042141	M00179	Ribosome, archaea
V1403623	M00178	Ribosome, bacteria
V1012679	M00033	Ectoine biosynthesis, aspartate => ectoine
V1409431	M00179	Ribosome, archaea
V1344643	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1437633	M00164	ATP synthase
V1384044	M00197	Putative fructooligosaccharide transport system
V1588933	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1173942	M00178	Ribosome, bacteria
V1076417	M00178	Ribosome, bacteria
V1011715	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1042904	M00164	ATP synthase
V1009516	M00346	Formaldehyde assimilation, serine pathway
V1012332	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1138984	M00179	Ribosome, archaea
V1392272	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1192293	M00239	Peptides/nickel transport system
V1034175	M00197	Putative fructooligosaccharide transport system
V1367059	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1036477	M00183	RNA polymerase, bacteria
V1011748	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1146330	M00239	Peptides/nickel transport system
V1035999	M00164	ATP synthase
V1014018	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1687741	M00197	Putative fructooligosaccharide transport system
V1106693	M00319	Manganese/zinc/iron transport system
V1172423	M00260	DNA polymerase III complex, bacteria
V1200311	M00178	Ribosome, bacteria
V1586757	M00020	Serine biosynthesis, glycerate-3P => serine
V1167759	M00002	Glycolysis, core module involving three-carbon compounds
V1010835	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1723592	M00178	Ribosome, bacteria
V1075018	M00183	RNA polymerase, bacteria
V1010385	M00260	DNA polymerase III complex, bacteria
V1014483	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1172419	M00239	Peptides/nickel transport system
V1350767	M00242	Zinc transport system
V1158244	M00178	Ribosome, bacteria
V1040498	M00179	Ribosome, archaea
V1012030	M00179	Ribosome, archaea
V1014243	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1595900	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1012682	M00033	Ectoine biosynthesis, aspartate => ectoine
V1549414	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1723757	M00178	Ribosome, bacteria
V1297297	M00197	Putative fructooligosaccharide transport system
V1042212	M00179	Ribosome, archaea
V1430515	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1564165	M00197	Putative fructooligosaccharide transport system
V1584680	M00159	V/A-type ATPase, prokaryotes
V1011477	M00239	Peptides/nickel transport system
V1011392	M00242	Zinc transport system
V1728061	M00179	Ribosome, archaea
V1041482	M00179	Ribosome, archaea
V1011335	M00236	Putative polar amino acid transport system
V1051250	M00303	PTS system, N-acetylmuramic acid-specific II component
V1137180	M00276	PTS system, mannose-specific II component
V1103515	M00183	RNA polymerase, bacteria
V1042057	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1153298	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin
V1051793	M00222	Phosphate transport system
V1549064	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1011938	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1042177	M00214	Methyl-galactoside transport system
V1074989	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1346636	M00178	Ribosome, bacteria
V1192022	M00335	Sec (secretion) system
V1039813	M00159	V/A-type ATPase, prokaryotes
V1042452	M00178	Ribosome, bacteria
V1103099	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1344560	M00179	Ribosome, archaea
V1011714	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1331626	M00179	Ribosome, archaea
V1140472	M00179	Ribosome, archaea
V1103818	M00159	V/A-type ATPase, prokaryotes
V1010275	M00178	Ribosome, bacteria
V1011473	M00221	Putative simple sugar transport system
V1350808	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1103087	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1172200	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1334911	M00179	Ribosome, archaea
V1381642	M00033	Ectoine biosynthesis, aspartate => ectoine
V1038424	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1295076	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1173068	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1010393	M00346	Formaldehyde assimilation, serine pathway
V1103116	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1011940	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1382477	M00239	Peptides/nickel transport system
V1585182	M00179	Ribosome, archaea
V1103248	M00335	Sec (secretion) system
V1586206	M00179	Ribosome, archaea
V1014868	M00276	PTS system, mannose-specific II component
V1431193	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1075855	M00178	Ribosome, bacteria
V1265517	M00206	Cellobiose transport system
V1436794	M00197	Putative fructooligosaccharide transport system
V1073182	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1359103	M00179	Ribosome, archaea
V1013094	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1618788	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1526386	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1013853	M00260	DNA polymerase III complex, bacteria
V1196435	M00179	Ribosome, archaea
V1051795	M00335	Sec (secretion) system
V1014492	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1071794	M00159	V/A-type ATPase, prokaryotes
V1042010	M00242	Zinc transport system
V1113709	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1464526	M00239	Peptides/nickel transport system
V1040154	M00335	Sec (secretion) system
V1015263	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1464709	M00374	Dicarboxylate-hydroxybutyrate cycle
V1040592	M00179	Ribosome, archaea
V1011620	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1040496	M00178	Ribosome, bacteria
V1587685	M00239	Peptides/nickel transport system
V1190938	M00183	RNA polymerase, bacteria
V1036489	M00178	Ribosome, bacteria
V1330569	M00242	Zinc transport system
V1156110	M00164	ATP synthase
V1103114	M00197	Putative fructooligosaccharide transport system
V1594764	M00159	V/A-type ATPase, prokaryotes
V1007053	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1040196	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1724279	M00197	Putative fructooligosaccharide transport system
V1172123	M00159	V/A-type ATPase, prokaryotes
V1431685	M00335	Sec (secretion) system
V1382770	M00179	Ribosome, archaea
V1104946	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1594918	M00164	ATP synthase
V1012500	M00299	Spermidine/putrescine transport system
V1391839	M00207	Putative multiple sugar transport system
V1182165	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1011478	M00239	Peptides/nickel transport system
V1464364	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1367155	M00002	Glycolysis, core module involving three-carbon compounds
V1154539	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1345823	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1013097	M00335	Sec (secretion) system
V1017851	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1391939	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1011609	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1012508	M00237	Branched-chain amino acid transport system
V1010066	M00164	ATP synthase
V1200321	M00164	ATP synthase
V1012336	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1106704	M00179	Ribosome, archaea
V1172291	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1011393	M00242	Zinc transport system
V1585622	M00002	Glycolysis, core module involving three-carbon compounds
V1146791	M00159	V/A-type ATPase, prokaryotes
V1014547	M00178	Ribosome, bacteria
V1074431	M00179	Ribosome, archaea
V1012416	M00179	Ribosome, archaea
V1138842	M00178	Ribosome, bacteria
V1197943	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1233844	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1047900	M00258	Putative ABC transport system
V1369674	M00179	Ribosome, archaea
V1482530	M00178	Ribosome, bacteria
V1089092	M00178	Ribosome, bacteria
V1375358	M00239	Peptides/nickel transport system
V1295134	M00183	RNA polymerase, bacteria
V1115229	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1432161	M00179	Ribosome, archaea
V1041526	M00335	Sec (secretion) system
V1296504	M00179	Ribosome, archaea
V1071289	M00179	Ribosome, archaea
V1374773	M00239	Peptides/nickel transport system
V1147769	M00179	Ribosome, archaea
V1075019	M00179	Ribosome, archaea
V1012681	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1185257	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1295812	M00159	V/A-type ATPase, prokaryotes
V1442732	M00183	RNA polymerase, bacteria
V1074700	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1013522	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1181658	M00260	DNA polymerase III complex, bacteria
V1295234	M00178	Ribosome, bacteria
V1515078	M00273	PTS system, fructose-specific II component
V1465093	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1356036	M00179	Ribosome, archaea
V1429095	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1490525	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1504877	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1007068	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1016650	M00164	ATP synthase
V1548951	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1013469	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1019502	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1012673	M00159	V/A-type ATPase, prokaryotes
V1153819	M00002	Glycolysis, core module involving three-carbon compounds
V1104691	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1430967	M00179	Ribosome, archaea
V1489616	M00183	RNA polymerase, bacteria
V1370067	M00335	Sec (secretion) system
V1621855	M00179	Ribosome, archaea
V1316753	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1585408	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1176644	M00178	Ribosome, bacteria
V1830873	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1018651	M00164	ATP synthase
V1073311	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1526051	M00188	NitT/TauT family transport system
V1234581	M00178	Ribosome, bacteria
V1182272	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1015554	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1617519	M00267	PTS system, N-acetylglucosamine-specific II component
V1011659	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1514691	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1301690	M00178	Ribosome, bacteria
V1012337	M00086	beta-Oxidation, acyl-CoA synthesis
V1036235	M00283	PTS system, ascorbate-specific II component
V1016547	M00179	Ribosome, archaea
V1036000	M00164	ATP synthase
V1072840	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1016751	M00267	PTS system, N-acetylglucosamine-specific II component
V1014487	M00254	ABC-2 type transport system
V1330132	M00183	RNA polymerase, bacteria
V1019971	M00178	Ribosome, bacteria
V1104010	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1353379	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1106673	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1139481	M00144	NADH:quinone oxidoreductase, prokaryotes
V1302192	M00206	Cellobiose transport system
V1367742	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1322784	M00159	V/A-type ATPase, prokaryotes
V1524925	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1899904	M00276	PTS system, mannose-specific II component
V1359172	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1039417	M00198	Putative sn-glycerol-phosphate transport system
V1103120	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1041906	M00178	Ribosome, bacteria
V1035952	M00197	Putative fructooligosaccharide transport system
V1018134	M00178	Ribosome, bacteria
V1102346	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1018136	M00178	Ribosome, bacteria
V1588066	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1080453	M00335	Sec (secretion) system
V1355372	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1116715	M00190	Iron(III) transport system
V1013854	M00178	Ribosome, bacteria
V1295435	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1560497	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1075033	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1375599	M00178	Ribosome, bacteria
V1322582	M00179	Ribosome, archaea
V1348453	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1020162	M00179	Ribosome, archaea
V1380920	M00221	Putative simple sugar transport system
V1104593	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1347950	M00239	Peptides/nickel transport system
V1369730	M00159	V/A-type ATPase, prokaryotes
V1191493	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1574349	M00183	RNA polymerase, bacteria
V1039707	M00164	ATP synthase
V1346881	M00178	Ribosome, bacteria
V1011742	M00178	Ribosome, bacteria
V1432226	M00179	Ribosome, archaea
V1612264	M00178	Ribosome, bacteria
V1012413	M00179	Ribosome, archaea
V1018452	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1036476	M00178	Ribosome, bacteria
V1883636	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1113449	M00002	Glycolysis, core module involving three-carbon compounds
V1192642	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1442877	M00164	ATP synthase
V1550138	M00239	Peptides/nickel transport system
V1012415	M00179	Ribosome, archaea
V1072266	M00346	Formaldehyde assimilation, serine pathway
V1105010	M00197	Putative fructooligosaccharide transport system
V1562789	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1590341	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1173017	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1139364	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1146002	M00029	Urea cycle
V1588860	M00335	Sec (secretion) system
V1103965	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1017484	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1465337	M00197	Putative fructooligosaccharide transport system
V1140704	M00335	Sec (secretion) system
V1529683	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1295886	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1527519	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1007067	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1247052	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1595289	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1040110	M00179	Ribosome, archaea
V1010829	M00266	PTS system, maltose/glucose-specific II component
V1554020	M00197	Putative fructooligosaccharide transport system
V1172326	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1011667	M00178	Ribosome, bacteria
V1139386	M00178	Ribosome, bacteria
V1173390	M00159	V/A-type ATPase, prokaryotes
V1301559	M00178	Ribosome, bacteria
V1074885	M00178	Ribosome, bacteria
V1036976	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1011943	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1500737	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1329336	M00246	Nickel transport system
V1433267	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1016127	M00258	Putative ABC transport system
V1009641	M00183	RNA polymerase, bacteria
V1595019	M00276	PTS system, mannose-specific II component
V1316333	M00242	Zinc transport system
V1032060	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1081021	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1348573	M00179	Ribosome, archaea
V1018466	M00273	PTS system, fructose-specific II component
V1566473	M00178	Ribosome, bacteria
V1376112	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1102360	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1072041	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1393316	M00335	Sec (secretion) system
V1232926	M00183	RNA polymerase, bacteria
V1459476	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1014019	M00260	DNA polymerase III complex, bacteria
V1357430	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1402119	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1437093	M00179	Ribosome, archaea
V1046693	M00335	Sec (secretion) system
V1104018	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1138926	M00179	Ribosome, archaea
V1085162	M00020	Serine biosynthesis, glycerate-3P => serine
V1105915	M00207	Putative multiple sugar transport system
V1011336	M00236	Putative polar amino acid transport system
V1134808	M00179	Ribosome, archaea
V1079141	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1010842	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1041481	M00179	Ribosome, archaea
V1360321	M00197	Putative fructooligosaccharide transport system
V1040890	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1585300	M00183	RNA polymerase, bacteria
V1431246	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1040103	M00179	Ribosome, archaea
V1431607	M00178	Ribosome, bacteria
V1011932	M00375	Hydroxypropionate-hydroxybutylate cycle
V1033039	M00207	Putative multiple sugar transport system
V1374419	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1017035	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1074119	M00178	Ribosome, bacteria
V1071683	M00197	Putative fructooligosaccharide transport system
V1200845	M00178	Ribosome, bacteria
V1595062	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1365642	M00179	Ribosome, archaea
V1200805	M00273	PTS system, fructose-specific II component
V1032287	M00178	Ribosome, bacteria
V1036042	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1138446	M00159	V/A-type ATPase, prokaryotes
V1104224	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1498789	M00178	Ribosome, bacteria
V1527233	M00178	Ribosome, bacteria
V1102577	M00256	Cell division transport system
V1044296	M00221	Putative simple sugar transport system
V1192998	M00335	Sec (secretion) system
V1432137	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1172846	M00254	ABC-2 type transport system
V1139685	M00178	Ribosome, bacteria
V1442456	M00179	Ribosome, archaea
V1595464	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1357039	M00178	Ribosome, bacteria
V1036337	M00178	Ribosome, bacteria
V1559249	M00258	Putative ABC transport system
V1723469	M00179	Ribosome, archaea
V1465000	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1265160	M00335	Sec (secretion) system
V1074045	M00183	RNA polymerase, bacteria
V1604018	M00179	Ribosome, archaea
V1076810	M00178	Ribosome, bacteria
V1113215	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1044527	M00179	Ribosome, archaea
V1011096	M00239	Peptides/nickel transport system
V1073589	M00178	Ribosome, bacteria
V1075934	M00179	Ribosome, archaea
V1367995	M00335	Sec (secretion) system
V1436832	M00346	Formaldehyde assimilation, serine pathway
V1200880	M00239	Peptides/nickel transport system
V1036497	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1464164	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1040315	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1197906	M00002	Glycolysis, core module involving three-carbon compounds
V1039706	M00164	ATP synthase
V1298130	M00178	Ribosome, bacteria
