Gene	KEGG_pathwayID	Annotation
V1000057	map00230	Purine metabolism
V1059001	map02060	Phosphotransferase system (PTS)
V1211201	map03070	Bacterial secretion system
V1144304	map03010	Ribosome
V1000499	map00970	Aminoacyl-tRNA biosynthesis
V1237406	map00970	Aminoacyl-tRNA biosynthesis
V1136388	map00710	Carbon fixation in photosynthetic organisms
V1164541	map00240	Pyrimidine metabolism
V1886965	map00520	Amino sugar and nucleotide sugar metabolism
V1392006	map03010	Ribosome
V1836820	map00550	Peptidoglycan biosynthesis
V1000003	map03010	Ribosome
V1211371	map00970	Aminoacyl-tRNA biosynthesis
V1886582	map00710	Carbon fixation in photosynthetic organisms
V1000637	map04112	Cell cycle - Caulobacter
V1000300	map00970	Aminoacyl-tRNA biosynthesis
V1599266	map00250	Alanine, aspartate and glutamate metabolism
V1033925	map00195	Photosynthesis
V1580921	map05152	Tuberculosis
V1481324	map00970	Aminoacyl-tRNA biosynthesis
V1599150	map03440	Homologous recombination
V1136050	map03010	Ribosome
V1144133	map02010	ABC transporters
V1338881	map03010	Ribosome
V1886712	map00520	Amino sugar and nucleotide sugar metabolism
V1000835	map00550	Peptidoglycan biosynthesis
V1000563	map00230	Purine metabolism
V1464441	map00970	Aminoacyl-tRNA biosynthesis
V1000601	map00970	Aminoacyl-tRNA biosynthesis
V1340164	map00195	Photosynthesis
V1001468	map00970	Aminoacyl-tRNA biosynthesis
V1101641	map00500	Starch and sucrose metabolism
V1203478	map02060	Phosphotransferase system (PTS)
V1000326	map00970	Aminoacyl-tRNA biosynthesis
V1211184	map03020	RNA polymerase
V1000044	map00910	Nitrogen metabolism
V1136423	map00195	Photosynthesis
V1000634	map03420	Nucleotide excision repair
V1000882	map00720	Carbon fixation pathways in prokaryotes
V1000301	map00230	Purine metabolism
V1000139	map03440	Homologous recombination
V1448368	map02010	ABC transporters
V1000168	map00970	Aminoacyl-tRNA biosynthesis
V1362252	map00643	Styrene degradation
V1356383	map02010	ABC transporters
V1136290	map03020	RNA polymerase
V1211322	map00520	Amino sugar and nucleotide sugar metabolism
V1000842	map00195	Photosynthesis
V1000840	map00195	Photosynthesis
V1430573	map02010	ABC transporters
V1420559	map00250	Alanine, aspartate and glutamate metabolism
V1033803	map00195	Photosynthesis
V1156008	map00680	Methane metabolism
V1464284	map00052	Galactose metabolism
V1136075	map00230	Purine metabolism
V1136127	map02010	ABC transporters
V1851960	map02060	Phosphotransferase system (PTS)
V1851983	map03430	Mismatch repair
V1000547	map02010	ABC transporters
V1033764	map00720	Carbon fixation pathways in prokaryotes
V1213484	map02030	Bacterial chemotaxis
V1000834	map03018	RNA degradation
V1000605	map03430	Mismatch repair
V1211345	map00195	Photosynthesis
V1203506	map00561	Glycerolipid metabolism
V1043585	map03010	Ribosome
V1000307	map04724	Glutamatergic synapse
V1852132	map00760	Nicotinate and nicotinamide metabolism
V1599167	map00230	Purine metabolism
V1491714	map03010	Ribosome
V1000502	map00983	Drug metabolism - other enzymes
V1448344	map03018	RNA degradation
V1000318	map00970	Aminoacyl-tRNA biosynthesis
V1000892	map00520	Amino sugar and nucleotide sugar metabolism
V1364188	map00195	Photosynthesis
V1006022	map00270	Cysteine and methionine metabolism
V1164544	map03440	Homologous recombination
V1213485	map02010	ABC transporters
V1899717	map00240	Pyrimidine metabolism
V1000632	map00564	Glycerophospholipid metabolism
V1600206	map03070	Bacterial secretion system
V1136305	map00500	Starch and sucrose metabolism
V1000833	map00473	D-Alanine metabolism
V1000172	map02010	ABC transporters
V1000121	map04112	Cell cycle - Caulobacter
V1522031	map00300	Lysine biosynthesis
V1552713	map00520	Amino sugar and nucleotide sugar metabolism
V1885690	map05150	Staphylococcus aureus infection
V1000162	map00790	Folate biosynthesis
V1000151	map03010	Ribosome
V1879897	map00640	Propanoate metabolism
V1001368	map02060	Phosphotransferase system (PTS)
V1047246	map02060	Phosphotransferase system (PTS)
V1136335	map00910	Nitrogen metabolism
V1357707	map02020	Two-component system
V1000533	map00240	Pyrimidine metabolism
V1000594	map00250	Alanine, aspartate and glutamate metabolism
V1203669	map03010	Ribosome
V1000526	map03430	Mismatch repair
V1879918	map03010	Ribosome
V1000161	map02010	ABC transporters
V1078022	map03010	Ribosome
V1167440	map00500	Starch and sucrose metabolism
V1418918	map00471	D-Glutamine and D-glutamate metabolism
V1136324	map00970	Aminoacyl-tRNA biosynthesis
V1541135	map00500	Starch and sucrose metabolism
V1000076	map03010	Ribosome
V1032620	map00240	Pyrimidine metabolism
V1001475	map02010	ABC transporters
V1076036	map00760	Nicotinate and nicotinamide metabolism
V1047247	map02060	Phosphotransferase system (PTS)
V1000611	map00480	Glutathione metabolism
V1000312	map03010	Ribosome
V1136123	map03010	Ribosome
V1136418	map00710	Carbon fixation in photosynthetic organisms
V1144329	map00330	Arginine and proline metabolism
V1599149	map00970	Aminoacyl-tRNA biosynthesis
V1552729	map03010	Ribosome
V1136510	map03010	Ribosome
V1852140	map00970	Aminoacyl-tRNA biosynthesis
V1136076	map00520	Amino sugar and nucleotide sugar metabolism
V1203647	map00550	Peptidoglycan biosynthesis
V1000486	map00550	Peptidoglycan biosynthesis
V1216924	map00240	Pyrimidine metabolism
V1423938	map03018	RNA degradation
V1576136	map00640	Propanoate metabolism
V1000573	map04122	Sulfur relay system
V1000077	map03440	Homologous recombination
V1000008	map00230	Purine metabolism
V1136553	map00900	Terpenoid backbone biosynthesis
V1136440	map03010	Ribosome
V1594229	map00480	Glutathione metabolism
V1136252	map00521	Streptomycin biosynthesis
V1000124	map03010	Ribosome
V1000152	map03070	Bacterial secretion system
V1594437	map00240	Pyrimidine metabolism
V1000633	map03420	Nucleotide excision repair
V1000525	map00770	Pantothenate and CoA biosynthesis
V1136448	map02060	Phosphotransferase system (PTS)
V1143377	map02060	Phosphotransferase system (PTS)
V1599275	map03020	RNA polymerase
V1599332	map03018	RNA degradation
V1136259	map02060	Phosphotransferase system (PTS)
V1150071	map03010	Ribosome
V1211358	map00520	Amino sugar and nucleotide sugar metabolism
V1599306	map03440	Homologous recombination
V1852083	map03010	Ribosome
V1136484	map00520	Amino sugar and nucleotide sugar metabolism
V1482595	map03010	Ribosome
V1885234	map00640	Propanoate metabolism
V1852084	map03010	Ribosome
V1158332	map04930	Type II diabetes mellitus
V1301126	map00520	Amino sugar and nucleotide sugar metabolism
V1211182	map00970	Aminoacyl-tRNA biosynthesis
V1519450	map00710	Carbon fixation in photosynthetic organisms
V1886694	map00230	Purine metabolism
V1000144	map03010	Ribosome
V1599309	map00970	Aminoacyl-tRNA biosynthesis
V1553655	map00790	Folate biosynthesis
V1203477	map02060	Phosphotransferase system (PTS)
V1203599	map02010	ABC transporters
V1608313	map04930	Type II diabetes mellitus
V1136346	map00650	Butanoate metabolism
V1392504	map03010	Ribosome
V1553706	map00500	Starch and sucrose metabolism
V1852100	map00730	Thiamine metabolism
V1237698	map03010	Ribosome
V1000831	map03420	Nucleotide excision repair
V1058821	map03440	Homologous recombination
V1297375	map03010	Ribosome
V1552737	map05150	Staphylococcus aureus infection
V1136300	map00230	Purine metabolism
V1462015	map03013	RNA transport
V1137029	map00190	Oxidative phosphorylation
V1000519	map02060	Phosphotransferase system (PTS)
V1035129	map04122	Sulfur relay system
V1599980	map00500	Starch and sucrose metabolism
V1382281	map03010	Ribosome
V1213499	map00195	Photosynthesis
V1430377	map02010	ABC transporters
V1445186	map04112	Cell cycle - Caulobacter
V1295109	map04621	NOD-like receptor signaling pathway
V1211402	map00970	Aminoacyl-tRNA biosynthesis
V1420576	map04112	Cell cycle - Caulobacter
V1136630	map02010	ABC transporters
V1000173	map03440	Homologous recombination
V1006819	map02010	ABC transporters
V1155683	map03010	Ribosome
V1000117	map03013	RNA transport
V1000515	map02020	Two-component system
V1006021	map03010	Ribosome
V1880284	map03010	Ribosome
V1164543	map00900	Terpenoid backbone biosynthesis
V1000092	map05150	Staphylococcus aureus infection
V1339870	map04112	Cell cycle - Caulobacter
V1599342	map03420	Nucleotide excision repair
V1340709	map03018	RNA degradation
V1000590	map00240	Pyrimidine metabolism
V1144358	map03010	Ribosome
V1203690	map00010	Glycolysis / Gluconeogenesis
V1076330	map03440	Homologous recombination
V1852111	map00561	Glycerolipid metabolism
V1000155	map00900	Terpenoid backbone biosynthesis
V1136304	map02010	ABC transporters
V1852138	map00010	Glycolysis / Gluconeogenesis
V1136066	map00770	Pantothenate and CoA biosynthesis
V1136081	map00970	Aminoacyl-tRNA biosynthesis
V1268292	map03420	Nucleotide excision repair
V1577140	map03020	RNA polymerase
V1006017	map00240	Pyrimidine metabolism
V1136135	map00983	Drug metabolism - other enzymes
V1481366	map03010	Ribosome
V1136164	map03010	Ribosome
V1136437	map03010	Ribosome
V1164542	map00970	Aminoacyl-tRNA biosynthesis
V1339798	map00270	Cysteine and methionine metabolism
V1886684	map04122	Sulfur relay system
V1211365	map00561	Glycerolipid metabolism
V1580898	map03010	Ribosome
V1600193	map03440	Homologous recombination
V1879985	map00500	Starch and sucrose metabolism
V1420575	map03410	Base excision repair
V1605662	map00520	Amino sugar and nucleotide sugar metabolism
V1886721	map04930	Type II diabetes mellitus
V1553535	map00550	Peptidoglycan biosynthesis
V1000013	map03010	Ribosome
V1203531	map00650	Butanoate metabolism
V1608875	map03010	Ribosome
V1000060	map03030	DNA replication
V1136312	map04112	Cell cycle - Caulobacter
V1594712	map03020	RNA polymerase
V1599319	map04122	Sulfur relay system
V1469282	map02010	ABC transporters
V1074742	map03010	Ribosome
V1420560	map00550	Peptidoglycan biosynthesis
V1430479	map00500	Starch and sucrose metabolism
V1000294	map03030	DNA replication
V1339962	map00240	Pyrimidine metabolism
V1599174	map00903	Limonene and pinene degradation
V1297356	map04626	Plant-pathogen interaction
V1481441	map03018	RNA degradation
V1886466	map03010	Ribosome
V1223012	map05152	Tuberculosis
V1541150	map00240	Pyrimidine metabolism
V1599133	map03430	Mismatch repair
V1000142	map00240	Pyrimidine metabolism
V1000454	map00250	Alanine, aspartate and glutamate metabolism
V1136589	map03010	Ribosome
V1389384	map03018	RNA degradation
V1000505	map00051	Fructose and mannose metabolism
V1203386	map02020	Two-component system
V1203409	map00240	Pyrimidine metabolism
V1033877	map03018	RNA degradation
V1000012	map03010	Ribosome
V1000295	map00970	Aminoacyl-tRNA biosynthesis
V1491690	map03440	Homologous recombination
V1581223	map03440	Homologous recombination
V1886702	map00650	Butanoate metabolism
V1136911	map00970	Aminoacyl-tRNA biosynthesis
V1576392	map03440	Homologous recombination
V1155226	map03010	Ribosome
V1615067	map00550	Peptidoglycan biosynthesis
V1001467	map00270	Cysteine and methionine metabolism
V1211281	map00010	Glycolysis / Gluconeogenesis
V1886512	map00450	Selenocompound metabolism
V1448289	map00240	Pyrimidine metabolism
V1000009	map03010	Ribosome
V1000103	map03410	Base excision repair
V1580860	map03018	RNA degradation
V1617343	map00550	Peptidoglycan biosynthesis
V1136117	map04112	Cell cycle - Caulobacter
V1482551	map00520	Amino sugar and nucleotide sugar metabolism
V1238011	map03010	Ribosome
V1599264	map00720	Carbon fixation pathways in prokaryotes
V1000316	map00550	Peptidoglycan biosynthesis
V1136146	map00051	Fructose and mannose metabolism
V1227353	map04930	Type II diabetes mellitus
V1448284	map00710	Carbon fixation in photosynthetic organisms
V1599132	map00720	Carbon fixation pathways in prokaryotes
V1883385	map00240	Pyrimidine metabolism
V1042632	map00230	Purine metabolism
V1340013	map00970	Aminoacyl-tRNA biosynthesis
V1799364	map03018	RNA degradation
V1852121	map00450	Selenocompound metabolism
V1886579	map03430	Mismatch repair
V1006820	map02010	ABC transporters
V1339704	map02010	ABC transporters
V1203356	map00680	Methane metabolism
V1420574	map02020	Two-component system
V1356077	map00770	Pantothenate and CoA biosynthesis
V1006729	map00670	One carbon pool by folate
V1574099	map02060	Phosphotransferase system (PTS)
V1606122	map03430	Mismatch repair
V1136483	map02060	Phosphotransferase system (PTS)
V1392051	map00720	Carbon fixation pathways in prokaryotes
V1599069	map00520	Amino sugar and nucleotide sugar metabolism
V1175000	map00480	Glutathione metabolism
V1000566	map00550	Peptidoglycan biosynthesis
V1211294	map02020	Two-component system
V1000622	map00760	Nicotinate and nicotinamide metabolism
V1580709	map03010	Ribosome
V1033867	map00970	Aminoacyl-tRNA biosynthesis
V1136465	map03010	Ribosome
V1167421	map04112	Cell cycle - Caulobacter
V1491718	map04112	Cell cycle - Caulobacter
V1157421	map03010	Ribosome
V1448294	map00550	Peptidoglycan biosynthesis
V1000098	map00624	Polycyclic aromatic hydrocarbon degradation
V1136348	map00550	Peptidoglycan biosynthesis
V1136518	map00520	Amino sugar and nucleotide sugar metabolism
V1599233	map00720	Carbon fixation pathways in prokaryotes
V1552753	map00190	Oxidative phosphorylation
V1599324	map00240	Pyrimidine metabolism
V1136546	map02010	ABC transporters
V1391945	map02060	Phosphotransferase system (PTS)
V1000141	map04070	Phosphatidylinositol signaling system
V1000895	map00330	Arginine and proline metabolism
V1213492	map00480	Glutathione metabolism
V1886116	map00195	Photosynthesis
V1136254	map03440	Homologous recombination
V1136505	map02020	Two-component system
V1211250	map02010	ABC transporters
V1448293	map00230	Purine metabolism
V1553707	map02060	Phosphotransferase system (PTS)
V1136074	map00550	Peptidoglycan biosynthesis
V1464033	map04122	Sulfur relay system
V1581637	map05010	Alzheimer's disease
V1599334	map03420	Nucleotide excision repair
V1000011	map03010	Ribosome
V1136567	map00330	Arginine and proline metabolism
V1212870	map00230	Purine metabolism
V1469285	map00983	Drug metabolism - other enzymes
V1819513	map00240	Pyrimidine metabolism
V1158426	map02060	Phosphotransferase system (PTS)
V1203370	map04974	Protein digestion and absorption
V1012053	map02060	Phosphotransferase system (PTS)
V1211176	map02060	Phosphotransferase system (PTS)
V1329205	map02010	ABC transporters
V1136347	map03010	Ribosome
V1156119	map03020	RNA polymerase
V1000067	map03013	RNA transport
V1000118	map00903	Limonene and pinene degradation
V1000572	map00790	Folate biosynthesis
V1594655	map02010	ABC transporters
V1203342	map03440	Homologous recombination
V1521364	map02010	ABC transporters
V1171078	map00240	Pyrimidine metabolism
V1198530	map02060	Phosphotransferase system (PTS)
V1464388	map03020	RNA polymerase
V1491762	map00520	Amino sugar and nucleotide sugar metabolism
V1799363	map00550	Peptidoglycan biosynthesis
V1899671	map03030	DNA replication
V1000323	map00051	Fructose and mannose metabolism
V1886558	map00710	Carbon fixation in photosynthetic organisms
V1000166	map00230	Purine metabolism
V1000306	map02010	ABC transporters
V1203387	map00040	Pentose and glucuronate interconversions
V1799344	map03018	RNA degradation
V1879847	map02010	ABC transporters
V1000458	map00061	Fatty acid biosynthesis
V1851975	map03018	RNA degradation
V1000022	map03010	Ribosome
V1211377	map00240	Pyrimidine metabolism
V1383592	map00240	Pyrimidine metabolism
V1136111	map03070	Bacterial secretion system
V1203451	map05150	Staphylococcus aureus infection
V1553729	map02010	ABC transporters
V1000099	map00900	Terpenoid backbone biosynthesis
V1159013	map04112	Cell cycle - Caulobacter
V1000528	map03010	Ribosome
V1211257	map00051	Fructose and mannose metabolism
V1237574	map00790	Folate biosynthesis
V1594750	map00983	Drug metabolism - other enzymes
V1607575	map03440	Homologous recombination
V1415807	map03440	Homologous recombination
V1469298	map02060	Phosphotransferase system (PTS)
V1600991	map03430	Mismatch repair
V1211215	map03430	Mismatch repair
V1880404	map03410	Base excision repair
V1008959	map00720	Carbon fixation pathways in prokaryotes
V1430829	map00520	Amino sugar and nucleotide sugar metabolism
V1203325	map02020	Two-component system
V1355689	map03020	RNA polymerase
V1136274	map00983	Drug metabolism - other enzymes
V1600693	map00970	Aminoacyl-tRNA biosynthesis
V1033302	map03070	Bacterial secretion system
V1211373	map00720	Carbon fixation pathways in prokaryotes
V1599358	map00550	Peptidoglycan biosynthesis
V1886715	map00300	Lysine biosynthesis
V1448315	map00900	Terpenoid backbone biosynthesis
V1885246	map00970	Aminoacyl-tRNA biosynthesis
V1000593	map00250	Alanine, aspartate and glutamate metabolism
V1000328	map00770	Pantothenate and CoA biosynthesis
V1047248	map02060	Phosphotransferase system (PTS)
V1203286	map00520	Amino sugar and nucleotide sugar metabolism
V1886459	map00564	Glycerophospholipid metabolism
V1136486	map02010	ABC transporters
V1448290	map00240	Pyrimidine metabolism
V1464152	map00624	Polycyclic aromatic hydrocarbon degradation
V1136446	map00970	Aminoacyl-tRNA biosynthesis
V1038255	map00970	Aminoacyl-tRNA biosynthesis
V1154974	map03010	Ribosome
V1552725	map00550	Peptidoglycan biosynthesis
V1886605	map02010	ABC transporters
V1136416	map00520	Amino sugar and nucleotide sugar metabolism
V1218793	map00270	Cysteine and methionine metabolism
V1799323	map02060	Phosphotransferase system (PTS)
V1592800	map03010	Ribosome
V1000598	map03070	Bacterial secretion system
V1886485	map00900	Terpenoid backbone biosynthesis
V1520185	map00195	Photosynthesis
V1001367	map00910	Nitrogen metabolism
V1390210	map00680	Methane metabolism
V1000059	map00051	Fructose and mannose metabolism
V1136387	map00710	Carbon fixation in photosynthetic organisms
V1420584	map02060	Phosphotransferase system (PTS)
V1574080	map00900	Terpenoid backbone biosynthesis
V1000175	map03010	Ribosome
V1000614	map00627	Aminobenzoate degradation
V1886614	map03440	Homologous recombination
V1136303	map00970	Aminoacyl-tRNA biosynthesis
V1799376	map00550	Peptidoglycan biosynthesis
V1204225	map02010	ABC transporters
V1548376	map00270	Cysteine and methionine metabolism
V1136429	map02020	Two-component system
V1469304	map00970	Aminoacyl-tRNA biosynthesis
V1852080	map00550	Peptidoglycan biosynthesis
V1799385	map00550	Peptidoglycan biosynthesis
V1000938	map00970	Aminoacyl-tRNA biosynthesis
V1237835	map02010	ABC transporters
V1006029	map00550	Peptidoglycan biosynthesis
V1135970	map03070	Bacterial secretion system
V1159480	map03010	Ribosome
V1447216	map05152	Tuberculosis
V1211168	map04112	Cell cycle - Caulobacter
V1000565	map00550	Peptidoglycan biosynthesis
V1136556	map03010	Ribosome
V1852017	map00240	Pyrimidine metabolism
V1000455	map02020	Two-component system
V1448286	map00051	Fructose and mannose metabolism
V1547329	map02010	ABC transporters
V1001488	map00561	Glycerolipid metabolism
V1203722	map03440	Homologous recombination
V1599143	map03070	Bacterial secretion system
V1599144	map03060	Protein export
V1600196	map00970	Aminoacyl-tRNA biosynthesis
V1431657	map03010	Ribosome
V1885612	map00230	Purine metabolism
V1212427	map00230	Purine metabolism
V1886389	map00030	Pentose phosphate pathway
V1912357	map00052	Galactose metabolism
V1000024	map00520	Amino sugar and nucleotide sugar metabolism
V1364363	map04112	Cell cycle - Caulobacter
V1382759	map03440	Homologous recombination
V1044896	map03010	Ribosome
V1381001	map00910	Nitrogen metabolism
V1000296	map03440	Homologous recombination
V1136491	map03013	RNA transport
V1295172	map02010	ABC transporters
V1431322	map00970	Aminoacyl-tRNA biosynthesis
V1599267	map00250	Alanine, aspartate and glutamate metabolism
V1875154	map00550	Peptidoglycan biosynthesis
V1136217	map00760	Nicotinate and nicotinamide metabolism
V1599311	map04112	Cell cycle - Caulobacter
V1033701	map00760	Nicotinate and nicotinamide metabolism
V1136397	map00240	Pyrimidine metabolism
V1879868	map00330	Arginine and proline metabolism
V1211472	map02020	Two-component system
V1852051	map00750	Vitamin B6 metabolism
V1000936	map00680	Methane metabolism
V1599268	map00240	Pyrimidine metabolism
V1887321	map00750	Vitamin B6 metabolism
V1899754	map00230	Purine metabolism
V1203629	map00621	Dioxin degradation
V1606124	map02060	Phosphotransferase system (PTS)
V1819514	map00760	Nicotinate and nicotinamide metabolism
V1000846	map00561	Glycerolipid metabolism
V1046120	map05152	Tuberculosis
V1356484	map00970	Aminoacyl-tRNA biosynthesis
V1599178	map03440	Homologous recombination
V1886477	map02020	Two-component system
V1203419	map00190	Oxidative phosphorylation
V1886484	map02020	Two-component system
V1886679	map03440	Homologous recombination
V1912376	map00620	Pyruvate metabolism
V1000146	map02010	ABC transporters
V1136579	map04070	Phosphatidylinositol signaling system
V1160507	map00270	Cysteine and methionine metabolism
V1203454	map00970	Aminoacyl-tRNA biosynthesis
V1211335	map03440	Homologous recombination
V1289783	map00520	Amino sugar and nucleotide sugar metabolism
V1136100	map02020	Two-component system
V1136271	map00910	Nitrogen metabolism
V1594751	map00550	Peptidoglycan biosynthesis
V1886635	map00500	Starch and sucrose metabolism
V1000325	map03010	Ribosome
V1042355	map02060	Phosphotransferase system (PTS)
V1155989	map05010	Alzheimer's disease
V1213495	map03440	Homologous recombination
V1498827	map00720	Carbon fixation pathways in prokaryotes
V1033789	map02060	Phosphotransferase system (PTS)
V1077866	map00640	Propanoate metabolism
V1136396	map00250	Alanine, aspartate and glutamate metabolism
V1599226	map00190	Oxidative phosphorylation
V1000088	map00230	Purine metabolism
V1000478	map02010	ABC transporters
V1000608	map00730	Thiamine metabolism
V1136169	map05150	Staphylococcus aureus infection
V1136318	map02060	Phosphotransferase system (PTS)
V1599156	map03440	Homologous recombination
V1886613	map00730	Thiamine metabolism
V1203336	map00500	Starch and sucrose metabolism
V1599148	map04112	Cell cycle - Caulobacter
V1000176	map02010	ABC transporters
V1886498	map00550	Peptidoglycan biosynthesis
V1044037	map00240	Pyrimidine metabolism
V1203408	map00624	Polycyclic aromatic hydrocarbon degradation
V1211718	map03060	Protein export
V1213486	map02010	ABC transporters
V1819439	map00900	Terpenoid backbone biosynthesis
V1000140	map00970	Aminoacyl-tRNA biosynthesis
V1136593	map00983	Drug metabolism - other enzymes
V1450467	map05416	Viral myocarditis
V1599302	map04112	Cell cycle - Caulobacter
V1599339	map00010	Glycolysis / Gluconeogenesis
V1000560	map00970	Aminoacyl-tRNA biosynthesis
V1136463	map03010	Ribosome
V1136931	map03440	Homologous recombination
V1389769	map00500	Starch and sucrose metabolism
V1200639	map00330	Arginine and proline metabolism
V1212665	map00620	Pyruvate metabolism
V1599230	map00250	Alanine, aspartate and glutamate metabolism
V1000592	map00240	Pyrimidine metabolism
V1136192	map03420	Nucleotide excision repair
V1136485	map00450	Selenocompound metabolism
V1599315	map00550	Peptidoglycan biosynthesis
V1599350	map00500	Starch and sucrose metabolism
V1000005	map03010	Ribosome
V1463821	map00480	Glutathione metabolism
V1464522	map00983	Drug metabolism - other enzymes
V1597118	map00195	Photosynthesis
V1154972	map03010	Ribosome
V1295329	map00770	Pantothenate and CoA biosynthesis
V1491695	map00030	Pentose phosphate pathway
V1851984	map00910	Nitrogen metabolism
V1886438	map05150	Staphylococcus aureus infection
V1599349	map00940	Phenylpropanoid biosynthesis
V1886035	map00770	Pantothenate and CoA biosynthesis
V1033913	map00760	Nicotinate and nicotinamide metabolism
V1886654	map03070	Bacterial secretion system
V1211233	map03420	Nucleotide excision repair
V1355192	map00500	Starch and sucrose metabolism
V1064193	map00624	Polycyclic aromatic hydrocarbon degradation
V1398674	map00195	Photosynthesis
V1615058	map00760	Nicotinate and nicotinamide metabolism
V1886639	map00240	Pyrimidine metabolism
V1000937	map00680	Methane metabolism
