gene	geneProduct
V1347762	30S ribosomal protein S16
V1002465	Elongation factor Tu
V1006096	hypothetical protein
V1108326	Maltodextrin phosphorylase
V1053019	Translation initiation factor IF-2
V1200931	50S ribosomal protein L16
V1000004	DNA-directed RNA polymerase subunit alpha
V1266177	Nickel-binding periplasmic protein precursor
V1016652	F-ATPase gamma subunit
V1554020	Cyclodextrin-binding protein precursor
V1886336	Phosphocarrier protein HPr
V1394405	hypothetical protein
V1000545	Maltose transport system permease protein MalF
V1365642	30S ribosomal protein S8
V1000943	50S ribosomal protein L11
V1032287	hypothetical protein
V1806808	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1036379	1%2C4-alpha-glucan branching enzyme GlgB
V1015427	Phosphoenolpyruvate carboxylase
V1009641	DNA-directed RNA polymerase subunit omega
V1036261	Inner membrane ABC transporter permease protein YcjP
V1000129	Tyrosine phosphorylated protein A
V1345236	DNA-binding protein HB1
V1553792	RNA polymerase-binding transcription factor CarD
V1806797	putative ABC transporter ATP-binding protein YheS
V1036256	Maltodextrin-binding protein
V1526141	Phenylalanine--tRNA ligase beta subunit
V1198712	F-ATPase subunit 6
V1151601	Glyceraldehyde-3-phosphate dehydrogenase
V1294914	Helix-destabilizing protein
V1020102	DNA-directed RNA polymerase subunit alpha
V1075320	hypothetical protein
V1440555	F-type ATPase subunit b
V1012446	50S ribosomal protein L13
V1020308	50S ribosomal protein L9
V1705007	preprotein translocase subunit SecY
V1383863	hypothetical protein
V1006110	50S ribosomal protein L24
V1619237	30S ribosomal protein S3
V1395005	F-ATPase subunit 6
V1302071	30S ribosomal protein S16
V1687689	RNA polymerase principal sigma factor HrdB
V1000075	Ribonuclease P protein component
V1000527	Vegetative protein 19
V1000944	50S ribosomal protein L1
V1099394	Maltose transport system permease protein MalG
V1362785	maltose ABC transporter periplasmic protein
V1145663	Elongation factor G
V1009629	putative transcriptional regulatory protein/MSMEI_2866
V1038252	F-ATPase gamma subunit
V1306539	50S ribosomal protein L13
V1000116	Pyruvate kinase
V1037355	G5 domain protein
V1704984	Phosphomethylpyrimidine synthase
V1819326	Pullulanase precursor
V1000630	preprotein translocase subunit SecA
V1000886	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1036479	Serine/threonine-protein kinase PknB
V1007275	Cell division protein CrgA
V1368195	Putative L%2CD-transpeptidase LppS precursor
V1038323	Maltose transport system permease protein MalG
V1012495	hypothetical protein
V1007273	sortase
V1016072	DNA replication initiation protein gpA
V1006063	50S ribosomal protein L13
V1018798	Tetracycline resistance protein TetM from transposon TnFO1
V1001368	EIIAB-Man
V1409436	Serine/threonine-protein kinase PknB
V1302040	putative septation inhibitor protein
V1151522	hypothetical protein
V1162245	Maltodextrin phosphorylase
V1439186	50S ribosomal protein L19
V1016006	50S ribosomal protein L1
V1912442	6-phosphofructokinase
V1036191	Alkyl hydroperoxide reductase subunit C
V1291380	ATP-dependent zinc metalloprotease FtsH
V1000638	Central glycolytic genes regulator
V1152048	putative outer membrane protein
V1482760	hypothetical protein
V1301588	Elongation factor G
V1318362	50S ribosomal protein L15
V1013919	hypothetical protein
V1549573	co-chaperonin GroES
V1000845	Glucose-6-phosphate isomerase
V1000487	Fructose-bisphosphate aldolase
V1584633	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1011227	hypothetical protein
V1034170	30S ribosomal protein S13
V1031976	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1267333	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW precursor
V1158372	ATP synthase subunit beta
V1098956	50S ribosomal protein L21
V1266138	Anaerobic ribonucleoside-triphosphate reductase
V1430683	putative oxidoreductase/MSMEI_1564
V1000305	Enolase
V1420720	hypothetical protein
V1239564	CTP synthase
V1016291	pyridoxamine 5'-phosphate oxidase%2C FMN-binding family
V1834903	chromosome segregation protein SMC
V1016241	Vegetative protein 19
V1000570	Rod shape-determining protein MreB
V1445419	Pyruvate kinase
V1000821	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1006057	hypothetical protein
V1034630	DNA protection during starvation protein
V1085355	hypothetical protein
V1051284	Phosphocarrier protein HPr
V1036755	Phenylalanine--tRNA ligase beta subunit
V1339929	L-lactate dehydrogenase
V1364027	maltose ABC transporter periplasmic protein
V1578871	trigger factor
V1037884	hypothetical protein
V1723076	hypothetical protein
V1014147	hypothetical protein
V1705128	hypothetical protein
V1371652	hypothetical protein
V1000171	Oligopeptide-binding protein AppA precursor
V1201914	hypothetical protein
V1819273	O-acetyltransferase OatA
V1000548	Beta-phosphoglucomutase
V1018177	50S ribosomal protein L3
V1881206	hypothetical protein
V1012447	30S ribosomal protein S9
V1723160	hypothetical protein
V1036735	DNA-directed RNA polymerase subunit beta'
V1301798	hypothetical protein
V1151576	Fimbrial subunit type 1 precursor
V1032060	Transaldolase
V1836804	Lysine--tRNA ligase
V1819311	hypothetical protein
V1385698	putative ATP-dependent Clp protease ATP-binding subunit
V1443156	Ribonuclease P protein component
V1383835	Acetate kinase
V1138581	DNA gyrase subunit A
V1724279	maltose ABC transporter periplasmic protein
V1012818	Acyl-CoA dehydrogenase%2C short-chain specific
V1036212	Maltose transport system permease protein MalF
V1315998	hypothetical protein
V1887021	Trigger factor
V1036127	potassium transport protein Kup
V1016074	capsid protein
V1313138	chromosome segregation protein SMC
V1705041	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1265423	hypothetical protein
V1009518	Branched-chain-amino-acid aminotransferase
V1239567	50S ribosomal protein L27
V1036274	DivIVA domain protein
V1834913	Aminopeptidase E
V1393876	hypothetical protein
V1458477	30S ribosomal protein S16
V1852050	Immunoglobulin G-binding protein G precursor
V1466746	hypothetical protein
V1006265	30S ribosomal protein S20
V1012312	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1038020	hypothetical protein
V1325936	hypothetical protein
V1491714	30S ribosomal protein S1
V1295109	Thiol-activated cytolysin
V1337287	30S ribosomal protein S5
V1006727	30S ribosomal protein S1
V1172076	Trehalose import ATP-binding protein SugC
V1464526	Dipeptide-binding protein DppE precursor
V1430276	hypothetical protein
V1000151	30S ribosomal protein S16
V1000627	Ribonuclease Y
V1334788	potassium transport protein Kup
V1266170	Phosphoenolpyruvate carboxylase
V1239604	DNA-directed RNA polymerase subunit beta'
V1009597	hypothetical protein
V1173143	cell division protein MraZ
V1391997	hypothetical protein
V1237384	Polyphosphate glucokinase
V1403101	Phosphoglycerate kinase
V1593021	hypothetical protein
V1687672	FK506-binding protein
V1580717	TM2 domain protein
V1018179	50S ribosomal protein L3
V1267672	hypothetical protein
V1007264	DNA gyrase subunit B
V1135971	gram-positive signal peptide%2C YSIRK family
V1445176	Ribulose-phosphate 3-epimerase
V1216112	Penicillin-binding protein 1*
V1548494	Fimbrial subunit type 1 precursor
V1301829	30S ribosomal protein S6
V1145034	hypothetical protein
V1081232	Formate acetyltransferase 1
V1012582	Lipid II:glycine glycyltransferase
V1553878	1%2C4-alpha-glucan branching enzyme GlgB
V1172121	protoporphyrinogen oxidase
V1192245	RNA polymerase-binding transcription factor CarD
V1291721	Pyrimidine-specific ribonucleoside hydrolase RihA
V1705121	hypothetical protein
V1597081	Aminoglycoside 3'-phosphotransferase
V1578514	Elongation factor G
V1012313	Bifunctional (p)ppGpp synthase/hydrolase relA
V1498668	Adenylosuccinate synthetase
V1000001	30S ribosomal protein S9
V1402554	Alkyl hydroperoxide reductase subunit F
V1202303	putative RNA-binding protein (contains KH domain)
V1012945	hypothetical protein
V1368546	protoporphyrinogen oxidase
V1383824	Nickel-binding periplasmic protein precursor
V1011906	Heat shock protein 70
V1009645	Elongation factor P
V1013795	Nucleoside triphosphate pyrophosphohydrolase
V1383368	50S ribosomal protein L22
V1011483	DNA protection during starvation protein
V1527021	Pyruvate kinase
V1009590	DNA polymerase I%2C thermostable
V1000143	Elongation factor Ts
V1012192	Glycogen accumulation regulator GarA
V1007271	Penicillin-binding protein A
V1151891	hypothetical protein
V1145239	50S ribosomal protein L10
V1367590	Elongation factor Ts
V1386205	HSP-70 cofactor
V1806795	Glyceraldehyde-3-phosphate dehydrogenase
V1265314	Elongation factor Tu
V1483059	Putative HMP/thiamine import ATP-binding protein YkoD
V1392006	50S ribosomal protein L19
V1000079	DNA gyrase subunit A
V1084588	ATP synthase subunit beta
V1036111	Adenylosuccinate synthetase
V1104057	Lysine--tRNA ligase
V1239647	Elongation factor G
V1012496	Stress protein H5
V1583917	Inorganic pyrophosphatase
V1402788	Glycine--tRNA ligase
V1501533	hypothetical protein
V1036259	4-alpha-glucanotransferase
V1016073	minor spike protein
V1151941	hypothetical protein
V1012497	putative sensor histidine kinase TcrY
V1443257	Transcriptional repressor NrdR
V1007250	Lipopolysaccharide kinase (Kdo/WaaP) family protein
V1036477	DNA-directed RNA polymerase subunit alpha
V1037423	ATP synthase subunit alpha
V1036773	DNA gyrase subunit B
V1704987	hypothetical protein
V1445347	DNA-directed RNA polymerase subunit beta'
V1009240	Peptidoglycan synthase FtsI precursor
V1154617	Polyphosphate glucokinase
V1430220	hypothetical protein
V1000003	hypothetical protein
V1687738	Leucine--tRNA ligase
V1178384	Elongation factor G
V1151859	Polyribonucleotide nucleotidyltransferase
V1010852	Ribose operon repressor
V1704843	Heat shock protein 70
V1390055	hypothetical protein
V1000841	F-type ATPase subunit delta
V1040600	hypothetical protein
V1007951	Elongation factor Ts
V1238560	30S ribosomal protein S6
V1574099	PTS system mannose-specific EIIC component
V1036976	Anaerobic ribonucleoside-triphosphate reductase
V1010955	Long-chain-fatty-acid--CoA ligase FadD15
V1172547	hypothetical protein
V1036258	L-arabinose transport system permease protein AraQ
V1553523	Foldase protein PrsA precursor
V1597715	30S ribosomal protein S20
V1436832	Enolase
V1413016	4-alpha-glucanotransferase
V1203949	Pyridoxamine 5'-phosphate oxidase
V1012542	Glucose-6-phosphate isomerase
V1381763	Glucosamine kinase GspK
V1849102	Ribonuclease G
V1144133	hypothetical protein
V1085691	2-deoxystreptamine N-acetyl-D-glucosaminyltransferase
V1182881	ribosomal-protein-alanine acetyltransferase
V1195882	Fructose-bisphosphate aldolase
V1013402	Glutathione import ATP-binding protein GsiA
V1037426	Inner membrane protein YbhL
V1013906	Alpha-amylase precursor
V1175548	Glycogen accumulation regulator GarA
V1481366	30S ribosomal protein S1
V1036861	Ribose-phosphate pyrophosphokinase
V1819325	hypothetical protein
V1009677	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
V1313820	tRNA guanosine-2'-O-methyltransferase
V1009680	N5-carboxyaminoimidazole ribonucleotide mutase
V1216166	General stress protein CTC
V1291976	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW precursor
V1123410	hypothetical protein
V1009642	Carbamoyl-phosphate synthase large chain
V1036378	Uridylate kinase
V1484107	50S ribosomal protein L1
V1178111	co-chaperonin GroES
V1239571	30S ribosomal protein S13
V1000021	50S ribosomal protein L3
V1006020	50S ribosomal protein L2
V1216389	hypothetical protein
V1723225	hypothetical protein
V1072108	FHA domain protein
V1705042	Proline--tRNA ligase
V1421267	50S ribosomal protein L11
V1268448	30S ribosomal protein S15
V1392169	hypothetical protein
V1266287	ATP-dependent Clp protease proteolytic subunit 1
V1394935	hypothetical protein
V1043505	hypothetical protein
V1158426	PTS system mannose-specific EIIC component
V1334914	Cell division protein FtsW
V1000018	hypothetical protein
V1052208	Chromosomal replication initiator protein DnaA
V1355546	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1162256	30S ribosomal protein S4
V1554143	4-alpha-glucanotransferase
V1085154	hypothetical protein
V1139467	30S ribosomal protein S18 1
V1007270	PP2C-family Ser/Thr phosphatase
V1151608	DNA gyrase subunit A
V1428999	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1430223	Ammonia transporter
V1177714	Putative sporulation transcription regulator WhiA
V1513968	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1819293	hypothetical protein
V1006235	Adenylate kinase
V1009263	hypothetical protein
V1074483	Adenylate kinase
V1120164	Elongation factor G
V1191928	Polyribonucleotide nucleotidyltransferase
V1000023	Ribose-phosphate pyrophosphokinase
V1505246	hypothetical protein
V1498486	Carbamoyl-phosphate synthase large chain
V1000046	Putative universal stress protein
V1014914	Phenylalanine--tRNA ligase alpha subunit
V1385916	ATP-dependent RNA helicase RhlE
V1382281	50S ribosomal protein L27
V1056153	hypothetical protein
V1080200	N-acetylglucosamine repressor
V1617969	30S ribosomal protein S16
V1194354	30S ribosomal protein S12
V1380549	PII-type proteinase precursor
V1000547	Trehalose import ATP-binding protein SugC
V1043061	F-type ATPase subunit b
V1036841	ATP-dependent zinc metalloprotease FtsH
V1034175	Cyclodextrin-binding protein precursor
V1197036	Pathogen-specific membrane antigen
V1245245	Valine--tRNA ligase
V1334861	Saliva-binding protein
V1819332	hypothetical protein
V1723441	Curved DNA-binding protein
V1013907	GMP synthase [glutamine-hydrolyzing]
V1036155	hypothetical protein
V1137315	Maltose-binding periplasmic proteins/domains
V1239597	Dark-response protein 21
V1607589	Signal transduction histidine-protein kinase ArlS
V1237432	F-type ATPase subunit delta
V1237649	putative periplasmic or secreted protein
V1015967	Putative HMP/thiamine permease protein YkoE
V1368264	Maltose transport system permease protein MalG
V1007256	CCA-adding enzyme
V1186152	hypothetical protein
V1082767	D-alanyl-D-alanine carboxypeptidase precursor
V1041180	putative sensor histidine kinase TcrY
V1594806	Phosphate-binding protein PstS 2 precursor
V1618422	Ribose-phosphate pyrophosphokinase
V1195460	Resuscitation-promoting factor Rpf2 precursor
V1175702	hypothetical protein
V1036606	F-type ATPase subunit b
V1391945	product=Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1705123	hypothetical protein
V1007265	DNA gyrase subunit A
V1327808	zinc/cadmium/mercury/lead-transporting ATPase
V1819306	C protein alpha-antigen precursor
V1172209	H+ Antiporter protein
V1076330	Helix-destabilizing protein
V1000640	Phosphoglycerate kinase
V1385880	Phosphotransferase enzyme family protein
V1806813	hypothetical protein
V1385688	Putative L%2CD-transpeptidase LppS precursor
V1385994	Ribonuclease G
V1723096	putative periplasmic iron-binding protein precursor
V1054279	Glutathione-binding protein GsiB precursor
V1724157	putative ABC transporter-associated repeat protein
V1009517	Guanosine-5'-triphosphate%2C3'-diphosphate pyrophosphatase
V1036611	Inorganic pyrophosphatase
V1000017	50S ribosomal protein L16
V1010322	Oxidative stress genes repressor
V1368901	Maltose/maltodextrin-binding protein precursor
V1151702	FK506-binding protein
V1496507	50S ribosomal protein L4
V1291763	Polyphosphate kinase
V1009685	putative HTH-type transcriptional regulator YurK
V1806812	recombination factor protein RarA
V1011153	Long-chain-fatty-acid--CoA ligase FadD15
V1009514	Transcription-repair-coupling factor
V1033609	hypothetical protein
V1201697	DNA-directed RNA polymerase subunit alpha
V1000317	Transcript cleavage factor GreA
V1012189	ski2-like helicase
V1704990	ABC-type xylose transport system%2C periplasmic component
V1012188	hypothetical protein
V1007260	putative chromosome-partitioning protein ParB
V1170699	DNA gyrase subunit A
V1018096	SkfA peptide export ATP-binding protein SkfE
V1597077	bifunctional biotin--[acetyl-CoA-carboxylase] synthetase/biotin operon repressor
V1110097	hypothetical protein
V1852133	Translation initiation factor IF-3
V1010849	Evolved beta-galactosidase subunit alpha
V1012543	Autolytic lysozyme
V1618260	Leucine--tRNA ligase
V1440639	preprotein translocase subunit SecA
V1298017	Competence-specific nuclease
V1553936	putative sensor histidine kinase pdtaS
V1312020	Maltodextrin phosphorylase
V1394650	bacterial surface protein 26-residue repeat
V1036235	Ascorbate-specific PTS system EIIC component
V1009637	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1311516	putative HTH-type transcriptional regulator YegW
V1216110	Serine--tRNA ligase
V1007252	Serine/threonine-protein kinase PknE
V1151485	hypothetical protein
V1195651	Elongation factor Ts
V1059001	Phosphoenolpyruvate-protein phosphotransferase
V1430296	hypothetical protein
V1009594	Hydroxyethylthiazole kinase
V1050626	Trigger factor
V1484106	Heat shock protein 70
V1070888	Thiol-activated cytolysin
V1429636	Cell division ATP-binding protein FtsE
V1239693	putative glutamine synthetase 2
V1074897	Putative HMP/thiamine permease protein YkoE
V1012197	Ribosome-releasing factor
V1429839	Polyketide biosynthesis malonyl CoA-acyl carrier protein transacylase PksC
V1006055	Thiol-activated cytolysin
V1014149	Peptide deformylase
V1016668	50S ribosomal protein L24
V1239622	Autolytic lysozyme
V1166912	Chromosomal replication initiator protein DnaA
V1355541	protoporphyrinogen oxidase
V1466243	NMT1/THI5 like protein
V1574858	Carbamoyl-phosphate synthase large chain
V1000040	Anaerobic ribonucleoside-triphosphate reductase
V1042355	EIIAB-Man
V1705038	Phosphoribosylformylglycinamidine synthase
V1143274	gram-positive signal peptide%2C YSIRK family
V1000476	Modulator of FtsH protease HflK
V1016651	F-type ATPase subunit delta
V1239807	Ribosome-binding ATPase YchF
V1581223	Helix-destabilizing protein
V1881520	Phosphate-binding protein PstS 2 precursor
V1036227	Dipeptide-binding protein DppE precursor
V1580709	30S ribosomal protein S21
V1108186	Cold shock protein CspC
V1736985	Maltodextrin phosphorylase
V1036882	Phosphoribosylformylglycinamidine synthase
V1355610	PAP2 superfamily protein
V1584078	hypothetical protein
V1154084	Stress protein H5
V1086412	Glutathione-binding protein GsiB precursor
V1009262	Putative transcriptional regulator YvhJ
V1145548	30S ribosomal protein S1
V1035999	ATP synthase subunit beta
V1000625	Helix-turn-helix domain protein
V1241658	actinobacterial surface-anchored protein domain protein
V1238902	Bifunctional protein GlmU
V1514150	hypothetical protein
V1000828	ATP-dependent zinc metalloprotease FtsH
V1036223	Tyrosine phosphorylated protein A
V1394176	PTS system galactitol-specific EIIC component
V1723099	putative transcriptional regulatory protein TcrX
V1089564	Uracil phosphoribosyltransferase
V1431657	30S ribosomal protein S2
V1000124	30S ribosomal protein S20
V1574554	F-ATPase epsilon subunit
V1239598	Ribonucleoside-diphosphate reductase subunit alpha 2
V1036481	Penicillin-binding protein A
V1044248	Septum formation initiator
V1105585	50S ribosomal protein L20
V1552772	Pyruvate kinase
V1501735	50S ribosomal protein L2
V1819287	hypothetical protein
V1705008	Valine--tRNA ligase
V1203300	dihydroxyacetone kinase
V1000144	Vegetative protein 209
V1171863	4-alpha-glucanotransferase
V1036872	Ribose-phosphate pyrophosphokinase
V1339711	Foldase protein PrsA precursor
V1291476	hypothetical protein
V1007259	hypothetical protein
V1440550	Putative pyrimidine permease RutG
V1819334	Listeria-Bacteroides repeat domain (List_Bact_rpt)
V1704901	Beta antigen
V1051202	23S rRNA (uridine(2479)-2'-O)-methyltransferase
V1190729	hypothetical protein
V1870039	Nucleic-acid-binding protein possibly involved in ribosomal biogenesis
V1413731	Ketobutyrate formate-lyase
V1482616	Maltose transport system permease protein MalG
V1093665	Elongation factor Ts
V1239590	GTP-binding protein EngA
V1603182	hypothetical protein
V1852092	Folate ECF transporter S component FolT
V1000575	Integrase
V1410028	hypothetical protein
V1013918	hypothetical protein
V1009255	2-keto-3-deoxygluconate permease
V1036367	hypothetical protein
V1036776	DNA polymerase III subunit beta
V1013972	Inosine-5'-monophosphate dehydrogenase
V1395623	Serine--tRNA ligase
V1589969	hypothetical protein
V1290863	gram-positive signal peptide%2C YSIRK family
V1009624	Adenine phosphoribosyltransferase
V1000172	Stage 0 sporulation protein KC
V1007257	hypothetical protein
V1041288	hypothetical protein
V1012498	hypothetical protein
V1267294	Fimbrial subunit type 1 precursor
V1465337	Maltose-binding periplasmic proteins/domains
V1049457	Chaperone protein ClpB 1
V1014547	hypothetical protein
V1490342	hypothetical protein
V1314879	putative outer membrane protein
V1011660	DNA-directed RNA polymerase subunit beta
V1411967	hypothetical protein
V1151473	hypothetical protein
V1006039	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1420704	aminoimidazole riboside kinase
V1037047	Trigger factor
V1013640	CTP synthase
V1151363	Teichoic acid translocation permease protein TagG
V1036198	Glutathione-binding protein GsiB precursor
V1267284	Neutral endopeptidase
V1036103	D-serine/D-alanine/glycine transporter
V1216188	Penicillin-binding protein 1*
V1144728	putative ATP-dependent Clp protease ATP-binding subunit
V1705011	F-ATPase epsilon subunit
V1198373	Translation initiation factor IF-1
V1239708	hypothetical protein
V1172319	Fimbrial subunit type 1 precursor
V1191301	CAAX amino terminal protease self- immunity
V1151863	hypothetical protein
V1337383	Aminopeptidase C
V1068939	1%2C4-alpha-glucan branching enzyme GlgB
V1158659	Glutamine-dependent NAD(+) synthetase
V1705043	repeat
V1445315	hypothetical protein
V1704981	sn-glycerol-3-phosphate transport system permease protein UgpA
V1003476	30S ribosomal protein S19
V1019613	Glyceraldehyde-3-phosphate dehydrogenase
V1445776	50S ribosomal protein L11
V1017093	ATP-dependent RNA helicase RhlE
V1334813	hypothetical protein
V1549567	hypothetical protein
V1819299	Fimbrial subunit type 1 precursor
V1356527	Taurine import ATP-binding protein TauB
V1137087	Transketolase
V1036907	hypothetical protein
V1383919	Transketolase
V1009237	Helicase IV
V1011665	Lipid A export ATP-binding/permease protein MsbA
V1196033	hypothetical protein
V1036252	Major Facilitator Superfamily protein
V1010953	Excinuclease ABC subunit A
V1042869	polynucleotide kinase
V1246892	dTDP-glucose 4%2C6-dehydratase
V1036563	CCA-adding enzyme
V1391939	Fructose-bisphosphate aldolase
V1238151	50S ribosomal protein L9
V1070874	DNA polymerase IV
V1006222	R3H domain protein
V1163593	gram-positive signal peptide%2C YSIRK family
V1016630	KilA-N domain protein
V1007255	hypothetical protein
V1267311	DNA gyrase subunit B
V1239629	Bifunctional (p)ppGpp synthase/hydrolase relA
V1342988	Inorganic pyrophosphatase
V1043574	hypothetical protein
V1200630	hypothetical protein
V1036407	Putative thiamine biosynthesis protein
V1075411	Vegetative protein 19
V1216187	Thermoresistant gluconokinase
V1192015	GTP pyrophosphokinase YwaC
V1612270	putative ABC transporter-associated repeat protein
V1009238	Ribosomal RNA small subunit methyltransferase H
V1364877	F-ATPase epsilon subunit
V1007272	Serine/threonine-protein kinase PknA
V1159777	L-ribulose-5-phosphate 4-epimerase
V1032644	Tyrosine phosphorylated protein A
V1151796	Periplasmic serine endoprotease DegP precursor
V1042317	putative membrane protein
V1056010	DivIVA domain repeat protein
V1412904	DNA gyrase subunit A
V1483228	hypothetical protein
V1000044	Asparagine synthetase [glutamine-hydrolyzing] 1
V1201948	Phosphoenolpyruvate carboxylase
V1196192	50S ribosomal protein L14
V1705023	putative membrane protein
V1806768	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1171477	hypothetical protein
V1550787	50S ribosomal protein L15
V1016649	F0F1 ATP synthase subunit C
V1016891	Helix-destabilizing protein
V1268379	Listeria-Bacteroides repeat domain (List_Bact_rpt)
V1037452	GTP-binding protein obg
V1267299	putative membrane protein
V1012641	Adenylosuccinate lyase
V1912441	Glucitol operon repressor
V1429971	Butanolide receptor
V1000840	F-ATPase gamma subunit
V1000526	Helicase IV
V1221274	hypothetical protein
V1445314	RNA polymerase-binding transcription factor CarD
V1000842	F-ATPase subunit 6
V1239595	putative chromosome-partitioning protein ParB
V1594332	Putative ribonuclease Jc
V1000533	CTP synthase
V1328812	hypothetical protein
V1000643	Ribonuclease R
V1611944	hypothetical protein
V1010950	Methionyl-tRNA formyltransferase
V1036121	Phosphoenolpyruvate-protein phosphotransferase
V1037224	Putative HMP/thiamine permease protein YkoE
V1267327	hypothetical protein
V1036285	putative oxidoreductase/MSMEI_1564
V1190852	hypothetical protein
V1129137	putative protein containing a divergent version of the methyl-accepting chemotaxis-like domain protein
V1583005	hypothetical protein
V1160822	Elongation factor Tu
V1237403	Transaldolase
V1150988	hypothetical protein
V1151211	hypothetical protein
V1409612	Pullulanase precursor
V1436379	hypothetical protein
V1395075	hypothetical protein
V1367803	30S ribosomal protein S16
V1852084	50S ribosomal protein L23
V1202126	putative vancomycin resistance protein
V1012379	Flavodoxin
V1036333	Stage 0 sporulation protein KA
V1000551	Intracellular maltogenic amylase
V1006223	Glutaredoxin-like protein NrdH
V1009244	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1034832	Ribonuclease J 2
V1541158	major spike protein
V1215300	50S ribosomal protein L23
V1012219	L-lactate dehydrogenase 2
V1110058	30S ribosomal protein S2
V1819260	Acetyl-CoA acetyltransferase
V1311458	O-acetyltransferase OatA
V1119368	Phenylalanine--tRNA ligase alpha subunit
V1552777	Translation initiation factor IF-2
V1036166	putative transcriptional regulatory protein TcrX
V1596952	hypothetical protein
