Gene	KEGG_module_number	Annotation
V1886605	M00197	Putative fructooligosaccharide transport system
V1006815	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000328	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1144283	M00375	Hydroxypropionate-hydroxybutylate cycle
V1164544	M00260	DNA polymerase III complex, bacteria
V1852017	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1000594	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1469282	M00239	Peptides/nickel transport system
V1521364	M00239	Peptides/nickel transport system
V1076392	M00179	Ribosome, archaea
V1581637	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000099	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1042632	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1144210	M00179	Ribosome, archaea
V1000141	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1500254	M00254	ABC-2 type transport system
V1430690	M00115	NAD biosynthesis, aspartate => NAD
V1581644	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1886653	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1380652	M00179	Ribosome, archaea
V1547329	M00239	Peptides/nickel transport system
V1033789	M00303	PTS system, N-acetylmuramic acid-specific II component
V1469327	M00207	Putative multiple sugar transport system
V1886651	M00346	Formaldehyde assimilation, serine pathway
V1390210	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1329205	M00242	Zinc transport system
V1297373	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1000161	M00248	Antibiotic transport system
V1033931	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1144426	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1886205	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1143377	M00273	PTS system, fructose-specific II component
V1572527	M00183	RNA polymerase, bacteria
V1464388	M00183	RNA polymerase, bacteria
V1365188	M00178	Ribosome, bacteria
V1000005	M00179	Ribosome, archaea
V1381169	M00183	RNA polymerase, bacteria
V1006017	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1001392	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1092573	M00179	Ribosome, archaea
V1046737	M00254	ABC-2 type transport system
V1000481	M00254	ABC-2 type transport system
V1000014	M00179	Ribosome, archaea
V1000155	M00366	C10-C20 isoprenoid biosynthesis, plants
V1577140	M00183	RNA polymerase, bacteria
V1521548	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1879847	M00197	Putative fructooligosaccharide transport system
V1851977	M00254	ABC-2 type transport system
V1398674	M00164	ATP synthase
V1594919	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1836807	M00179	Ribosome, archaea
V1399511	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1136931	M00260	DNA polymerase III complex, bacteria
V1045334	M00207	Putative multiple sugar transport system
V1144358	M00178	Ribosome, bacteria
V1469295	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000895	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1143335	M00178	Ribosome, bacteria
V1000824	M00244	Putative zinc/manganese transport system
V1886673	M00260	DNA polymerase III complex, bacteria
V1000589	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1886399	M00178	Ribosome, bacteria
V1340101	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1521086	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1547321	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1033924	M00178	Ribosome, bacteria
V1880087	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000937	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1391986	M00178	Ribosome, bacteria
V1000844	M00254	ABC-2 type transport system
V1382759	M00260	DNA polymerase III complex, bacteria
V1491800	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1836801	M00335	Sec (secretion) system
V1033560	M00335	Sec (secretion) system
V1000482	M00254	ABC-2 type transport system
V1006626	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553653	M00335	Sec (secretion) system
V1580963	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1362258	M00258	Putative ABC transport system
V1886535	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1609073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000164	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1481348	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000019	M00179	Ribosome, archaea
V1469305	M00280	PTS system, glucitol/sorbitol-specific II component
V1464618	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1044896	M00178	Ribosome, bacteria
V1000588	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000303	M00238	D-Methionine transport system
V1577012	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1464522	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1238876	M00375	Hydroxypropionate-hydroxybutylate cycle
V1851960	M00276	PTS system, mannose-specific II component
V1886557	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1463112	M00260	DNA polymerase III complex, bacteria
V1553730	M00236	Putative polar amino acid transport system
V1541161	M00236	Putative polar amino acid transport system
V1431322	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1394176	M00279	PTS system, galactitol-specific II component
V1541138	M00280	PTS system, glucitol/sorbitol-specific II component
V1608830	M00376	3-Hydroxypropionate bi-cycle
V1879848	M00197	Putative fructooligosaccharide transport system
V1000884	M00207	Putative multiple sugar transport system
V1000572	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1006729	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1033571	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1886585	M00268	PTS system, alpha-glucoside-specific II component
V1879956	M00115	NAD biosynthesis, aspartate => NAD
V1158726	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1548376	M00035	Methionine degradation
V1552776	M00221	Putative simple sugar transport system
V1160507	M00034	Methionine salvage pathway
V1033796	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1046252	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1469339	M00280	PTS system, glucitol/sorbitol-specific II component
V1886464	M00179	Ribosome, archaea
V1295524	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1518760	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1000127	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1469287	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1852110	M00244	Putative zinc/manganese transport system
V1000544	M00376	3-Hydroxypropionate bi-cycle
V1033646	M00183	RNA polymerase, bacteria
V1875146	M00254	ABC-2 type transport system
V1137068	M00207	Putative multiple sugar transport system
V1033774	M00178	Ribosome, bacteria
V1431931	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1364113	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1340423	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1000462	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1399193	M00179	Ribosome, archaea
V1000123	M00179	Ribosome, archaea
V1100534	M00179	Ribosome, archaea
V1076603	M00244	Putative zinc/manganese transport system
V1481330	M00254	ABC-2 type transport system
V1043350	M00239	Peptides/nickel transport system
V1886593	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1541229	M00209	Osmoprotectant transport system
V1498827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1159174	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1000890	M00299	Spermidine/putrescine transport system
V1000061	M00236	Putative polar amino acid transport system
V1076023	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1581271	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1398959	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1144017	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1463821	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1042629	M00248	Antibiotic transport system
V1491765	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1463114	M00260	DNA polymerase III complex, bacteria
V1469328	M00207	Putative multiple sugar transport system
V1581212	M00164	ATP synthase
V1595790	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1006819	M00228	Putative glutamine transport system
V1036199	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1339706	M00276	PTS system, mannose-specific II component
V1008959	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1075841	M00247	Putative ABC transport system
V1143929	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1541210	M00239	Peptides/nickel transport system
V1553772	M00279	PTS system, galactitol-specific II component
V1430433	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1886503	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1879966	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1042441	M00179	Ribosome, archaea
V1886569	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1036345	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1886413	M00254	ABC-2 type transport system
V1000891	M00299	Spermidine/putrescine transport system
V1392405	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000024	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1598260	M00089	Triacylglycerol biosynthesis
V1608937	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000562	M00183	RNA polymerase, bacteria
V1000177	M00228	Putative glutamine transport system
V1295628	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1198530	M00279	PTS system, galactitol-specific II component
V1491695	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1296100	M00236	Putative polar amino acid transport system
V1608791	M00254	ABC-2 type transport system
V1541181	M00089	Triacylglycerol biosynthesis
V1097503	M00183	RNA polymerase, bacteria
V1032704	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886525	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1144196	M00239	Peptides/nickel transport system
V1000015	M00179	Ribosome, archaea
V1886153	M00183	RNA polymerase, bacteria
V1044917	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1576798	M00089	Triacylglycerol biosynthesis
V1137443	M00207	Putative multiple sugar transport system
V1580822	M00346	Formaldehyde assimilation, serine pathway
V1136929	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1034592	M00254	ABC-2 type transport system
V1519499	M00002	Glycolysis, core module involving three-carbon compounds
V1382325	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000087	M00221	Putative simple sugar transport system
V1046765	M00246	Nickel transport system
V1886657	M00303	PTS system, N-acetylmuramic acid-specific II component
V1879882	M00179	Ribosome, archaea
V1430382	M00197	Putative fructooligosaccharide transport system
V1000052	M00248	Antibiotic transport system
V1000302	M00238	D-Methionine transport system
V1430317	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone
V1580786	M00276	PTS system, mannose-specific II component
V1059482	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1356484	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1196762	M00179	Ribosome, archaea
V1886537	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012053	M00276	PTS system, mannose-specific II component
V1167639	M00254	ABC-2 type transport system
V1430689	M00260	DNA polymerase III complex, bacteria
V1886623	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1879849	M00197	Putative fructooligosaccharide transport system
V1012055	M00276	PTS system, mannose-specific II component
V1449843	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1576585	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886554	M00178	Ribosome, bacteria
V1576955	M00254	ABC-2 type transport system
V1581661	M00239	Peptides/nickel transport system
V1585059	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1144147	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1886073	M00179	Ribosome, archaea
V1521131	M00375	Hydroxypropionate-hydroxybutylate cycle
V1033923	M00346	Formaldehyde assimilation, serine pathway
V1886410	M00335	Sec (secretion) system
V1000016	M00179	Ribosome, archaea
V1355875	M00260	DNA polymerase III complex, bacteria
V1886687	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1420584	M00279	PTS system, galactitol-specific II component
V1237574	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1295172	M00246	Nickel transport system
V1000849	M00258	Putative ABC transport system
V1033715	M00239	Peptides/nickel transport system
V1442175	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886079	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1430481	M00258	Putative ABC transport system
V1000517	M00258	Putative ABC transport system
V1042561	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1886664	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1377399	M00179	Ribosome, archaea
V1000478	M00248	Antibiotic transport system
V1481349	M00248	Antibiotic transport system
V1000010	M00179	Ribosome, archaea
V1059571	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000587	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1196757	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1882862	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1001568	M00238	D-Methionine transport system
V1033867	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1469318	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1596272	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000488	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1296467	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1303104	M00221	Putative simple sugar transport system
V1879850	M00260	DNA polymerase III complex, bacteria
V1144023	M00276	PTS system, mannose-specific II component
V1492794	M00089	Triacylglycerol biosynthesis
V1000182	M00247	Putative ABC transport system
V1095854	M00179	Ribosome, archaea
V1463120	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000315	M00276	PTS system, mannose-specific II component
V1000516	M00258	Putative ABC transport system
V1256156	M00276	PTS system, mannose-specific II component
V1263212	M00246	Nickel transport system
V1000593	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1382132	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1430563	M00178	Ribosome, bacteria
V1462021	M00260	DNA polymerase III complex, bacteria
V1592899	M00164	ATP synthase
V1144281	M00276	PTS system, mannose-specific II component
V1236942	M00239	Peptides/nickel transport system
V1430912	M00299	Spermidine/putrescine transport system
V1469315	M00207	Putative multiple sugar transport system
V1033929	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1432545	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1464338	M00248	Antibiotic transport system
V1000530	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1157461	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1366363	M00221	Putative simple sugar transport system
V1464757	M00247	Putative ABC transport system
V1886589	M00183	RNA polymerase, bacteria
V1327727	M00260	DNA polymerase III complex, bacteria
V1000186	M00246	Nickel transport system
V1000557	M00236	Putative polar amino acid transport system
V1341278	M00207	Putative multiple sugar transport system
V1000183	M00247	Putative ABC transport system
V1886493	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1886639	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1886402	M00246	Nickel transport system
V1581530	M00183	RNA polymerase, bacteria
V1581597	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1886609	M00164	ATP synthase
V1044111	M00268	PTS system, alpha-glucoside-specific II component
V1886602	M00179	Ribosome, archaea
V1000592	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1143964	M00221	Putative simple sugar transport system
V1339919	M00276	PTS system, mannose-specific II component
V1886382	M00346	Formaldehyde assimilation, serine pathway
V1000477	M00254	ABC-2 type transport system
V1075661	M00335	Sec (secretion) system
V1581062	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1608789	M00228	Putative glutamine transport system
V1430655	M00276	PTS system, mannose-specific II component
V1581482	M00164	ATP synthase
V1852107	M00236	Putative polar amino acid transport system
V1000554	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1341495	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1062031	M00258	Putative ABC transport system
V1886584	M00239	Peptides/nickel transport system
