gene	geneProduct
V1038252	F-ATPase gamma subunit
V1549573	co-chaperonin GroES
V1819311	hypothetical protein
V1430373	30S ribosomal protein S6
V1337358	Thiol-activated cytolysin
V1052203	preprotein translocase subunit SecA
V1554160	50S ribosomal protein L6
V1015427	Phosphoenolpyruvate carboxylase
V1053019	Translation initiation factor IF-2
V1806797	putative ABC transporter ATP-binding protein YheS
V1553792	RNA polymerase-binding transcription factor CarD
V1362785	maltose ABC transporter periplasmic protein
V1002465	Elongation factor Tu
V1009745	Arginine-binding extracellular protein ArtP precursor
V1151522	hypothetical protein
V1032287	hypothetical protein
V1006110	50S ribosomal protein L24
V1036479	Serine/threonine-protein kinase PknB
V1198623	DNA-directed RNA polymerase subunit beta'
V1239564	CTP synthase
V1099394	Maltose transport system permease protein MalG
V1554020	Cyclodextrin-binding protein precursor
V1075934	50S ribosomal protein L10
V1430170	Putative L%2CD-transpeptidase LppS precursor
V1604018	50S ribosomal protein L2
V1383863	hypothetical protein
V1291380	ATP-dependent zinc metalloprotease FtsH
V1009518	Branched-chain-amino-acid aminotransferase
V1723469	50S ribosomal protein L5
V1198712	F-ATPase subunit 6
V1291476	hypothetical protein
V1429839	Polyketide biosynthesis malonyl CoA-acyl carrier protein transacylase PksC
V1020162	50S ribosomal protein L29
V1603711	5%2C10-methylenetetrahydrofolate reductase
V1383824	Nickel-binding periplasmic protein precursor
V1016241	Vegetative protein 19
V1151601	Glyceraldehyde-3-phosphate dehydrogenase
V1391939	Fructose-bisphosphate aldolase
V1246962	50S ribosomal protein L16
V1151576	Fimbrial subunit type 1 precursor
V1409436	Serine/threonine-protein kinase PknB
V1365642	30S ribosomal protein S8
V1138581	DNA gyrase subunit A
V1012496	Stress protein H5
V1007273	sortase
V1036191	Alkyl hydroperoxide reductase subunit C
V1464526	Dipeptide-binding protein DppE precursor
V1012495	hypothetical protein
V1108326	Maltodextrin phosphorylase
V1347762	30S ribosomal protein S16
V1085355	hypothetical protein
V1704987	hypothetical protein
V1329121	Fimbrial subunit type 1 precursor
V1806795	Glyceraldehyde-3-phosphate dehydrogenase
V1364027	maltose ABC transporter periplasmic protein
V1345236	DNA-binding protein HB1
V1445419	Pyruvate kinase
V1007275	Cell division protein CrgA
V1302040	putative septation inhibitor protein
V1265314	Elongation factor Tu
V1012446	50S ribosomal protein L13
V1266138	Anaerobic ribonucleoside-triphosphate reductase
V1158372	ATP synthase subunit beta
V1031976	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1038323	Maltose transport system permease protein MalG
V1145663	Elongation factor G
V1037355	G5 domain protein
V1152048	putative outer membrane protein
V1020102	DNA-directed RNA polymerase subunit alpha
V1036127	potassium transport protein Kup
V1162245	Maltodextrin phosphorylase
V1687689	RNA polymerase principal sigma factor HrdB
V1318362	50S ribosomal protein L15
V1043574	hypothetical protein
V1705123	hypothetical protein
V1619237	30S ribosomal protein S3
V1011227	hypothetical protein
V1266170	Phosphoenolpyruvate carboxylase
V1036755	Phenylalanine--tRNA ligase beta subunit
V1484106	Heat shock protein 70
V1037426	Inner membrane protein YbhL
V1013919	hypothetical protein
V1294914	Helix-destabilizing protein
V1173143	cell division protein MraZ
V1075320	hypothetical protein
V1038020	hypothetical protein
V1049457	Chaperone protein ClpB 1
V1368195	Putative L%2CD-transpeptidase LppS precursor
V1145034	hypothetical protein
V1870039	Nucleic-acid-binding protein possibly involved in ribosomal biogenesis
V1430683	putative oxidoreductase/MSMEI_1564
V1584633	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1036274	DivIVA domain protein
V1006057	hypothetical protein
V1011906	Heat shock protein 70
V1819273	O-acetyltransferase OatA
V1036773	DNA gyrase subunit B
V1239708	hypothetical protein
V1420798	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
V1006096	hypothetical protein
V1018179	50S ribosomal protein L3
V1019613	Glyceraldehyde-3-phosphate dehydrogenase
V1020308	50S ribosomal protein L9
V1009641	DNA-directed RNA polymerase subunit omega
V1053544	hypothetical protein
V1687738	Leucine--tRNA ligase
V1578871	trigger factor
V1018177	50S ribosomal protein L3
V1037884	hypothetical protein
V1385698	putative ATP-dependent Clp protease ATP-binding subunit
V1291976	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW precursor
V1012314	D-methionine transport system permease protein MetI
V1154084	Stress protein H5
V1037423	ATP synthase subunit alpha
V1386205	HSP-70 cofactor
V1006063	50S ribosomal protein L13
V1302071	30S ribosomal protein S16
V1201914	hypothetical protein
V1036477	DNA-directed RNA polymerase subunit alpha
V1368546	protoporphyrinogen oxidase
V1098956	50S ribosomal protein L21
V1334788	potassium transport protein Kup
V1383835	Acetate kinase
V1032060	Transaldolase
V1834913	Aminopeptidase E
V1445176	Ribulose-phosphate 3-epimerase
V1037108	Sulfur carrier protein ThiS adenylyltransferase
V1723076	hypothetical protein
V1007264	DNA gyrase subunit B
V1009629	putative transcriptional regulatory protein/MSMEI_2866
V1527021	Pyruvate kinase
V1020434	Fructose-bisphosphate aldolase
V1036227	Dipeptide-binding protein DppE precursor
V1012497	putative sensor histidine kinase TcrY
V1151859	Polyribonucleotide nucleotidyltransferase
V1237384	Polyphosphate glucokinase
V1239597	Dark-response protein 21
V1018798	Tetracycline resistance protein TetM from transposon TnFO1
V1301798	hypothetical protein
V1705041	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1687672	FK506-binding protein
V1036212	Maltose transport system permease protein MalF
V1108186	Cold shock protein CspC
V1017823	Desulfoferrodoxin
V1394159	hypothetical protein
V1704843	Heat shock protein 70
V1239567	50S ribosomal protein L27
V1036841	ATP-dependent zinc metalloprotease FtsH
V1705121	hypothetical protein
V1192245	RNA polymerase-binding transcription factor CarD
V1034170	30S ribosomal protein S13
V1013250	Cold shock protein CspC
V1201943	chromosome segregation protein
V1443257	Transcriptional repressor NrdR
V1819326	Pullulanase precursor
V1420720	hypothetical protein
V1084588	ATP synthase subunit beta
V1040600	hypothetical protein
V1403101	Phosphoglycerate kinase
V1016072	DNA replication initiation protein gpA
V1010955	Long-chain-fatty-acid--CoA ligase FadD15
V1041180	putative sensor histidine kinase TcrY
V1705038	Phosphoribosylformylglycinamidine synthase
V1583917	Inorganic pyrophosphatase
V1007271	Penicillin-binding protein A
V1337287	30S ribosomal protein S5
V1014147	hypothetical protein
V1009597	hypothetical protein
V1186152	hypothetical protein
V1104057	Lysine--tRNA ligase
V1018096	SkfA peptide export ATP-binding protein SkfE
V1267266	3-oxoacyl-[acyl-carrier-protein] synthase 1
V1301588	Elongation factor G
V1012189	ski2-like helicase
V1819325	hypothetical protein
V1086412	Glutathione-binding protein GsiB precursor
V1458477	30S ribosomal protein S16
V1516610	Alkyl hydroperoxide reductase subunit C
V1834903	chromosome segregation protein SMC
V1705042	Proline--tRNA ligase
V1016006	50S ribosomal protein L1
V1501533	hypothetical protein
V1009590	DNA polymerase I%2C thermostable
V1723300	Putative peptidoglycan binding domain protein
V1009240	Peptidoglycan synthase FtsI precursor
V1614100	hypothetical protein
V1216389	hypothetical protein
V1266287	ATP-dependent Clp protease proteolytic subunit 1
V1334914	Cell division protein FtsW
V1325936	hypothetical protein
V1009677	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
V1402554	Alkyl hydroperoxide reductase subunit F
V1152094	chromosome segregation protein SMC
V1239604	DNA-directed RNA polymerase subunit beta'
V1012582	Lipid II:glycine glycyltransferase
V1043505	hypothetical protein
V1413016	4-alpha-glucanotransferase
V1050626	Trigger factor
V1436832	Enolase
V1553878	1%2C4-alpha-glucan branching enzyme GlgB
V1705128	hypothetical protein
V1237432	F-type ATPase subunit delta
V1881206	hypothetical protein
V1182881	ribosomal-protein-alanine acetyltransferase
V1239807	Ribosome-binding ATPase YchF
V1145239	50S ribosomal protein L10
V1443156	Ribonuclease P protein component
V1239571	30S ribosomal protein S13
V1074483	Adenylate kinase
V1238560	30S ribosomal protein S6
V1291721	Pyrimidine-specific ribonucleoside hydrolase RihA
V1596952	hypothetical protein
V1009263	hypothetical protein
V1139467	30S ribosomal protein S18 1
V1006265	30S ribosomal protein S20
V1012192	Glycogen accumulation regulator GarA
V1723099	putative transcriptional regulatory protein TcrX
V1216112	Penicillin-binding protein 1*
V1313820	tRNA guanosine-2'-O-methyltransferase
V1429636	Cell division ATP-binding protein FtsE
V1723160	hypothetical protein
V1172121	protoporphyrinogen oxidase
V1012447	30S ribosomal protein S9
V1428999	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1036259	4-alpha-glucanotransferase
V1197036	Pathogen-specific membrane antigen
V1054279	Glutathione-binding protein GsiB precursor
V1313138	chromosome segregation protein SMC
V1036166	putative transcriptional regulatory protein TcrX
V1036735	DNA-directed RNA polymerase subunit beta'
V1618260	Leucine--tRNA ligase
V1036111	Adenylosuccinate synthetase
V1315998	hypothetical protein
V1367590	Elongation factor Ts
V1498668	Adenylosuccinate synthetase
V1723441	Curved DNA-binding protein
V1123410	hypothetical protein
V1007270	PP2C-family Ser/Thr phosphatase
V1483059	Putative HMP/thiamine import ATP-binding protein YkoD
V1884167	Biotin ECF transporter S component BioY
V1430276	hypothetical protein
V1036861	Ribose-phosphate pyrophosphokinase
V1724619	hypothetical protein
V1724279	maltose ABC transporter periplasmic protein
V1009642	Carbamoyl-phosphate synthase large chain
V1371652	hypothetical protein
V1496507	50S ribosomal protein L4
V1036976	Anaerobic ribonucleoside-triphosphate reductase
V1385994	Ribonuclease G
V1012312	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1166828	hypothetical protein
V1151891	hypothetical protein
V1172547	hypothetical protein
V1012945	hypothetical protein
V1017600	30S ribosomal protein S2
V1849102	Ribonuclease G
V1154617	Polyphosphate glucokinase
V1178384	Elongation factor G
V1016074	capsid protein
V1593021	hypothetical protein
V1239693	putative glutamine synthetase 2
V1012313	Bifunctional (p)ppGpp synthase/hydrolase relA
V1007951	Elongation factor Ts
V1080200	N-acetylglucosamine repressor
V1505246	hypothetical protein
V1393876	hypothetical protein
V1151796	Periplasmic serine endoprotease DegP precursor
V1151863	hypothetical protein
V1006086	hypothetical protein
V1151702	FK506-binding protein
V1036378	Uridylate kinase
V1368264	Maltose transport system permease protein MalG
V1819306	C protein alpha-antigen precursor
V1574858	Carbamoyl-phosphate synthase large chain
V1081232	Formate acetyltransferase 1
V1000642	Enolase
V1151941	hypothetical protein
V1036611	Inorganic pyrophosphatase
V1013402	Glutathione import ATP-binding protein GsiA
V1430223	Ammonia transporter
V1267672	hypothetical protein
V1421267	50S ribosomal protein L11
V1014914	Phenylalanine--tRNA ligase alpha subunit
V1239622	Autolytic lysozyme
V1194354	30S ribosomal protein S12
V1291323	chromosome segregation protein SMC
V1806812	recombination factor protein RarA
V1036258	L-arabinose transport system permease protein AraQ
V1554143	4-alpha-glucanotransferase
V1200630	hypothetical protein
V1172076	Trehalose import ATP-binding protein SugC
V1043061	F-type ATPase subunit b
V1172319	Fimbrial subunit type 1 precursor
V1106704	50S ribosomal protein L3
V1202303	putative RNA-binding protein (contains KH domain)
V1465337	Maltose-binding periplasmic proteins/domains
V1402788	Glycine--tRNA ligase
V1177040	hypothetical protein
V1267284	Neutral endopeptidase
V1162256	30S ribosomal protein S4
V1267294	Fimbrial subunit type 1 precursor
V1498486	Carbamoyl-phosphate synthase large chain
V1819334	Listeria-Bacteroides repeat domain (List_Bact_rpt)
V1301829	30S ribosomal protein S6
V1337383	Aminopeptidase C
V1007265	DNA gyrase subunit A
V1009517	Guanosine-5'-triphosphate%2C3'-diphosphate pyrophosphatase
V1137315	Maltose-binding periplasmic proteins/domains
V1072108	FHA domain protein
V1037224	Putative HMP/thiamine permease protein YkoE
V1484107	50S ribosomal protein L1
V1014547	hypothetical protein
V1085691	2-deoxystreptamine N-acetyl-D-glucosaminyltransferase
V1013881	Pyruvate kinase
V1513968	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1237649	putative periplasmic or secreted protein
V1192015	GTP pyrophosphokinase YwaC
V1116448	Ribonuclease Y
V1618422	Ribose-phosphate pyrophosphokinase
V1355541	protoporphyrinogen oxidase
V1216166	General stress protein CTC
V1383919	Transketolase
V1009645	Elongation factor P
V1268448	30S ribosomal protein S15
V1009238	Ribosomal RNA small subunit methyltransferase H
V1035999	ATP synthase subunit beta
V1007250	Lipopolysaccharide kinase (Kdo/WaaP) family protein
V1036882	Phosphoribosylformylglycinamidine synthase
V1440639	preprotein translocase subunit SecA
V1191928	Polyribonucleotide nucleotidyltransferase
V1705008	Valine--tRNA ligase
V1036872	Ribose-phosphate pyrophosphokinase
V1138974	Heat shock protein 70
V1239595	putative chromosome-partitioning protein ParB
V1445347	DNA-directed RNA polymerase subunit beta'
V1175548	Glycogen accumulation regulator GarA
V1239647	Elongation factor G
V1385880	Phosphotransferase enzyme family protein
V1385916	ATP-dependent RNA helicase RhlE
V1013907	GMP synthase [glutamine-hydrolyzing]
V1010393	Enolase
V1245245	Valine--tRNA ligase
V1056153	hypothetical protein
V1036155	hypothetical protein
V1466746	hypothetical protein
V1000122	Elongation factor Tu
V1430220	hypothetical protein
V1151608	DNA gyrase subunit A
V1012542	Glucose-6-phosphate isomerase
V1009624	Adenine phosphoribosyltransferase
V1013108	Glutathione-binding protein GsiB precursor
V1012498	hypothetical protein
V1036454	Beta-galactosidase
V1368901	Maltose/maltodextrin-binding protein precursor
V1137087	Transketolase
V1013351	Multiple sugar-binding periplasmic receptor ChvE precursor
V1007260	putative chromosome-partitioning protein ParB
V1082767	D-alanyl-D-alanine carboxypeptidase precursor
V1006039	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1051202	23S rRNA (uridine(2479)-2'-O)-methyltransferase
V1055790	Heat shock protein 70
V1170699	DNA gyrase subunit A
V1144728	putative ATP-dependent Clp protease ATP-binding subunit
V1267327	hypothetical protein
V1007256	CCA-adding enzyme
V1013640	CTP synthase
V1705023	putative membrane protein
V1355546	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1482760	hypothetical protein
V1266647	Stress protein H5
V1578514	Elongation factor G
V1010849	Evolved beta-galactosidase subunit alpha
V1036198	Glutathione-binding protein GsiB precursor
V1000004	DNA-directed RNA polymerase subunit alpha
V1320864	sulfur carrier protein ThiS
V1014149	Peptide deformylase
V1265555	Phosphomethylpyrimidine synthase
V1880393	Glutathione-binding protein GsiB precursor
V1295074	glycerol-3-phosphate transporter periplasmic binding protein
V1036103	D-serine/D-alanine/glycine transporter
V1006235	Adenylate kinase
V1505482	chromosome segregation protein SMC
V1013906	Alpha-amylase precursor
V1195651	Elongation factor Ts
V1009680	N5-carboxyaminoimidazole ribonucleotide mutase
V1036481	Penicillin-binding protein A
V1819287	hypothetical protein
V1012188	hypothetical protein
V1016073	minor spike protein
V1291763	Polyphosphate kinase
V1049443	High temperature protein G
V1036333	Stage 0 sporulation protein KA
V1593466	Stress protein H5
V1009637	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1195460	Resuscitation-promoting factor Rpf2 precursor
V1070874	DNA polymerase IV
V1010950	Methionyl-tRNA formyltransferase
V1177714	Putative sporulation transcription regulator WhiA
V1016651	F-type ATPase subunit delta
V1216110	Serine--tRNA ligase
V1008595	co-chaperonin GroES
V1705043	repeat
V1239590	GTP-binding protein EngA
V1342988	Inorganic pyrophosphatase
V1704990	ABC-type xylose transport system%2C periplasmic component
V1705011	F-ATPase epsilon subunit
V1394935	hypothetical protein
V1181333	Pyruvate kinase
V1033609	hypothetical protein
V1440550	Putative pyrimidine permease RutG
V1178111	co-chaperonin GroES
V1355610	PAP2 superfamily protein
V1806768	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1819299	Fimbrial subunit type 1 precursor
V1010852	Ribose operon repressor
V1385688	Putative L%2CD-transpeptidase LppS precursor
V1237424	hypothetical protein
V1012543	Autolytic lysozyme
V1155178	Translation initiation factor IF-2
V1009262	Putative transcriptional regulator YvhJ
V1736985	Maltodextrin phosphorylase
V1409612	Pullulanase precursor
V1486706	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1013918	hypothetical protein
V1013972	Inosine-5'-monophosphate dehydrogenase
V1482530	30S ribosomal protein S1
V1037345	Aldehyde-alcohol dehydrogenase
V1203949	Pyridoxamine 5'-phosphate oxidase
V1617969	30S ribosomal protein S16
V1070974	hypothetical protein
V1034175	Cyclodextrin-binding protein precursor
V1036223	Tyrosine phosphorylated protein A
V1036907	hypothetical protein
V1311516	putative HTH-type transcriptional regulator YegW
V1007252	Serine/threonine-protein kinase PknE
V1036235	Ascorbate-specific PTS system EIIC component
V1116061	Methionine-binding lipoprotein MetQ precursor
V1015967	Putative HMP/thiamine permease protein YkoE
V1586622	Cell division protein SepF
V1074897	Putative HMP/thiamine permease protein YkoE
V1011660	DNA-directed RNA polymerase subunit beta
V1145548	30S ribosomal protein S1
V1172209	H+ Antiporter protein
V1010958	Putative HMP/thiamine permease protein YkoE
V1036776	DNA polymerase III subunit beta
V1266152	hypothetical protein
V1553936	putative sensor histidine kinase pdtaS
V1267299	putative membrane protein
V1036563	CCA-adding enzyme
V1597715	30S ribosomal protein S20
V1704981	sn-glycerol-3-phosphate transport system permease protein UgpA
V1237313	PhoH-like protein
V1036476	hypothetical protein
V1380549	PII-type proteinase precursor
V1383368	50S ribosomal protein L22
V1036434	Lactose-binding protein precursor
V1043954	Stress protein H5
V1089564	Uracil phosphoribosyltransferase
V1819293	hypothetical protein
V1009687	Acetolactate synthase
V1200583	Dihydroorotate dehydrogenase (quinone)
V1166924	Heat shock protein 70
V1806813	hypothetical protein
V1011153	Long-chain-fatty-acid--CoA ligase FadD15
V1506867	Arginine-binding extracellular protein ArtP precursor
V1008406	Glutathione import ATP-binding protein GsiA
V1216187	Thermoresistant gluconokinase
V1266129	Inosine-5'-monophosphate dehydrogenase
V1466243	NMT1/THI5 like protein
V1036285	putative oxidoreductase/MSMEI_1564
V1190729	hypothetical protein
V1044248	Septum formation initiator
V1009237	Helicase IV
V1012197	Ribosome-releasing factor
V1158659	Glutamine-dependent NAD(+) synthetase
V1181936	Formate acetyltransferase
V1074652	TM2 domain protein
V1574554	F-ATPase epsilon subunit
V1070407	Maltodextrin-binding protein
V1039649	Putative glycosyltransferase EpsH
V1445315	hypothetical protein
V1522831	hypothetical protein
V1723225	hypothetical protein
V1151779	D-alanine--D-alanine ligase
V1484295	Phenylalanine--tRNA ligase alpha subunit
V1198632	Methionine import ATP-binding protein MetN 2
V1191301	CAAX amino terminal protease self- immunity
V1018095	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1196033	hypothetical protein
V1011904	Glycine oxidase
V1819280	acidobacterial duplicated orphan permease
V1314879	putative outer membrane protein
V1007259	hypothetical protein
V1395623	Serine--tRNA ligase
V1006222	R3H domain protein
V1412904	DNA gyrase subunit A
V1036367	hypothetical protein
V1017093	ATP-dependent RNA helicase RhlE
V1036489	30S ribosomal protein S6
V1151484	Aminopeptidase N
V1267311	DNA gyrase subunit B
V1409814	Putative phenylalanine aminotransferase
V1104365	Phosphomethylpyrimidine synthase
V1120164	Elongation factor G
V1007257	hypothetical protein
V1036252	Major Facilitator Superfamily protein
V1420704	aminoimidazole riboside kinase
V1012818	Acyl-CoA dehydrogenase%2C short-chain specific
V1052208	Chromosomal replication initiator protein DnaA
V1008596	hypothetical protein
V1151363	Teichoic acid translocation permease protein TagG
V1363746	hypothetical protein
V1482616	Maltose transport system permease protein MalG
V1016630	KilA-N domain protein
V1723961	flagellin modification protein A
V1036156	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1011665	Lipid A export ATP-binding/permease protein MsbA
V1041288	hypothetical protein
V1239576	ATP-dependent RNA helicase HrpB
V1154539	Glyceraldehyde-3-phosphate dehydrogenase
V1009685	putative HTH-type transcriptional regulator YurK
V1141150	Enolase
V1584078	hypothetical protein
V1806766	Ammonia transporter
V1216160	Neutral endopeptidase
V1237403	Transaldolase
V1006101	hypothetical protein
V1093665	Elongation factor Ts
V1042317	putative membrane protein
V1036070	DNA gyrase subunit B
V1239598	Ribonucleoside-diphosphate reductase subunit alpha 2
V1819271	FHA domain protein
V1160822	Elongation factor Tu
V1032247	CTP synthase
V1216188	Penicillin-binding protein 1*
V1000639	Glyceraldehyde-3-phosphate dehydrogenase
V1172139	Ribosomal RNA small subunit methyltransferase H
V1413731	Ketobutyrate formate-lyase
V1036101	hypothetical protein
V1445314	RNA polymerase-binding transcription factor CarD
V1016649	F0F1 ATP synthase subunit C
V1155213	Alanine--tRNA ligase
V1036196	Calcium-transporting ATPase
V1151485	hypothetical protein
V1246892	dTDP-glucose 4%2C6-dehydratase
V1458517	Transaldolase
V1012641	Adenylosuccinate lyase
V1899885	Sec-independent protein translocase protein TatAy
V1201697	DNA-directed RNA polymerase subunit alpha
V1139691	preprotein translocase subunit SecY
V1216152	Magnesium and cobalt efflux protein CorC
V1037109	Allantoinase
V1356108	CTP synthase
V1239629	Bifunctional (p)ppGpp synthase/hydrolase relA
V1110097	hypothetical protein
V1037111	Allantoate amidohydrolase
V1355997	chromosome segregation protein SMC
V1070888	Thiol-activated cytolysin
V1013189	DNA polymerase III subunit alpha
V1267276	Ribonuclease G
V1201948	Phosphoenolpyruvate carboxylase
V1482831	DNA polymerase III subunit alpha
V1016547	hypothetical protein
V1554035	Protoporphyrinogen oxidase
V1036407	Putative thiamine biosynthesis protein
V1056010	DivIVA domain repeat protein
V1036812	Histidine--tRNA ligase
V1110058	30S ribosomal protein S2
V1009646	Orotate phosphoribosyltransferase
V1312020	Maltodextrin phosphorylase
V1035994	Formate acetyltransferase
V1723096	putative periplasmic iron-binding protein precursor
V1239613	Cell division protein FtsZ
V1140670	ATP synthase subunit alpha%2C sodium ion specific
V1429971	Butanolide receptor
V1009586	Glycogen debranching enzyme
V1049010	Dihydrolipoyl dehydrogenase
V1819315	hypothetical protein
V1445776	50S ribosomal protein L11
V1232339	co-chaperonin GroES
V1035935	NADPH azoreductase
V1049455	ATP-dependent Clp protease ATP-binding subunit ClpC
V1166912	Chromosomal replication initiator protein DnaA
V1330614	hypothetical protein
V1420739	3-oxoacyl-[acyl-carrier-protein] synthase 1
V1009514	Transcription-repair-coupling factor
V1603182	hypothetical protein
V1110922	Cold shock protein CspC
V1171477	hypothetical protein
V1037047	Trigger factor
V1036115	HSP-70 cofactor
V1050902	30S Ribosomal protein S1
V1069749	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1074009	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW precursor
V1006223	Glutaredoxin-like protein NrdH
V1334813	hypothetical protein
V1501735	50S ribosomal protein L2
V1238902	Bifunctional protein GlmU
V1010953	Excinuclease ABC subunit A
V1295060	Methionine-binding lipoprotein MetQ precursor
V1577853	Stage 0 sporulation protein KA
V1410028	hypothetical protein
V1464571	Elongation factor Tu-B
V1009508	Ribosome-binding ATPase YchF
V1548494	Fimbrial subunit type 1 precursor
V1806864	Methionine--tRNA ligase
V1334743	Periplasmic serine endoprotease DegP precursor
V1009594	Hydroxyethylthiazole kinase
V1466064	putative transcriptional regulatory protein TcrX
V1594332	Putative ribonuclease Jc
V1182165	Fructose-bisphosphate aldolase
V1237442	hypothetical protein
V1036616	Aminopeptidase C
V1036186	Periplasmic serine endoprotease DegP precursor
V1574864	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1036221	Asparagine synthetase [glutamine-hydrolyzing] 1
V1072128	Ferrous iron uptake protein
V1194990	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1036503	Ascorbate-specific PTS system EIIC component
V1068939	1%2C4-alpha-glucan branching enzyme GlgB
V1899842	D-lactate dehydrogenase
V1009255	2-keto-3-deoxygluconate permease
V1430834	hypothetical protein
V1462237	50S ribosomal protein L2
V1882051	putative transcriptional regulatory protein
V1430296	hypothetical protein
V1129137	putative protein containing a divergent version of the methyl-accepting chemotaxis-like domain protein
V1430161	PII-type proteinase precursor
V1395763	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1036267	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1019516	Phosphoenolpyruvate carboxykinase [ATP]
V1496696	Elongation factor Ts
V1016999	Elongation factor Tu
V1040344	Formate acetyltransferase
V1464364	Glyceraldehyde-3-phosphate dehydrogenase
V1019971	50S ribosomal protein L21
V1401343	Leucine-%2C isoleucine-%2C valine-%2C threonine-%2C and alanine-binding protein precursor
V1080487	Acetate kinase
V1237393	Threonine--tRNA ligase
V1006055	Thiol-activated cytolysin
V1019830	hypothetical protein
V1150988	hypothetical protein
V1007272	Serine/threonine-protein kinase PknA
V1724136	Cell division protein SepF
V1365652	Autolytic lysozyme
V1490342	hypothetical protein
V1012195	Prolipoprotein diacylglyceryl transferase
V1036540	Alanine--tRNA ligase
V1413769	Sporulation initiation inhibitor protein soj
