Gene	KEGG_pathwayID	Annotation
V1886377	map00770	Pantothenate and CoA biosynthesis
V1500383	map05152	Tuberculosis
V1364877	map00195	Photosynthesis
V1608313	map04930	Type II diabetes mellitus
V1581223	map03440	Homologous recombination
V1144133	map02010	ABC transporters
V1356068	map03018	RNA degradation
V1580709	map03010	Ribosome
V1491714	map03010	Ribosome
V1000017	map03010	Ribosome
V1104333	map00330	Arginine and proline metabolism
V1001368	map02060	Phosphotransferase system (PTS)
V1033925	map00195	Photosynthesis
V1552729	map03010	Ribosome
V1000300	map00970	Aminoacyl-tRNA biosynthesis
V1000834	map03018	RNA degradation
V1033474	map04626	Plant-pathogen interaction
V1503139	map03440	Homologous recombination
V1000637	map04112	Cell cycle - Caulobacter
V1000499	map00970	Aminoacyl-tRNA biosynthesis
V1000312	map03010	Ribosome
V1000835	map00550	Peptidoglycan biosynthesis
V1000641	map00710	Carbon fixation in photosynthetic organisms
V1000162	map00790	Folate biosynthesis
V1430573	map02010	ABC transporters
V1000547	map02010	ABC transporters
V1006017	map00240	Pyrimidine metabolism
V1580921	map05152	Tuberculosis
V1144329	map00330	Arginine and proline metabolism
V1356383	map02010	ABC transporters
V1481324	map00970	Aminoacyl-tRNA biosynthesis
V1464441	map00970	Aminoacyl-tRNA biosynthesis
V1339870	map04112	Cell cycle - Caulobacter
V1339886	map00520	Amino sugar and nucleotide sugar metabolism
V1879918	map03010	Ribosome
V1852083	map03010	Ribosome
V1852084	map03010	Ribosome
V1064534	map03020	RNA polymerase
V1886582	map00710	Carbon fixation in photosynthetic organisms
V1295196	map04112	Cell cycle - Caulobacter
V1000525	map00770	Pantothenate and CoA biosynthesis
V1608875	map03010	Ribosome
V1886712	map00520	Amino sugar and nucleotide sugar metabolism
V1137029	map00190	Oxidative phosphorylation
V1552718	map03430	Mismatch repair
V1000175	map03010	Ribosome
V1879897	map00640	Propanoate metabolism
V1101641	map00500	Starch and sucrose metabolism
V1392504	map03010	Ribosome
V1000842	map00195	Photosynthesis
V1836820	map00550	Peptidoglycan biosynthesis
V1000132	map03440	Homologous recombination
V1381099	map00195	Photosynthesis
V1299127	map00550	Peptidoglycan biosynthesis
V1000326	map00970	Aminoacyl-tRNA biosynthesis
V1074742	map03010	Ribosome
V1594750	map00983	Drug metabolism - other enzymes
V1574099	map02060	Phosphotransferase system (PTS)
V1297375	map03010	Ribosome
V1469363	map00760	Nicotinate and nicotinamide metabolism
V1482595	map03010	Ribosome
V1607575	map03440	Homologous recombination
V1033803	map00195	Photosynthesis
V1397554	map00520	Amino sugar and nucleotide sugar metabolism
V1000564	map04112	Cell cycle - Caulobacter
V1574080	map00900	Terpenoid backbone biosynthesis
V1006820	map02010	ABC transporters
V1001475	map02010	ABC transporters
V1000320	map03070	Bacterial secretion system
V1000502	map00983	Drug metabolism - other enzymes
V1006021	map03010	Ribosome
V1000528	map03010	Ribosome
V1000526	map03430	Mismatch repair
V1469298	map02060	Phosphotransferase system (PTS)
V1035161	map03070	Bacterial secretion system
V1595138	map00520	Amino sugar and nucleotide sugar metabolism
V1000009	map03010	Ribosome
V1001468	map00970	Aminoacyl-tRNA biosynthesis
V1852138	map00010	Glycolysis / Gluconeogenesis
V1482551	map00520	Amino sugar and nucleotide sugar metabolism
V1580898	map03010	Ribosome
V1000008	map00230	Purine metabolism
V1448171	map00680	Methane metabolism
V1382759	map03440	Homologous recombination
V1481366	map03010	Ribosome
V1391945	map02060	Phosphotransferase system (PTS)
V1000161	map02010	ABC transporters
V1491685	map03018	RNA degradation
V1431657	map03010	Ribosome
V1000013	map03010	Ribosome
V1058821	map03440	Homologous recombination
V1000833	map00473	D-Alanine metabolism
V1553655	map00790	Folate biosynthesis
V1000140	map00970	Aminoacyl-tRNA biosynthesis
V1364188	map00195	Photosynthesis
V1000594	map00250	Alanine, aspartate and glutamate metabolism
V1000011	map03010	Ribosome
V1256954	map02010	ABC transporters
V1000601	map00970	Aminoacyl-tRNA biosynthesis
V1462015	map03013	RNA transport
V1852140	map00970	Aminoacyl-tRNA biosynthesis
V1000325	map03010	Ribosome
V1046767	map03440	Homologous recombination
V1043585	map03010	Ribosome
V1576462	map00650	Butanoate metabolism
V1886653	map00250	Alanine, aspartate and glutamate metabolism
V1362252	map00643	Styrene degradation
V1000022	map03010	Ribosome
V1886466	map03010	Ribosome
V1852100	map00730	Thiamine metabolism
V1852111	map00561	Glycerolipid metabolism
V1158426	map02060	Phosphotransferase system (PTS)
V1000318	map00970	Aminoacyl-tRNA biosynthesis
V1000505	map00051	Fructose and mannose metabolism
V1000892	map00520	Amino sugar and nucleotide sugar metabolism
V1000152	map03070	Bacterial secretion system
V1000590	map00240	Pyrimidine metabolism
V1297356	map04626	Plant-pathogen interaction
V1420574	map02020	Two-component system
V1469296	map03010	Ribosome
V1000168	map00970	Aminoacyl-tRNA biosynthesis
V1552713	map00520	Amino sugar and nucleotide sugar metabolism
V1000069	map02020	Two-component system
V1000500	map03430	Mismatch repair
V1000831	map03420	Nucleotide excision repair
V1000632	map00564	Glycerophospholipid metabolism
V1000146	map02010	ABC transporters
V1000295	map00970	Aminoacyl-tRNA biosynthesis
V1594655	map02010	ABC transporters
V1577140	map03020	RNA polymerase
V1469285	map00983	Drug metabolism - other enzymes
V1389384	map03018	RNA degradation
V1383592	map00240	Pyrimidine metabolism
V1000515	map02020	Two-component system
V1044037	map00240	Pyrimidine metabolism
V1076036	map00760	Nicotinate and nicotinamide metabolism
V1541150	map00240	Pyrimidine metabolism
V1167421	map04112	Cell cycle - Caulobacter
V1340709	map03018	RNA degradation
V1852132	map00760	Nicotinate and nicotinamide metabolism
V1491905	map00550	Peptidoglycan biosynthesis
V1522031	map00300	Lysine biosynthesis
V1000301	map00230	Purine metabolism
V1159013	map04112	Cell cycle - Caulobacter
V1164544	map03440	Homologous recombination
V1006022	map00270	Cysteine and methionine metabolism
V1000088	map00230	Purine metabolism
V1553729	map02010	ABC transporters
V1000092	map05150	Staphylococcus aureus infection
V1851983	map03430	Mismatch repair
V1035129	map04122	Sulfur relay system
V1430829	map00520	Amino sugar and nucleotide sugar metabolism
V1594229	map00480	Glutathione metabolism
V1469282	map02010	ABC transporters
V1464388	map03020	RNA polymerase
V1879985	map00500	Starch and sucrose metabolism
V1000454	map00250	Alanine, aspartate and glutamate metabolism
V1167440	map00500	Starch and sucrose metabolism
V1581637	map05010	Alzheimer's disease
V1000124	map03010	Ribosome
V1164543	map00900	Terpenoid backbone biosynthesis
V1340164	map00195	Photosynthesis
V1519991	map03440	Homologous recombination
V1213480	map03440	Homologous recombination
V1001467	map00270	Cysteine and methionine metabolism
V1389989	map00520	Amino sugar and nucleotide sugar metabolism
V1033764	map00720	Carbon fixation pathways in prokaryotes
V1000622	map00760	Nicotinate and nicotinamide metabolism
V1000296	map03440	Homologous recombination
V1852121	map00450	Selenocompound metabolism
V1144021	map03018	RNA degradation
V1000097	map03060	Protein export
V1879868	map00330	Arginine and proline metabolism
V1553707	map02060	Phosphotransferase system (PTS)
V1000012	map03010	Ribosome
V1000634	map03420	Nucleotide excision repair
V1541236	map04626	Plant-pathogen interaction
V1364363	map04112	Cell cycle - Caulobacter
V1339704	map02010	ABC transporters
V1000139	map03440	Homologous recombination
V1006815	map00720	Carbon fixation pathways in prokaryotes
V1033302	map03070	Bacterial secretion system
V1541135	map00500	Starch and sucrose metabolism
V1886498	map00550	Peptidoglycan biosynthesis
V1886605	map02010	ABC transporters
V1592800	map03010	Ribosome
V1000117	map03013	RNA transport
V1000605	map03430	Mismatch repair
V1886694	map00230	Purine metabolism
V1886618	map03070	Bacterial secretion system
V1295109	map04621	NOD-like receptor signaling pathway
V1000020	map03010	Ribosome
V1339962	map00240	Pyrimidine metabolism
V1000611	map00480	Glutathione metabolism
V1430689	map03440	Homologous recombination
V1399511	map00680	Methane metabolism
V1000306	map02010	ABC transporters
V1576136	map00640	Propanoate metabolism
V1886619	map03440	Homologous recombination
V1000938	map00970	Aminoacyl-tRNA biosynthesis
V1136911	map00970	Aminoacyl-tRNA biosynthesis
V1594712	map03020	RNA polymerase
V1381001	map00910	Nitrogen metabolism
V1886116	map00195	Photosynthesis
V1000614	map00627	Aminobenzoate degradation
V1852080	map00550	Peptidoglycan biosynthesis
V1000121	map04112	Cell cycle - Caulobacter
V1000598	map03070	Bacterial secretion system
V1464033	map04122	Sulfur relay system
V1268292	map03420	Nucleotide excision repair
V1042355	map02060	Phosphotransferase system (PTS)
V1553706	map00500	Starch and sucrose metabolism
V1481441	map03018	RNA degradation
V1339861	map03010	Ribosome
V1000294	map03030	DNA replication
V1594919	map00250	Alanine, aspartate and glutamate metabolism
V1000519	map02060	Phosphotransferase system (PTS)
V1162547	map00670	One carbon pool by folate
V1418918	map00471	D-Glutamine and D-glutamate metabolism
V1851984	map00910	Nitrogen metabolism
V1000176	map02010	ABC transporters
V1000328	map00770	Pantothenate and CoA biosynthesis
V1038255	map00970	Aminoacyl-tRNA biosynthesis
V1164542	map00970	Aminoacyl-tRNA biosynthesis
V1000173	map03440	Homologous recombination
V1851985	map00900	Terpenoid backbone biosynthesis
V1042632	map00230	Purine metabolism
V1576392	map03440	Homologous recombination
V1000005	map03010	Ribosome
V1096225	map05152	Tuberculosis
V1000572	map00790	Folate biosynthesis
V1886303	map00970	Aminoacyl-tRNA biosynthesis
V1000099	map00900	Terpenoid backbone biosynthesis
V1879847	map02010	ABC transporters
V1000059	map00051	Fructose and mannose metabolism
V1237574	map00790	Folate biosynthesis
V1295628	map00970	Aminoacyl-tRNA biosynthesis
V1357707	map02020	Two-component system
V1381169	map03020	RNA polymerase
V1000060	map03030	DNA replication
V1552753	map00190	Oxidative phosphorylation
V1608857	map03010	Ribosome
V1000316	map00550	Peptidoglycan biosynthesis
V1609309	map04112	Cell cycle - Caulobacter
V1617343	map00550	Peptidoglycan biosynthesis
V1547321	map00900	Terpenoid backbone biosynthesis
V1000626	map00564	Glycerophospholipid metabolism
V1547329	map02010	ABC transporters
V1886654	map03070	Bacterial secretion system
V1548376	map00270	Cysteine and methionine metabolism
V1000141	map04070	Phosphatidylinositol signaling system
V1886389	map00030	Pentose phosphate pathway
V1143276	map00550	Peptidoglycan biosynthesis
V1491765	map00250	Alanine, aspartate and glutamate metabolism
V1000633	map03420	Nucleotide excision repair
V1144166	map04724	Glutamatergic synapse
V1000324	map03010	Ribosome
V1200639	map00330	Arginine and proline metabolism
V1886684	map04122	Sulfur relay system
V1886439	map05150	Staphylococcus aureus infection
V1000067	map03013	RNA transport
V1064859	map04112	Cell cycle - Caulobacter
V1076392	map03010	Ribosome
V1033931	map00720	Carbon fixation pathways in prokaryotes
V1498992	map00520	Amino sugar and nucleotide sugar metabolism
V1143377	map02060	Phosphotransferase system (PTS)
V1295329	map00770	Pantothenate and CoA biosynthesis
V1886409	map03070	Bacterial secretion system
V1144117	map00520	Amino sugar and nucleotide sugar metabolism
V1549076	map00710	Carbon fixation in photosynthetic organisms
V1852017	map00240	Pyrimidine metabolism
V1355689	map03020	RNA polymerase
V1171078	map00240	Pyrimidine metabolism
V1390210	map00680	Methane metabolism
V1520185	map00195	Photosynthesis
V1430690	map00910	Nitrogen metabolism
V1463821	map00480	Glutathione metabolism
V1445186	map04112	Cell cycle - Caulobacter
V1886614	map03440	Homologous recombination
V1000458	map00061	Fatty acid biosynthesis
V1420560	map00550	Peptidoglycan biosynthesis
V1000486	map00550	Peptidoglycan biosynthesis
V1006029	map00550	Peptidoglycan biosynthesis
V1886512	map00450	Selenocompound metabolism
V1356077	map00770	Pantothenate and CoA biosynthesis
V1000170	map03008	Ribosome biogenesis in eukaryotes
V1000155	map00900	Terpenoid backbone biosynthesis
V1365188	map03010	Ribosome
V1033129	map02060	Phosphotransferase system (PTS)
V1000455	map02020	Two-component system
V1136929	map00240	Pyrimidine metabolism
V1469304	map00970	Aminoacyl-tRNA biosynthesis
V1000565	map00550	Peptidoglycan biosynthesis
V1001488	map00561	Glycerolipid metabolism
V1581644	map00250	Alanine, aspartate and glutamate metabolism
V1382824	map00051	Fructose and mannose metabolism
V1886579	map03430	Mismatch repair
V1077866	map00640	Propanoate metabolism
V1420575	map03410	Base excision repair
V1493470	map00720	Carbon fixation pathways in prokaryotes
V1380652	map03010	Ribosome
V1521086	map00230	Purine metabolism
V1886663	map03430	Mismatch repair
V1381439	map03440	Homologous recombination
V1144147	map00240	Pyrimidine metabolism
V1886438	map05150	Staphylococcus aureus infection
V1609073	map00710	Carbon fixation in photosynthetic organisms
V1836807	map03010	Ribosome
V1033646	map03020	RNA polymerase
V1006729	map00670	One carbon pool by folate
V1552737	map05150	Staphylococcus aureus infection
V1886079	map00790	Folate biosynthesis
V1886535	map00520	Amino sugar and nucleotide sugar metabolism
V1430377	map02010	ABC transporters
V1836801	map03070	Bacterial secretion system
V1879848	map02010	ABC transporters
V1006819	map02010	ABC transporters
V1432949	map00230	Purine metabolism
V1000573	map04122	Sulfur relay system
V1000014	map03010	Ribosome
V1001392	map00720	Carbon fixation pathways in prokaryotes
V1001367	map00910	Nitrogen metabolism
V1000163	map00730	Thiamine metabolism
V1339995	map04122	Sulfur relay system
V1886451	map02010	ABC transporters
V1886651	map03018	RNA degradation
V1580860	map03018	RNA degradation
V1886673	map03440	Homologous recombination
V1491718	map04112	Cell cycle - Caulobacter
V1886713	map00520	Amino sugar and nucleotide sugar metabolism
V1000462	map00330	Arginine and proline metabolism
V1481295	map00550	Peptidoglycan biosynthesis
V1886681	map02010	ABC transporters
V1091633	map00051	Fructose and mannose metabolism
V1886725	map04122	Sulfur relay system
V1576380	map00983	Drug metabolism - other enzymes
V1886715	map00300	Lysine biosynthesis
V1464152	map00624	Polycyclic aromatic hydrocarbon degradation
V1007408	map03440	Homologous recombination
V1295093	map00230	Purine metabolism
V1000846	map00561	Glycerolipid metabolism
V1886399	map03010	Ribosome
V1033571	map00710	Carbon fixation in photosynthetic organisms
V1033789	map02060	Phosphotransferase system (PTS)
V1000323	map00051	Fructose and mannose metabolism
V1000937	map00680	Methane metabolism
V1000019	map03010	Ribosome
V1615590	map05416	Viral myocarditis
V1581271	map00680	Methane metabolism
V1000166	map00230	Purine metabolism
V1469580	map00983	Drug metabolism - other enzymes
V1851957	map00270	Cysteine and methionine metabolism
V1158726	map00970	Aminoacyl-tRNA biosynthesis
V1519499	map04930	Type II diabetes mellitus
V1033913	map00760	Nicotinate and nicotinamide metabolism
V1143335	map03010	Ribosome
V1886569	map00250	Alanine, aspartate and glutamate metabolism
V1389769	map00500	Starch and sucrose metabolism
V1416302	map02030	Bacterial chemotaxis
V1415807	map03440	Homologous recombination
V1392405	map00250	Alanine, aspartate and glutamate metabolism
V1000100	map04146	Peroxisome
V1008959	map00720	Carbon fixation pathways in prokaryotes
V1042629	map02010	ABC transporters
V1886702	map00650	Butanoate metabolism
V1000303	map02010	ABC transporters
V1175000	map00480	Glutathione metabolism
V1033859	map00900	Terpenoid backbone biosynthesis
V1044896	map03010	Ribosome
V1469582	map03060	Protein export
V1431322	map00970	Aminoacyl-tRNA biosynthesis
V1143821	map04112	Cell cycle - Caulobacter
V1482504	map00550	Peptidoglycan biosynthesis
V1046120	map05152	Tuberculosis
V1886508	map00520	Amino sugar and nucleotide sugar metabolism
V1469312	map00670	One carbon pool by folate
V1036199	map00250	Alanine, aspartate and glutamate metabolism
V1482505	map02020	Two-component system
V1036803	map04112	Cell cycle - Caulobacter
V1481348	map00970	Aminoacyl-tRNA biosynthesis
V1552725	map00550	Peptidoglycan biosynthesis
V1572527	map03020	RNA polymerase
V1491762	map00520	Amino sugar and nucleotide sugar metabolism
V1517484	map03010	Ribosome
V1159366	map00720	Carbon fixation pathways in prokaryotes
V1000089	map00230	Purine metabolism
V1580761	map05150	Staphylococcus aureus infection
V1000562	map03020	RNA polymerase
V1000936	map00680	Methane metabolism
V1339798	map00270	Cysteine and methionine metabolism
V1162882	map00550	Peptidoglycan biosynthesis
V1033877	map03018	RNA degradation
V1576585	map00680	Methane metabolism
V1092573	map03010	Ribosome
V1463112	map03440	Homologous recombination
V1035160	map03070	Bacterial secretion system
V1339706	map02060	Phosphotransferase system (PTS)
V1581212	map00195	Photosynthesis
V1000566	map00550	Peptidoglycan biosynthesis
V1000506	map00051	Fructose and mannose metabolism
V1000164	map00790	Folate biosynthesis
V1463315	map00970	Aminoacyl-tRNA biosynthesis
V1886613	map00730	Thiamine metabolism
V1469287	map00970	Aminoacyl-tRNA biosynthesis
V1000608	map00730	Thiamine metabolism
V1886584	map02010	ABC transporters
V1075476	map03020	RNA polymerase
V1491800	map00790	Folate biosynthesis
V1521548	map00790	Folate biosynthesis
V1033757	map00970	Aminoacyl-tRNA biosynthesis
V1356515	map00230	Purine metabolism
V1201295	map00500	Starch and sucrose metabolism
V1430852	map00030	Pentose phosphate pathway
V1160507	map00270	Cysteine and methionine metabolism
V1594751	map00550	Peptidoglycan biosynthesis
V1879966	map00250	Alanine, aspartate and glutamate metabolism
V1592383	map05150	Staphylococcus aureus infection
V1447216	map05152	Tuberculosis
V1326363	map03060	Protein export
V1000118	map00903	Limonene and pinene degradation
V1464618	map00250	Alanine, aspartate and glutamate metabolism
V1144065	map00500	Starch and sucrose metabolism
V1000560	map00970	Aminoacyl-tRNA biosynthesis
V1463114	map03440	Homologous recombination
V1204225	map02010	ABC transporters
V1006626	map00970	Aminoacyl-tRNA biosynthesis
V1541138	map02060	Phosphotransferase system (PTS)
V1430317	map00130	Ubiquinone and other terpenoid-quinone biosynthesis
V1000895	map00330	Arginine and proline metabolism
V1399193	map03010	Ribosome
V1887321	map00750	Vitamin B6 metabolism
V1594437	map00240	Pyrimidine metabolism
V1295524	map00480	Glutathione metabolism
V1000314	map05111	Vibrio cholerae pathogenic cycle
V1034593	map04112	Cell cycle - Caulobacter
V1366629	map00500	Starch and sucrose metabolism
V1431931	map00480	Glutathione metabolism
V1879849	map02010	ABC transporters
V1295172	map02010	ABC transporters
V1256195	map03440	Homologous recombination
V1886502	map04112	Cell cycle - Caulobacter
V1269224	map00564	Glycerophospholipid metabolism
V1355192	map00500	Starch and sucrose metabolism
V1000142	map00240	Pyrimidine metabolism
V1000024	map00520	Amino sugar and nucleotide sugar metabolism
V1381946	map03013	RNA transport
V1000825	map00300	Lysine biosynthesis
V1074688	map00550	Peptidoglycan biosynthesis
V1239603	map00550	Peptidoglycan biosynthesis
V1541210	map02010	ABC transporters
V1886153	map03020	RNA polymerase
V1491695	map00030	Pentose phosphate pathway
V1886679	map03440	Homologous recombination
V1043350	map02010	ABC transporters
V1851990	map00550	Peptidoglycan biosynthesis
V1886484	map02020	Two-component system
V1000544	map02020	Two-component system
V1144017	map00970	Aminoacyl-tRNA biosynthesis
V1553535	map00550	Peptidoglycan biosynthesis
V1464522	map00983	Drug metabolism - other enzymes
V1852074	map05150	Staphylococcus aureus infection
V1430479	map00500	Starch and sucrose metabolism
V1000593	map00250	Alanine, aspartate and glutamate metabolism
V1062644	map00230	Purine metabolism
V1097503	map03020	RNA polymerase
V1000103	map03410	Base excision repair
V1469322	map03030	DNA replication
V1886503	map00970	Aminoacyl-tRNA biosynthesis
V1196872	map03018	RNA degradation
V1886487	map00900	Terpenoid backbone biosynthesis
V1886609	map00195	Photosynthesis
V1000467	map00052	Galactose metabolism
V1875154	map00550	Peptidoglycan biosynthesis
V1580786	map02060	Phosphotransferase system (PTS)
V1852051	map00750	Vitamin B6 metabolism
V1886477	map02020	Two-component system
V1196381	map00550	Peptidoglycan biosynthesis
V1499765	map05152	Tuberculosis
V1033560	map03070	Bacterial secretion system
V1100534	map03010	Ribosome
V1033912	map00910	Nitrogen metabolism
V1136931	map03440	Homologous recombination
V1000470	map00500	Starch and sucrose metabolism
V1076023	map00480	Glutathione metabolism
V1096317	map00983	Drug metabolism - other enzymes
V1469318	map00240	Pyrimidine metabolism
V1886557	map00250	Alanine, aspartate and glutamate metabolism
V1000890	map02010	ABC transporters
V1469295	map00790	Folate biosynthesis
V1886635	map00500	Starch and sucrose metabolism
V1000504	map00760	Nicotinate and nicotinamide metabolism
V1520249	map03030	DNA replication
V1886525	map00983	Drug metabolism - other enzymes
V1008515	map00983	Drug metabolism - other enzymes
V1430433	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis
V1608830	map02020	Two-component system
V1503145	map00240	Pyrimidine metabolism
V1886639	map00240	Pyrimidine metabolism
V1046252	map00230	Purine metabolism
V1159174	map00860	Porphyrin and chlorophyll metabolism
V1552763	map00730	Thiamine metabolism
V1886585	map02060	Phosphotransferase system (PTS)
V1144196	map02010	ABC transporters
V1498827	map00720	Carbon fixation pathways in prokaryotes
V1000468	map02060	Phosphotransferase system (PTS)
V1392302	map00970	Aminoacyl-tRNA biosynthesis
V1398959	map00230	Purine metabolism
V1852052	map00564	Glycerophospholipid metabolism
V1036345	map00710	Carbon fixation in photosynthetic organisms
V1469305	map02060	Phosphotransferase system (PTS)
V1000098	map00624	Polycyclic aromatic hydrocarbon degradation
V1576798	map00564	Glycerophospholipid metabolism
V1000177	map02010	ABC transporters
V1144283	map02020	Two-component system
V1420576	map04112	Cell cycle - Caulobacter
V1042441	map03010	Ribosome
V1159777	map00051	Fructose and mannose metabolism
V1851975	map03018	RNA degradation
V1886485	map00900	Terpenoid backbone biosynthesis
V1144210	map03010	Ribosome
V1581807	map00710	Carbon fixation in photosynthetic organisms
V1391986	map03010	Ribosome
V1585059	map00740	Riboflavin metabolism
V1433185	map03410	Base excision repair
V1576208	map00650	Butanoate metabolism
V1394176	map02060	Phosphotransferase system (PTS)
V1297378	map03440	Homologous recombination
V1381260	map00250	Alanine, aspartate and glutamate metabolism
V1339538	map00240	Pyrimidine metabolism
V1498466	map03420	Nucleotide excision repair
V1033774	map03010	Ribosome
V1851963	map05152	Tuberculosis
V1886589	map03020	RNA polymerase
V1329205	map02010	ABC transporters
V1458101	map05416	Viral myocarditis
V1879882	map03010	Ribosome
V1886459	map00564	Glycerophospholipid metabolism
V1268166	map03430	Mismatch repair
V1033817	map04122	Sulfur relay system
V1112931	map05416	Viral myocarditis
V1886402	map02010	ABC transporters
V1450467	map05416	Viral myocarditis
V1000156	map03430	Mismatch repair
V1875158	map00450	Selenocompound metabolism
V1886737	map04621	NOD-like receptor signaling pathway
V1464284	map00052	Galactose metabolism
V1541291	map05416	Viral myocarditis
V1366480	map03018	RNA degradation
V1150295	map02010	ABC transporters
V1000478	map02010	ABC transporters
V1000052	map02010	ABC transporters
V1541229	map02010	ABC transporters
V1608937	map00230	Purine metabolism
V1340101	map00680	Methane metabolism
V1469339	map02060	Phosphotransferase system (PTS)
V1356484	map00970	Aminoacyl-tRNA biosynthesis
V1577012	map00250	Alanine, aspartate and glutamate metabolism
V1159395	map03020	RNA polymerase
V1385505	map00450	Selenocompound metabolism
V1000883	map00520	Amino sugar and nucleotide sugar metabolism
V1886205	map00250	Alanine, aspartate and glutamate metabolism
V1469314	map03420	Nucleotide excision repair
V1886441	map00240	Pyrimidine metabolism
V1340310	map00550	Peptidoglycan biosynthesis
V1581522	map03018	RNA degradation
V1553653	map03070	Bacterial secretion system
V1390099	map00561	Glycerolipid metabolism
V1581530	map03020	RNA polymerase
V1886660	map00010	Glycolysis / Gluconeogenesis
V1297373	map00240	Pyrimidine metabolism
V1469338	map00550	Peptidoglycan biosynthesis
V1000554	map00710	Carbon fixation in photosynthetic organisms
V1144426	map00710	Carbon fixation in photosynthetic organisms
V1000461	map00240	Pyrimidine metabolism
V1268318	map05340	Primary immunodeficiency
V1339679	map05150	Staphylococcus aureus infection
V1399043	map02060	Phosphotransferase system (PTS)
V1596272	map00720	Carbon fixation pathways in prokaryotes
V1000561	map03440	Homologous recombination
V1000592	map00240	Pyrimidine metabolism
V1032704	map00970	Aminoacyl-tRNA biosynthesis
V1238915	map02060	Phosphotransferase system (PTS)
V1880087	map00520	Amino sugar and nucleotide sugar metabolism
V1290805	map03440	Homologous recombination
V1392163	map00520	Amino sugar and nucleotide sugar metabolism
V1400436	map00480	Glutathione metabolism
V1033924	map03010	Ribosome
