gene	geneProduct
V1000558	Putative protein phosphatase 2C-type
V1381895	Trehalose import ATP-binding protein SugC
V1000892	Phosphoglucosamine mutase
V1000525	Pantothenate kinase
V1000168	Isoleucine--tRNA ligase
V1043994	Elongation factor Ts
V1000575	Integrase
V1000011	50S ribosomal protein L18
V1000603	Putative Holliday junction resolvase
V1035062	Carbamate kinase 1
V1000121	ATP-dependent Clp protease ATP-binding subunit ClpX
V1237186	hypothetical protein
V1851988	hypothetical protein
V1615860	repeat
V1143377	EIIABC-Fru
V1046746	hypothetical protein
V1008711	Pullulanase
V1340115	Lactose phosphotransferase system repressor
V1553617	hypothetical protein
V1000069	Sensor histidine kinase YycG
V1390055	hypothetical protein
V1329806	hypothetical protein
V1888216	NADH oxidase
V1836829	putative ABC transporter ATP-binding protein YheS
V1382281	50S ribosomal protein L27
V1064214	external scaffolding protein
V1000307	Glutamine synthetase
V1607575	DNA polymerase III PolC-type
V1000304	Pullulanase
V1356068	Ribonuclease J 1
V1000152	hypothetical protein
V1503141	LPXTG cell wall anchor domain protein
V1000039	anaerobic ribonucleotide reductase-activating protein
V1000526	Helicase IV
V1046767	DNA polymerase I
V1000056	transcriptional regulator BetI
V1400168	Cell division protein DivIVA
V1607545	Lactococcin-G-processing and transport ATP-binding protein LagD
V1006728	putative oxidoreductase
V1465413	Stage III sporulation protein E
V1033789	Glucose-specific phosphotransferase enzyme IIA component
V1006822	deoxyguanosinetriphosphate triphosphohydrolase-like protein
V1000074	Glucose-inhibited division protein A
V1886961	Serine/threonine-protein kinase PrkC
V1000088	Deoxyadenosine kinase
V1000140	Proline--tRNA ligase
V1001468	Leucine--tRNA ligase
V1000109	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1151052	repeat
V1594229	6-phosphogluconate dehydrogenase%2C decarboxylating
V1339706	PTS system mannose-specific EIIC component
V1000835	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1074742	30S ribosomal protein S12
V1000594	Carbamoyl-phosphate synthase large chain
V1000162	Dihydropteroate synthase
V1594750	Hypoxanthine-guanine phosphoribosyltransferase
V1552713	Phosphoglucosamine mutase
V1035129	putative tRNA sulfurtransferase
V1000885	Ribonuclease J 1
V1064607	Pullulanase
V1522724	Aminopeptidase C
V1000066	Serine protease Do-like HtrA
V1000500	DNA ligase
V1000643	Ribonuclease R
V1000185	Glucan 1%2C6-alpha-glucosidase
V1000601	Alanine--tRNA ligase
V1851981	hypothetical protein
V1268240	Pullulanase
V1000139	DNA polymerase III PolC-type
V1000092	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1000299	Putative pyruvate%2C phosphate dikinase regulatory protein
V1000476	Modulator of FtsH protease HflK
V1381169	DNA-directed RNA polymerase subunit beta
V1852132	Nicotinate-nucleotide adenylyltransferase
V1836800	Protein involved in sex pheromone biosynthesis
V1392051	Acetate kinase
V1851957	Adenosylhomocysteinase
V1000834	DEAD-box ATP-dependent RNA helicase CshA
V1594655	Stage 0 sporulation protein KD
V1000607	hypothetical protein
V1580717	TM2 domain protein
V1400074	ATP-dependent protease ATPase subunit ClpY
V1000329	Peptide chain release factor 3
V1000149	hypothetical protein
V1000883	UDP-glucose 4-epimerase
V1462015	CCA-adding enzyme
V1580709	30S ribosomal protein S21
V1000484	3'-5' exoribonuclease YhaM
V1000318	Phenylalanine--tRNA ligase beta subunit
V1890551	hypothetical protein
V1436021	Pullulanase
V1000535	Isochorismatase family protein YecD
V1000295	Glycine--tRNA ligase beta subunit
V1000611	Beta-Ala-Xaa dipeptidase
V1069602	Glucan 1%2C6-alpha-glucosidase
V1836802	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
V1000528	30S ribosomal protein S7
V1000020	30S ribosomal protein S19
V1000328	Dephospho-CoA kinase
V1499649	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
V1000552	putative galacturonate locus repressor
V1580786	PTS system mannose-specific EIIC component
V1136911	Serine--tRNA ligase
V1000298	glutamyl-tRNA(Gln) amidotransferase subunit E
V1000510	hypothetical protein
V1581527	putative transcriptional regulator
V1034676	ATP-dependent zinc metalloprotease FtsH
V1851985	3-hydroxy-3-methylglutaryl-coenzyme A reductase
V1035064	Arginine/agmatine antiporter
V1006017	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1000108	ATP-dependent protease subunit HslV
V1042869	polynucleotide kinase
V1000051	hypothetical protein
V1136908	adaptor protein
V1164912	CopAB ATPases metal-fist type repressor
V1000120	putative GTP-binding protein EngB
V1431657	30S ribosomal protein S2
V1018798	Tetracycline resistance protein TetM from transposon TnFO1
V1000137	hypothetical protein
V1852100	Thiamine pyrophosphokinase
V1034862	Phosphoenolpyruvate-protein phosphotransferase
V1143327	Type-1 restriction enzyme R protein
V1198530	PTS system galactitol-specific EIIC component
V1594601	DNA topoisomerase 1
V1469282	Glutathione transport system permease protein GsiC
V1000327	Replication initiation and membrane attachment protein
V1000014	50S ribosomal protein L14
V1000117	Ribonuclease Z
V1469296	hypothetical protein
V1442319	hypothetical protein
V1389989	Glucose-6-phosphate isomerase
V1000154	Recombination protein N
V1000827	putative tRNA-dihydrouridine synthase
V1381941	hypothetical protein
V1301158	Serine protease Do-like HtrA
V1006029	UDP-N-acetylenolpyruvoylglucosamine reductase
V1836815	Galactose/methyl galactoside import ATP-binding protein MglA
V1464388	DNA-directed RNA polymerase subunit beta
V1000155	Farnesyl diphosphate synthase
V1006627	Magnesium and cobalt efflux protein CorC
V1912441	Glucitol operon repressor
V1164544	DNA polymerase III subunit gamma/tau
V1000595	hypothetical protein
V1851983	ATP-dependent DNA helicase PcrA
V1000631	Peptide chain release factor 2
V1000887	putative phosphatase YwpJ
V1609073	Triosephosphate isomerase
V1150958	DNA topoisomerase 4 subunit A
V1034809	Maltose phosphorylase
V1035261	Multicopper oxidase mco
V1852111	Lipoteichoic acid synthase 1
V1006022	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1000632	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1851969	hypothetical protein
V1000848	ABC transporter permease protein YxdM
V1469285	Hypoxanthine-guanine phosphoribosyltransferase
V1000541	Tyrosine-protein phosphatase precursor
V1851960	product=hypothetical protein
V1000005	30S ribosomal protein S11
V1000158	Alkaline shock protein 23
V1000319	Putative TrmH family tRNA/rRNA methyltransferase
V1168191	hypothetical protein
V1000881	D-serine/D-alanine/glycine transporter
V1852028	Immunoglobulin G-binding protein G precursor
V1000323	Tagatose-6-phosphate kinase
V1035318	Pyruvate oxidase
V1000529	putative integral membrane protein
V1000622	putative inorganic polyphosphate/ATP-NAD kinase
V1590848	Ribosome biogenesis GTPase A
V1000132	Single-stranded-DNA-specific exonuclease RecJ
V1000141	Phosphatidate cytidylyltransferase
V1000294	DNA primase
V1301126	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1000077	DNA polymerase III subunit beta
V1158598	Translation initiation factor IF-3
V1000142	Uridylate kinase
V1000099	mevalonate kinase
V1298017	Competence-specific nuclease
V1112929	AAA domain (dynein-related subfamily)
V1012052	Putative tagatose-6-phosphate ketose/aldose isomerase
V1380652	50S ribosomal protein L15
V1886694	GTP pyrophosphokinase YjbM
V1000028	putative deoxyribonuclease YcfH
V1462044	Elongation factor Tu
V1000151	30S ribosomal protein S16
V1430829	UDP-N-acetylglucosamine 2-epimerase
V1000634	Excinuclease ABC subunit A
V1608857	30S ribosomal protein S1
V1001201	Fructose-bisphosphate aldolase
V1553706	putative alpha-glucosidase
V1046757	L%2CD-transpeptidase catalytic domain
V1420578	DNA integrity scanning protein DisA
V1257307	LPXTG cell wall anchor domain protein
V1046739	hypothetical protein
V1852080	UDP-N-acetylmuramate--L-alanine ligase
V1608875	hypothetical protein
V1000598	preprotein translocase subunit YajC
V1000320	Membrane protein YidC 1
V1002229	Transposase DDE domain protein
V1143328	Type I restriction enzyme EcoKI M protein
V1000062	5'-nucleotidase YfbR
V1006815	Phosphate acetyltransferase
V1000590	Bifunctional protein pyrR
V1143270	Maltose/maltodextrin-binding protein precursor
V1167421	Chromosomal replication initiator protein DnaA
V1852121	Thioredoxin reductase
V1167856	Tyrosine recombinase XerD
V1000025	hypothetical protein
V1000176	putative glutamine ABC transporter permease protein GlnM
V1000938	Cysteine--tRNA ligase
V1000538	Nucleoid occlusion protein
V1000128	Ribosomal RNA small subunit methyltransferase D
V1000831	Transcription-repair-coupling factor
V1415807	Recombination protein RecR
V1076034	hypothetical protein
V1293972	hypothetical protein
V1043533	DNA-binding transcriptional repressor PuuR
V1357707	Transcriptional regulatory protein YycF
V1033129	Phosphoenolpyruvate-protein phosphotransferase
V1000169	Chromosome partition protein Smc
V1364363	ATP-dependent Clp protease ATP-binding subunit ClpX
V1412718	putative type I restriction enzymeP M protein
V1295066	Putative glycosyltransferase EpsH
V1469304	Glutamyl-tRNA(Gln) amidotransferase subunit C
V1598238	Peptide chain release factor 1
V1339995	putative tRNA sulfurtransferase
V1000565	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1149263	HTH-type transcriptional regulator YodB
V1000617	hypothetical protein
V1836832	Elongation factor P
V1000602	hypothetical protein
V1882184	Glutamine synthetase
V1875154	D-alanyl-D-alanine carboxypeptidase DacA precursor
V1034811	Glucan 1%2C6-alpha-glucosidase
V1159013	Cell division protein FtsZ
V1445186	Proline--tRNA ligase
V1594712	RNA polymerase sigma factor RpoD
V1912438	hypothetical protein
V1000619	Regulatory protein spx
V1035486	PTS-dependent dihydroxyacetone kinase%2C phosphotransferase subunit DhaM
V1000332	Magnesium and cobalt efflux protein CorC
V1000086	Purine nucleoside receptor A
V1268476	CBS domain protein
V1000833	Alanine racemase
V1000091	hypothetical protein
V1852134	hypothetical protein
V1175000	Aminopeptidase N
V1746777	Copper-exporting P-type ATPase B
V1000566	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1381580	H(+)/Cl(-) exchange transporter ClcA
V1035487	PTS-dependent dihydroxyacetone kinase%2C ADP-binding subunit DhaL
V1268426	DNA topoisomerase 4 subunit B
V1462019	Putative L%2CD-transpeptidase YciB precursor
V1851977	Lipopolysaccharide export system ATP-binding protein LptB
V1000486	Penicillin-binding protein F
V1035142	Lactate 2-monooxygenase
V1046749	hypothetical protein
V1000166	ADP-ribose pyrophosphatase
V1143974	hypothetical protein
V1481433	hypothetical protein
V1000942	hypothetical protein
V1000456	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1000019	50S ribosomal protein L22
V1291229	hypothetical protein
V1012053	Fructose-specific phosphotransferase enzyme IIB component
V1036803	Cell division protein FtsW
V1836834	camphor resistance protein CrcB
V1000569	Rod shape-determining protein MreC
V1000600	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1418931	putative secreted protein
V1010815	ribosomal-protein-alanine N-acetyltransferase
V1000330	Regulatory protein RecX
V1430720	Prolipoprotein diacylglyceryl transferase
V1000170	Ribonuclease 3
V1500254	Lipopolysaccharide export system ATP-binding protein LptB
V1000180	Uracil transporter
V1136929	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1430852	Ribokinase
V1851972	Peptidase T
V1200639	Proline iminopeptidase
V1420577	repeat
V1435150	hypothetical protein
V1381001	NH(3)-dependent NAD(+) synthetase
V1000573	Cysteine desulfurase
V1000633	Excinuclease ABC subunit B
V1000824	Zinc import ATP-binding protein ZnuC
V1000637	ATP-dependent Clp protease proteolytic subunit
V1755690	hypothetical protein
V1000067	Putative metallo-hydrolase YycJ
V1356077	DNA/pantothenate metabolism flavoprotein
V1044453	hypothetical protein
V1000458	Acyl-ACP thioesterase
V1000124	30S ribosomal protein S20
V1000454	Aspartate racemase
V1463315	Asparagine--tRNA ligase
V1548376	Modification methylase HhaI
V1000465	Galactose-6-phosphate isomerase subunit LacB
V1044896	hypothetical protein
V1038255	Tyrosine--tRNA ligase
V1000937	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1852017	Cytidylate kinase
V1836825	Glycopeptide resistance-associated protein R
V1573677	bacteriocin biosynthesis docking scaffold%2C SagD family
V1594580	hypothetical protein
V1000524	Competence-specific nuclease
V1000112	hypothetical protein
V1000175	50S ribosomal protein L28
V1000936	Alpha-ribazole phosphatase
V1339798	L-serine dehydratase%2C alpha chain
V1000173	ATP-dependent DNA helicase RecG
V1420722	hypothetical protein
V1000296	Recombination protein O
V1000059	Putative glycosyltransferase EpsH
V1785823	Copper-exporting P-type ATPase B
V1852053	Putative niacin/nicotinamide transporter NaiP
V1006820	Alpha-hemolysin translocation ATP-binding protein HlyB
V1851958	Nucleoid-associated protein
V1000027	Ribonuclease M5
V1469372	hypothetical protein
V1469297	tRNA-dihydrouridine synthase B
V1000823	potassium transport protein Kup
V1355689	RNA polymerase sigma factor RpoD
V1399511	6-phosphofructokinase
V1000022	hypothetical protein
V1035466	Nucleoside diphosphate kinase
V1000060	Ribonuclease HI
V1000614	putative hydrolase YutF
V1000068	YycH protein
V1000316	Penicillin-binding protein 2B
V1204222	cytoskeletal protein RodZ
V1851966	Internalin-J precursor
V1102439	Staphylococcal respiratory response protein A
V1856860	Copper-exporting P-type ATPase B
V1144426	fructose-bisphosphate aldolase
V1046754	hypothetical protein
V1204226	hypothetical protein
V1000118	O-acetyltransferase OatA
V1503149	Enolase
V1617343	Penicillin-binding protein 1A
V1006735	gram-positive signal peptide%2C YSIRK family
V1042629	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1034596	L%2CD-transpeptidase catalytic domain
V1430690	NH(3)-dependent NAD(+) synthetase
V1000481	putative ABC-type exoprotein transport system%2C permease component
V1000115	Segregation and condensation protein A
V1000161	ABC-2 type transporter
V1491762	N-acetylglucosamine-6-phosphate deacetylase
V1143276	Undecaprenyl-diphosphatase
V1329205	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1000002	tRNA pseudouridine synthase A
V1000047	Tyrosine-protein phosphatase precursor
V1000167	Cold shock-like protein CspG
V1000556	putative ABC transporter ATP-binding protein
V1000624	Peptidase M16 inactive domain protein
V1034591	serine/threonine protein kinase
V1595138	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1000605	MutS2 protein
V1000623	Stage III sporulation protein E
V1268292	DEAD-box ATP-dependent RNA helicase CshA
V1000114	Ribosomal large subunit pseudouridine synthase B
V1046748	hypothetical protein
V1430423	Peptide deformylase 2
V1498992	Glucosamine-6-phosphate deaminase
V1000479	Phenylalanine--tRNA ligase beta subunit
V1000829	hypothetical protein
V1423331	Magnesium-transporting ATPase%2C P-type 1
V1355717	Biofilm regulatory protein A precursor
V1355192	Alpha-xylosidase
V1886895	50S ribosomal protein L13
V1000539	Ribosomal RNA small subunit methyltransferase G
V1000644	SsrA-binding protein
V1000884	L-arabinose transport system permease protein AraQ
V1541210	hypothetical protein
V1064193	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1852077	Ribosomal RNA small subunit methyltransferase G
V1000322	GTPase YqeH
V1000498	Inner membrane protein YbhL
V1594751	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1000536	putative chromosome-partitioning protein ParB
V1338856	hypothetical protein
V1355907	hypothetical protein
V1339704	Lipid A export ATP-binding/permease protein MsbA
V1418918	Glutamate racemase
V1000138	hypothetical protein
V1000544	Fumarate reductase flavoprotein subunit precursor
V1000572	Folylpolyglutamate synthase
V1852085	Magnesium-transporting ATPase%2C P-type 1
V1481434	G3P acyltransferase
V1001392	Acetate kinase
V1033757	Glutamate--tRNA ligase
V1046766	C protein alpha-antigen precursor
V1340101	Phosphoserine phosphatase 1
V1607579	hypothetical protein
V1338858	GTP-binding protein HflX
V1000130	putative PEP-CTERM system TPR-repeat lipoprotein
V1151036	Pur operon repressor
V1000895	Cytosine deaminase
V1364620	Transcriptional repressor NrdR
V1390210	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1469287	Glycine--tRNA ligase alpha subunit
V1000935	Chaperone protein YajL
V1006729	Thymidylate synthase
V1339795	pheromone autoinducer 2 transporter
V1390171	C protein alpha-antigen precursor
V1000306	Choline-binding protein precursor
V1574081	major facilitator superfamily transporter
V1000126	ATP-dependent protease LonB
V1000505	Mannosyltransferase OCH1
V1891325	Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
V1008959	Bifunctional protein FolD protein
V1436037	gram-positive signal peptide%2C YSIRK family
V1836833	C protein alpha-antigen precursor
V1044111	PTS system maltose-specific EIICB component
V1356248	Inner membrane metabolite transport protein YgcS
V1001487	D-inositol 3-phosphate glycosyltransferase
V1143998	Plasmid stabilisation system protein
V1580761	D-alanine--poly(phosphoribitol) ligase subunit 1
V1000321	Ribosomal silencing factor RsfS
V1000559	Ribosomal RNA small subunit methyltransferase B
V1000015	hypothetical protein
V1000103	UV-endonuclease
V1162882	D-alanine--D-alanine ligase A
V1000734	50S ribosomal protein L21
V1000125	ComEC family competence protein
V1035202	Lactococcin-G-processing and transport ATP-binding protein LagD
V1297404	hypothetical protein
V1592383	D-alanine--poly(phosphoribitol) ligase subunit 1
V1268599	hypothetical protein
V1383406	Ribosome-releasing factor
V1076095	hypothetical protein
V1137033	hypothetical protein
V1500069	hypothetical protein
V1851970	hypothetical protein
V1075594	DNA protecting protein DprA
V1160180	Segregation and condensation protein A
V1394176	PTS system galactitol-specific EIIC component
V1000628	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1012051	HTH-type transcriptional repressor YvoA
V1034934	Rod shape-determining protein MreB
V1000844	ABC-2 family transporter protein
V1356515	GMP reductase
V1406524	hypothetical protein
V1424791	Replication-associated recombination protein A
V1000466	Galactose-6-phosphate isomerase subunit LacA
V1000888	ADP-binding protein
V1163596	Internalin-J precursor
V1000463	hypothetical protein
V1046742	T5orf172 domain protein
V1420606	addiction module antitoxin%2C RelB/DinJ family
V1436276	hypothetical protein
V1000113	GTP-binding protein EngA
V1000331	ribonuclease BN/unknown domain fusion protein
V1463112	DNA polymerase III PolC
V1829441	D-lactate dehydrogenase
V1912432	hypothetical protein
V1000026	Ribosomal RNA small subunit methyltransferase A
V1000097	Signal peptidase IB
V1430517	PTS system galactitol-specific EIIC component
V1000102	ATP-dependent helicase/nuclease subunit A
V1000090	Guanine/hypoxanthine permease PbuG
V1000157	hypothetical protein
V1035385	Putative universal stress protein
V1143821	Chromosomal replication initiator protein DnaA
V1366480	DEAD-box ATP-dependent RNA helicase CshB
V1483972	C protein alpha-antigen precursor
V1000593	Carbamoyl-phosphate synthase small chain
V1481330	L-cystine import ATP-binding protein TcyC
V1000609	putative MscS family protein YkuT
V1035488	PTS-dependent dihydroxyacetone kinase%2C dihydroxyacetone-binding subunit DhaK
V1042441	50S ribosomal protein L22
V1614065	FmtA-like protein
V1038287	Tyrosine recombinase XerC
V1852079	Sensor protein kinase WalK
V1000133	sortase
V1034812	Maltose transport system permease protein MalF
V1852153	EcoKI restriction-modification system protein HsdS
V1852155	Flavodoxin
V1000457	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1033924	30S Ribosomal protein S1
V1074688	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1899798	SigL modulation protein
V1573654	hypothetical protein
V1000560	Methionyl-tRNA formyltransferase
V1196381	Penicillin-binding protein F
V1000939	Mini-ribonuclease 3
V1442368	Ribosomal large subunit pseudouridine synthase D
V1389777	Transcript cleavage factor GreA
V1430479	Alpha-xylosidase
V1851974	Primosomal protein DnaI
V1001467	S-adenosylmethionine synthase
V1852122	sporulation integral membrane protein YtvI
V1000613	hypothetical protein
V1295329	Holo-[acyl-carrier-protein] synthase
V1483378	anaerobic ribonucleotide reductase-activating protein
V1851976	YGGT family protein
V1046753	adaptor protein
V1043410	hypothetical protein
V1469581	HTH-type transcriptional repressor YvoA
V1541138	PTS system%2C glucitol/sorbitol-specific IIA component
V1035538	pyridoxamine 5'-phosphate oxidase%2C FMN-binding family
V1301210	Transposase
V1001367	Aspartate--ammonia ligase
V1033571	Ribulose-phosphate 3-epimerase
V1000073	Putative NrdI-like protein
V1006819	Glutamine transport ATP-binding protein GlnQ
V1392809	hypothetical protein
V1000159	putative peptidase
V1836830	Segregation and condensation protein B
V1852101	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1000635	glmZ(sRNA)-inactivating NTPase
V1006018	HNH endonuclease
V1034593	Zinc metalloprotease RasP
V1055496	CopAB ATPases metal-fist type repressor
V1418919	hypothetical protein
V1046741	DNA phosphorothioation system restriction enzyme
V1000542	NADPH azoreductase
V1365188	30S ribosomal protein S18
V1000071	Extreme acid sensitivity protein
V1159777	L-ribulose-5-phosphate 4-epimerase
V1399193	50S ribosomal protein L5
V1580703	Procyclic acidic repetitive protein (PARP)
