Gene	KEGG_module_number	Annotation
V1200824	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1012846	M00179	Ribosome, archaea
V1140670	M00164	ATP synthase
V1585250	M00179	Ribosome, archaea
V1548048	M00183	RNA polymerase, bacteria
V1200397	M00179	Ribosome, archaea
V1040864	M00178	Ribosome, bacteria
V1009870	M00179	Ribosome, archaea
V1013735	M00178	Ribosome, bacteria
V1012032	M00183	RNA polymerase, bacteria
V1009864	M00178	Ribosome, bacteria
V1012419	M00179	Ribosome, archaea
V1011041	M00164	ATP synthase
V1015869	M00178	Ribosome, bacteria
V1009868	M00179	Ribosome, archaea
V1013740	M00179	Ribosome, archaea
V1516671	M00178	Ribosome, bacteria
V1142964	M00178	Ribosome, bacteria
V1384044	M00197	Putative fructooligosaccharide transport system
V1375131	M00179	Ribosome, archaea
V1014867	M00276	PTS system, mannose-specific II component
V1009865	M00179	Ribosome, archaea
V1008253	M00179	Ribosome, archaea
V1153346	M00179	Ribosome, archaea
V1007054	M00183	RNA polymerase, bacteria
V1464177	M00183	RNA polymerase, bacteria
V1012677	M00159	V/A-type ATPase, prokaryotes
V1108928	M00164	ATP synthase
V1012420	M00179	Ribosome, archaea
V1585936	M00179	Ribosome, archaea
V1012031	M00179	Ribosome, archaea
V1013737	M00179	Ribosome, archaea
V1012850	M00179	Ribosome, archaea
V1007059	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1400258	M00002	Glycolysis, core module involving three-carbon compounds
V1140341	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1009869	M00178	Ribosome, bacteria
V1380987	M00179	Ribosome, archaea
V1012211	M00178	Ribosome, bacteria
V1018031	M00179	Ribosome, archaea
V1014079	M00179	Ribosome, archaea
V1011950	M00335	Sec (secretion) system
V1007075	M00197	Putative fructooligosaccharide transport system
V1016060	M00374	Dicarboxylate-hydroxybutyrate cycle
V1036198	M00239	Peptides/nickel transport system
V1012414	M00179	Ribosome, archaea
V1553673	M00179	Ribosome, archaea
V1012424	M00179	Ribosome, archaea
V1011841	M00179	Ribosome, archaea
V1016290	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1559772	M00346	Formaldehyde assimilation, serine pathway
V1141223	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1122767	M00346	Formaldehyde assimilation, serine pathway
V1012423	M00179	Ribosome, archaea
V1010070	M00164	ATP synthase
V1010293	M00178	Ribosome, bacteria
V1239646	M00178	Ribosome, bacteria
V1037878	M00375	Hydroxypropionate-hydroxybutylate cycle
V1007873	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1103826	M00178	Ribosome, bacteria
V1012674	M00159	V/A-type ATPase, prokaryotes
V1013990	M00178	Ribosome, bacteria
V1154952	M00179	Ribosome, archaea
V1200413	M00164	ATP synthase
V1145382	M00179	Ribosome, archaea
V1006779	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1013967	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1013123	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1011012	M00164	ATP synthase
V1557302	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1528520	M00179	Ribosome, archaea
V1019461	M00164	ATP synthase
V1409431	M00179	Ribosome, archaea
V1153441	M00179	Ribosome, archaea
V1036261	M00197	Putative fructooligosaccharide transport system
V1723757	M00178	Ribosome, bacteria
V1036256	M00197	Putative fructooligosaccharide transport system
V1009368	M00083	Fatty acid biosynthesis, elongation
V1013745	M00179	Ribosome, archaea
V1007055	M00178	Ribosome, bacteria
V1724122	M00179	Ribosome, archaea
V1884207	M00197	Putative fructooligosaccharide transport system
V1014360	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1820407	M00179	Ribosome, archaea
V1139580	M00277	PTS system, N-acetylgalactosamine-specific II component
V1011839	M00179	Ribosome, archaea
V1013351	M00216	Multiple sugar transport system
V1139605	M00179	Ribosome, archaea
V1442456	M00179	Ribosome, archaea
V1013739	M00179	Ribosome, archaea
V1010065	M00164	ATP synthase
V1007074	M00197	Putative fructooligosaccharide transport system
V1012676	M00159	V/A-type ATPase, prokaryotes
V1464524	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1331626	M00179	Ribosome, archaea
V1013747	M00179	Ribosome, archaea
V1009867	M00179	Ribosome, archaea
V1008740	M00335	Sec (secretion) system
V1154407	M00183	RNA polymerase, bacteria
V1013969	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1011013	M00164	ATP synthase
V1009110	M00178	Ribosome, bacteria
V1201514	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1576738	M00376	3-Hydroxypropionate bi-cycle
V1527518	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1007133	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1139821	M00159	V/A-type ATPase, prokaryotes
V1107455	M00221	Putative simple sugar transport system
V1071723	M00206	Cellobiose transport system
V1017115	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1011667	M00178	Ribosome, bacteria
V1014250	M00374	Dicarboxylate-hydroxybutyrate cycle
V1020247	M00178	Ribosome, bacteria
V1013128	M00029	Urea cycle
V1020418	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1016650	M00164	ATP synthase
V1018324	M00178	Ribosome, bacteria
V1017147	M00179	Ribosome, archaea
V1012033	M00178	Ribosome, bacteria
V1301559	M00178	Ribosome, bacteria
V1359103	M00179	Ribosome, archaea
V1011337	M00178	Ribosome, bacteria
V1013988	M00178	Ribosome, bacteria
V1820375	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1099394	M00197	Putative fructooligosaccharide transport system
V1553606	M00179	Ribosome, archaea
V1501533	M00178	Ribosome, bacteria
V1012766	M00178	Ribosome, bacteria
V1145455	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1018032	M00179	Ribosome, archaea
V1482934	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1010209	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1007070	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1070545	M00178	Ribosome, bacteria
V1820497	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012421	M00179	Ribosome, archaea
V1465337	M00197	Putative fructooligosaccharide transport system
V1013968	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1434057	M00179	Ribosome, archaea
V1373888	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1074383	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1430515	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1010860	M00179	Ribosome, archaea
V1017590	M00033	Ectoine biosynthesis, aspartate => ectoine
V1173942	M00178	Ribosome, bacteria
V1367155	M00002	Glycolysis, core module involving three-carbon compounds
V1141947	M00178	Ribosome, bacteria
V1433614	M00179	Ribosome, archaea
V1013738	M00179	Ribosome, archaea
V1015151	M00179	Ribosome, archaea
V1014820	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1011011	M00164	ATP synthase
V1156648	M00164	ATP synthase
V1012847	M00179	Ribosome, archaea
V1295134	M00183	RNA polymerase, bacteria
V1190729	M00178	Ribosome, bacteria
V1014359	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1011837	M00183	RNA polymerase, bacteria
V1009625	M00335	Sec (secretion) system
V1103173	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1109371	M00178	Ribosome, bacteria
V1009863	M00179	Ribosome, archaea
V1400067	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1554020	M00197	Putative fructooligosaccharide transport system
V1557783	M00164	ATP synthase
V1007077	M00179	Ribosome, archaea
V1135091	M00197	Putative fructooligosaccharide transport system
V1560889	M00179	Ribosome, archaea
V1498789	M00178	Ribosome, bacteria
V1013080	M00083	Fatty acid biosynthesis, elongation
V1154707	M00159	V/A-type ATPase, prokaryotes
V1553602	M00083	Fatty acid biosynthesis, elongation
V1564708	M00242	Zinc transport system
V1561250	M00183	RNA polymerase, bacteria
V1043173	M00212	Ribose transport system
V1020434	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1141925	M00179	Ribosome, archaea
V1364027	M00197	Putative fructooligosaccharide transport system
V1139078	M00239	Peptides/nickel transport system
V1010071	M00178	Ribosome, bacteria
V1109182	M00179	Ribosome, archaea
V1008254	M00179	Ribosome, archaea
V1016828	M00335	Sec (secretion) system
V1140503	M00178	Ribosome, bacteria
V1200563	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1525026	M00179	Ribosome, archaea
V1440555	M00164	ATP synthase
V1014869	M00276	PTS system, mannose-specific II component
V1195096	M00179	Ribosome, archaea
V1395005	M00164	ATP synthase
V1196712	M00206	Cellobiose transport system
V1484064	M00197	Putative fructooligosaccharide transport system
V1043514	M00179	Ribosome, archaea
V1069719	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1015262	M00020	Serine biosynthesis, glycerate-3P => serine
V1362785	M00197	Putative fructooligosaccharide transport system
V1514891	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1154408	M00183	RNA polymerase, bacteria
V1445176	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1200366	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1048488	M00260	DNA polymerase III complex, bacteria
V1042470	M00179	Ribosome, archaea
V1140472	M00179	Ribosome, archaea
V1035957	M00197	Putative fructooligosaccharide transport system
V1009387	M00335	Sec (secretion) system
V1584680	M00159	V/A-type ATPase, prokaryotes
V1012335	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1140021	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1008086	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1011045	M00164	ATP synthase
V1012030	M00179	Ribosome, archaea
V1008594	M00376	3-Hydroxypropionate bi-cycle
V1585624	M00346	Formaldehyde assimilation, serine pathway
V1010898	M00035	Methionine degradation
V1443214	M00178	Ribosome, bacteria
V1009866	M00179	Ribosome, archaea
V1158244	M00178	Ribosome, bacteria
V1465802	M00346	Formaldehyde assimilation, serine pathway
V1137315	M00197	Putative fructooligosaccharide transport system
V1505442	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
V1548529	M00159	V/A-type ATPase, prokaryotes
V1110458	M00179	Ribosome, archaea
V1594918	M00164	ATP synthase
V1367058	M00183	RNA polymerase, bacteria
V1037518	M00178	Ribosome, bacteria
V1368486	M00179	Ribosome, archaea
V1013746	M00179	Ribosome, archaea
V1013406	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1373836	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1377757	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1820421	M00144	NADH:quinone oxidoreductase, prokaryotes
V1013752	M00335	Sec (secretion) system
V1012679	M00033	Ectoine biosynthesis, aspartate => ectoine
V1465010	M00266	PTS system, maltose/glucose-specific II component
V1411084	M00164	ATP synthase
V1157323	M00179	Ribosome, archaea
V1374340	M00335	Sec (secretion) system
V1071962	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1168094	M00179	Ribosome, archaea
V1881401	M00164	ATP synthase
V1007146	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1013748	M00179	Ribosome, archaea
V1040139	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1007557	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1820401	M00335	Sec (secretion) system
V1009616	M00178	Ribosome, bacteria
V1012853	M00178	Ribosome, bacteria
V1482770	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1141613	M00179	Ribosome, archaea
V1069833	M00239	Peptides/nickel transport system
V1109183	M00179	Ribosome, archaea
V1007056	M00179	Ribosome, archaea
V1012771	M00178	Ribosome, bacteria
V1006673	M00178	Ribosome, bacteria
V1167759	M00002	Glycolysis, core module involving three-carbon compounds
V1366763	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1003154	M00164	ATP synthase
V1014819	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1297297	M00197	Putative fructooligosaccharide transport system
V1042447	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1530727	M00183	RNA polymerase, bacteria
V1561757	M00164	ATP synthase
V1458724	M00179	Ribosome, archaea
V1015734	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1038323	M00197	Putative fructooligosaccharide transport system
V1011658	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1072924	M00178	Ribosome, bacteria
V1346636	M00178	Ribosome, bacteria
V1032060	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1176971	M00179	Ribosome, archaea
V1051250	M00303	PTS system, N-acetylmuramic acid-specific II component
V1373951	M00179	Ribosome, archaea
V1463838	M00183	RNA polymerase, bacteria
V1016652	M00164	ATP synthase
V1013749	M00179	Ribosome, archaea
V1576098	M00089	Triacylglycerol biosynthesis
V1345823	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1294938	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1369674	M00179	Ribosome, archaea
V1011473	M00221	Putative simple sugar transport system
V1553605	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1012845	M00179	Ribosome, archaea
V1441535	M00197	Putative fructooligosaccharide transport system
V1012550	M00179	Ribosome, archaea
V1268242	M00335	Sec (secretion) system
V1723592	M00178	Ribosome, bacteria
V1011838	M00178	Ribosome, bacteria
V1301690	M00178	Ribosome, bacteria
V1526141	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1010824	M00178	Ribosome, bacteria
V1010365	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1151601	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1200931	M00178	Ribosome, bacteria
V1139575	M00287	PTS system, galactosamine-specific II component
V1157325	M00179	Ribosome, archaea
V1519132	M00178	Ribosome, bacteria
V1192022	M00335	Sec (secretion) system
V1015123	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1348573	M00179	Ribosome, archaea
V1440694	M00179	Ribosome, archaea
V1141407	M00183	RNA polymerase, bacteria
V1011476	M00239	Peptides/nickel transport system
V1006745	M00222	Phosphate transport system
V1006125	M00346	Formaldehyde assimilation, serine pathway
V1110345	M00267	PTS system, N-acetylglucosamine-specific II component
V1010825	M00178	Ribosome, bacteria
V1013743	M00179	Ribosome, archaea
V1082705	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1010248	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1367915	M00035	Methionine degradation
V1020161	M00179	Ribosome, archaea
V1430373	M00178	Ribosome, bacteria
V1249480	M00179	Ribosome, archaea
V1012332	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1442877	M00164	ATP synthase
V1383974	M00178	Ribosome, bacteria
V1036001	M00164	ATP synthase
V1043301	M00179	Ribosome, archaea
V1375605	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006265	M00178	Ribosome, bacteria
V1050200	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1172076	M00206	Cellobiose transport system
V1014654	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1459762	M00178	Ribosome, bacteria
V1432161	M00179	Ribosome, archaea
V1009601	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1007053	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1373915	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1047900	M00258	Putative ABC transport system
V1356036	M00179	Ribosome, archaea
V1036042	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1074059	M00335	Sec (secretion) system
V1038252	M00164	ATP synthase
V1172419	M00239	Peptides/nickel transport system
V1139836	M00179	Ribosome, archaea
V1265185	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1687756	M00335	Sec (secretion) system
V1102521	M00179	Ribosome, archaea
V1044527	M00179	Ribosome, archaea
V1234581	M00178	Ribosome, bacteria
V1020162	M00179	Ribosome, archaea
V1344560	M00179	Ribosome, archaea
V1548951	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1042613	M00179	Ribosome, archaea
V1139807	M00159	V/A-type ATPase, prokaryotes
V1705007	M00335	Sec (secretion) system
V1597704	M00178	Ribosome, bacteria
V1009641	M00183	RNA polymerase, bacteria
V1014868	M00276	PTS system, mannose-specific II component
V1071809	M00178	Ribosome, bacteria
V1072349	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1010710	M00335	Sec (secretion) system
V1012797	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1374872	M00239	Peptides/nickel transport system
V1015052	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1172123	M00159	V/A-type ATPase, prokaryotes
V1621855	M00179	Ribosome, archaea
V1047979	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1011765	M00376	3-Hydroxypropionate bi-cycle
V1036200	M00179	Ribosome, archaea
V1154540	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1198712	M00164	ATP synthase
V1350808	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1704984	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1070540	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1043302	M00179	Ribosome, archaea
V1052203	M00335	Sec (secretion) system
V1140969	M00178	Ribosome, bacteria
V1153298	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin
V1011985	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1440378	M00179	Ribosome, archaea
V1014775	M00178	Ribosome, bacteria
V1302192	M00206	Cellobiose transport system
V1011477	M00239	Peptides/nickel transport system
V1012015	M00374	Dicarboxylate-hydroxybutyrate cycle
V1012416	M00179	Ribosome, archaea
V1437633	M00164	ATP synthase
V1442466	M00183	RNA polymerase, bacteria
V1330132	M00183	RNA polymerase, bacteria
V1827665	M00335	Sec (secretion) system
V1145157	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1403623	M00178	Ribosome, bacteria
V1010863	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1564191	M00335	Sec (secretion) system
V1014483	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1038364	M00083	Fatty acid biosynthesis, elongation
V1011976	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1157324	M00178	Ribosome, bacteria
V1266177	M00239	Peptides/nickel transport system
V1071524	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1368296	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1585337	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1467311	M00164	ATP synthase
V1011940	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1409950	M00248	Antibiotic transport system
V1200311	M00178	Ribosome, bacteria
V1265052	M00346	Formaldehyde assimilation, serine pathway
V1369519	M00159	V/A-type ATPase, prokaryotes
V1015386	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012680	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1075430	M00179	Ribosome, archaea
V1071489	M00183	RNA polymerase, bacteria
V1145315	M00183	RNA polymerase, bacteria
V1723469	M00179	Ribosome, archaea
V1526273	M00242	Zinc transport system
V1007078	M00179	Ribosome, archaea
V1049298	M00115	NAD biosynthesis, aspartate => NAD
V1083647	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1104221	M00164	ATP synthase
V1141022	M00183	RNA polymerase, bacteria
V1011620	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1147769	M00179	Ribosome, archaea
V1819280	M00258	Putative ABC transport system
V1019516	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1349127	M00239	Peptides/nickel transport system
V1075934	M00179	Ribosome, archaea
V1104190	M00183	RNA polymerase, bacteria
V1139603	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1155495	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1431028	M00179	Ribosome, archaea
V1368316	M00178	Ribosome, bacteria
V1032287	M00178	Ribosome, bacteria
V1011046	M00164	ATP synthase
V1013603	M00239	Peptides/nickel transport system
V1724279	M00197	Putative fructooligosaccharide transport system
V1012500	M00299	Spermidine/putrescine transport system
V1335062	M00179	Ribosome, archaea
V1232960	M00179	Ribosome, archaea
V1010711	M00335	Sec (secretion) system
V1013880	M00260	DNA polymerase III complex, bacteria
V1564939	M00197	Putative fructooligosaccharide transport system
V1017150	M00178	Ribosome, bacteria
V1084103	M00178	Ribosome, bacteria
V1280012	M00335	Sec (secretion) system
V1150978	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1190938	M00183	RNA polymerase, bacteria
V1568851	M00179	Ribosome, archaea
V1017149	M00183	RNA polymerase, bacteria
V1146791	M00159	V/A-type ATPase, prokaryotes
V1015398	M00275	PTS system, cellobiose-specific II component
V1553600	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1012851	M00179	Ribosome, archaea
V1430967	M00179	Ribosome, archaea
V1108193	M00178	Ribosome, bacteria
V1723096	M00244	Putative zinc/manganese transport system
V1014198	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1586206	M00179	Ribosome, archaea
V1009512	M00188	NitT/TauT family transport system
V1524133	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1489616	M00183	RNA polymerase, bacteria
V1036811	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1459473	M00335	Sec (secretion) system
V1563832	M00179	Ribosome, archaea
V1373864	M00164	ATP synthase
V1015263	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1237403	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1198623	M00183	RNA polymerase, bacteria
V1023795	M00178	Ribosome, bacteria
V1012681	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1442732	M00183	RNA polymerase, bacteria
V1043616	M00221	Putative simple sugar transport system
V1200321	M00164	ATP synthase
V1365642	M00179	Ribosome, archaea
V1012682	M00033	Ectoine biosynthesis, aspartate => ectoine
V1013085	M00279	PTS system, galactitol-specific II component
V1332435	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1198654	M00216	Multiple sugar transport system
V1010275	M00178	Ribosome, bacteria
V1382770	M00179	Ribosome, archaea
V1458783	M00034	Methionine salvage pathway
V1381642	M00033	Ectoine biosynthesis, aspartate => ectoine
V1011748	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1069272	M00164	ATP synthase
V1010988	M00082	Fatty acid biosynthesis, initiation
V1347950	M00239	Peptides/nickel transport system
V1357430	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1295812	M00159	V/A-type ATPase, prokaryotes
V1036212	M00197	Putative fructooligosaccharide transport system
V1434591	M00164	ATP synthase
V1554285	M00179	Ribosome, archaea
V1035999	M00164	ATP synthase
V1007145	M00335	Sec (secretion) system
V1564165	M00197	Putative fructooligosaccharide transport system
V1153819	M00002	Glycolysis, core module involving three-carbon compounds
V1010164	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1464775	M00335	Sec (secretion) system
