Gene	KEGG_module_number	Annotation
V1594655	M00239	Peptides/nickel transport system
V1381895	M00207	Putative multiple sugar transport system
V1008959	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000141	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1000320	M00335	Sec (secretion) system
V1879847	M00197	Putative fructooligosaccharide transport system
V1886605	M00197	Putative fructooligosaccharide transport system
V1000176	M00228	Putative glutamine transport system
V1886116	M00164	ATP synthase
V1340709	M00346	Formaldehyde assimilation, serine pathway
V1390210	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1397554	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1164542	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1595063	M00207	Putative multiple sugar transport system
V1000328	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1038255	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1548376	M00035	Methionine degradation
V1886409	M00335	Sec (secretion) system
V1399511	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1463821	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1000306	M00209	Osmoprotectant transport system
V1382759	M00260	DNA polymerase III complex, bacteria
V1144147	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000937	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000020	M00179	Ribosome, archaea
V1547329	M00239	Peptides/nickel transport system
V1237574	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1851957	M00035	Methionine degradation
V1000468	M00281	PTS system, lactose-specific II component
V1042632	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1430829	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1392405	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1007408	M00260	DNA polymerase III complex, bacteria
V1547321	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1381001	M00115	NAD biosynthesis, aspartate => NAD
V1006729	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1886535	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1295628	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1851984	M00115	NAD biosynthesis, aspartate => NAD
V1852110	M00244	Putative zinc/manganese transport system
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1006819	M00228	Putative glutamine transport system
V1431657	M00179	Ribosome, archaea
V1000014	M00179	Ribosome, archaea
V1033646	M00183	RNA polymerase, bacteria
V1879848	M00197	Putative fructooligosaccharide transport system
V1000481	M00254	ABC-2 type transport system
V1000544	M00376	3-Hydroxypropionate bi-cycle
V1000824	M00244	Putative zinc/manganese transport system
V1036199	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1295172	M00246	Nickel transport system
V1852017	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1520185	M00164	ATP synthase
V1836807	M00179	Ribosome, archaea
V1362258	M00258	Putative ABC transport system
V1517484	M00179	Ribosome, archaea
V1044037	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1136929	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1389989	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1469296	M00179	Ribosome, archaea
V1000052	M00248	Antibiotic transport system
V1000598	M00335	Sec (secretion) system
V1339706	M00276	PTS system, mannose-specific II component
V1033764	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1886618	M00335	Sec (secretion) system
V1481348	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033571	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1000100	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1380652	M00179	Ribosome, archaea
V1238915	M00276	PTS system, mannose-specific II component
V1001392	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1356077	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1263212	M00246	Nickel transport system
V1493470	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1886654	M00335	Sec (secretion) system
V1160507	M00034	Methionine salvage pathway
V1576585	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886303	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136931	M00260	DNA polymerase III complex, bacteria
V1033931	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1541161	M00236	Putative polar amino acid transport system
V1609073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1608857	M00178	Ribosome, bacteria
V1158726	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1431322	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1581637	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1448171	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886399	M00178	Ribosome, bacteria
V1000019	M00179	Ribosome, archaea
V1430690	M00115	NAD biosynthesis, aspartate => NAD
V1581212	M00164	ATP synthase
V1886673	M00260	DNA polymerase III complex, bacteria
V1033789	M00303	PTS system, N-acetylmuramic acid-specific II component
V1000895	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1000936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886079	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1394176	M00279	PTS system, galactitol-specific II component
V1000462	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1042629	M00248	Antibiotic transport system
V1430317	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone
V1577012	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1886639	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000844	M00254	ABC-2 type transport system
V1886619	M00260	DNA polymerase III complex, bacteria
V1580786	M00276	PTS system, mannose-specific II component
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886609	M00164	ATP synthase
V1000024	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1150295	M00248	Antibiotic transport system
V1143964	M00221	Putative simple sugar transport system
V1000087	M00221	Putative simple sugar transport system
V1851977	M00254	ABC-2 type transport system
V1879849	M00197	Putative fructooligosaccharide transport system
V1159174	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1491695	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1044896	M00178	Ribosome, bacteria
V1159366	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000593	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1572527	M00183	RNA polymerase, bacteria
V1000478	M00248	Antibiotic transport system
V1006626	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1329205	M00242	Zinc transport system
V1464522	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1000890	M00299	Spermidine/putrescine transport system
V1339538	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1469318	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1581271	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1204221	M00333	Type IV secretion system
V1469327	M00207	Putative multiple sugar transport system
V1399043	M00276	PTS system, mannose-specific II component
V1581644	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1469287	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000061	M00236	Putative polar amino acid transport system
V1000592	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000177	M00228	Putative glutamine transport system
V1000324	M00178	Ribosome, bacteria
V1431931	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1553653	M00335	Sec (secretion) system
V1416302	M00197	Putative fructooligosaccharide transport system
V1000164	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000181	M00254	ABC-2 type transport system
V1886525	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1886153	M00183	RNA polymerase, bacteria
V1576798	M00089	Triacylglycerol biosynthesis
V1464757	M00247	Putative ABC transport system
V1269184	M00244	Putative zinc/manganese transport system
V1430481	M00258	Putative ABC transport system
V1491800	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1886585	M00268	PTS system, alpha-glucoside-specific II component
V1000461	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1886402	M00246	Nickel transport system
V1076392	M00179	Ribosome, archaea
V1481349	M00248	Antibiotic transport system
V1464618	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1886651	M00346	Formaldehyde assimilation, serine pathway
V1256156	M00276	PTS system, mannose-specific II component
V1399193	M00179	Ribosome, archaea
V1836801	M00335	Sec (secretion) system
V1481330	M00254	ABC-2 type transport system
V1295524	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1340101	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1339861	M00179	Ribosome, archaea
V1000482	M00254	ABC-2 type transport system
V1553730	M00236	Putative polar amino acid transport system
V1045334	M00207	Putative multiple sugar transport system
V1519499	M00002	Glycolysis, core module involving three-carbon compounds
V1042561	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1886503	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000891	M00299	Spermidine/putrescine transport system
V1092573	M00179	Ribosome, archaea
V1364113	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1463112	M00260	DNA polymerase III complex, bacteria
V1541138	M00280	PTS system, glucitol/sorbitol-specific II component
V1463114	M00260	DNA polymerase III complex, bacteria
V1886569	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1521086	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1415812	M00248	Antibiotic transport system
V1365188	M00178	Ribosome, bacteria
V1034684	M00276	PTS system, mannose-specific II component
V1000315	M00276	PTS system, mannose-specific II component
V1000303	M00238	D-Methionine transport system
V1144210	M00179	Ribosome, archaea
V1144283	M00375	Hydroxypropionate-hydroxybutylate cycle
V1143335	M00178	Ribosome, bacteria
V1879882	M00179	Ribosome, archaea
V1886584	M00239	Peptides/nickel transport system
V1879966	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1076023	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1581530	M00183	RNA polymerase, bacteria
V1033560	M00335	Sec (secretion) system
V1036345	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1100534	M00179	Ribosome, archaea
V1430912	M00299	Spermidine/putrescine transport system
V1000488	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1144017	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1879928	M00276	PTS system, mannose-specific II component
V1143938	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1000065	M00246	Nickel transport system
V1150296	M00248	Antibiotic transport system
V1469295	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000471	M00276	PTS system, mannose-specific II component
V1000183	M00247	Putative ABC transport system
V1498827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1886484	M00375	Hydroxypropionate-hydroxybutylate cycle
V1042441	M00179	Ribosome, archaea
V1541210	M00239	Peptides/nickel transport system
V1137068	M00207	Putative multiple sugar transport system
V1377399	M00179	Ribosome, archaea
V1608830	M00376	3-Hydroxypropionate bi-cycle
V1000015	M00179	Ribosome, archaea
V1581661	M00239	Peptides/nickel transport system
V1851963	M00222	Phosphate transport system
V1381260	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1398959	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1552776	M00221	Putative simple sugar transport system
V1097503	M00183	RNA polymerase, bacteria
V1033796	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1046738	M00248	Antibiotic transport system
V1297389	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1886557	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1541229	M00209	Osmoprotectant transport system
V1608789	M00228	Putative glutamine transport system
V1000530	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1340007	M00260	DNA polymerase III complex, bacteria
V1000562	M00183	RNA polymerase, bacteria
V1046737	M00254	ABC-2 type transport system
V1886698	M00221	Putative simple sugar transport system
V1886711	M00246	Nickel transport system
V1000131	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1886493	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000884	M00207	Putative multiple sugar transport system
V1044917	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1356484	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1521548	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1043350	M00239	Peptides/nickel transport system
V1046252	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000127	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1886410	M00335	Sec (secretion) system
V1576955	M00254	ABC-2 type transport system
V1144023	M00276	PTS system, mannose-specific II component
V1469305	M00280	PTS system, glucitol/sorbitol-specific II component
V1144281	M00276	PTS system, mannose-specific II component
V1075841	M00247	Putative ABC transport system
V1340932	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000557	M00236	Putative polar amino acid transport system
V1000554	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1585059	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1469278	M00115	NAD biosynthesis, aspartate => NAD
V1000516	M00258	Putative ABC transport system
V1059571	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1469368	M00222	Phosphate transport system
V1043762	M00228	Putative glutamine transport system
V1144426	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1439909	M00335	Sec (secretion) system
V1000477	M00254	ABC-2 type transport system
V1000514	M00222	Phosphate transport system
V1301202	M00246	Nickel transport system
V1469339	M00280	PTS system, glucitol/sorbitol-specific II component
V1033924	M00178	Ribosome, bacteria
V1269224	M00089	Triacylglycerol biosynthesis
V1463315	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1301125	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1430382	M00197	Putative fructooligosaccharide transport system
V1518760	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1576348	M00221	Putative simple sugar transport system
V1000123	M00179	Ribosome, archaea
V1886205	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1886589	M00183	RNA polymerase, bacteria
V1035161	M00335	Sec (secretion) system
V1498753	M00258	Putative ABC transport system
V1608937	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1033867	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886687	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1391942	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1886073	M00179	Ribosome, archaea
V1000517	M00258	Putative ABC transport system
V1000587	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1464338	M00248	Antibiotic transport system
V1032704	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1144196	M00239	Peptides/nickel transport system
V1356439	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1875146	M00254	ABC-2 type transport system
V1886707	M00260	DNA polymerase III complex, bacteria
V1034592	M00254	ABC-2 type transport system
V1295084	M00239	Peptides/nickel transport system
V1143840	M00183	RNA polymerase, bacteria
V1519910	M00164	ATP synthase
V1339860	M00299	Spermidine/putrescine transport system
V1000302	M00238	D-Methionine transport system
V1355875	M00260	DNA polymerase III complex, bacteria
V1000010	M00179	Ribosome, archaea
V1033932	M00221	Putative simple sugar transport system
V1469328	M00207	Putative multiple sugar transport system
V1886537	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886487	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1366363	M00221	Putative simple sugar transport system
V1580963	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1033715	M00239	Peptides/nickel transport system
V1167639	M00254	ABC-2 type transport system
V1553669	M00183	RNA polymerase, bacteria
V1000016	M00179	Ribosome, archaea
V1000883	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1886664	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886593	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1879956	M00115	NAD biosynthesis, aspartate => NAD
V1076603	M00244	Putative zinc/manganese transport system
V1886602	M00179	Ribosome, archaea
V1137443	M00207	Putative multiple sugar transport system
V1301244	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1144225	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1157461	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1880087	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1483514	M00246	Nickel transport system
V1196762	M00179	Ribosome, archaea
V1149256	M00222	Phosphate transport system
V1596272	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000094	M00333	Type IV secretion system
V1430433	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1518385	M00183	RNA polymerase, bacteria
V1301880	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1341495	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1852030	M00115	NAD biosynthesis, aspartate => NAD
V1581482	M00164	ATP synthase
V1033735	M00222	Phosphate transport system
V1000589	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1553772	M00279	PTS system, galactitol-specific II component
V1886638	M00279	PTS system, galactitol-specific II component
V1886554	M00178	Ribosome, bacteria
V1581062	M00362	Nucleotide sugar biosynthesis, prokaryotes
