Gene	KEGG_module_number	Annotation
V1000077	M00260	DNA polymerase III complex, bacteria
V1886653	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1297375	M00179	Ribosome, archaea
V1000009	M00179	Ribosome, archaea
V1580898	M00179	Ribosome, archaea
V1364188	M00164	ATP synthase
V1000013	M00179	Ribosome, archaea
V1000318	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1836815	M00221	Putative simple sugar transport system
V1851978	M00207	Putative multiple sugar transport system
V1000168	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886377	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1000601	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1074742	M00179	Ribosome, archaea
V1340709	M00346	Formaldehyde assimilation, serine pathway
V1000528	M00179	Ribosome, archaea
V1522031	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1397554	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1256954	M00239	Peptides/nickel transport system
V1000161	M00248	Antibiotic transport system
V1000325	M00178	Ribosome, bacteria
V1000519	M00268	PTS system, alpha-glucoside-specific II component
V1594655	M00239	Peptides/nickel transport system
V1164544	M00260	DNA polymerase III complex, bacteria
V1577140	M00183	RNA polymerase, bacteria
V1594229	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1000022	M00179	Ribosome, archaea
V1852140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1491685	M00346	Formaldehyde assimilation, serine pathway
V1469282	M00239	Peptides/nickel transport system
V1574080	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1000152	M00335	Sec (secretion) system
V1006022	M00034	Methionine salvage pathway
V1886466	M00179	Ribosome, archaea
V1389384	M00346	Formaldehyde assimilation, serine pathway
V1006017	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1006815	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1553707	M00276	PTS system, mannose-specific II component
V1852132	M00115	NAD biosynthesis, aspartate => NAD
V1000320	M00335	Sec (secretion) system
V1464388	M00183	RNA polymerase, bacteria
V1340164	M00164	ATP synthase
V1000295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1482551	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000594	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000525	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1136911	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000124	M00178	Ribosome, bacteria
V1033302	M00335	Sec (secretion) system
V1431657	M00179	Ribosome, archaea
V1000012	M00179	Ribosome, archaea
V1381895	M00207	Putative multiple sugar transport system
V1547329	M00239	Peptides/nickel transport system
V1000005	M00179	Ribosome, archaea
V1592800	M00179	Ribosome, archaea
V1886116	M00164	ATP synthase
V1001467	M00368	Ethylene biosynthesis, methionine => ethylene
V1595063	M00207	Putative multiple sugar transport system
V1430829	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000139	M00260	DNA polymerase III complex, bacteria
V1381169	M00183	RNA polymerase, bacteria
V1237574	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1886605	M00197	Putative fructooligosaccharide transport system
V1000020	M00179	Ribosome, archaea
V1382759	M00260	DNA polymerase III complex, bacteria
V1000848	M00258	Putative ABC transport system
V1000938	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1469296	M00179	Ribosome, archaea
V1581637	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1608857	M00178	Ribosome, bacteria
V1399511	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1000306	M00209	Osmoprotectant transport system
V1006819	M00228	Putative glutamine transport system
V1042632	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1389989	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1879847	M00197	Putative fructooligosaccharide transport system
V1143377	M00273	PTS system, fructose-specific II component
V1491765	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000155	M00366	C10-C20 isoprenoid biosynthesis, plants
V1448171	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1430689	M00260	DNA polymerase III complex, bacteria
V1295628	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1144147	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000572	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1164542	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000328	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1000598	M00335	Sec (secretion) system
V1886618	M00335	Sec (secretion) system
V1594919	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033764	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1390210	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1852017	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1000099	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1000176	M00228	Putative glutamine transport system
V1381001	M00115	NAD biosynthesis, aspartate => NAD
V1038255	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1044037	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1008959	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1851984	M00115	NAD biosynthesis, aspartate => NAD
V1356077	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1000141	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1269184	M00244	Putative zinc/manganese transport system
V1886409	M00335	Sec (secretion) system
V1493470	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000937	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1380652	M00179	Ribosome, archaea
V1886303	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033931	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1339706	M00276	PTS system, mannose-specific II component
V1548376	M00035	Methionine degradation
V1886654	M00335	Sec (secretion) system
V1547321	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1879848	M00197	Putative fructooligosaccharide transport system
V1463821	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1000324	M00178	Ribosome, bacteria
V1007408	M00260	DNA polymerase III complex, bacteria
V1033646	M00183	RNA polymerase, bacteria
V1000014	M00179	Ribosome, archaea
V1520185	M00164	ATP synthase
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1851957	M00035	Methionine degradation
V1886079	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000468	M00281	PTS system, lactose-specific II component
V1000844	M00254	ABC-2 type transport system
V1001392	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000824	M00244	Putative zinc/manganese transport system
V1886535	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1033789	M00303	PTS system, N-acetylmuramic acid-specific II component
V1463112	M00260	DNA polymerase III complex, bacteria
V1886651	M00346	Formaldehyde assimilation, serine pathway
V1339861	M00179	Ribosome, archaea
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1836807	M00179	Ribosome, archaea
V1392405	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1416302	M00197	Putative fructooligosaccharide transport system
V1886399	M00178	Ribosome, bacteria
V1481348	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1431322	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1852110	M00244	Putative zinc/manganese transport system
V1033571	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1572527	M00183	RNA polymerase, bacteria
V1886619	M00260	DNA polymerase III complex, bacteria
V1609073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1076392	M00179	Ribosome, archaea
V1851977	M00254	ABC-2 type transport system
V1159366	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1394176	M00279	PTS system, galactitol-specific II component
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1143335	M00178	Ribosome, bacteria
V1044896	M00178	Ribosome, bacteria
V1000481	M00254	ABC-2 type transport system
V1238915	M00276	PTS system, mannose-specific II component
V1581212	M00164	ATP synthase
V1517484	M00179	Ribosome, archaea
V1158726	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1430690	M00115	NAD biosynthesis, aspartate => NAD
V1580786	M00276	PTS system, mannose-specific II component
V1886584	M00239	Peptides/nickel transport system
V1886673	M00260	DNA polymerase III complex, bacteria
V1491800	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1541161	M00236	Putative polar amino acid transport system
V1000895	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1036199	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000019	M00179	Ribosome, archaea
V1469287	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1581271	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1006729	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886153	M00183	RNA polymerase, bacteria
V1576585	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000100	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1000164	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1160507	M00034	Methionine salvage pathway
V1541210	M00239	Peptides/nickel transport system
V1519499	M00002	Glycolysis, core module involving three-carbon compounds
V1365188	M00178	Ribosome, bacteria
V1399043	M00276	PTS system, mannose-specific II component
V1000303	M00238	D-Methionine transport system
V1879849	M00197	Putative fructooligosaccharide transport system
V1000462	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1006626	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1481330	M00254	ABC-2 type transport system
V1886585	M00268	PTS system, alpha-glucoside-specific II component
V1000544	M00376	3-Hydroxypropionate bi-cycle
V1836801	M00335	Sec (secretion) system
V1886639	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1362258	M00258	Putative ABC transport system
V1000517	M00258	Putative ABC transport system
V1541138	M00280	PTS system, glucitol/sorbitol-specific II component
V1092573	M00179	Ribosome, archaea
V1469327	M00207	Putative multiple sugar transport system
V1430317	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone
V1521086	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000024	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1033924	M00178	Ribosome, bacteria
V1000516	M00258	Putative ABC transport system
V1042629	M00248	Antibiotic transport system
V1491695	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1136931	M00260	DNA polymerase III complex, bacteria
V1886609	M00164	ATP synthase
V1000123	M00179	Ribosome, archaea
V1295524	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1295172	M00246	Nickel transport system
V1144023	M00276	PTS system, mannose-specific II component
V1464522	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1150295	M00248	Antibiotic transport system
V1144017	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1581644	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1000177	M00228	Putative glutamine transport system
V1886525	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1000052	M00248	Antibiotic transport system
V1581661	M00239	Peptides/nickel transport system
V1498827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1097503	M00183	RNA polymerase, bacteria
V1879928	M00276	PTS system, mannose-specific II component
V1045334	M00207	Putative multiple sugar transport system
V1399193	M00179	Ribosome, archaea
V1463315	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1144281	M00276	PTS system, mannose-specific II component
V1043350	M00239	Peptides/nickel transport system
V1469295	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1463114	M00260	DNA polymerase III complex, bacteria
V1431931	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1100534	M00179	Ribosome, archaea
V1000478	M00248	Antibiotic transport system
V1469318	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1042561	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1521548	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1035161	M00335	Sec (secretion) system
V1576798	M00089	Triacylglycerol biosynthesis
V1553653	M00335	Sec (secretion) system
V1159174	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1000482	M00254	ABC-2 type transport system
V1339538	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1144283	M00375	Hydroxypropionate-hydroxybutylate cycle
V1481349	M00248	Antibiotic transport system
V1036345	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1879966	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1000087	M00221	Putative simple sugar transport system
V1000890	M00299	Spermidine/putrescine transport system
V1143964	M00221	Putative simple sugar transport system
V1000461	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1577012	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1585059	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1581530	M00183	RNA polymerase, bacteria
V1340101	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886569	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1136929	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1464618	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1033560	M00335	Sec (secretion) system
V1033715	M00239	Peptides/nickel transport system
V1076603	M00244	Putative zinc/manganese transport system
V1000562	M00183	RNA polymerase, bacteria
V1000015	M00179	Ribosome, archaea
V1000593	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1076023	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1886484	M00375	Hydroxypropionate-hydroxybutylate cycle
V1269224	M00089	Triacylglycerol biosynthesis
V1398959	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1879882	M00179	Ribosome, archaea
V1430481	M00258	Putative ABC transport system
V1464757	M00247	Putative ABC transport system
V1469305	M00280	PTS system, glucitol/sorbitol-specific II component
V1000061	M00236	Putative polar amino acid transport system
V1430382	M00197	Putative fructooligosaccharide transport system
V1034684	M00276	PTS system, mannose-specific II component
V1329205	M00242	Zinc transport system
V1553730	M00236	Putative polar amino acid transport system
V1144196	M00239	Peptides/nickel transport system
V1886402	M00246	Nickel transport system
V1046252	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000891	M00299	Spermidine/putrescine transport system
V1042441	M00179	Ribosome, archaea
V1204221	M00333	Type IV secretion system
V1032704	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1356484	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000883	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1364113	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033867	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000471	M00276	PTS system, mannose-specific II component
V1886557	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1000592	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1886589	M00183	RNA polymerase, bacteria
V1886205	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1075841	M00247	Putative ABC transport system
V1469339	M00280	PTS system, glucitol/sorbitol-specific II component
V1033796	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1263212	M00246	Nickel transport system
V1886503	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886487	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1391986	M00178	Ribosome, bacteria
V1541229	M00209	Osmoprotectant transport system
V1596272	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000183	M00247	Putative ABC transport system
V1608830	M00376	3-Hydroxypropionate bi-cycle
V1880087	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000554	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1886493	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1381260	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1144210	M00179	Ribosome, archaea
V1469278	M00115	NAD biosynthesis, aspartate => NAD
V1000557	M00236	Putative polar amino acid transport system
V1430912	M00299	Spermidine/putrescine transport system
V1256156	M00276	PTS system, mannose-specific II component
V1062031	M00258	Putative ABC transport system
V1033774	M00178	Ribosome, bacteria
V1295084	M00239	Peptides/nickel transport system
V1301244	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1518760	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1608937	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000884	M00207	Putative multiple sugar transport system
V1340932	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000488	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886554	M00178	Ribosome, bacteria
V1608789	M00228	Putative glutamine transport system
V1000181	M00254	ABC-2 type transport system
V1580963	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1000315	M00276	PTS system, mannose-specific II component
V1143938	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1000127	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1137068	M00207	Putative multiple sugar transport system
V1886687	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1576955	M00254	ABC-2 type transport system
V1415812	M00248	Antibiotic transport system
V1581097	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1144225	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1044917	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1552776	M00221	Putative simple sugar transport system
V1886073	M00179	Ribosome, archaea
V1000469	M00281	PTS system, lactose-specific II component
V1377399	M00179	Ribosome, archaea
V1498753	M00258	Putative ABC transport system
V1196762	M00179	Ribosome, archaea
V1442175	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1581062	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000010	M00179	Ribosome, archaea
V1000530	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1144426	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1046738	M00248	Antibiotic transport system
V1553772	M00279	PTS system, galactitol-specific II component
V1886522	M00258	Putative ABC transport system
V1059571	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1046737	M00254	ABC-2 type transport system
V1430433	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1886537	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886593	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886711	M00246	Nickel transport system
V1886410	M00335	Sec (secretion) system
V1439909	M00335	Sec (secretion) system
V1851963	M00222	Phosphate transport system
V1167639	M00254	ABC-2 type transport system
V1581807	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1518385	M00183	RNA polymerase, bacteria
V1879956	M00115	NAD biosynthesis, aspartate => NAD
V1886521	M00258	Putative ABC transport system
V1044111	M00268	PTS system, alpha-glucoside-specific II component
V1000477	M00254	ABC-2 type transport system
V1150296	M00248	Antibiotic transport system
V1355875	M00260	DNA polymerase III complex, bacteria
V1340007	M00260	DNA polymerase III complex, bacteria
V1875146	M00254	ABC-2 type transport system
V1580822	M00346	Formaldehyde assimilation, serine pathway
V1196757	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1553669	M00183	RNA polymerase, bacteria
V1000065	M00246	Nickel transport system
V1000587	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1581482	M00164	ATP synthase
V1469328	M00207	Putative multiple sugar transport system
V1886382	M00346	Formaldehyde assimilation, serine pathway
V1043762	M00228	Putative glutamine transport system
V1301125	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1000131	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1886664	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000182	M00247	Putative ABC transport system
V1296100	M00236	Putative polar amino acid transport system
V1469368	M00222	Phosphate transport system
V1886638	M00279	PTS system, galactitol-specific II component
V1143840	M00183	RNA polymerase, bacteria
V1886707	M00260	DNA polymerase III complex, bacteria
V1383023	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000016	M00179	Ribosome, archaea
V1430563	M00178	Ribosome, bacteria
V1000514	M00222	Phosphate transport system
V1886602	M00179	Ribosome, archaea
V1598260	M00089	Triacylglycerol biosynthesis
V1335956	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1365279	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1033904	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1356439	M00126	Tetrahydrofolate biosynthesis, GTP => THF
