Gene	KEGG_module_number	Annotation
V1295076	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1162256	M00179	Ribosome, archaea
V1526141	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1145315	M00183	RNA polymerase, bacteria
V1067921	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1200931	M00178	Ribosome, bacteria
V1038252	M00164	ATP synthase
V1082705	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1383824	M00239	Peptides/nickel transport system
V1066921	M00239	Peptides/nickel transport system
V1192293	M00239	Peptides/nickel transport system
V1065574	M00179	Ribosome, archaea
V1036227	M00239	Peptides/nickel transport system
V1195096	M00179	Ribosome, archaea
V1066150	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1079391	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1065579	M00179	Ribosome, archaea
V1006265	M00178	Ribosome, bacteria
V1484064	M00197	Putative fructooligosaccharide transport system
V1006110	M00179	Ribosome, archaea
V1066650	M00179	Ribosome, archaea
V1065550	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1066147	M00122	Cobalamin biosynthesis, cobinamide => cobalamin
V1065466	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012211	M00178	Ribosome, bacteria
V1010293	M00178	Ribosome, bacteria
V1516671	M00178	Ribosome, bacteria
V1065383	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1066614	M00276	PTS system, mannose-specific II component
V1141223	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1066151	M00335	Sec (secretion) system
V1011839	M00179	Ribosome, archaea
V1065348	M00178	Ribosome, bacteria
V1067902	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1140670	M00164	ATP synthase
V1400258	M00002	Glycolysis, core module involving three-carbon compounds
V1139605	M00179	Ribosome, archaea
V1052024	M00258	Putative ABC transport system
V1037884	M00179	Ribosome, archaea
V1554041	M00179	Ribosome, archaea
V1083647	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1268220	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1007076	M00197	Putative fructooligosaccharide transport system
V1036776	M00260	DNA polymerase III complex, bacteria
V1373608	M00335	Sec (secretion) system
V1036839	M00026	Histidine biosynthesis, PRPP => histidine
V1036988	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1066652	M00179	Ribosome, archaea
V1036258	M00207	Putative multiple sugar transport system
V1065451	M00089	Triacylglycerol biosynthesis
V1015220	M00179	Ribosome, archaea
V1067102	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1140704	M00335	Sec (secretion) system
V1357096	M00197	Putative fructooligosaccharide transport system
V1036364	M00233	Glutamate transport system
V1038267	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1038271	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1099394	M00197	Putative fructooligosaccharide transport system
V1066651	M00179	Ribosome, archaea
V1375699	M00207	Putative multiple sugar transport system
V1010431	M00178	Ribosome, bacteria
V1037423	M00164	ATP synthase
V1067076	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1065575	M00335	Sec (secretion) system
V1380987	M00179	Ribosome, archaea
V1108928	M00164	ATP synthase
V1330982	M00197	Putative fructooligosaccharide transport system
V1066932	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1268448	M00179	Ribosome, archaea
V1065939	M00178	Ribosome, bacteria
V1445176	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1013123	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1043514	M00179	Ribosome, archaea
V1138926	M00179	Ribosome, archaea
V1065962	M00260	DNA polymerase III complex, bacteria
V1018397	M00178	Ribosome, bacteria
V1065463	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1157569	M00164	ATP synthase
V1559534	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1036111	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1065922	M00164	ATP synthase
V1442456	M00179	Ribosome, archaea
V1012671	M00159	V/A-type ATPase, prokaryotes
V1008255	M00179	Ribosome, archaea
V1036826	M00374	Dicarboxylate-hydroxybutyrate cycle
V1055425	M00358	Coenzyme M biosynthesis
V1370810	M00179	Ribosome, archaea
V1238067	M00179	Ribosome, archaea
V1367869	M00206	Cellobiose transport system
V1066912	M00178	Ribosome, bacteria
V1884213	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1500090	M00223	Phosphonate transport system
V1559772	M00346	Formaldehyde assimilation, serine pathway
V1364166	M00179	Ribosome, archaea
V1318362	M00179	Ribosome, archaea
V1052940	M00179	Ribosome, archaea
V1070922	M00246	Nickel transport system
V1074483	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1139386	M00178	Ribosome, bacteria
V1236810	M00346	Formaldehyde assimilation, serine pathway
V1080576	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1065572	M00179	Ribosome, archaea
V1139364	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1154952	M00179	Ribosome, archaea
V1065569	M00179	Ribosome, archaea
V1236090	M00335	Sec (secretion) system
V1065435	M00029	Urea cycle
V1806795	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1011840	M00179	Ribosome, archaea
V1068443	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1236161	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1084103	M00178	Ribosome, bacteria
V1181207	M00258	Putative ABC transport system
V1313683	M00164	ATP synthase
V1065343	M00260	DNA polymerase III complex, bacteria
V1173942	M00178	Ribosome, bacteria
V1362785	M00197	Putative fructooligosaccharide transport system
V1068127	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1017148	M00179	Ribosome, archaea
V1109067	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1464524	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1067556	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1066923	M00239	Peptides/nickel transport system
V1267333	M00239	Peptides/nickel transport system
V1183335	M00178	Ribosome, bacteria
V1065562	M00178	Ribosome, bacteria
V1068958	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1190263	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1068128	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1082279	M00178	Ribosome, bacteria
V1098665	M00178	Ribosome, bacteria
V1806864	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1431232	M00179	Ribosome, archaea
V1184853	M00335	Sec (secretion) system
V1078402	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1065959	M00335	Sec (secretion) system
V1065924	M00164	ATP synthase
V1421101	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1068292	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1010067	M00164	ATP synthase
V1354174	M00179	Ribosome, archaea
V1236917	M00238	D-Methionine transport system
V1006125	M00346	Formaldehyde assimilation, serine pathway
V1065553	M00029	Urea cycle
V1068922	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1705007	M00335	Sec (secretion) system
V1070068	M00335	Sec (secretion) system
V1463686	M00197	Putative fructooligosaccharide transport system
V1337287	M00179	Ribosome, archaea
V1038272	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006672	M00178	Ribosome, bacteria
V1020247	M00178	Ribosome, bacteria
V1349964	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1369096	M00179	Ribosome, archaea
V1010069	M00164	ATP synthase
V1383863	M00178	Ribosome, bacteria
V1140503	M00178	Ribosome, bacteria
V1553999	M00179	Ribosome, archaea
V1524496	M00179	Ribosome, archaea
V1008589	M00178	Ribosome, bacteria
V1088020	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1036230	M00239	Peptides/nickel transport system
V1445419	M00002	Glycolysis, core module involving three-carbon compounds
V1375650	M00335	Sec (secretion) system
V1067916	M00258	Putative ABC transport system
V1014360	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1445140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1065392	M00115	NAD biosynthesis, aspartate => NAD
V1301930	M00178	Ribosome, bacteria
V1237649	M00244	Putative zinc/manganese transport system
V1036831	M00335	Sec (secretion) system
V1065437	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1139821	M00159	V/A-type ATPase, prokaryotes
V1140021	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1065925	M00164	ATP synthase
V1035843	M00178	Ribosome, bacteria
V1079725	M00183	RNA polymerase, bacteria
V1367155	M00002	Glycolysis, core module involving three-carbon compounds
V1437017	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1158372	M00164	ATP synthase
V1111384	M00164	ATP synthase
V1036567	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1464775	M00335	Sec (secretion) system
V1016060	M00374	Dicarboxylate-hydroxybutyrate cycle
V1154407	M00183	RNA polymerase, bacteria
V1068430	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1554088	M00346	Formaldehyde assimilation, serine pathway
V1065357	M00179	Ribosome, archaea
V1013735	M00178	Ribosome, bacteria
V1265568	M00164	ATP synthase
V1182011	M00335	Sec (secretion) system
V1036458	M00254	ABC-2 type transport system
V1887168	M00179	Ribosome, archaea
V1190265	M00254	ABC-2 type transport system
V1139078	M00239	Peptides/nickel transport system
V1182423	M00178	Ribosome, bacteria
V1068931	M00221	Putative simple sugar transport system
V1067561	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1066192	M00258	Putative ABC transport system
V1058026	M00178	Ribosome, bacteria
V1501533	M00178	Ribosome, bacteria
V1421010	M00179	Ribosome, archaea
V1201637	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1038257	M00258	Putative ABC transport system
V1065430	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1295264	M00366	C10-C20 isoprenoid biosynthesis, plants
V1079722	M00179	Ribosome, archaea
V1040864	M00178	Ribosome, bacteria
V1067045	M00238	D-Methionine transport system
V1006779	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1109182	M00179	Ribosome, archaea
V1139393	M00240	Iron complex transport system
V1065561	M00179	Ribosome, archaea
V1065926	M00164	ATP synthase
V1011041	M00164	ATP synthase
V1042252	M00276	PTS system, mannose-specific II component
V1554521	M00207	Putative multiple sugar transport system
V1368264	M00197	Putative fructooligosaccharide transport system
V1068126	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1065434	M00029	Urea cycle
V1125497	M00178	Ribosome, bacteria
V1039764	M00178	Ribosome, bacteria
V1069707	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1017115	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1110483	M00179	Ribosome, archaea
V1238174	M00179	Ribosome, archaea
V1329985	M00223	Phosphonate transport system
V1462237	M00179	Ribosome, archaea
V1440555	M00164	ATP synthase
V1037230	M00239	Peptides/nickel transport system
V1145382	M00179	Ribosome, archaea
V1295205	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1014358	M00002	Glycolysis, core module involving three-carbon compounds
V1018179	M00179	Ribosome, archaea
V1036685	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1020162	M00179	Ribosome, archaea
V1065578	M00179	Ribosome, archaea
V1523254	M00159	V/A-type ATPase, prokaryotes
V1065480	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1042470	M00179	Ribosome, archaea
V1017147	M00179	Ribosome, archaea
V1585775	M00179	Ribosome, archaea
V1109371	M00178	Ribosome, bacteria
V1013736	M00179	Ribosome, archaea
V1436771	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1016828	M00335	Sec (secretion) system
V1594514	M00164	ATP synthase
V1515892	M00179	Ribosome, archaea
V1079726	M00183	RNA polymerase, bacteria
V1052069	M00179	Ribosome, archaea
V1065533	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1049300	M00178	Ribosome, bacteria
V1067106	M00273	PTS system, fructose-specific II component
V1239571	M00179	Ribosome, archaea
V1037422	M00164	ATP synthase
V1109183	M00179	Ribosome, archaea
V1070302	M00197	Putative fructooligosaccharide transport system
V1182975	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1110345	M00267	PTS system, N-acetylglucosamine-specific II component
V1172076	M00206	Cellobiose transport system
V1519132	M00178	Ribosome, bacteria
V1082351	M00028	Ornithine biosynthesis, glutamate => ornithine
V1421961	M00183	RNA polymerase, bacteria
V1445191	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1367059	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1176640	M00164	ATP synthase
V1065571	M00179	Ribosome, archaea
V1557160	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate
V1084588	M00164	ATP synthase
V1513839	M00197	Putative fructooligosaccharide transport system
V1458477	M00178	Ribosome, bacteria
V1819260	M00375	Hydroxypropionate-hydroxybutylate cycle
V1067906	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1138783	M00190	Iron(III) transport system
V1067044	M00238	D-Methionine transport system
V1704984	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1238755	M00238	D-Methionine transport system
V1069714	M00256	Cell division transport system
V1065564	M00179	Ribosome, archaea
V1037420	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1446708	M00206	Cellobiose transport system
V1368486	M00179	Ribosome, archaea
V1036422	M00086	beta-Oxidation, acyl-CoA synthesis
V1018464	M00179	Ribosome, archaea
V1066891	M00246	Nickel transport system
V1066172	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1158862	M00190	Iron(III) transport system
V1065389	M00178	Ribosome, bacteria
V1036293	M00335	Sec (secretion) system
V1011337	M00178	Ribosome, bacteria
V1013741	M00178	Ribosome, bacteria
V1728061	M00179	Ribosome, archaea
V1008253	M00179	Ribosome, archaea
V1082297	M00178	Ribosome, bacteria
V1154408	M00183	RNA polymerase, bacteria
V1012527	M00346	Formaldehyde assimilation, serine pathway
V1806816	M00335	Sec (secretion) system
V1202158	M00179	Ribosome, archaea
V1265555	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1012672	M00159	V/A-type ATPase, prokaryotes
V1065937	M00178	Ribosome, bacteria
V1084763	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1181333	M00002	Glycolysis, core module involving three-carbon compounds
V1012032	M00183	RNA polymerase, bacteria
V1445304	M00183	RNA polymerase, bacteria
V1485407	M00197	Putative fructooligosaccharide transport system
V1554073	M00254	ABC-2 type transport system
V1013751	M00179	Ribosome, archaea
V1007055	M00178	Ribosome, bacteria
V1079721	M00179	Ribosome, archaea
V1011838	M00178	Ribosome, bacteria
V1445347	M00183	RNA polymerase, bacteria
V1007059	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1036960	M00035	Methionine degradation
V1048870	M00179	Ribosome, archaea
V1067100	M00260	DNA polymerase III complex, bacteria
V1110458	M00179	Ribosome, archaea
V1084071	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1386935	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1079557	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1182396	M00183	RNA polymerase, bacteria
V1032287	M00178	Ribosome, bacteria
V1557970	M00197	Putative fructooligosaccharide transport system
V1067084	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1585624	M00346	Formaldehyde assimilation, serine pathway
V1070303	M00197	Putative fructooligosaccharide transport system
V1009119	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1065460	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1066922	M00239	Peptides/nickel transport system
V1549656	M00197	Putative fructooligosaccharide transport system
V1009617	M00178	Ribosome, bacteria
V1036273	M00260	DNA polymerase III complex, bacteria
V1238151	M00178	Ribosome, bacteria
V1335255	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1012677	M00159	V/A-type ATPase, prokaryotes
V1084309	M00178	Ribosome, bacteria
V1142964	M00178	Ribosome, bacteria
V1200554	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1201491	M00374	Dicarboxylate-hydroxybutyrate cycle
V1110058	M00179	Ribosome, archaea
V1009110	M00178	Ribosome, bacteria
V1080622	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1141925	M00179	Ribosome, archaea
V1238880	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1383835	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1108193	M00178	Ribosome, bacteria
V1704981	M00207	Putative multiple sugar transport system
V1527518	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1011836	M00183	RNA polymerase, bacteria
V1012033	M00178	Ribosome, bacteria
V1013740	M00179	Ribosome, archaea
V1140969	M00178	Ribosome, bacteria
V1466390	M00179	Ribosome, archaea
V1065887	M00212	Ribose transport system
V1554028	M00233	Glutamate transport system
V1065944	M00260	DNA polymerase III complex, bacteria
V1068123	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1139174	M00183	RNA polymerase, bacteria
V1356930	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1237403	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1065568	M00179	Ribosome, archaea
V1157323	M00179	Ribosome, archaea
V1422134	M00197	Putative fructooligosaccharide transport system
V1559559	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1034175	M00197	Putative fructooligosaccharide transport system
V1594918	M00164	ATP synthase
V1066647	M00197	Putative fructooligosaccharide transport system
V1067914	M00319	Manganese/zinc/iron transport system
V1584330	M00239	Peptides/nickel transport system
V1065565	M00179	Ribosome, archaea
V1553606	M00179	Ribosome, archaea
V1080726	M00178	Ribosome, bacteria
V1153962	M00178	Ribosome, bacteria
V1162264	M00258	Putative ABC transport system
V1012417	M00178	Ribosome, bacteria
V1368296	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1007557	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1527021	M00002	Glycolysis, core module involving three-carbon compounds
V1496507	M00178	Ribosome, bacteria
V1010071	M00178	Ribosome, bacteria
V1366985	M00374	Dicarboxylate-hydroxybutyrate cycle
V1548048	M00183	RNA polymerase, bacteria
V1036523	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1198633	M00179	Ribosome, archaea
V1080767	M00164	ATP synthase
V1527256	M00335	Sec (secretion) system
V1514705	M00207	Putative multiple sugar transport system
V1411084	M00164	ATP synthase
V1554875	M00254	ABC-2 type transport system
V1266145	M00368	Ethylene biosynthesis, methionine => ethylene
V1585250	M00179	Ribosome, archaea
V1067082	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1107455	M00221	Putative simple sugar transport system
V1155495	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1268443	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1066142	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1065342	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1421267	M00179	Ribosome, archaea
V1014079	M00179	Ribosome, archaea
V1176971	M00179	Ribosome, archaea
V1068437	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1080540	M00335	Sec (secretion) system
V1040729	M00239	Peptides/nickel transport system
V1012771	M00178	Ribosome, bacteria
V1440538	M00258	Putative ABC transport system
V1068114	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1067555	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1036294	M00178	Ribosome, bacteria
V1011748	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1156648	M00164	ATP synthase
V1065566	M00179	Ribosome, archaea
V1006791	M00179	Ribosome, archaea
V1554037	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1138799	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1155183	M00221	Putative simple sugar transport system
V1154707	M00159	V/A-type ATPase, prokaryotes
V1553829	M00179	Ribosome, archaea
V1141613	M00179	Ribosome, archaea
V1015867	M00179	Ribosome, archaea
V1007075	M00197	Putative fructooligosaccharide transport system
V1724150	M00178	Ribosome, bacteria
V1065567	M00179	Ribosome, archaea
V1368877	M00197	Putative fructooligosaccharide transport system
V1554234	M00283	PTS system, ascorbate-specific II component
V1014359	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1464177	M00183	RNA polymerase, bacteria
V1154052	M00239	Peptides/nickel transport system
V1018031	M00179	Ribosome, archaea
V1138972	M00197	Putative fructooligosaccharide transport system
V1317705	M00164	ATP synthase
V1036365	M00233	Glutamate transport system
V1065880	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1065441	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1827319	M00179	Ribosome, archaea
V1011045	M00164	ATP synthase
V1337292	M00179	Ribosome, archaea
V1562732	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1585936	M00179	Ribosome, archaea
V1373574	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1043301	M00179	Ribosome, archaea
V1559958	M00179	Ribosome, archaea
V1036527	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1036522	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1408782	M00335	Sec (secretion) system
V1008740	M00335	Sec (secretion) system
V1145239	M00179	Ribosome, archaea
V1201573	M00035	Methionine degradation
V1236049	M00164	ATP synthase
V1054768	M00135	GABA biosynthesis, eukaryotes, putrescine => GABA
V1066616	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1239646	M00178	Ribosome, bacteria
V1036354	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1099912	M00248	Antibiotic transport system
V1015869	M00178	Ribosome, bacteria
V1705038	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1368864	M00239	Peptides/nickel transport system
V1009616	M00178	Ribosome, bacteria
V1465010	M00266	PTS system, maltose/glucose-specific II component
V1067941	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1135091	M00197	Putative fructooligosaccharide transport system
V1036459	M00254	ABC-2 type transport system
V1139930	M00335	Sec (secretion) system
V1052628	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1343721	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine
V1445273	M00239	Peptides/nickel transport system
V1012424	M00179	Ribosome, archaea
V1037043	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
